B01001I_001E,B01001I_001EA,B01001I_001M,B01001I_001MA,B01001I_002E,B01001I_002EA,B01001I_002M,B01001I_002MA,B01001I_003E,B01001I_003EA,B01001I_003M,B01001I_003MA,B01001I_004E,B01001I_004EA,B01001I_004M,B01001I_004MA,B01001I_005E,B01001I_005EA,B01001I_005M,B01001I_005MA,B01001I_006E,B01001I_006EA,B01001I_006M,B01001I_006MA,B01001I_007E,B01001I_007EA,B01001I_007M,B01001I_007MA,B01001I_008E,B01001I_008EA,B01001I_008M,B01001I_008MA,B01001I_009E,B01001I_009EA,B01001I_009M,B01001I_009MA,B01001I_010E,B01001I_010EA,B01001I_010M,B01001I_010MA,B01001I_011E,B01001I_011EA,B01001I_011M,B01001I_011MA,B01001I_012E,B01001I_012EA,B01001I_012M,B01001I_012MA,B01001I_013E,B01001I_013EA,B01001I_013M,B01001I_013MA,B01001I_014E,B01001I_014EA,B01001I_014M,B01001I_014MA,B01001I_015E,B01001I_015EA,B01001I_015M,B01001I_015MA,B01001I_016E,B01001I_016EA,B01001I_016M,B01001I_016MA,B01001I_017E,B01001I_017EA,B01001I_017M,B01001I_017MA,B01001I_018E,B01001I_018EA,B01001I_018M,B01001I_018MA,B01001I_019E,B01001I_019EA,B01001I_019M,B01001I_019MA,B01001I_020E,B01001I_020EA,B01001I_020M,B01001I_020MA,B01001I_021E,B01001I_021EA,B01001I_021M,B01001I_021MA,B01001I_022E,B01001I_022EA,B01001I_022M,B01001I_022MA,B01001I_023E,B01001I_023EA,B01001I_023M,B01001I_023MA,B01001I_024E,B01001I_024EA,B01001I_024M,B01001I_024MA,B01001I_025E,B01001I_025EA,B01001I_025M,B01001I_025MA,B01001I_026E,B01001I_026EA,B01001I_026M,B01001I_026MA,B01001I_027E,B01001I_027EA,B01001I_027M,B01001I_027MA,B01001I_028E,B01001I_028EA,B01001I_028M,B01001I_028MA,B01001I_029E,B01001I_029EA,B01001I_029M,B01001I_029MA,B01001I_030E,B01001I_030EA,B01001I_030M,B01001I_030MA,B01001I_031E,B01001I_031EA,B01001I_031M,B01001I_031MA,GEO_ID,NAME,state
118934,null,522,null,59578,null,1028,null,6792,null,303,null,6266,null,1016,null,5493,null,1039,null,3360,null,183,null,2085,null,344,null,5150,null,378,null,5754,null,480,null,5635,null,714,null,8617,null,462,null,5825,null,381,null,2560,null,4,null,1492,null,394,null,442,null,310,null,107,null,165,null,59356,null,939,null,6058,null,266,null,4787,null,758,null,6342,null,753,null,3284,null,121,null,2376,null,341,null,4463,null,283,null,5008,null,413,null,5379,null,726,null,9228,null,452,null,6065,null,170,null,3537,null,403,null,1677,null,269,null,1003,null,167,null,149,null,167,null,0400000US44,Rhode Island,44
165921,null,863,null,93923,null,1685,null,11909,null,1102,null,9863,null,1432,null,6991,null,1014,null,2910,null,697,null,4034,null,797,null,8137,null,961,null,11662,null,1225,null,9795,null,1347,null,17915,null,1658,null,5696,null,1383,null,2561,null,626,null,1707,null,545,null,658,null,366,null,85,null,112,null,71998,null,1750,null,10443,null,1171,null,7986,null,890,null,5641,null,942,null,3059,null,785,null,3206,null,790,null,5452,null,961,null,6562,null,1054,null,7371,null,1091,null,12200,null,1452,null,5338,null,1108,null,2819,null,695,null,1341,null,517,null,526,null,263,null,54,null,89,null,0400000US45,South Carolina,45
16532,null,1384,null,8944,null,1012,null,1475,null,558,null,1291,null,529,null,1258,null,680,null,71,null,107,null,433,null,325,null,1043,null,501,null,774,null,363,null,525,null,317,null,689,null,265,null,823,null,433,null,143,null,143,null,211,null,269,null,63,null,117,null,145,null,143,null,7588,null,1414,null,858,null,426,null,765,null,414,null,575,null,316,null,259,null,219,null,282,null,228,null,938,null,504,null,974,null,534,null,172,null,152,null,1262,null,577,null,765,null,550,null,430,null,202,null,87,null,142,null,221,null,172,null,0,null,221,null,0400000US46,South Dakota,46
211552,null,2228,null,119881,null,3389,null,16721,null,1755,null,11962,null,1612,null,7611,null,1525,null,4788,null,1225,null,3275,null,842,null,12715,null,1910,null,13579,null,1520,null,15425,null,1585,null,17586,null,1595,null,9826,null,1116,null,4052,null,896,null,1547,null,686,null,682,null,470,null,112,null,175,null,91671,null,2596,null,14210,null,1637,null,10977,null,1370,null,7502,null,1268,null,5180,null,1083,null,2590,null,1039,null,7732,null,1317,null,9112,null,1370,null,7418,null,986,null,12831,null,1704,null,7251,null,1577,null,3724,null,909,null,1435,null,685,null,1308,null,659,null,401,null,281,null,0400000US47,Tennessee,47
8600385,null,0,*****,4402357,null,3205,null,494584,null,2365,null,415925,null,6844,null,401370,null,6727,null,221598,null,2124,null,142541,null,3049,null,365951,null,4034,null,417698,null,3194,null,386433,null,3390,null,650356,null,3877,null,454484,null,2946,null,251564,null,1774,null,120776,null,2333,null,64385,null,2366,null,14692,null,1720,null,4198028,null,3207,null,477461,null,2210,null,404915,null,6153,null,378550,null,6156,null,215962,null,2316,null,135924,null,2853,null,317826,null,2956,null,345833,null,2393,null,340647,null,2881,null,598612,null,3499,null,439783,null,2917,null,270801,null,1786,null,147799,null,1960,null,94890,null,3171,null,29025,null,2744,null,0400000US48,Texas,48
306514,null,0,*****,163141,null,1115,null,20153,null,649,null,19144,null,1617,null,16013,null,1594,null,7009,null,637,null,6341,null,931,null,13489,null,960,null,17021,null,1248,null,16302,null,953,null,23993,null,1261,null,13050,null,957,null,6515,null,471,null,2696,null,291,null,1156,null,422,null,259,null,210,null,143373,null,1114,null,19699,null,729,null,18395,null,1755,null,13057,null,1540,null,8421,null,642,null,4489,null,660,null,9952,null,843,null,13542,null,798,null,11720,null,499,null,20298,null,1088,null,11606,null,942,null,6700,null,877,null,3123,null,504,null,1815,null,505,null,556,null,343,null,0400000US49,Utah,49
8061,null,639,null,3913,null,769,null,414,null,198,null,273,null,153,null,316,null,155,null,160,null,95,null,238,null,207,null,630,null,440,null,112,null,102,null,512,null,307,null,314,null,208,null,491,null,342,null,274,null,266,null,84,null,100,null,61,null,107,null,34,null,56,null,4148,null,628,null,444,null,259,null,178,null,153,null,268,null,150,null,381,null,304,null,609,null,403,null,242,null,249,null,263,null,286,null,103,null,136,null,451,null,272,null,672,null,395,null,220,null,178,null,170,null,201,null,80,null,116,null,67,null,78,null,0400000US50,Vermont,50
500707,null,2125,null,268461,null,3072,null,31813,null,1796,null,23399,null,1842,null,18012,null,1827,null,12054,null,1289,null,8723,null,1475,null,26705,null,1901,null,30657,null,1757,null,28425,null,1760,null,46492,null,1850,null,24875,null,1537,null,11533,null,994,null,3977,null,725,null,1020,null,457,null,776,null,356,null,232246,null,2767,null,27293,null,1592,null,20364,null,2293,null,19161,null,2117,null,10243,null,1063,null,7629,null,1140,null,18071,null,1681,null,22021,null,1681,null,21953,null,1670,null,39008,null,2112,null,23587,null,1371,null,12933,null,1188,null,6111,null,1255,null,2535,null,756,null,1337,null,575,null,0400000US51,Virginia,51
610006,null,0,*****,325412,null,2239,null,40964,null,1499,null,32959,null,1963,null,31022,null,1830,null,17677,null,1085,null,11482,null,1245,null,27721,null,2063,null,33809,null,1313,null,29557,null,1332,null,50278,null,1659,null,27418,null,1256,null,14432,null,1267,null,5382,null,702,null,2201,null,807,null,510,null,432,null,284594,null,2239,null,36632,null,1269,null,32513,null,2185,null,29113,null,2240,null,16574,null,1030,null,8544,null,1169,null,22731,null,1486,null,26051,null,1202,null,24238,null,1092,null,39946,null,1763,null,24830,null,1568,null,12232,null,1143,null,6884,null,943,null,3399,null,784,null,907,null,481,null,0400000US53,Washington,53
19200,null,1977,null,10466,null,1764,null,686,null,430,null,1401,null,549,null,1906,null,1093,null,688,null,280,null,403,null,245,null,785,null,463,null,977,null,430,null,578,null,333,null,1361,null,367,null,935,null,501,null,273,null,157,null,244,null,199,null,54,null,63,null,175,null,227,null,8734,null,1537,null,808,null,543,null,615,null,271,null,644,null,356,null,641,null,429,null,760,null,683,null,746,null,441,null,865,null,497,null,617,null,372,null,1683,null,755,null,488,null,282,null,351,null,261,null,43,null,54,null,355,null,441,null,118,null,110,null,0400000US54,West Virginia,54
270179,null,1075,null,145844,null,1950,null,16155,null,1019,null,14164,null,1235,null,13917,null,1237,null,7503,null,831,null,5165,null,801,null,16169,null,1293,null,14022,null,1055,null,14624,null,1360,null,22226,null,1652,null,12625,null,1273,null,5279,null,567,null,2255,null,401,null,1497,null,258,null,243,null,190,null,124335,null,1740,null,16633,null,965,null,14838,null,1191,null,10564,null,1102,null,6645,null,658,null,4721,null,1027,null,9197,null,977,null,11535,null,971,null,10772,null,1019,null,17789,null,1378,null,10670,null,1016,null,5873,null,804,null,2888,null,647,null,1481,null,496,null,729,null,425,null,0400000US55,Wisconsin,55
36843,null,331,null,20339,null,1097,null,1856,null,631,null,2018,null,645,null,2338,null,849,null,917,null,368,null,599,null,418,null,2563,null,748,null,1699,null,749,null,1336,null,946,null,2396,null,692,null,2139,null,764,null,1422,null,356,null,706,null,385,null,306,null,227,null,44,null,73,null,16504,null,1055,null,1625,null,475,null,1478,null,656,null,1800,null,552,null,691,null,310,null,692,null,397,null,1497,null,551,null,1649,null,712,null,1401,null,599,null,1856,null,469,null,1473,null,584,null,1676,null,407,null,370,null,259,null,296,null,171,null,0,null,259,null,0400000US56,Wyoming,56
3890019,null,4701,null,1865734,null,3531,null,125450,null,1976,null,136601,null,4030,null,155939,null,3928,null,91696,null,1314,null,59540,null,1809,null,138012,null,2414,null,137194,null,1374,null,125709,null,1621,null,251534,null,2250,null,226397,null,1075,null,195932,null,737,null,130482,null,803,null,68913,null,1935,null,22335,null,1899,null,2024285,null,3450,null,117693,null,1894,null,132174,null,4259,null,146263,null,4079,null,87861,null,1422,null,56987,null,2154,null,139764,null,2606,null,141955,null,1541,null,134743,null,1164,null,272795,null,1626,null,265151,null,1170,null,234377,null,669,null,160721,null,657,null,94034,null,2581,null,39767,null,2528,null,0400000US72,Puerto Rico,72
