C08113_001E,C08113_001EA,C08113_001M,C08113_001MA,C08113_002E,C08113_002EA,C08113_002M,C08113_002MA,C08113_003E,C08113_003EA,C08113_003M,C08113_003MA,C08113_004E,C08113_004EA,C08113_004M,C08113_004MA,C08113_005E,C08113_005EA,C08113_005M,C08113_005MA,C08113_006E,C08113_006EA,C08113_006M,C08113_006MA,C08113_007E,C08113_007EA,C08113_007M,C08113_007MA,C08113_008E,C08113_008EA,C08113_008M,C08113_008MA,C08113_009E,C08113_009EA,C08113_009M,C08113_009MA,C08113_010E,C08113_010EA,C08113_010M,C08113_010MA,C08113_011E,C08113_011EA,C08113_011M,C08113_011MA,C08113_012E,C08113_012EA,C08113_012M,C08113_012MA,C08113_013E,C08113_013EA,C08113_013M,C08113_013MA,C08113_014E,C08113_014EA,C08113_014M,C08113_014MA,C08113_015E,C08113_015EA,C08113_015M,C08113_015MA,C08113_016E,C08113_016EA,C08113_016M,C08113_016MA,C08113_017E,C08113_017EA,C08113_017M,C08113_017MA,C08113_018E,C08113_018EA,C08113_018M,C08113_018MA,C08113_019E,C08113_019EA,C08113_019M,C08113_019MA,C08113_020E,C08113_020EA,C08113_020M,C08113_020MA,C08113_021E,C08113_021EA,C08113_021M,C08113_021MA,C08113_022E,C08113_022EA,C08113_022M,C08113_022MA,C08113_023E,C08113_023EA,C08113_023M,C08113_023MA,C08113_024E,C08113_024EA,C08113_024M,C08113_024MA,C08113_025E,C08113_025EA,C08113_025M,C08113_025MA,C08113_026E,C08113_026EA,C08113_026M,C08113_026MA,C08113_027E,C08113_027EA,C08113_027M,C08113_027MA,C08113_028E,C08113_028EA,C08113_028M,C08113_028MA,C08113_029E,C08113_029EA,C08113_029M,C08113_029MA,C08113_030E,C08113_030EA,C08113_030M,C08113_030MA,GEO_ID,NAME,state
4331703,null,19834,null,3769182,null,19732,null,562521,null,13758,null,270416,null,9783,null,292105,null,11321,null,3410742,null,20286,null,3049887,null,19043,null,360855,null,13470,null,200429,null,8759,null,160426,null,9326,null,479090,null,14449,null,359616,null,11680,null,119474,null,7949,null,39213,null,4775,null,80261,null,6685,null,96395,null,7385,null,76179,null,6278,null,20216,null,4024,null,7136,null,1909,null,13080,null,3555,null,156920,null,9268,null,111805,null,6167,null,45115,null,6132,null,12221,null,1721,null,32894,null,5617,null,188556,null,8282,null,171695,null,7176,null,16861,null,2301,null,11417,null,2008,null,5444,null,1150,null,0400000US13,Georgia,13
627314,null,6640,null,469967,null,8594,null,157347,null,7570,null,92692,null,5730,null,64655,null,4698,null,426310,null,7748,null,333593,null,8121,null,92717,null,5381,null,61091,null,4614,null,31626,null,2696,null,95620,null,5083,null,68613,null,3976,null,27007,null,3584,null,13613,null,2181,null,13394,null,2332,null,35117,null,2826,null,16591,null,1891,null,18526,null,2270,null,7180,null,1567,null,11346,null,1933,null,43751,null,4056,null,30370,null,3287,null,13381,null,2259,null,7421,null,1570,null,5960,null,1365,null,26516,null,2681,null,20800,null,2363,null,5716,null,1776,null,3387,null,1205,null,2329,null,1054,null,0400000US15,Hawaii,15
697827,null,6821,null,624152,null,7467,null,73675,null,4518,null,40974,null,4082,null,32701,null,3385,null,533416,null,7865,null,482372,null,7399,null,51044,null,3831,null,30457,null,3246,null,20587,null,2666,null,80800,null,4701,null,68496,null,4443,null,12304,null,2047,null,5662,null,1426,null,6642,null,1733,null,5355,null,1083,null,4742,null,1032,null,613,null,326,null,424,null,253,null,189,null,225,null,41259,null,3337,null,34035,null,3156,null,7224,null,1871,null,2680,null,1002,null,4544,null,1427,null,36997,null,3222,null,34507,null,3155,null,2490,null,833,null,1751,null,747,null,739,null,351,null,0400000US16,Idaho,16
6007749,null,21119,null,4665132,null,26907,null,1342617,null,17498,null,692674,null,15208,null,649943,null,12870,null,4428808,null,25544,null,3536668,null,25475,null,892140,null,14876,null,488930,null,11689,null,403210,null,11336,null,557853,null,14644,null,353090,null,11338,null,204763,null,10488,null,74081,null,4991,null,130682,null,8650,null,526120,null,11605,null,382807,null,10162,null,143313,null,7125,null,76644,null,4903,null,66669,null,5945,null,275482,null,8506,null,205077,null,7425,null,70405,null,5261,null,32447,null,3351,null,37958,null,4589,null,219486,null,7761,null,187490,null,6632,null,31996,null,3648,null,20572,null,2355,null,11424,null,2149,null,0400000US17,Illinois,17
2952890,null,15253,null,2736682,null,15272,null,216208,null,6888,null,126230,null,7015,null,89978,null,5013,null,2454339,null,14866,null,2304414,null,14581,null,149925,null,6487,null,91659,null,5548,null,58266,null,3980,null,279503,null,8703,null,238200,null,7000,null,41303,null,4687,null,17554,null,2405,null,23749,null,3828,null,28641,null,2733,null,24807,null,2643,null,3834,null,998,null,2054,null,736,null,1780,null,729,null,95851,null,5589,null,82299,null,5030,null,13552,null,2100,null,9138,null,1808,null,4414,null,1026,null,94556,null,4721,null,86962,null,4621,null,7594,null,1578,null,5825,null,1481,null,1769,null,699,null,0400000US18,Indiana,18
1509114,null,9352,null,1414919,null,9887,null,94195,null,5132,null,53440,null,3542,null,40755,null,3544,null,1187796,null,10044,null,1124881,null,10320,null,62915,null,3699,null,37991,null,2638,null,24924,null,2389,null,153383,null,6214,null,137583,null,6313,null,15800,null,2038,null,6817,null,1383,null,8983,null,1650,null,16151,null,2119,null,12014,null,1740,null,4137,null,1140,null,2252,null,1034,null,1885,null,863,null,77982,null,3880,null,70163,null,3645,null,7819,null,1391,null,4000,null,918,null,3819,null,1183,null,73802,null,3925,null,70278,null,3970,null,3524,null,898,null,2380,null,709,null,1144,null,560,null,0400000US19,Iowa,19
1374749,null,10396,null,1239616,null,10118,null,135133,null,5234,null,71042,null,5019,null,64091,null,3652,null,1118101,null,12064,null,1017992,null,11476,null,100109,null,4755,null,57717,null,4355,null,42392,null,3494,null,132118,null,6204,null,108127,null,5082,null,23991,null,3278,null,8079,null,1429,null,15912,null,3060,null,7453,null,1399,null,6706,null,1290,null,747,null,389,null,499,null,370,null,248,null,188,null,57009,null,4059,null,49715,null,3465,null,7294,null,1725,null,2848,null,810,null,4446,null,1516,null,60068,null,3272,null,57076,null,3043,null,2992,null,807,null,1899,null,683,null,1093,null,581,null,0400000US20,Kansas,20
1864395,null,13981,null,1778657,null,14008,null,85738,null,4750,null,46525,null,3366,null,39213,null,3564,null,1515521,null,14203,null,1461367,null,14232,null,54154,null,4020,null,33726,null,2891,null,20428,null,2602,null,204389,null,7569,null,185616,null,7433,null,18773,null,2911,null,7375,null,1494,null,11398,null,2277,null,21509,null,2607,null,18905,null,2450,null,2604,null,901,null,547,null,313,null,2057,null,868,null,62862,null,4854,null,55508,null,4335,null,7354,null,1704,null,3221,null,897,null,4133,null,1254,null,60114,null,4091,null,57261,null,3954,null,2853,null,960,null,1656,null,744,null,1197,null,584,null,0400000US21,Kentucky,21
1849182,null,14359,null,1705754,null,14781,null,143428,null,6915,null,96088,null,5878,null,47340,null,4366,null,1496289,null,14429,null,1397358,null,14621,null,98931,null,5326,null,73610,null,5083,null,25321,null,2895,null,207675,null,7848,null,179709,null,7459,null,27966,null,3294,null,12746,null,2030,null,15220,null,2472,null,21062,null,2440,null,18684,null,2352,null,2378,null,776,null,910,null,436,null,1468,null,669,null,73318,null,4654,null,64919,null,4124,null,8399,null,2092,null,4300,null,1137,null,4099,null,1883,null,50838,null,4330,null,45084,null,3840,null,5754,null,1883,null,4522,null,1543,null,1232,null,772,null,0400000US22,Louisiana,22
643147,null,6127,null,599350,null,6440,null,43797,null,3232,null,33298,null,2580,null,10499,null,1729,null,509119,null,6238,null,477664,null,6665,null,31455,null,2607,null,24169,null,2066,null,7286,null,1353,null,63302,null,4279,null,57542,null,3979,null,5760,null,1468,null,4451,null,1273,null,1309,null,558,null,3717,null,1165,null,3383,null,1120,null,334,null,244,null,193,null,193,null,141,null,156,null,35833,null,3010,null,31286,null,2627,null,4547,null,1329,null,3028,null,1038,null,1519,null,830,null,31176,null,2397,null,29475,null,2229,null,1701,null,565,null,1457,null,518,null,244,null,181,null,0400000US23,Maine,23
2782913,null,15412,null,2350680,null,16123,null,432233,null,11186,null,252913,null,9560,null,179320,null,9350,null,2067927,null,19894,null,1785717,null,17727,null,282210,null,9696,null,179934,null,7927,null,102276,null,7260,null,284029,null,11407,null,215971,null,8973,null,68058,null,5166,null,28935,null,3167,null,39123,null,3808,null,233762,null,9331,null,182041,null,7184,null,51721,null,4110,null,26693,null,3097,null,25028,null,3074,null,96957,null,6057,null,80335,null,5601,null,16622,null,2406,null,8185,null,1870,null,8437,null,1806,null,100238,null,4509,null,86616,null,4148,null,13622,null,2038,null,9166,null,1556,null,4456,null,1146,null,0400000US24,Maryland,24
3181672,null,16521,null,2554080,null,20073,null,627592,null,15588,null,363451,null,12496,null,264141,null,10906,null,2323566,null,19135,null,1938657,null,20206,null,384909,null,11540,null,236439,null,9511,null,148470,null,7279,null,258613,null,11492,null,175725,null,9009,null,82888,null,6770,null,37666,null,4350,null,45222,null,5268,null,289181,null,11324,null,197295,null,8858,null,91886,null,6213,null,48837,null,4366,null,43049,null,4975,null,183156,null,8215,null,134288,null,7027,null,48868,null,4464,null,27974,null,3454,null,20894,null,2918,null,127156,null,6301,null,108115,null,5986,null,19041,null,2768,null,12535,null,2259,null,6506,null,1531,null,0400000US25,Massachusetts,25
4400918,null,19556,null,4010324,null,20367,null,390594,null,9222,null,240341,null,8666,null,150253,null,6903,null,3655587,null,20547,null,3357926,null,20929,null,297661,null,8922,null,189189,null,7788,null,108472,null,6171,null,390591,null,10367,null,332947,null,8743,null,57644,null,4552,null,28332,null,2920,null,29312,null,3492,null,54356,null,4359,null,48526,null,3911,null,5830,null,1418,null,3596,null,1030,null,2234,null,807,null,151664,null,5105,null,133046,null,5190,null,18618,null,2688,null,11978,null,1888,null,6640,null,1630,null,148720,null,5119,null,137879,null,4987,null,10841,null,1651,null,7246,null,1285,null,3595,null,1118,null,0400000US26,Michigan,26
2680541,null,11314,null,2441349,null,12060,null,239192,null,6454,null,138100,null,5464,null,101092,null,4993,null,2084735,null,11311,null,1924140,null,12439,null,160595,null,6537,null,98411,null,5056,null,62184,null,4511,null,249716,null,7939,null,207291,null,6513,null,42425,null,3860,null,20280,null,2301,null,22145,null,2828,null,84561,null,4890,null,70112,null,4240,null,14449,null,2245,null,6418,null,1182,null,8031,null,1786,null,123849,null,5482,null,110002,null,4911,null,13847,null,1991,null,7254,null,1581,null,6593,null,1339,null,137680,null,5220,null,129804,null,4998,null,7876,null,1321,null,5737,null,1147,null,2139,null,717,null,0400000US27,Minnesota,27
1182872,null,13822,null,1133806,null,14253,null,49066,null,4242,null,27269,null,2735,null,21797,null,3431,null,977958,null,14788,null,946925,null,14608,null,31033,null,3015,null,20211,null,2423,null,10822,null,2271,null,131606,null,6023,null,118285,null,5464,null,13321,null,2618,null,4234,null,1264,null,9087,null,2191,null,4429,null,1272,null,4234,null,1197,null,195,null,244,null,31,null,48,null,164,null,236,null,40218,null,3123,null,37049,null,2774,null,3169,null,1214,null,1917,null,792,null,1252,null,679,null,28661,null,2447,null,27313,null,2314,null,1348,null,770,null,876,null,531,null,472,null,410,null,0400000US28,Mississippi,28
2751664,null,15266,null,2587723,null,15095,null,163941,null,5811,null,99451,null,5345,null,64490,null,5087,null,2220144,null,14651,null,2106093,null,14437,null,114051,null,5329,null,73859,null,4385,null,40192,null,3838,null,285234,null,8180,null,259105,null,7674,null,26129,null,2930,null,11858,null,1920,null,14271,null,2689,null,42492,null,3816,null,38888,null,3693,null,3604,null,1078,null,1663,null,724,null,1941,null,884,null,91871,null,5894,null,78201,null,4542,null,13670,null,3106,null,7088,null,1529,null,6582,null,2456,null,111923,null,4631,null,105436,null,4697,null,6487,null,1415,null,4983,null,1250,null,1504,null,517,null,0400000US29,Missouri,29
460844,null,5972,null,443970,null,5789,null,16874,null,1991,null,13987,null,1867,null,2887,null,810,null,339721,null,6137,null,328282,null,6053,null,11439,null,1790,null,9549,null,1715,null,1890,null,593,null,48263,null,3395,null,46495,null,3267,null,1768,null,567,null,1526,null,543,null,242,null,177,null,5998,null,1383,null,5473,null,1363,null,525,null,361,null,525,null,361,null,0,null,233,null,33553,null,3039,null,31728,null,2857,null,1825,null,745,null,1339,null,569,null,486,null,517,null,33309,null,2673,null,31992,null,2594,null,1317,null,495,null,1048,null,470,null,269,null,243,null,0400000US30,Montana,30
908413,null,6298,null,832442,null,6693,null,75971,null,3775,null,39996,null,3501,null,35975,null,2707,null,725449,null,7356,null,672191,null,7033,null,53258,null,3400,null,29846,null,2865,null,23412,null,2271,null,83982,null,4450,null,69589,null,4215,null,14393,null,1967,null,5798,null,1302,null,8595,null,1530,null,6412,null,1442,null,5264,null,1258,null,1148,null,580,null,617,null,401,null,531,null,347,null,41316,null,2976,null,36982,null,2915,null,4334,null,907,null,2096,null,779,null,2238,null,802,null,51254,null,3408,null,48416,null,3257,null,2838,null,846,null,1639,null,685,null,1199,null,508,null,0400000US31,Nebraska,31
1223377,null,9038,null,877812,null,11539,null,345565,null,9026,null,163841,null,7148,null,181724,null,6484,null,952328,null,11561,null,700690,null,11618,null,251638,null,9551,null,130172,null,6698,null,121466,null,6477,null,140485,null,6787,null,82139,null,4996,null,58346,null,5049,null,19168,null,2446,null,39178,null,4430,null,41749,null,3568,null,25249,null,2737,null,16500,null,2139,null,4608,null,1228,null,11892,null,2050,null,51614,null,4072,null,37809,null,3694,null,13805,null,2425,null,6890,null,1685,null,6915,null,1835,null,37201,null,3562,null,31925,null,3205,null,5276,null,1116,null,3003,null,975,null,2273,null,728,null,0400000US32,Nevada,32
678071,null,7489,null,628951,null,8116,null,49120,null,4071,null,34773,null,2971,null,14347,null,2559,null,551724,null,7977,null,513945,null,7950,null,37779,null,3373,null,27752,null,2637,null,10027,null,1943,null,56720,null,4309,null,50719,null,4130,null,6001,null,1408,null,3892,null,926,null,2109,null,989,null,4536,null,1193,null,4215,null,1160,null,321,null,304,null,294,null,299,null,27,null,49,null,30992,null,2736,null,27428,null,2517,null,3564,null,1111,null,1572,null,550,null,1992,null,991,null,34099,null,2689,null,32644,null,2730,null,1455,null,479,null,1263,null,449,null,192,null,176,null,0400000US33,New Hampshire,33
4122502,null,19034,null,2922316,null,20950,null,1200186,null,16164,null,682308,null,15295,null,517878,null,12483,null,2961506,null,18525,null,2257035,null,19036,null,704471,null,15223,null,452078,null,13606,null,252393,null,9574,null,377797,null,12064,null,200377,null,8079,null,177420,null,10005,null,70456,null,6176,null,106964,null,7115,null,427481,null,11117,null,252126,null,8137,null,175355,null,7702,null,100823,null,5425,null,74532,null,5480,null,218030,null,8345,null,106881,null,5892,null,111149,null,6485,null,40503,null,3826,null,70646,null,6137,null,137688,null,6210,null,105897,null,4937,null,31791,null,3604,null,18448,null,2361,null,13343,null,2176,null,0400000US34,New Jersey,34
866518,null,10599,null,570599,null,9787,null,295919,null,8186,null,219331,null,6879,null,76588,null,5052,null,668770,null,10999,null,447774,null,9282,null,220996,null,7289,null,167723,null,6455,null,53273,null,4171,null,107879,null,6661,null,61736,null,4521,null,46143,null,4978,null,30905,null,4025,null,15238,null,2424,null,8756,null,1599,null,5571,null,1290,null,3185,null,1023,null,1964,null,737,null,1221,null,742,null,36132,null,3049,null,23011,null,2681,null,13121,null,1900,null,9421,null,1632,null,3700,null,1313,null,44981,null,3795,null,32507,null,3242,null,12474,null,1774,null,9318,null,1791,null,3156,null,827,null,0400000US35,New Mexico,35
8816916,null,29249,null,6333485,null,29971,null,2483431,null,24342,null,1336246,null,18896,null,1147185,null,20968,null,4766878,null,30760,null,3915165,null,27237,null,851713,null,15097,null,540326,null,14450,null,311387,null,11890,null,654677,null,16441,null,438936,null,12026,null,215741,null,10601,null,93642,null,4771,null,122099,null,8772,null,2332289,null,22895,null,1281290,null,15864,null,1050999,null,17824,null,529823,null,12122,null,521176,null,13674,null,727609,null,13260,null,448503,null,10695,null,279106,null,9556,null,126362,null,6336,null,152744,null,8166,null,335463,null,10536,null,249591,null,8456,null,85872,null,6512,null,46093,null,4392,null,39779,null,3901,null,0400000US36,New York,36
4163384,null,21847,null,3728805,null,20977,null,434579,null,9681,null,208592,null,8053,null,225987,null,7577,null,3322734,null,24625,null,3048227,null,22469,null,274507,null,9415,null,149983,null,6855,null,124524,null,6293,null,495320,null,13074,null,378540,null,11053,null,116780,null,6198,null,34393,null,3518,null,82387,null,5338,null,39427,null,3526,null,32944,null,3110,null,6483,null,1283,null,3094,null,1012,null,3389,null,1167,null,141526,null,6790,null,119460,null,6307,null,22066,null,2446,null,10905,null,1941,null,11161,null,2030,null,164377,null,6445,null,149634,null,6732,null,14743,null,2129,null,10217,null,1635,null,4526,null,1119,null,0400000US37,North Carolina,37
336191,null,3932,null,320938,null,3837,null,15253,null,2017,null,11491,null,1624,null,3762,null,1262,null,264096,null,4899,null,253409,null,4558,null,10687,null,1570,null,8853,null,1465,null,1834,null,552,null,31417,null,2534,null,29678,null,2476,null,1739,null,606,null,1033,null,385,null,706,null,540,null,1769,null,696,null,1502,null,671,null,267,null,243,null,109,null,131,null,158,null,210,null,19748,null,2221,null,17841,null,1871,null,1907,null,1045,null,1034,null,469,null,873,null,913,null,19161,null,1831,null,18508,null,1815,null,653,null,231,null,462,null,207,null,191,null,139,null,0400000US38,North Dakota,38
5287517,null,21171,null,4968361,null,23620,null,319156,null,9897,null,213857,null,8190,null,105299,null,5846,null,4386629,null,23089,null,4160629,null,24680,null,226000,null,8997,null,158739,null,7191,null,67261,null,4521,null,432216,null,12489,null,384693,null,11277,null,47523,null,4435,null,26920,null,2936,null,20603,null,3288,null,102887,null,5464,null,93618,null,5014,null,9269,null,2224,null,4345,null,1452,null,4924,null,1433,null,179460,null,7090,null,158911,null,6343,null,20549,null,2733,null,12587,null,2108,null,7962,null,1710,null,186325,null,6011,null,170510,null,5821,null,15815,null,1978,null,11266,null,1811,null,4549,null,1175,null,0400000US39,Ohio,39
1637160,null,11841,null,1498345,null,12325,null,138815,null,4835,null,66304,null,3450,null,72511,null,3742,null,1317265,null,11684,null,1220253,null,12137,null,97012,null,4459,null,49992,null,3063,null,47020,null,3312,null,195168,null,6946,null,163994,null,6656,null,31174,null,3313,null,10932,null,1599,null,20242,null,2815,null,7741,null,1689,null,6089,null,1230,null,1652,null,1057,null,281,null,209,null,1371,null,1022,null,53019,null,3588,null,47521,null,3486,null,5498,null,1376,null,2517,null,902,null,2981,null,949,null,63967,null,4025,null,60488,null,3924,null,3479,null,887,null,2582,null,750,null,897,null,408,null,0400000US40,Oklahoma,40
1756557,null,13874,null,1505218,null,12807,null,251339,null,8813,null,120939,null,6627,null,130400,null,7891,null,1285945,null,14869,null,1120687,null,13462,null,165258,null,6655,null,86342,null,5377,null,78916,null,5711,null,198795,null,8812,null,150569,null,7251,null,48226,null,4916,null,14202,null,2258,null,34024,null,4550,null,65766,null,4588,null,55243,null,4469,null,10523,null,1885,null,6065,null,1298,null,4458,null,1212,null,111125,null,5672,null,95908,null,5079,null,15217,null,1963,null,8795,null,1549,null,6422,null,1301,null,94926,null,4929,null,82811,null,4397,null,12115,null,2476,null,5535,null,1238,null,6580,null,2083,null,0400000US41,Oregon,41
5746111,null,21475,null,5233111,null,18586,null,513000,null,11988,null,318249,null,9055,null,194751,null,8606,null,4408680,null,23881,null,4088172,null,21995,null,320508,null,10174,null,209285,null,7918,null,111223,null,6634,null,539650,null,11106,null,457317,null,9558,null,82333,null,4940,null,40857,null,3090,null,41476,null,4150,null,295580,null,8763,null,250634,null,8037,null,44946,null,4202,null,25492,null,2591,null,19454,null,2765,null,295446,null,9238,null,252789,null,8371,null,42657,null,3810,null,26538,null,2608,null,16119,null,2204,null,206755,null,5905,null,184199,null,5935,null,22556,null,2513,null,16077,null,1921,null,6479,null,1373,null,0400000US42,Pennsylvania,42
