B17016_001E,B17016_001EA,B17016_001M,B17016_001MA,B17016_002E,B17016_002EA,B17016_002M,B17016_002MA,B17016_003E,B17016_003EA,B17016_003M,B17016_003MA,B17016_004E,B17016_004EA,B17016_004M,B17016_004MA,B17016_005E,B17016_005EA,B17016_005M,B17016_005MA,B17016_006E,B17016_006EA,B17016_006M,B17016_006MA,B17016_007E,B17016_007EA,B17016_007M,B17016_007MA,B17016_008E,B17016_008EA,B17016_008M,B17016_008MA,B17016_009E,B17016_009EA,B17016_009M,B17016_009MA,B17016_010E,B17016_010EA,B17016_010M,B17016_010MA,B17016_011E,B17016_011EA,B17016_011M,B17016_011MA,B17016_012E,B17016_012EA,B17016_012M,B17016_012MA,B17016_013E,B17016_013EA,B17016_013M,B17016_013MA,B17016_014E,B17016_014EA,B17016_014M,B17016_014MA,B17016_015E,B17016_015EA,B17016_015M,B17016_015MA,B17016_016E,B17016_016EA,B17016_016M,B17016_016MA,B17016_017E,B17016_017EA,B17016_017M,B17016_017MA,B17016_018E,B17016_018EA,B17016_018M,B17016_018MA,B17016_019E,B17016_019EA,B17016_019M,B17016_019MA,B17016_020E,B17016_020EA,B17016_020M,B17016_020MA,B17016_021E,B17016_021EA,B17016_021M,B17016_021MA,B17016_022E,B17016_022EA,B17016_022M,B17016_022MA,B17016_023E,B17016_023EA,B17016_023M,B17016_023MA,B17016_024E,B17016_024EA,B17016_024M,B17016_024MA,B17016_025E,B17016_025EA,B17016_025M,B17016_025MA,B17016_026E,B17016_026EA,B17016_026M,B17016_026MA,B17016_027E,B17016_027EA,B17016_027M,B17016_027MA,B17016_028E,B17016_028EA,B17016_028M,B17016_028MA,B17016_029E,B17016_029EA,B17016_029M,B17016_029MA,B17016_030E,B17016_030EA,B17016_030M,B17016_030MA,B17016_031E,B17016_031EA,B17016_031M,B17016_031MA,B17016_032E,B17016_032EA,B17016_032M,B17016_032MA,B17016_033E,B17016_033EA,B17016_033M,B17016_033MA,B17016_034E,B17016_034EA,B17016_034M,B17016_034MA,B17016_035E,B17016_035EA,B17016_035M,B17016_035MA,B17016_036E,B17016_036EA,B17016_036M,B17016_036MA,B17016_037E,B17016_037EA,B17016_037M,B17016_037MA,B17016_038E,B17016_038EA,B17016_038M,B17016_038MA,B17016_039E,B17016_039EA,B17016_039M,B17016_039MA,B17016_040E,B17016_040EA,B17016_040M,B17016_040MA,B17016_041E,B17016_041EA,B17016_041M,B17016_041MA,B17016_042E,B17016_042EA,B17016_042M,B17016_042MA,B17016_043E,B17016_043EA,B17016_043M,B17016_043MA,B17016_044E,B17016_044EA,B17016_044M,B17016_044MA,B17016_045E,B17016_045EA,B17016_045M,B17016_045MA,B17016_046E,B17016_046EA,B17016_046M,B17016_046MA,B17016_047E,B17016_047EA,B17016_047M,B17016_047MA,GEO_ID,NAME,state
1353390,null,9195,null,87456,null,3998,null,27367,null,2226,null,4928,null,959,null,624,null,240,null,1452,null,460,null,2852,null,915,null,9926,null,1416,null,1166,null,464,null,5123,null,1105,null,3637,null,697,null,12513,null,1496,null,1657,null,648,null,2071,null,577,null,8785,null,1333,null,60089,null,3523,null,9338,null,1448,null,1595,null,694,null,4052,null,891,null,3691,null,931,null,50751,null,3351,null,5934,null,1267,null,28785,null,2420,null,16032,null,2047,null,1265934,null,9347,null,1046971,null,9588,null,585956,null,8608,null,309663,null,6743,null,195608,null,5674,null,80685,null,3890,null,267249,null,5637,null,120668,null,3960,null,100771,null,4485,null,45810,null,2422,null,193766,null,4104,null,45037,null,2426,null,30181,null,2034,null,118548,null,3130,null,218963,null,6768,null,75494,null,3548,null,50026,null,3104,null,17154,null,1774,null,8314,null,1245,null,143469,null,6053,null,82556,null,4649,null,41948,null,2865,null,18965,null,1697,null,0400000US27,Minnesota,27
753797,null,9564,null,122687,null,5688,null,34416,null,2977,null,5894,null,1420,null,212,null,207,null,1697,null,730,null,3985,null,1107,null,9171,null,1988,null,662,null,467,null,4102,null,1184,null,4407,null,1432,null,19351,null,2268,null,2032,null,665,null,3502,null,1019,null,13817,null,1750,null,88271,null,4367,null,10112,null,2048,null,1097,null,500,null,3586,null,954,null,5429,null,1469,null,78159,null,4033,null,13148,null,1808,null,33135,null,3048,null,31876,null,2844,null,631110,null,8813,null,477267,null,9482,null,257782,null,8040,null,132981,null,5914,null,65365,null,3406,null,59436,null,3919,null,101617,null,5860,null,40806,null,3701,null,35134,null,3176,null,25677,null,2381,null,117868,null,4566,null,30299,null,2542,null,16827,null,2000,null,70742,null,3196,null,153843,null,5789,null,39101,null,3127,null,22481,null,2500,null,8880,null,1530,null,7740,null,1289,null,114742,null,5088,null,58058,null,3762,null,24546,null,2645,null,32138,null,2730,null,0400000US28,Mississippi,28
1534274,null,13026,null,145777,null,5606,null,48503,null,2628,null,7575,null,1246,null,550,null,303,null,2044,null,715,null,4981,null,1060,null,17691,null,1743,null,1686,null,600,null,9326,null,1546,null,6679,null,1244,null,23237,null,2103,null,2981,null,864,null,5856,null,1393,null,14400,null,1588,null,97274,null,5229,null,14419,null,1897,null,1745,null,719,null,6185,null,1368,null,6489,null,1468,null,82855,null,4685,null,12997,null,1911,null,39086,null,3214,null,30772,null,3149,null,1388497,null,12337,null,1108243,null,12764,null,602606,null,10091,null,323306,null,7763,null,171300,null,6346,null,108000,null,4536,null,246642,null,7609,null,106343,null,4766,null,88694,null,5008,null,51605,null,3254,null,258995,null,6486,null,62855,null,3673,null,38798,null,2712,null,157342,null,3922,null,280254,null,8729,null,86152,null,5255,null,55415,null,4276,null,17648,null,2146,null,13089,null,1808,null,194102,null,6561,null,111359,null,4980,null,47343,null,3353,null,35400,null,2630,null,0400000US29,Missouri,29
240727,null,4609,null,23434,null,2306,null,10278,null,1528,null,1825,null,568,null,284,null,219,null,677,null,310,null,864,null,329,null,4237,null,970,null,197,null,131,null,2661,null,815,null,1379,null,597,null,4216,null,1008,null,661,null,405,null,939,null,424,null,2616,null,793,null,13156,null,1918,null,1992,null,737,null,493,null,383,null,905,null,458,null,594,null,424,null,11164,null,1650,null,1908,null,857,null,5675,null,1171,null,3581,null,1009,null,217293,null,4367,null,184719,null,4140,null,89849,null,4164,null,47149,null,2898,null,28891,null,2352,null,13809,null,1551,null,50690,null,2998,null,19574,null,1604,null,20614,null,1926,null,10502,null,1282,null,44180,null,2319,null,10162,null,1467,null,7128,null,1064,null,26890,null,1900,null,32574,null,2729,null,12415,null,1858,null,8189,null,1438,null,3050,null,780,null,1176,null,413,null,20159,null,1993,null,11012,null,1317,null,5550,null,1017,null,3597,null,798,null,0400000US30,Montana,30
459503,null,6026,null,37578,null,2632,null,13441,null,1591,null,3868,null,821,null,900,null,334,null,919,null,385,null,2049,null,569,null,4320,null,978,null,847,null,451,null,1871,null,752,null,1602,null,496,null,5253,null,1027,null,759,null,330,null,1492,null,612,null,3002,null,788,null,24137,null,2153,null,3413,null,1003,null,868,null,441,null,1668,null,664,null,877,null,474,null,20724,null,1986,null,2954,null,1116,null,12008,null,1553,null,5762,null,1195,null,421925,null,5888,null,351087,null,5980,null,215126,null,5116,null,122122,null,4358,null,60378,null,2949,null,32626,null,2462,null,74390,null,3408,null,33823,null,2369,null,25878,null,2005,null,14689,null,1496,null,61571,null,2593,null,14196,null,1578,null,8741,null,1026,null,38634,null,1709,null,70838,null,3611,null,23189,null,2215,null,15410,null,2063,null,5501,null,1060,null,2278,null,577,null,47649,null,2829,null,29205,null,2504,null,11420,null,1642,null,7024,null,951,null,0400000US31,Nebraska,31
631720,null,7910,null,47307,null,4364,null,17470,null,1878,null,4947,null,1215,null,548,null,340,null,1156,null,604,null,3243,null,1034,null,5575,null,1279,null,502,null,435,null,2280,null,730,null,2793,null,1015,null,6948,null,1298,null,474,null,329,null,1895,null,854,null,4579,null,963,null,29837,null,3202,null,4481,null,1056,null,1012,null,583,null,2402,null,841,null,1067,null,474,null,25356,null,2886,null,3787,null,1239,null,11235,null,1758,null,10334,null,1880,null,584413,null,8030,null,442087,null,7308,null,242245,null,6833,null,123628,null,5392,null,62373,null,3860,null,56244,null,3799,null,100924,null,4904,null,42110,null,3484,null,36510,null,3064,null,22304,null,1998,null,98918,null,3996,null,31372,null,3083,null,13716,null,1665,null,53830,null,2745,null,142326,null,5673,null,55140,null,3723,null,37138,null,3026,null,11407,null,1627,null,6595,null,1291,null,87186,null,4576,null,48719,null,3638,null,24048,null,2844,null,14419,null,1998,null,0400000US32,Nevada,32
341922,null,5518,null,15562,null,2012,null,4344,null,994,null,923,null,528,null,201,null,179,null,34,null,58,null,688,null,510,null,1085,null,448,null,113,null,134,null,636,null,317,null,336,null,310,null,2336,null,537,null,143,null,128,null,507,null,250,null,1686,null,519,null,11218,null,1816,null,2799,null,868,null,442,null,327,null,885,null,446,null,1472,null,726,null,8419,null,1506,null,1075,null,665,null,3666,null,900,null,3678,null,1026,null,326360,null,5865,null,271330,null,5614,null,147306,null,5115,null,74505,null,3571,null,45870,null,2776,null,26931,null,2545,null,70525,null,3666,null,32712,null,2392,null,25362,null,2405,null,12451,null,1475,null,53499,null,2997,null,17380,null,2225,null,7513,null,1010,null,28606,null,1707,null,55030,null,3701,null,16793,null,2084,null,10885,null,1617,null,4003,null,979,null,1905,null,565,null,38237,null,3109,null,21603,null,2626,null,10940,null,1699,null,5694,null,1048,null,0400000US33,New Hampshire,33
2185324,null,16317,null,138357,null,6889,null,49031,null,4070,null,7820,null,1548,null,656,null,448,null,1254,null,490,null,5910,null,1426,null,14786,null,2008,null,728,null,404,null,4658,null,1139,null,9400,null,1805,null,26425,null,2826,null,3021,null,1078,null,4471,null,952,null,18933,null,2118,null,89326,null,5248,null,12210,null,2249,null,2728,null,1066,null,3867,null,1093,null,5615,null,1528,null,77116,null,5078,null,9469,null,1935,null,32129,null,3390,null,35518,null,3294,null,2046967,null,14608,null,1584233,null,14752,null,895798,null,12270,null,428338,null,9836,null,252608,null,7836,null,214852,null,7589,null,361400,null,8842,null,163701,null,6374,null,120655,null,5290,null,77044,null,3856,null,327035,null,8405,null,96622,null,4852,null,47939,null,3696,null,182474,null,5607,null,462734,null,10968,null,136670,null,6334,null,85348,null,4946,null,30240,null,3211,null,21082,null,2331,null,326064,null,8383,null,180518,null,6633,null,82821,null,4536,null,62725,null,3485,null,0400000US34,New Jersey,34
482543,null,6995,null,68677,null,4194,null,25382,null,2404,null,5546,null,1191,null,545,null,420,null,1274,null,619,null,3727,null,989,null,7634,null,1495,null,1989,null,772,null,2307,null,736,null,3338,null,834,null,12202,null,1815,null,1370,null,633,null,1691,null,615,null,9141,null,1530,null,43295,null,3416,null,7057,null,1247,null,1303,null,609,null,3531,null,993,null,2223,null,726,null,36238,null,3432,null,6060,null,1586,null,16092,null,2010,null,14086,null,2011,null,413866,null,7934,null,313465,null,6909,null,160668,null,5706,null,77614,null,4703,null,44917,null,3554,null,38137,null,3025,null,70567,null,3696,null,24956,null,2350,null,28705,null,2246,null,16906,null,1739,null,82230,null,3181,null,20267,null,2229,null,12082,null,1628,null,49881,null,2444,null,100401,null,4906,null,34747,null,2794,null,23267,null,2480,null,5490,null,1278,null,5990,null,1230,null,65654,null,4067,null,33837,null,3142,null,17327,null,2179,null,14490,null,2091,null,0400000US35,New Mexico,35
4594823,null,21017,null,473910,null,10787,null,159672,null,6372,null,32067,null,3372,null,2234,null,878,null,4971,null,873,null,24862,null,3090,null,46481,null,3858,null,4447,null,1216,null,16974,null,2446,null,25060,null,2606,null,81124,null,4724,null,12667,null,2179,null,12077,null,1866,null,56380,null,3898,null,314238,null,9011,null,44441,null,3653,null,8461,null,1665,null,17988,null,2386,null,17992,null,2397,null,269797,null,7769,null,33473,null,3019,null,101574,null,4798,null,134750,null,6456,null,4120913,null,20967,null,3062440,null,21491,null,1648556,null,17878,null,819224,null,13124,null,445890,null,9170,null,383442,null,8426,null,678329,null,13076,null,287884,null,8006,null,233252,null,7350,null,157193,null,5508,null,735555,null,11003,null,210813,null,7245,null,104114,null,4392,null,420628,null,8007,null,1058473,null,14437,null,305547,null,9023,null,194500,null,7870,null,59774,null,3997,null,51273,null,3753,null,752926,null,10715,null,411332,null,9356,null,169081,null,6499,null,172513,null,6268,null,0400000US36,New York,36
2366894,null,16505,null,251674,null,8359,null,84823,null,5057,null,19747,null,2816,null,1196,null,588,null,4991,null,1367,null,13560,null,2399,null,26693,null,3055,null,2611,null,836,null,10606,null,2344,null,13476,null,1944,null,38383,null,3323,null,5819,null,1602,null,8537,null,1695,null,24027,null,2444,null,166851,null,6953,null,23855,null,2873,null,4289,null,1173,null,9746,null,1877,null,9820,null,1747,null,142996,null,6271,null,17432,null,2711,null,70266,null,5037,null,55298,null,3828,null,2115220,null,15675,null,1678974,null,13953,null,940526,null,13366,null,482901,null,10222,null,257263,null,8189,null,200362,null,6475,null,356595,null,8274,null,147951,null,6329,null,125063,null,4874,null,83581,null,3995,null,381853,null,8062,null,99183,null,5265,null,57291,null,3557,null,225379,null,5811,null,436246,null,11726,null,126939,null,6680,null,86073,null,5590,null,25259,null,2050,null,15607,null,1968,null,309307,null,8795,null,168942,null,6518,null,76042,null,4667,null,64323,null,3544,null,0400000US37,North Carolina,37
168128,null,3882,null,12566,null,1453,null,4508,null,846,null,879,null,320,null,268,null,145,null,221,null,181,null,390,null,214,null,1697,null,580,null,232,null,238,null,822,null,412,null,643,null,327,null,1932,null,455,null,144,null,240,null,383,null,210,null,1405,null,402,null,8058,null,1140,null,1259,null,463,null,322,null,229,null,460,null,286,null,477,null,269,null,6799,null,1067,null,738,null,428,null,3794,null,889,null,2267,null,768,null,155562,null,3641,null,132624,null,3999,null,77496,null,3364,null,45092,null,2578,null,23228,null,1727,null,9176,null,1248,null,33192,null,2509,null,14845,null,1467,null,12813,null,1406,null,5534,null,895,null,21936,null,1520,null,3876,null,658,null,4335,null,758,null,13725,null,1035,null,22938,null,2193,null,9326,null,1587,null,5949,null,1240,null,2309,null,864,null,1068,null,363,null,13612,null,1427,null,8241,null,1214,null,3408,null,797,null,1963,null,479,null,0400000US38,North Dakota,38
2962303,null,17567,null,287115,null,7874,null,80013,null,4364,null,11733,null,1673,null,948,null,505,null,3157,null,888,null,7628,null,1382,null,27519,null,2576,null,2017,null,624,null,13524,null,1707,null,11978,null,1564,null,40761,null,3195,null,4584,null,1249,null,7763,null,1328,null,28414,null,2631,null,207102,null,6719,null,28827,null,2981,null,4524,null,1248,null,12202,null,1824,null,12101,null,1854,null,178275,null,6356,null,19217,null,2156,null,85389,null,4057,null,73669,null,4597,null,2675188,null,17667,null,2129672,null,17236,null,1155145,null,14473,null,572354,null,10899,null,355962,null,7801,null,226829,null,6965,null,487051,null,8261,null,204751,null,5414,null,175289,null,5691,null,107011,null,4443,null,487476,null,8560,null,119186,null,4958,null,72773,null,3480,null,295517,null,5775,null,545516,null,10488,null,162355,null,6146,null,101744,null,5258,null,34900,null,2863,null,25711,null,2151,null,383161,null,9618,null,206671,null,7973,null,97671,null,5183,null,78819,null,4472,null,0400000US39,Ohio,39
936378,null,8406,null,111086,null,4953,null,42378,null,3111,null,9414,null,1534,null,955,null,592,null,1875,null,724,null,6584,null,1351,null,13705,null,1865,null,2322,null,897,null,4570,null,1096,null,6813,null,1230,null,19259,null,1932,null,4539,null,1088,null,3599,null,877,null,11121,null,1623,null,68708,null,4157,null,9840,null,1769,null,1842,null,739,null,4089,null,1071,null,3909,null,1088,null,58868,null,3705,null,8185,null,1478,null,27895,null,2579,null,22788,null,2115,null,825292,null,7898,null,665119,null,8560,null,367659,null,7733,null,196262,null,6458,null,93372,null,4434,null,78025,null,3803,null,141166,null,4848,null,56950,null,3683,null,49779,null,2913,null,34437,null,2112,null,156294,null,4161,null,41865,null,2735,null,20568,null,2134,null,93861,null,3573,null,160173,null,6014,null,50276,null,3624,null,33991,null,2746,null,8556,null,1525,null,7729,null,1370,null,109897,null,4463,null,58861,null,3672,null,26453,null,2316,null,24583,null,2308,null,0400000US40,Oklahoma,40
940771,null,9074,null,83438,null,4839,null,31247,null,2833,null,5415,null,1206,null,630,null,299,null,2061,null,708,null,2724,null,812,null,11090,null,1637,null,881,null,439,null,5089,null,1095,null,5120,null,1347,null,14742,null,2133,null,2001,null,822,null,3257,null,878,null,9484,null,1808,null,52191,null,3996,null,7060,null,1491,null,1020,null,620,null,3272,null,1028,null,2768,null,870,null,45131,null,3623,null,6586,null,1681,null,21698,null,2405,null,16847,null,2436,null,857333,null,9321,null,703116,null,9877,null,345429,null,8635,null,158259,null,6453,null,111786,null,4754,null,75384,null,3664,null,184179,null,6337,null,74352,null,4474,null,71682,null,3974,null,38145,null,2492,null,173508,null,5434,null,39579,null,2638,null,26231,null,2047,null,107698,null,4025,null,154217,null,5952,null,51398,null,3814,null,34156,null,3538,null,10937,null,1722,null,6305,null,1140,null,102819,null,4238,null,50073,null,2926,null,34598,null,3062,null,18148,null,2057,null,0400000US41,Oregon,41
3198199,null,17145,null,258806,null,8346,null,83045,null,4753,null,13781,null,1940,null,1369,null,635,null,3827,null,1108,null,8585,null,1401,null,24285,null,2114,null,1393,null,471,null,8914,null,1246,null,13978,null,1825,null,44979,null,3119,null,3478,null,938,null,9191,null,1423,null,32310,null,2478,null,175761,null,7294,null,25305,null,2778,null,4316,null,1040,null,8970,null,1946,null,12019,null,1816,null,150456,null,6895,null,15716,null,2072,null,66659,null,4359,null,68081,null,4532,null,2939393,null,15164,null,2338135,null,15608,null,1259930,null,13050,null,624152,null,11584,null,384125,null,7595,null,251653,null,6330,null,528372,null,9338,null,229247,null,6891,null,178647,null,5600,null,120478,null,4411,null,549833,null,8170,null,124414,null,5815,null,78576,null,3681,null,346843,null,4864,null,601258,null,10334,null,176556,null,5903,null,107914,null,5705,null,36182,null,2773,null,32460,null,2462,null,424702,null,8196,null,222942,null,5638,null,101697,null,4981,null,100063,null,4584,null,0400000US42,Pennsylvania,42
253941,null,4954,null,21109,null,2539,null,5923,null,1320,null,762,null,472,null,113,null,186,null,324,null,294,null,325,null,307,null,1867,null,664,null,67,null,109,null,1289,null,614,null,511,null,324,null,3294,null,958,null,61,null,100,null,878,null,470,null,2355,null,848,null,15186,null,2165,null,1222,null,604,null,224,null,253,null,457,null,412,null,541,null,402,null,13964,null,2105,null,1730,null,689,null,7028,null,1556,null,5206,null,1285,null,232832,null,5302,null,183647,null,4866,null,98980,null,4518,null,48418,null,3136,null,31875,null,2235,null,18687,null,2226,null,43860,null,2597,null,21042,null,2136,null,13911,null,1769,null,8907,null,1292,null,40807,null,2783,null,10461,null,1494,null,6254,null,1155,null,24092,null,1918,null,49185,null,3709,null,13199,null,2068,null,8554,null,1756,null,2557,null,821,null,2088,null,803,null,35986,null,3154,null,18670,null,2515,null,10228,null,1691,null,7088,null,1345,null,0400000US44,Rhode Island,44
1152062,null,12427,null,128562,null,5690,null,39330,null,3357,null,7221,null,1481,null,499,null,352,null,1625,null,664,null,5097,null,1204,null,9611,null,1595,null,1198,null,745,null,3513,null,1227,null,4900,null,1074,null,22498,null,2458,null,3147,null,977,null,3665,null,1136,null,15686,null,1818,null,89232,null,5032,null,9480,null,1571,null,1763,null,739,null,3891,null,1003,null,3826,null,993,null,79752,null,4741,null,13196,null,2483,null,30884,null,3074,null,35672,null,2738,null,1023500,null,11323,null,789383,null,11668,null,429163,null,8990,null,221404,null,7771,null,111366,null,5022,null,96393,null,4792,null,164976,null,5894,null,65028,null,4491,null,58380,null,3349,null,41568,null,3067,null,195244,null,6333,null,49311,null,3464,null,25723,null,2457,null,120210,null,4375,null,234117,null,8578,null,61068,null,4428,null,40784,null,3672,null,10850,null,1902,null,9434,null,1492,null,173049,null,6709,null,95206,null,5615,null,38807,null,3032,null,39036,null,2525,null,0400000US45,South Carolina,45
205206,null,4366,null,18168,null,2044,null,6127,null,1040,null,1240,null,559,null,183,null,126,null,325,null,322,null,732,null,416,null,1805,null,516,null,126,null,119,null,1087,null,386,null,592,null,328,null,3082,null,721,null,598,null,350,null,593,null,330,null,1891,null,525,null,12041,null,1508,null,1782,null,575,null,448,null,273,null,772,null,361,null,562,null,344,null,10259,null,1370,null,1812,null,663,null,4587,null,880,null,3860,null,1010,null,187038,null,3686,null,156665,null,3515,null,93668,null,3421,null,56294,null,2768,null,28256,null,2339,null,9118,null,1145,null,34569,null,2674,null,14986,null,1932,null,12192,null,1590,null,7391,null,916,null,28428,null,1867,null,6349,null,917,null,5375,null,951,null,16704,null,1270,null,30373,null,2220,null,10457,null,1421,null,6613,null,1284,null,2355,null,749,null,1489,null,436,null,19916,null,1867,null,12847,null,1673,null,4832,null,1042,null,2237,null,711,null,0400000US46,South Dakota,46
1606220,null,14373,null,192337,null,6650,null,65924,null,4370,null,13750,null,2283,null,664,null,424,null,2934,null,983,null,10152,null,1728,null,20128,null,2344,null,1651,null,616,null,8037,null,1514,null,10440,null,1580,null,32046,null,2929,null,3667,null,1202,null,6036,null,1264,null,22343,null,2324,null,126413,null,6035,null,19641,null,2883,null,4226,null,1214,null,8059,null,1626,null,7356,null,1608,null,106772,null,5492,null,13830,null,2089,null,48014,null,3749,null,44928,null,3688,null,1413883,null,13469,null,1119456,null,13371,null,618808,null,9168,null,307901,null,8019,null,170156,null,7794,null,140751,null,5183,null,235846,null,7845,null,101424,null,4907,null,76873,null,4630,null,57549,null,3290,null,264802,null,5976,null,68511,null,4083,null,40539,null,3019,null,155752,null,4012,null,294427,null,7765,null,89902,null,5594,null,55608,null,4716,null,19980,null,2655,null,14314,null,1860,null,204525,null,6098,null,112673,null,5135,null,48607,null,3617,null,43245,null,3385,null,0400000US47,Tennessee,47
5790823,null,26730,null,738340,null,11904,null,312172,null,10126,null,92290,null,5520,null,5631,null,1173,null,17494,null,2088,null,69165,null,5216,null,92913,null,6337,null,11266,null,1935,null,31299,null,2897,null,50348,null,4848,null,126969,null,5570,null,30071,null,2673,null,27926,null,2848,null,68972,null,4345,null,426168,null,10366,null,61810,null,4088,null,18358,null,2778,null,22501,null,2600,null,20951,null,2102,null,364358,null,9203,null,65764,null,4674,null,160543,null,6473,null,138051,null,5424,null,5052483,null,25570,null,3947043,null,25198,null,2326980,null,19181,null,1142040,null,14270,null,577173,null,10720,null,607767,null,11919,null,827775,null,12858,null,329310,null,8623,null,293496,null,7834,null,204969,null,5842,null,792288,null,10970,null,254704,null,8067,null,108598,null,4636,null,428986,null,7493,null,1105440,null,16743,null,352609,null,10809,null,241852,null,9195,null,67335,null,4901,null,43422,null,2718,null,752831,null,12598,null,435973,null,10472,null,173888,null,6218,null,142970,null,5590,null,0400000US48,Texas,48
629901,null,7327,null,43157,null,3140,null,21355,null,2440,null,5166,null,1132,null,20,null,34,null,1954,null,725,null,3192,null,996,null,8568,null,1460,null,580,null,449,null,4279,null,904,null,3709,null,960,null,7621,null,1469,null,2638,null,881,null,941,null,479,null,4042,null,1007,null,21802,null,1873,null,2694,null,820,null,649,null,450,null,975,null,515,null,1070,null,502,null,19108,null,1854,null,3812,null,998,null,10469,null,1486,null,4827,null,1023,null,586744,null,6937,null,498809,null,7312,null,289304,null,6624,null,112574,null,5004,null,100408,null,3871,null,76322,null,3797,null,121550,null,4559,null,49961,null,2920,null,48813,null,3107,null,22776,null,2044,null,87955,null,3665,null,23971,null,2287,null,11568,null,1389,null,52416,null,2565,null,87935,null,4131,null,30307,null,2837,null,20466,null,2165,null,5871,null,1356,null,3970,null,1025,null,57628,null,3477,null,33113,null,3005,null,13622,null,1637,null,10893,null,1321,null,0400000US49,Utah,49
163979,null,3747,null,10569,null,1330,null,3101,null,778,null,383,null,208,null,78,null,115,null,180,null,129,null,125,null,120,null,1231,null,536,null,204,null,277,null,630,null,377,null,397,null,225,null,1487,null,514,null,148,null,115,null,288,null,175,null,1051,null,459,null,7468,null,1042,null,1141,null,501,null,202,null,230,null,422,null,325,null,517,null,316,null,6327,null,892,null,528,null,290,null,4074,null,842,null,1725,null,489,null,153410,null,3754,null,122943,null,3592,null,64086,null,3212,null,36474,null,2347,null,19927,null,1697,null,7685,null,992,null,36625,null,2484,null,15912,null,1886,null,14344,null,1428,null,6369,null,937,null,22232,null,1250,null,4182,null,718,null,3790,null,634,null,14260,null,891,null,30467,null,2291,null,11753,null,1647,null,7596,null,1325,null,2837,null,807,null,1320,null,477,null,18714,null,1686,null,9840,null,1391,null,6085,null,875,null,2789,null,603,null,0400000US50,Vermont,50
1964204,null,15049,null,139767,null,6679,null,46397,null,3659,null,7771,null,1848,null,331,null,231,null,2410,null,1132,null,5030,null,1477,null,15787,null,2167,null,2053,null,720,null,7368,null,1620,null,6366,null,1310,null,22839,null,2412,null,3282,null,897,null,4145,null,994,null,15412,null,1861,null,93370,null,5376,null,10480,null,1729,null,1959,null,942,null,4608,null,1220,null,3913,null,890,null,82890,null,5002,null,10872,null,1874,null,38885,null,3722,null,33133,null,3019,null,1824437,null,15320,null,1436988,null,15064,null,843412,null,11483,null,439670,null,9910,null,229656,null,6469,null,174086,null,6659,null,305071,null,8576,null,135305,null,5490,null,101756,null,4670,null,68010,null,3620,null,288505,null,6191,null,84571,null,4457,null,39687,null,2544,null,164247,null,5048,null,387449,null,8594,null,110994,null,5118,null,74182,null,5024,null,21403,null,2341,null,15409,null,1919,null,276455,null,8186,null,164603,null,7156,null,62259,null,3759,null,49593,null,3184,null,0400000US51,Virginia,51
1619537,null,11679,null,126980,null,5334,null,45646,null,3690,null,7916,null,1347,null,967,null,541,null,2286,null,729,null,4663,null,1142,null,18392,null,2288,null,966,null,419,null,8718,null,1710,null,8708,null,1517,null,19338,null,2110,null,2264,null,711,null,4891,null,1192,null,12183,null,1652,null,81334,null,4815,null,13161,null,2060,null,1977,null,809,null,7710,null,1491,null,3474,null,964,null,68173,null,4441,null,8128,null,1587,null,34130,null,3306,null,25915,null,3258,null,1492557,null,11661,null,1206566,null,13211,null,617370,null,10703,null,283799,null,7509,null,199751,null,5863,null,133820,null,5219,null,316232,null,8265,null,124808,null,5818,null,124296,null,4555,null,67128,null,3416,null,272964,null,6132,null,70564,null,3508,null,40853,null,3120,null,161547,null,4487,null,285991,null,7881,null,99983,null,5346,null,62521,null,4079,null,24799,null,2470,null,12663,null,1626,null,186008,null,5936,null,97062,null,4896,null,57541,null,4227,null,31405,null,2955,null,0400000US53,Washington,53
491383,null,7377,null,63645,null,3445,null,29019,null,2686,null,3522,null,1024,null,398,null,371,null,798,null,538,null,2326,null,890,null,6799,null,1318,null,409,null,304,null,2970,null,916,null,3420,null,887,null,18698,null,2420,null,2038,null,665,null,3428,null,869,null,13232,null,1967,null,34626,null,2463,null,5985,null,1128,null,809,null,407,null,1852,null,823,null,3324,null,844,null,28641,null,2364,null,2282,null,659,null,11388,null,1707,null,14971,null,2029,null,427738,null,7369,null,352361,null,7081,null,163299,null,5747,null,80423,null,3854,null,42003,null,3276,null,40873,null,3138,null,75169,null,3664,null,31981,null,2283,null,24456,null,2422,null,18732,null,1927,null,113893,null,4571,null,29162,null,2774,null,16738,null,1992,null,67993,null,2933,null,75377,null,3638,null,24027,null,2424,null,11920,null,1742,null,5491,null,1272,null,6616,null,1200,null,51350,null,3163,null,22856,null,2368,null,11645,null,1543,null,16849,null,2120,null,0400000US54,West Virginia,54
