C18025_001E,C18025_001EA,C18025_001M,C18025_001MA,C18025_002E,C18025_002EA,C18025_002M,C18025_002MA,C18025_003E,C18025_003EA,C18025_003M,C18025_003MA,C18025_004E,C18025_004EA,C18025_004M,C18025_004MA,C18025_005E,C18025_005EA,C18025_005M,C18025_005MA,C18025_006E,C18025_006EA,C18025_006M,C18025_006MA,C18025_007E,C18025_007EA,C18025_007M,C18025_007MA,C18025_008E,C18025_008EA,C18025_008M,C18025_008MA,C18025_009E,C18025_009EA,C18025_009M,C18025_009MA,C18025_010E,C18025_010EA,C18025_010M,C18025_010MA,C18025_011E,C18025_011EA,C18025_011M,C18025_011MA,C18025_012E,C18025_012EA,C18025_012M,C18025_012MA,C18025_013E,C18025_013EA,C18025_013M,C18025_013MA,C18025_014E,C18025_014EA,C18025_014M,C18025_014MA,C18025_015E,C18025_015EA,C18025_015M,C18025_015MA,GEO_ID,NAME,state
12711571,null,7498,null,372467,null,8848,null,160923,null,6398,null,28617,null,2484,null,132306,null,5880,null,211544,null,6656,null,30019,null,2701,null,181525,null,6678,null,12339104,null,11009,null,6044106,null,8713,null,4532953,null,19708,null,1511153,null,18563,null,6294998,null,7905,null,4140124,null,21690,null,2154874,null,19374,null,0400000US36,New York,36
5851250,null,7626,null,205326,null,9132,null,85009,null,4815,null,13636,null,2157,null,71373,null,4594,null,120317,null,6289,null,16204,null,2159,null,104113,null,5744,null,5645924,null,12412,null,2757646,null,7765,null,2134592,null,10980,null,623054,null,11229,null,2888278,null,9533,null,1912297,null,15167,null,975981,null,15938,null,0400000US37,North Carolina,37
413440,null,1786,null,8681,null,1022,null,4102,null,732,null,1313,null,452,null,2789,null,678,null,4579,null,850,null,1386,null,531,null,3193,null,669,null,404759,null,2005,null,207028,null,1802,null,169660,null,2655,null,37368,null,2434,null,197731,null,1581,null,151583,null,2675,null,46148,null,2505,null,0400000US38,North Dakota,38
7405751,null,5758,null,265889,null,8930,null,119710,null,5893,null,23493,null,2406,null,96217,null,5009,null,146179,null,6298,null,21944,null,2267,null,124235,null,6072,null,7139862,null,9810,null,3515307,null,7344,null,2687237,null,12253,null,828070,null,12082,null,3624555,null,7388,null,2493975,null,13782,null,1130580,null,12716,null,0400000US39,Ohio,39
2272961,null,4865,null,93561,null,4838,null,39789,null,3202,null,7911,null,1415,null,31878,null,2760,null,53772,null,3173,null,7876,null,1362,null,45896,null,2863,null,2179400,null,7062,null,1081278,null,5385,null,848980,null,7384,null,232298,null,5547,null,1098122,null,4393,null,725067,null,8449,null,373055,null,7727,null,0400000US40,Oklahoma,40
2470203,null,4099,null,81010,null,4796,null,32611,null,2603,null,6616,null,1204,null,25995,null,2647,null,48399,null,4026,null,9213,null,1555,null,39186,null,3531,null,2389193,null,6338,null,1196820,null,4075,null,929169,null,8426,null,267651,null,8337,null,1192373,null,5590,null,803043,null,9408,null,389330,null,9533,null,0400000US41,Oregon,41
7981536,null,5319,null,284198,null,7900,null,128646,null,5181,null,24866,null,2204,null,103780,null,4721,null,155552,null,6376,null,25073,null,2595,null,130479,null,5466,null,7697338,null,9613,null,3795973,null,7380,null,2935097,null,13978,null,860876,null,13495,null,3901365,null,8330,null,2673784,null,14258,null,1227581,null,13509,null,0400000US42,Pennsylvania,42
699080,null,2198,null,23289,null,2808,null,10404,null,1819,null,1492,null,480,null,8912,null,1727,null,12885,null,1921,null,1892,null,670,null,10993,null,1739,null,675791,null,3554,null,331569,null,2293,null,255483,null,4473,null,76086,null,4255,null,344222,null,2528,null,242319,null,4999,null,101903,null,4731,null,0400000US44,Rhode Island,44
2824448,null,5066,null,119002,null,5477,null,51520,null,3742,null,7027,null,1264,null,44493,null,3256,null,67482,null,3765,null,6615,null,1320,null,60867,null,3634,null,2705446,null,7194,null,1304426,null,5650,null,998246,null,8992,null,306180,null,8452,null,1401020,null,5928,null,903935,null,10566,null,497085,null,10024,null,0400000US45,South Carolina,45
500360,null,1489,null,14829,null,2214,null,6495,null,1730,null,1838,null,1037,null,4657,null,1126,null,8334,null,1393,null,1954,null,983,null,6380,null,1016,null,485531,null,2721,null,244079,null,2421,null,201006,null,3527,null,43073,null,3094,null,241452,null,2065,null,185414,null,3540,null,56038,null,2991,null,0400000US46,South Dakota,46
4002220,null,6127,null,172035,null,6502,null,75181,null,4065,null,8854,null,1736,null,66327,null,3855,null,96854,null,4513,null,11220,null,1910,null,85634,null,4106,null,3830185,null,9327,null,1883241,null,6077,null,1448083,null,9621,null,435158,null,9363,null,1946944,null,6990,null,1273362,null,10875,null,673582,null,10578,null,0400000US47,Tennessee,47
15230520,null,10514,null,470850,null,11209,null,204351,null,7394,null,33298,null,2841,null,171053,null,6407,null,266499,null,9446,null,36472,null,2539,null,230027,null,8686,null,14759670,null,15205,null,7361313,null,11317,null,5835046,null,20053,null,1526267,null,18763,null,7398357,null,12060,null,4672767,null,22873,null,2725590,null,22121,null,0400000US48,Texas,48
1659641,null,2910,null,39182,null,2716,null,15107,null,1745,null,5043,null,1019,null,10064,null,1682,null,24075,null,2536,null,4640,null,1059,null,19435,null,2211,null,1620459,null,4393,null,820570,null,3294,null,693443,null,4935,null,127127,null,4353,null,799889,null,3733,null,534022,null,6295,null,265867,null,6653,null,0400000US49,Utah,49
421412,null,1632,null,12658,null,1529,null,5993,null,870,null,1507,null,527,null,4486,null,893,null,6665,null,1121,null,1035,null,446,null,5630,null,1027,null,408754,null,2123,null,203347,null,1527,null,160894,null,2879,null,42453,null,2541,null,205407,null,1493,null,156926,null,2202,null,48481,null,2428,null,0400000US50,Vermont,50
5018935,null,8502,null,136690,null,5759,null,62493,null,4332,null,10021,null,1451,null,52472,null,4012,null,74197,null,3998,null,11846,null,1629,null,62351,null,3654,null,4882245,null,9938,null,2368990,null,8036,null,1884431,null,9893,null,484559,null,9559,null,2513255,null,6876,null,1730600,null,12134,null,782655,null,11146,null,0400000US51,Virginia,51
4280519,null,4949,null,128514,null,5850,null,54557,null,3688,null,10863,null,1646,null,43694,null,3321,null,73957,null,4153,null,11454,null,1666,null,62503,null,3883,null,4152005,null,7329,null,2077118,null,5315,null,1617830,null,11478,null,459288,null,10952,null,2074887,null,6044,null,1400241,null,9966,null,674646,null,10102,null,0400000US53,Washington,53
1176111,null,2616,null,71888,null,4144,null,33297,null,2723,null,4365,null,1096,null,28932,null,2465,null,38591,null,3314,null,4278,null,1458,null,34313,null,2797,null,1104223,null,5098,null,547695,null,3547,null,384896,null,5990,null,162799,null,5673,null,556528,null,4460,null,336681,null,7277,null,219847,null,6156,null,0400000US54,West Virginia,54
3657858,null,3930,null,98925,null,4631,null,42640,null,3339,null,9200,null,1348,null,33440,null,2865,null,56285,null,3158,null,13488,null,1439,null,42797,null,3201,null,3558933,null,6012,null,1796352,null,5028,null,1443773,null,8071,null,352579,null,6651,null,1762581,null,4261,null,1304539,null,7732,null,458042,null,7386,null,0400000US55,Wisconsin,55
342934,null,2503,null,10931,null,1871,null,5670,null,1235,null,979,null,393,null,4691,null,1166,null,5261,null,1301,null,1223,null,862,null,4038,null,1066,null,332003,null,3185,null,169228,null,2366,null,143062,null,3102,null,26166,null,2751,null,162775,null,2156,null,121953,null,3334,null,40822,null,2884,null,0400000US56,Wyoming,56
2520668,null,2910,null,206405,null,7408,null,99441,null,4670,null,6333,null,1237,null,93108,null,4474,null,106964,null,4567,null,6620,null,1136,null,100344,null,4404,null,2314263,null,8455,null,1102016,null,5361,null,609706,null,10358,null,492310,null,10076,null,1212247,null,5530,null,528348,null,9522,null,683899,null,8881,null,0400000US72,Puerto Rico,72
