B25070_001E,B25070_001EA,B25070_001M,B25070_001MA,B25070_002E,B25070_002EA,B25070_002M,B25070_002MA,B25070_003E,B25070_003EA,B25070_003M,B25070_003MA,B25070_004E,B25070_004EA,B25070_004M,B25070_004MA,B25070_005E,B25070_005EA,B25070_005M,B25070_005MA,B25070_006E,B25070_006EA,B25070_006M,B25070_006MA,B25070_007E,B25070_007EA,B25070_007M,B25070_007MA,B25070_008E,B25070_008EA,B25070_008M,B25070_008MA,B25070_009E,B25070_009EA,B25070_009M,B25070_009MA,B25070_010E,B25070_010EA,B25070_010M,B25070_010MA,B25070_011E,B25070_011EA,B25070_011M,B25070_011MA,GEO_ID,NAME,state
1075150,null,12173,null,40165,null,3659,null,87446,null,4747,null,128026,null,5892,null,132489,null,6830,null,112781,null,5960,null,88775,null,5107,null,62790,null,4594,null,91028,null,5748,null,239600,null,8250,null,92050,null,4942,null,0400000US13,Georgia,13
177767,null,4965,null,4545,null,1063,null,11826,null,1828,null,17629,null,2038,null,20874,null,2680,null,20118,null,2412,null,15640,null,1884,null,13674,null,1867,null,14780,null,2330,null,41003,null,3480,null,17678,null,2123,null,0400000US15,Hawaii,15
156663,null,5790,null,7284,null,1304,null,15067,null,2144,null,21385,null,2460,null,21801,null,2156,null,16448,null,2365,null,12250,null,1621,null,10018,null,1650,null,12080,null,1493,null,26398,null,2573,null,13932,null,1952,null,0400000US16,Idaho,16
1425040,null,15932,null,53622,null,3932,null,121329,null,5644,null,168924,null,6593,null,174160,null,7135,null,148960,null,5446,null,114887,null,5550,null,86436,null,5416,null,115212,null,5361,null,347763,null,9879,null,93747,null,5376,null,0400000US17,Illinois,17
698544,null,10682,null,28487,null,2805,null,70697,null,4730,null,96092,null,4984,null,87249,null,4022,null,70787,null,4918,null,54651,null,3940,null,38066,null,4005,null,51677,null,3626,null,147709,null,6363,null,53129,null,3358,null,0400000US18,Indiana,18
319512,null,6976,null,17460,null,2095,null,35330,null,2623,null,44783,null,3781,null,36316,null,2527,null,33121,null,2681,null,22365,null,2478,null,14650,null,1908,null,23292,null,2235,null,62397,null,3660,null,29798,null,2377,null,0400000US19,Iowa,19
324948,null,6818,null,15323,null,2046,null,33086,null,2899,null,46101,null,3626,null,43897,null,3424,null,33803,null,2738,null,26183,null,2713,null,18724,null,2272,null,22632,null,2812,null,55403,null,3225,null,29796,null,2670,null,0400000US20,Kansas,20
484820,null,9603,null,26130,null,2605,null,49955,null,3606,null,52522,null,3744,null,56525,null,3694,null,52924,null,4133,null,37106,null,3412,null,23882,null,2563,null,33280,null,3169,null,97271,null,4543,null,55225,null,3396,null,0400000US21,Kentucky,21
512057,null,9217,null,23957,null,2728,null,43276,null,4029,null,50209,null,3684,null,48704,null,3516,null,43570,null,4073,null,33873,null,3233,null,31172,null,3114,null,37831,null,2949,null,114005,null,5649,null,85460,null,5877,null,0400000US22,Louisiana,22
141695,null,5173,null,5208,null,1170,null,11306,null,1777,null,15610,null,2079,null,18516,null,2383,null,19369,null,2596,null,14264,null,2004,null,8865,null,1432,null,10209,null,1250,null,26364,null,2612,null,11984,null,1560,null,0400000US23,Maine,23
626355,null,9915,null,20165,null,2436,null,51373,null,4864,null,73519,null,4333,null,80909,null,5487,null,74070,null,4642,null,60807,null,4358,null,41407,null,3675,null,50946,null,3677,null,136744,null,5602,null,36415,null,3254,null,0400000US24,Maryland,24
854974,null,11198,null,27848,null,2815,null,65647,null,5005,null,101612,null,5701,null,102563,null,5644,null,109089,null,5979,null,81215,null,4812,null,54515,null,4624,null,64788,null,4869,null,203377,null,7873,null,44320,null,3692,null,0400000US25,Massachusetts,25
968606,null,12230,null,33965,null,2800,null,78342,null,4364,null,109284,null,4830,null,103930,null,4731,null,98925,null,4668,null,81768,null,4375,null,55602,null,4199,null,77175,null,4422,null,250554,null,6499,null,79061,null,4581,null,0400000US26,Michigan,26
510692,null,8490,null,16886,null,2218,null,42365,null,3371,null,65239,null,4525,null,70122,null,4368,null,59704,null,3755,null,41894,null,2621,null,30991,null,2803,null,40444,null,3560,null,111056,null,5494,null,31991,null,2495,null,0400000US27,Minnesota,27
310116,null,9499,null,12013,null,1695,null,22795,null,3120,null,29368,null,3032,null,35839,null,3693,null,25867,null,3074,null,21917,null,2942,null,18772,null,2387,null,23487,null,2986,null,67265,null,4971,null,52793,null,4128,null,0400000US28,Mississippi,28
677614,null,10558,null,27742,null,2362,null,66282,null,4230,null,81557,null,3816,null,81829,null,4894,null,71746,null,4611,null,54622,null,4194,null,38531,null,3608,null,52976,null,3841,null,144786,null,5138,null,57543,null,3981,null,0400000US29,Missouri,29
112989,null,4047,null,6187,null,1295,null,11080,null,1534,null,15833,null,1878,null,14434,null,1780,null,10395,null,1463,null,7429,null,1275,null,6305,null,1261,null,8171,null,1496,null,19235,null,2163,null,13920,null,1566,null,0400000US30,Montana,30
218574,null,5618,null,9144,null,1274,null,23601,null,2404,null,29843,null,2315,null,29129,null,2640,null,23676,null,2217,null,16547,null,2173,null,11648,null,2092,null,15645,null,2187,null,39777,null,2921,null,19564,null,2048,null,0400000US31,Nebraska,31
377691,null,8956,null,9821,null,1719,null,27329,null,3191,null,45433,null,4014,null,50781,null,3765,null,46241,null,3533,null,37869,null,3873,null,25537,null,2852,null,38806,null,3186,null,78023,null,4889,null,17851,null,2304,null,0400000US32,Nevada,32
129847,null,4305,null,3692,null,1005,null,10491,null,1808,null,18992,null,2179,null,18765,null,2239,null,17099,null,2211,null,12227,null,2028,null,7530,null,1539,null,10226,null,1510,null,24799,null,2501,null,6026,null,1234,null,0400000US33,New Hampshire,33
1030912,null,12580,null,33786,null,3067,null,83425,null,4215,null,121465,null,6102,null,122206,null,6152,null,115890,null,6542,null,95774,null,5516,null,65538,null,4703,null,88891,null,5018,null,250259,null,7348,null,53678,null,3790,null,0400000US34,New Jersey,34
220356,null,6918,null,10324,null,1824,null,20449,null,2409,null,25208,null,3279,null,25709,null,2550,null,21849,null,2731,null,18707,null,2377,null,13155,null,2101,null,19133,null,2548,null,41673,null,2786,null,24149,null,2606,null,0400000US35,New Mexico,35
3158150,null,19192,null,148628,null,5554,null,287980,null,8604,null,364569,null,8980,null,355304,null,10738,null,328295,null,10097,null,259580,null,8493,null,189907,null,6922,null,256436,null,8703,null,796286,null,12422,null,171165,null,7444,null,0400000US36,New York,36
1122623,null,16411,null,45341,null,4099,null,102442,null,5872,null,138040,null,6085,null,138749,null,7289,null,106692,null,4369,null,86008,null,5246,null,68334,null,4945,null,88497,null,6006,null,236189,null,9109,null,112331,null,5840,null,0400000US37,North Carolina,37
93134,null,3164,null,7895,null,1251,null,11797,null,1594,null,11554,null,1749,null,9330,null,1355,null,9391,null,1642,null,7539,null,1407,null,4089,null,1190,null,5923,null,1086,null,16797,null,2232,null,8819,null,1093,null,0400000US38,North Dakota,38
1366336,null,14317,null,51856,null,3324,null,127224,null,6429,null,166094,null,6860,null,162457,null,6668,null,137122,null,5917,null,112546,null,5345,null,76544,null,4226,null,107707,null,5122,null,318766,null,8282,null,106020,null,5248,null,0400000US39,Ohio,39
444786,null,7868,null,21935,null,2556,null,45473,null,3575,null,54737,null,4160,null,50939,null,3721,null,44502,null,3249,null,29948,null,2598,null,24322,null,2628,null,32505,null,3111,null,85708,null,4668,null,54717,null,2979,null,0400000US40,Oklahoma,40
521192,null,9768,null,17174,null,2424,null,44809,null,3684,null,67757,null,5532,null,67607,null,4451,null,57531,null,4429,null,44526,null,4087,null,28105,null,3244,null,43553,null,3438,null,118659,null,5814,null,31471,null,2865,null,0400000US41,Oregon,41
1382326,null,15412,null,58245,null,3980,null,124734,null,5835,null,170871,null,5760,null,168194,null,6496,null,153557,null,5867,null,107948,null,4563,null,77311,null,4622,null,109417,null,6021,null,304499,null,8417,null,107550,null,5273,null,0400000US42,Pennsylvania,42
146505,null,4198,null,5296,null,1322,null,12403,null,1883,null,15586,null,2091,null,16506,null,1952,null,19317,null,2540,null,14220,null,1588,null,7583,null,1445,null,12481,null,1846,null,34763,null,3445,null,8350,null,1623,null,0400000US44,Rhode Island,44
510098,null,11410,null,19647,null,2314,null,44359,null,2870,null,58661,null,4449,null,58724,null,4917,null,55496,null,4299,null,37523,null,3342,null,27955,null,3180,null,37308,null,3526,null,97374,null,4673,null,73051,null,4809,null,0400000US45,South Carolina,45
99883,null,3872,null,5893,null,1137,null,10685,null,1528,null,13841,null,1644,null,11481,null,1861,null,11741,null,1720,null,7075,null,1531,null,3808,null,1006,null,6568,null,1504,null,16861,null,1962,null,11930,null,1429,null,0400000US46,South Dakota,46
723835,null,11090,null,27190,null,2896,null,64933,null,4902,null,89317,null,5165,null,94780,null,5912,null,73423,null,5072,null,53280,null,4832,null,40914,null,3521,null,52318,null,4225,null,148463,null,6119,null,79217,null,4950,null,0400000US47,Tennessee,47
2870498,null,26030,null,109865,null,5945,null,246744,null,9231,null,361129,null,9353,null,362771,null,11253,null,298935,null,10606,null,230739,null,8716,null,186437,null,7627,null,242648,null,8967,null,589943,null,12957,null,241287,null,7318,null,0400000US48,Texas,48
236119,null,5432,null,12443,null,2112,null,22696,null,2350,null,34312,null,3095,null,30874,null,3396,null,27424,null,2990,null,21010,null,2617,null,13384,null,1909,null,19670,null,2532,null,39045,null,3239,null,15261,null,1950,null,0400000US49,Utah,49
68660,null,2867,null,2099,null,650,null,4871,null,927,null,9025,null,1444,null,7100,null,1328,null,8917,null,1373,null,6367,null,1365,null,4428,null,916,null,6595,null,952,null,13518,null,1596,null,5740,null,854,null,0400000US50,Vermont,50
894136,null,13541,null,31538,null,2934,null,82361,null,6136,null,109146,null,5399,null,125000,null,6757,null,95266,null,5608,null,75339,null,4242,null,57632,null,4386,null,74300,null,4949,null,174309,null,7889,null,69245,null,4396,null,0400000US51,Virginia,51
848776,null,11681,null,30208,null,3075,null,67863,null,4534,null,112655,null,4822,null,114310,null,6412,null,100071,null,4614,null,74597,null,4528,null,48715,null,3406,null,65258,null,4440,null,191675,null,7554,null,43424,null,2990,null,0400000US53,Washington,53
184448,null,5099,null,9427,null,1519,null,16687,null,2089,null,21886,null,2639,null,17131,null,1941,null,16786,null,2019,null,10625,null,1622,null,10258,null,1632,null,10775,null,1626,null,35589,null,2887,null,35284,null,2904,null,0400000US54,West Virginia,54
670746,null,10171,null,25879,null,2149,null,64272,null,4304,null,94285,null,4264,null,89301,null,4578,null,77816,null,3907,null,54422,null,3830,null,34337,null,2907,null,53761,null,3672,null,137699,null,4973,null,38974,null,2670,null,0400000US55,Wisconsin,55
63366,null,3516,null,5207,null,1297,null,8601,null,1665,null,9798,null,1631,null,8675,null,1262,null,6461,null,1351,null,3893,null,965,null,2853,null,918,null,2611,null,970,null,8558,null,1568,null,6709,null,1325,null,0400000US56,Wyoming,56
309977,null,6250,null,6521,null,1175,null,15329,null,1926,null,19269,null,1804,null,20296,null,2270,null,18206,null,1817,null,14516,null,1785,null,13330,null,1439,null,15940,null,1738,null,56441,null,3561,null,130129,null,4024,null,0400000US72,Puerto Rico,72
