B20017G_001E,B20017G_001EA,B20017G_001M,B20017G_001MA,B20017G_002E,B20017G_002EA,B20017G_002M,B20017G_002MA,B20017G_003E,B20017G_003EA,B20017G_003M,B20017G_003MA,B20017G_004E,B20017G_004EA,B20017G_004M,B20017G_004MA,B20017G_005E,B20017G_005EA,B20017G_005M,B20017G_005MA,B20017G_006E,B20017G_006EA,B20017G_006M,B20017G_006MA,B20017G_007E,B20017G_007EA,B20017G_007M,B20017G_007MA,GEO_ID,NAME,state
17561,null,1755,null,19806,null,2357,null,33996,null,3562,null,6106,null,1349,null,16053,null,2252,null,27090,null,2258,null,6966,null,1207,null,0400000US29,Missouri,29
17215,null,8045,null,27423,null,5364,null,47423,null,14521,null,7376,null,8368,null,10965,null,2504,null,19718,null,8724,null,6600,null,859,null,0400000US30,Montana,30
15980,null,3613,null,20548,null,3055,null,31260,null,12446,null,10295,null,5120,null,13083,null,3567,null,19313,null,3972,null,10085,null,2683,null,0400000US31,Nebraska,31
26055,null,1885,null,26696,null,2287,null,37189,null,9011,null,16240,null,4572,null,25147,null,3099,null,30972,null,2816,null,11889,null,1656,null,0400000US32,Nevada,32
24429,null,12222,null,36736,null,22670,null,46803,null,12212,null,13829,null,4547,null,20979,null,8730,null,30696,null,14766,null,18400,null,10012,null,0400000US33,New Hampshire,33
28478,null,2524,null,30627,null,2644,null,48473,null,4851,null,14310,null,3956,null,23690,null,3726,null,41115,null,2642,null,10461,null,2411,null,0400000US34,New Jersey,34
21052,null,2538,null,22168,null,2819,null,31760,null,5260,null,6613,null,2425,null,16364,null,4227,null,32368,null,2890,null,9866,null,2484,null,0400000US35,New Mexico,35
24474,null,1662,null,27308,null,2674,null,40338,null,2306,null,10554,null,1398,null,21257,null,1771,null,37455,null,2821,null,8408,null,1182,null,0400000US36,New York,36
20166,null,1609,null,21538,null,2613,null,32081,null,4370,null,6100,null,1716,null,18806,null,2672,null,27815,null,1916,null,7530,null,2004,null,0400000US37,North Carolina,37
13282,null,2696,null,23145,null,30823,null,57022,null,8450,null,4841,null,6217,null,12677,null,2795,null,15625,null,11714,null,12667,null,9604,null,0400000US38,North Dakota,38
19608,null,2499,null,24531,null,3898,null,40633,null,4064,null,6885,null,939,null,15989,null,1885,null,30215,null,2663,null,8189,null,1349,null,0400000US39,Ohio,39
19310,null,1471,null,21757,null,1327,null,31442,null,1760,null,7944,null,2733,null,16034,null,1468,null,25988,null,1312,null,7669,null,986,null,0400000US40,Oklahoma,40
20223,null,2177,null,25840,null,2366,null,40798,null,8377,null,8085,null,2251,null,16964,null,1920,null,29547,null,4186,null,6576,null,2024,null,0400000US41,Oregon,41
18381,null,1568,null,20480,null,2898,null,36703,null,3455,null,8830,null,1962,null,14838,null,3978,null,30184,null,2243,null,6862,null,1105,null,0400000US42,Pennsylvania,42
22457,null,6891,null,25458,null,3887,null,40706,null,5149,null,9683,null,3315,null,17222,null,6512,null,29115,null,16450,null,15086,null,2148,null,0400000US44,Rhode Island,44
15684,null,3276,null,23614,null,5622,null,33764,null,4882,null,7367,null,4609,null,10357,null,4349,null,28500,null,9763,null,5936,null,1645,null,0400000US45,South Carolina,45
16116,null,9894,null,19909,null,7791,null,31345,null,12179,null,6220,null,3211,null,9003,null,11070,null,33918,null,16624,null,4100,null,2213,null,0400000US46,South Dakota,46
21116,null,1733,null,25220,null,2965,null,33558,null,5143,null,8628,null,2342,null,16286,null,3599,null,26567,null,4421,null,8319,null,2281,null,0400000US47,Tennessee,47
21916,null,1004,null,26449,null,1884,null,38434,null,2932,null,10639,null,1564,null,17252,null,1848,null,31158,null,2176,null,7989,null,996,null,0400000US48,Texas,48
20194,null,5144,null,25985,null,4684,null,35187,null,3952,null,10471,null,2769,null,11378,null,3335,null,40525,null,8200,null,7499,null,1764,null,0400000US49,Utah,49
13323,null,5466,null,18719,null,8133,null,45713,null,10626,null,6283,null,2292,null,12046,null,2917,null,35650,null,26350,null,10260,null,5538,null,0400000US50,Vermont,50
24910,null,3210,null,29247,null,6353,null,52041,null,5817,null,8838,null,2777,null,22337,null,3099,null,33762,null,2426,null,9312,null,2895,null,0400000US51,Virginia,51
22433,null,1660,null,25898,null,1669,null,38119,null,3871,null,11261,null,1400,null,20253,null,1868,null,32354,null,2404,null,8646,null,2278,null,0400000US53,Washington,53
16160,null,1921,null,15203,null,6502,null,23787,null,26252,null,6250,null,13068,null,16394,null,1707,null,24856,null,10297,null,7452,null,2907,null,0400000US54,West Virginia,54
18722,null,3615,null,22939,null,3996,null,34682,null,4881,null,10462,null,2121,null,11823,null,3674,null,31697,null,3664,null,6597,null,2353,null,0400000US55,Wisconsin,55
11098,null,3876,null,12427,null,17988,null,37253,null,27063,null,10266,null,6929,null,8661,null,4693,null,25636,null,16975,null,4167,null,4536,null,0400000US56,Wyoming,56
14282,null,966,null,13997,null,1349,null,19352,null,2934,null,6800,null,1162,null,14610,null,1338,null,18882,null,2085,null,6287,null,1264,null,0400000US72,Puerto Rico,72
