B25006_001E,B25006_001EA,B25006_001M,B25006_001MA,B25006_002E,B25006_002EA,B25006_002M,B25006_002MA,B25006_003E,B25006_003EA,B25006_003M,B25006_003MA,B25006_004E,B25006_004EA,B25006_004M,B25006_004MA,B25006_005E,B25006_005EA,B25006_005M,B25006_005MA,B25006_006E,B25006_006EA,B25006_006M,B25006_006MA,B25006_007E,B25006_007EA,B25006_007M,B25006_007MA,B25006_008E,B25006_008EA,B25006_008M,B25006_008MA,B25006_009E,B25006_009EA,B25006_009M,B25006_009MA,B25006_010E,B25006_010EA,B25006_010M,B25006_010MA,GEO_ID,NAME,state
2449133,null,9336,null,2100531,null,10407,null,127752,null,3956,null,4317,null,839,null,95602,null,2873,null,557,null,396,null,90147,null,5035,null,30227,null,3081,null,5027,null,897,null,25200,null,2897,null,0400000US25,Massachusetts,25
3849007,null,11121,null,3157714,null,10738,null,500363,null,6569,null,20468,null,1788,null,76429,null,2355,null,675,null,382,null,47360,null,3105,null,45998,null,2839,null,5007,null,1056,null,40991,null,2630,null,0400000US26,Michigan,26
2062681,null,7707,null,1873777,null,7132,null,78458,null,2649,null,18699,null,1513,null,52397,null,2208,null,457,null,312,null,19564,null,1842,null,19329,null,2153,null,1808,null,674,null,17521,null,2082,null,0400000US27,Minnesota,27
1080039,null,7657,null,682086,null,6157,null,375449,null,5370,null,4039,null,885,null,6178,null,1232,null,466,null,499,null,5169,null,1273,null,6652,null,1735,null,302,null,230,null,6350,null,1674,null,0400000US28,Mississippi,28
2309626,null,10183,null,1976512,null,10169,null,248659,null,4513,null,10004,null,1460,null,28136,null,1843,null,1616,null,718,null,15867,null,1801,null,28832,null,2572,null,1890,null,639,null,26942,null,2484,null,0400000US29,Missouri,29
371954,null,3292,null,343913,null,3227,null,1209,null,598,null,17728,null,1402,null,1261,null,586,null,45,null,54,null,1623,null,714,null,6175,null,1137,null,185,null,231,null,5990,null,1062,null,0400000US30,Montana,30
699728,null,4292,null,639464,null,4304,null,27087,null,1661,null,3812,null,757,null,8605,null,874,null,782,null,475,null,12919,null,1679,null,7059,null,1246,null,499,null,354,null,6560,null,1207,null,0400000US31,Nebraska,31
954067,null,7113,null,739674,null,6866,null,73366,null,3014,null,11128,null,1660,null,50985,null,2115,null,4331,null,946,null,56246,null,3507,null,18337,null,2145,null,2384,null,616,null,15953,null,1953,null,0400000US32,Nevada,32
501505,null,3979,null,482079,null,3935,null,3194,null,749,null,1494,null,508,null,8297,null,1005,null,90,null,117,null,3257,null,977,null,3094,null,855,null,469,null,374,null,2625,null,775,null,0400000US33,New Hampshire,33
3149910,null,8764,null,2300784,null,9435,null,416032,null,5665,null,6404,null,1126,null,205931,null,3906,null,395,null,321,null,188588,null,6021,null,31776,null,2856,null,8297,null,1267,null,23479,null,2446,null,0400000US34,New Jersey,34
734847,null,5299,null,541940,null,5244,null,15843,null,1825,null,47291,null,2377,null,10006,null,1149,null,311,null,287,null,106698,null,3743,null,12758,null,1491,null,4328,null,955,null,8430,null,1330,null,0400000US35,New Mexico,35
7099940,null,13021,null,5044679,null,15126,null,1004008,null,9401,null,24914,null,1914,null,411983,null,7127,null,1783,null,700,null,523598,null,10105,null,88975,null,4644,null,24461,null,2434,null,64514,null,4213,null,0400000US36,New York,36
3540875,null,15585,null,2580827,null,12694,null,735532,null,8195,null,34823,null,2266,null,52985,null,2648,null,1065,null,749,null,101060,null,5025,null,34583,null,3208,null,4111,null,1111,null,30472,null,2973,null,0400000US37,North Carolina,37
271724,null,2896,null,253365,null,2736,null,2061,null,483,null,10246,null,891,null,2392,null,804,null,286,null,390,null,676,null,481,null,2698,null,874,null,174,null,216,null,2524,null,846,null,0400000US38,North Dakota,38
4505995,null,13404,null,3840245,null,12810,null,520378,null,7120,null,9169,null,1410,null,62976,null,2933,null,1277,null,644,null,31170,null,2239,null,40780,null,2679,null,2757,null,706,null,38023,null,2598,null,0400000US39,Ohio,39
1399932,null,7049,null,1097500,null,6858,null,101355,null,3472,null,82280,null,2945,null,18179,null,1551,null,939,null,622,null,30358,null,2659,null,69321,null,3820,null,2835,null,882,null,66486,null,3690,null,0400000US40,Oklahoma,40
1471965,null,7619,null,1316320,null,8579,null,23403,null,1567,null,22871,null,2565,null,45409,null,2112,null,1787,null,546,null,31352,null,3051,null,30823,null,2722,null,2443,null,717,null,28380,null,2640,null,0400000US41,Oregon,41
4873482,null,11972,null,4198510,null,12306,null,464424,null,6497,null,6240,null,1190,null,94679,null,3428,null,1451,null,796,null,72266,null,3540,null,35912,null,2417,null,5263,null,1103,null,30649,null,2279,null,0400000US42,Pennsylvania,42
402538,null,3497,null,348821,null,4404,null,19626,null,1614,null,868,null,469,null,9217,null,1144,null,0,null,285,null,17649,null,1980,null,6357,null,1174,null,1635,null,658,null,4722,null,1015,null,0400000US44,Rhode Island,44
1702564,null,9835,null,1194889,null,7428,null,456391,null,6352,null,3984,null,839,null,18590,null,1884,null,745,null,508,null,16188,null,1878,null,11777,null,1772,null,789,null,419,null,10988,null,1691,null,0400000US45,South Carolina,45
312912,null,3484,null,286994,null,2970,null,2757,null,978,null,16816,null,1168,null,1574,null,378,null,77,null,128,null,1532,null,574,null,3162,null,1002,null,389,null,424,null,2773,null,874,null,0400000US46,South Dakota,46
2407765,null,10842,null,1949972,null,9615,null,382926,null,6551,null,5959,null,954,null,25250,null,1589,null,928,null,564,null,22343,null,2079,null,20387,null,2079,null,1457,null,609,null,18930,null,1979,null,0400000US47,Tennessee,47
8244022,null,19609,null,6038660,null,19525,null,975783,null,9081,null,40140,null,3101,null,252436,null,4533,null,4174,null,1000,null,823873,null,15330,null,108956,null,6062,null,31997,null,2831,null,76959,null,4957,null,0400000US48,Texas,48
835320,null,5515,null,771883,null,5504,null,6629,null,993,null,9271,null,1222,null,15148,null,1191,null,5211,null,1136,null,19460,null,2050,null,7718,null,1308,null,1610,null,494,null,6108,null,1180,null,0400000US49,Utah,49
252580,null,2222,null,244921,null,2357,null,721,null,236,null,950,null,348,null,1900,null,492,null,69,null,88,null,380,null,283,null,3639,null,869,null,89,null,119,null,3550,null,844,null,0400000US50,Vermont,50
2932234,null,11822,null,2167957,null,9682,null,549143,null,8224,null,7860,null,1411,null,117557,null,3178,null,1875,null,734,null,53151,null,3459,null,34691,null,3189,null,3764,null,859,null,30927,null,2984,null,0400000US51,Virginia,51
2501509,null,8669,null,2123848,null,8609,null,78404,null,3321,null,28437,null,2008,null,140918,null,3990,null,7585,null,1081,null,69568,null,3921,null,52749,null,3992,null,4806,null,1120,null,47943,null,3609,null,0400000US53,Washington,53
733849,null,6909,null,696589,null,6626,null,24462,null,1441,null,1166,null,552,null,3665,null,768,null,0,null,265,null,1569,null,560,null,6398,null,1145,null,573,null,514,null,5825,null,1073,null,0400000US54,West Virginia,54
2241597,null,8249,null,2027978,null,8207,null,111052,null,3155,null,18020,null,1540,null,29044,null,1953,null,728,null,459,null,39008,null,2524,null,15767,null,1672,null,2040,null,621,null,13727,null,1689,null,0400000US55,Wisconsin,55
206136,null,3069,null,194273,null,2948,null,702,null,482,null,3712,null,793,null,549,null,361,null,7,null,14,null,3100,null,827,null,3793,null,951,null,486,null,364,null,3307,null,926,null,0400000US56,Wyoming,56
1204285,null,7019,null,909357,null,8262,null,93708,null,3684,null,2367,null,544,null,3939,null,1026,null,113,null,95,null,142307,null,5325,null,52494,null,2458,null,7829,null,1074,null,44665,null,2374,null,0400000US72,Puerto Rico,72
