B10060_001E,B10060_001EA,B10060_001M,B10060_001MA,B10060_002E,B10060_002EA,B10060_002M,B10060_002MA,B10060_003E,B10060_003EA,B10060_003M,B10060_003MA,B10060_004E,B10060_004EA,B10060_004M,B10060_004MA,B10060_005E,B10060_005EA,B10060_005M,B10060_005MA,B10060_006E,B10060_006EA,B10060_006M,B10060_006MA,B10060_007E,B10060_007EA,B10060_007M,B10060_007MA,B10060_008E,B10060_008EA,B10060_008M,B10060_008MA,B10060_009E,B10060_009EA,B10060_009M,B10060_009MA,B10060_010E,B10060_010EA,B10060_010M,B10060_010MA,B10060_011E,B10060_011EA,B10060_011M,B10060_011MA,B10060_012E,B10060_012EA,B10060_012M,B10060_012MA,B10060_013E,B10060_013EA,B10060_013M,B10060_013MA,B10060_014E,B10060_014EA,B10060_014M,B10060_014MA,B10060_015E,B10060_015EA,B10060_015M,B10060_015MA,B10060_016E,B10060_016EA,B10060_016M,B10060_016MA,GEO_ID,NAME,state
102150,null,5941,null,85492,null,5788,null,38796,null,2925,null,25788,null,2407,null,13008,null,1780,null,46696,null,4693,null,7864,null,1751,null,3740,null,1063,null,2580,null,880,null,1160,null,541,null,4124,null,1371,null,8794,null,1897,null,4362,null,1072,null,3066,null,978,null,1296,null,475,null,4432,null,1472,null,0400000US29,Missouri,29
12774,null,1787,null,11113,null,1652,null,5922,null,1182,null,2929,null,739,null,2993,null,719,null,5191,null,1152,null,462,null,242,null,287,null,168,null,183,null,141,null,104,null,123,null,175,null,166,null,1199,null,544,null,661,null,377,null,410,null,306,null,251,null,192,null,538,null,411,null,0400000US30,Montana,30
19626,null,2551,null,16983,null,2287,null,7448,null,1376,null,5352,null,1119,null,2096,null,560,null,9535,null,1737,null,1093,null,513,null,725,null,385,null,484,null,357,null,241,null,185,null,368,null,287,null,1550,null,1101,null,796,null,664,null,785,null,664,null,11,null,21,null,754,null,571,null,0400000US31,Nebraska,31
56048,null,4855,null,45973,null,4161,null,17793,null,2715,null,11033,null,2157,null,6760,null,1448,null,28180,null,3356,null,6451,null,1736,null,3085,null,1215,null,2074,null,966,null,1011,null,567,null,3366,null,1307,null,3624,null,1227,null,1711,null,737,null,763,null,413,null,948,null,556,null,1913,null,797,null,0400000US32,Nevada,32
18501,null,2155,null,15093,null,1955,null,5543,null,1360,null,4148,null,1151,null,1395,null,536,null,9550,null,1724,null,2444,null,753,null,1246,null,552,null,817,null,475,null,429,null,376,null,1198,null,528,null,964,null,494,null,100,null,105,null,85,null,100,null,15,null,26,null,864,null,468,null,0400000US33,New Hampshire,33
180415,null,8068,null,134282,null,6982,null,33934,null,3794,null,21379,null,3126,null,12555,null,2180,null,100348,null,5947,null,45150,null,4412,null,15338,null,2291,null,9011,null,1664,null,6327,null,1372,null,29812,null,3794,null,983,null,551,null,460,null,390,null,382,null,370,null,78,null,126,null,523,null,333,null,0400000US34,New Jersey,34
47893,null,4035,null,33650,null,3448,null,16777,null,2589,null,11927,null,2310,null,4850,null,1163,null,16873,null,2194,null,3208,null,1030,null,1420,null,609,null,1111,null,534,null,309,null,265,null,1788,null,823,null,11035,null,1986,null,6074,null,1403,null,4242,null,1253,null,1832,null,703,null,4961,null,1258,null,0400000US35,New Mexico,35
408418,null,10955,null,212662,null,8841,null,57790,null,4560,null,36942,null,4059,null,20848,null,2458,null,154872,null,7011,null,188118,null,8395,null,69570,null,5413,null,42217,null,3890,null,27353,null,3321,null,118548,null,7287,null,7638,null,1532,null,4440,null,1329,null,3298,null,1188,null,1142,null,483,null,3198,null,888,null,0400000US36,New York,36
171867,null,9074,null,128207,null,7605,null,64257,null,5720,null,42045,null,4832,null,22212,null,2728,null,63950,null,4805,null,10623,null,2145,null,5722,null,1543,null,4605,null,1253,null,1117,null,620,null,4901,null,1527,null,33037,null,3980,null,17096,null,2823,null,11391,null,2503,null,5705,null,1424,null,15941,null,2640,null,0400000US37,North Carolina,37
5040,null,1039,null,3909,null,753,null,2199,null,666,null,1328,null,506,null,871,null,384,null,1710,null,535,null,229,null,205,null,114,null,164,null,114,null,164,null,0,null,203,null,115,null,130,null,902,null,639,null,797,null,625,null,521,null,375,null,276,null,281,null,105,null,102,null,0400000US38,North Dakota,38
192437,null,9338,null,164188,null,8675,null,75197,null,6026,null,51236,null,4568,null,23961,null,3242,null,88991,null,5889,null,20832,null,3227,null,10661,null,1746,null,7882,null,1446,null,2779,null,773,null,10171,null,2364,null,7417,null,1449,null,4567,null,1373,null,2654,null,1074,null,1913,null,695,null,2850,null,895,null,0400000US39,Ohio,39
78229,null,5154,null,64908,null,4855,null,35508,null,3709,null,23302,null,2881,null,12206,null,1614,null,29400,null,2979,null,4199,null,1240,null,2618,null,949,null,2387,null,912,null,231,null,216,null,1581,null,689,null,9122,null,1814,null,5630,null,1453,null,3413,null,1082,null,2217,null,732,null,3492,null,1059,null,0400000US40,Oklahoma,40
60589,null,4825,null,49204,null,4657,null,18325,null,3055,null,12826,null,2527,null,5499,null,1369,null,30879,null,3516,null,4076,null,1154,null,1832,null,691,null,1455,null,657,null,377,null,296,null,2244,null,925,null,7309,null,1648,null,3903,null,1172,null,2887,null,1095,null,1016,null,609,null,3406,null,1173,null,0400000US41,Oregon,41
207366,null,6795,null,185796,null,7074,null,73798,null,5353,null,49685,null,4309,null,24113,null,2789,null,111998,null,5413,null,14342,null,2366,null,6303,null,1492,null,5135,null,1280,null,1168,null,577,null,8039,null,1731,null,7228,null,1149,null,3396,null,777,null,2724,null,715,null,672,null,302,null,3832,null,846,null,0400000US42,Pennsylvania,42
18925,null,2521,null,13190,null,1902,null,2490,null,880,null,1835,null,864,null,655,null,383,null,10700,null,1715,null,5679,null,1462,null,1785,null,834,null,1434,null,721,null,351,null,304,null,3894,null,1340,null,56,null,91,null,0,null,285,null,0,null,285,null,0,null,285,null,56,null,91,null,0400000US44,Rhode Island,44
95483,null,5976,null,65584,null,5035,null,33549,null,3391,null,22505,null,2927,null,11044,null,1688,null,32035,null,3463,null,6300,null,1483,null,3646,null,1035,null,2664,null,906,null,982,null,537,null,2654,null,1050,null,23599,null,2770,null,12946,null,1944,null,10069,null,1870,null,2877,null,752,null,10653,null,1820,null,0400000US45,South Carolina,45
10140,null,1582,null,8573,null,1402,null,4992,null,1127,null,3503,null,959,null,1489,null,579,null,3581,null,929,null,684,null,389,null,164,null,188,null,79,null,128,null,85,null,149,null,520,null,321,null,883,null,594,null,702,null,543,null,578,null,526,null,124,null,137,null,181,null,242,null,0400000US46,South Dakota,46
130956,null,7465,null,107519,null,6470,null,57832,null,4870,null,38576,null,3798,null,19256,null,2868,null,49687,null,4214,null,8339,null,1701,null,5132,null,1231,null,3278,null,941,null,1854,null,768,null,3207,null,1081,null,15098,null,2363,null,8580,null,1641,null,6762,null,1472,null,1818,null,603,null,6518,null,1731,null,0400000US47,Tennessee,47
630156,null,15676,null,509898,null,13249,null,223077,null,9548,null,151474,null,8541,null,71603,null,5440,null,286821,null,10516,null,61181,null,5776,null,29088,null,3791,null,22998,null,3434,null,6090,null,1453,null,32093,null,3958,null,59077,null,5088,null,29490,null,3539,null,20669,null,3026,null,8821,null,1778,null,29587,null,3731,null,0400000US48,Texas,48
46886,null,3721,null,41872,null,3412,null,14118,null,1807,null,7445,null,1287,null,6673,null,1256,null,27754,null,2787,null,3948,null,1306,null,1722,null,858,null,1210,null,795,null,512,null,242,null,2226,null,923,null,1066,null,586,null,624,null,456,null,573,null,452,null,51,null,55,null,442,null,391,null,0400000US49,Utah,49
5205,null,1104,null,3777,null,959,null,1523,null,701,null,982,null,655,null,541,null,276,null,2254,null,680,null,920,null,429,null,381,null,262,null,381,null,262,null,0,null,208,null,539,null,354,null,508,null,272,null,271,null,201,null,190,null,151,null,81,null,133,null,237,null,179,null,0400000US50,Vermont,50
155088,null,6677,null,131630,null,6530,null,50060,null,3652,null,33217,null,2957,null,16843,null,2494,null,81570,null,5525,null,12923,null,2274,null,5605,null,1453,null,3926,null,1140,null,1679,null,708,null,7318,null,1672,null,10535,null,2080,null,5668,null,1469,null,4857,null,1367,null,811,null,501,null,4867,null,1378,null,0400000US51,Virginia,51
104302,null,5320,null,81514,null,4696,null,28936,null,2992,null,17369,null,2239,null,11567,null,2151,null,52578,null,4067,null,12246,null,2246,null,6916,null,1728,null,4795,null,1443,null,2121,null,807,null,5330,null,1419,null,10542,null,2368,null,4518,null,1311,null,2832,null,1055,null,1686,null,669,null,6024,null,1721,null,0400000US53,Washington,53
34800,null,3518,null,27580,null,3419,null,15534,null,2581,null,9216,null,2148,null,6318,null,1478,null,12046,null,1888,null,829,null,528,null,377,null,321,null,216,null,238,null,161,null,202,null,452,null,412,null,6391,null,1479,null,4410,null,1256,null,3642,null,1229,null,768,null,499,null,1981,null,771,null,0400000US54,West Virginia,54
63587,null,4610,null,49866,null,3835,null,20308,null,2430,null,14946,null,2148,null,5362,null,1169,null,29558,null,3074,null,10897,null,1845,null,5842,null,1609,null,4731,null,1317,null,1111,null,559,null,5055,null,1474,null,2824,null,772,null,1267,null,462,null,845,null,376,null,422,null,217,null,1557,null,637,null,0400000US55,Wisconsin,55
9398,null,1988,null,6610,null,1638,null,3545,null,1475,null,3114,null,1461,null,431,null,238,null,3065,null,939,null,449,null,429,null,41,null,79,null,41,null,79,null,0,null,259,null,408,null,419,null,2339,null,1142,null,978,null,584,null,840,null,581,null,138,null,106,null,1361,null,864,null,0400000US56,Wyoming,56
121717,null,5611,null,105894,null,5059,null,47595,null,3308,null,28131,null,2737,null,19464,null,1917,null,58299,null,3489,null,15823,null,2116,null,9899,null,1809,null,7461,null,1569,null,2438,null,713,null,5924,null,1199,null,0,null,283,null,0,null,283,null,0,null,283,null,0,null,283,null,0,null,283,null,0400000US72,Puerto Rico,72
