C18008_001E,C18008_001EA,C18008_001M,C18008_001MA,C18008_002E,C18008_002EA,C18008_002M,C18008_002MA,C18008_003E,C18008_003EA,C18008_003M,C18008_003MA,C18008_004E,C18008_004EA,C18008_004M,C18008_004MA,C18008_005E,C18008_005EA,C18008_005M,C18008_005MA,C18008_006E,C18008_006EA,C18008_006M,C18008_006MA,C18008_007E,C18008_007EA,C18008_007M,C18008_007MA,GEO_ID,NAME,state
945567,null,3152,null,474310,null,2789,null,29179,null,2615,null,445131,null,3683,null,471257,null,2287,null,30202,null,2608,null,441055,null,3240,null,0400000US16,Idaho,16
8371247,null,6306,null,4159851,null,5161,null,229412,null,7885,null,3930439,null,8990,null,4211396,null,4452,null,235383,null,7484,null,3976013,null,8781,null,0400000US17,Illinois,17
4096381,null,4067,null,2031993,null,3255,null,142161,null,5299,null,1889832,null,6388,null,2064388,null,3696,null,162422,null,5459,null,1901966,null,6609,null,0400000US18,Indiana,18
1906124,null,3017,null,955880,null,2534,null,57342,null,3431,null,898538,null,4446,null,950244,null,2617,null,63397,null,3105,null,886847,null,4099,null,0400000US19,Iowa,19
1772004,null,4069,null,885460,null,3436,null,54890,null,2743,null,830570,null,3893,null,886544,null,3533,null,57541,null,3352,null,829003,null,4715,null,0400000US20,Kansas,20
2758808,null,4362,null,1350332,null,4354,null,156460,null,5298,null,1193872,null,6352,null,1408476,null,3661,null,171458,null,7044,null,1237018,null,7759,null,0400000US21,Kentucky,21
2748761,null,4585,null,1323107,null,3990,null,120798,null,5490,null,1202309,null,6559,null,1425654,null,3618,null,127804,null,5983,null,1297850,null,5988,null,0400000US22,Louisiana,22
873828,null,2046,null,429002,null,1587,null,41602,null,2817,null,387400,null,3314,null,444826,null,1651,null,44484,null,3093,null,400342,null,3222,null,0400000US23,Maine,23
3690245,null,4545,null,1772592,null,3633,null,100658,null,5915,null,1671934,null,6461,null,1917653,null,3822,null,110134,null,5458,null,1807519,null,6706,null,0400000US24,Maryland,24
4294205,null,3939,null,2104259,null,3482,null,136534,null,5317,null,1967725,null,5709,null,2189946,null,3605,null,151804,null,6219,null,2038142,null,6740,null,0400000US25,Massachusetts,25
6567092,null,5345,null,3246688,null,4229,null,265825,null,8044,null,2980863,null,9399,null,3320404,null,4110,null,282344,null,7914,null,3038060,null,8965,null,0400000US26,Michigan,26
3425883,null,4050,null,1726203,null,3310,null,92425,null,4005,null,1633778,null,5421,null,1699680,null,2870,null,93491,null,3899,null,1606189,null,5159,null,0400000US27,Minnesota,27
1837322,null,4813,null,882863,null,4313,null,101987,null,4768,null,780876,null,6601,null,954459,null,2757,null,111926,null,4589,null,842533,null,5157,null,0400000US28,Mississippi,28
3768289,null,4384,null,1842042,null,4140,null,154155,null,6019,null,1687887,null,7536,null,1926247,null,3703,null,168154,null,6732,null,1758093,null,7578,null,0400000US29,Missouri,29
624378,null,2236,null,313393,null,1730,null,23826,null,2100,null,289567,null,2644,null,310985,null,1503,null,23155,null,2266,null,287830,null,2705,null,0400000US30,Montana,30
1126891,null,3088,null,564303,null,2476,null,33802,null,2114,null,530501,null,3378,null,562588,null,2099,null,34902,null,2514,null,527686,null,3299,null,0400000US31,Nebraska,31
1660603,null,3677,null,844152,null,2952,null,45338,null,3660,null,798814,null,3961,null,816451,null,2588,null,50221,null,3642,null,766230,null,4648,null,0400000US32,Nevada,32
885785,null,2323,null,438051,null,1751,null,25443,null,2094,null,412608,null,2775,null,447734,null,1752,null,28919,null,2391,null,418815,null,2875,null,0400000US33,New Hampshire,33
5668686,null,4460,null,2800279,null,3762,null,141253,null,5679,null,2659026,null,7320,null,2868407,null,3477,null,156278,null,5375,null,2712129,null,6306,null,0400000US34,New Jersey,34
1256644,null,3071,null,618561,null,2774,null,49434,null,3842,null,569127,null,4629,null,638083,null,2229,null,43504,null,3235,null,594579,null,4018,null,0400000US35,New Mexico,35
12711571,null,7498,null,6205029,null,5844,null,395920,null,11252,null,5809109,null,12911,null,6506542,null,5439,null,422476,null,9218,null,6084066,null,10773,null,0400000US36,New York,36
5851250,null,7626,null,2842655,null,6075,null,227323,null,7733,null,2615332,null,9079,null,3008595,null,6713,null,266217,null,9045,null,2742378,null,11319,null,0400000US37,North Carolina,37
413440,null,1786,null,211130,null,1624,null,9010,null,1130,null,202120,null,1963,null,202310,null,1324,null,10243,null,1304,null,192067,null,1792,null,0400000US38,North Dakota,38
7405751,null,5758,null,3635017,null,4425,null,285614,null,8195,null,3349403,null,9365,null,3770734,null,4111,null,308493,null,8592,null,3462241,null,9501,null,0400000US39,Ohio,39
2272961,null,4865,null,1121067,null,4026,null,99407,null,5513,null,1021660,null,7039,null,1151894,null,3041,null,113303,null,4090,null,1038591,null,4839,null,0400000US40,Oklahoma,40
2470203,null,4099,null,1229431,null,3336,null,91582,null,5464,null,1137849,null,6149,null,1240772,null,3514,null,100426,null,5007,null,1140346,null,5715,null,0400000US41,Oregon,41
7981536,null,5319,null,3924619,null,5027,null,306287,null,8157,null,3618332,null,9269,null,4056917,null,4810,null,332624,null,8286,null,3724293,null,10120,null,0400000US42,Pennsylvania,42
699080,null,2198,null,341973,null,1638,null,26411,null,2543,null,315562,null,3016,null,357107,null,1683,null,27251,null,2673,null,329856,null,3162,null,0400000US44,Rhode Island,44
2824448,null,5066,null,1355946,null,4634,null,120419,null,5862,null,1235527,null,7253,null,1468502,null,3841,null,139632,null,5441,null,1328870,null,6993,null,0400000US45,South Carolina,45
500360,null,1489,null,250574,null,1703,null,14513,null,2106,null,236061,null,2790,null,249786,null,1464,null,15949,null,1429,null,233837,null,2114,null,0400000US46,South Dakota,46
4002220,null,6127,null,1958422,null,5099,null,185497,null,6216,null,1772925,null,7546,null,2043798,null,4844,null,204647,null,6653,null,1839151,null,7792,null,0400000US47,Tennessee,47
15230520,null,10514,null,7565664,null,8573,null,448838,null,10492,null,7116826,null,13673,null,7664856,null,7908,null,501395,null,11624,null,7163461,null,13891,null,0400000US48,Texas,48
1659641,null,2910,null,835677,null,2687,null,34583,null,2647,null,801094,null,3660,null,823964,null,2441,null,44316,null,3396,null,779648,null,4201,null,0400000US49,Utah,49
421412,null,1632,null,209340,null,1323,null,14801,null,1539,null,194539,null,1772,null,212072,null,1167,null,14438,null,1593,null,197634,null,1843,null,0400000US50,Vermont,50
5018935,null,8502,null,2431483,null,7461,null,156533,null,6373,null,2274950,null,9335,null,2587452,null,5803,null,161834,null,6378,null,2425618,null,9143,null,0400000US51,Virginia,51
4280519,null,4949,null,2131675,null,4764,null,154182,null,5878,null,1977493,null,6954,null,2148844,null,3817,null,164885,null,5961,null,1983959,null,6681,null,0400000US53,Washington,53
1176111,null,2616,null,580992,null,2171,null,89804,null,4389,null,491188,null,5104,null,595119,null,2394,null,82774,null,4657,null,512345,null,5577,null,0400000US54,West Virginia,54
3657858,null,3930,null,1838992,null,3528,null,109173,null,4763,null,1729819,null,6077,null,1818866,null,3215,null,115307,null,4900,null,1703559,null,5692,null,0400000US55,Wisconsin,55
342934,null,2503,null,174898,null,2209,null,12404,null,1933,null,162494,null,2579,null,168036,null,1332,null,10808,null,1586,null,157228,null,2193,null,0400000US56,Wyoming,56
2520668,null,2910,null,1201457,null,2416,null,166564,null,5700,null,1034893,null,6365,null,1319211,null,2678,null,172769,null,6383,null,1146442,null,7231,null,0400000US72,Puerto Rico,72
