C19101H_001E,C19101H_001EA,C19101H_001M,C19101H_001MA,C19101H_002E,C19101H_002EA,C19101H_002M,C19101H_002MA,C19101H_003E,C19101H_003EA,C19101H_003M,C19101H_003MA,C19101H_004E,C19101H_004EA,C19101H_004M,C19101H_004MA,C19101H_005E,C19101H_005EA,C19101H_005M,C19101H_005MA,C19101H_006E,C19101H_006EA,C19101H_006M,C19101H_006MA,C19101H_007E,C19101H_007EA,C19101H_007M,C19101H_007MA,C19101H_008E,C19101H_008EA,C19101H_008M,C19101H_008MA,C19101H_009E,C19101H_009EA,C19101H_009M,C19101H_009MA,C19101H_010E,C19101H_010EA,C19101H_010M,C19101H_010MA,C19101H_011E,C19101H_011EA,C19101H_011M,C19101H_011MA,GEO_ID,NAME,state
1005723,null,11630,null,59528,null,4089,null,47199,null,3651,null,109950,null,6041,null,108553,null,4596,null,158641,null,6355,null,209228,null,7125,null,143405,null,4528,null,113522,null,4572,null,30312,null,1833,null,25385,null,1940,null,0400000US21,Kentucky,21
714265,null,7062,null,27714,null,2578,null,22011,null,2093,null,58660,null,3751,null,71275,null,3554,null,103032,null,4712,null,150474,null,5871,null,110232,null,4013,null,109540,null,4527,null,33961,null,2796,null,27366,null,1938,null,0400000US22,Louisiana,22
342917,null,6163,null,11146,null,1369,null,11478,null,1781,null,31112,null,2122,null,35323,null,2808,null,55880,null,3025,null,83887,null,3331,null,51423,null,2301,null,41988,null,2920,null,10257,null,1193,null,10423,null,1360,null,0400000US23,Maine,23
860346,null,8373,null,14858,null,1873,null,10455,null,1529,null,31952,null,2685,null,47139,null,2873,null,74563,null,3759,null,148642,null,5914,null,139550,null,5025,null,198954,null,5757,null,94844,null,3539,null,99389,null,4328,null,0400000US24,Maryland,24
1273257,null,11184,null,28912,null,3058,null,22150,null,2348,null,61430,null,4234,null,75849,null,4892,null,129137,null,5694,null,226511,null,7112,null,215849,null,6828,null,278907,null,6844,null,114087,null,4958,null,120425,null,4769,null,0400000US25,Massachusetts,25
2075173,null,11720,null,69710,null,4212,null,56708,null,2873,null,151417,null,4753,null,189808,null,6213,null,303022,null,7000,null,466800,null,9284,null,329311,null,7735,null,329769,null,6242,null,97789,null,3539,null,80839,null,3362,null,0400000US26,Michigan,26
1200695,null,8391,null,24878,null,2184,null,22506,null,1991,null,59927,null,2991,null,89817,null,3192,null,158612,null,4776,null,271972,null,6602,null,220128,null,5507,null,215679,null,4978,null,70883,null,2863,null,66293,null,3061,null,0400000US27,Minnesota,27
477468,null,6776,null,17742,null,2386,null,15157,null,2074,null,49993,null,3512,null,50582,null,3549,null,74988,null,4544,null,107297,null,4953,null,69242,null,3857,null,57438,null,3030,null,18108,null,1995,null,16921,null,1877,null,0400000US28,Mississippi,28
1300930,null,11038,null,46214,null,3313,null,37839,null,3272,null,108286,null,4717,null,131222,null,4908,null,207489,null,6749,null,307213,null,7032,null,197983,null,5845,null,168706,null,5917,null,50818,null,3242,null,45160,null,2860,null,0400000US29,Missouri,29
219284,null,3990,null,8319,null,1581,null,6302,null,1444,null,20629,null,1770,null,22378,null,2000,null,39081,null,2375,null,53621,null,2864,null,32205,null,2278,null,24237,null,1977,null,6653,null,1142,null,5859,null,1049,null,0400000US30,Montana,30
402563,null,5694,null,11796,null,1667,null,9948,null,1542,null,29236,null,1984,null,36891,null,2446,null,64332,null,2799,null,98806,null,4005,null,68713,null,2863,null,55303,null,2871,null,14246,null,1546,null,13292,null,1337,null,0400000US31,Nebraska,31
395277,null,5888,null,10337,null,1676,null,6833,null,1367,null,22890,null,2193,null,24487,null,2218,null,50773,null,3383,null,88806,null,4697,null,70724,null,4160,null,71205,null,3956,null,25519,null,2369,null,23703,null,2374,null,0400000US32,Nevada,32
322881,null,5376,null,6301,null,1352,null,5317,null,966,null,17232,null,2555,null,21218,null,2168,null,38992,null,2947,null,71017,null,4015,null,59625,null,2619,null,62506,null,3283,null,23259,null,2201,null,17414,null,1723,null,0400000US33,New Hampshire,33
1421775,null,11126,null,22672,null,2305,null,17556,null,2119,null,53046,null,2907,null,71940,null,4508,null,128499,null,5593,null,239715,null,5728,null,237353,null,7014,null,327686,null,7713,null,155427,null,5502,null,167881,null,4844,null,0400000US34,New Jersey,34
225881,null,4125,null,9330,null,1808,null,6348,null,1426,null,16391,null,1713,null,21475,null,2095,null,31961,null,2277,null,50046,null,3176,null,34716,null,2466,null,34480,null,2477,null,11483,null,1414,null,9651,null,1502,null,0400000US35,New Mexico,35
2922702,null,15268,null,79735,null,5132,null,71728,null,3690,null,175232,null,6132,null,209521,null,7214,null,341669,null,8718,null,563609,null,11997,null,442437,null,8041,null,544138,null,12296,null,229427,null,6675,null,265206,null,6062,null,0400000US36,New York,36
1685240,null,11908,null,54276,null,3610,null,48255,null,3637,null,129435,null,5414,null,157775,null,6339,null,244570,null,7865,null,382191,null,8745,null,261602,null,6849,null,245678,null,7578,null,79872,null,3801,null,81586,null,4030,null,0400000US37,North Carolina,37
155467,null,3532,null,4844,null,929,null,3288,null,664,null,12579,null,1338,null,14358,null,1735,null,25257,null,1845,null,40237,null,2449,null,25896,null,1692,null,19725,null,1628,null,4701,null,777,null,4582,null,850,null,0400000US38,North Dakota,38
2519449,null,15103,null,90324,null,4871,null,71455,null,4045,null,188396,null,5851,null,237651,null,7155,null,381911,null,7104,null,588629,null,10089,null,401297,null,8470,null,361603,null,7928,null,110102,null,4571,null,88081,null,3830,null,0400000US39,Ohio,39
710299,null,6639,null,30027,null,3122,null,25119,null,2529,null,66061,null,3723,null,70437,null,3603,null,114750,null,4622,null,162460,null,5331,null,103310,null,3887,null,89881,null,3774,null,23774,null,2089,null,24480,null,2084,null,0400000US40,Oklahoma,40
792243,null,8157,null,28061,null,2892,null,19903,null,2396,null,62395,null,4178,null,74556,null,4396,null,116992,null,4829,null,181147,null,7019,null,127906,null,5089,null,116003,null,4955,null,34292,null,2511,null,30988,null,2087,null,0400000US41,Oregon,41
2716860,null,14677,null,77284,null,4201,null,59936,null,3624,null,191777,null,5917,null,252865,null,5781,null,400680,null,7156,null,628822,null,10355,null,432432,null,7838,null,419511,null,7338,null,125861,null,4957,null,127692,null,4404,null,0400000US42,Pennsylvania,42
206896,null,4320,null,5788,null,1326,null,4083,null,1068,null,13034,null,1859,null,13958,null,1781,null,23510,null,2524,null,38112,null,2804,null,38896,null,2803,null,40898,null,2687,null,16697,null,1885,null,11920,null,1584,null,0400000US44,Rhode Island,44
790375,null,7778,null,24467,null,2087,null,17574,null,2078,null,63268,null,4276,null,70947,null,3325,null,119618,null,4923,null,182456,null,6849,null,132980,null,4848,null,108801,null,4386,null,36005,null,2648,null,34259,null,2687,null,0400000US45,South Carolina,45
185175,null,3925,null,5440,null,1217,null,3816,null,746,null,15784,null,1727,null,20340,null,1997,null,33387,null,2166,null,47281,null,2675,null,29068,null,2084,null,20230,null,1730,null,4744,null,945,null,5085,null,795,null,0400000US46,South Dakota,46
1292670,null,10365,null,59179,null,3650,null,45275,null,3517,null,122415,null,4833,null,141856,null,5855,null,206969,null,7136,null,291460,null,6716,null,173207,null,5331,null,151256,null,4668,null,49679,null,3500,null,51374,null,3004,null,0400000US47,Tennessee,47
3015370,null,15612,null,84168,null,4221,null,64841,null,4174,null,179557,null,6428,null,231567,null,7688,null,372362,null,9237,null,598683,null,11709,null,489025,null,10081,null,561452,null,8862,null,203203,null,6677,null,230512,null,6191,null,0400000US48,Texas,48
540632,null,6624,null,11424,null,1458,null,11356,null,1700,null,31468,null,2785,null,45397,null,3313,null,80181,null,3521,null,134321,null,5008,null,93667,null,4503,null,88661,null,3156,null,23111,null,2185,null,21046,null,1836,null,0400000US49,Utah,49
158581,null,3547,null,4129,null,823,null,4562,null,906,null,12591,null,1456,null,14247,null,1465,null,26326,null,2112,null,35122,null,2027,null,25740,null,1845,null,23013,null,1909,null,6346,null,1146,null,6505,null,901,null,0400000US50,Vermont,50
1392348,null,9835,null,30572,null,3426,null,30393,null,3216,null,72278,null,3785,null,100043,null,5129,null,159605,null,6263,null,271184,null,6967,null,220741,null,7039,null,263415,null,5944,null,119621,null,5398,null,124496,null,4468,null,0400000US51,Virginia,51
1296040,null,9415,null,36123,null,2863,null,29413,null,3287,null,74559,null,5001,null,99415,null,4867,null,165447,null,5182,null,287824,null,6850,null,213701,null,6344,null,234389,null,6630,null,77955,null,4002,null,77214,null,3617,null,0400000US53,Washington,53
466255,null,7257,null,29853,null,2818,null,22908,null,2572,null,56093,null,3293,null,57088,null,3411,null,81194,null,4207,null,100808,null,4436,null,59896,null,3661,null,40448,null,2631,null,10005,null,1428,null,7962,null,1221,null,0400000US54,West Virginia,54
1296812,null,10054,null,31230,null,2682,null,28894,null,2227,null,83107,null,3403,null,106415,null,4093,null,185672,null,5154,null,324257,null,6660,null,236789,null,6385,null,200438,null,5012,null,51732,null,2979,null,48278,null,2527,null,0400000US55,Wisconsin,55
122248,null,3267,null,2731,null,802,null,2202,null,683,null,7939,null,1228,null,11768,null,1488,null,18009,null,2195,null,27365,null,2230,null,21824,null,2026,null,20335,null,1878,null,6122,null,1007,null,3953,null,874,null,0400000US56,Wyoming,56
11971,null,1198,null,1932,null,477,null,1332,null,523,null,2231,null,710,null,1624,null,641,null,1558,null,570,null,1397,null,435,null,717,null,383,null,767,null,345,null,249,null,172,null,164,null,142,null,0400000US72,Puerto Rico,72
