C18022_001E,C18022_001EA,C18022_001M,C18022_001MA,C18022_002E,C18022_002EA,C18022_002M,C18022_002MA,C18022_003E,C18022_003EA,C18022_003M,C18022_003MA,C18022_004E,C18022_004EA,C18022_004M,C18022_004MA,C18022_005E,C18022_005EA,C18022_005M,C18022_005MA,C18022_006E,C18022_006EA,C18022_006M,C18022_006MA,C18022_007E,C18022_007EA,C18022_007M,C18022_007MA,C18022_008E,C18022_008EA,C18022_008M,C18022_008MA,C18022_009E,C18022_009EA,C18022_009M,C18022_009MA,C18022_010E,C18022_010EA,C18022_010M,C18022_010MA,C18022_011E,C18022_011EA,C18022_011M,C18022_011MA,C18022_012E,C18022_012EA,C18022_012M,C18022_012MA,C18022_013E,C18022_013EA,C18022_013M,C18022_013MA,C18022_014E,C18022_014EA,C18022_014M,C18022_014MA,C18022_015E,C18022_015EA,C18022_015M,C18022_015MA,GEO_ID,NAME,state
6197084,null,6330,null,463371,null,11210,null,206943,null,7187,null,64104,null,4538,null,142839,null,6310,null,256428,null,8254,null,66733,null,4048,null,189695,null,8040,null,5733713,null,12098,null,2812862,null,9343,null,2211969,null,13377,null,600893,null,11361,null,2920851,null,9562,null,1936756,null,12572,null,984095,null,11830,null,0400000US13,Georgia,13
804033,null,3163,null,44398,null,3785,null,21910,null,2450,null,8527,null,1617,null,13383,null,1772,null,22488,null,2677,null,9225,null,1592,null,13263,null,1934,null,759635,null,5118,null,376306,null,3963,null,294261,null,4722,null,82045,null,3896,null,383329,null,3084,null,266139,null,5013,null,117190,null,4466,null,0400000US15,Hawaii,15
945567,null,3152,null,66256,null,3838,null,32164,null,3102,null,11850,null,1702,null,20314,null,2524,null,34092,null,2255,null,11063,null,1408,null,23029,null,1858,null,879311,null,5145,null,442146,null,4257,null,367648,null,4299,null,74498,null,4113,null,437165,null,3151,null,298829,null,4861,null,138336,null,4853,null,0400000US16,Idaho,16
8371247,null,6306,null,474061,null,11066,null,220733,null,8015,null,77144,null,4868,null,143589,null,6401,null,253328,null,6472,null,81355,null,3580,null,171973,null,5925,null,7897186,null,12482,null,3939118,null,9468,null,3088789,null,14468,null,850329,null,11739,null,3958068,null,7898,null,2704239,null,14655,null,1253829,null,14816,null,0400000US17,Illinois,17
4096381,null,4067,null,315582,null,8761,null,137640,null,5693,null,44501,null,3007,null,93139,null,4353,null,177942,null,5557,null,49675,null,3045,null,128267,null,5208,null,3780799,null,10157,null,1894353,null,6545,null,1510730,null,10342,null,383623,null,9957,null,1886446,null,7203,null,1305848,null,10137,null,580598,null,10251,null,0400000US18,Indiana,18
1906124,null,3017,null,123222,null,4874,null,55598,null,3413,null,20263,null,1920,null,35335,null,2690,null,67624,null,3158,null,26496,null,2435,null,41128,null,2610,null,1782902,null,5593,null,900282,null,4501,null,757273,null,6315,null,143009,null,4608,null,882620,null,4011,null,671290,null,5950,null,211330,null,5613,null,0400000US19,Iowa,19
1772004,null,4069,null,119997,null,4756,null,54020,null,3006,null,19304,null,1886,null,34716,null,2702,null,65977,null,3425,null,23064,null,2012,null,42913,null,2686,null,1652007,null,6209,null,831440,null,4317,null,686596,null,7410,null,144844,null,5493,null,820567,null,4644,null,605252,null,6770,null,215315,null,5331,null,0400000US20,Kansas,20
2758808,null,4362,null,334561,null,8398,null,159416,null,6051,null,42279,null,3705,null,117137,null,5341,null,175145,null,6173,null,41229,null,3530,null,133916,null,5251,null,2424247,null,8933,null,1190916,null,6777,null,921520,null,9618,null,269396,null,8459,null,1233331,null,6067,null,832800,null,8610,null,400531,null,7447,null,0400000US21,Kentucky,21
2748761,null,4585,null,256020,null,8809,null,119985,null,5320,null,33393,null,2898,null,86592,null,4764,null,136035,null,5605,null,36004,null,2953,null,100031,null,4543,null,2492741,null,9064,null,1203122,null,6064,null,925917,null,10337,null,277205,null,7878,null,1289619,null,6133,null,821859,null,10884,null,467760,null,11224,null,0400000US22,Louisiana,22
873828,null,2046,null,84465,null,4232,null,40874,null,2516,null,12903,null,1634,null,27971,null,2312,null,43591,null,3008,null,13359,null,1724,null,30232,null,2426,null,789363,null,4444,null,388128,null,2862,null,313336,null,4060,null,74792,null,3380,null,401235,null,3379,null,292520,null,4822,null,108715,null,4421,null,0400000US23,Maine,23
3690245,null,4545,null,216164,null,8690,null,96257,null,5611,null,34895,null,2710,null,61362,null,5065,null,119907,null,5007,null,45420,null,3550,null,74487,null,4301,null,3474081,null,10179,null,1676335,null,6393,null,1352641,null,10032,null,323694,null,9835,null,1797746,null,6507,null,1296529,null,10015,null,501217,null,10448,null,0400000US24,Maryland,24
4294205,null,3939,null,262636,null,9702,null,120669,null,5512,null,37416,null,3168,null,83253,null,4420,null,141967,null,7194,null,40174,null,3058,null,101793,null,6388,null,4031569,null,9846,null,1983590,null,5862,null,1568586,null,9799,null,415004,null,10675,null,2047979,null,8171,null,1493135,null,11169,null,554844,null,11118,null,0400000US25,Massachusetts,25
6567092,null,5345,null,524025,null,10825,null,244210,null,8020,null,64143,null,3947,null,180067,null,6789,null,279815,null,8138,null,72063,null,4567,null,207752,null,6289,null,6043067,null,11749,null,3002478,null,9144,null,2224398,null,13357,null,778080,null,10788,null,3040589,null,9097,null,2023884,null,13356,null,1016705,null,12924,null,0400000US26,Michigan,26
3425883,null,4050,null,179264,null,5921,null,85684,null,3952,null,36099,null,3026,null,49585,null,2911,null,93580,null,4277,null,35715,null,2353,null,57865,null,3403,null,3246619,null,7728,null,1640519,null,5115,null,1351882,null,7199,null,288637,null,6288,null,1606100,null,5473,null,1225443,null,8736,null,380657,null,7904,null,0400000US27,Minnesota,27
1837322,null,4813,null,214389,null,7584,null,100394,null,4942,null,27192,null,2539,null,73202,null,4074,null,113995,null,4824,null,25293,null,2510,null,88702,null,4906,null,1622933,null,8578,null,782469,null,6131,null,575549,null,8030,null,206920,null,6584,null,840464,null,5597,null,530484,null,8384,null,309980,null,8712,null,0400000US28,Mississippi,28
3768289,null,4384,null,335184,null,9813,null,154578,null,6330,null,49270,null,3521,null,105308,null,5094,null,180606,null,6096,null,56788,null,3530,null,123818,null,5072,null,3433105,null,10834,null,1687464,null,7967,null,1345874,null,10141,null,341590,null,8036,null,1745641,null,6845,null,1246495,null,10956,null,499146,null,10128,null,0400000US29,Missouri,29
624378,null,2236,null,49205,null,3683,null,24583,null,2469,null,7294,null,1507,null,17289,null,1870,null,24622,null,2471,null,8162,null,1329,null,16460,null,2187,null,575173,null,4370,null,288810,null,3093,null,230633,null,3979,null,58177,null,3625,null,286363,null,2948,null,205083,null,3778,null,81280,null,4026,null,0400000US30,Montana,30
1126891,null,3088,null,72032,null,3084,null,34686,null,2194,null,13877,null,1506,null,20809,null,1633,null,37346,null,2327,null,14101,null,1493,null,23245,null,1951,null,1054859,null,3828,null,529617,null,3021,null,450313,null,4291,null,79304,null,3951,null,525242,null,2933,null,402454,null,5147,null,122788,null,5008,null,0400000US31,Nebraska,31
1660603,null,3677,null,107367,null,5320,null,49125,null,3451,null,19075,null,2577,null,30050,null,2652,null,58242,null,3698,null,19016,null,1946,null,39226,null,3097,null,1553236,null,5664,null,795027,null,4104,null,648348,null,6929,null,146679,null,5663,null,758209,null,4690,null,511274,null,7162,null,246935,null,7085,null,0400000US32,Nevada,32
885785,null,2323,null,51258,null,3824,null,24431,null,2479,null,8042,null,1140,null,16389,null,2127,null,26827,null,2545,null,10261,null,1500,null,16566,null,2059,null,834527,null,4216,null,413620,null,2755,null,343880,null,3437,null,69740,null,3531,null,420907,null,2847,null,310151,null,4662,null,110756,null,4040,null,0400000US33,New Hampshire,33
5668686,null,4460,null,296107,null,8535,null,132636,null,5857,null,45587,null,3687,null,87049,null,4252,null,163471,null,5222,null,53696,null,3559,null,109775,null,5287,null,5372579,null,9410,null,2667643,null,7505,null,2131781,null,12205,null,535862,null,9876,null,2704936,null,6134,null,1839983,null,14324,null,864953,null,14823,null,0400000US34,New Jersey,34
1256644,null,3071,null,100015,null,5783,null,51325,null,4026,null,16790,null,1837,null,34535,null,3342,null,48690,null,3591,null,13887,null,1869,null,34803,null,3044,null,1156629,null,6093,null,567236,null,4819,null,436379,null,5929,null,130857,null,5505,null,589393,null,4057,null,383793,null,6832,null,205600,null,6483,null,0400000US35,New Mexico,35
12711571,null,7498,null,817526,null,12837,null,366960,null,9133,null,109575,null,5966,null,257385,null,7857,null,450566,null,10117,null,126778,null,5760,null,323788,null,8773,null,11894045,null,15232,null,5838069,null,10786,null,4451995,null,20036,null,1386074,null,16382,null,6055976,null,11053,null,4043365,null,20934,null,2012611,null,19957,null,0400000US36,New York,36
5851250,null,7626,null,512221,null,12891,null,229567,null,7780,null,71818,null,4346,null,157749,null,6852,null,282654,null,9280,null,77025,null,4276,null,205629,null,8662,null,5339029,null,15481,null,2613088,null,8756,null,2076410,null,11156,null,536678,null,10131,null,2725941,null,11846,null,1851476,null,15668,null,874465,null,14734,null,0400000US37,North Carolina,37
413440,null,1786,null,23862,null,1802,null,11271,null,1390,null,5462,null,1103,null,5809,null,892,null,12591,null,1162,null,5653,null,892,null,6938,null,1122,null,389578,null,2669,null,199859,null,2102,null,165511,null,2878,null,34348,null,2513,null,189719,null,1756,null,147316,null,2580,null,42403,null,2334,null,0400000US38,North Dakota,38
7405751,null,5758,null,589026,null,11902,null,273230,null,8064,null,83191,null,4680,null,190039,null,7090,null,315796,null,7913,null,92939,null,4269,null,222857,null,7347,null,6816725,null,12291,null,3361787,null,8792,null,2627539,null,12857,null,734248,null,12410,null,3454938,null,9081,null,2422980,null,13022,null,1031958,null,12665,null,0400000US39,Ohio,39
2272961,null,4865,null,238046,null,7622,null,107920,null,4819,null,38112,null,2821,null,69808,null,3939,null,130126,null,5417,null,36059,null,2946,null,94067,null,4576,null,2034915,null,9268,null,1013147,null,6616,null,818779,null,7260,null,194368,null,5268,null,1021768,null,5854,null,696884,null,8223,null,324884,null,6628,null,0400000US40,Oklahoma,40
2470203,null,4099,null,193961,null,7501,null,92157,null,5075,null,35228,null,2852,null,56929,null,4361,null,101804,null,4648,null,33724,null,2863,null,68080,null,4055,null,2276242,null,8479,null,1137274,null,6314,null,900557,null,8721,null,236717,null,7796,null,1138968,null,5535,null,778532,null,9713,null,360436,null,9052,null,0400000US41,Oregon,41
7981536,null,5319,null,620008,null,12485,null,283777,null,7617,null,86475,null,4453,null,197302,null,6345,null,336231,null,8984,null,99747,null,4075,null,236484,null,7815,null,7361528,null,13012,null,3640842,null,8931,null,2873488,null,14437,null,767354,null,11736,null,3720686,null,10675,null,2599110,null,13862,null,1121576,null,13582,null,0400000US42,Pennsylvania,42
699080,null,2198,null,50616,null,3696,null,24078,null,2412,null,7273,null,1407,null,16805,null,2224,null,26538,null,2647,null,7917,null,1307,null,18621,null,2353,null,648464,null,4577,null,317895,null,2836,null,249702,null,4397,null,68193,null,4046,null,330569,null,3268,null,236294,null,4932,null,94275,null,4706,null,0400000US44,Rhode Island,44
2824448,null,5066,null,261931,null,8704,null,116500,null,5189,null,29950,null,2573,null,86550,null,4671,null,145431,null,5734,null,34275,null,3209,null,111156,null,5196,null,2562517,null,9446,null,1239446,null,6359,null,975323,null,8190,null,264123,null,8588,null,1323071,null,7670,null,876275,null,10675,null,446796,null,9979,null,0400000US45,South Carolina,45
500360,null,1489,null,29971,null,2488,null,14534,null,1900,null,5909,null,1080,null,8625,null,1454,null,15437,null,1604,null,5326,null,1067,null,10111,null,1392,null,470389,null,2828,null,236040,null,2566,null,196935,null,3411,null,39105,null,2814,null,234349,null,2350,null,182042,null,3310,null,52307,null,3224,null,0400000US46,South Dakota,46
4002220,null,6127,null,393515,null,10924,null,179435,null,7181,null,48449,null,3964,null,130986,null,6318,null,214080,null,6701,null,56022,null,3647,null,158058,null,6445,null,3608705,null,12944,null,1778987,null,8796,null,1408488,null,10416,null,370499,null,8863,null,1829718,null,8195,null,1228560,null,10499,null,601158,null,10229,null,0400000US47,Tennessee,47
15230520,null,10514,null,1060415,null,16421,null,495236,null,10617,null,173724,null,6547,null,321512,null,8464,null,565179,null,12006,null,167850,null,6849,null,397329,null,9984,null,14170105,null,19139,null,7070428,null,13817,null,5694620,null,19346,null,1375808,null,19394,null,7099677,null,13751,null,4541389,null,23712,null,2558288,null,20746,null,0400000US48,Texas,48
1659641,null,2910,null,84075,null,3953,null,37199,null,2961,null,18774,null,2362,null,18425,null,2202,null,46876,null,2908,null,17668,null,1853,null,29208,null,2560,null,1575566,null,5073,null,798478,null,4378,null,679712,null,5567,null,118766,null,4516,null,777088,null,3671,null,520994,null,6216,null,256094,null,6506,null,0400000US49,Utah,49
421412,null,1632,null,30452,null,2461,null,15590,null,1604,null,7272,null,1201,null,8318,null,1163,null,14862,null,1556,null,5070,null,952,null,9792,null,1306,null,390960,null,2751,null,193750,null,2039,null,155129,null,3048,null,38621,null,2494,null,197210,null,1822,null,152891,null,2276,null,44319,null,2148,null,0400000US50,Vermont,50
5018935,null,8502,null,325286,null,9010,null,151501,null,5790,null,48898,null,3578,null,102603,null,5217,null,173785,null,5988,null,51528,null,3634,null,122257,null,5271,null,4693649,null,13231,null,2279982,null,8695,null,1845554,null,9889,null,434428,null,8675,null,2413667,null,8569,null,1690918,null,12557,null,722749,null,11571,null,0400000US51,Virginia,51
4280519,null,4949,null,328379,null,9706,null,152857,null,6545,null,59701,null,3831,null,93156,null,5043,null,175522,null,7197,null,55328,null,4274,null,120194,null,5757,null,3952140,null,10372,null,1978818,null,7405,null,1568992,null,11632,null,409826,null,10695,null,1973322,null,8468,null,1356367,null,10380,null,616955,null,9719,null,0400000US53,Washington,53
1176111,null,2616,null,163949,null,5990,null,85272,null,4626,null,19337,null,2375,null,65935,null,4245,null,78677,null,3774,null,16251,null,1780,null,62426,null,3770,null,1012162,null,7072,null,495720,null,5190,null,369924,null,6152,null,125796,null,4844,null,516442,null,4562,null,324708,null,6817,null,191734,null,6361,null,0400000US54,West Virginia,54
3657858,null,3930,null,225670,null,7877,null,105902,null,5056,null,38358,null,2952,null,67544,null,4123,null,119768,null,4643,null,41184,null,2604,null,78584,null,4146,null,3432188,null,8744,null,1733090,null,5959,null,1414615,null,7936,null,318475,null,6373,null,1699098,null,5753,null,1276843,null,7928,null,422255,null,7315,null,0400000US55,Wisconsin,55
342934,null,2503,null,26529,null,2591,null,12780,null,1738,null,5482,null,1118,null,7298,null,1252,null,13749,null,1624,null,5678,null,1304,null,8071,null,1179,null,316405,null,3360,null,162118,null,2502,null,138559,null,3057,null,23559,null,2656,null,154287,null,2194,null,117498,null,3168,null,36789,null,2779,null,0400000US56,Wyoming,56
2520668,null,2910,null,333482,null,8669,null,151555,null,5892,null,34252,null,3171,null,117303,null,5147,null,181927,null,6107,null,33054,null,2453,null,148873,null,5985,null,2187186,null,9698,null,1049902,null,6451,null,581787,null,9208,null,468115,null,10847,null,1137284,null,7200,null,501914,null,8906,null,635370,null,9070,null,0400000US72,Puerto Rico,72
