GEO_ID,B17018_001E,B17018_001M,B17018_002E,B17018_002M,B17018_003E,B17018_003M,B17018_004E,B17018_004M,B17018_005E,B17018_005M,B17018_006E,B17018_006M,B17018_007E,B17018_007M,B17018_008E,B17018_008M,B17018_009E,B17018_009M,B17018_010E,B17018_010M,B17018_011E,B17018_011M,B17018_012E,B17018_012M,B17018_013E,B17018_013M,B17018_014E,B17018_014M,B17018_015E,B17018_015M,B17018_016E,B17018_016M,B17018_017E,B17018_017M,B17018_018E,B17018_018M,B17018_019E,B17018_019M,B17018_020E,B17018_020M,B17018_021E,B17018_021M,B17018_022E,B17018_022M,B17018_023E,B17018_023M,B17018_024E,B17018_024M,B17018_025E,B17018_025M,B17018_026E,B17018_026M,B17018_027E,B17018_027M,B17018_028E,B17018_028M,B17018_029E,B17018_029M,B17018_030E,B17018_030M,B17018_031E,B17018_031M,B17018_032E,B17018_032M,B17018_033E,B17018_033M,B17018_034E,B17018_034M,B17018_035E,B17018_035M,NAME,B17018_001EA,B17018_001MA,B17018_002EA,B17018_002MA,B17018_003EA,B17018_003MA,B17018_004MA,B17018_004EA,B17018_005MA,B17018_005EA,B17018_006EA,B17018_006MA,B17018_007EA,B17018_007MA,B17018_008EA,B17018_008MA,B17018_009MA,B17018_009EA,B17018_010MA,B17018_010EA,B17018_011MA,B17018_011EA,B17018_012EA,B17018_012MA,B17018_013EA,B17018_013MA,B17018_014EA,B17018_014MA,B17018_015MA,B17018_015EA,B17018_016EA,B17018_016MA,B17018_017MA,B17018_017EA,B17018_018EA,B17018_018MA,B17018_019EA,B17018_019MA,B17018_020MA,B17018_020EA,B17018_021EA,B17018_021MA,B17018_022MA,B17018_022EA,B17018_023EA,B17018_023MA,B17018_024EA,B17018_024MA,B17018_025MA,B17018_025EA,B17018_026MA,B17018_026EA,B17018_027MA,B17018_027EA,B17018_028MA,B17018_028EA,B17018_029EA,B17018_029MA,B17018_030MA,B17018_030EA,B17018_031MA,B17018_031EA,B17018_032MA,B17018_032EA,B17018_033MA,B17018_033EA,B17018_034EA,B17018_034MA,B17018_035EA,B17018_035MA,state
0400000US41,964892,8222,117202,5776,45700,3565,12985,2108,11129,1597,14899,1682,6687,1373,71502,4831,15062,2112,3052,1035,4026,1125,6794,1413,1190,590,56440,4455,11219,1895,16252,2296,25384,3035,3585,1076,847690,8772,683681,8311,44609,3587,138003,4694,238426,6360,262643,6053,164009,6091,53996,3178,6635,1566,15719,2394,20003,2151,11639,1936,110013,5524,9580,1788,26061,2862,45875,3647,28497,2203,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3202089,14021,304659,8110,93858,3869,22856,2215,38698,2848,18838,1647,13466,1430,210801,6855,36183,2971,10890,1705,15426,1997,8308,1541,1559,496,174618,5973,40515,2674,69201,4014,54334,4140,10568,1572,2897430,15690,2292307,14371,158446,6131,734628,8280,571848,8211,827385,10108,605123,10514,178866,6620,22376,2268,74735,4521,46798,3414,34957,2441,426257,8392,38506,2780,156607,6069,141031,6200,90113,4412,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,257419,5346,23710,2237,6780,1015,1758,615,2668,805,1367,480,987,480,16930,2057,2215,760,766,415,716,431,583,352,150,124,14715,1926,4195,1118,5259,1185,4769,1005,492,309,233709,5060,173674,5525,13811,1589,39868,3069,45823,2976,74172,3873,60035,3322,16721,2207,2784,956,5579,1396,4092,1196,4266,1101,43314,2896,5819,1172,11222,1432,16076,2304,10197,1619,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1204041,11533,169766,6595,48461,3241,13558,1724,16080,1833,14873,1786,3950,707,121305,6071,18551,2274,6195,1393,7632,1446,3904,1255,820,548,102754,5255,25771,2212,35469,3156,36959,3607,4555,1063,1034275,12278,790707,10018,70603,3467,193366,6354,253913,8424,272825,7287,243568,8550,67953,4805,13412,1619,21632,2543,19563,2467,13346,1977,175615,6815,23953,2230,48926,3385,65443,3979,37293,3444,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,206668,3783,17777,1672,5624,910,875,297,2371,670,1789,613,589,235,12153,1446,2285,663,706,358,794,309,785,455,0,147,9868,1333,2344,726,2935,750,4281,764,308,194,188891,3737,153943,3456,7697,1016,44559,2245,50584,2485,51103,2957,34948,2376,11640,1368,1496,481,3625,735,4660,878,1859,699,23308,2219,2340,673,6643,1302,8383,1273,5942,1019,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1641665,13839,224722,7137,81893,4679,26927,2309,28379,2596,19116,2238,7471,1284,142829,6475,23882,2817,7321,1413,8856,1545,6537,1372,1168,517,118947,6028,26792,2985,47250,3889,38536,3719,6369,1388,1416943,12805,1118754,12958,106622,3878,322438,7987,326749,8395,362945,7694,298189,8332,86652,5315,12122,1875,34733,3108,25133,2732,14664,2055,211537,6607,26267,2366,63690,3567,78478,4051,43102,3516,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6239195,24705,875385,13529,360382,10066,167557,7010,91364,5160,70556,5207,30905,2658,515003,11767,80065,5303,32217,3382,24619,2768,18876,2623,4353,1248,434938,10679,157202,6826,125433,5914,132539,6315,19764,2494,5363810,23248,4132221,24321,509590,10023,845497,10891,1284421,18912,1492713,15913,1231589,18760,385816,10867,81604,5190,112100,6593,122647,5838,69465,5001,845773,14800,135239,6628,206222,6680,318421,9548,185891,7602,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,666661,6750,64059,4846,34250,3631,6796,1654,7444,1470,14086,2101,5924,1111,29809,2761,5599,1171,1820,796,1511,591,1864,690,404,370,24210,2359,6944,1428,5712,1087,9648,1585,1906,625,602602,7131,508337,7386,28605,2569,87955,4187,189584,6059,202193,4965,94265,3974,32422,2623,4187,997,7914,1332,13158,1697,7163,1247,61843,3192,5715,1074,16235,1919,26860,2079,13033,1294,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,160878,3335,11857,1293,3560,725,686,272,1654,485,600,244,620,276,8297,1271,1678,563,532,289,534,306,310,222,302,228,6619,1144,1550,531,2231,601,2145,688,693,343,149021,3255,122959,3054,6099,846,32037,2008,32654,2297,52169,2358,26062,2066,8450,1131,1065,408,3482,677,2566,624,1337,376,17612,1731,857,312,5813,942,5650,1025,5292,837,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2044422,13958,175030,5740,58950,3566,15095,1878,20131,2065,13496,1682,10228,1741,116080,5140,15879,2024,4954,1187,6198,1432,3738,980,989,528,100201,4530,27360,2788,34495,2813,30975,2703,7371,1278,1869392,14307,1482235,14694,104354,4861,302595,6968,404947,8553,670339,9388,387157,9660,111157,5760,18991,2073,31501,3198,33338,2899,27327,2631,276000,7457,29952,2652,70196,4142,101333,4897,74519,4318,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1687786,13965,156411,7225,61538,3418,18920,2331,14998,2031,20802,2004,6818,1116,94873,5546,16731,2225,4850,1284,5273,1188,5478,1284,1130,459,78142,5016,18201,2508,20233,2435,33709,3468,5999,1434,1531375,14981,1240285,13764,68260,4692,233950,7177,437222,7591,500853,8695,291090,9214,99200,5207,12962,1867,26705,2564,39292,3345,20241,2203,191890,6701,17823,2364,42284,2968,80108,4001,51675,3672,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,471536,7578,60924,3222,25160,2063,7147,1142,10869,1602,5404,1004,1740,676,35764,2743,6552,1178,2167,727,2379,681,1796,760,210,214,29212,2403,7169,1340,11505,1534,9399,1307,1139,501,410612,7533,333506,6816,32874,2433,128823,4596,90647,4267,81162,4014,77106,4481,25230,2579,2876,791,11087,1837,7317,1424,3950,967,51876,3446,7006,1136,17595,1977,17909,2289,9366,1478,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1461573,10805,130464,4622,41411,2397,10290,1220,15057,1556,11143,1537,4921,913,89053,4361,16397,2071,3471,1054,5808,1292,5962,1119,1156,550,72656,4012,15926,1967,23063,2454,28879,2212,4788,1045,1331109,10318,1085463,9540,61720,2711,302489,5612,344706,6833,376548,6479,245646,5758,84055,3833,7494,960,33274,2572,29809,2445,13478,1608,161591,4763,15279,1794,43943,3113,66020,3706,36349,2977,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,146745,3551,12425,1418,4407,1022,664,439,1130,501,1685,584,928,437,8018,1192,855,396,38,50,183,217,578,356,56,76,7163,1210,1169,571,2300,716,3102,867,592,451,134320,3718,110991,4029,5484,1043,29701,2586,43020,2840,32786,2257,23329,2139,9424,1602,1128,518,3086,1022,3827,919,1383,646,13905,1448,720,475,4563,920,6285,1252,2337,777,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,895380,12009,363735,8335,148142,5548,62186,3602,48411,3681,27333,2684,10212,1475,215593,6440,43096,2997,17459,1850,16049,1832,8282,1486,1306,518,172497,5899,52570,3548,55237,2997,47359,3134,17331,1937,531645,9801,365007,7190,57296,3164,87339,4667,87280,4401,133092,5415,166638,5985,38478,2918,8367,1394,9916,1390,9768,1247,10427,1582,128160,5165,21772,1892,21766,2395,31102,2723,53520,3255,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1233937,11653,180873,5448,57968,4000,17751,2190,19195,2024,15521,1620,5501,1167,122905,4516,14889,1753,4761,1090,5711,1244,3538,801,879,572,108016,4445,28977,3022,37263,2653,36888,3095,4888,1262,1053064,10642,825323,9958,76095,3681,227301,7281,255680,7715,266247,6545,227741,7162,58189,3717,11433,1746,21385,2341,16947,1924,8424,1537,169552,6340,22382,1769,49644,3599,62963,4065,34563,3327,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,166400,3894,12542,1458,3568,723,716,277,1287,399,925,325,640,320,8974,1354,1945,434,685,246,889,352,352,164,19,23,7029,1257,702,240,2567,858,2682,750,1078,575,153858,3775,119680,3717,4996,920,25331,2406,48754,2599,40599,2538,34178,2483,11586,1336,1184,444,4351,816,4624,884,1427,535,22592,2135,2153,561,5026,943,9697,1511,5716,1210,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1560687,15808,212634,6251,85037,4895,31723,2759,20657,2431,21765,2678,10892,1648,127597,5304,27388,2512,10998,1625,8345,1512,6455,1359,1590,656,100209,4494,35260,3082,25726,2361,33642,3243,5581,1317,1348053,14877,1037847,12648,88505,3836,196818,5794,372512,8506,380012,8635,310206,8690,101870,5528,15391,2368,26218,2997,35425,3859,24836,2706,208336,7617,24594,2270,46652,3518,90540,4957,46550,3018,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,758601,8707,110938,4523,40423,3110,12181,1612,15609,1853,10463,1747,2170,679,70515,3985,11251,1622,3240,850,4360,878,3388,1005,263,250,59264,3640,14120,1896,19727,2048,22421,2159,2996,813,647663,8295,517559,7701,55706,3419,156761,5535,158168,4380,146924,4472,130104,4914,39102,3099,6175,1229,15272,2097,12094,1668,5561,1290,91002,4091,11735,1548,30745,2091,32139,2576,16383,1795,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
