GEO_ID,C20005H_001E,C20005H_001M,C20005H_002E,C20005H_002M,C20005H_003E,C20005H_003M,C20005H_004E,C20005H_004M,C20005H_005E,C20005H_005M,C20005H_006E,C20005H_006M,C20005H_007E,C20005H_007M,C20005H_008E,C20005H_008M,C20005H_009E,C20005H_009M,C20005H_010E,C20005H_010M,C20005H_011E,C20005H_011M,C20005H_012E,C20005H_012M,C20005H_013E,C20005H_013M,C20005H_014E,C20005H_014M,C20005H_015E,C20005H_015M,C20005H_016E,C20005H_016M,C20005H_017E,C20005H_017M,C20005H_018E,C20005H_018M,C20005H_019E,C20005H_019M,C20005H_020E,C20005H_020M,C20005H_021E,C20005H_021M,C20005H_022E,C20005H_022M,C20005H_023E,C20005H_023M,C20005H_024E,C20005H_024M,C20005H_025E,C20005H_025M,C20005H_026E,C20005H_026M,C20005H_027E,C20005H_027M,C20005H_028E,C20005H_028M,C20005H_029E,C20005H_029M,C20005H_030E,C20005H_030M,C20005H_031E,C20005H_031M,C20005H_032E,C20005H_032M,C20005H_033E,C20005H_033M,C20005H_034E,C20005H_034M,C20005H_035E,C20005H_035M,C20005H_036E,C20005H_036M,C20005H_037E,C20005H_037M,C20005H_038E,C20005H_038M,C20005H_039E,C20005H_039M,NAME,C20005H_001EA,C20005H_001MA,C20005H_002MA,C20005H_002EA,C20005H_003EA,C20005H_003MA,C20005H_004MA,C20005H_004EA,C20005H_005EA,C20005H_005MA,C20005H_006EA,C20005H_006MA,C20005H_007MA,C20005H_007EA,C20005H_008EA,C20005H_008MA,C20005H_009MA,C20005H_009EA,C20005H_010MA,C20005H_010EA,C20005H_011EA,C20005H_011MA,C20005H_012EA,C20005H_012MA,C20005H_013MA,C20005H_013EA,C20005H_014EA,C20005H_014MA,C20005H_015MA,C20005H_015EA,C20005H_016EA,C20005H_016MA,C20005H_017EA,C20005H_017MA,C20005H_018MA,C20005H_018EA,C20005H_019EA,C20005H_019MA,C20005H_020MA,C20005H_020EA,C20005H_021MA,C20005H_021EA,C20005H_022EA,C20005H_022MA,C20005H_023EA,C20005H_023MA,C20005H_024MA,C20005H_024EA,C20005H_025MA,C20005H_025EA,C20005H_026MA,C20005H_026EA,C20005H_027EA,C20005H_027MA,C20005H_028EA,C20005H_028MA,C20005H_029MA,C20005H_029EA,C20005H_030EA,C20005H_030MA,C20005H_031MA,C20005H_031EA,C20005H_032EA,C20005H_032MA,C20005H_033MA,C20005H_033EA,C20005H_034EA,C20005H_034MA,C20005H_035EA,C20005H_035MA,C20005H_036MA,C20005H_036EA,C20005H_037MA,C20005H_037EA,C20005H_038EA,C20005H_038MA,C20005H_039MA,C20005H_039EA,state
0400000US36,9368981,6738,4526059,4230,2214293,15920,173,140,2214120,15909,29070,2154,107879,5337,200199,7113,500434,10374,543070,10673,833468,13216,2311766,15803,1328973,12256,982793,12197,423821,7848,198458,6343,108181,5762,112180,4566,69957,4300,70196,3424,4842922,4075,1671906,15594,132,170,1671774,15619,27727,2331,115610,5300,232785,8000,487021,9271,405502,10944,403129,10554,3171016,14906,1881220,14929,1289796,14306,556802,10184,291598,8183,162461,5756,136876,5453,84382,4662,57677,3510,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5202056,4113,2513003,2914,1214435,10242,291,264,1214144,10220,19462,1867,78629,5029,175081,6155,367115,8489,264821,5933,309036,6980,1298568,10714,764209,10682,534359,10061,253835,5352,121648,5529,62298,4257,52921,3363,22834,2198,20823,2011,2689053,2854,886561,10015,76,85,886485,10008,20314,2308,101778,4798,173900,6396,317324,8663,167996,6183,105173,4775,1802492,10573,1114725,11677,687767,11258,341755,7491,161898,6796,78396,4343,68140,3736,27549,2410,10029,1297,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,504739,988,255728,613,150418,2782,49,61,150369,2769,3525,716,6999,993,20236,2015,47764,2410,36809,2225,35036,2357,105310,2909,47520,2303,57790,2634,26197,1918,9907,1228,6452,1172,6186,1080,4958,871,4090,906,249011,789,100383,2563,56,69,100327,2553,3141,854,11065,1444,22417,1711,40903,2459,16357,1717,6444,903,148628,2480,71803,2092,76825,2782,36933,1961,20982,1935,8950,1233,6649,1115,2326,598,985,394,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7581873,4616,3673624,3145,1775726,13607,124,159,1775602,13617,25047,2195,113783,4580,230042,6826,540326,9629,452738,9246,413666,8802,1897898,13919,1069286,10306,828612,12070,411874,7965,187775,5552,88210,4178,79384,3678,34745,2737,26624,2640,3908249,3571,1290682,11767,38,62,1290644,11784,28861,2639,150539,5963,275961,7187,439850,8832,260188,6788,135245,4707,2617567,12321,1529681,11892,1087886,13063,553536,10766,279026,7173,116291,4606,90948,4464,33552,2353,14533,1527,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2125067,1702,1035885,1476,526810,5712,54,95,526756,5709,11142,1381,41226,2635,74347,3194,154841,4632,125718,4321,119482,3591,509075,5663,306338,5157,202737,5192,97670,3727,45462,2736,20009,2020,20122,1832,11097,1398,8377,1083,1089182,1382,380665,6155,9,15,380656,6156,10262,1268,61368,3248,83578,3481,138243,4929,57413,2832,29792,2362,708517,6291,453141,5933,255376,5948,138762,4454,59672,3177,24229,1922,22851,1878,6408,849,3454,811,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2534576,3515,1234325,2403,512469,7726,147,180,512322,7723,8938,1472,31120,2468,63591,4639,143619,4426,130485,4691,134569,4966,721856,8507,398155,8021,323701,7289,148036,5560,70599,4032,39382,3797,35029,3106,17800,2120,12855,1909,1300251,2259,374114,7928,80,134,374034,7941,10866,1728,38353,3164,70872,4260,125408,5352,78696,4664,49839,3600,926137,8413,537275,7899,388862,9293,186677,6561,94140,4261,50539,3508,34852,2755,16295,1563,6359,1278,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8368376,3850,4040829,2737,1980305,11938,205,158,1980100,11929,29788,1967,115652,5365,221478,6037,581578,10387,514289,9947,517315,8905,2060524,11846,1153193,11292,907331,11355,429805,8035,185016,6279,100369,4631,103500,4523,52797,3490,35844,2148,4327547,2614,1446211,12283,131,139,1446080,12270,26069,2192,149211,4396,289669,7400,489840,8657,297934,5840,193357,5774,2881336,12517,1698553,11138,1182783,10634,590974,9889,293643,6577,123298,4278,101969,3984,49356,2685,23543,2267,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,673647,1733,319307,1064,153760,3905,0,200,153760,3905,2357,764,8914,1386,14157,1779,39703,2398,41281,3061,47348,3215,165547,3989,87738,3685,77809,3467,35293,2671,17407,1929,9958,1704,8543,1381,3805,1044,2803,711,354340,1145,120054,4434,0,200,120054,4434,2232,664,7367,1328,20535,2351,39309,3001,29579,2361,21032,2429,234286,4600,129276,3996,105010,3761,45817,2180,23442,2519,13675,1823,11615,1603,7244,1153,3217,725,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2492768,2489,1207324,1834,558009,7126,13,22,557996,7125,7194,1132,39450,2969,70295,3959,174125,5197,134473,5180,132459,5246,649315,7264,391603,6832,257712,5903,130047,5315,59837,3540,26158,2822,22479,2129,10468,1385,8723,1501,1285444,1828,409818,7415,84,104,409734,7422,8731,1419,46029,2903,83612,4873,151370,5289,78030,3986,41962,3207,875626,7701,561231,8522,314395,6639,164895,5435,76597,3605,32386,2382,27777,2569,9863,1614,2877,716,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,564674,1210,280185,1049,158706,2881,35,46,158671,2871,4417,899,10257,1156,24365,1981,58920,3179,33522,2355,27190,2061,121479,2905,57103,2504,64376,2960,33794,2243,14034,1777,6021,1071,6298,1024,2856,879,1373,333,284489,833,118366,3654,18,32,118348,3659,3867,843,13995,1855,31549,2191,46013,2773,14927,1598,7997,1182,166123,3785,84659,2527,81464,3009,45512,2534,19707,1914,8194,1287,6127,1205,1468,498,456,292,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3958918,3313,1910229,3118,897036,9338,54,80,896982,9346,16716,1757,70697,4087,130156,5554,284101,8191,199087,5903,196225,6730,1013193,9946,606062,9072,407131,8856,199226,7628,91640,4728,46374,3037,39129,3008,14314,1542,16448,2022,2048689,2469,664473,10442,35,58,664438,10429,15663,1835,94132,5081,148680,5032,238854,6490,107986,4870,59123,3407,1384216,10815,885802,9814,498414,8557,265067,7568,117614,4543,50377,3066,46951,3222,13257,1492,5148,1062,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9526586,6575,4681423,4064,2508545,19235,174,191,2508371,19227,36622,3193,135995,6276,249806,9637,581607,13055,599943,12537,904398,14763,2172878,19115,1248578,12903,924300,13412,417604,8988,189517,6593,96980,5976,98007,5581,55765,3705,66427,3668,4845163,4891,1755438,16360,324,226,1755114,16325,31364,2932,179798,6755,285301,8872,580420,10685,399191,9667,279040,9791,3089725,17310,1952153,16047,1137572,15727,569305,11832,248257,7855,119095,5873,116549,5514,57011,3532,27355,2658,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1680612,2030,833378,1657,443946,6041,0,181,443946,6041,7137,1078,31475,2856,49840,3889,118829,4422,121265,4665,115400,3805,389432,6193,180270,4042,209162,5022,101647,4257,44888,2787,25158,2546,18470,2105,10032,1430,8967,1144,847234,1510,260168,5859,6,10,260162,5857,5344,968,29931,2605,56888,3813,94703,4282,48019,3416,25277,2568,587066,6080,302014,5949,285052,5582,157552,4143,72500,4340,24920,2337,19541,1864,8005,1385,2534,557,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,490400,931,240028,606,116570,2482,17,26,116553,2488,2935,682,6426,901,16239,1458,39413,2269,27747,1958,23793,1804,123458,2463,57499,2110,65959,2376,32278,1973,14501,1349,7722,1183,6726,1015,2429,541,2303,577,250372,642,87832,2942,45,72,87787,2943,1623,435,8317,1049,17124,1590,32667,2202,17898,1618,10158,1560,162540,2987,77566,2587,84974,2966,40462,2012,19678,1418,12095,1423,7633,1091,3759,697,1347,413,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4323458,3170,2115915,2582,1132746,9551,87,105,1132659,9560,16872,2035,57608,4027,114108,4890,274035,8746,244465,7497,425571,7554,983169,9767,554481,8580,428688,8456,204475,5907,82578,4798,49779,3799,41739,3056,23491,2281,26626,2199,2207543,1999,824851,9354,84,129,824767,9360,14715,1852,76969,3875,126423,5757,253779,7132,177127,5478,175754,5584,1382692,9521,816290,10270,566402,9302,279267,6348,123352,4817,58329,3484,59578,3091,28801,2203,17075,1790,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4098139,3396,2023922,2210,967701,11053,35,60,967666,11050,12741,1935,42380,4488,100309,4962,228092,6630,246164,7826,337980,7826,1056221,11603,588189,8897,468032,9695,192622,6786,91407,4338,58991,4240,59329,3759,33100,2603,32583,2497,2074217,2300,660843,9320,0,192,660843,9320,12832,1678,50636,3508,103970,5423,218839,7335,158671,5102,115895,4641,1413374,9834,806793,9058,606581,9683,267476,6692,151480,5809,78847,4351,61038,3997,33012,2724,14728,1869,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1415660,1720,688197,1567,291809,5717,0,182,291809,5717,5474,915,27336,2578,43308,2910,87362,3796,68435,3362,59894,3525,396388,5736,267811,5551,128577,4529,65958,3524,27407,2299,13120,1534,14110,1555,5079,1020,2903,756,727463,1288,216029,6105,0,182,216029,6105,6144,1088,40082,2778,55695,3550,68064,3882,31849,2688,14195,1661,511434,6179,348777,5559,162657,5108,89869,3975,38742,3390,14612,1897,13198,1871,4581,1047,1655,563,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3900002,2472,1916796,1744,960741,7053,15,26,960726,7054,14963,1567,48407,2964,116203,4050,306321,5986,269552,5956,205280,4704,956055,7427,483961,5853,472094,7197,235260,5856,99672,3948,50667,2678,49523,2863,23355,1854,13617,1454,1983206,1591,719331,8372,149,137,719182,8352,15280,1752,72314,3943,144826,4493,262664,6501,147479,5090,76619,2980,1263875,8513,653226,6870,610649,7984,294901,6150,152025,4712,68083,3203,61117,3164,27177,1993,7346,1036,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,392837,816,199618,844,111386,3699,0,185,111386,3699,1955,674,5767,1452,13968,2172,27036,2334,31706,2489,30954,2894,88232,3881,41704,2499,46528,3261,20491,2163,10510,1587,4765,1331,5160,1333,3439,873,2163,587,193219,721,69837,2970,0,185,69837,2970,3405,884,8183,1508,15329,2125,22320,2151,14482,1657,6118,1099,123382,3235,61928,2622,61454,3408,33369,2557,14764,1834,6091,1129,4419,1053,1923,531,888,360,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,19972,2274,9604,1495,3803,885,0,214,3803,885,52,67,837,494,303,258,503,348,515,299,1593,614,5801,1283,4484,1027,1317,678,501,416,294,256,99,133,382,408,41,71,0,214,10368,1545,2181,771,0,214,2181,771,81,124,691,493,473,346,426,323,463,399,47,80,8187,1230,6902,1125,1285,574,1066,543,0,214,164,167,0,214,55,92,0,214,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,2628380,3046,1271310,2234,617862,8516,251,287,617611,8542,12599,2610,45949,3287,78344,4095,173205,6601,152930,6495,154584,5773,653448,8575,406265,8040,247183,8482,120935,6293,56201,4307,25876,2746,23412,2675,12502,1580,8257,1234,1357070,2009,410491,7759,108,91,410383,7754,10268,1421,62065,3537,88230,4549,137353,5715,75247,3765,37220,2684,946579,8159,637898,7956,308681,7889,168928,5805,75985,4185,25318,2326,24747,2251,10359,1567,3344,848,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,375343,1081,199850,703,100205,3361,19,31,100186,3364,644,316,3788,1154,8944,1529,19204,2030,28486,2436,39120,2367,99645,3380,37237,1983,62408,3424,21499,2165,9466,1742,6711,1358,7585,1362,7125,1082,10022,1318,175493,731,68823,2673,0,143,68823,2673,779,354,4400,1046,9634,1534,22318,2188,17465,1632,14227,1712,106670,2830,50962,2541,55708,3084,22220,2229,11605,1867,9067,1523,6956,1246,3261,992,2599,796,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,3145583,3252,1542774,2718,671201,7633,160,120,671041,7619,11014,1634,42398,3461,78579,4185,177620,6780,158218,5940,203212,6185,871573,7777,549951,8140,321622,7610,144113,5708,72908,4521,34640,2979,36231,3048,17060,2117,16670,1984,1602809,2121,506006,7667,0,198,506006,7667,10317,1936,45483,4127,86217,4968,179891,6868,109930,5132,74168,4588,1096803,8343,714628,9172,382175,8912,175065,7118,92540,4807,45810,3660,44319,3309,17265,2398,7176,1257,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1770617,2216,858520,1839,401814,6408,80,128,401734,6388,8979,1569,37156,2850,63334,3843,127186,5337,87999,4099,77080,3841,456706,6666,289522,5826,167184,6294,82842,4558,40699,3213,17554,2014,13817,1821,6297,1319,5975,1065,912097,1696,301506,5244,51,85,301455,5255,9186,1767,54276,3491,68759,4108,98637,4248,50091,3232,20506,2233,610591,5359,403645,6689,206946,6692,113056,5251,51907,3681,17874,1909,15933,1834,5827,1177,2349,697,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
