GEO_ID,C07401_001E,C07401_001M,C07401_002E,C07401_002M,C07401_003E,C07401_003M,C07401_004E,C07401_004M,C07401_005E,C07401_005M,C07401_006E,C07401_006M,C07401_007E,C07401_007M,C07401_008E,C07401_008M,C07401_009E,C07401_009M,C07401_010E,C07401_010M,C07401_011E,C07401_011M,C07401_012E,C07401_012M,C07401_013E,C07401_013M,C07401_014E,C07401_014M,C07401_015E,C07401_015M,C07401_016E,C07401_016M,C07401_017E,C07401_017M,C07401_018E,C07401_018M,C07401_019E,C07401_019M,C07401_020E,C07401_020M,C07401_021E,C07401_021M,C07401_022E,C07401_022M,C07401_023E,C07401_023M,C07401_024E,C07401_024M,C07401_025E,C07401_025M,C07401_026E,C07401_026M,C07401_027E,C07401_027M,C07401_028E,C07401_028M,C07401_029E,C07401_029M,C07401_030E,C07401_030M,C07401_031E,C07401_031M,C07401_032E,C07401_032M,C07401_033E,C07401_033M,C07401_034E,C07401_034M,C07401_035E,C07401_035M,C07401_036E,C07401_036M,C07401_037E,C07401_037M,C07401_038E,C07401_038M,C07401_039E,C07401_039M,C07401_040E,C07401_040M,C07401_041E,C07401_041M,C07401_042E,C07401_042M,C07401_043E,C07401_043M,C07401_044E,C07401_044M,C07401_045E,C07401_045M,C07401_046E,C07401_046M,C07401_047E,C07401_047M,C07401_048E,C07401_048M,C07401_049E,C07401_049M,C07401_050E,C07401_050M,NAME,C07401_001EA,C07401_001MA,C07401_002EA,C07401_002MA,C07401_003MA,C07401_003EA,C07401_004MA,C07401_004EA,C07401_005MA,C07401_005EA,C07401_006MA,C07401_006EA,C07401_007EA,C07401_007MA,C07401_008MA,C07401_008EA,C07401_009MA,C07401_009EA,C07401_010MA,C07401_010EA,C07401_011MA,C07401_011EA,C07401_012EA,C07401_012MA,C07401_013MA,C07401_013EA,C07401_014MA,C07401_014EA,C07401_015MA,C07401_015EA,C07401_016MA,C07401_016EA,C07401_017MA,C07401_017EA,C07401_018MA,C07401_018EA,C07401_019MA,C07401_019EA,C07401_020EA,C07401_020MA,C07401_021MA,C07401_021EA,C07401_022MA,C07401_022EA,C07401_023EA,C07401_023MA,C07401_024MA,C07401_024EA,C07401_025EA,C07401_025MA,C07401_026MA,C07401_026EA,C07401_027MA,C07401_027EA,C07401_028EA,C07401_028MA,C07401_029MA,C07401_029EA,C07401_030EA,C07401_030MA,C07401_031EA,C07401_031MA,C07401_032MA,C07401_032EA,C07401_033EA,C07401_033MA,C07401_034EA,C07401_034MA,C07401_035EA,C07401_035MA,C07401_036EA,C07401_036MA,C07401_037MA,C07401_037EA,C07401_038EA,C07401_038MA,C07401_039EA,C07401_039MA,C07401_040MA,C07401_040EA,C07401_041EA,C07401_041MA,C07401_042EA,C07401_042MA,C07401_043MA,C07401_043EA,C07401_044MA,C07401_044EA,C07401_045EA,C07401_045MA,C07401_046EA,C07401_046MA,C07401_047MA,C07401_047EA,C07401_048MA,C07401_048EA,C07401_049EA,C07401_049MA,C07401_050MA,C07401_050EA,state
0400000US29,5909306,12941,300580,4297,1023715,5212,578961,5599,785201,6228,728158,4932,850867,4780,759792,3860,487357,2438,394675,2386,4965459,21306,230392,5195,868539,8460,376173,6938,576737,7802,619908,6100,764579,5590,700765,4240,461719,2974,366647,3011,553570,17732,44441,4309,101252,6349,113531,6066,119452,6163,62691,4365,49255,4061,32423,2560,13831,1714,16694,1884,247523,13104,17207,2364,34789,4218,59083,4430,54798,4470,29167,3160,23193,2432,15230,2332,6696,1194,7360,1196,142754,9402,8540,1691,19135,3029,30174,3179,34214,3636,16392,2554,13840,2143,11374,1771,5111,1200,3974,826,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,989784,7146,47807,1860,160016,2419,96166,2789,123791,2837,114610,2399,139570,1777,147612,1570,90931,1276,69281,1212,829489,8669,37897,1859,137270,3365,56190,2940,87694,3373,96135,2465,127426,2105,137569,2178,85526,1088,63782,1240,91861,7056,6698,1254,14764,2631,20610,2417,21932,2516,10797,2037,6298,1091,5027,1366,2572,787,3163,728,34602,4619,1868,674,4020,1196,11017,1937,7201,1593,3066,973,3532,981,2527,817,585,312,786,395,33832,4879,1344,651,3962,1412,8349,1529,6964,1667,4612,1467,2314,802,2489,844,2248,846,1550,676,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1827114,7390,106351,2675,330313,3582,181744,3340,249861,3564,223223,2689,249391,2475,227940,1845,133230,1278,125061,1207,1540361,9074,85304,2692,288032,3918,107850,3488,188849,3740,192000,3391,225511,2770,212337,2328,127836,1324,112642,1694,177284,8537,14345,1980,28169,3208,43053,3429,37896,3314,18884,2173,13984,1645,10134,1562,2958,726,7861,1392,60653,4706,3609,804,7350,1543,20561,2103,12082,1894,6074,1050,5296,1186,2179,488,806,339,2696,699,48816,4967,3093,953,6762,1690,10280,1594,11034,1746,6265,1401,4600,1489,3290,1211,1630,651,1862,782,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2685448,14352,146938,3907,474816,5335,249011,3771,388847,4639,377429,3940,369808,3631,324592,3215,218991,2389,135016,1667,2105070,21984,102355,3987,365423,7908,165625,4621,267966,6831,290754,5028,309518,4668,280770,4056,198596,2627,124063,1899,456342,19080,37086,3921,91942,7506,62418,4489,93053,5645,68242,4415,47158,3919,33941,3141,14518,2214,7984,1209,25154,3585,1088,613,3639,1265,4686,960,5434,1262,4336,1271,2718,789,1793,645,1000,367,460,354,98882,9332,6409,1700,13812,2803,16282,2104,22394,2942,14097,2767,10414,1695,8088,1772,4877,1481,2509,832,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1291190,6480,52027,1967,206031,2295,124255,3139,143017,2920,165208,2826,218198,2286,188709,1489,109564,1403,84181,1412,1127376,9730,44516,1933,181526,3821,83995,3335,110445,3793,145192,3230,201770,2548,176196,1926,103991,1740,79745,1345,93476,9213,4286,1099,16320,3191,20343,2611,18650,3055,12345,2155,9286,1581,7195,1784,3112,1050,1939,538,31642,4682,1548,586,4625,1544,8407,1955,6022,1241,3634,1234,3264,990,2665,848,870,475,607,377,38696,3364,1677,691,3560,971,11510,1888,7900,1515,4037,1047,3878,1097,2653,779,1591,611,1890,741,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8804237,13912,430929,5464,1497190,4790,824803,6293,1122516,6319,1200464,4911,1368995,3528,1109275,3399,673908,3336,576157,2510,7929570,23298,371662,5940,1381992,7478,661292,7193,916603,7554,1074673,7047,1281553,5765,1049180,4000,643058,3552,549557,3243,478028,19287,37914,3443,77872,6159,62583,4708,111121,6441,74762,5898,52731,4819,31081,2890,14901,2121,15063,1938,177437,8293,9582,1733,15564,2120,35913,3299,49628,4487,24833,2753,17907,2321,12014,2086,6533,1231,5463,1006,219202,11087,11771,2063,21762,3111,65015,4794,45164,4316,26196,3761,16804,2412,17000,2762,9416,1814,6074,1025,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2059505,7958,118836,2775,373143,3095,208520,4010,272036,4224,245640,4042,276726,3324,267177,2065,171869,2284,125558,1996,1769341,11461,93492,3138,327404,4465,151981,4461,212061,5787,212470,4369,249711,3589,245986,2612,159029,2487,117207,1848,179022,9633,16792,2183,31334,4159,35030,3766,36847,3829,20999,2549,15360,2205,11889,1782,6446,1396,4325,967,47221,5438,4237,1532,5600,1743,10627,1750,9480,1836,4923,1588,6027,1310,3433,1069,1556,775,1338,459,63921,5867,4315,1211,8805,2087,10882,1843,13648,1752,7248,1610,5628,1405,5869,1331,4838,1214,2688,850,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19331115,22556,953641,7230,3097280,6485,1964195,8500,2743163,9942,2539695,7076,2841873,5522,2419465,4617,1490727,3458,1281076,2500,17202134,34343,815834,7299,2821397,10030,1551652,10033,2208319,16584,2256568,9342,2635617,7907,2286524,6446,1423447,4346,1202776,4573,1266830,29689,89216,4161,192066,8898,200379,7092,309882,12946,175199,7602,129585,6822,81211,4362,39723,3028,49569,3504,456287,13816,21902,2262,41333,4275,120114,5853,121410,6426,55949,3964,43132,3407,26897,2884,10527,1723,15023,2219,405864,15692,26689,3066,42484,4413,92050,5438,103552,5840,51979,4500,33539,3524,24833,3034,17030,2438,13708,1838,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9555573,20297,499357,6773,1665355,7244,951181,8334,1241060,9836,1320354,8169,1350677,6776,1188827,4429,778740,4313,560022,3015,8167830,27074,393243,6977,1449309,9898,653465,10159,926238,9399,1146724,9576,1216796,9629,1108860,5618,742423,4196,530772,3855,814565,23470,66763,4637,146040,8851,152976,7648,183870,7915,99950,6316,83377,6102,44472,3645,20016,2327,17101,1746,334515,13540,20636,2783,36813,3897,94905,5372,72226,4930,40222,3519,33939,3483,19739,2372,8313,1532,7722,1472,238663,13414,18715,3018,33193,5164,49835,3504,58726,4689,33458,3605,16565,2380,15756,2306,7988,1880,4427,1046,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,672231,5560,34940,1572,106887,1976,78817,2406,95775,3087,76394,1514,91060,1337,86880,1526,51286,931,50192,687,563978,6361,29055,1618,93299,2412,49836,2585,70319,2740,67032,1860,81407,2080,80105,1626,48055,920,44870,909,57967,4629,3342,896,8453,1921,15278,2281,12868,1920,4910,973,5435,1347,3582,1055,1422,530,2677,549,26327,3011,1054,422,2286,820,8230,1658,6250,1123,2087,672,2639,762,1144,499,731,364,1906,532,23959,3373,1489,564,2849,1082,5473,1128,6338,1628,2365,798,1579,639,2049,792,1078,540,739,446,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11375407,16664,554284,6565,1960187,5045,1110652,6117,1421645,7082,1426121,6081,1664453,5581,1532949,3987,929162,3143,775954,2619,9735390,29715,434412,8056,1709966,11536,741018,10810,1067460,8885,1227390,8892,1516480,7605,1429946,5348,883649,4118,725069,4184,1068161,26445,88832,5392,186461,9970,208937,9368,222320,7846,129878,6899,99251,5293,68167,3822,28396,2715,35919,2870,372654,13170,21545,2579,41142,4093,111783,5363,88311,4808,42007,3770,30141,2612,19321,2437,8265,1400,10139,1621,199202,10288,9495,1694,22618,2924,48914,3620,43554,3777,26846,3206,18581,2691,15515,1955,8852,1706,4827,1075,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3741286,12371,211182,4331,673402,4166,381604,4520,511679,5265,464708,4078,504411,3128,458340,2566,301817,2192,234143,1964,3107367,14635,160202,4305,566065,4859,242544,5842,373438,5879,387104,4776,452355,3613,422263,3714,285484,2485,217912,2227,370517,12001,32678,2458,65789,3744,76401,3895,82136,4512,44243,2997,30268,2301,20801,2372,9773,1304,8428,1537,160830,7260,9296,1346,24770,2568,41924,3612,34449,2693,20125,2108,13294,1577,9173,1260,3999,818,3800,701,102572,9213,9006,2023,16778,3388,20735,2864,21656,3161,13236,2301,8494,1603,6103,1214,2561,855,4003,1009,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3827305,12493,189563,4208,627348,4767,359974,5921,526232,5450,502516,4879,517253,3919,526776,3015,327596,2468,250047,1863,3158450,19251,145545,4232,528365,6974,213827,6878,379039,6726,417719,5348,456193,5355,482779,4155,308258,3196,226725,2863,427154,16937,31300,3415,70796,6816,84567,5126,90858,5843,55435,4329,41304,3933,26787,2885,11103,1922,15004,1616,133519,8665,6522,1382,13667,2628,38394,3916,29526,3213,14255,2493,12055,2033,9160,1487,4629,1092,5311,1037,108182,7867,6196,1687,14520,3280,23186,2725,26809,2937,15107,2340,7701,1654,8050,1727,3606,1204,3007,727,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12596644,15092,585071,5634,2009173,5440,1255361,6876,1565657,6320,1551594,5826,1874663,5882,1711996,4179,1062454,3461,980675,2982,11107110,28998,487172,6546,1811017,10240,906638,10372,1224361,10267,1385374,7279,1737769,6010,1616819,6453,1019820,3803,918140,4693,921127,19875,68376,4094,140013,7431,176924,7680,213005,7341,104029,6065,89112,4849,60333,4465,26012,1969,43323,3632,331251,13460,16245,2304,32766,4201,110738,4989,74086,5443,34416,3329,27607,2612,17910,2309,7750,1450,9733,1401,237156,10246,13278,2126,25377,3677,61061,4304,54205,4020,27775,3147,20175,3082,16934,2208,8872,1786,9479,2205,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1031214,6032,45678,1891,161435,1833,115081,2531,127544,2847,128862,1953,157612,1507,137681,1295,81408,949,75913,1031,899551,9890,38595,2061,143057,2899,84627,3031,97476,3349,114051,2477,143917,2447,128310,1976,78017,1066,71501,1007,80485,7714,4714,1121,13043,2531,16787,2514,16106,2483,9511,1845,9423,2076,5597,1758,1716,540,3588,713,20680,3457,1387,621,2032,971,4858,1312,5796,1584,2219,934,2006,710,1235,459,641,280,506,320,30498,3414,982,548,3303,1514,8809,1529,8166,1962,3081,956,2266,1068,2539,939,1034,544,318,237,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4621394,12116,237284,4253,779631,5491,476512,6054,593887,6822,596843,6240,647102,4197,599412,3519,414952,2996,275771,2422,3929626,20572,182963,5783,669968,7904,327002,8695,445983,9049,506369,6706,580697,5363,559275,4103,395678,3036,261691,2677,402718,16842,33259,3688,74793,6024,76917,5846,83631,4972,52792,4187,37922,3434,26100,2508,9888,1702,7416,1452,161632,9504,11175,2345,19120,2633,46886,3433,35585,3775,19501,2411,15331,2320,7316,1099,3449,1004,3269,841,127418,8502,9887,1811,15750,2894,25707,3146,28688,3493,18181,2544,13152,2188,6721,1520,5937,1383,3395,885,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,814154,3965,46484,1418,144014,2089,82515,2241,109817,2368,92343,1825,110794,1654,107323,1377,61533,788,59331,741,676014,7752,38812,1557,121970,2948,45413,2660,81565,3031,78895,2333,98234,1972,99155,1797,58189,995,53781,981,74968,6393,4249,884,13021,2482,19327,2515,14484,2123,7793,1575,6504,1206,4373,1391,1368,619,3849,791,40638,3840,2522,635,6165,1447,12421,1786,7856,1737,3883,1099,3791,1194,2256,769,944,554,800,350,22534,2998,901,405,2858,1097,5354,903,5912,1447,1772,648,2265,993,1539,705,1032,602,901,427,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6343753,13446,322801,5414,1090873,5360,617213,6903,834011,8210,845118,6064,897842,5642,817509,3625,535846,3461,382540,2303,5396833,24470,248023,6464,929371,8661,436460,7926,632271,8833,721287,6816,803450,7299,755317,4901,508728,3697,361926,2638,583190,17306,49565,4085,107736,7274,105180,6079,122002,6119,75345,5219,55929,4425,39345,3447,14668,1810,13420,1611,199887,9975,13605,2330,28803,3369,43106,3808,44210,3611,25959,2858,20985,2754,13585,2068,5772,1095,3862,1060,163843,8717,11608,2267,24963,3509,32467,3280,35528,3394,22527,3155,17478,3032,9262,1420,6678,1835,3332,860,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25412504,31121,1567476,11876,4987315,11333,2650339,12402,3672811,10821,3515131,10311,3415786,10238,2783776,6970,1634710,4998,1185160,4547,21354247,60947,1219706,14457,4282834,20696,1848076,19830,2736406,20031,2993225,14826,3055023,13342,2563149,11023,1546590,5592,1109238,5873,2643766,44411,254653,11020,514934,17331,468637,13734,607861,16592,340880,11418,224929,9843,132110,6573,51972,3484,47790,3142,1012304,26928,65943,5550,135876,9788,242697,9470,233732,9395,128820,7151,98864,5544,62765,4751,22578,2412,21029,2216,402187,15471,27174,3157,53671,5120,90929,6182,94812,6401,52206,4723,36970,3875,25752,3252,13570,1864,7103,1383,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2780164,12491,208536,3418,624590,5041,313568,3837,442716,5285,355530,3187,305156,2933,259149,2229,154427,1707,116492,1359,2324019,16852,168056,4380,545243,6918,201228,5323,329380,6493,304706,3850,278111,3254,241219,2657,145316,1869,110760,1629,287709,13647,25404,3121,55023,6104,66167,3731,71205,4999,34577,3371,17587,2110,9865,1528,4513,968,3368,816,86271,7178,7017,1363,11177,2188,26638,2839,21629,2697,7098,1504,5770,1532,3722,1061,1989,718,1231,528,82165,8304,8059,1599,13147,3089,19535,2609,20502,3168,9149,2187,3688,1133,4343,1263,2609,887,1133,480,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,613535,4139,25031,1213,93323,1520,61442,2248,70211,1698,73227,1227,98053,1532,94789,1143,55576,785,41883,510,532237,5326,19611,1196,82096,2181,39528,2140,53897,1884,63231,1390,90718,1374,90540,1093,53554,751,39062,933,49476,5020,3947,1003,7659,1980,11621,1809,9708,1717,6788,1156,4541,970,2057,580,1134,365,2021,656,11766,1628,525,344,1304,466,4117,1002,2019,580,1434,544,685,291,944,432,294,208,444,223,20056,2967,948,428,2264,935,6176,1451,4587,1242,1774,702,2109,811,1248,690,594,363,356,224,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8011212,18255,397503,6113,1333651,5973,812449,8182,1118309,8754,1090639,7656,1195876,6769,1000002,4342,620556,3703,442227,3308,6857430,25550,325125,5526,1161377,9595,565371,7842,841807,11039,938442,8493,1086021,7496,933973,5734,590923,3585,414391,3811,537223,19341,37345,3322,98147,7272,99715,6505,120665,7126,69145,5279,54237,3134,31353,3182,12073,1541,14543,1778,378019,14481,22698,2604,41988,4464,99129,5478,96100,5481,47605,4361,33369,3408,20070,2296,8181,1481,8879,1681,238540,11611,12335,1912,32139,3759,48234,3348,59737,4590,35447,3680,22249,2784,14606,2244,9379,1883,4414,1069,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6733356,17602,351576,5227,1132324,6052,649906,6453,942073,6821,902477,5717,964588,5413,882835,3527,525003,2798,382574,2440,5648199,25225,272940,5632,980799,9092,420892,8826,678284,9677,766260,7693,869236,6798,815215,4935,492632,2315,351941,3755,717833,24295,57393,4993,113416,8363,134199,7559,177715,7517,94148,6419,59460,4822,42877,3860,17929,1901,20696,2705,186862,8510,10577,1893,17553,2488,54316,4525,45067,4111,18774,2284,18517,2467,11640,1613,5060,1136,5358,1238,180462,9674,10666,1828,20556,3242,40499,3303,41007,3909,23295,3033,17375,2283,13103,2153,9382,1635,4579,1069,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1834859,6866,87477,2847,280565,2569,170089,2930,220498,3188,228498,2497,263404,2652,271462,1668,176297,1415,136569,1403,1613322,11785,69313,2794,245575,4894,125490,3673,171196,3588,202322,3159,243396,3382,257409,2250,169553,1544,129068,1287,124140,9064,11145,2034,21930,3784,23805,2605,26043,2740,15213,2371,10698,1894,7526,1393,3819,1005,3961,758,49972,5173,4304,1356,6120,1558,12312,2011,10579,1612,6333,1564,4609,910,3506,1026,926,386,1283,407,47425,5262,2715,869,6940,1675,8482,1429,12680,2167,4630,1410,4701,1526,3021,761,1999,840,2257,842,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
