GEO_ID,B01001H_001E,B01001H_001M,B01001H_002E,B01001H_002M,B01001H_003E,B01001H_003M,B01001H_004E,B01001H_004M,B01001H_005E,B01001H_005M,B01001H_006E,B01001H_006M,B01001H_007E,B01001H_007M,B01001H_008E,B01001H_008M,B01001H_009E,B01001H_009M,B01001H_010E,B01001H_010M,B01001H_011E,B01001H_011M,B01001H_012E,B01001H_012M,B01001H_013E,B01001H_013M,B01001H_014E,B01001H_014M,B01001H_015E,B01001H_015M,B01001H_016E,B01001H_016M,B01001H_017E,B01001H_017M,B01001H_018E,B01001H_018M,B01001H_019E,B01001H_019M,B01001H_020E,B01001H_020M,B01001H_021E,B01001H_021M,B01001H_022E,B01001H_022M,B01001H_023E,B01001H_023M,B01001H_024E,B01001H_024M,B01001H_025E,B01001H_025M,B01001H_026E,B01001H_026M,B01001H_027E,B01001H_027M,B01001H_028E,B01001H_028M,B01001H_029E,B01001H_029M,B01001H_030E,B01001H_030M,B01001H_031E,B01001H_031M,NAME,B01001H_001EA,B01001H_001MA,B01001H_002EA,B01001H_002MA,B01001H_003MA,B01001H_003EA,B01001H_004EA,B01001H_004MA,B01001H_005MA,B01001H_005EA,B01001H_006EA,B01001H_006MA,B01001H_007EA,B01001H_007MA,B01001H_008MA,B01001H_008EA,B01001H_009EA,B01001H_009MA,B01001H_010MA,B01001H_010EA,B01001H_011MA,B01001H_011EA,B01001H_012EA,B01001H_012MA,B01001H_013MA,B01001H_013EA,B01001H_014MA,B01001H_014EA,B01001H_015EA,B01001H_015MA,B01001H_016MA,B01001H_016EA,B01001H_017EA,B01001H_017MA,B01001H_018MA,B01001H_018EA,B01001H_019MA,B01001H_019EA,B01001H_020EA,B01001H_020MA,B01001H_021MA,B01001H_021EA,B01001H_022MA,B01001H_022EA,B01001H_023MA,B01001H_023EA,B01001H_024MA,B01001H_024EA,B01001H_025MA,B01001H_025EA,B01001H_026MA,B01001H_026EA,B01001H_027MA,B01001H_027EA,B01001H_028MA,B01001H_028EA,B01001H_029MA,B01001H_029EA,B01001H_030MA,B01001H_030EA,B01001H_031EA,B01001H_031MA,state
0400000US47,4840886,2132,2362309,2881,130954,1237,141381,4607,149203,4606,91137,1839,60936,2498,156724,2571,144745,1111,145119,1199,315576,1332,349940,587,323760,363,221060,404,103885,2106,27889,2026,2478577,2556,126145,1272,134574,4295,141750,4251,84663,1808,56957,2260,156901,2296,149719,1135,149644,680,315297,846,364282,333,348821,164,244820,204,143858,3144,61146,3109,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11554528,5931,5722835,4249,310104,2188,319620,7853,346793,7990,206527,2174,138812,3235,377931,3592,381714,2784,373008,2238,747112,2442,870618,1777,803458,822,511500,1030,253528,3721,82110,3488,5831693,4697,290600,2061,307525,7651,324402,7598,193991,2122,134656,3077,353853,3229,372767,1946,366622,2027,731922,2421,874615,1658,837602,700,555864,1079,329680,4858,157594,4933,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2278904,919,1140610,597,97347,81,95128,3165,97753,3164,52050,174,32177,552,93300,633,85612,455,91558,190,142047,40,126201,128,113336,95,66979,64,35403,1242,11719,1243,1138294,467,92462,143,93405,3014,88674,3026,49078,188,32605,556,92074,703,84928,480,88998,177,137306,183,126942,127,116779,11,73228,38,44067,1433,17748,1433,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,588138,351,290089,160,14152,2,15494,1052,17231,1053,10941,57,9810,362,21151,410,16561,137,16249,2,34441,30,45799,2,45023,2,26645,235,12123,682,4469,665,298049,239,13229,4,14716,1175,15993,1185,10398,2,9597,415,19240,458,16291,2,16592,2,35148,2,47668,96,46231,2,28026,2,16189,968,8731,968,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5234502,2415,2584320,3233,136950,1852,152197,4144,148893,4242,93654,1711,72328,3153,178776,3410,175475,1441,165587,1019,336138,1082,400118,835,355558,336,226646,226,107459,1970,34541,2000,2650182,2882,131107,1718,133185,4053,148722,3969,89935,1863,69235,3029,166102,3021,170115,1120,162158,1416,336635,1562,406686,721,374221,246,248616,292,140669,2784,72796,2740,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4927042,2712,2449464,1546,127005,601,129963,4002,139102,4049,86121,609,59222,1361,163394,1486,166851,657,163885,493,320213,477,373510,333,360366,414,218779,240,101284,2267,39769,2276,2477578,1676,121702,466,120093,4504,134113,4530,82254,654,53537,927,154177,1024,159431,691,158425,576,310632,585,373739,524,375664,187,232906,66,131590,2837,69315,2840,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1721901,1156,845752,1522,47121,740,48150,2360,51341,2433,30705,900,22083,1282,56167,1590,48747,900,51880,201,107856,470,122448,360,126438,215,81135,155,40825,1179,10856,1187,876149,1217,43471,821,48292,2077,46848,2012,29148,970,19693,1947,56425,2117,47840,570,52080,531,108617,729,125448,586,131669,49,87790,206,52671,1563,26157,1544,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4738842,1164,2347563,840,126012,462,134320,3717,142847,3767,88744,153,63677,563,153171,663,145688,251,146840,245,288269,211,375375,114,339584,115,197359,5,105377,2286,40300,2280,2391279,533,119119,288,133238,3326,129897,3329,84110,128,61489,571,148548,587,140742,357,142295,329,282246,348,375424,156,340561,68,212997,71,143102,3104,77511,3103,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,487672,142,247696,859,14923,9,13900,1344,16780,1343,8551,870,5559,782,18713,799,17785,399,17197,15,29885,6,35054,6,36776,29,20087,387,9218,677,3268,609,239976,874,14592,6,14986,1224,13621,1224,8805,870,7308,1296,14773,1314,16235,328,15218,255,28092,255,34450,6,35201,9,20087,260,11134,1064,5474,1023,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,23542,2809,11657,1729,292,365,1085,564,626,380,371,316,129,151,642,340,346,214,877,519,1577,572,1803,659,1639,580,1287,497,704,284,279,233,11885,1872,553,448,324,288,533,434,416,256,192,227,887,535,888,534,329,335,1550,563,2433,716,1519,612,1457,570,474,350,330,281,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,3212468,3115,1571492,2142,86912,1175,93618,3564,99428,3875,60705,948,44586,2237,104929,2372,92696,1557,93140,1282,201979,1300,233028,643,216858,154,149017,334,73351,1750,21245,1757,1640976,2208,81477,814,88801,3975,95636,4043,56470,828,42023,2088,101397,2092,96548,989,94552,982,202606,933,237070,805,229879,189,169971,312,100881,2147,43665,2102,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,460453,953,244246,520,14310,269,14051,1300,12949,1274,8725,270,6262,764,19011,806,19292,281,17749,174,31737,174,39244,168,37288,103,16728,304,5758,383,1142,395,216207,761,12922,388,12892,989,12530,1012,7638,255,3948,531,15422,536,16808,442,15535,105,28935,273,34665,274,32241,55,14145,249,5669,605,2857,644,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,3730370,2003,1845214,1532,87183,618,95814,3756,97454,3826,60531,505,40069,1209,114382,1185,114229,776,112339,701,224994,1042,261840,649,267084,227,216242,424,115410,2271,37643,2230,1885156,1544,83272,623,86998,3330,94295,3365,56668,554,37059,669,107976,821,107622,562,107480,597,214781,593,267375,617,293518,514,235059,353,131739,2884,61314,2884,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2179168,1780,1069939,1652,61283,1365,69849,2715,64113,2756,40559,1004,25914,1582,73163,1552,66254,973,66565,945,134091,1038,152959,527,142636,218,104336,393,53647,1464,14570,1404,1109229,1483,58072,929,63388,3302,63023,3193,38404,973,25745,1446,70835,1441,66411,972,64999,529,134510,866,154119,764,153021,110,116745,347,69395,1945,30562,1890,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
