GEO_ID,B08406_001E,B08406_001M,B08406_002E,B08406_002M,B08406_003E,B08406_003M,B08406_004E,B08406_004M,B08406_005E,B08406_005M,B08406_006E,B08406_006M,B08406_007E,B08406_007M,B08406_008E,B08406_008M,B08406_009E,B08406_009M,B08406_010E,B08406_010M,B08406_011E,B08406_011M,B08406_012E,B08406_012M,B08406_013E,B08406_013M,B08406_014E,B08406_014M,B08406_015E,B08406_015M,B08406_016E,B08406_016M,B08406_017E,B08406_017M,B08406_018E,B08406_018M,B08406_019E,B08406_019M,B08406_020E,B08406_020M,B08406_021E,B08406_021M,B08406_022E,B08406_022M,B08406_023E,B08406_023M,B08406_024E,B08406_024M,B08406_025E,B08406_025M,B08406_026E,B08406_026M,B08406_027E,B08406_027M,B08406_028E,B08406_028M,B08406_029E,B08406_029M,B08406_030E,B08406_030M,B08406_031E,B08406_031M,B08406_032E,B08406_032M,B08406_033E,B08406_033M,B08406_034E,B08406_034M,B08406_035E,B08406_035M,B08406_036E,B08406_036M,B08406_037E,B08406_037M,B08406_038E,B08406_038M,B08406_039E,B08406_039M,B08406_040E,B08406_040M,B08406_041E,B08406_041M,B08406_042E,B08406_042M,B08406_043E,B08406_043M,B08406_044E,B08406_044M,B08406_045E,B08406_045M,B08406_046E,B08406_046M,B08406_047E,B08406_047M,B08406_048E,B08406_048M,B08406_049E,B08406_049M,B08406_050E,B08406_050M,B08406_051E,B08406_051M,NAME,B08406_001EA,B08406_001MA,B08406_002EA,B08406_002MA,B08406_003EA,B08406_003MA,B08406_004EA,B08406_004MA,B08406_005EA,B08406_005MA,B08406_006MA,B08406_006EA,B08406_007MA,B08406_007EA,B08406_008MA,B08406_008EA,B08406_009EA,B08406_009MA,B08406_010MA,B08406_010EA,B08406_011EA,B08406_011MA,B08406_012MA,B08406_012EA,B08406_013MA,B08406_013EA,B08406_014EA,B08406_014MA,B08406_015EA,B08406_015MA,B08406_016EA,B08406_016MA,B08406_017MA,B08406_017EA,B08406_018MA,B08406_018EA,B08406_019MA,B08406_019EA,B08406_020EA,B08406_020MA,B08406_021MA,B08406_021EA,B08406_022MA,B08406_022EA,B08406_023MA,B08406_023EA,B08406_024MA,B08406_024EA,B08406_025EA,B08406_025MA,B08406_026EA,B08406_026MA,B08406_027EA,B08406_027MA,B08406_028MA,B08406_028EA,B08406_029MA,B08406_029EA,B08406_030MA,B08406_030EA,B08406_031EA,B08406_031MA,B08406_032EA,B08406_032MA,B08406_033MA,B08406_033EA,B08406_034MA,B08406_034EA,B08406_035EA,B08406_035MA,B08406_036EA,B08406_036MA,B08406_037EA,B08406_037MA,B08406_038EA,B08406_038MA,B08406_039MA,B08406_039EA,B08406_040EA,B08406_040MA,B08406_041MA,B08406_041EA,B08406_042EA,B08406_042MA,B08406_043EA,B08406_043MA,B08406_044MA,B08406_044EA,B08406_045EA,B08406_045MA,B08406_046EA,B08406_046MA,B08406_047EA,B08406_047MA,B08406_048EA,B08406_048MA,B08406_049EA,B08406_049MA,B08406_050MA,B08406_050EA,B08406_051EA,B08406_051MA,state
0400000US18,2907469,17025,2672204,17700,2397799,17187,274405,7337,215155,6711,33226,3080,26024,2956,27069,2808,25938,2849,53,87,243,289,661,592,174,213,16002,1844,64083,4089,29797,2758,98314,4293,1530069,11979,1403586,12452,1256893,11899,146693,5251,112160,4747,18170,2398,16363,1998,12917,2151,12363,2065,53,87,0,184,327,425,174,213,12222,1738,32478,2900,20893,2257,47973,3272,1377400,11308,1268618,11778,1140906,11904,127712,5113,102995,4648,15056,1746,9661,1584,14152,2159,13575,2144,0,184,243,289,334,407,0,184,3780,920,31605,2539,8904,1555,50341,2888,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1534377,10263,1363217,11279,1223155,11619,140062,6031,109571,5533,17918,2131,12573,1519,17102,2064,16730,2044,223,244,73,76,76,123,0,184,7870,1223,56608,3281,17651,2153,71929,3466,806236,7331,714434,7437,638270,8004,76164,3848,59513,3426,9889,1615,6762,1165,7254,1314,7120,1293,98,148,36,45,0,184,0,184,5827,1133,28788,2381,12784,1794,37149,2294,728141,6582,648783,7219,584885,6764,63898,3691,50058,3271,8029,1085,5811,891,9848,1646,9610,1621,125,201,37,61,76,123,0,184,2043,588,27820,2328,4867,1036,34780,2318,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1397474,10444,1284919,11284,1149903,10223,135016,5632,104189,5126,19317,2556,11510,1632,6765,1520,6532,1521,0,184,34,53,25,37,174,227,3833,938,30849,2637,14782,1789,56326,3561,750995,6657,687139,6849,612796,7048,74343,3641,57259,3175,10311,1939,6773,1481,3520,996,3321,1013,0,184,0,184,25,37,174,227,3231,896,17557,2038,9798,1448,29750,2649,646479,7608,597780,7923,537107,7006,60673,3783,46930,3317,9006,1464,4737,959,3245,947,3211,941,0,184,34,53,0,184,0,184,602,330,13292,1542,4984,1100,26576,2091,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1865900,14728,1729112,13994,1545906,13107,183206,7027,145352,6213,22381,2391,15473,2939,18085,2177,17698,2158,367,319,0,184,0,184,20,24,4223,1175,41983,3096,15900,1925,56597,3857,978471,10564,901246,10438,800203,9824,101043,4981,78622,4367,12492,1846,9929,2457,8553,1446,8207,1449,339,317,0,184,0,184,7,12,3256,1049,25536,2609,9959,1380,29921,2425,887429,9390,827866,9125,745703,9170,82163,4110,66730,3591,9889,1306,5544,1163,9532,1613,9491,1613,28,47,0,184,0,184,13,21,967,454,16447,2116,5941,1292,26676,2390,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1977429,13074,1828629,13961,1632616,12546,196013,8232,146804,7687,30621,3374,18588,2308,24732,2457,22623,2383,1413,628,40,50,37,64,619,383,8413,1240,36980,2770,31730,3036,46945,3586,1036720,9112,957924,9818,846470,9254,111454,5931,81341,5658,18449,2599,11664,1872,10758,1549,9593,1562,778,433,40,50,37,64,310,266,5720,1192,22393,2076,20371,2532,19554,2299,940709,8678,870705,8881,786146,8810,84559,4620,65463,4170,12172,1772,6924,1280,13974,1818,13030,1704,635,432,0,184,0,184,309,239,2693,659,14587,1886,11359,1808,27391,2673,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,618200,7454,543405,7315,474273,7239,69132,3273,57746,3173,7100,1218,4286,1007,3088,909,2777,912,22,46,0,184,0,184,289,237,2755,729,27284,2140,8440,1663,33228,2512,314533,4396,274075,4809,236414,4737,37661,2308,30972,2162,4025,921,2664,688,1831,661,1624,648,0,184,0,184,0,184,207,193,2164,693,13967,1644,6249,1477,16247,1755,303667,5122,269330,5185,237859,4983,31471,2521,26774,2216,3075,741,1622,695,1257,684,1153,692,22,46,0,184,0,184,82,82,591,292,13317,1460,2191,785,16981,1703,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2652650,15529,2274456,16459,2010865,15664,263591,8727,206366,8302,34751,3583,22474,2753,152033,6852,108962,5563,924,549,35056,3226,6972,1216,119,192,9396,1444,70721,3887,24162,3243,121882,4809,1357486,10969,1172959,11861,1033726,11044,139233,5893,104765,5119,20170,2829,14298,2116,70921,4182,49284,3569,392,300,16785,1983,4341,1106,119,192,6991,1220,36860,3227,14182,2442,55573,3100,1295164,12010,1101497,11268,977139,11522,124358,5588,101601,5845,14581,1945,8176,1162,81112,5434,59678,4111,532,364,18271,2427,2631,719,0,184,2405,691,33861,2712,9980,1570,66309,3574,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3340024,19655,2669423,19539,2407529,20214,261894,8597,209234,7778,31124,3602,21536,3144,313219,8296,116243,6266,7485,1418,132153,5856,55023,3986,2315,698,26553,2684,162124,6619,31658,3093,137047,5918,1701629,12719,1364368,13798,1228420,14791,135948,5789,107848,5141,15947,2485,12153,2440,155798,5715,54404,4691,4182,1046,64164,3672,31349,2599,1699,595,18351,2145,78833,4819,18451,2216,65828,4081,1638395,12533,1305055,11851,1179109,11752,125946,4920,101386,4556,15177,1987,9383,1773,157421,5645,61839,3804,3303,839,67989,4164,23674,2469,616,325,8202,1269,83291,4281,13207,1846,71219,4102,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4146063,17757,3795661,17136,3424034,17286,371627,9884,291466,8801,47869,3747,32292,2581,53586,3095,52152,2965,908,628,205,183,115,114,206,133,21161,2035,90141,4395,31577,3014,153937,5004,2136718,11942,1951840,11172,1756334,11603,195506,6874,153300,5903,24572,2480,17634,2035,26794,2453,26306,2439,253,263,45,58,68,83,122,103,14893,1754,47477,2672,20803,2289,74911,3462,2009345,13196,1843821,14294,1667700,14717,176121,6175,138166,5981,23297,2109,14658,1673,26792,2452,25846,2414,655,569,160,164,47,80,84,85,6268,997,42664,3188,10774,1820,79026,3332,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2754782,14087,2398159,14525,2152143,14318,246016,8420,193278,7212,30032,2715,22706,2249,89688,4920,84742,4785,973,461,1436,447,2467,603,70,85,22159,2504,76235,3794,22313,2048,146228,5027,1434847,9936,1250773,10536,1120256,10459,130517,6062,102706,5024,15204,1703,12607,1624,42119,2665,39693,2592,419,282,816,330,1173,342,18,24,14876,1897,39586,2899,15928,1792,71565,2997,1319935,9393,1147386,9496,1031887,9480,115499,4486,90572,4164,14828,1686,10099,1236,47569,3251,45049,3158,554,367,620,330,1294,542,52,81,7283,1218,36649,2551,6385,1243,74663,3617,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1130304,11407,1064022,12038,943004,12804,121018,6574,90959,5782,16896,2784,13163,1745,4674,945,4674,945,0,184,0,184,0,184,0,184,1564,693,20227,2221,11586,1907,28231,2626,583708,9527,543856,9404,476692,9334,67164,4578,49298,4085,10037,2371,7829,1281,2397,800,2397,800,0,184,0,184,0,184,0,184,1435,667,13816,1812,8610,1660,13594,1788,546596,7492,520166,7392,466312,8435,53854,4429,41661,3779,6859,1213,5334,1211,2277,721,2277,721,0,184,0,184,0,184,0,184,129,117,6411,1196,2976,842,14637,2007,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
