GEO_ID,C24060_001E,C24060_001M,C24060_002E,C24060_002M,C24060_003E,C24060_003M,C24060_004E,C24060_004M,C24060_005E,C24060_005M,C24060_006E,C24060_006M,C24060_007E,C24060_007M,C24060_008E,C24060_008M,C24060_009E,C24060_009M,C24060_010E,C24060_010M,C24060_011E,C24060_011M,C24060_012E,C24060_012M,C24060_013E,C24060_013M,C24060_014E,C24060_014M,C24060_015E,C24060_015M,C24060_016E,C24060_016M,C24060_017E,C24060_017M,C24060_018E,C24060_018M,C24060_019E,C24060_019M,C24060_020E,C24060_020M,C24060_021E,C24060_021M,C24060_022E,C24060_022M,C24060_023E,C24060_023M,C24060_024E,C24060_024M,C24060_025E,C24060_025M,C24060_026E,C24060_026M,C24060_027E,C24060_027M,C24060_028E,C24060_028M,C24060_029E,C24060_029M,C24060_030E,C24060_030M,C24060_031E,C24060_031M,C24060_032E,C24060_032M,C24060_033E,C24060_033M,C24060_034E,C24060_034M,C24060_035E,C24060_035M,C24060_036E,C24060_036M,NAME,C24060_001EA,C24060_001MA,C24060_002MA,C24060_002EA,C24060_003MA,C24060_003EA,C24060_004MA,C24060_004EA,C24060_005EA,C24060_005MA,C24060_006EA,C24060_006MA,C24060_007MA,C24060_007EA,C24060_008MA,C24060_008EA,C24060_009MA,C24060_009EA,C24060_010EA,C24060_010MA,C24060_011EA,C24060_011MA,C24060_012EA,C24060_012MA,C24060_013EA,C24060_013MA,C24060_014EA,C24060_014MA,C24060_015MA,C24060_015EA,C24060_016EA,C24060_016MA,C24060_017EA,C24060_017MA,C24060_018EA,C24060_018MA,C24060_019EA,C24060_019MA,C24060_020EA,C24060_020MA,C24060_021EA,C24060_021MA,C24060_022EA,C24060_022MA,C24060_023EA,C24060_023MA,C24060_024EA,C24060_024MA,C24060_025EA,C24060_025MA,C24060_026MA,C24060_026EA,C24060_027EA,C24060_027MA,C24060_028EA,C24060_028MA,C24060_029EA,C24060_029MA,C24060_030EA,C24060_030MA,C24060_031EA,C24060_031MA,C24060_032EA,C24060_032MA,C24060_033EA,C24060_033MA,C24060_034EA,C24060_034MA,C24060_035EA,C24060_035MA,C24060_036EA,C24060_036MA,state
0400000US39,5285177,20143,1794947,16143,951016,14327,1294089,16943,409889,8840,835236,12427,3710685,20848,1005329,13702,643080,11606,1013521,14480,306875,7921,741880,13003,141393,6254,70997,3865,16378,2303,31517,2777,16185,1904,6316,1110,479031,8761,283845,7571,81361,4097,80372,4286,11538,1827,21915,2282,678818,11699,352235,9030,137067,5549,121268,5115,25884,2489,42364,2874,275250,6951,82541,4271,73130,3777,47411,3519,49407,2684,22761,2282,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1694799,9730,547813,8839,308175,7138,415377,8056,201322,5362,222112,5100,1126149,9735,273642,6146,202521,6277,314467,7366,146891,5172,188628,5238,57881,3455,25233,1952,5887,1065,14951,1716,8008,1336,3802,756,106329,4391,61887,3389,17404,1525,19543,1744,2250,498,5245,971,291171,8014,150259,5661,54576,3388,50150,3050,20975,1989,15211,1686,113269,4583,36792,2545,27787,2166,16266,1490,23198,2285,9226,1070,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1738117,12065,627547,10578,332857,8464,416016,8701,151839,7504,209858,7339,1123241,11405,306682,8488,214839,6521,306063,7684,115439,6669,180218,6192,71864,4269,34780,2605,8565,1755,17215,2302,7744,1320,3560,875,162844,5808,98454,4227,24796,2761,30012,2756,2818,725,6764,1702,239990,7867,136035,5854,44971,2589,39137,3098,10159,1471,9688,1409,140178,6173,51596,3201,39686,3665,23589,2647,15679,1914,9628,1281,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5931277,18541,2152943,19285,1050232,15477,1445068,16803,485633,9755,797401,14182,4101925,21473,1213134,15147,710973,12447,1117837,14533,356629,8757,703352,13009,172437,6061,81477,3936,16980,1693,41944,3501,21403,2222,10633,1764,686477,13161,416603,9799,118731,5584,112388,5211,12732,1613,26023,2613,657264,12287,328464,9242,142126,5634,121910,5070,31456,2270,33308,2647,313174,7742,113265,4550,61422,3493,50989,2758,63413,3348,24085,1979,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,512801,7563,183595,6954,105886,5074,124597,5901,39524,3707,59199,3545,341927,7095,93454,4717,72537,4383,94541,5067,27776,2825,53619,3469,13976,1733,6441,1198,1372,509,2959,713,2354,811,850,398,61717,3706,37538,2767,10307,1676,11546,1784,925,403,1401,580,67463,3381,36201,2621,15353,1720,11068,1685,2694,1082,2147,890,27718,2423,9961,1174,6317,1220,4483,1000,5775,1173,1182,466,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2007569,14532,658155,12737,370098,10849,501865,10618,182903,7014,294548,7225,1393036,14042,353214,9008,252393,9307,394461,9068,134012,6118,258956,7528,60648,3438,28348,2143,6135,1313,14051,1650,8519,1311,3595,938,123641,5858,72551,5086,18563,2276,23979,2100,2417,749,6131,1233,318230,8583,175827,7413,61117,3754,49587,3017,14953,1703,16746,2249,112014,5828,28215,2981,31890,3482,19787,2121,23002,2595,9120,1502,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,426383,5368,150252,4064,74143,4118,100281,4269,46075,3099,55632,3310,256402,5955,60454,3108,44526,3381,72877,3579,32040,2335,46505,3188,19246,1949,9695,1416,1396,652,4212,821,2895,893,1048,415,48720,3169,27375,2359,9474,1205,8128,1086,1436,397,2307,824,65386,3725,34633,2198,11862,1813,11569,1465,4458,867,2864,668,36629,2297,18095,1367,6885,1375,3495,647,5246,952,2908,727,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2823508,15741,948832,17256,476307,11207,718960,12441,253705,8088,425704,11085,1952710,16682,510293,11616,315999,8719,570594,12156,176988,7513,378836,11547,66607,3741,32455,2731,5734,1197,15848,2044,9210,1708,3360,787,213288,7104,131389,5944,33401,2530,35547,2876,4043,966,8908,1580,401114,11241,212464,8748,78420,4815,67642,3476,21574,2127,21014,2325,189789,7191,62231,3590,42753,3206,29329,3425,41890,3301,13586,1765,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11731417,29827,4015994,34094,2125036,24935,2885908,24786,1304780,21400,1399699,19769,8285604,37857,2346140,27722,1444105,22840,2284318,23819,1003891,17544,1207150,17440,317240,8093,158631,6223,29795,2809,76347,4737,36142,2966,16325,1910,652300,13238,386477,10385,99033,5393,117171,5807,22482,2953,27137,3310,1667483,24255,892914,15564,348645,10048,270281,10164,73255,4788,82388,4954,808790,18362,231832,8944,203458,9807,137791,6555,169010,8450,66699,4765,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1312966,8988,482962,10044,205247,7723,348060,8855,119597,5969,157100,6605,903715,10670,261207,7627,138269,7236,275540,8480,92073,4978,136626,6264,51325,3561,24969,2366,5296,1133,11795,1799,6496,1113,2769,694,92224,4170,56701,3486,12050,1546,15920,1590,2539,777,5014,1142,203022,6379,115545,5144,33076,2762,33825,2196,11444,1616,9132,1726,62680,3967,24540,2579,16556,2099,10980,1541,7045,1277,3559,861,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,325960,4482,132251,3944,55665,2889,70800,3590,32683,2225,34561,2068,184566,4769,52409,2584,33595,2494,49036,3307,20405,1833,29121,1799,15293,1871,7643,1446,1598,545,3061,842,1934,595,1057,480,48656,2962,31375,2170,7880,991,7817,1140,950,366,634,258,45645,2558,28318,1937,6534,939,6886,937,2354,686,1553,468,31800,2330,12506,1494,6058,878,4000,893,7040,916,2196,538,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3938818,17748,1651987,16832,666650,13655,908337,15158,335817,8237,376027,9782,2483287,20575,824756,13736,434146,11311,681246,15700,242345,7799,300794,8750,129419,5335,67115,4020,13063,1814,27220,2338,14986,1850,7035,1106,309129,8288,206334,6806,36066,2797,49875,3190,5369,1193,11485,1776,805644,13953,485044,10095,125997,6013,120226,4756,33602,3036,40775,3102,211339,7441,68738,4363,57378,4138,29770,2392,39515,3528,15938,1806,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3204090,15366,1220891,14161,577008,11648,731290,12595,309787,10205,365114,10712,2097005,17598,643496,13042,365860,9950,547223,12124,233163,8412,307263,9938,116363,5275,60665,4218,12399,1755,23545,1971,13296,1518,6458,1058,263907,8454,160144,6326,38708,3415,47846,3520,7095,1668,10114,1800,520804,11676,280734,8170,98310,4257,80652,4604,31273,3009,29835,2714,206011,6868,75852,3976,61731,4532,32024,2886,24960,2495,11444,1836,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,752314,9192,236844,8013,140439,5861,186288,6253,91791,4654,96952,4927,508318,9033,113616,5576,93874,4533,142953,5838,73916,4236,83959,4570,16185,1808,7583,1109,2062,688,3172,839,2591,713,777,370,51800,3232,29288,2422,9312,1502,9902,1604,1137,410,2161,641,141793,5250,76260,4289,26961,2441,23745,2310,7095,1443,7732,1142,34218,2590,10097,1412,8230,1230,6516,1271,7052,1328,2323,778,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2844814,11198,982822,12945,478727,9430,666408,10349,236595,5607,480262,8985,1983032,14130,526408,9615,317334,8217,525678,10612,178044,4881,435568,8442,88913,4022,41860,2413,10193,1728,19040,1648,10353,1314,7467,1156,267926,6628,160232,5430,45482,2980,45450,2335,4437,817,12325,1288,356795,6988,197425,6043,74747,3191,55379,2663,16113,1530,13131,1416,148148,4949,56897,2730,30971,2562,20861,1697,27648,2104,11771,1447,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,288852,4610,91217,4082,52926,3869,61006,3190,47252,3057,36451,2860,179282,4226,37065,2865,29207,2929,43197,2759,38543,2876,31270,2599,14422,1927,8656,1340,712,421,2359,661,2016,774,679,374,16467,1935,8900,1339,3843,1083,2839,901,421,321,464,321,57061,3693,28189,2423,13458,1757,9346,1485,3645,1021,2423,956,21620,1911,8407,1329,5706,1187,3265,966,2627,590,1615,613,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1094779,12433,351192,9363,217967,7705,307055,9462,105965,4469,112600,6476,663578,12402,160998,7297,123400,5694,222540,8332,65037,4304,91603,5708,27387,2732,13073,2030,3387,800,6570,1361,3493,867,864,395,52668,3454,30575,2420,9640,1680,8946,1451,2033,844,1474,620,255687,8103,118513,5318,58892,4401,55854,4454,12637,1483,9791,1622,95459,4797,28033,2956,22648,2333,13145,1831,22765,2142,8868,1280,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,2001628,16432,655178,12021,337868,9876,487793,10353,202422,7149,318367,8877,1361528,16888,344329,9757,220877,8264,370764,9192,148092,6284,277466,7977,60743,3910,29562,2715,5325,1407,15299,2073,7167,1275,3390,926,132406,6530,80647,4779,21313,2687,21691,2203,3254,911,5501,1232,333580,8334,171623,6679,59379,3971,60006,3804,19415,2220,23157,2193,113371,5529,29017,2766,30974,2967,20033,2639,24494,2482,8853,1538,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,351496,5687,129230,5230,67497,4653,75326,4300,41592,2693,37851,2969,189486,6593,44050,3444,39253,4008,51691,3914,26089,2393,28403,2733,10426,1660,4758,1186,1325,617,2012,647,1860,738,471,307,37404,2856,20629,2363,7911,1468,5495,1079,1311,441,2058,844,91227,3953,52344,3439,14379,1600,12943,1518,7140,1366,4421,823,22953,2325,7449,1299,4629,1187,3185,874,5192,1008,2498,716,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2757652,15740,962184,16997,557485,13646,723509,14968,251850,9415,262624,9169,1903832,16343,548425,12505,371026,11077,568763,13407,193264,7324,222354,8600,98386,5312,50765,3163,11153,1696,22646,2404,9392,1754,4430,1043,177540,7358,106589,5567,26781,2440,33486,3052,3964,883,6720,1309,409982,10645,209331,8004,97848,5639,66125,3922,19658,2414,17020,2080,167912,7619,47074,3294,50677,4495,32489,2881,25572,2887,12100,1878,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1252225,10577,390797,9010,216664,7555,299383,9720,133700,5425,211681,7142,822150,11660,186363,6188,133311,6313,224798,8594,96072,4862,181606,6599,41607,3341,18400,2234,3660,959,10836,1794,5752,1194,2959,794,87620,4946,49058,3422,15037,2219,15635,2072,2032,801,5858,1235,219940,7253,113192,5770,45857,3762,34245,3285,12576,1798,14070,1761,80908,4643,23784,2545,18799,2212,13869,1826,17268,2175,7188,1298,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
