GEO_ID,B14002_001E,B14002_001M,B14002_002E,B14002_002M,B14002_003E,B14002_003M,B14002_004E,B14002_004M,B14002_005E,B14002_005M,B14002_006E,B14002_006M,B14002_007E,B14002_007M,B14002_008E,B14002_008M,B14002_009E,B14002_009M,B14002_010E,B14002_010M,B14002_011E,B14002_011M,B14002_012E,B14002_012M,B14002_013E,B14002_013M,B14002_014E,B14002_014M,B14002_015E,B14002_015M,B14002_016E,B14002_016M,B14002_017E,B14002_017M,B14002_018E,B14002_018M,B14002_019E,B14002_019M,B14002_020E,B14002_020M,B14002_021E,B14002_021M,B14002_022E,B14002_022M,B14002_023E,B14002_023M,B14002_024E,B14002_024M,B14002_025E,B14002_025M,B14002_026E,B14002_026M,B14002_027E,B14002_027M,B14002_028E,B14002_028M,B14002_029E,B14002_029M,B14002_030E,B14002_030M,B14002_031E,B14002_031M,B14002_032E,B14002_032M,B14002_033E,B14002_033M,B14002_034E,B14002_034M,B14002_035E,B14002_035M,B14002_036E,B14002_036M,B14002_037E,B14002_037M,B14002_038E,B14002_038M,B14002_039E,B14002_039M,B14002_040E,B14002_040M,B14002_041E,B14002_041M,B14002_042E,B14002_042M,B14002_043E,B14002_043M,B14002_044E,B14002_044M,B14002_045E,B14002_045M,B14002_046E,B14002_046M,B14002_047E,B14002_047M,B14002_048E,B14002_048M,B14002_049E,B14002_049M,NAME,B14002_001MA,B14002_001EA,B14002_002EA,B14002_002MA,B14002_003MA,B14002_003EA,B14002_004MA,B14002_004EA,B14002_005MA,B14002_005EA,B14002_006MA,B14002_006EA,B14002_007EA,B14002_007MA,B14002_008MA,B14002_008EA,B14002_009MA,B14002_009EA,B14002_010MA,B14002_010EA,B14002_011MA,B14002_011EA,B14002_012EA,B14002_012MA,B14002_013EA,B14002_013MA,B14002_014MA,B14002_014EA,B14002_015MA,B14002_015EA,B14002_016MA,B14002_016EA,B14002_017EA,B14002_017MA,B14002_018EA,B14002_018MA,B14002_019MA,B14002_019EA,B14002_020MA,B14002_020EA,B14002_021MA,B14002_021EA,B14002_022EA,B14002_022MA,B14002_023EA,B14002_023MA,B14002_024EA,B14002_024MA,B14002_025MA,B14002_025EA,B14002_026MA,B14002_026EA,B14002_027MA,B14002_027EA,B14002_028MA,B14002_028EA,B14002_029MA,B14002_029EA,B14002_030MA,B14002_030EA,B14002_031EA,B14002_031MA,B14002_032EA,B14002_032MA,B14002_033EA,B14002_033MA,B14002_034MA,B14002_034EA,B14002_035MA,B14002_035EA,B14002_036MA,B14002_036EA,B14002_037EA,B14002_037MA,B14002_038EA,B14002_038MA,B14002_039MA,B14002_039EA,B14002_040MA,B14002_040EA,B14002_041MA,B14002_041EA,B14002_042EA,B14002_042MA,B14002_043EA,B14002_043MA,B14002_044MA,B14002_044EA,B14002_045MA,B14002_045EA,B14002_046MA,B14002_046EA,B14002_047MA,B14002_047EA,B14002_048EA,B14002_048MA,B14002_049MA,B14002_049EA,state
0400000US29,5805261,4494,2838180,5911,759080,8474,45026,2595,26358,2284,18668,1955,39689,3256,34100,3163,5589,1062,162902,5252,144587,4923,18315,2001,163917,5712,142940,5245,20977,2234,161197,4577,143624,4360,17573,1570,154808,6645,115080,5825,39728,3153,31541,2955,16945,2027,14596,2058,2079100,7937,2967081,5085,793362,8299,47660,2977,26596,2356,21064,2073,37597,3625,33219,3613,4378,1181,148747,5308,128186,5224,20561,2089,155018,4391,134204,4331,20814,1772,153053,3269,135168,3372,17885,1976,202760,6257,155544,5399,47216,3278,48527,3410,26667,2819,21860,2626,2173719,8355,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,970811,1537,485719,2175,115470,3281,8013,1173,4477,923,3536,941,6261,1020,5152,920,1109,416,26855,1651,25008,1708,1847,524,22291,1847,19956,1914,2335,619,24925,1603,22386,1611,2539,726,22542,2380,20378,2458,2164,624,4583,1315,4096,1307,487,280,370249,3451,485092,2142,116164,2527,5855,967,3064,640,2791,668,6973,1188,6328,1168,645,285,24801,1847,22228,1713,2573,763,23178,1848,20743,1801,2435,628,22068,1152,20128,1282,1940,555,27772,2166,23684,1961,4088,981,5517,968,4617,833,900,392,368928,2635,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1776112,2553,882727,2252,251518,4181,19275,2020,11821,1817,7454,1106,14720,1436,12304,1279,2416,672,53106,1957,45616,1730,7490,1201,49977,1968,44394,2016,5583,942,52861,2108,46793,2111,6068,995,50698,2725,41416,2441,9282,1526,10881,1608,7688,1339,3193,782,631209,4437,893385,2425,259445,3985,15832,1509,8155,1200,7677,1050,11809,1402,9885,1218,1924,621,50460,2656,43008,2657,7452,1348,49790,2458,43514,2413,6276,940,48231,1420,44547,1564,3684,732,66357,2915,51871,2972,14486,1811,16966,1814,11262,1449,5704,945,633940,4185,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2655741,2802,1339178,2859,340424,5533,16164,2286,9450,1567,6714,1495,22764,2583,20118,2414,2646,807,74468,3540,69679,3268,4789,1069,71279,3559,65646,3734,5633,1872,81330,3117,78362,3030,2968,918,62962,3633,52813,3647,10149,1887,11457,1647,7480,1372,3977,1048,998754,6126,1316563,2773,340377,4556,14036,1725,7862,1377,6174,1218,17215,2171,15433,2011,1782,582,71221,3386,65374,3644,5847,1649,72804,3059,68008,2957,4796,1118,72339,3167,68524,3181,3815,1107,77422,4172,65706,3919,11716,1759,15340,1892,10225,1628,5115,983,976186,4902,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1283226,1953,630062,2312,154627,3532,9290,1375,4620,929,4670,1010,8545,1297,7275,1253,1270,529,29160,1806,25965,1682,3195,821,33385,1995,30581,1954,2804,621,34668,1720,31310,1607,3358,856,32789,2746,21481,2293,11308,1710,6790,1156,3302,878,3488,1015,475435,3498,653164,2449,169352,3233,9667,1684,4473,1164,5194,1152,6971,1249,5644,1210,1327,645,28714,2106,26063,2083,2651,775,32606,2029,29324,2387,3282,942,34886,1940,31518,1834,3368,1042,45548,2600,28002,2201,17546,2181,10960,1502,4294,932,6666,1172,483812,3550,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8554824,4576,4163246,3606,1141649,9193,87348,3641,45253,2849,42095,2825,61749,3778,51561,3540,10188,1393,226031,4883,203900,4597,22131,1925,236077,5548,211119,5522,24958,2053,250767,4014,221041,4467,29726,2568,229997,7211,169661,6577,60336,3936,49680,4164,25073,3221,24607,3034,3021597,9566,4391578,3960,1153042,8741,82173,3597,40354,3084,41819,2900,55627,3047,46818,2860,8809,1351,220318,4967,197014,4641,23304,2478,225088,6187,203371,5945,21717,2410,236738,4879,208514,4449,28224,2428,263777,6791,190835,6151,72942,4147,69321,3638,33055,2736,36266,2804,3238536,7514,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2002855,3440,992345,3480,278490,6232,16950,1945,11820,1853,5130,1052,13860,1776,12899,1751,961,432,63346,3280,56996,3239,6350,1316,54366,3365,50405,3176,3961,909,58464,3185,54298,3180,4166,1034,60596,3900,52967,3721,7629,1440,10908,1567,8443,1555,2465,798,713855,5585,1010510,3319,294364,5657,15114,2064,10075,1723,5039,933,15343,1614,14498,1604,845,364,55858,2908,51820,2868,4038,1062,53373,3158,48873,3266,4500,853,58398,3126,53401,2917,4997,1134,81151,3994,73869,3882,7282,1251,15127,1813,12264,1710,2863,807,716146,5024,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18888881,7658,9139388,7243,2476992,12438,158907,5874,82785,4260,76122,4048,122261,4979,103445,4863,18816,1867,471317,8341,409431,8708,61886,4014,491469,7950,431740,7556,59729,3794,532028,6223,466317,6593,65711,3826,572972,10234,376595,8932,196377,6546,128038,6238,52736,4078,75302,4770,6662396,10687,9749493,7120,2552822,15397,148845,5390,77827,4271,71018,4082,114737,4357,96636,4214,18101,1757,450845,8529,394351,8594,56494,3554,462973,8087,402285,8622,60688,3587,505094,6550,442321,7156,62773,3445,683662,10156,440389,9572,243273,7020,186666,6550,75387,4137,111279,6202,7196671,13822,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9394913,7253,4571241,7438,1238505,9975,76902,4050,41327,3601,35575,2874,70218,4184,63271,3917,6947,1272,258592,6607,235924,6997,22668,2522,263379,7580,240499,7246,22880,2417,267117,6041,245610,6236,21507,2394,255252,7694,212531,7704,42721,3940,47045,3981,30525,2863,16520,2402,3332736,9479,4823672,6860,1311609,11522,68367,3805,36493,3125,31874,2414,67036,4074,60255,4060,6781,1169,246460,5569,223670,5440,22790,2537,254236,7678,230618,7432,23618,2334,244841,5780,227293,6065,17548,1867,362341,9018,295028,8138,67313,4846,68328,3772,47014,3701,21314,2464,3512063,11040,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,673208,1399,343942,1595,89696,2832,5198,966,3798,797,1400,522,6279,1344,5536,1276,743,437,16822,1530,15191,1485,1631,585,15140,1251,14042,1232,1098,543,18335,1218,17448,1250,887,353,24491,2278,21549,2317,2942,1029,3431,917,2853,794,578,384,254246,3015,329266,1919,87888,2851,5760,1018,3368,853,2392,660,4126,830,3229,715,897,413,16607,1420,14484,1522,2123,745,16333,1461,13745,1334,2588,913,14756,1017,13511,1023,1245,548,26133,1739,22485,1833,3648,937,4173,1032,3127,937,1046,543,241378,2313,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11145456,6313,5435109,5994,1470427,11529,95279,4940,54782,3825,40497,3205,78559,4556,68979,4152,9580,1496,301950,6288,261360,6702,40590,3564,308907,6210,269452,6881,39455,3098,323948,6010,282967,6185,40981,2502,307303,8150,236979,7319,70324,4460,54481,3400,36553,3009,17928,1872,3964682,11407,5710347,6227,1542873,12802,86492,5143,47368,3740,39124,2827,71138,4416,62004,4333,9134,1109,282623,6292,243117,6462,39506,3539,300649,6434,259855,6609,40794,3306,310443,4385,271730,4895,38713,3207,407310,8971,310937,8528,96373,4982,84218,3702,56567,3270,27651,2351,4167474,11050,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3658438,3486,1809081,3699,489266,6570,32094,2358,25405,2158,6689,1204,28579,1832,27008,1827,1571,558,111626,3455,103898,3323,7728,1379,104683,3080,97346,3042,7337,1166,100337,2181,92920,2333,7417,1104,95692,4456,79913,4309,15779,1840,16255,1944,12045,1611,4210,834,1319815,6418,1849357,3193,495983,5428,31754,2321,24791,2175,6963,1034,27948,1915,25299,1880,2649,606,103309,3278,95916,3036,7393,1140,100035,3841,92114,3927,7921,1107,94274,2902,87328,3101,6946,1138,118031,4503,99624,4027,18407,2316,20632,2053,15246,1656,5386,1065,1353374,5066,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3766381,3370,1865034,3921,487357,6499,28135,2523,12110,1697,16025,1867,28536,2697,25534,2586,3002,772,98735,4228,90327,4030,8408,1412,98361,4546,89561,4321,8800,1438,100439,3559,91443,3575,8996,1543,114529,5352,96840,5258,17689,2079,18622,2372,12603,2052,6019,1269,1377677,7484,1901347,4241,495318,7430,27182,2510,12747,1922,14435,2116,23543,2617,19335,2604,4208,1126,89981,3655,81881,3654,8100,1416,93151,3682,83006,3742,10145,1566,92933,3262,84965,3551,7968,1371,139834,5064,116683,4682,23151,2784,28694,2731,18218,2332,10476,1498,1406029,6844,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12347792,4987,6018763,5572,1527219,8938,103471,4515,50980,3169,52491,2977,72874,3883,61563,3450,11311,1372,304996,6180,262685,6094,42311,2865,320214,6561,275245,6558,44969,3153,332712,4805,293144,4909,39568,3064,328548,7805,205534,7489,123014,4677,64404,3901,28465,3194,35939,2884,4491544,9540,6329029,4965,1581171,10118,96086,3221,42103,2526,53983,3086,71809,3617,59865,3269,11944,1505,286919,6131,244119,5743,42800,2879,302741,5768,258722,6186,44019,3357,311769,3970,271496,4415,40273,2748,414247,8090,257171,7193,157076,5469,97600,4693,43018,3187,54582,3573,4747858,9975,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1018856,1905,490904,1785,132458,3091,8115,1425,3335,964,4780,1108,5474,1126,4679,1056,795,477,23102,1739,21520,1793,1582,559,25787,1984,23156,1941,2631,756,27632,1589,24306,1531,3326,776,36616,2460,20522,2341,16094,1671,5732,1223,2149,752,3583,891,358446,3328,527952,1901,143222,3332,8112,1412,3463,1186,4649,981,6079,1210,5303,1134,776,532,20581,1636,18453,1553,2128,727,25886,1724,22424,1604,3462,934,25872,1485,22272,1539,3600,826,47096,2739,25468,2371,21628,2274,9596,1687,4984,1079,4612,1138,384730,3268,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4557631,4361,2211177,5503,585071,7720,34736,2931,19814,2227,14922,1919,39256,3049,34608,2878,4648,1125,123596,4112,114513,3988,9083,1657,121905,4807,112427,4616,9478,1443,124966,4589,115604,4559,9362,1796,119663,5104,98077,4750,21586,2364,20949,2649,13979,2313,6970,1226,1626106,7969,2346454,4109,616692,6868,30455,2358,14748,1699,15707,1886,33104,3200,29065,3155,4039,997,119994,4210,110441,3999,9553,1449,121562,3971,113005,3796,8557,1192,115075,3552,104328,3414,10747,1801,165084,5905,130713,5692,34371,2623,31418,2604,22766,2188,8652,1493,1729762,6966,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,799281,1721,400689,2079,107813,2889,7378,1016,4665,743,2713,702,5751,914,5125,907,626,323,22228,1687,19979,1662,2249,666,23545,1690,21586,1617,1959,563,22881,1500,21486,1611,1395,505,21988,1828,18366,1705,3622,991,4042,1222,3250,1001,792,639,292876,2957,398592,1827,109234,2923,6280,913,4464,750,1816,582,5109,930,4718,933,391,239,23368,1659,21037,1728,2331,701,19303,1535,17647,1508,1656,598,23064,1429,21258,1387,1806,588,25642,1852,21234,1564,4408,929,6468,1297,5492,1161,976,393,289358,2685,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6226632,5730,3026630,5179,781238,8683,45621,3000,27191,2339,18430,2180,44689,3526,41049,3468,3640,871,168252,5473,150203,5588,18049,2295,170736,5590,149797,5491,20939,2287,172666,4415,151286,4585,21380,1636,150190,6376,112889,5483,37301,3896,29084,2633,16722,2119,12362,1782,2245392,8472,3200002,4817,823763,9336,46914,2849,29044,2680,17870,1918,39227,2946,33303,3076,5924,1120,163090,5094,147314,4910,15776,1987,162238,5214,143954,5114,18284,1999,165507,4353,145512,4372,19995,2168,202281,7103,153973,6396,48308,3528,44506,3531,30638,2800,13868,1831,2376239,8737,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,24937723,12884,12376652,11157,3659067,18380,230980,9163,152313,7762,78667,4810,217741,6390,197750,6884,19991,2791,810696,12227,762982,12108,47714,4549,808100,11903,759467,11796,48633,3645,780350,9367,732755,9604,47595,3407,689236,13631,596129,11926,93107,5764,121964,6913,87414,5697,34550,3370,8717585,18751,12561071,11202,3730873,20773,223178,7685,140082,5854,83096,5332,198724,7399,182894,8021,15830,2264,770330,12233,722380,13092,47950,3873,770821,12972,722944,12241,47877,4152,734799,10661,692139,10288,42660,3137,868860,14817,740831,14534,128029,7704,164161,8128,121068,7112,43093,3968,8830198,19980,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2703854,3298,1356815,3156,474952,6044,31908,2542,16365,2318,15543,1770,25692,2383,23511,2263,2181,708,98286,3970,93598,3873,4688,1188,100916,3782,95697,3836,5219,1233,93801,3067,88339,3114,5462,1317,105763,4629,76245,4355,29518,2919,18586,1973,13133,1776,5453,1023,881863,6289,1347039,3017,457682,5230,27699,2124,14649,1801,13050,1458,25086,2048,23211,2031,1875,726,97879,3794,93356,4171,4523,975,94322,3450,89894,3342,4428,1054,85011,2282,80607,2325,4404,1131,110190,4587,81469,4443,28721,2294,17495,2304,12741,1914,4754,1060,889357,5599,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,608333,1091,299615,1225,75036,1860,5265,797,2895,642,2370,561,3116,703,2883,669,233,261,13253,1023,12259,998,994,286,15383,1198,13888,1161,1495,423,15535,747,14005,752,1530,445,19487,1507,12906,1538,6581,901,2997,760,1463,537,1534,592,224579,2042,308718,1190,79695,1928,4411,678,2409,575,2002,594,2469,710,2282,696,187,139,13181,1133,11829,1050,1352,416,13504,900,11862,899,1642,383,16369,993,15086,937,1283,440,23846,1432,16326,1409,7520,1113,5915,843,2657,538,3258,784,229023,1850,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7885760,5451,3864405,6477,1075692,10123,68415,3161,28434,2400,39981,2535,53882,2968,46658,2804,7224,1124,209664,5772,187533,5802,22131,2598,215605,6128,197401,6099,18204,2218,216248,5765,198742,5636,17506,2022,248433,6902,200883,6488,47550,4096,63445,3975,39442,3381,24003,2143,2788713,9151,4021355,6250,1097836,10363,60656,3696,25181,2841,35475,2854,48140,3308,42392,3298,5748,968,199944,5557,179700,5261,20244,2292,204783,5675,182797,5811,21986,2187,207230,5528,190883,5247,16347,1815,298900,7688,234441,7568,64459,4180,78183,4670,50030,3804,28153,2894,2923519,9545,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6643366,4514,3310170,4341,855980,8447,52768,3575,23438,2495,29330,2583,47386,3239,40924,3071,6462,1283,168935,5670,151737,5671,17198,2150,186620,5939,167829,5604,18791,2149,183487,4197,170750,4588,12737,1666,184748,6485,152430,6254,32318,3124,32036,2996,20645,2252,11391,1718,2454190,8950,3333196,4266,862223,9534,49243,3009,21710,2577,27533,2202,41193,2968,33927,2605,7266,1393,163257,4981,145080,4993,18177,2248,174186,5194,158668,5322,15518,1738,177378,4670,164271,5198,13107,1675,215555,7113,176269,6213,39286,3445,41411,4043,24646,3141,16765,2231,2470973,9765,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1793653,2835,881781,2899,203309,3907,10524,1512,9036,1411,1488,468,10226,1548,9531,1547,695,393,43629,2176,40673,2180,2956,775,43990,2418,40481,2341,3509,802,44693,2125,40443,2099,4250,1009,42656,3014,36306,2662,6350,1260,7591,1236,5980,1166,1611,594,678472,4060,911872,2761,215836,4374,12338,1696,9355,1409,2983,1084,9392,1513,8564,1437,828,446,41519,2472,39024,2461,2495,572,42600,2422,39573,2592,3027,864,40313,2525,37899,2685,2414,725,57206,3396,48630,3409,8576,1315,12468,1810,9777,1633,2691,722,696036,4088,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5522281,3938,2739871,4319,735387,7059,40920,2399,27655,1959,13265,1348,46222,3009,38412,2739,7810,1197,148066,4303,127124,4284,20942,1856,152528,4488,132375,4370,20153,1737,162587,3245,147608,3694,14979,1700,157945,5086,127712,4380,30233,2371,27119,2715,17073,2091,10046,1512,2004484,6862,2782410,3989,764839,6916,40120,2569,26818,2035,13302,1542,45430,3114,37616,2855,7814,1214,140863,3649,120152,3668,20711,1868,140945,4308,120674,4463,20271,1950,147868,2627,134142,2622,13726,1390,210149,5498,166295,5178,43854,3238,39464,2962,24507,2082,14957,1754,2017571,6441,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
