GEO_ID,B12504_001E,B12504_001M,B12504_002E,B12504_002M,B12504_003E,B12504_003M,B12504_004E,B12504_004M,B12504_005E,B12504_005M,B12504_006E,B12504_006M,B12504_007E,B12504_007M,B12504_008E,B12504_008M,B12504_009E,B12504_009M,NAME,B12504_001MA,B12504_001EA,B12504_002MA,B12504_002EA,B12504_003MA,B12504_003EA,B12504_004EA,B12504_004MA,B12504_005EA,B12504_005MA,B12504_006EA,B12504_006MA,B12504_007MA,B12504_007EA,B12504_008MA,B12504_008EA,B12504_009EA,B12504_009MA,state
0400000US35,19.6,0.5,19.6,0.6,20.3,0.5,12.4,1.7,14.1,2.3,19.6,0.6,20.3,0.5,13.8,2.7,14.1,1.6,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,20.0,0.2,19.8,0.2,20.6,0.2,12.3,0.6,17.6,0.5,20.1,0.2,20.7,0.2,12.6,0.6,18.7,0.7,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,18.9,0.2,19.0,0.3,19.6,0.3,14.0,1.1,13.8,0.9,18.8,0.2,19.7,0.3,12.4,1.3,14.4,0.7,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,21.9,0.8,21.6,0.9,21.9,1.0,18.2,9.5,13.3,5.5,22.1,0.8,22.4,0.8,23.9,8.2,14.1,6.8,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,20.9,0.2,21.0,0.3,21.6,0.2,14.7,1.2,14.4,0.9,20.8,0.2,21.6,0.2,13.1,1.3,13.6,0.7,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,18.2,0.3,18.4,0.4,19.4,0.4,11.0,1.1,12.2,0.8,18.1,0.3,19.3,0.4,10.4,1.3,11.8,0.8,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,19.5,0.4,19.5,0.4,19.9,0.4,14.6,1.7,15.4,1.9,19.4,0.4,20.0,0.4,14.9,3.5,15.9,1.0,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,22.3,0.2,22.3,0.2,22.8,0.2,14.5,1.2,16.6,0.8,22.3,0.2,22.9,0.2,18.0,1.7,16.0,0.9,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,20.7,0.6,20.7,0.7,21.6,1.0,10.9,2.4,17.1,9.5,20.6,0.7,21.1,1.0,13.3,4.1,20.1,3.0,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,19.8,0.4,19.7,0.4,20.6,0.4,11.5,1.2,14.9,0.7,19.9,0.4,20.8,0.4,11.0,2.9,16.0,1.2,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,22.5,0.7,22.6,0.7,23.1,0.8,22.4,8.6,11.6,3.0,22.5,0.8,23.3,0.8,10.1,5.0,13.9,3.7,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,18.9,0.3,18.8,0.3,19.5,0.3,10.6,1.3,12.9,1.1,19.0,0.3,19.6,0.3,12.0,1.9,14.6,0.8,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,17.2,0.2,17.1,0.2,17.8,0.2,10.7,0.5,13.7,0.6,17.3,0.2,18.0,0.2,11.1,0.7,13.9,0.5,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,16.4,0.4,16.3,0.4,16.7,0.4,11.5,1.9,10.0,1.8,16.5,0.4,17.0,0.4,10.7,3.7,10.9,1.0,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,22.1,0.7,21.9,0.8,22.4,0.9,16.1,7.9,15.1,3.6,22.3,0.8,22.8,0.7,21.9,8.0,15.3,2.9,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,18.7,0.2,18.7,0.2,19.3,0.3,11.9,1.3,14.7,1.1,18.6,0.3,19.3,0.3,12.4,0.9,14.8,0.9,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,18.5,0.2,18.5,0.3,18.9,0.3,12.5,1.2,14.9,1.1,18.6,0.3,19.1,0.3,11.6,1.5,14.0,1.1,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,21.5,0.6,21.9,0.6,22.5,0.5,11.7,2.3,14.9,2.1,21.0,0.7,22.1,0.6,12.8,2.6,12.1,2.1,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,21.4,0.3,21.4,0.3,21.7,0.3,15.4,2.2,15.1,1.4,21.5,0.3,21.9,0.3,17.4,3.0,13.4,0.8,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,18.9,0.9,19.4,1.2,19.6,1.1,17.8,10.6,15.4,4.8,18.6,0.9,19.7,0.9,11.1,8.2,10.7,3.1,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,23.1,0.4,23.4,0.4,24.3,0.7,16.3,2.8,18.9,1.9,22.9,0.4,24.1,0.5,11.4,2.4,20.0,1.8,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,19.8,0.4,20.0,0.4,20.6,0.4,9.9,1.5,15.2,1.4,19.6,0.4,20.7,0.3,11.3,1.5,13.6,0.7,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,16.0,0.8,16.2,0.8,16.9,0.8,9.9,2.0,17.6,2.2,15.9,0.8,16.6,1.0,9.8,3.7,14.8,6.1,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,19.1,0.3,19.0,0.4,19.6,0.3,12.3,1.0,15.3,0.9,19.2,0.3,19.9,0.3,11.6,1.2,14.2,1.4,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,18.5,0.4,18.7,0.5,19.4,0.5,12.6,3.1,13.1,1.9,18.3,0.5,19.2,0.5,11.5,2.3,10.4,0.8,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
