GEO_ID,B25125_001E,B25125_001M,B25125_002E,B25125_002M,B25125_003E,B25125_003M,B25125_004E,B25125_004M,B25125_005E,B25125_005M,B25125_006E,B25125_006M,B25125_007E,B25125_007M,B25125_008E,B25125_008M,B25125_009E,B25125_009M,B25125_010E,B25125_010M,B25125_011E,B25125_011M,B25125_012E,B25125_012M,B25125_013E,B25125_013M,B25125_014E,B25125_014M,B25125_015E,B25125_015M,B25125_016E,B25125_016M,B25125_017E,B25125_017M,B25125_018E,B25125_018M,B25125_019E,B25125_019M,B25125_020E,B25125_020M,B25125_021E,B25125_021M,B25125_022E,B25125_022M,B25125_023E,B25125_023M,B25125_024E,B25125_024M,B25125_025E,B25125_025M,B25125_026E,B25125_026M,B25125_027E,B25125_027M,B25125_028E,B25125_028M,B25125_029E,B25125_029M,B25125_030E,B25125_030M,B25125_031E,B25125_031M,B25125_032E,B25125_032M,B25125_033E,B25125_033M,B25125_034E,B25125_034M,B25125_035E,B25125_035M,B25125_036E,B25125_036M,B25125_037E,B25125_037M,B25125_038E,B25125_038M,B25125_039E,B25125_039M,B25125_040E,B25125_040M,B25125_041E,B25125_041M,B25125_042E,B25125_042M,B25125_043E,B25125_043M,B25125_044E,B25125_044M,B25125_045E,B25125_045M,NAME,B25125_001MA,B25125_001EA,B25125_002EA,B25125_002MA,B25125_003EA,B25125_003MA,B25125_004EA,B25125_004MA,B25125_005MA,B25125_005EA,B25125_006MA,B25125_006EA,B25125_007EA,B25125_007MA,B25125_008EA,B25125_008MA,B25125_009EA,B25125_009MA,B25125_010EA,B25125_010MA,B25125_011MA,B25125_011EA,B25125_012MA,B25125_012EA,B25125_013MA,B25125_013EA,B25125_014EA,B25125_014MA,B25125_015EA,B25125_015MA,B25125_016MA,B25125_016EA,B25125_017MA,B25125_017EA,B25125_018MA,B25125_018EA,B25125_019EA,B25125_019MA,B25125_020EA,B25125_020MA,B25125_021EA,B25125_021MA,B25125_022MA,B25125_022EA,B25125_023MA,B25125_023EA,B25125_024EA,B25125_024MA,B25125_025EA,B25125_025MA,B25125_026EA,B25125_026MA,B25125_027MA,B25125_027EA,B25125_028MA,B25125_028EA,B25125_029EA,B25125_029MA,B25125_030EA,B25125_030MA,B25125_031EA,B25125_031MA,B25125_032EA,B25125_032MA,B25125_033MA,B25125_033EA,B25125_034MA,B25125_034EA,B25125_035EA,B25125_035MA,B25125_036EA,B25125_036MA,B25125_037EA,B25125_037MA,B25125_038MA,B25125_038EA,B25125_039MA,B25125_039EA,B25125_040EA,B25125_040MA,B25125_041EA,B25125_041MA,B25125_042EA,B25125_042MA,B25125_043EA,B25125_043MA,B25125_044MA,B25125_044EA,B25125_045MA,B25125_045EA,state
0400000US33,519137,4650,367863,5474,30874,2340,26448,2165,1362,711,674,485,734,533,184,232,1472,639,245122,4340,217092,4569,7771,1374,3661,967,1671,564,362,267,14565,1733,91867,2607,76435,2314,4289,927,1098,480,1052,443,491,278,8502,1205,151274,5422,48523,3323,8706,1397,17333,2101,11708,1987,7246,1465,1974,848,1556,627,76354,3846,22733,2041,23496,2672,18003,2273,7606,1535,1937,652,2579,792,26397,1990,4248,778,5844,1346,3919,793,6532,1388,4928,843,926,563,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3198799,8893,2081481,13198,154176,5272,125559,4522,9460,1625,9625,1508,2883,716,5249,1014,1400,700,1349111,10951,1206942,10258,75763,3826,30150,2706,9361,1454,16186,1800,10709,1451,578194,5153,498221,5372,39071,2991,11992,1419,5884,997,13217,1592,9809,1214,1117318,13291,323748,7390,62663,4292,112745,4559,80659,4520,30168,3045,35928,3051,1585,796,618674,12560,138745,6598,218970,6971,135494,5670,54766,3904,65555,4627,5144,1427,174896,4762,23902,1982,39150,2586,32068,2651,17001,1918,61806,2604,969,516,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,764996,5964,518106,7759,54781,3609,42044,3627,108,180,211,294,193,314,33,55,12192,1768,307484,5988,249021,5450,1388,526,590,311,322,262,127,125,56036,3547,155841,3517,132589,3541,1005,440,569,293,207,174,156,123,21315,2028,246890,7139,96458,4535,37658,2900,15365,1999,18145,2184,5637,1281,6454,1591,13199,1966,121190,5427,59541,4031,19806,2987,16971,2198,3646,992,6953,1292,14273,1848,29242,2434,11267,1449,4442,929,3471,952,1512,563,6447,1222,2103,625,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7238922,16375,3883893,16541,294869,6917,208383,5902,27595,2425,11301,1639,9652,1491,26832,2773,11106,1255,2488262,14982,1961762,12627,221968,6904,41178,3000,45465,4269,149654,4851,68235,2994,1100762,7812,835162,6944,112160,4258,22282,2025,19342,1853,75143,3839,36673,2179,3355029,20123,977392,11922,114615,5470,299277,7375,219858,8186,130649,6234,198952,7447,14041,1943,1797088,16228,242157,6273,509014,10122,298040,9083,274659,7759,451121,9391,22097,1877,580549,8515,50919,2831,98166,4473,88565,3631,99669,4527,238129,6025,5101,919,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3731325,14347,2441626,15846,240426,7083,198572,6656,1669,658,4279,1083,987,381,1355,748,33564,3312,1509664,12008,1281389,12680,7420,1207,9192,1681,1959,707,1358,497,208346,5871,691536,6835,611647,6750,5246,966,5005,977,1333,559,1792,548,66513,3462,1289699,14128,495256,9058,174917,5990,57207,4003,145111,6677,40386,3193,17323,2116,60312,3615,636793,11358,295210,8538,75692,3760,123499,6234,27352,2979,16146,1874,98894,4526,157650,4912,66783,3145,20281,2070,22354,1872,12627,1822,20678,1887,14927,1751,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,290944,2708,189193,3576,30389,1925,25050,1917,391,374,631,433,0,141,25,47,4292,950,111382,2442,99433,2326,1014,390,1147,599,415,352,0,141,9373,1336,47422,1545,42772,1711,843,411,806,461,288,244,46,76,2667,517,101751,4117,47370,2763,12884,1974,6123,1080,9979,1572,13344,2046,3647,1085,1393,570,37762,2294,13129,1480,5466,1050,9551,1206,6504,1274,1471,547,1641,568,16619,1411,2795,470,2264,538,4400,888,3317,676,3627,776,216,122,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4554672,11606,3019382,13908,294540,6126,271158,5961,3053,831,3820,1079,370,222,777,410,15362,1823,1850633,11773,1743028,10875,19956,1994,12390,1798,2458,778,2769,719,70032,3955,874209,6460,803928,6010,17407,1513,9587,1342,1749,544,3732,626,37806,2369,1535290,11791,550220,8606,200414,6078,122800,5661,156061,5478,27552,2692,31311,2578,12082,1774,763450,9608,335977,7292,162383,6241,154855,6808,35669,2624,51261,3218,23305,2753,221620,5842,59198,2968,38548,2988,39105,2799,21555,1959,57718,3285,5496,933,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1446667,5298,960369,7142,119814,3898,106450,3704,407,199,282,190,21,36,155,140,12499,1273,560498,5233,499868,5150,1170,410,1221,521,237,150,222,156,57780,2358,280057,3311,255564,3451,1030,358,1051,439,161,124,164,123,22087,1411,486298,5609,198619,4453,93651,3270,24495,1993,46529,2425,14300,1616,7854,1178,11790,1321,227641,5506,126514,4352,23872,1697,38185,2381,9178,1197,10519,1169,19373,1759,60038,2273,25326,1733,8052,1020,7880,1200,6087,906,9710,1027,2983,488,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1516957,7216,933775,9126,82686,4183,72128,3657,833,514,1612,581,228,200,936,485,6949,1435,571079,7805,508649,7538,3847,958,2524,668,1647,673,1686,572,52726,3726,280010,4860,234140,4530,2251,575,2088,702,1329,613,2368,720,37834,2443,583182,9343,226358,5800,84307,4575,42664,4048,54064,4047,16496,2249,22094,2182,6733,1486,272346,7595,124388,5930,46571,3704,44861,3562,15730,2314,24112,2303,16684,2177,84478,3791,23061,2074,12068,1568,10733,1717,9169,1296,24661,2161,4786,959,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4958249,11531,3416499,15135,309498,6467,285460,6178,4025,737,4160,1006,850,364,1366,445,13637,1585,2122928,11884,2003523,11824,21336,2061,7979,949,2525,619,6142,1015,81423,3653,984073,7301,897753,7137,14747,1432,7570,1052,4369,894,11626,1156,48008,2481,1541750,11953,534122,8123,201136,6825,145865,5896,106684,5358,28974,2879,40022,3258,11441,1390,713281,11411,318945,8035,183889,7185,109914,4786,33148,2877,45259,3681,22126,1968,294347,5887,77545,3619,46715,3500,42154,3029,31664,2426,89207,3926,7062,928,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,413083,3010,247790,4277,18462,1774,15264,1748,2159,699,916,530,90,106,33,57,0,200,158644,3884,140280,3671,12898,1783,2105,918,531,459,404,255,2426,907,70684,1861,60658,1983,5868,1065,1565,549,822,409,498,456,1273,448,165293,4531,53066,2878,9064,1615,27983,2576,9955,1468,3107,875,2693,796,264,294,82517,4292,18054,1937,38213,3125,13111,1751,4079,927,8591,1514,469,407,29710,2061,3318,689,6770,1293,5547,1188,3500,930,10575,1414,0,200,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1787340,9096,1217692,9732,121284,5068,94856,4642,1377,632,1669,856,235,162,313,286,22834,2685,723614,8777,583728,8513,3202,917,3781,905,761,334,863,314,131279,5025,372794,4869,317249,4450,2426,825,5213,1099,1142,554,1007,317,45757,2900,569648,9235,217896,7058,68138,3815,30393,2771,61153,4137,15553,2504,8265,1385,34394,3313,291293,7697,128123,5474,38856,3126,51170,3835,11490,2031,5489,827,56165,3970,60459,3519,23810,1705,8108,1417,8360,1435,5275,1007,6745,1152,8161,1432,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,323765,3111,217200,3814,28571,2082,25644,2034,150,189,0,147,0,147,0,147,2777,776,131302,2506,118177,2763,525,267,379,268,112,199,0,147,12109,1359,57327,1597,51380,1629,338,203,599,331,8,17,93,154,4909,686,106565,4369,44461,3213,16025,2087,6744,1408,11865,1889,4887,1384,1607,640,3333,759,43252,2871,19633,1796,4788,1002,9519,1521,3264,777,2215,790,3833,963,18852,1717,4523,652,3124,603,3977,728,3694,745,3388,658,146,104,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2480090,11146,1654001,14531,173457,5510,150234,4758,1369,548,1910,917,970,494,994,438,17980,1902,1002545,9920,895242,9415,5290,1189,2754,740,805,343,1366,427,97088,4971,477999,5535,432248,5745,4151,921,3288,1180,972,483,1095,376,36245,2202,826089,12336,313748,7542,110825,5416,54166,3490,91771,4552,19221,2672,10808,1480,26957,2347,415071,9256,190984,7255,66455,4688,79749,5313,17924,2383,17140,1985,42819,3449,97270,4131,37759,2523,15292,1821,14309,1923,5534,1210,16333,1688,8043,1175,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8970959,21541,5586856,26359,631268,12477,552634,11225,3591,903,4095,985,1903,698,2334,678,66711,4698,3583965,19315,3258687,20431,15710,2260,14845,1741,4301,936,9682,1588,280740,7557,1371623,10974,1249891,11459,7685,1027,4343,853,2321,832,6965,1003,100418,4208,3384103,21621,1401323,14635,428084,10878,166419,6705,440543,11609,144468,7370,152735,5742,69074,4903,1653304,16948,682231,13645,194987,7906,405370,10759,121960,6887,148853,6004,99903,6079,329476,8517,107414,4017,51247,3833,54658,4382,25944,2431,75361,4083,14852,1847,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,895691,5044,623589,6650,107067,4137,95336,4221,3152,1076,3407,908,805,378,232,202,4135,930,375352,6028,353259,5626,5455,1304,3313,1133,754,406,578,309,11993,1747,141170,2679,128480,2706,2719,692,1785,562,609,292,1095,438,6482,975,272102,6236,132859,4453,45880,3129,28895,2448,36177,3420,12627,1810,5754,1098,3526,979,113258,4899,51432,3401,24680,2528,19709,2832,8616,1432,4888,994,3933,1070,25985,2045,8595,1346,3867,911,3451,779,3456,864,6015,933,601,393,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,258520,2853,183563,2872,14226,1232,11277,1001,723,468,461,383,230,280,162,185,1373,468,118300,2263,104300,2187,3856,954,1268,510,71,82,156,179,8649,1085,51037,1560,44777,1443,1833,510,354,193,14,26,276,204,3783,611,74957,2865,29117,1795,7633,1050,11582,1512,6595,1157,1059,579,546,360,1702,468,33325,2133,10799,1328,12338,1714,6972,1218,739,287,537,286,1940,601,12515,1360,1984,471,3040,713,2445,620,1902,689,2653,731,491,230,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3038967,13344,2010442,15164,197403,5981,170045,5661,2509,853,7639,1406,1243,543,5196,1181,10771,1748,1277246,11702,1167745,11278,6820,1058,20217,1778,5176,1169,11186,1458,66102,3838,535793,6323,493841,6602,2994,607,5950,1021,1865,551,7749,1272,23394,2007,1028525,13454,402166,7699,137947,5055,47171,3428,130784,5933,23156,2353,45264,3132,17844,2666,504900,11351,240467,7952,54426,3679,124433,5521,18777,2238,40635,3069,26162,3306,121459,4365,39299,2371,11596,1433,19118,1818,10062,1653,35783,2551,5601,1107,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2636817,10074,1643637,12066,153933,5487,131074,5271,3317,975,4534,957,2319,727,2535,668,10154,1779,1053157,10289,936590,10317,10449,1478,16041,2276,8458,1375,6364,1256,75255,4130,436547,5817,360819,5409,5734,978,7232,1257,5462,1077,4948,857,52352,2955,993180,12832,390830,8598,122100,6471,63791,4404,107571,6057,42049,3392,38218,2997,17101,2396,472486,9730,193504,6009,67417,4842,105548,5111,39888,3510,40345,3120,25784,2633,129864,3968,30992,2548,12656,1563,20340,2343,18414,2024,41964,2615,5498,1000,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,741544,5473,533758,5867,53021,3325,41625,2924,469,390,30,53,305,329,0,182,10592,1471,311332,4863,260017,5219,1415,583,348,292,38,63,134,169,49380,2897,169405,3269,149810,3439,491,287,312,208,69,111,185,144,18538,1446,207786,4871,72289,3727,30362,2793,14464,1994,14282,1772,2766,866,1071,383,9344,1528,103872,4193,51273,3213,15716,1684,14304,1556,2842,741,3136,640,16601,1901,31625,2111,12221,1513,4359,919,3714,928,3008,778,4996,818,3327,751,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2288362,8293,1539778,10829,169594,4631,153274,4423,5575,1138,2319,744,1701,691,765,323,5960,857,966887,8170,906873,8524,18999,1770,7050,1315,2216,673,1402,453,30347,1766,403297,3594,364654,4043,11593,1376,6170,1053,1695,471,2862,706,16323,1283,748584,9486,293345,6592,73530,3489,89051,4389,78652,4713,30643,2316,16503,1851,4966,1018,335542,7103,113583,4339,97955,4630,75216,4147,26174,2339,16411,1655,6203,850,119697,3651,21230,1492,18069,1729,24692,2005,24270,2080,29412,1990,2024,552,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,223513,2812,154329,3897,21676,1889,17467,1811,164,210,0,185,0,185,0,185,4045,947,92632,2735,81354,2576,379,308,325,318,49,82,68,121,10457,1265,40021,1794,32992,1550,579,318,309,350,64,102,0,185,6077,1005,69184,3701,29815,2281,11592,1526,7656,1430,5745,1244,2336,836,270,198,2216,645,31602,2649,13877,1936,5184,1174,5332,1396,1595,577,514,266,5100,1057,7767,1140,3302,809,705,358,1142,463,782,331,1320,545,516,274,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1263694,9111,877877,8341,64709,3947,55034,3663,1937,772,5001,1054,676,416,2015,638,46,77,510926,7500,458511,7720,14611,1659,19201,2096,4956,1136,12070,1422,1577,584,302242,4450,276919,4529,11702,1658,4706,876,2103,595,5917,995,895,398,385817,7079,118156,4813,64340,3344,20224,2211,24027,2363,3608,854,5873,1110,84,142,205505,6247,129788,4941,30016,2571,31260,2493,4306,991,9781,1664,354,248,62156,3348,35983,2651,8826,1437,6459,1029,2506,689,8340,1153,42,50,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1845169,11483,1268565,12217,135090,5911,111077,5640,673,390,1049,587,350,417,248,303,21693,2275,760891,8325,647804,7909,1392,568,1404,543,124,104,177,149,109990,5108,372584,4441,332094,4018,1189,553,1143,458,245,172,721,367,37192,2500,576604,10418,215781,7171,76086,4512,30498,3085,62904,4024,13737,2314,8876,1691,23680,2569,286584,7088,135247,5146,39512,2802,54094,3573,10222,2028,9173,1441,38336,2790,74239,3572,29502,2561,12830,1497,9241,1297,6427,1325,9561,1441,6678,1118,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,251651,2883,159427,3595,20393,1839,17569,1590,689,353,453,361,333,305,0,143,1349,607,109480,2961,98536,2892,3253,756,1731,731,424,241,77,65,5459,1081,29554,1360,25700,1313,1234,451,495,317,491,285,134,134,1500,612,92224,3507,39684,2401,15577,1779,11738,1745,7957,1164,2385,712,942,447,1085,404,45967,2517,18293,1762,11689,1418,8539,1433,4028,894,1472,504,1946,587,6573,981,1437,446,1659,542,1281,495,947,373,1041,453,208,159,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2392168,11611,1496650,13898,153085,6441,136699,6180,2044,749,3418,1029,457,254,881,375,9586,1665,856323,11420,763145,11452,5628,1101,6622,1369,1709,660,1690,492,77529,4569,487242,5155,391131,4538,4488,1287,4949,1065,1881,755,2628,671,82165,3312,895518,13536,333418,8414,129259,5611,42983,3389,91175,5445,23415,2629,31583,2669,15003,1772,456572,9922,225457,7862,51888,3259,93115,4689,21748,2509,34222,2771,30142,3182,105528,4186,37872,2812,11531,1543,16161,1957,6894,1132,25141,2296,7929,1257,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1143859,7351,757722,8214,84861,3863,73011,3913,455,471,90,112,69,127,14,25,11222,1570,446660,6491,382887,7021,1199,461,286,235,24,43,187,145,62077,3481,226201,4168,201296,4128,1225,525,265,160,376,378,344,260,22695,1972,386137,6919,147989,6058,59855,4258,28697,3137,34075,3399,5466,1198,6262,1254,13634,1683,186571,6293,91779,4667,32120,2733,26248,2863,4839,1171,7540,1471,24045,2217,51577,3263,20905,1961,10704,1776,6054,1002,4568,950,5494,945,3852,922,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
