GEO_ID,B17023_001E,B17023_001M,B17023_002E,B17023_002M,B17023_003E,B17023_003M,B17023_004E,B17023_004M,B17023_005E,B17023_005M,B17023_006E,B17023_006M,B17023_007E,B17023_007M,B17023_008E,B17023_008M,B17023_009E,B17023_009M,B17023_010E,B17023_010M,B17023_011E,B17023_011M,B17023_012E,B17023_012M,B17023_013E,B17023_013M,B17023_014E,B17023_014M,B17023_015E,B17023_015M,B17023_016E,B17023_016M,B17023_017E,B17023_017M,B17023_018E,B17023_018M,B17023_019E,B17023_019M,B17023_020E,B17023_020M,B17023_021E,B17023_021M,B17023_022E,B17023_022M,B17023_023E,B17023_023M,B17023_024E,B17023_024M,B17023_025E,B17023_025M,B17023_026E,B17023_026M,B17023_027E,B17023_027M,B17023_028E,B17023_028M,B17023_029E,B17023_029M,B17023_030E,B17023_030M,B17023_031E,B17023_031M,B17023_032E,B17023_032M,B17023_033E,B17023_033M,B17023_034E,B17023_034M,B17023_035E,B17023_035M,NAME,B17023_001MA,B17023_001EA,B17023_002MA,B17023_002EA,B17023_003MA,B17023_003EA,B17023_004EA,B17023_004MA,B17023_005EA,B17023_005MA,B17023_006EA,B17023_006MA,B17023_007MA,B17023_007EA,B17023_008MA,B17023_008EA,B17023_009EA,B17023_009MA,B17023_010EA,B17023_010MA,B17023_011EA,B17023_011MA,B17023_012MA,B17023_012EA,B17023_013MA,B17023_013EA,B17023_014MA,B17023_014EA,B17023_015EA,B17023_015MA,B17023_016EA,B17023_016MA,B17023_017EA,B17023_017MA,B17023_018MA,B17023_018EA,B17023_019MA,B17023_019EA,B17023_020EA,B17023_020MA,B17023_021EA,B17023_021MA,B17023_022EA,B17023_022MA,B17023_023MA,B17023_023EA,B17023_024MA,B17023_024EA,B17023_025EA,B17023_025MA,B17023_026EA,B17023_026MA,B17023_027EA,B17023_027MA,B17023_028EA,B17023_028MA,B17023_029MA,B17023_029EA,B17023_030EA,B17023_030MA,B17023_031EA,B17023_031MA,B17023_032EA,B17023_032MA,B17023_033EA,B17023_033MA,B17023_034MA,B17023_034EA,B17023_035MA,B17023_035EA,state
0400000US41,964892,8222,117202,5776,45700,3565,19196,2232,14185,1979,10692,1689,1627,665,71502,4831,15062,2112,4665,1173,8488,1509,1829,809,80,135,56440,4455,10666,1927,34184,3461,10822,1774,768,426,847690,8772,683681,8311,439721,6773,196042,6495,43131,2837,4787,1161,164009,6091,53996,3178,26445,2556,24058,2003,3371,1129,122,143,110013,5524,57956,3951,46057,3348,5723,1349,277,388,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3202089,14021,304659,8110,93858,3869,45763,2576,26995,2193,17201,1845,3899,809,210801,6855,36183,2971,9364,1370,20666,2420,5658,1281,495,309,174618,5973,40240,3007,99375,4438,31231,2881,3772,1014,2897430,15690,2292307,14371,1476381,11300,660754,9228,144097,5138,11075,1378,605123,10514,178866,6620,103249,4958,68218,3694,6651,1177,748,434,426257,8392,241379,6716,167461,5854,16919,1860,498,355,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,257419,5346,23710,2237,6780,1015,3443,1016,2227,717,1065,477,45,76,16930,2057,2215,760,742,408,1183,645,290,259,0,200,14715,1926,3099,996,8263,1556,3021,990,332,326,233709,5060,173674,5525,110757,3949,53140,3377,9250,1344,527,324,60035,3322,16721,2207,10059,1634,5963,1368,699,509,0,200,43314,2896,22461,2000,18147,2042,2706,1011,0,200,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1204041,11533,169766,6595,48461,3241,23433,2131,15162,2006,8346,1494,1520,642,121305,6071,18551,2274,8500,1538,7592,1463,2354,999,105,118,102754,5255,26042,2504,54308,3842,20241,2531,2163,848,1034275,12278,790707,10018,516846,7679,226687,6511,44420,4076,2754,939,243568,8550,67953,4805,40685,3607,25499,3006,1769,732,0,197,175615,6815,97050,4750,69860,4683,8561,1584,144,165,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,206668,3783,17777,1672,5624,910,3022,613,1354,418,1068,556,180,125,12153,1446,2285,663,841,484,979,411,337,178,128,135,9868,1333,1992,422,5547,1043,1879,567,450,268,188891,3737,153943,3456,97882,2599,41390,2439,13648,1645,1023,404,34948,2376,11640,1368,5197,886,5099,978,1262,547,82,115,23308,2219,8840,1138,12932,1759,1496,471,40,70,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1641665,13839,224722,7137,81893,4679,38092,3012,26941,3245,13758,1843,3102,879,142829,6475,23882,2817,7516,1255,13311,2266,2593,909,462,323,118947,6028,31252,2950,65089,4046,19673,2706,2933,1067,1416943,12805,1118754,12958,716415,8730,327782,7583,69239,4297,5318,1072,298189,8332,86652,5315,46415,3456,36345,3053,3787,1352,105,126,211537,6607,120393,5151,81714,4517,9091,1760,339,386,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6239195,24705,875385,13529,360382,10066,125318,5683,124465,5726,96971,5271,13628,1680,515003,11767,80065,5303,28939,2737,38177,3428,10390,1644,2559,982,434938,10679,98204,4764,220662,8238,101289,5291,14783,2638,5363810,23248,4132221,24321,2316016,21148,1426147,15057,367849,9800,22209,2859,1231589,18760,385816,10867,215897,7977,145058,7429,22966,3190,1895,1060,845773,14800,427118,9686,365090,9533,51047,4422,2518,1213,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,666661,6750,64059,4846,34250,3631,10282,1573,11667,1952,8778,1708,3523,1061,29809,2761,5599,1171,1791,626,2429,853,1126,592,253,310,24210,2359,4390,1010,11965,1788,6909,1299,946,490,602602,7131,508337,7386,258284,5227,153041,5838,83887,4145,13125,1455,94265,3974,32422,2623,15912,1875,13770,2001,2453,681,287,285,61843,3192,30830,2354,24880,2635,5782,1176,351,274,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,160878,3335,11857,1293,3560,725,1443,376,1275,380,751,381,91,119,8297,1271,1678,563,449,302,1076,448,153,146,0,143,6619,1144,1149,410,4114,934,1291,509,65,78,149021,3255,122959,3054,80868,2500,34883,1908,7059,1110,149,124,26062,2066,8450,1131,4042,816,4016,944,392,256,0,143,17612,1731,8012,1121,8573,1248,997,382,30,50,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2044422,13958,175030,5740,58950,3566,27263,2193,19623,2367,10763,1618,1301,473,116080,5140,15879,2024,4713,872,8945,1607,2000,756,221,241,100201,4530,24727,2169,55496,3868,17935,2194,2043,710,1869392,14307,1482235,14694,881310,9776,490796,10310,104448,4812,5681,1063,387157,9660,111157,5760,59825,4239,47050,3989,4194,922,88,153,276000,7457,150916,6151,113559,4893,11191,1567,334,213,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1687786,13965,156411,7225,61538,3418,22861,2250,22104,2392,12957,1532,3616,1165,94873,5546,16731,2225,4169,987,9645,2003,2601,836,316,339,78142,5016,14975,2170,46325,3332,14464,2244,2378,1020,1531375,14981,1240285,13764,748846,10300,398732,8762,84657,4287,8050,1395,291090,9214,99200,5207,48607,3470,43975,3668,6331,1352,287,231,191890,6701,96289,5020,84931,5054,10030,1607,640,472,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,471536,7578,60924,3222,25160,2063,13040,1387,8672,1232,2776,741,672,463,35764,2743,6552,1178,2040,632,3745,958,767,479,0,182,29212,2403,6225,964,16790,1922,5260,1079,937,748,410612,7533,333506,6816,227935,4906,88155,3532,16443,1937,973,484,77106,4481,25230,2579,15174,1871,8948,1674,1020,602,88,134,51876,3446,31293,2537,18308,2316,2275,803,0,182,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1461573,10805,130464,4622,41411,2397,17835,1488,11909,1485,9353,1265,2314,600,89053,4361,16397,2071,3840,810,9706,1554,2622,1118,229,201,72656,4012,12086,1562,41860,2931,16620,1894,2090,768,1331109,10318,1085463,9540,683731,7359,310348,6212,84540,3991,6844,1099,245646,5758,84055,3833,40321,2437,38029,2644,5393,1354,312,220,161591,4763,74619,3438,75988,3901,10368,1692,616,284,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,146745,3551,12425,1418,4407,1022,1666,477,1856,772,678,326,207,215,8018,1192,855,396,142,209,476,270,41,68,196,288,7163,1210,972,511,3905,947,1760,633,526,404,134320,3718,110991,4029,69883,3194,30571,2396,9558,1420,979,504,23329,2139,9424,1602,3536,903,5259,1229,617,432,12,20,13905,1448,6897,1178,5324,1071,1684,675,0,185,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,895380,12009,363735,8335,148142,5548,94341,4236,43249,3476,10148,1682,404,384,215593,6440,43096,2997,19449,1852,19911,2401,3634,877,102,116,172497,5899,68755,3673,80180,4555,23135,2075,427,288,531645,9801,365007,7190,245235,5800,108534,4561,11238,1389,0,214,166638,5985,38478,2918,25879,2490,11479,1561,1120,523,0,214,128160,5165,85118,4176,40371,3089,2525,806,146,181,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1233937,11653,180873,5448,57968,4000,27788,2577,20469,2302,8775,1643,936,537,122905,4516,14889,1753,7148,1424,7111,1195,630,403,0,184,108016,4445,29318,2554,57251,3648,19892,2297,1555,581,1053064,10642,825323,9958,531990,7938,241204,7272,49228,3461,2901,840,227741,7162,58189,3717,35906,2721,20035,2184,2173,736,75,88,169552,6340,99250,4495,64572,4179,4771,1396,959,608,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,166400,3894,12542,1458,3568,723,1400,480,869,356,1012,413,287,121,8974,1354,1945,434,651,262,859,318,326,173,109,147,7029,1257,690,238,4463,1046,1516,556,360,267,153858,3775,119680,3717,67175,2983,39868,2321,11081,1533,1556,500,34178,2483,11586,1336,5553,890,5296,1101,537,250,200,299,22592,2135,8672,1170,11507,1830,2342,1108,71,45,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1560687,15808,212634,6251,85037,4895,31431,2357,29609,2563,19123,2148,4874,1233,127597,5304,27388,2512,9627,1560,12071,1819,5016,1170,674,378,100209,4494,25804,2521,49327,3054,21526,2044,3552,1051,1348053,14877,1037847,12648,662437,10072,285959,7811,81994,4147,7457,1558,310206,8690,101870,5528,49739,3386,46055,3881,5554,1597,522,361,208336,7617,107291,4695,87842,5071,12308,2225,895,486,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,758601,8707,110938,4523,40423,3110,16953,2015,14474,1971,7453,1218,1543,682,70515,3985,11251,1622,4376,1223,5653,1253,932,486,290,298,59264,3640,15448,1727,31763,2737,10324,1521,1729,625,647663,8295,517559,7701,334277,6119,148242,4704,32219,2821,2821,1022,130104,4914,39102,3099,20977,2257,15516,1627,2573,1024,36,69,91002,4091,51297,2914,35837,2922,3868,890,0,184,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
