GEO_ID,B07010_001E,B07010_001M,B07010_002E,B07010_002M,B07010_003E,B07010_003M,B07010_004E,B07010_004M,B07010_005E,B07010_005M,B07010_006E,B07010_006M,B07010_007E,B07010_007M,B07010_008E,B07010_008M,B07010_009E,B07010_009M,B07010_010E,B07010_010M,B07010_011E,B07010_011M,B07010_012E,B07010_012M,B07010_013E,B07010_013M,B07010_014E,B07010_014M,B07010_015E,B07010_015M,B07010_016E,B07010_016M,B07010_017E,B07010_017M,B07010_018E,B07010_018M,B07010_019E,B07010_019M,B07010_020E,B07010_020M,B07010_021E,B07010_021M,B07010_022E,B07010_022M,B07010_023E,B07010_023M,B07010_024E,B07010_024M,B07010_025E,B07010_025M,B07010_026E,B07010_026M,B07010_027E,B07010_027M,B07010_028E,B07010_028M,B07010_029E,B07010_029M,B07010_030E,B07010_030M,B07010_031E,B07010_031M,B07010_032E,B07010_032M,B07010_033E,B07010_033M,B07010_034E,B07010_034M,B07010_035E,B07010_035M,B07010_036E,B07010_036M,B07010_037E,B07010_037M,B07010_038E,B07010_038M,B07010_039E,B07010_039M,B07010_040E,B07010_040M,B07010_041E,B07010_041M,B07010_042E,B07010_042M,B07010_043E,B07010_043M,B07010_044E,B07010_044M,B07010_045E,B07010_045M,B07010_046E,B07010_046M,B07010_047E,B07010_047M,B07010_048E,B07010_048M,B07010_049E,B07010_049M,B07010_050E,B07010_050M,B07010_051E,B07010_051M,B07010_052E,B07010_052M,B07010_053E,B07010_053M,B07010_054E,B07010_054M,B07010_055E,B07010_055M,B07010_056E,B07010_056M,B07010_057E,B07010_057M,B07010_058E,B07010_058M,B07010_059E,B07010_059M,B07010_060E,B07010_060M,B07010_061E,B07010_061M,B07010_062E,B07010_062M,B07010_063E,B07010_063M,B07010_064E,B07010_064M,B07010_065E,B07010_065M,B07010_066E,B07010_066M,NAME,B07010_001EA,B07010_001MA,B07010_002EA,B07010_002MA,B07010_003MA,B07010_003EA,B07010_004MA,B07010_004EA,B07010_005MA,B07010_005EA,B07010_006EA,B07010_006MA,B07010_007EA,B07010_007MA,B07010_008MA,B07010_008EA,B07010_009MA,B07010_009EA,B07010_010MA,B07010_010EA,B07010_011MA,B07010_011EA,B07010_012EA,B07010_012MA,B07010_013EA,B07010_013MA,B07010_014MA,B07010_014EA,B07010_015EA,B07010_015MA,B07010_016MA,B07010_016EA,B07010_017EA,B07010_017MA,B07010_018EA,B07010_018MA,B07010_019MA,B07010_019EA,B07010_020MA,B07010_020EA,B07010_021MA,B07010_021EA,B07010_022EA,B07010_022MA,B07010_023EA,B07010_023MA,B07010_024EA,B07010_024MA,B07010_025MA,B07010_025EA,B07010_026EA,B07010_026MA,B07010_027EA,B07010_027MA,B07010_028EA,B07010_028MA,B07010_029EA,B07010_029MA,B07010_030MA,B07010_030EA,B07010_031MA,B07010_031EA,B07010_032EA,B07010_032MA,B07010_033EA,B07010_033MA,B07010_034EA,B07010_034MA,B07010_035EA,B07010_035MA,B07010_036MA,B07010_036EA,B07010_037EA,B07010_037MA,B07010_038EA,B07010_038MA,B07010_039EA,B07010_039MA,B07010_040MA,B07010_040EA,B07010_041MA,B07010_041EA,B07010_042MA,B07010_042EA,B07010_043EA,B07010_043MA,B07010_044EA,B07010_044MA,B07010_045MA,B07010_045EA,B07010_046EA,B07010_046MA,B07010_047MA,B07010_047EA,B07010_048EA,B07010_048MA,B07010_049EA,B07010_049MA,B07010_050MA,B07010_050EA,B07010_051MA,B07010_051EA,B07010_052MA,B07010_052EA,B07010_053MA,B07010_053EA,B07010_054MA,B07010_054EA,B07010_055MA,B07010_055EA,B07010_056MA,B07010_056EA,B07010_057EA,B07010_057MA,B07010_058MA,B07010_058EA,B07010_059EA,B07010_059MA,B07010_060MA,B07010_060EA,B07010_061MA,B07010_061EA,B07010_062MA,B07010_062EA,B07010_063MA,B07010_063EA,B07010_064MA,B07010_064EA,B07010_065MA,B07010_065EA,B07010_066MA,B07010_066EA,state
0400000US18,5218923,3385,688824,11072,4530099,11443,973956,11257,491865,10164,811381,11608,640762,12147,656514,11990,411913,8962,146595,5342,397113,8873,4444483,19439,569276,10042,3875207,19010,761952,11100,411716,8603,684979,11839,558337,10702,582849,11326,373510,8335,135174,5416,366690,8733,446235,12217,63141,4695,383094,10502,118155,5657,49677,3596,77628,4538,52068,3908,43865,3731,21230,2508,6623,1419,13848,2007,196218,8546,32709,2699,163509,8098,58054,4182,19784,1981,29580,3103,18153,2245,18713,2220,9579,2039,2351,653,7295,1532,111263,7470,16794,2160,94469,6363,30156,2942,9627,1684,16767,2028,11130,2075,9773,1777,6668,1430,2205,775,8143,1471,20724,2744,6904,1710,13820,2095,5639,1192,1061,545,2427,981,1074,557,1314,647,926,510,242,191,1137,574,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2472319,2240,213898,6648,2258421,6856,458376,8918,228555,6195,374963,7855,326808,7177,362581,8318,223096,6226,79825,4194,204217,5599,2105614,9503,176938,6114,1928676,11554,352648,8537,189131,5319,318072,7268,282009,6560,321366,7230,202788,5625,72672,3914,189990,5682,207310,8278,18164,2080,189146,7518,56804,4039,23227,2508,34931,2642,28824,2985,23496,2329,12013,1436,3668,802,6183,1342,86442,4854,10233,1312,76209,4597,27726,2526,8595,1268,12345,1685,9141,1509,9547,1452,3922,902,1156,399,3777,1057,63546,4552,6271,1248,57275,3990,19076,2165,6961,1255,8420,1241,6223,1206,7126,1428,3749,973,1583,709,4137,1025,9407,1416,2292,687,7115,1299,2122,633,641,338,1195,546,611,273,1046,503,624,306,746,494,130,89,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2281272,2255,247150,7010,2034122,7551,423555,7729,202475,5484,347587,7820,288591,7302,308258,7259,185932,5793,68953,3315,208771,5979,1893065,11952,198869,6388,1694196,11833,317056,6885,163698,4818,285542,6944,243775,6224,265028,6916,164856,5208,61294,3174,192947,5704,214370,10936,24582,2936,189788,9294,53145,3524,23771,2814,35673,2930,24871,2430,26406,2384,12859,2212,4341,1002,8722,1617,89289,4601,10896,1349,78393,4227,31554,2945,7967,1159,12480,1625,10115,1307,8867,1543,3635,826,1596,670,2179,667,69670,5029,10064,1731,59606,4603,18084,2014,6122,1134,10869,1610,8156,1485,6638,1481,3848,935,1656,599,4233,1041,14878,2398,2739,867,12139,2169,3716,1103,917,703,3023,1174,1674,501,1319,545,734,367,66,83,690,308,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3530921,2571,440431,8900,3090490,9208,772258,11200,367775,8520,548560,10667,416446,9005,401031,8265,251727,7329,91529,4587,241164,6106,3012253,12494,366152,8361,2646101,13950,619768,10905,307144,7459,467518,10567,361790,8003,355658,8076,229273,6625,83436,4137,221514,5496,284529,10081,36912,3439,247617,9089,79944,4719,36318,2795,49524,3683,31487,3331,26637,2882,11906,1830,4054,1125,7747,1203,125355,7550,21195,2507,104160,6286,41272,3525,13947,1831,15940,2024,11287,1601,10103,1912,5354,1071,1446,561,4811,1241,93685,6070,13425,1608,80260,5372,27408,3052,9135,1517,13769,2077,9927,1643,7333,1174,3868,924,2431,834,6389,1137,15099,2693,2747,880,12352,2243,3866,1414,1231,453,1809,619,1955,1028,1300,524,1326,631,162,145,703,456,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3663532,2497,563858,9881,3099674,10184,736419,12037,380646,9852,534193,11081,376896,10042,387801,7862,266673,9531,102923,4790,314123,7249,3170707,14758,477479,9563,2693228,14918,611789,11625,328543,8943,459416,10555,333156,9324,339886,7122,238739,8612,93241,3929,288458,6863,283386,11549,46858,4126,236528,9431,67845,4279,31677,3347,47561,3594,26916,2560,28747,3464,15361,2326,4890,1321,13531,1724,123350,7776,26282,2671,97068,6890,33151,3420,12702,2090,16255,2495,9562,1902,10842,2051,6418,1256,2019,817,6119,1819,73630,5261,9955,1707,63675,4732,20122,2316,7247,1436,9740,1782,6332,1318,7462,1424,5127,1268,2648,828,4997,1172,12459,2148,3284,994,9175,1892,3512,1450,477,289,1221,411,930,420,864,442,1028,482,125,165,1018,415,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1111822,1226,89484,3822,1022338,3975,221740,6142,115538,4613,182631,4923,147378,5487,149060,4788,93970,4222,32741,2322,79280,3543,961364,7368,77838,3657,883526,6820,176533,5205,98261,4167,156584,4891,129991,4858,132018,4831,86681,3740,29782,2198,73676,3443,90697,6063,6014,1357,84683,5833,26297,2487,9955,1560,17449,2310,11153,1831,11364,1562,3904,960,1897,670,2664,710,31681,2790,2722,657,28959,2722,11403,1721,4587,1198,5001,1046,2997,712,2480,789,1150,470,411,260,930,376,24648,2630,2732,732,21916,2514,6651,1165,2494,802,3153,879,2660,995,2754,865,1951,693,605,402,1648,711,3432,948,178,132,3254,952,856,560,241,220,444,368,577,391,444,318,284,205,46,59,362,275,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4773742,1569,595211,9225,4178531,9405,739747,11370,337841,8884,557676,12274,468241,9972,575265,10388,447109,9914,211456,6784,841196,11203,4163970,15946,505215,9610,3658755,14649,622758,10896,289500,7638,480259,11741,401781,9286,499732,9156,399518,9645,187805,6331,777402,12024,314213,14370,40487,4512,273726,11800,58142,4957,26034,3576,42496,4239,36994,3643,42890,3103,25031,2759,11095,2012,31044,3044,129800,7312,19822,2464,109978,6806,27389,2695,11065,1995,14816,2369,14113,2115,14365,2021,10708,1544,5493,1197,12029,1836,131588,7074,17538,2268,114050,6307,24533,2432,9450,1416,17485,2550,13538,2013,15605,2221,10617,1737,5885,1342,16937,2104,34171,3376,12149,1826,22022,2313,6925,1483,1792,676,2620,744,1815,607,2673,824,1235,487,1178,571,3784,882,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5498140,1151,591741,9656,4906399,9885,980845,15663,444030,10072,684829,13455,547488,12509,655271,10837,507057,10713,234266,6664,852613,11553,4784483,16078,500779,9841,4283704,15003,805990,15014,383557,9310,600394,12754,481901,11564,569993,9960,452004,10117,211157,6176,778708,10072,389673,13499,41896,4307,347777,11943,88041,5595,38021,3596,51843,4251,39108,3320,50214,4587,30168,3678,13577,2202,36805,3823,145916,7979,14594,1956,131322,7603,36878,3256,10459,1523,16319,2614,14304,2337,18530,2512,12552,1739,4964,1277,17316,2395,126087,6430,16587,2025,109500,6195,35127,2674,9407,1302,12861,1950,9586,1247,13345,2124,9873,1921,3694,1013,15607,2099,51981,5488,17885,3040,34096,3580,14809,2585,2586,1021,3412,1104,2589,871,3189,782,2460,831,874,402,4177,924,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8030918,2914,1067307,12051,6963611,12857,1616950,13863,775339,12444,1182282,13422,892531,10409,931157,13478,610815,9256,253774,5993,700763,9787,6869048,21333,889963,11616,5979085,20468,1289524,12693,643704,11387,1010566,12074,776674,10098,825985,12896,552555,8707,233296,5992,646781,9607,706194,18493,103437,5975,602757,16056,191419,7294,87750,4589,111310,5658,73855,4077,63756,4700,33838,2986,11538,1784,29291,2873,304612,9993,45587,2717,259025,8557,94586,5293,29193,2894,41762,3125,30133,2860,29933,3262,16046,1928,4513,979,12859,1741,111498,6323,14315,1895,97183,5557,33206,3322,11928,1638,14675,1628,9501,1497,9191,1629,6493,1007,3832,1072,8357,1579,39566,3527,14005,1675,25561,3127,8215,1283,2764,774,3969,1359,2368,1053,2292,893,1883,621,595,300,3475,939,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4315429,2202,357318,6269,3958111,6898,757752,10037,361926,6652,602503,10093,513505,9768,622840,10096,423683,8107,168587,5790,507315,10054,3679118,13392,301445,5889,3377673,14362,594116,9648,294064,6241,505065,9619,432834,8861,546063,9017,383966,7906,153371,5815,468194,9506,331910,10297,24753,2572,307157,9340,80647,4624,37910,2702,52466,4382,44413,2872,42310,3589,22203,2049,7773,1213,19435,2135,198191,9164,17921,1900,180270,8673,53675,3689,20031,2174,29531,2698,25645,2317,24640,2693,11081,1630,4756,1167,10911,1506,84997,4862,7546,1290,77451,4529,24237,2349,8697,1253,12994,1883,8714,1245,8094,1218,5507,982,1841,759,7367,1378,21213,2481,5653,1254,15560,1844,5077,831,1224,484,2447,735,1899,674,1733,576,926,368,846,387,1408,465,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2359979,2427,391053,8654,1968926,8724,521583,11857,258559,7381,365256,8180,252329,7656,242353,8491,146852,5816,44727,3120,137267,5292,2037954,12841,326415,8397,1711539,13147,432865,11467,222895,7384,314552,7224,222559,7005,215481,7763,133877,6050,41578,2932,127732,5203,165087,9496,28231,3103,136856,7685,43575,3568,19817,2563,28608,3150,16746,2593,14665,2160,6696,1526,1464,564,5285,1361,91997,6140,23193,2894,68804,5004,27543,2742,9468,1903,12979,2284,7093,1512,6152,1440,3787,937,264,199,1518,550,60443,5310,11521,1562,48922,4653,16792,2047,5858,1318,8712,1582,5853,1549,5741,1475,2188,1055,1368,617,2410,719,4498,1119,1693,654,2805,851,808,453,521,329,405,401,78,135,314,292,304,251,53,70,322,198,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4856639,3289,547209,10240,4309430,10506,963344,12644,486265,11543,769449,12923,613441,11453,599176,10533,361080,8064,136320,6001,380355,7690,4075462,16891,443249,10154,3632213,16455,748940,12869,396470,9306,636772,10263,518919,10920,528674,10511,328285,7690,124784,5718,349369,7573,425220,13061,49479,3313,375741,12199,110210,6035,51730,3755,75881,5219,55582,4009,42394,4069,18506,2023,6795,1280,14643,1800,202495,10063,31646,2871,170849,8856,60247,3762,21384,2364,33558,3242,22447,2536,14885,2424,8296,1525,3025,919,7007,1909,135206,6376,17687,2199,117519,5516,40588,3307,15531,2556,20348,2937,15050,1977,11693,1758,4769,1245,1417,462,8123,1320,18256,2463,5148,1028,13108,2033,3359,913,1150,627,2890,1037,1443,512,1530,576,1224,516,299,242,1213,528,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,821687,1373,79391,3122,742296,3212,167178,5888,80208,3391,140053,4946,104971,3756,102422,4826,58762,3399,24507,2033,64195,3313,686026,6856,64837,2720,621189,6755,127883,5836,65114,3138,114618,4308,89595,3245,91569,4075,52064,3279,22258,1972,58088,2975,72460,5383,5664,1141,66796,5028,17088,1935,10131,2016,15979,2438,10039,1457,5714,1309,4077,1133,1243,622,2525,761,30395,3681,4149,949,26246,3480,10647,1489,2893,752,5323,1777,2128,653,2848,1137,1235,765,113,88,1059,622,31019,3155,4379,995,26640,2670,11021,1517,1951,740,3854,830,3063,875,2131,747,1287,526,867,579,2466,1147,1787,502,362,229,1425,442,539,262,119,97,279,159,146,148,160,140,99,134,26,42,57,58,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1465286,1438,123785,5079,1341501,4998,268695,5266,146383,4392,221874,5401,188948,4293,212753,5712,128121,4119,46994,2500,127733,4163,1230901,7124,100481,4375,1130420,8199,206440,4656,117016,4268,183135,5033,158612,4396,187160,5307,116952,3940,43031,2506,118074,3870,140383,6315,12693,1999,127690,5767,35403,2896,19067,1856,23229,2654,19694,2283,16242,2217,6959,1360,2090,651,5006,1048,50997,3681,4205,885,46792,3514,15582,1944,5488,1206,8811,1323,6544,1354,5627,1034,2147,553,679,344,1914,587,36112,3126,3992,971,32120,2711,9755,1543,4401,1083,6020,1131,3876,828,2983,775,1859,642,953,533,2273,645,6893,1538,2414,619,4479,1390,1515,977,411,260,679,303,222,150,741,404,204,129,241,200,466,335,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2204567,1038,348048,7553,1856519,7675,344870,7798,189934,6189,348740,10039,267911,9067,277073,7964,170652,6567,69034,4117,188305,5641,1723557,15517,263550,7708,1460007,14040,253339,7356,143483,5005,268005,9089,212763,8653,222822,7739,140238,6035,58824,3681,160533,5257,346985,13494,59422,5265,287563,11086,59050,4796,32948,3785,63861,4862,42865,3427,42171,3887,22491,2947,7522,1784,16655,2587,21143,2643,6326,1251,14817,2024,4981,1039,1854,684,2287,612,2245,791,799,351,1054,769,349,270,1248,599,100828,7135,14060,2351,86768,6362,24593,2920,10884,2172,14244,2241,9311,1625,10559,1684,6268,1492,1733,916,9176,1620,12054,1967,4690,1100,7364,1503,2907,1037,765,362,343,271,727,384,722,503,601,300,606,399,693,343,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1098030,1607,103609,4542,994421,4457,182519,5516,93144,3900,149437,5021,125650,5828,152521,4664,105853,4298,43921,3156,141376,5460,946797,7588,88075,3972,858722,7724,147442,5138,79583,3442,128729,4846,105052,4606,132028,4329,94650,4147,40544,3123,130694,4944,76726,7226,7447,2241,69279,6136,16101,2179,8133,1849,11970,1984,11124,2065,10151,2160,5671,1349,1550,571,4579,1251,26523,3701,2640,1034,23883,3386,6974,1570,1965,703,4358,1144,3161,806,3721,1195,1730,779,917,499,1057,408,43062,4123,3790,1076,39272,3797,11314,1515,2968,984,3764,1128,6228,1748,6333,1497,3205,877,811,365,4649,1288,4922,1259,1657,672,3265,920,688,408,495,411,616,359,85,101,288,191,597,359,99,101,397,263,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7196853,1468,1051666,13687,6145187,13646,1088751,14919,538967,11293,899093,13612,688684,13732,775828,14532,646043,11263,292631,8098,1215190,14521,6512687,17348,937487,13610,5575200,18435,961988,14410,484205,11084,814023,13360,622239,12989,701698,13878,592799,10066,268204,7624,1130044,14359,377159,14464,55917,5119,321242,12167,66521,5724,32413,3599,52338,3901,40970,3115,41430,3536,30759,2776,13200,1861,43611,3282,154939,7386,24445,2808,130494,6722,30188,2421,11277,1939,18086,2135,13574,1706,17950,2694,13342,2027,6233,1241,19844,2579,106849,5484,15857,2062,90992,4947,20851,2221,8757,1594,11382,1578,9647,1506,12407,1694,6965,1092,4167,1113,16816,2210,45219,4326,17960,2955,27259,2742,9203,1763,2315,895,3264,843,2254,669,2343,792,2178,909,827,477,4875,1233,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1654214,1986,270931,7223,1383283,7434,326946,8905,162121,5578,247404,7863,174676,5541,176420,5979,113752,5285,44019,2974,137945,5188,1425507,9438,232731,7544,1192776,9426,267917,8469,138880,5344,208966,8030,153933,4970,157180,5607,102852,5348,40045,2947,123003,4888,136422,7118,21148,2912,115274,6379,36339,3666,14250,2060,25334,3004,13286,2187,10378,1681,5970,1405,2335,754,7382,1277,38305,3918,7758,1580,30547,3496,10783,1743,4218,1139,5240,1525,2345,956,2986,984,1960,910,663,588,2352,916,45256,4622,6144,1442,39112,4053,10726,1616,4028,1042,6825,1345,4623,1251,5122,1184,2652,899,976,414,4160,1140,8724,1971,3150,1100,5574,1340,1181,566,745,369,1039,616,489,359,754,470,318,201,0,185,1048,652,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
