GEO_ID,C14003_001E,C14003_001M,C14003_002E,C14003_002M,C14003_003E,C14003_003M,C14003_004E,C14003_004M,C14003_005E,C14003_005M,C14003_006E,C14003_006M,C14003_007E,C14003_007M,C14003_008E,C14003_008M,C14003_009E,C14003_009M,C14003_010E,C14003_010M,C14003_011E,C14003_011M,C14003_012E,C14003_012M,C14003_013E,C14003_013M,C14003_014E,C14003_014M,C14003_015E,C14003_015M,C14003_016E,C14003_016M,C14003_017E,C14003_017M,C14003_018E,C14003_018M,C14003_019E,C14003_019M,C14003_020E,C14003_020M,C14003_021E,C14003_021M,C14003_022E,C14003_022M,C14003_023E,C14003_023M,C14003_024E,C14003_024M,C14003_025E,C14003_025M,C14003_026E,C14003_026M,C14003_027E,C14003_027M,C14003_028E,C14003_028M,NAME,C14003_001MA,C14003_001EA,C14003_002MA,C14003_002EA,C14003_003EA,C14003_003MA,C14003_004EA,C14003_004MA,C14003_005EA,C14003_005MA,C14003_006EA,C14003_006MA,C14003_007MA,C14003_007EA,C14003_008MA,C14003_008EA,C14003_009EA,C14003_009MA,C14003_010EA,C14003_010MA,C14003_011EA,C14003_011MA,C14003_012MA,C14003_012EA,C14003_013MA,C14003_013EA,C14003_014EA,C14003_014MA,C14003_015EA,C14003_015MA,C14003_016EA,C14003_016MA,C14003_017EA,C14003_017MA,C14003_018MA,C14003_018EA,C14003_019MA,C14003_019EA,C14003_020EA,C14003_020MA,C14003_021EA,C14003_021MA,C14003_022EA,C14003_022MA,C14003_023MA,C14003_023EA,C14003_024MA,C14003_024EA,C14003_025MA,C14003_025EA,C14003_026EA,C14003_026MA,C14003_027EA,C14003_027MA,C14003_028MA,C14003_028EA,state
0400000US50,608333,1091,122750,3029,3866,724,26944,1527,32706,1646,20867,561,13204,1116,14315,1571,6003,975,4845,777,31981,2280,3212,762,3667,737,3815,678,1860,424,5204,880,8447,1321,2488,750,3288,618,453602,2514,6255,887,2293,736,364,231,362,241,3854,645,22150,1513,61809,1373,356515,1515,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7885760,5451,1804517,15382,40696,2941,427116,8511,463352,9925,278733,3558,160447,5861,203040,6639,128726,6063,102407,5067,369011,11699,60163,3768,66484,4324,48318,3507,23996,2190,27434,2650,46098,3554,45748,3818,50770,3948,5712232,13482,106105,4309,22633,2433,8326,1846,8603,1691,55029,3680,334421,7138,964138,8502,4212977,8192,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6643366,4514,1452324,14375,32741,2679,345249,6750,400634,7785,239999,2840,111338,3786,144302,5737,101780,5883,76281,4625,265879,10336,43021,2687,58033,3970,42096,3666,18000,1996,18258,1767,32011,3676,24408,2815,30052,2944,4925163,13873,111565,4707,25913,3060,7383,1588,6749,1199,52324,3366,307891,6348,844418,7218,3568920,6113,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1793653,2835,375272,6195,12593,1774,92085,3870,98604,3646,57900,1665,29434,2480,46340,2890,21270,2367,17046,2124,43873,3983,3138,943,7643,1200,8120,1644,4510,1045,4110,959,7331,1255,4668,1150,4353,951,1374508,5396,27772,2040,5993,1656,2093,688,2009,590,14008,1525,73769,3658,192113,3132,1056751,3211,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5522281,3938,1248163,10509,44956,2703,301118,6460,314235,6644,199841,2264,107940,3119,143399,5198,77288,4315,59386,3490,252063,7490,23645,2226,54515,3256,49203,3017,19139,1667,22526,2199,31756,2666,22156,2076,29123,2385,4022055,8473,78517,3426,14608,1834,7150,1212,5706,915,36021,2313,213836,6588,635036,6121,3031181,5471,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,554038,1722,141242,3478,5945,1063,33260,2102,35391,2169,19784,861,12713,1747,14586,2028,10016,1470,9547,1392,13301,2308,1705,578,3508,1067,2070,857,1030,498,498,395,1622,791,1145,545,1723,645,399495,3022,7992,1308,1848,638,1065,521,638,300,4136,881,25305,1993,68918,2445,289593,2400,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3548155,4166,645144,8779,37899,2689,168652,5504,188760,6101,119743,2480,45685,3092,57459,4078,15381,1721,11565,1802,338011,10654,16149,1916,58003,4296,55627,4366,31745,2494,38972,3192,71393,4154,39838,3530,26284,2749,2565000,7853,36377,3065,5456,1135,2686,750,9335,1468,32142,2563,139935,4608,401445,4818,1937624,3487,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,4645710,4579,1049742,10403,26473,2589,255887,7287,283315,7604,162984,2555,94709,3953,121221,4916,61456,4377,43697,3234,170897,7829,25907,2387,37521,3505,32588,2993,19338,2024,9493,1605,19202,2784,13169,1818,13679,1922,3425071,10150,73115,3372,19424,2960,5420,1361,6690,1264,38566,3292,204211,5608,534218,7203,2543427,6869,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,698740,1427,170045,4606,4836,817,42634,2678,45963,1960,25901,1340,10506,1750,14891,1918,13820,2038,11494,1808,25490,3177,3343,1045,6310,1368,4155,925,2608,796,1433,521,1692,901,2553,948,3396,996,503205,4442,13046,1419,3261,990,794,293,1705,697,7889,1047,43179,2311,92958,2984,340373,2713,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6299433,5487,1561875,15275,36032,3816,387637,8293,422731,8425,245815,3064,117525,3785,161577,5883,107444,4683,83114,5438,191206,8055,24894,2264,37362,3707,27392,2900,13582,2105,9333,1557,19311,2544,28129,3182,31203,3268,4546352,15106,123024,5470,29376,3133,7966,1593,9952,1615,53723,3378,291737,6920,740341,6131,3290233,6777,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2836698,3587,672250,9055,27224,2926,172061,6306,179732,5955,102698,2572,52458,2905,65373,3581,38366,2973,34338,3151,80107,5700,10467,1599,20351,2847,13489,1939,7872,1387,5358,1210,10977,1907,4975,1048,6618,1221,2084341,7629,41532,2757,13101,1941,4773,1426,5896,1397,23845,2632,130109,4528,336072,5431,1529013,5106,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
