GEO_ID,C17024_001E,C17024_001M,C17024_002E,C17024_002M,C17024_003E,C17024_003M,C17024_004E,C17024_004M,C17024_005E,C17024_005M,C17024_006E,C17024_006M,C17024_007E,C17024_007M,C17024_008E,C17024_008M,C17024_009E,C17024_009M,C17024_010E,C17024_010M,C17024_011E,C17024_011M,C17024_012E,C17024_012M,C17024_013E,C17024_013M,C17024_014E,C17024_014M,C17024_015E,C17024_015M,C17024_016E,C17024_016M,C17024_017E,C17024_017M,C17024_018E,C17024_018M,C17024_019E,C17024_019M,C17024_020E,C17024_020M,C17024_021E,C17024_021M,C17024_022E,C17024_022M,C17024_023E,C17024_023M,C17024_024E,C17024_024M,C17024_025E,C17024_025M,C17024_026E,C17024_026M,C17024_027E,C17024_027M,C17024_028E,C17024_028M,NAME,C17024_001MA,C17024_001EA,C17024_002MA,C17024_002EA,C17024_003EA,C17024_003MA,C17024_004EA,C17024_004MA,C17024_005EA,C17024_005MA,C17024_006MA,C17024_006EA,C17024_007MA,C17024_007EA,C17024_008MA,C17024_008EA,C17024_009EA,C17024_009MA,C17024_010EA,C17024_010MA,C17024_011MA,C17024_011EA,C17024_012MA,C17024_012EA,C17024_013MA,C17024_013EA,C17024_014EA,C17024_014MA,C17024_015EA,C17024_015MA,C17024_016EA,C17024_016MA,C17024_017EA,C17024_017MA,C17024_018MA,C17024_018EA,C17024_019MA,C17024_019EA,C17024_020EA,C17024_020MA,C17024_021MA,C17024_021EA,C17024_022EA,C17024_022MA,C17024_023MA,C17024_023EA,C17024_024MA,C17024_024EA,C17024_025EA,C17024_025MA,C17024_026MA,C17024_026EA,C17024_027EA,C17024_027MA,C17024_028EA,C17024_028MA,state
0400000US50,601611,741,121600,1158,8540,1745,10276,2094,5358,1273,22253,2794,22816,1934,18476,2008,13166,1912,20715,1993,384721,886,21940,2180,23175,2187,13149,1504,48466,3788,68091,4024,56724,3402,46235,3160,106941,4353,95290,650,1648,499,5505,917,4894,721,15613,1429,18748,1824,15624,1746,10499,1174,22759,1676,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7936903,2853,1828574,3986,124811,7425,154088,8972,92448,7895,261940,10831,308698,11949,230099,10638,176485,7653,480005,12510,5072169,3784,270511,10161,300381,11986,163203,9010,543112,17061,748599,19712,683343,19635,546919,16280,1816101,23468,1036160,3070,20780,2170,61234,3164,46829,3001,150917,4473,174925,6264,138131,5631,103761,3933,339583,7302,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6761934,3299,1556116,3692,132939,10535,155208,10770,79015,6925,257702,12155,266780,11212,206795,9286,148150,8008,309527,9476,4317995,2395,273163,10914,284330,13215,149238,7373,508344,13059,680403,17733,580334,16244,471827,12932,1370356,15090,887823,2079,18507,2173,51131,3287,40725,3021,124347,5343,158025,6169,136161,5877,109542,6438,249385,6113,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1801131,2144,373936,2410,49635,5765,42332,4444,22827,3296,67773,6358,67885,5246,51201,3947,30331,3298,41952,4155,1124636,1631,96266,6067,105055,6545,55898,4368,158411,8807,201199,8019,164522,7676,120566,6888,222719,9354,302559,1429,5097,1189,21670,2137,22022,2124,69950,3086,69922,3636,45394,3495,27470,2565,41034,3157,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5573134,3298,1290825,3711,102215,7341,133219,7486,63701,5314,207183,9338,245948,9052,194593,6918,141053,7170,202913,7254,3487888,2344,197140,6857,245357,8428,125069,5869,403628,11162,580323,12795,549310,11755,446356,11355,940705,12454,794421,1726,18401,1643,41024,2494,42048,2507,143072,4906,171531,5266,132029,4527,86112,4243,160204,5246,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,561445,1473,132899,1784,10556,2373,11918,2583,4675,1346,22971,3456,28930,4062,20987,2734,12930,2142,19932,2745,355624,1280,17979,2377,27039,3093,10221,1529,42957,4070,57097,4883,52015,4688,40773,3762,107543,5712,72922,1087,812,427,2715,702,3837,1070,13118,1544,15093,1842,11399,1723,8039,1495,17909,1979,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3633892,1704,842869,1689,299288,9187,175752,8852,60710,5091,150361,7080,83804,6716,31007,3813,14799,2454,27148,3306,2216206,595,511548,16273,417888,13508,183348,8776,448827,14543,332063,12556,139685,8375,70263,6326,112584,7484,574817,537,88721,4114,139336,5044,68392,4109,133947,5583,77323,4708,31362,3108,13176,1999,22560,2390,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,4706978,2160,1111960,3054,152042,8261,153568,8520,69985,5730,187158,9563,173893,9125,143019,9653,90358,6059,141937,7275,2913655,2846,230928,9388,280293,11573,148877,7173,422419,13257,501970,14530,406360,15751,287102,10440,635706,12810,681363,2142,16347,1778,59386,3483,46495,3347,124120,4970,136549,5297,94747,4840,64755,4174,138964,4820,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,715608,613,184816,702,9787,1677,15913,2490,12062,2713,28013,3436,32017,3169,29550,3209,20033,2514,37441,3980,469864,1146,21094,2053,22907,2278,17223,2578,48518,4039,66103,3946,65745,5353,49973,4406,178301,6317,60928,1056,930,398,1769,543,3771,1016,9492,1571,8829,1249,7766,1225,7183,1244,21188,1983,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6401273,3092,1592610,3316,198730,12196,230756,14252,111876,8568,287291,13909,267953,12623,178981,8811,110683,8665,206340,9917,3849083,1998,343270,10617,342000,13055,189318,10700,550889,18946,657455,17125,506537,16524,370349,13845,889265,17035,959580,1636,24992,2476,54758,3352,46680,3775,161310,6364,187938,6506,144511,6081,103770,5131,235621,8204,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2865098,2160,699890,2504,88101,7335,111516,6330,46327,4773,131745,8406,123102,7145,83446,7313,47268,4601,68385,5769,1739683,2475,134615,7560,187574,8426,90692,6493,277275,10441,315366,11873,238675,10028,163339,8226,332147,11755,425525,2379,12055,1578,34204,2484,32768,2958,82480,4422,85192,5439,63814,4530,38069,3552,76943,3991,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
