GEO_ID,B17012_001E,B17012_001M,B17012_002E,B17012_002M,B17012_003E,B17012_003M,B17012_004E,B17012_004M,B17012_005E,B17012_005M,B17012_006E,B17012_006M,B17012_007E,B17012_007M,B17012_008E,B17012_008M,B17012_009E,B17012_009M,B17012_010E,B17012_010M,B17012_011E,B17012_011M,B17012_012E,B17012_012M,B17012_013E,B17012_013M,B17012_014E,B17012_014M,B17012_015E,B17012_015M,B17012_016E,B17012_016M,B17012_017E,B17012_017M,B17012_018E,B17012_018M,B17012_019E,B17012_019M,B17012_020E,B17012_020M,B17012_021E,B17012_021M,B17012_022E,B17012_022M,B17012_023E,B17012_023M,B17012_024E,B17012_024M,B17012_025E,B17012_025M,B17012_026E,B17012_026M,B17012_027E,B17012_027M,B17012_028E,B17012_028M,B17012_029E,B17012_029M,B17012_030E,B17012_030M,B17012_031E,B17012_031M,B17012_032E,B17012_032M,B17012_033E,B17012_033M,B17012_034E,B17012_034M,B17012_035E,B17012_035M,NAME,B17012_001EA,B17012_001MA,B17012_002EA,B17012_002MA,B17012_003MA,B17012_003EA,B17012_004MA,B17012_004EA,B17012_005EA,B17012_005MA,B17012_006EA,B17012_006MA,B17012_007EA,B17012_007MA,B17012_008EA,B17012_008MA,B17012_009MA,B17012_009EA,B17012_010EA,B17012_010MA,B17012_011EA,B17012_011MA,B17012_012EA,B17012_012MA,B17012_013EA,B17012_013MA,B17012_014MA,B17012_014EA,B17012_015EA,B17012_015MA,B17012_016EA,B17012_016MA,B17012_017EA,B17012_017MA,B17012_018EA,B17012_018MA,B17012_019EA,B17012_019MA,B17012_020MA,B17012_020EA,B17012_021MA,B17012_021EA,B17012_022MA,B17012_022EA,B17012_023EA,B17012_023MA,B17012_024MA,B17012_024EA,B17012_025MA,B17012_025EA,B17012_026MA,B17012_026EA,B17012_027MA,B17012_027EA,B17012_028EA,B17012_028MA,B17012_029EA,B17012_029MA,B17012_030EA,B17012_030MA,B17012_031MA,B17012_031EA,B17012_032MA,B17012_032EA,B17012_033EA,B17012_033MA,B17012_034EA,B17012_034MA,B17012_035EA,B17012_035MA,state
0400000US41,964892,8222,117202,5776,45700,3565,17747,2101,15084,2109,11113,1727,1756,699,71502,4831,15062,2112,3678,1074,9050,1496,2254,854,80,135,56440,4455,7441,1496,36126,3514,12105,1844,768,426,847690,8772,683681,8311,425644,6561,206014,6694,46615,3080,5408,1271,164009,6091,53996,3178,22360,2436,27314,2346,4049,1091,273,218,110013,5524,48232,3401,53846,3891,7608,1593,327,397,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3202089,14021,304659,8110,93858,3869,42108,2501,29611,2360,17786,1861,4353,899,210801,6855,36183,2971,6711,1229,22460,2520,6306,1289,706,386,174618,5973,24523,2338,109407,4649,36071,3004,4617,1085,2897430,15690,2292307,14371,1426651,10586,700927,9352,152532,5188,12197,1411,605123,10514,178866,6620,92253,4718,77249,3890,8457,1429,907,449,426257,8392,200700,5638,202657,6575,21549,1956,1351,601,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,257419,5346,23710,2237,6780,1015,3270,977,2143,688,1322,539,45,76,16930,2057,2215,760,495,312,1319,630,323,307,78,128,14715,1926,1921,756,9294,1686,2926,857,574,457,233709,5060,173674,5525,106620,3950,56991,3711,9436,1369,627,385,60035,3322,16721,2207,8691,1530,6926,1477,1071,604,33,55,43314,2896,19805,2063,20094,2144,3415,1144,0,200,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1204041,11533,169766,6595,48461,3241,20656,2088,17517,2193,8456,1458,1832,697,121305,6071,18551,2274,6347,1369,9531,1720,2535,1033,138,128,102754,5255,13783,1836,62747,4048,23679,2612,2545,887,1034275,12278,790707,10018,488877,7208,249682,6576,48532,4335,3616,1069,243568,8550,67953,4805,34371,3377,30580,3418,3002,877,0,197,175615,6815,75351,4398,88556,4995,11382,1772,326,209,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,206668,3783,17777,1672,5624,910,2721,570,1289,415,1354,579,260,152,12153,1446,2285,663,667,486,1044,415,385,176,189,157,9868,1333,927,275,5849,1084,2349,610,743,299,188891,3737,153943,3456,95900,2633,42988,2571,13946,1675,1109,405,34948,2376,11640,1368,4678,818,5506,1047,1374,571,82,115,23308,2219,6906,1125,14346,1849,1868,504,188,157,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1641665,13839,224722,7137,81893,4679,32768,2853,30828,3396,15107,1813,3190,899,142829,6475,23882,2817,5831,1181,14240,2384,3349,986,462,323,118947,6028,18583,2453,74060,4520,22543,3016,3761,1144,1416943,12805,1118754,12958,681506,8821,357114,8122,74282,4513,5852,1136,298189,8332,86652,5315,40823,3077,40642,3310,4921,1499,266,221,211537,6607,95399,4747,103023,4509,12119,1957,996,669,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6239195,24705,875385,13529,360382,10066,105093,5110,132571,6246,103589,5413,19129,2209,515003,11767,80065,5303,19613,2173,44312,3807,12764,1813,3376,1238,434938,10679,51004,3546,246416,8160,117047,5899,20471,3333,5363810,23248,4132221,24321,2172472,19221,1531232,15881,398543,10134,29974,3851,1231589,18760,385816,10867,176771,7626,175820,8485,30238,3942,2987,1287,845773,14800,330309,8388,440686,10275,69257,5040,5521,1634,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,666661,6750,64059,4846,34250,3631,9062,1423,12025,2049,9486,1815,3677,1089,29809,2761,5599,1171,1268,503,2819,887,1259,619,253,310,24210,2359,3501,917,12355,1896,7107,1257,1247,544,602602,7131,508337,7386,242979,5008,162853,6005,87982,4091,14523,1512,94265,3974,32422,2623,13069,1723,16006,2037,2838,710,509,315,61843,3192,23329,1726,30526,2758,7513,1232,475,315,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,160878,3335,11857,1293,3560,725,1390,379,1277,378,802,390,91,119,8297,1271,1678,563,438,302,1087,449,153,146,0,143,6619,1144,393,257,4812,1049,1349,536,65,78,149021,3255,122959,3054,78357,2534,37139,2021,7299,1057,164,126,26062,2066,8450,1131,3261,648,4769,1049,420,262,0,143,17612,1731,6978,1040,9459,1354,1145,398,30,50,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2044422,13958,175030,5740,58950,3566,24182,2152,22264,2647,11031,1603,1473,455,116080,5140,15879,2024,3835,804,9432,1657,2215,820,397,276,100201,4530,15944,1763,61817,3907,20078,2137,2362,748,1869392,14307,1482235,14694,843229,10114,520304,10045,111071,4760,7631,1323,387157,9660,111157,5760,51320,3997,54447,4422,5267,907,123,161,276000,7457,122342,5597,136613,5444,15966,2022,1079,535,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1687786,13965,156411,7225,61538,3418,22056,2201,21974,2487,13351,1476,4157,1185,94873,5546,16731,2225,2887,793,10246,1967,3277,887,321,340,78142,5016,10244,1660,49240,3281,15778,2357,2880,1029,1531375,14981,1240285,13764,723028,9555,418543,8583,89656,4597,9058,1498,291090,9214,99200,5207,42919,3351,48193,3720,7626,1398,462,304,191890,6701,79783,4564,98395,5437,12929,1756,783,490,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,471536,7578,60924,3222,25160,2063,11487,1247,9350,1241,3615,979,708,466,35764,2743,6552,1178,1712,576,4022,981,818,478,0,182,29212,2403,4083,819,18313,1894,5824,1099,992,748,410612,7533,333506,6816,219414,4952,95640,3720,17367,1942,1085,515,77106,4481,25230,2579,12888,1662,11069,1777,1185,578,88,134,51876,3446,26805,2283,21990,2324,3081,797,0,182,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1461573,10805,130464,4622,41411,2397,16726,1493,12530,1485,9786,1201,2369,594,89053,4361,16397,2071,2852,733,10543,1553,2676,1124,326,259,72656,4012,8202,1332,44300,2923,17616,1960,2538,846,1331109,10318,1085463,9540,667383,7415,323321,6418,87422,3982,7337,1153,245646,5758,84055,3833,36913,2325,40364,2790,6455,1450,323,220,161591,4763,62265,2908,86454,4025,11913,1894,959,403,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,146745,3551,12425,1418,4407,1022,1531,476,1939,770,720,334,217,215,8018,1192,855,396,11,20,607,304,0,185,237,294,7163,1210,732,476,4098,976,1807,637,526,404,134320,3718,110991,4029,68329,3154,31641,2465,9981,1442,1040,505,23329,2139,9424,1602,3181,892,5540,1251,658,444,45,60,13905,1448,5433,1071,6577,1163,1773,685,122,103,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,895380,12009,363735,8335,148142,5548,84205,4131,51276,3352,12019,1878,642,403,215593,6440,43096,2997,15486,1789,23750,2558,3677,882,183,175,172497,5899,51013,3051,93590,4525,26974,2429,920,468,531645,9801,365007,7190,230628,5717,121350,4824,13000,1566,29,48,166638,5985,38478,2918,23657,2361,13701,1584,1120,523,0,214,128160,5165,71648,3677,53075,3480,3255,783,182,190,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1233937,11653,180873,5448,57968,4000,24391,2555,22849,2628,9384,1670,1344,751,122905,4516,14889,1753,4877,1156,9002,1335,1010,464,0,184,108016,4445,16559,1893,66152,3816,23141,2416,2164,649,1053064,10642,825323,9958,506487,7588,262380,7244,53177,3623,3279,867,227741,7162,58189,3717,31421,2550,23694,2455,2999,895,75,88,169552,6340,77650,4018,83545,4767,7363,1571,994,614,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,166400,3894,12542,1458,3568,723,1253,485,860,357,1107,421,348,130,8974,1354,1945,434,414,230,1019,328,389,182,123,148,7029,1257,299,163,4646,1073,1687,545,397,270,153858,3775,119680,3717,64606,3145,41008,2529,12377,1620,1689,509,34178,2483,11586,1336,4480,884,6215,1148,655,268,236,301,22592,2135,6380,967,13028,1865,2812,1117,372,331,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1560687,15808,212634,6251,85037,4895,26693,2168,31050,2691,21587,2295,5707,1356,127597,5304,27388,2512,6393,1387,13477,1993,6441,1256,1077,493,100209,4494,16589,2123,52766,3235,25482,2422,5372,1251,1348053,14877,1037847,12648,634061,9698,305458,8605,89721,4175,8607,1565,310206,8690,101870,5528,42170,3074,52309,4000,6598,1727,793,423,208336,7617,84903,4035,104989,5913,16879,2300,1565,569,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,758601,8707,110938,4523,40423,3110,13901,1868,16530,1917,8080,1250,1912,725,70515,3985,11251,1622,3310,899,6399,1340,999,479,543,337,59264,3640,9357,1482,35740,2932,12213,1622,1954,675,647663,8295,517559,7701,319004,5932,160497,4750,34974,2879,3084,1043,130104,4914,39102,3099,17780,1941,18270,1943,3016,1104,36,69,91002,4091,41169,2672,44246,3012,5566,1209,21,34,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
