GEO_ID,B24021_001E,B24021_001M,B24021_002E,B24021_002M,B24021_003E,B24021_003M,B24021_004E,B24021_004M,B24021_005E,B24021_005M,B24021_006E,B24021_006M,B24021_007E,B24021_007M,B24021_008E,B24021_008M,B24021_009E,B24021_009M,B24021_010E,B24021_010M,B24021_011E,B24021_011M,B24021_012E,B24021_012M,B24021_013E,B24021_013M,B24021_014E,B24021_014M,B24021_015E,B24021_015M,B24021_016E,B24021_016M,B24021_017E,B24021_017M,B24021_018E,B24021_018M,B24021_019E,B24021_019M,B24021_020E,B24021_020M,B24021_021E,B24021_021M,B24021_022E,B24021_022M,B24021_023E,B24021_023M,B24021_024E,B24021_024M,B24021_025E,B24021_025M,B24021_026E,B24021_026M,B24021_027E,B24021_027M,B24021_028E,B24021_028M,B24021_029E,B24021_029M,B24021_030E,B24021_030M,B24021_031E,B24021_031M,B24021_032E,B24021_032M,B24021_033E,B24021_033M,B24021_034E,B24021_034M,B24021_035E,B24021_035M,B24021_036E,B24021_036M,NAME,B24021_001EA,B24021_001MA,B24021_002EA,B24021_002MA,B24021_003EA,B24021_003MA,B24021_004MA,B24021_004EA,B24021_005MA,B24021_005EA,B24021_006EA,B24021_006MA,B24021_007EA,B24021_007MA,B24021_008EA,B24021_008MA,B24021_009MA,B24021_009EA,B24021_010MA,B24021_010EA,B24021_011MA,B24021_011EA,B24021_012MA,B24021_012EA,B24021_013MA,B24021_013EA,B24021_014MA,B24021_014EA,B24021_015MA,B24021_015EA,B24021_016MA,B24021_016EA,B24021_017MA,B24021_017EA,B24021_018EA,B24021_018MA,B24021_019EA,B24021_019MA,B24021_020MA,B24021_020EA,B24021_021MA,B24021_021EA,B24021_022MA,B24021_022EA,B24021_023MA,B24021_023EA,B24021_024EA,B24021_024MA,B24021_025MA,B24021_025EA,B24021_026MA,B24021_026EA,B24021_027MA,B24021_027EA,B24021_028MA,B24021_028EA,B24021_029EA,B24021_029MA,B24021_030EA,B24021_030MA,B24021_031MA,B24021_031EA,B24021_032MA,B24021_032EA,B24021_033MA,B24021_033EA,B24021_034EA,B24021_034MA,B24021_035EA,B24021_035MA,B24021_036EA,B24021_036MA,state
0400000US40,36562,250,49332,1016,54080,1540,56426,1358,51156,1002,62491,2249,60644,1739,71195,2026,57733,5081,38881,824,36365,1090,66092,7687,37630,725,39708,3382,50179,1417,57473,3254,35798,1020,22263,356,23273,1004,37403,2808,34448,3326,40920,1427,17948,932,21641,734,21113,774,31006,283,34867,2052,30141,339,39259,1642,26566,1489,36890,1021,41824,745,35353,686,35927,920,38897,2807,28089,1717,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,42043,333,60680,630,61056,840,62426,2171,57364,2607,71129,1370,75650,4315,72967,3925,57041,5878,48179,1956,41919,1612,71095,4374,50399,1214,43844,5154,71036,2016,78568,4124,42614,2814,25461,693,29366,2311,56291,1921,40813,4318,63223,4359,20204,1131,25431,1190,21798,1052,36158,497,39348,1896,34648,788,40093,1767,22258,1786,43756,3076,43798,3265,35792,735,36798,965,38137,2431,30253,1383,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,43150,426,60229,324,65477,769,70261,1021,57724,2341,68536,1599,70423,1095,71098,1151,57395,3818,50299,492,40594,540,75125,4662,51881,578,47759,2655,57384,1387,66600,984,40378,874,26974,304,27767,704,51708,1143,36560,2206,61190,1087,21025,542,27425,788,23105,985,36601,323,42353,885,34567,466,42527,992,22424,3565,42154,537,46158,975,37194,330,37302,554,41796,643,32303,545,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,46403,1130,63979,2960,68361,3261,72133,3254,61818,6065,67388,6773,67422,8272,73911,7664,56385,6250,55520,3784,41586,4085,60453,12245,61523,4142,46559,10097,67448,6424,72471,8456,45392,12942,30455,1307,31189,1737,69767,4719,61347,10318,71186,1864,26130,952,27440,3335,26066,1857,40468,1096,47997,4535,37429,1575,49236,2814,25764,13522,42524,6211,53361,10575,34181,2443,33192,2425,41240,2718,26871,3417,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,37733,637,51742,452,55966,2076,60509,1551,50500,1054,62422,3499,60273,4961,70961,2656,50690,4348,42553,1454,36826,2071,55512,7332,42906,1886,41724,5826,52591,2190,62323,2484,37140,1974,23825,951,25111,1113,35757,1296,35552,2587,35916,1577,18718,1157,21429,1174,21447,1091,32304,370,38085,2039,31042,379,36823,839,41421,7863,33585,2835,40337,1057,32188,468,33435,1944,36690,1948,25650,1074,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,36333,532,45779,1054,49492,2441,51201,1024,41512,1410,55727,3640,51965,4487,60521,10153,52396,12160,36879,923,33776,2451,60463,30566,37997,2416,32359,8474,47013,3354,51869,3441,32405,7329,24815,1435,25277,1640,41825,6516,28411,5739,45914,5116,18474,2048,25005,4995,25786,2572,31797,576,39131,3001,30364,665,35747,1220,31774,2020,33909,2719,38189,2670,32410,1339,31649,815,37304,2677,29754,3145,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,37420,325,51415,394,58133,2221,61361,972,51482,1043,61286,954,60381,1674,66061,3473,57486,7439,41607,554,37986,1735,66262,7234,41754,594,40336,3198,51502,912,61764,1205,36566,1162,23511,749,25017,1130,38187,2444,34963,2815,40500,1008,18147,1238,22222,868,21520,871,32434,410,36424,720,31344,322,36148,777,23624,1398,33017,1610,40533,816,32326,428,32485,1058,40450,847,26932,893,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,40660,141,57672,703,63764,1343,66994,912,57290,1589,75834,895,75451,1483,80192,1630,60370,3884,47073,342,40918,751,73132,4197,46699,288,45642,2244,59271,1871,70476,1079,39681,1221,22628,312,25168,512,41810,624,37737,1620,45386,1675,18626,441,20672,311,20852,456,33687,506,39469,1323,31739,189,35360,439,22336,899,32874,1149,39766,903,33753,844,34072,962,40479,535,26167,463,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,41501,350,56663,739,60493,1078,63110,2087,51956,1086,65376,2005,66795,3104,67238,4438,50088,3494,46549,1484,42330,3196,61940,11325,44426,2091,51071,4729,57918,3679,65467,3650,40154,3153,24381,999,24151,1646,45357,2703,41652,4588,46833,3177,21628,1052,22847,1600,18960,1790,33596,1403,41174,1086,30924,548,41863,851,26908,5138,41695,999,44198,3690,33931,1757,32970,1919,40870,1690,27080,1793,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,41420,511,54136,1738,56232,3676,60504,3123,50619,3319,63640,4213,66471,5530,66711,6005,51207,5661,45186,2173,37856,3126,82917,126538,47015,3873,42772,2233,60878,3084,71784,5900,42696,5242,26804,1434,29211,1841,50938,2535,50736,10160,51021,2202,23806,3615,26391,1470,21687,1342,36974,850,41034,1930,35746,886,40246,1695,25814,2713,40549,1164,43920,2297,35632,982,35009,2811,40552,1892,29566,5351,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,47144,340,68940,1208,75611,1093,80497,1200,69391,2525,86741,1005,90498,1094,82908,3126,73719,7512,50703,477,41600,773,110562,12035,46744,867,56943,3109,57192,1772,68284,2835,38818,2606,27413,698,28113,1385,49049,3127,44543,2540,51443,2278,21211,496,24393,1262,23930,1503,37462,618,40785,750,36398,458,40145,734,22027,1308,37200,898,45174,1586,35595,619,36681,916,36520,1057,30879,684,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,48798,553,67372,941,70254,1680,75187,1911,61433,899,85368,1912,91793,2850,85321,2166,62002,2538,51564,607,45462,2225,81825,11865,51776,921,51703,1243,69326,2617,80257,1842,44583,4487,30035,643,29998,1706,61926,2724,54597,8896,66466,6507,23547,1135,29893,1202,25084,1383,39396,935,41887,694,37323,734,44824,2028,22932,1250,49974,2537,50179,1540,38956,1282,39746,1637,43120,2810,31147,855,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,37454,890,49229,1628,51382,1446,52281,3056,46560,3268,61606,7193,71052,10874,71580,9796,46324,11342,41060,1163,33984,4076,62207,10029,41123,1613,38581,4421,50669,1417,60111,3040,34220,3338,22959,1215,21934,1022,37288,4527,35512,4596,41424,9312,18081,1718,23319,2268,21213,1450,30775,551,32833,1858,30046,1325,48180,3939,26438,2582,55419,4334,41671,1883,39052,2723,40958,1480,42336,3199,27164,1223,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,41854,196,55697,535,58551,1478,61925,884,52254,782,62234,977,63605,2280,65852,1078,49172,2882,47242,866,43187,3467,70353,5268,47194,1160,42931,4315,58343,2104,68264,2286,37801,1660,26558,492,27113,609,51803,809,44128,2911,54159,2041,19537,918,29219,2268,21990,763,36001,370,40727,739,33941,682,41731,405,25192,1330,42920,2184,44268,1534,37049,464,37298,613,41226,669,32132,887,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,44217,2047,55002,2989,56477,4528,57445,4868,51876,7220,61884,4099,61866,12235,62248,10554,60761,4760,47329,4423,40945,10222,52331,21808,51377,1929,31799,8459,60717,10727,70388,5278,32413,4926,24822,2261,27494,5170,50744,4435,50665,11537,50790,8910,19631,2206,25666,2200,17347,5800,33414,2192,33276,4114,33468,2109,51798,2689,23111,9116,56686,6649,51274,1754,49323,4736,53143,8273,49557,7188,40188,14579,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,22238,254,31336,442,34457,1905,37318,2791,31092,1064,42129,4064,39057,2936,49980,7776,40033,6757,26077,1031,22692,1117,60708,3013,25993,1122,23780,2477,29351,2319,34153,1910,20880,1265,17034,238,16903,1406,21080,1700,16277,275,28023,1120,16228,566,16078,387,15284,963,20508,412,21086,891,20262,501,18317,1067,14797,2238,16802,527,21400,1572,17433,404,18244,770,17429,791,15210,846,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,38460,579,52453,663,60440,999,62060,1673,53815,3416,70132,2439,68532,5250,72192,2149,52372,6815,46252,670,41705,2325,72159,6494,45995,580,44684,4853,47954,2024,56366,2606,32836,1967,22059,417,21733,573,39669,1763,35661,3007,42175,2369,17212,741,21855,987,20987,1203,31426,376,34866,1943,30558,356,39640,1638,25201,3107,35427,1305,45220,2993,32617,1368,35011,1588,37056,1886,26177,1089,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,50728,748,66452,1792,70433,3804,73835,3465,62227,3819,76633,7594,82267,12348,82360,11337,66083,4368,52546,4502,45736,4000,90508,15821,57257,5999,47585,11974,74736,8674,85314,8666,41759,3526,31445,975,35555,2387,52005,7090,46936,7362,71165,7329,22583,2145,31563,1382,31297,1072,40429,1163,45442,6558,38854,2972,61657,1985,45559,25815,65243,6341,60611,5833,45055,6901,42493,7372,52242,8312,36563,9652,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,40559,239,56789,864,60386,754,62450,2300,52566,2286,71019,1214,66259,2402,77309,3834,60829,4076,42184,553,41058,825,71423,8924,40682,715,41754,1771,66498,2534,74452,2734,43190,4373,25166,543,29725,1477,48360,3659,40714,2508,55311,6155,20219,872,20717,838,21318,677,34449,762,38650,2872,32506,558,36714,873,23657,3266,35268,2069,40809,1122,33888,1628,33501,2004,38038,2070,28097,1841,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,35557,400,48876,1618,54858,3054,55519,2728,51991,3236,56825,4588,61230,4480,52111,6083,50496,7848,40714,700,38510,3957,58340,18581,40450,829,40390,5286,50445,1468,58887,2353,38200,1615,21709,481,20931,602,32855,1529,31512,2780,33578,1467,17917,1055,22257,1215,19624,1843,30991,502,35879,2460,29227,983,33343,1829,24412,3489,32076,2118,36684,1875,31581,461,31518,717,37594,1954,26240,2068,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
