GEO_ID,B18130_001E,B18130_001M,B18130_002E,B18130_002M,B18130_003E,B18130_003M,B18130_004E,B18130_004M,B18130_005E,B18130_005M,B18130_006E,B18130_006M,B18130_007E,B18130_007M,B18130_008E,B18130_008M,B18130_009E,B18130_009M,B18130_010E,B18130_010M,B18130_011E,B18130_011M,B18130_012E,B18130_012M,B18130_013E,B18130_013M,B18130_014E,B18130_014M,B18130_015E,B18130_015M,B18130_016E,B18130_016M,B18130_017E,B18130_017M,B18130_018E,B18130_018M,B18130_019E,B18130_019M,B18130_020E,B18130_020M,B18130_021E,B18130_021M,B18130_022E,B18130_022M,B18130_023E,B18130_023M,B18130_024E,B18130_024M,B18130_025E,B18130_025M,B18130_026E,B18130_026M,B18130_027E,B18130_027M,B18130_028E,B18130_028M,B18130_029E,B18130_029M,B18130_030E,B18130_030M,B18130_031E,B18130_031M,B18130_032E,B18130_032M,B18130_033E,B18130_033M,B18130_034E,B18130_034M,B18130_035E,B18130_035M,B18130_036E,B18130_036M,B18130_037E,B18130_037M,B18130_038E,B18130_038M,B18130_039E,B18130_039M,B18130_040E,B18130_040M,B18130_041E,B18130_041M,B18130_042E,B18130_042M,B18130_043E,B18130_043M,NAME,B18130_001EA,B18130_001MA,B18130_002EA,B18130_002MA,B18130_003MA,B18130_003EA,B18130_004EA,B18130_004MA,B18130_005EA,B18130_005MA,B18130_006EA,B18130_006MA,B18130_007EA,B18130_007MA,B18130_008MA,B18130_008EA,B18130_009MA,B18130_009EA,B18130_010EA,B18130_010MA,B18130_011EA,B18130_011MA,B18130_012EA,B18130_012MA,B18130_013EA,B18130_013MA,B18130_014EA,B18130_014MA,B18130_015EA,B18130_015MA,B18130_016EA,B18130_016MA,B18130_017EA,B18130_017MA,B18130_018EA,B18130_018MA,B18130_019MA,B18130_019EA,B18130_020MA,B18130_020EA,B18130_021EA,B18130_021MA,B18130_022EA,B18130_022MA,B18130_023EA,B18130_023MA,B18130_024EA,B18130_024MA,B18130_025MA,B18130_025EA,B18130_026MA,B18130_026EA,B18130_027MA,B18130_027EA,B18130_028EA,B18130_028MA,B18130_029EA,B18130_029MA,B18130_030EA,B18130_030MA,B18130_031MA,B18130_031EA,B18130_032MA,B18130_032EA,B18130_033EA,B18130_033MA,B18130_034EA,B18130_034MA,B18130_035MA,B18130_035EA,B18130_036MA,B18130_036EA,B18130_037MA,B18130_037EA,B18130_038MA,B18130_038EA,B18130_039EA,B18130_039MA,B18130_040EA,B18130_040MA,B18130_041MA,B18130_041EA,B18130_042MA,B18130_042EA,B18130_043MA,B18130_043EA,state
0400000US33,1278902,1469,64315,1053,561,396,265,322,296,243,63754,1065,11346,2227,52408,2318,205901,1759,14019,1927,3903,1226,10116,1603,191882,2212,26555,3673,165327,4305,247812,1814,18158,2270,4930,1152,13228,2082,229654,3005,29557,3382,200097,4254,573988,1912,61977,3504,13314,2129,48663,2952,512011,3611,26307,2742,485704,4664,107990,1110,23663,1882,3188,929,20475,1644,84327,2186,3055,626,81272,2196,78896,944,34950,2093,3318,811,31632,2098,43946,2102,2728,697,41218,2036,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8685726,3160,521287,2176,3120,974,1182,624,1938,728,518167,2249,95274,5663,422893,5070,1487071,2712,69841,4283,15071,2218,54770,4041,1417230,5069,198699,8843,1218531,10807,1829343,3164,90960,5983,20242,2682,70718,5024,1738383,6300,217157,7185,1521226,8872,3636262,3540,333004,9136,74831,4727,258173,7935,3303258,9527,216283,8781,3086975,12141,665965,2251,140596,4446,17570,1864,123026,4495,525369,4594,27874,2488,497495,5418,545798,2312,255677,4576,27604,2842,228073,5112,290121,4719,23003,2370,267118,5127,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2038126,2411,141381,1559,1053,500,240,164,813,476,140328,1639,47751,3574,92577,3524,368058,2056,20700,2284,8524,1506,12176,1903,347358,2905,92889,5549,254469,6057,460229,3673,33081,3169,11742,1986,21339,2656,427148,4632,103916,5127,323232,5156,778878,3546,127469,5376,40635,3653,86834,4455,651409,6320,85603,4604,565806,7339,167928,1785,49621,2817,7259,969,42362,2794,118307,3027,11820,1644,106487,2853,121652,1703,70162,2834,9798,1446,60364,2831,51490,2770,5638,963,45852,2667,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19046227,4495,1147182,3090,10082,1548,3275,1004,6807,1345,1137100,3494,289122,8443,847978,8609,3051887,3836,142359,6418,52294,3907,90065,4964,2909528,7358,613919,14487,2295609,15334,4465952,4427,206761,7179,65166,4261,141595,5859,4259191,8113,761398,14352,3497793,16522,7719876,5168,827295,13845,242864,7740,584431,11323,6892581,14805,691951,15490,6200630,19416,1466453,2428,323590,6217,58454,4008,265136,5958,1142863,6511,90742,5299,1052121,6388,1194877,2919,576883,9580,93634,4787,483249,10452,617994,9760,61521,3651,556473,8367,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9436515,4582,603292,3287,4981,1294,1440,579,3541,1128,598311,3511,180486,5662,417825,5935,1650948,4912,92225,5700,38158,4231,54067,3703,1558723,7131,366020,12128,1192703,13195,2039818,6440,123672,6539,45902,3914,77770,5527,1916146,8583,443094,12256,1473052,14566,3837882,7451,542161,11640,154421,6595,387740,8654,3295721,13684,351537,11782,2944184,17744,774068,3648,203058,5801,29634,2369,173424,5626,571010,6196,39101,3125,531909,6544,530507,3388,274861,5607,39881,2852,234980,5160,255646,5534,22248,1928,233398,5730,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,671048,1233,44272,778,683,392,156,181,527,376,43589,819,7116,1035,36473,1107,106583,1215,4304,895,828,388,3476,827,102279,1518,11741,1481,90538,2035,169653,2133,7830,1471,2941,969,4889,1088,161823,2061,26263,2446,135560,2686,255510,1932,27274,2138,5758,1060,21516,1982,228236,2744,10854,1385,217382,2769,50392,709,11239,1065,1249,339,9990,1041,39153,1184,2177,630,36976,1209,44638,378,19756,1200,3471,721,16285,1284,24882,1223,3149,621,21733,1194,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11220287,4774,678215,3226,5732,1194,2447,812,3285,939,672483,3283,191598,6502,480885,6631,1934295,4602,121025,5715,47521,3968,73504,4396,1813270,6960,379355,11623,1433915,11837,2390984,4647,172376,7011,69009,4733,103367,5050,2218608,8183,466522,11889,1752086,11005,4578289,5630,659934,11858,201002,5592,458932,10729,3918355,13135,334835,10229,3583520,13485,914351,3043,228127,5744,31187,2483,196940,5082,686224,5780,40316,2797,645908,6182,724153,3054,349591,5578,34311,2406,315280,5728,374562,5431,26064,2157,348498,5657,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3687404,2526,256371,2335,5038,1308,2634,1036,2404,699,251333,2813,69631,3085,181702,3402,662624,2393,40016,2985,14701,1945,25315,2325,622608,3745,134657,5528,487951,6219,843786,3402,62434,3482,21251,2092,41183,2750,781352,4945,161691,6307,619661,6980,1407426,3980,249244,5836,68464,3170,180780,4690,1158182,6006,113177,4187,1045005,7820,300078,1798,94696,2666,12260,1420,82436,2489,205382,3277,15129,1620,190253,3472,217119,1535,116510,3075,14719,1394,101791,2794,100609,3111,9005,955,91604,3148,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3824019,2870,227829,2552,3217,1037,1011,535,2206,934,224612,2697,61847,4606,162765,4471,619193,3007,34579,3687,13336,2313,21243,2704,584614,4497,118899,7592,465715,8901,861110,3810,58520,4184,22419,2835,36101,2867,802590,5846,190821,8162,611769,9915,1543443,3850,223810,6647,67240,4029,156570,6315,1319633,7457,139810,7695,1179823,11210,327193,1921,84254,3613,11614,1603,72640,3197,242939,3710,12924,1629,230015,3997,245251,1789,130139,3454,11347,1488,118792,3392,115112,3270,6802,1201,108310,3132,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12347747,3427,711550,2267,5630,1285,1642,689,3988,1023,705920,2752,160736,5937,545184,5438,1984287,3265,129546,5559,44465,4089,85081,4964,1854741,6045,325323,11148,1529418,12100,2611850,4595,177188,6891,59079,4023,118109,5484,2434662,8067,436777,10744,1997885,12487,5079646,5231,677754,12523,183326,7123,494428,10200,4401892,12915,318502,7170,4083390,15662,1048408,2651,246529,5769,32419,2469,214110,5596,801879,5886,44161,2905,757718,5971,912006,2716,431727,6029,47076,2969,384651,6022,480279,6014,39779,2982,440500,6380,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1008481,1082,55645,870,92,153,0,200,92,153,55553,874,13260,1752,42293,1794,158375,1230,7803,1611,2333,893,5470,1269,150572,2151,26042,3317,124530,3797,222176,1490,14746,1915,4417,946,10329,1820,207430,2297,35199,3083,172231,3826,420765,1638,54542,4102,17180,1861,37362,3507,366223,4397,25766,2693,340457,4934,80942,565,16882,1473,2273,698,14609,1317,64060,1547,4372,797,59688,1398,70578,792,33795,1891,4431,1077,29364,1873,36783,1934,3634,929,33149,1889,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4567928,2912,292176,2421,1858,767,649,430,1209,612,290318,2511,92218,5522,198100,5619,776447,2596,40951,3254,15561,2177,25390,2677,735496,3994,179236,9345,556260,9160,993168,4348,58760,4832,19923,2465,38837,3799,934408,6326,213163,8100,721245,8882,1829521,4311,294106,8851,80230,4996,213876,7424,1535415,9614,168239,7668,1367176,12003,413384,2475,115798,4791,16388,1632,99410,4647,297586,4622,20345,1990,277241,4696,263232,2310,135382,3703,20143,1880,115239,3787,127850,3545,11505,1626,116345,3468,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,802740,1163,57665,1051,662,407,334,357,328,268,57003,1119,12510,1546,44493,1739,141838,1497,6435,1200,1252,390,5183,1124,135403,1954,20805,2159,114598,2396,180019,1613,11749,1884,3660,1143,8089,1538,168270,2438,32053,2759,136217,2974,308890,1504,38399,2351,9302,1265,29097,2040,270491,2601,16486,1516,254005,2865,61032,572,14330,1297,1277,313,13053,1245,46702,1426,2926,771,43776,1410,53296,485,25540,1583,4277,735,21263,1455,27756,1534,2964,786,24792,1559,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6280183,3491,394075,2945,2882,866,2024,888,858,452,391193,3197,111733,5359,279460,5436,1074480,4141,63971,4276,26025,3227,37946,2892,1010509,5250,239537,11417,770972,11770,1378922,4872,94183,4456,32487,2979,61696,3766,1284739,6279,275466,10645,1009273,11394,2539335,5459,440756,9320,137481,6570,303275,7723,2098579,9935,214363,6300,1884216,12620,531688,2640,159847,4626,25491,2236,134356,3937,371841,4735,25221,2337,346620,4657,361683,2235,195331,4207,24098,1829,171233,4306,166352,4092,14832,1727,151520,3923,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25388086,7460,1905116,5094,19265,2829,8393,2087,10872,2004,1885851,5783,539569,13315,1346282,14226,4992625,7205,274333,9815,101080,6209,173253,6896,4718292,10473,1127622,21549,3590670,22298,6105126,8700,338702,10584,97430,5838,241272,7914,5766424,14227,1142175,21445,4624249,24967,9631072,10053,1245917,17050,322826,10596,923091,14917,8385155,18986,901279,19708,7483876,23540,1626823,4514,467277,7647,69224,3746,398053,8361,1159546,8024,98523,4968,1061023,8666,1127324,4279,609875,7741,96291,4345,513584,7251,517449,8624,55707,3691,461742,7961,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2802413,2958,255328,1640,1645,719,620,502,1025,473,253683,1686,41520,4405,212163,4682,617400,2956,25815,2914,5712,1336,20103,2803,591585,3778,84063,6683,507522,7455,746480,2383,38960,3038,11373,1739,27587,2380,707520,3514,114764,6812,592756,7482,915284,2319,98090,4544,21525,2871,76565,4091,817194,4902,62212,4681,754982,6757,153402,1071,36797,2567,3487,909,33310,2225,116605,2650,5990,1193,110615,2867,114519,1099,55958,2464,5304,1012,50654,2365,58561,2385,3394,622,55167,2350,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,601104,753,30692,809,485,325,0,143,485,325,30207,840,5512,1011,24695,1168,90908,983,5873,1059,1867,595,4006,907,85035,1196,11437,1734,73598,2057,119961,1072,10113,1372,3537,888,6576,1130,109848,1717,20692,1950,89156,2682,264253,1203,35260,2387,8902,1283,26358,2025,228993,2556,11984,1368,217009,2822,55527,502,10985,1141,1145,374,9840,1182,44542,1244,2347,603,42195,1234,39763,531,18942,1251,1877,596,17065,1138,20821,1260,1784,488,19037,1238,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7864740,5175,502600,3673,2605,756,663,412,1942,679,499995,3837,86148,4923,413847,5091,1325974,3995,62550,3566,14895,1995,47655,2997,1263424,5495,177193,8724,1086231,10376,1769486,7340,94389,5138,26209,2849,68180,4382,1675097,8144,264052,9913,1411045,10114,3230520,6455,347405,8593,82584,4893,264821,8285,2883115,10875,197020,7703,2686095,12786,611804,3141,139431,4922,17464,2100,121967,4554,472373,5866,21633,2191,450740,5979,424356,3031,209177,5718,24111,2359,185066,5472,215179,5556,18806,2047,196373,5326,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6729013,4392,431146,3033,3871,1102,1419,795,2452,826,427275,3264,89040,5596,338235,5857,1124970,3072,51386,3968,15134,2397,36252,2831,1073584,5168,182554,10846,891030,11659,1547199,4788,93556,6378,29674,3194,63882,4712,1453643,7399,255208,10434,1198435,12553,2737875,4246,346724,9171,87183,4718,259541,7854,2391151,10532,184893,8298,2206258,13332,519678,1991,126448,4659,17194,1875,109254,4546,393230,5058,20477,2074,372753,4965,368145,1762,186100,4570,19726,1802,166374,4532,182045,4575,12241,1661,169804,4413,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1800691,2155,102968,1908,1517,605,700,379,817,464,101451,2027,28413,3015,73038,2985,270968,2529,19125,2158,8039,1330,11086,1374,251843,2835,54815,4711,197028,5548,367414,2273,34378,3001,13957,1942,20421,2282,333036,3336,75612,5253,257424,5684,756782,2876,158805,5607,51287,3212,107518,4960,597977,5784,60465,4207,537512,7546,174412,826,59560,2831,7506,1110,52054,2736,114852,2890,7451,1090,107401,2987,128147,1210,71735,2828,7935,1224,63800,2954,56412,2787,3875,924,52537,2700,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5571361,3292,344432,2649,2309,732,905,567,1404,460,342123,2772,72651,3353,269472,3774,946393,3386,49319,3397,14857,1976,34462,2786,897074,4797,147021,7305,750053,7895,1210535,4387,70415,4255,21827,2224,48588,3675,1140120,5883,214624,7159,925496,8127,2275580,4669,259242,6618,71199,4059,188043,6205,2016338,8389,134847,4856,1881491,9863,434522,1463,90349,3373,10553,1409,79796,3644,344173,3864,15755,1645,328418,4177,359899,1598,164643,3550,18538,1391,146105,3692,195256,3503,14579,1609,180677,3739,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,559340,1762,37264,1473,209,183,0,185,209,183,37055,1456,6998,1374,30057,1667,95635,1476,4429,1026,1094,563,3335,906,91206,1622,14382,2475,76824,2897,130642,1524,6877,1735,1853,699,5024,1518,123765,2564,24398,2750,99367,3062,222877,1843,27537,2660,5988,1369,21549,2327,195340,3188,12725,1884,182615,3631,43253,1002,11073,1370,649,290,10424,1364,32180,1627,1138,410,31042,1590,29669,1091,15629,1228,935,471,14694,1215,14040,1315,805,400,13235,1294,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3633110,1783,207782,884,2820,972,2378,871,442,320,204962,1469,127306,4263,77656,4232,635087,1416,67025,4329,42006,3207,25019,2695,568062,4529,303350,8519,264712,9170,829503,2429,69278,4560,38639,3536,30639,3153,760225,4985,352469,9694,407756,10769,1385921,2516,330794,7245,167970,5777,162824,5818,1055127,7556,370358,9401,684769,11455,334780,1323,136856,4202,59814,3439,77042,3703,197924,4125,68823,3825,129101,4426,240037,1396,157323,3185,70716,3688,86607,4166,82714,3172,28704,2509,54010,3134,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,4695915,2844,297133,3488,1661,534,635,314,1026,427,295472,3508,93807,4944,201665,5610,814827,3252,47529,3192,19341,1989,28188,2541,767298,4726,191827,7462,575471,7577,1033410,5296,78597,4863,28146,3330,50451,3519,954813,7003,224452,9424,730361,10431,1869182,5534,356085,8639,101825,5268,254260,8433,1513097,10635,156459,6704,1356638,11370,399058,2402,128334,4538,19354,2299,108980,4155,270724,4877,20911,1924,249813,4392,282305,2079,162865,4087,23810,2407,139055,3879,119440,3699,11658,1416,107782,3316,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,704735,1656,53249,1075,378,242,139,182,239,136,52871,1115,8700,1280,44171,1640,131567,1239,4185,960,1053,408,3132,857,127382,1462,15808,1894,111574,2379,172525,1950,11017,1890,2353,617,8664,1765,161508,2641,17970,2008,143538,3175,286466,2067,37753,2791,5768,1031,31985,2712,248713,3185,17804,1790,230909,3717,40095,852,11993,1111,822,386,11171,1121,28102,1173,762,371,27340,1244,20833,942,12451,1004,805,291,11646,1054,8382,792,310,191,8072,788,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6389951,3589,428541,2458,3728,1109,1713,810,2015,866,424813,2600,127470,7237,297343,7519,1164069,3106,52651,4771,17667,2482,34984,3818,1111418,5358,282636,10893,828782,12537,1448224,3047,76268,5284,23609,2544,52659,4344,1371956,6233,315882,9518,1056074,10278,2389537,3008,296565,9914,81539,5245,215026,8979,2092972,10284,263982,8341,1828990,11889,555934,1744,133219,4392,17207,2168,116012,4134,422715,4849,27937,2401,394778,5113,403646,1699,190842,5236,19120,1807,171722,5367,212804,5158,15486,2063,197318,5280,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2860549,2455,187837,2439,2287,915,1284,632,1003,475,185550,2706,58303,4124,127247,4291,512053,2541,36806,3562,16375,2282,20431,2352,475247,4188,123655,6590,351592,6567,624328,3789,48870,3800,16788,2395,32082,3447,575458,5092,141486,6235,433972,7409,1110806,4364,208653,5367,60614,3966,148039,5390,902153,6370,103248,5351,798905,6747,249302,2174,80889,3795,11563,1702,69326,3668,168413,3766,10625,1455,157788,3604,176223,1587,95427,3214,14819,1423,80608,2879,80796,3222,9252,1265,71544,3204,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
