GEO_ID,B17014_001E,B17014_001M,B17014_002E,B17014_002M,B17014_003E,B17014_003M,B17014_004E,B17014_004M,B17014_005E,B17014_005M,B17014_006E,B17014_006M,B17014_007E,B17014_007M,B17014_008E,B17014_008M,B17014_009E,B17014_009M,B17014_010E,B17014_010M,B17014_011E,B17014_011M,B17014_012E,B17014_012M,B17014_013E,B17014_013M,B17014_014E,B17014_014M,B17014_015E,B17014_015M,B17014_016E,B17014_016M,B17014_017E,B17014_017M,B17014_018E,B17014_018M,B17014_019E,B17014_019M,B17014_020E,B17014_020M,B17014_021E,B17014_021M,B17014_022E,B17014_022M,B17014_023E,B17014_023M,B17014_024E,B17014_024M,B17014_025E,B17014_025M,B17014_026E,B17014_026M,B17014_027E,B17014_027M,B17014_028E,B17014_028M,B17014_029E,B17014_029M,B17014_030E,B17014_030M,B17014_031E,B17014_031M,B17014_032E,B17014_032M,B17014_033E,B17014_033M,B17014_034E,B17014_034M,B17014_035E,B17014_035M,NAME,B17014_001MA,B17014_001EA,B17014_002EA,B17014_002MA,B17014_003EA,B17014_003MA,B17014_004MA,B17014_004EA,B17014_005MA,B17014_005EA,B17014_006MA,B17014_006EA,B17014_007MA,B17014_007EA,B17014_008EA,B17014_008MA,B17014_009MA,B17014_009EA,B17014_010MA,B17014_010EA,B17014_011MA,B17014_011EA,B17014_012MA,B17014_012EA,B17014_013EA,B17014_013MA,B17014_014EA,B17014_014MA,B17014_015EA,B17014_015MA,B17014_016MA,B17014_016EA,B17014_017MA,B17014_017EA,B17014_018EA,B17014_018MA,B17014_019EA,B17014_019MA,B17014_020EA,B17014_020MA,B17014_021MA,B17014_021EA,B17014_022MA,B17014_022EA,B17014_023MA,B17014_023EA,B17014_024EA,B17014_024MA,B17014_025EA,B17014_025MA,B17014_026EA,B17014_026MA,B17014_027MA,B17014_027EA,B17014_028MA,B17014_028EA,B17014_029EA,B17014_029MA,B17014_030EA,B17014_030MA,B17014_031EA,B17014_031MA,B17014_032MA,B17014_032EA,B17014_033MA,B17014_033EA,B17014_034MA,B17014_034EA,B17014_035EA,B17014_035MA,state
0400000US41,964892,8222,117202,5776,45700,3565,11383,1783,19710,2249,12308,1723,2299,955,71502,4831,15062,2112,4258,933,9397,1715,1331,585,76,115,56440,4455,20513,2858,30771,2992,4492,1235,664,620,847690,8772,683681,8311,113470,3969,171511,5804,333592,7039,65108,3964,164009,6091,53996,3178,4934,990,30335,2672,14285,1882,4442,1067,110013,5524,12544,1791,58424,3396,33047,3245,5998,1398,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3202089,14021,304659,8110,93858,3869,34217,2264,37876,2564,18487,2013,3278,907,210801,6855,36183,2971,15313,1978,18794,2178,1769,499,307,233,174618,5973,76360,3119,85723,4337,11150,1761,1385,560,2897430,15690,2292307,14371,326011,5615,534937,8113,1108794,12219,322565,7823,605123,10514,178866,6620,16580,1797,98008,4675,52769,3004,11509,1351,426257,8392,42117,2608,229424,6576,124317,5864,30399,2479,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,257419,5346,23710,2237,6780,1015,3069,902,2569,703,812,360,330,229,16930,2057,2215,760,1161,585,789,389,265,304,0,200,14715,1926,7099,1461,6746,1399,691,460,179,186,233709,5060,173674,5525,21467,1685,37367,2455,87044,4451,27796,2612,60035,3322,16721,2207,977,521,8982,1712,5257,1337,1505,562,43314,2896,4079,841,21526,2200,13100,1908,4609,1059,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1204041,11533,169766,6595,48461,3241,17083,1826,21875,2386,8991,1411,512,266,121305,6071,18551,2274,8082,1471,9113,1727,1144,700,212,250,102754,5255,41128,3216,55163,3663,6168,1190,295,194,1034275,12278,790707,10018,138519,3890,206456,7963,371664,9076,74068,4354,243568,8550,67953,4805,7204,1191,37256,3592,19903,2741,3590,1254,175615,6815,17082,1829,103456,4827,46322,3831,8755,1396,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,206668,3783,17777,1672,5624,910,1689,406,1972,576,1698,636,265,242,12153,1446,2285,663,692,328,1213,406,380,379,0,147,9868,1333,2879,701,6295,1014,567,286,127,101,188891,3737,153943,3456,17212,1335,28757,2068,88858,3415,19116,1568,34948,2376,11640,1368,648,358,6638,1213,3548,694,806,372,23308,2219,895,365,15151,1852,6418,1194,844,353,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1641665,13839,224722,7137,81893,4679,27682,2498,38465,3389,14023,1885,1723,624,142829,6475,23882,2817,9124,1451,13337,2073,1229,525,192,221,118947,6028,46197,3648,64421,4294,7412,1245,917,572,1416943,12805,1118754,12958,168302,5102,300566,7802,540689,9283,109197,5254,298189,8332,86652,5315,8357,1510,47212,3476,26190,2957,4893,998,211537,6607,19957,1774,117957,4685,60891,3949,12732,1581,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6239195,24705,875385,13529,360382,10066,81696,4816,185436,7191,79707,5041,13543,1762,515003,11767,80065,5303,22293,2659,45432,3698,11153,1964,1187,640,434938,10679,141011,6405,248433,8012,38852,3176,6642,1444,5363810,23248,4132221,24321,435959,7210,1110538,16454,2068676,22013,517048,11963,1231589,18760,385816,10867,20371,1883,198842,8333,129065,6709,37538,3591,845773,14800,61271,3680,460024,10475,257504,7851,66974,4379,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,666661,6750,64059,4846,34250,3631,5091,1152,15178,2106,11501,1813,2480,778,29809,2761,5599,1171,1567,688,2740,924,1292,611,0,181,24210,2359,7299,1421,14538,1902,1859,777,514,296,602602,7131,508337,7386,50417,2109,127587,4688,248297,6012,82036,4311,94265,3974,32422,2623,1148,419,17972,2204,9463,1323,3839,985,61843,3192,3991,810,32397,2601,18201,1919,7254,1336,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,160878,3335,11857,1293,3560,725,751,305,1398,431,1167,366,244,146,8297,1271,1678,563,634,361,864,388,180,171,0,143,6619,1144,2633,719,3690,845,271,240,25,30,149021,3255,122959,3054,14264,1073,24398,1702,68270,2611,16027,1385,26062,2066,8450,1131,715,332,5398,1037,2025,489,312,209,17612,1731,861,311,10015,1473,5522,894,1214,471,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2044422,13958,175030,5740,58950,3566,17500,1780,26316,2506,12761,1902,2373,730,116080,5140,15879,2024,5684,1132,8484,1460,1514,709,197,245,100201,4530,38762,2960,52906,3494,7835,1655,698,373,1869392,14307,1482235,14694,174050,4425,356829,8494,757837,11875,193519,5992,387157,9660,111157,5760,7227,1207,59640,4501,33909,2781,10381,2037,276000,7457,22078,2167,153489,6122,78691,4631,21742,2417,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1687786,13965,156411,7225,61538,3418,17341,1892,27317,2530,14824,1941,2056,701,94873,5546,16731,2225,5715,1246,9606,1696,1126,460,284,350,78142,5016,30011,2891,41714,3476,5853,1519,564,360,1531375,14981,1240285,13764,166879,4474,322196,8546,608993,10353,142217,5502,291090,9214,99200,5207,6419,1147,57616,3901,27480,2585,7685,1572,191890,6701,17848,1812,108194,4715,53167,3774,12681,1674,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,471536,7578,60924,3222,25160,2063,12062,1605,9519,1359,3027,815,552,467,35764,2743,6552,1178,3403,979,2820,825,329,209,0,182,29212,2403,12979,1471,14905,1861,1222,536,106,140,410612,7533,333506,6816,68058,3051,96982,4412,141212,4905,27254,2022,77106,4481,25230,2579,2816,732,15435,2117,5811,1316,1168,516,51876,3446,8949,1323,29015,2594,11332,1578,2580,668,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1461573,10805,130464,4622,41411,2397,11556,1293,17802,1420,10467,1381,1586,468,89053,4361,16397,2071,5158,927,9902,1798,1202,451,135,148,72656,4012,24130,2320,43287,2783,4731,1099,508,262,1331109,10318,1085463,9540,150653,2891,215239,4510,576953,8007,142618,4382,245646,5758,84055,3833,5249,936,49105,3105,24147,2047,5554,1084,161591,4763,12092,1239,92795,4255,46533,3171,10171,1258,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,146745,3551,12425,1418,4407,1022,869,336,2235,740,1276,576,27,46,8018,1192,855,396,131,209,548,334,176,166,0,185,7163,1210,1591,645,4465,1028,1059,548,48,84,134320,3718,110991,4029,12220,1354,27436,2386,61242,3445,10093,1328,23329,2139,9424,1602,464,303,5355,1270,2982,920,623,401,13905,1448,538,266,6693,1054,5594,1239,1080,495,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,895380,12009,363735,8335,148142,5548,75782,4221,55365,3537,15302,1884,1693,576,215593,6440,43096,2997,19410,2028,21464,2231,1890,659,332,282,172497,5899,106238,5058,59235,3783,6072,1153,952,551,531645,9801,365007,7190,93989,3747,102531,4786,144795,5039,23692,2550,166638,5985,38478,2918,5316,1054,22510,2348,8603,1230,2049,738,128160,5165,17599,1474,75007,4094,28775,2483,6779,1162,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1233937,11653,180873,5448,57968,4000,20041,2179,24581,2791,11651,1711,1695,741,122905,4516,14889,1753,6178,1045,7293,1396,1300,554,118,110,108016,4445,44296,3264,55730,3705,7225,1171,765,435,1053064,10642,825323,9958,135857,3741,227423,6425,386807,8715,75236,4170,227741,7162,58189,3717,7317,1242,31935,2870,15968,2172,2969,743,169552,6340,20678,1797,94277,4861,44682,3264,9915,1834,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,166400,3894,12542,1458,3568,723,1189,467,1392,482,644,222,343,184,8974,1354,1945,434,580,234,1193,356,143,100,29,41,7029,1257,1979,580,4507,1153,442,207,101,70,153858,3775,119680,3717,9164,1126,27192,1787,66770,3237,16554,1575,34178,2483,11586,1336,454,207,5264,981,4178,922,1690,612,22592,2135,1391,573,13258,1894,6420,1117,1523,531,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1560687,15808,212634,6251,85037,4895,25478,2312,40899,3382,16051,2307,2609,778,127597,5304,27388,2512,9182,1282,15908,2065,2083,675,215,221,100209,4494,37518,3153,52693,3537,9249,1712,749,389,1348053,14877,1037847,12648,204719,4774,269485,7453,460807,9471,102836,4732,310206,8690,101870,5528,7552,1121,61616,5042,25550,2320,7152,1281,208336,7617,16853,1845,116437,5480,58446,3845,16600,2052,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,758601,8707,110938,4523,40423,3110,10778,1477,19545,2510,8983,1546,1117,448,70515,3985,11251,1622,4098,942,6383,1427,698,407,72,95,59264,3640,24515,2767,30243,2970,4130,983,376,441,647663,8295,517559,7701,87227,2947,131805,5037,253880,6851,44647,3550,130104,4914,39102,3099,3237,809,23127,1927,10534,1688,2204,872,91002,4091,8701,1227,52991,3196,24701,2639,4609,1115,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
