GEO_ID,C25095_001E,C25095_001M,C25095_002E,C25095_002M,C25095_003E,C25095_003M,C25095_004E,C25095_004M,C25095_005E,C25095_005M,C25095_006E,C25095_006M,C25095_007E,C25095_007M,C25095_008E,C25095_008M,C25095_009E,C25095_009M,C25095_010E,C25095_010M,C25095_011E,C25095_011M,C25095_012E,C25095_012M,C25095_013E,C25095_013M,C25095_014E,C25095_014M,C25095_015E,C25095_015M,C25095_016E,C25095_016M,C25095_017E,C25095_017M,C25095_018E,C25095_018M,C25095_019E,C25095_019M,C25095_020E,C25095_020M,C25095_021E,C25095_021M,C25095_022E,C25095_022M,C25095_023E,C25095_023M,C25095_024E,C25095_024M,C25095_025E,C25095_025M,C25095_026E,C25095_026M,C25095_027E,C25095_027M,C25095_028E,C25095_028M,C25095_029E,C25095_029M,NAME,C25095_001MA,C25095_001EA,C25095_002MA,C25095_002EA,C25095_003EA,C25095_003MA,C25095_004EA,C25095_004MA,C25095_005EA,C25095_005MA,C25095_006MA,C25095_006EA,C25095_007MA,C25095_007EA,C25095_008MA,C25095_008EA,C25095_009EA,C25095_009MA,C25095_010EA,C25095_010MA,C25095_011MA,C25095_011EA,C25095_012MA,C25095_012EA,C25095_013MA,C25095_013EA,C25095_014EA,C25095_014MA,C25095_015EA,C25095_015MA,C25095_016MA,C25095_016EA,C25095_017MA,C25095_017EA,C25095_018MA,C25095_018EA,C25095_019MA,C25095_019EA,C25095_020EA,C25095_020MA,C25095_021MA,C25095_021EA,C25095_022MA,C25095_022EA,C25095_023EA,C25095_023MA,C25095_024MA,C25095_024EA,C25095_025EA,C25095_025MA,C25095_026EA,C25095_026MA,C25095_027MA,C25095_027EA,C25095_028EA,C25095_028MA,C25095_029MA,C25095_029EA,state
0400000US51,2010442,15164,63513,4098,5129,1015,46442,3493,11942,1494,122819,4939,50874,3619,71945,3449,0,192,210728,6158,109058,4208,101670,4590,0,192,222760,6655,133028,4379,89732,4766,0,192,359364,9041,254667,7925,104697,4726,0,192,286903,6967,235809,6236,51094,3247,0,192,744355,9454,690860,9370,53495,3209,0,192,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1643637,12066,47092,3227,2820,676,33936,2996,10336,1431,90359,4756,27769,2412,62590,4030,0,192,175153,5394,78872,4000,96281,3670,0,192,197597,5952,104933,4279,92664,4316,0,192,327689,6887,211075,5380,116614,5191,0,192,255508,6939,203152,6366,52356,2847,0,192,550239,7768,513718,7607,36521,2371,0,192,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,533758,5867,28857,2491,6133,1047,18822,1969,3902,1014,65500,3079,40029,2465,25471,2143,0,182,98042,4027,77592,3435,20450,2113,0,182,82403,3778,73265,3479,9138,1283,0,182,106016,4391,99871,4248,6145,1027,0,182,70241,3420,68694,3296,1547,574,0,182,82699,4142,81876,4048,823,431,0,182,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1539778,10829,43876,2422,1191,340,34678,2215,8007,956,95292,3514,22843,1703,72449,3266,0,145,197105,5015,98900,3504,98205,3620,0,145,216195,5771,137721,4461,78474,3545,0,145,343502,5781,274182,4846,69320,3129,0,145,256375,5897,235185,5443,21190,2116,0,145,387433,5742,377020,5794,10413,1120,0,145,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,154329,3897,4767,912,742,419,3468,815,557,300,11460,1559,5083,983,6377,1288,0,185,18717,1518,11657,1418,7060,1123,0,185,20051,1740,15417,1670,4634,974,0,185,31115,2429,25495,2113,5620,1127,0,185,26980,2212,26115,2197,865,396,0,185,41239,2658,40441,2591,798,549,0,185,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,877877,8341,183967,6473,71022,3888,78155,4523,34790,2424,187244,5684,129377,4927,57867,3574,0,214,195687,6327,135650,5109,60037,4118,0,214,129504,4702,104869,4271,24635,2006,0,214,102180,5498,90350,5163,11830,2069,0,214,38632,2824,35519,2744,3113,1055,0,214,40663,2918,38602,2758,2061,762,0,214,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1268565,12217,73910,4060,8735,1271,51306,2928,13869,1830,134557,5338,64665,3999,69892,3768,0,184,207776,6813,133509,5228,74267,4679,0,184,185967,5787,146886,5579,39081,2818,0,184,242328,7258,216155,6904,26173,2145,0,184,171668,5935,163411,5756,8257,1374,0,184,252359,6124,248244,6068,4115,840,0,184,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,159427,3595,3947,639,507,309,3185,596,255,135,8092,1173,2599,526,5493,1029,0,143,15434,1626,7159,977,8275,1223,0,143,15205,1435,8510,840,6695,1202,0,143,27747,2130,18382,1726,9365,1428,0,143,25784,2380,20874,2029,4910,1075,0,143,63218,2722,60312,2631,2906,832,0,143,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1496650,13898,67811,3628,7570,1240,43272,2884,16969,1953,113803,4570,43974,2735,69829,3659,0,198,224588,7300,119555,5298,105033,4695,0,198,217727,6629,143667,5681,74060,4391,0,198,305707,8692,241485,7061,64222,4303,0,198,196361,6980,173517,6179,22844,2534,0,198,370653,7274,356472,6901,14181,2112,0,198,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,757722,8214,36303,2987,4859,909,24691,2090,6753,1140,86719,4244,47029,2750,39690,2912,0,184,135312,4588,90360,3674,44952,2838,0,184,114467,4720,96524,4068,17943,2254,0,184,157393,5692,146359,5524,11034,1663,0,184,95358,4070,92262,3934,3096,925,0,184,132170,4397,130439,4402,1731,606,0,184,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
