GEO_ID,B24010A_001E,B24010A_001M,B24010A_002E,B24010A_002M,B24010A_003E,B24010A_003M,B24010A_004E,B24010A_004M,B24010A_005E,B24010A_005M,B24010A_006E,B24010A_006M,B24010A_007E,B24010A_007M,B24010A_008E,B24010A_008M,B24010A_009E,B24010A_009M,B24010A_010E,B24010A_010M,B24010A_011E,B24010A_011M,B24010A_012E,B24010A_012M,B24010A_013E,B24010A_013M,B24010A_014E,B24010A_014M,B24010A_015E,B24010A_015M,B24010A_016E,B24010A_016M,B24010A_017E,B24010A_017M,B24010A_018E,B24010A_018M,B24010A_019E,B24010A_019M,B24010A_020E,B24010A_020M,B24010A_021E,B24010A_021M,B24010A_022E,B24010A_022M,B24010A_023E,B24010A_023M,B24010A_024E,B24010A_024M,B24010A_025E,B24010A_025M,B24010A_026E,B24010A_026M,B24010A_027E,B24010A_027M,B24010A_028E,B24010A_028M,B24010A_029E,B24010A_029M,B24010A_030E,B24010A_030M,B24010A_031E,B24010A_031M,B24010A_032E,B24010A_032M,B24010A_033E,B24010A_033M,B24010A_034E,B24010A_034M,B24010A_035E,B24010A_035M,B24010A_036E,B24010A_036M,B24010A_037E,B24010A_037M,B24010A_038E,B24010A_038M,B24010A_039E,B24010A_039M,B24010A_040E,B24010A_040M,B24010A_041E,B24010A_041M,B24010A_042E,B24010A_042M,B24010A_043E,B24010A_043M,B24010A_044E,B24010A_044M,B24010A_045E,B24010A_045M,B24010A_046E,B24010A_046M,B24010A_047E,B24010A_047M,B24010A_048E,B24010A_048M,B24010A_049E,B24010A_049M,B24010A_050E,B24010A_050M,B24010A_051E,B24010A_051M,B24010A_052E,B24010A_052M,B24010A_053E,B24010A_053M,B24010A_054E,B24010A_054M,B24010A_055E,B24010A_055M,B24010A_056E,B24010A_056M,B24010A_057E,B24010A_057M,B24010A_058E,B24010A_058M,B24010A_059E,B24010A_059M,B24010A_060E,B24010A_060M,B24010A_061E,B24010A_061M,B24010A_062E,B24010A_062M,B24010A_063E,B24010A_063M,B24010A_064E,B24010A_064M,B24010A_065E,B24010A_065M,B24010A_066E,B24010A_066M,B24010A_067E,B24010A_067M,B24010A_068E,B24010A_068M,B24010A_069E,B24010A_069M,B24010A_070E,B24010A_070M,B24010A_071E,B24010A_071M,B24010A_072E,B24010A_072M,B24010A_073E,B24010A_073M,NAME,B24010A_001MA,B24010A_001EA,B24010A_002MA,B24010A_002EA,B24010A_003EA,B24010A_003MA,B24010A_004EA,B24010A_004MA,B24010A_005EA,B24010A_005MA,B24010A_006MA,B24010A_006EA,B24010A_007MA,B24010A_007EA,B24010A_008EA,B24010A_008MA,B24010A_009EA,B24010A_009MA,B24010A_010EA,B24010A_010MA,B24010A_011MA,B24010A_011EA,B24010A_012MA,B24010A_012EA,B24010A_013MA,B24010A_013EA,B24010A_014EA,B24010A_014MA,B24010A_015EA,B24010A_015MA,B24010A_016EA,B24010A_016MA,B24010A_017MA,B24010A_017EA,B24010A_018MA,B24010A_018EA,B24010A_019EA,B24010A_019MA,B24010A_020EA,B24010A_020MA,B24010A_021EA,B24010A_021MA,B24010A_022MA,B24010A_022EA,B24010A_023MA,B24010A_023EA,B24010A_024MA,B24010A_024EA,B24010A_025EA,B24010A_025MA,B24010A_026EA,B24010A_026MA,B24010A_027EA,B24010A_027MA,B24010A_028MA,B24010A_028EA,B24010A_029MA,B24010A_029EA,B24010A_030EA,B24010A_030MA,B24010A_031EA,B24010A_031MA,B24010A_032EA,B24010A_032MA,B24010A_033EA,B24010A_033MA,B24010A_034EA,B24010A_034MA,B24010A_035EA,B24010A_035MA,B24010A_036MA,B24010A_036EA,B24010A_037MA,B24010A_037EA,B24010A_038EA,B24010A_038MA,B24010A_039EA,B24010A_039MA,B24010A_040EA,B24010A_040MA,B24010A_041MA,B24010A_041EA,B24010A_042MA,B24010A_042EA,B24010A_043EA,B24010A_043MA,B24010A_044EA,B24010A_044MA,B24010A_045EA,B24010A_045MA,B24010A_046MA,B24010A_046EA,B24010A_047MA,B24010A_047EA,B24010A_048EA,B24010A_048MA,B24010A_049EA,B24010A_049MA,B24010A_050EA,B24010A_050MA,B24010A_051MA,B24010A_051EA,B24010A_052MA,B24010A_052EA,B24010A_053EA,B24010A_053MA,B24010A_054EA,B24010A_054MA,B24010A_055EA,B24010A_055MA,B24010A_056MA,B24010A_056EA,B24010A_057MA,B24010A_057EA,B24010A_058EA,B24010A_058MA,B24010A_059EA,B24010A_059MA,B24010A_060EA,B24010A_060MA,B24010A_061MA,B24010A_061EA,B24010A_062MA,B24010A_062EA,B24010A_063EA,B24010A_063MA,B24010A_064EA,B24010A_064MA,B24010A_065EA,B24010A_065MA,B24010A_066MA,B24010A_066EA,B24010A_067MA,B24010A_067EA,B24010A_068MA,B24010A_068EA,B24010A_069EA,B24010A_069MA,B24010A_070EA,B24010A_070MA,B24010A_071EA,B24010A_071MA,B24010A_072MA,B24010A_072EA,B24010A_073MA,B24010A_073EA,state
0400000US33,658285,6390,339476,4205,124265,4196,60581,3626,44883,2931,15698,1999,32429,2573,15824,2070,13931,1703,2674,743,23133,2347,2487,673,2179,646,11939,1587,6528,1264,8122,1095,6205,958,1917,625,43411,3563,1361,485,8187,1586,3810,864,4377,1317,14093,2001,15665,2348,4105,1052,60699,3279,40247,2811,20452,2039,59197,3572,1565,534,34623,2959,23009,2387,51904,3281,25863,2322,17135,2287,8906,1423,318809,4569,136810,4865,44815,3026,26938,2194,17877,1890,10689,1454,5938,1145,2422,637,2329,628,49198,2875,5635,916,2802,646,35197,2522,5564,1032,32108,2412,22419,2062,9689,1377,61220,3253,12914,1822,2366,958,1807,836,559,399,22693,2065,6420,1321,16827,2192,99994,4380,34780,2802,65214,3246,1974,551,266,256,906,411,802,345,18811,1827,12615,1675,3834,824,2362,669,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2976419,17591,1573069,11176,608709,9200,318631,7706,223029,6508,95602,5040,118042,5197,61647,3817,42971,2958,13424,1692,131192,5206,13019,1652,29317,2220,56408,3361,32448,2608,40844,2817,31388,2557,9456,1255,220236,6858,7711,1396,60663,3469,26540,2466,34123,2746,65468,4199,64463,3757,21931,2462,297322,7272,188599,6082,108723,4430,227126,7053,3213,883,139561,6012,84352,4476,219676,7569,80531,4424,94747,4843,44398,3781,1403350,12723,630815,11873,211051,7187,125525,5303,85526,4858,36514,2868,16337,1845,6359,1171,13818,1616,263635,7133,30974,2950,24503,1946,175068,6233,33090,2291,119615,5943,86246,4456,33369,2982,231607,7372,43020,2953,9940,1365,7095,1150,2845,748,69837,3903,33504,3005,75306,3896,471658,9180,157184,6329,314474,7667,6603,1179,896,451,2984,866,2723,697,62667,3665,33210,2868,15832,1866,13625,1990,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,656197,9888,344724,7467,122099,5353,50245,2906,39370,2585,10875,1597,30039,2692,10537,1547,12934,1821,6568,1233,29696,3112,4139,1166,4777,1045,14362,2335,6418,1405,12119,2001,8623,1570,3496,1107,56692,3394,2213,675,15781,2068,7566,1325,8215,1489,17380,2480,14821,2212,6497,1510,57401,3878,35457,2852,21944,2562,64137,3386,4328,839,37405,2582,22404,2209,44395,3805,16846,2634,19410,2478,8139,1373,311473,5205,129854,4923,41773,3006,28500,2706,13273,1406,9849,1295,4263,954,2656,703,2930,895,48365,3555,6568,1087,4304,1007,31971,2983,5522,1205,29867,2741,23963,2448,5904,1068,68254,4199,14586,2022,3170,806,2156,676,1014,557,21266,2499,9303,1721,19929,2879,99148,4447,34401,3085,64747,3438,4001,1151,646,349,2022,723,1333,676,10216,1802,4955,1078,3997,1248,1264,572,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,6190724,29380,3235495,19094,1244983,13881,566208,9790,395065,8194,171143,6581,218333,7062,109215,4511,83267,4876,25851,2517,365239,9146,33672,2685,71395,4007,145887,6063,114285,6078,95203,4603,73959,4013,21244,2344,497370,10109,18656,2197,135957,5138,61822,3655,74135,3580,153461,6415,132485,4888,56811,4555,593633,11636,371975,9124,221658,6980,461817,7661,12818,1830,288922,7718,160077,5481,437692,10061,190625,6650,165558,6523,81509,4620,2955229,18487,1390938,14028,433699,10656,266626,8202,167073,6502,82910,3963,38664,3150,12786,1801,31460,2298,607105,12529,77199,4367,64138,4315,361581,9444,104187,5267,267224,7667,192139,6074,75085,4255,524994,9728,110367,5061,28527,2883,18295,2327,10232,1509,150904,5994,76023,4846,159173,5853,911906,13876,309451,7959,602455,11239,17104,2039,3119,666,8578,1384,5407,1265,110287,4547,64461,3685,26471,2517,19355,2516,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3121208,20307,1649952,11352,565448,8464,272059,7592,200383,6227,71676,3599,122687,4794,58489,3602,48245,2960,15953,1824,121270,5230,22429,2196,13019,1480,53477,3765,32345,2943,49432,3331,37050,2587,12382,1944,217327,7600,8056,1349,53220,4048,26675,2644,26545,2721,68110,4637,70740,4947,17201,1836,285376,8384,187805,6784,97571,5401,309715,8037,13546,1888,170530,6003,125639,5093,272086,8315,139800,5423,82489,4947,49797,3617,1471256,13638,643526,9181,214364,5440,127965,4698,86399,3589,40297,2892,20153,2142,6564,1256,13580,1657,230464,6443,31582,2354,15918,1798,154037,5394,28927,2643,158401,5935,108339,4969,50062,3832,276033,8462,59014,3474,9551,1428,4419,957,5132,1062,105403,4769,35726,3330,66339,3770,456938,10010,175779,5431,281159,8034,10492,1602,3273,932,4176,1042,3043,845,84267,4541,60788,3397,11964,2008,11515,1879,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,348190,3765,187046,2789,60566,2729,34861,2038,28303,1983,6558,1209,9641,1445,3162,861,4495,860,1984,691,10985,1522,1223,431,1815,819,5528,945,2419,817,5079,1076,4187,922,892,617,19375,1807,1172,588,3296,755,1331,467,1965,559,6306,1227,6972,1056,1629,544,27499,2298,19219,1913,8280,1130,44729,2399,5963,1066,24012,2022,14754,1907,34877,2365,14440,1942,13758,1745,6679,1168,161144,2446,60349,2703,18729,1686,10661,1240,8068,1433,3088,829,1712,737,400,240,976,373,21942,2047,4864,1112,1485,554,13451,1555,2142,627,16590,1914,12023,1868,4567,814,37945,2291,8960,1314,880,435,522,287,358,309,12632,1296,5203,1121,10270,1172,54324,2828,17540,1811,36784,2472,2035,607,684,292,1083,441,268,193,6491,894,4231,734,1462,484,798,334,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4540649,17563,2374525,12315,740815,10166,372736,9087,275213,8357,97523,4786,156957,5598,67732,4238,72072,3747,17153,2019,151040,5257,24546,2190,22759,2135,70524,4057,33211,2795,60082,3785,46041,3228,14041,1743,305168,7837,12411,1702,68243,4080,35193,2847,33050,2870,97958,4729,100335,5712,26221,2819,414544,8969,252480,7702,162064,5888,362037,7525,10413,1611,197061,6486,154563,5591,551961,10092,296887,7359,147839,4932,107235,4412,2166124,14728,828629,11177,268394,6975,157719,5282,110675,4289,46829,3221,22608,2221,10065,1410,14156,1747,289254,6857,45094,2909,20472,2141,188747,6090,34941,2715,224152,5724,146665,4523,77487,3442,452972,10419,104485,5395,14489,1955,10309,1460,4180,928,172424,7281,56278,3805,105296,5112,710688,11398,230856,6405,479832,9478,15545,2244,3603,987,5726,1220,6216,1421,158290,4899,100736,4407,25938,2170,31616,2590,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1301188,9710,704406,6724,212998,4721,103406,3742,80568,3544,22838,1812,42238,2824,19379,2124,17685,1432,5174,868,48863,2556,9887,1261,7334,1269,21531,1673,10111,1315,18491,1868,12986,1247,5505,1145,87596,3184,3591,722,22160,1884,10015,1183,12145,1769,24768,2149,28563,2025,8514,1197,119583,4593,70191,3749,49392,2822,150309,4764,7820,1136,87020,3948,55469,3098,133920,4128,65509,3085,43881,2466,24530,2223,596782,7058,230381,5645,72092,3268,40669,2304,31423,1935,12420,1774,6312,1262,2723,681,3385,987,87393,3744,13628,1232,5959,876,58431,3077,9375,1298,58476,2518,37550,2258,20926,1797,127772,4616,28593,1992,4173,713,2023,459,2150,608,42501,2849,19072,2199,33433,2630,207251,5015,68015,3377,139236,4156,5750,989,1019,430,2289,599,2442,659,25628,2242,15476,1816,5425,1001,4727,768,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1504169,12287,786778,9207,272952,6394,123362,5502,91271,5013,32091,2876,66238,3835,29377,2667,26883,2321,9978,2051,60906,3523,10757,1536,7666,1352,24492,2217,17991,1759,22446,2154,17907,2007,4539,984,107815,5666,4243,981,20521,2565,12270,2049,8251,1399,35153,3421,33431,3031,14467,1970,145125,6564,91827,5227,53298,4086,119060,5790,17248,2249,60476,4494,41336,3829,141826,5148,62247,4035,49531,3962,30048,3005,717391,8583,285305,6528,103674,4632,65969,3894,37705,2899,18671,2025,8240,1180,3933,895,6498,1094,106921,4623,17592,2178,9645,1577,61633,3658,18051,2251,56039,3882,40567,3207,15472,2116,166108,5488,31659,2815,5176,1112,3674,1027,1502,487,56743,5100,20285,2369,52245,4024,222955,5911,72216,3733,150739,5210,9438,1733,5247,1320,2376,781,1815,714,33585,2836,20173,1986,7017,1465,6395,1311,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5079046,18583,2659229,11705,897663,11942,425312,9037,303804,8678,121508,4807,192018,5968,83964,3887,82038,3899,26016,2461,199551,6292,34245,1888,32937,2525,87134,4071,45235,3415,80782,3798,59276,3170,21506,1978,341450,7513,13290,1706,77901,3576,36962,2583,40939,2732,105010,5117,110656,4142,34593,2716,448167,9367,268890,7839,179277,6374,430946,8920,17348,2341,245423,7196,168175,5000,541003,9747,249664,7329,163432,6182,127907,4887,2419817,13115,984526,10938,301336,7884,176635,6487,124701,4627,62571,3387,28717,2041,12496,1322,21358,2010,352072,8534,55318,3267,28075,2331,225686,6482,42993,2674,268547,7642,178319,5708,90228,4600,484037,11031,108959,4659,17062,1656,11254,1341,5808,1076,175304,6509,60221,4249,122491,5194,800579,11921,262887,8227,537692,10093,16502,1935,4786,1062,5277,969,6439,1323,134173,5387,79372,3488,24346,2238,30455,2700,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,431132,7113,218220,4897,73008,4149,30962,2367,22099,1844,8863,1581,15468,1845,7176,1314,6353,1136,1939,642,20081,2097,2833,866,2437,632,9703,1778,5108,983,6497,1022,4572,966,1925,668,37985,3024,1243,471,8972,1129,5435,968,3537,891,13551,1891,9632,1495,4587,1239,39390,3093,22120,2386,17270,1945,34436,3366,1113,601,20366,2588,12957,1946,33401,2684,17065,2118,11170,1810,5166,1130,212912,5125,90318,4457,27854,2549,16328,1873,11526,1680,4704,879,2184,664,673,325,1847,576,36210,2607,5355,1129,3121,1060,24586,2280,3148,734,21550,2090,16497,1716,5053,1031,43760,3033,11389,1402,2323,789,1388,624,935,500,16120,2001,3487,913,10441,1662,67952,3781,23310,2549,44642,3308,1087,455,385,290,231,161,471,311,9795,1649,7114,1270,1826,724,855,395,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1410252,12743,747031,8289,244934,7449,122998,5424,94937,4869,28061,2624,52632,2940,20023,2014,25649,2144,6960,1340,49280,3351,8548,1411,8220,1441,20352,2003,12160,1933,20024,2292,15742,1954,4282,948,107846,6104,3237,1049,25945,2821,14333,2286,11612,1735,36671,4040,32357,3494,9636,2043,132743,5612,86174,4166,46569,3369,132221,6060,3411,723,73025,4921,55785,4161,129287,5216,69062,3820,37436,2719,22789,2379,663221,8593,274185,6712,85094,4196,53330,3672,31764,2809,16722,2176,7985,1258,3373,926,5364,1309,99202,4574,11400,1383,7677,1633,68820,3873,11305,1639,73167,3381,47578,3177,25589,2236,119091,5366,20999,2378,4996,1244,3108,890,1888,790,45458,3084,15467,2191,32171,2614,230635,6522,88957,5231,141678,5189,5645,1226,667,407,2047,836,2931,837,33665,3024,24846,2527,4118,947,4701,1182,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,384976,5073,202008,3300,69464,2976,39947,2145,34014,2089,5933,1182,10958,1439,3941,935,4292,987,2725,750,13311,2028,3355,1002,1871,653,5560,973,2525,782,5248,938,4138,807,1110,464,23419,2462,866,449,4101,965,1516,574,2585,827,7557,1383,7447,1311,3448,931,31208,2438,19925,1830,11283,1474,39659,2916,6258,961,21074,2099,12327,1533,38258,2663,17149,1734,13700,1634,7409,1209,182968,3584,69564,2913,21880,1657,13982,1398,7898,1163,3041,683,1387,479,916,390,738,298,24220,2109,5572,1356,1252,506,14258,1575,3138,791,20423,1976,15235,1929,5188,862,38643,2776,8966,1194,1110,343,771,333,339,165,12349,1760,5122,1078,11096,1592,62779,3028,18672,2108,44107,2398,2417,697,1114,397,536,364,767,445,9565,1318,7162,1093,1088,378,1315,436,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2257041,13566,1206749,9364,378695,9270,182872,5930,138277,5257,44595,3739,68268,3982,28578,2447,32456,3083,7234,1259,88994,4552,16322,2047,10453,1190,36856,2509,25363,2304,38561,3071,28097,2480,10464,1716,153939,6195,5321,1412,36437,3402,19518,2328,16919,2178,48557,4225,48892,3524,14732,2226,215358,7206,134400,5954,80958,4262,210001,7606,9314,1478,116413,5741,84274,4984,248756,7126,125471,5959,74244,4831,49041,3753,1050292,10330,421297,9657,130015,5809,77940,4883,52075,3741,21706,2375,11402,1763,4423,1029,5881,1030,157130,6143,20417,2292,11624,1750,104974,5345,20115,2152,112446,4882,70301,3842,42145,2402,197810,6515,37757,3081,7054,1126,4735,1034,2319,548,70909,4513,28623,2606,53467,3500,358482,9155,127697,5568,230785,7001,8037,1476,1826,776,3282,959,2929,850,64666,3979,44790,3507,8048,1411,11828,1804,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8941261,36355,4957604,26631,1576212,22326,793389,17691,586036,14034,207353,7236,340827,9296,144962,6694,158327,6595,37538,3093,329206,10298,48132,3559,54055,3503,148808,6684,78211,5605,112790,5499,79330,4700,33460,3338,664235,15887,22772,2949,158477,6613,73847,4658,84630,5141,215990,10415,214641,9869,52355,4047,864870,17260,525756,12943,339114,11370,1020111,18882,44070,4186,621739,13759,354302,10652,832176,15528,371146,10441,291351,8964,169679,8987,3983657,25113,1596057,19077,561564,12512,338103,10212,223461,7775,92981,5048,47710,3377,23083,2459,22188,2256,640312,11208,72634,4557,53089,3468,440928,10037,73661,4538,301200,10006,194494,7658,106706,6279,835388,15645,154533,7939,37772,3293,18339,2288,19433,2781,270829,9496,161545,7710,210709,7912,1348625,17283,488613,10663,860012,15169,28999,2931,5003,1150,12897,2076,11099,2081,174588,7289,103975,6668,39735,3345,30878,2732,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
