GEO_ID,B15002_001E,B15002_001M,B15002_002E,B15002_002M,B15002_003E,B15002_003M,B15002_004E,B15002_004M,B15002_005E,B15002_005M,B15002_006E,B15002_006M,B15002_007E,B15002_007M,B15002_008E,B15002_008M,B15002_009E,B15002_009M,B15002_010E,B15002_010M,B15002_011E,B15002_011M,B15002_012E,B15002_012M,B15002_013E,B15002_013M,B15002_014E,B15002_014M,B15002_015E,B15002_015M,B15002_016E,B15002_016M,B15002_017E,B15002_017M,B15002_018E,B15002_018M,B15002_019E,B15002_019M,B15002_020E,B15002_020M,B15002_021E,B15002_021M,B15002_022E,B15002_022M,B15002_023E,B15002_023M,B15002_024E,B15002_024M,B15002_025E,B15002_025M,B15002_026E,B15002_026M,B15002_027E,B15002_027M,B15002_028E,B15002_028M,B15002_029E,B15002_029M,B15002_030E,B15002_030M,B15002_031E,B15002_031M,B15002_032E,B15002_032M,B15002_033E,B15002_033M,B15002_034E,B15002_034M,B15002_035E,B15002_035M,NAME,B15002_001MA,B15002_001EA,B15002_002MA,B15002_002EA,B15002_003EA,B15002_003MA,B15002_004EA,B15002_004MA,B15002_005EA,B15002_005MA,B15002_006MA,B15002_006EA,B15002_007MA,B15002_007EA,B15002_008MA,B15002_008EA,B15002_009EA,B15002_009MA,B15002_010EA,B15002_010MA,B15002_011MA,B15002_011EA,B15002_012MA,B15002_012EA,B15002_013MA,B15002_013EA,B15002_014EA,B15002_014MA,B15002_015EA,B15002_015MA,B15002_016MA,B15002_016EA,B15002_017MA,B15002_017EA,B15002_018MA,B15002_018EA,B15002_019MA,B15002_019EA,B15002_020EA,B15002_020MA,B15002_021MA,B15002_021EA,B15002_022MA,B15002_022EA,B15002_023MA,B15002_023EA,B15002_024MA,B15002_024EA,B15002_025EA,B15002_025MA,B15002_026MA,B15002_026EA,B15002_027MA,B15002_027EA,B15002_028MA,B15002_028EA,B15002_029EA,B15002_029MA,B15002_030MA,B15002_030EA,B15002_031MA,B15002_031EA,B15002_032MA,B15002_032EA,B15002_033MA,B15002_033EA,B15002_034EA,B15002_034MA,B15002_035MA,B15002_035EA,state
0400000US40,2487456,3064,1208717,2715,10158,1283,6898,1062,18366,1895,25205,1744,23736,1910,29076,2259,36852,2595,20195,1782,390327,6673,80811,3365,204594,5648,80241,3281,184793,4245,61803,3164,21188,1949,14474,1563,1278739,1885,9128,1048,5949,1031,12777,1616,24881,1753,23845,2032,30441,2068,34643,2241,19410,1853,395948,7520,98291,3830,214231,4869,100146,3712,209137,5224,80199,3346,11907,1435,7806,1109,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2671772,3813,1301605,3144,12074,1681,5310,1381,16007,2534,17498,2503,17003,2936,20331,2464,29034,3103,25125,2665,329997,8835,101832,4446,233957,6987,101108,4815,242828,7544,95512,4848,30558,2424,23431,2193,1370167,2540,12162,1807,6714,1425,13757,2173,14959,2114,14571,2197,18021,2292,25826,2322,22220,2630,340182,7355,125267,4559,251398,7511,117965,5953,254302,6451,116948,4452,23624,2284,12251,1494,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8756317,4048,4186605,3420,42410,3139,12477,1693,24560,2496,77294,4253,60086,3164,95435,5073,104215,4720,69635,3536,1549040,13917,222389,6894,454574,9513,292817,6270,726708,10778,280651,6790,104430,4236,69884,3757,4569712,3410,44207,3173,11525,1627,21499,2126,81215,3853,55142,2955,98749,4542,108498,5023,62402,3622,1671837,14463,260830,7166,504013,10007,395934,8523,757597,11156,384848,8893,62169,3454,49247,3148,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,712271,1186,335654,1021,5437,1042,3749,1074,4287,1310,8068,1494,6342,1308,8396,1205,7345,1560,4508,1135,97914,5027,15965,2016,41374,2821,25594,2160,64965,3579,26530,2203,7827,1100,7353,1309,376617,861,6538,1090,4674,1149,4434,1079,8510,1288,7314,1213,7400,1164,7676,1432,4091,921,100625,4477,19272,1903,51981,3233,37034,2950,67938,3482,38352,2498,7005,1267,3773,832,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3151616,4800,1490981,3608,20517,2525,11925,1726,17834,1852,34588,3060,35814,2678,46149,3508,47741,3872,29998,2188,450858,10153,87267,4144,215180,7612,117443,5172,241032,7379,89007,4700,26478,2245,19150,2006,1660635,3184,18905,2332,6585,1215,15401,2090,37893,3653,32307,2520,46299,2534,45341,3504,29994,3080,486940,8862,104871,4585,256786,6866,163958,5976,263004,7235,123115,5317,17104,1999,12132,1683,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,544292,2034,269672,1645,1435,516,663,291,1544,618,8730,1151,3089,790,4039,795,4809,901,3784,786,94728,2801,14320,1535,40939,2431,23808,2237,45870,2572,12787,1675,4768,1026,4359,891,274620,1251,1506,498,640,354,1330,727,7295,997,2218,581,3730,713,4581,1005,2123,564,83278,3086,17595,1504,44994,2488,30163,2165,52849,2782,16927,1933,2720,651,2671,796,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4336473,5288,2067913,3632,25197,2617,12790,1703,25531,2464,63747,3763,39370,2502,59677,3213,63958,4149,34351,3193,702058,11882,125862,5608,296976,8971,116930,5312,321210,7276,109329,4967,42339,3404,28588,2516,2268560,3595,22805,2367,11876,1647,20355,2110,66888,3912,38229,2762,56519,3950,67230,4168,35697,2784,731584,10752,154362,5992,344706,9162,166971,7245,359076,8460,148635,5725,26960,2523,16667,1728,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,16390379,8806,7987033,7256,146926,6826,130392,6716,275604,8995,192505,7478,239262,8961,186511,8108,217104,8471,140630,5782,2033432,20252,464836,10274,1318916,17112,490235,13305,1384611,19228,512607,11086,148649,6072,104813,4840,8403346,5676,166458,5500,128596,6269,273185,8212,196111,7207,217041,6992,183483,7017,205644,6610,142844,6455,2091065,20683,551062,12005,1424873,19261,589584,14541,1518683,16683,563973,11096,91403,4661,59341,4043,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1641335,2290,815432,1954,5431,1056,3914,1021,10589,1904,5153,1207,8669,1509,10871,1869,17140,2205,13465,1715,184505,6513,60873,3195,155816,5078,68100,3416,165986,5431,67999,3257,20453,1893,16468,1794,825903,1860,5575,1184,3741,1040,9932,1847,5328,1118,7444,1639,10012,1834,16111,1667,14136,1730,193958,5848,69543,3460,165250,5323,91258,4268,167961,4823,51792,3678,7074,1145,6788,1291,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,434948,1078,210559,1039,875,293,433,190,959,411,4019,740,2918,728,3779,775,4506,768,3160,699,70874,3136,9347,1127,23464,1564,16236,1540,42817,2129,16937,1446,5811,1002,4424,806,224389,796,648,304,651,379,606,357,4428,640,2846,746,2301,559,2637,703,1503,412,61648,2517,12222,1320,26340,1836,23043,1730,52303,2600,25639,1660,4334,870,3240,734,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5504766,5807,2645626,4511,32282,2985,15261,2613,31886,3236,59431,3519,40188,3088,61594,3958,62477,4114,37099,3186,686813,9252,149201,5893,362124,8552,158091,6023,528292,9498,287661,6291,77387,3950,55839,3218,2859140,4196,35769,3255,14603,2244,26010,2806,57567,3667,38751,2821,57432,3924,58081,3542,37777,2613,705478,10685,176023,5857,411895,10302,237429,6530,604034,10364,309193,8090,56265,3510,32833,2236,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4645859,3973,2282487,2566,23267,2233,14173,1939,27747,3058,30490,3129,24429,2725,31754,3193,41828,3287,39764,3580,544977,9450,177242,7157,384902,9319,207106,7144,464258,9293,176680,5949,53940,3163,39930,2726,2363372,3106,25154,2378,14307,1808,24851,2529,25730,2801,22556,2566,31962,2860,35918,2778,32164,2570,556250,9887,189423,6663,427248,8847,241102,8090,480373,8806,195389,5950,37635,2383,23310,2822,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1296201,2730,627956,2153,6126,980,2513,665,5497,1129,22696,1794,15965,1986,19912,2136,22520,2502,8417,1348,267758,6875,34640,2723,79190,4013,30687,2549,69241,3868,25389,2427,11283,1563,6122,1139,668245,1667,5488,843,1874,602,4914,1099,23638,1974,13984,1564,20550,2162,18974,1757,7738,1157,258474,6076,39419,2530,92484,4857,51059,3618,78016,3763,40971,2875,7101,1248,3561,874,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3854170,3348,1885803,2859,16092,1616,5299,965,11425,1803,31423,1983,18301,1701,32563,2453,39255,2709,31996,2320,636502,9165,123570,4204,269196,6301,177847,3929,316564,6249,111955,3924,38734,2156,25081,2234,1968367,2533,16562,1759,4804,765,10770,1383,31917,2221,17097,2105,25306,2103,36872,2359,26849,2183,611509,7509,136015,4571,287910,8091,208937,6074,371438,7301,143507,4568,22754,2028,16120,1853,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,380942,1968,191656,1760,381,237,553,329,953,452,2463,724,2157,928,3381,1033,3414,884,3163,942,63680,3492,13969,1731,32939,2401,18039,2191,30961,2474,9733,1256,2616,836,3254,1122,189286,1208,431,326,309,291,1427,723,2196,745,1806,580,3246,760,3244,901,2530,618,51951,2809,19219,1946,35197,2795,20016,1783,33448,2750,11230,1470,1850,633,1186,604,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2432137,2810,1124201,1765,31220,3160,63417,4008,53361,3369,64285,3918,53699,3713,20476,2529,29378,2690,16392,2404,335928,8052,18785,2181,127131,4883,90821,4268,157886,5646,38195,2942,13625,1831,9602,1594,1307936,1732,33523,3050,69996,3293,62683,3998,62322,3487,46799,3384,19850,2300,23234,2250,15998,1812,314722,8189,20386,2152,140301,5984,128325,5234,270892,6353,74834,4573,13892,1841,10179,1432,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,3209646,4997,1514344,3768,20561,2019,8410,1382,19055,2356,42620,2988,39847,3360,51062,3690,50678,3720,29349,2871,487432,10043,80558,4515,235378,8353,95768,4897,224285,6163,79986,4218,30596,2240,18759,1703,1695302,3077,22094,2262,6467,1296,15568,1855,36768,2570,35546,2963,50850,3208,56793,3653,28789,2699,516111,9327,108930,4549,281066,8282,142787,6217,247752,7463,113915,4896,20117,2284,11749,1766,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,464594,1995,239275,1488,1121,454,877,276,1316,414,2793,559,1742,620,4594,1063,3767,736,2615,689,75178,2881,19560,2012,48813,3301,17388,1775,36113,2726,16110,1992,4339,919,2949,657,225319,1308,1650,598,2067,844,1562,595,2340,704,1422,513,3094,869,3902,911,2324,797,55099,3259,15015,1675,45332,2715,20899,2198,43446,2800,20211,1883,4206,1065,2750,820,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,4280464,2907,2092048,2285,25271,2309,19178,2126,47069,3538,40954,3861,37094,3410,40057,3329,54544,4437,43420,3455,499277,10858,140842,5807,383432,10099,167374,6593,362584,8680,152626,6499,48525,3360,29801,2852,2188416,1776,29312,2792,19281,2246,47931,3228,43394,3412,36599,3466,43562,3301,44142,2849,39682,3227,538893,9506,168448,5728,406977,8604,193145,5946,373174,8373,158035,5401,28549,2478,17292,2437,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1949382,4372,934904,2794,9804,1529,5028,1218,12967,1658,26372,2653,20068,1972,28139,2401,33608,2723,16333,1991,343353,8673,59439,3397,142593,5507,47025,3200,123598,5032,42116,2998,13203,1514,11258,1326,1014478,3316,10269,1484,6577,1174,11873,1652,23299,2156,17558,1761,26399,2547,34688,3006,14270,1578,342596,6527,69966,3794,166142,5662,71907,4188,145543,6107,59412,3992,9131,1633,4848,1062,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
