GEO_ID,B25093_001E,B25093_001M,B25093_002E,B25093_002M,B25093_003E,B25093_003M,B25093_004E,B25093_004M,B25093_005E,B25093_005M,B25093_006E,B25093_006M,B25093_007E,B25093_007M,B25093_008E,B25093_008M,B25093_009E,B25093_009M,B25093_010E,B25093_010M,B25093_011E,B25093_011M,B25093_012E,B25093_012M,B25093_013E,B25093_013M,B25093_014E,B25093_014M,B25093_015E,B25093_015M,B25093_016E,B25093_016M,B25093_017E,B25093_017M,B25093_018E,B25093_018M,B25093_019E,B25093_019M,B25093_020E,B25093_020M,B25093_021E,B25093_021M,B25093_022E,B25093_022M,B25093_023E,B25093_023M,B25093_024E,B25093_024M,B25093_025E,B25093_025M,B25093_026E,B25093_026M,B25093_027E,B25093_027M,B25093_028E,B25093_028M,B25093_029E,B25093_029M,NAME,B25093_001MA,B25093_001EA,B25093_002EA,B25093_002MA,B25093_003EA,B25093_003MA,B25093_004EA,B25093_004MA,B25093_005MA,B25093_005EA,B25093_006MA,B25093_006EA,B25093_007MA,B25093_007EA,B25093_008EA,B25093_008MA,B25093_009EA,B25093_009MA,B25093_010EA,B25093_010MA,B25093_011MA,B25093_011EA,B25093_012MA,B25093_012EA,B25093_013EA,B25093_013MA,B25093_014EA,B25093_014MA,B25093_015EA,B25093_015MA,B25093_016MA,B25093_016EA,B25093_017MA,B25093_017EA,B25093_018MA,B25093_018EA,B25093_019EA,B25093_019MA,B25093_020EA,B25093_020MA,B25093_021EA,B25093_021MA,B25093_022MA,B25093_022EA,B25093_023MA,B25093_023EA,B25093_024EA,B25093_024MA,B25093_025EA,B25093_025MA,B25093_026EA,B25093_026MA,B25093_027EA,B25093_027MA,B25093_028MA,B25093_028EA,B25093_029MA,B25093_029EA,state
0400000US39,3019382,13908,22205,2253,9629,1481,4083,1143,2611,820,1578,529,3908,1060,396,287,272335,5787,130401,5017,50727,3482,32421,2847,18563,1909,38904,3196,1319,657,1850633,11773,1000484,12248,265618,7068,178691,6169,106868,3866,288555,7841,10417,1290,874209,6460,491630,6400,96216,3622,69965,3108,50837,2279,161532,4675,4029,784,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,960369,7142,12702,1494,5227,789,2481,753,1318,562,617,247,2829,609,230,198,107112,3588,57074,3169,16119,1828,11010,1217,5827,1059,16340,1700,742,314,560498,5233,334468,5247,70165,2820,42499,2368,27518,2085,80156,3460,5692,959,280057,3311,178862,3750,26710,1478,18420,1586,12594,1057,42139,2201,1332,420,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,933775,9126,5533,1167,2250,702,837,431,978,695,601,413,867,398,0,193,77153,3911,23128,2194,14956,1918,14827,1952,7609,1450,16080,1961,553,409,571079,7805,239338,6458,83722,4260,63455,3490,43477,3207,136877,4755,4210,941,280010,4860,146992,4383,29547,2260,23893,2265,16166,1745,62293,2925,1119,390,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3416499,15135,20139,1758,6740,1114,2802,606,2658,747,1446,491,5997,893,496,426,289359,5955,128107,4086,54660,3454,35997,2876,22236,1877,47189,2814,1170,492,2122928,11884,1109612,10739,294482,6521,201915,6085,131954,4805,371967,7164,12998,1553,984073,7301,517707,7494,112029,4330,81669,3147,59006,2685,206832,5651,6830,994,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,247790,4277,1263,640,693,513,108,136,103,122,0,200,359,248,0,200,17199,1727,4749,974,3948,1092,2297,710,1777,647,4304,935,124,201,158644,3884,61752,3296,25840,2102,19543,1792,12855,1903,37658,2619,996,514,70684,1861,29889,1798,9223,1238,5777,967,4435,875,20688,1691,672,462,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1217692,9732,10988,1567,4286,1125,1072,479,1579,704,530,355,3047,804,474,273,110296,4659,56364,4143,16983,2061,11140,1505,6695,1326,17775,2050,1339,547,723614,8777,398325,8229,89072,4783,63707,3184,39169,3424,123271,5570,10070,1524,372794,4869,218248,4437,35200,2367,26120,2152,21321,1727,68988,2929,2917,617,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,217200,3814,3164,788,1118,442,573,317,667,422,241,200,565,320,0,147,25407,1910,12189,1462,4959,946,3846,874,872,340,3326,843,215,202,131302,2506,80973,2390,16906,1794,10467,1196,5120,867,16976,1876,860,302,57327,1597,36716,1328,5882,844,3794,663,2454,572,8208,951,273,217,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1654001,14531,14938,2119,4508,958,2826,770,1703,852,741,391,4841,1034,319,314,158519,5084,76311,3949,24878,2264,17816,2343,12352,1765,26168,2696,994,399,1002545,9920,534669,9494,135821,4689,88579,4505,58512,3021,175924,6084,9040,1755,477999,5535,288206,4748,45147,2683,33891,2550,24265,1881,83261,3967,3229,848,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5586856,26359,49126,3706,19985,2241,6081,1218,4477,850,3270,963,13924,1991,1389,627,582142,11372,265913,9202,100561,6030,63643,5019,40455,4019,106793,5812,4777,1180,3583965,19315,1973850,16907,469595,9260,310575,7729,200131,7657,601273,12770,28541,2838,1371623,10974,816681,9167,134573,4373,97793,4858,66873,3999,243372,6408,12331,1745,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,623589,6650,10593,1525,3340,860,2163,813,1514,514,1317,650,2245,795,14,27,96474,3927,31550,2681,19850,2033,14527,1719,10533,1447,19876,2317,138,133,375352,6028,185376,4470,53313,2967,39107,2161,24850,2470,70596,3241,2110,651,141170,2679,87477,2660,13233,1329,9001,1214,7066,937,23455,1665,938,355,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,183563,2872,800,317,61,55,43,78,62,84,216,196,418,248,0,143,13426,1195,4181,700,3169,729,2495,567,1122,401,2459,666,0,143,118300,2263,49898,2396,19609,1522,13153,1477,9410,980,25746,1742,484,235,51037,1560,21887,1437,6128,932,4056,642,3754,663,14999,1113,213,176,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
