GEO_ID,C23002A_001E,C23002A_001M,C23002A_002E,C23002A_002M,C23002A_003E,C23002A_003M,C23002A_004E,C23002A_004M,C23002A_005E,C23002A_005M,C23002A_006E,C23002A_006M,C23002A_007E,C23002A_007M,C23002A_008E,C23002A_008M,C23002A_009E,C23002A_009M,C23002A_010E,C23002A_010M,C23002A_011E,C23002A_011M,C23002A_012E,C23002A_012M,C23002A_013E,C23002A_013M,C23002A_014E,C23002A_014M,C23002A_015E,C23002A_015M,C23002A_016E,C23002A_016M,C23002A_017E,C23002A_017M,C23002A_018E,C23002A_018M,C23002A_019E,C23002A_019M,C23002A_020E,C23002A_020M,C23002A_021E,C23002A_021M,C23002A_022E,C23002A_022M,C23002A_023E,C23002A_023M,C23002A_024E,C23002A_024M,C23002A_025E,C23002A_025M,C23002A_026E,C23002A_026M,C23002A_027E,C23002A_027M,NAME,C23002A_001EA,C23002A_001MA,C23002A_002EA,C23002A_002MA,C23002A_003EA,C23002A_003MA,C23002A_004MA,C23002A_004EA,C23002A_005EA,C23002A_005MA,C23002A_006EA,C23002A_006MA,C23002A_007EA,C23002A_007MA,C23002A_008EA,C23002A_008MA,C23002A_009MA,C23002A_009EA,C23002A_010EA,C23002A_010MA,C23002A_011EA,C23002A_011MA,C23002A_012EA,C23002A_012MA,C23002A_013MA,C23002A_013EA,C23002A_014EA,C23002A_014MA,C23002A_015MA,C23002A_015EA,C23002A_016EA,C23002A_016MA,C23002A_017EA,C23002A_017MA,C23002A_018MA,C23002A_018EA,C23002A_019EA,C23002A_019MA,C23002A_020MA,C23002A_020EA,C23002A_021MA,C23002A_021EA,C23002A_022EA,C23002A_022MA,C23002A_023EA,C23002A_023MA,C23002A_024MA,C23002A_024EA,C23002A_025EA,C23002A_025MA,C23002A_026MA,C23002A_026EA,C23002A_027EA,C23002A_027MA,state
0400000US51,4625115,10361,2270587,7010,1895313,6851,1540632,9383,66052,3278,1474580,9810,1384217,10705,90363,4837,354681,8193,375274,1046,89778,3758,86669,3718,3109,867,285496,3901,2354528,5548,1882373,5246,1340329,11108,12996,1689,1327333,11067,1254729,11137,72604,4079,542044,10705,472155,1431,71513,2928,69760,2930,1753,501,400642,3179,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4403686,9345,2180883,6436,1814066,6520,1456740,8188,28896,2114,1427844,7800,1300011,8766,127833,5710,357326,8220,366817,1067,73656,2982,68967,3063,4689,935,293161,3123,2222803,4961,1780601,4813,1250055,9691,4258,1092,1245797,9739,1149935,9833,95862,4691,530546,9309,442202,1160,55793,2695,51713,2535,4080,903,386409,2720,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1426955,2282,693557,1873,559958,1814,392465,5336,515,259,391950,5349,355162,5616,36788,3251,167493,5548,133599,376,19096,1747,18258,1669,838,353,114503,1814,733398,1437,566150,1443,344565,5721,0,182,344565,5721,322497,5649,22068,2319,221585,5418,167248,377,17005,1413,16481,1427,524,254,150243,1472,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4045033,6034,1992659,4244,1645632,4084,1368959,6858,1486,556,1367473,6844,1267541,7428,99932,3950,276673,6309,347027,649,66047,2496,62842,2514,3205,639,280980,2616,2052374,3321,1614312,3212,1252668,6888,196,135,1252472,6883,1182980,7021,69492,3747,361644,6826,438062,667,57375,2648,54727,2543,2648,642,380687,2766,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,418291,2408,212515,1805,179013,1694,147018,2837,1707,645,145311,3054,137673,3288,7638,1516,31995,2650,33502,454,8317,931,8233,945,84,78,25185,1022,205776,1385,167493,1247,122321,2694,252,162,122069,2709,115551,2770,6518,1236,45172,2879,38283,567,6872,871,6787,868,85,86,31411,1036,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2028513,20394,941474,11765,754286,10962,444235,9989,691,421,443544,9910,367996,9055,75548,5118,310051,8923,187188,2888,17176,1866,16415,1798,761,379,170012,3208,1087039,11968,837491,10577,407228,8954,0,214,407228,8954,338651,8857,68577,4120,430263,8847,249548,4165,11246,1315,10677,1278,569,302,238302,4151,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,2705442,5151,1314587,3524,1069018,3355,827931,7130,8944,1168,818987,7366,758814,7890,60173,4123,241087,6145,245569,588,50580,2942,48147,2915,2433,560,194989,3082,1390855,3049,1074711,3073,674298,7938,1365,782,672933,7994,613358,7756,59575,3517,400413,8028,316144,561,36129,2542,34818,2464,1311,473,280015,2583,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,394580,2036,209554,1368,185708,1370,154162,3013,11133,1365,143029,3456,133955,3745,9074,1738,31546,2675,23846,219,6519,916,6350,911,169,136,17327,928,185026,1351,161606,1313,117797,2806,1168,521,116629,2772,110154,2637,6475,1322,43809,2745,23420,439,4719,919,4502,881,217,233,18701,950,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,4120379,12681,2025375,7528,1618748,7401,1241463,9149,12256,1538,1229207,9216,1120947,9408,108260,4607,377285,8863,406627,1421,67208,3258,61415,3295,5793,1040,339419,3523,2095004,7241,1620266,6761,1087961,9741,1288,580,1086673,9738,989564,9670,97109,4937,532305,10535,474738,1966,53788,2718,50547,2724,3241,749,420950,3636,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1852457,4494,900846,3341,726931,3305,556307,6350,3412,886,552895,6458,511918,6222,40977,3114,170624,6181,173915,627,34182,2183,32707,2114,1475,513,139733,2146,951611,2566,733620,2631,478433,6318,346,205,478087,6326,443675,6559,34412,2706,255187,6262,217991,508,26179,1799,25702,1838,477,234,191812,1862,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
