GEO_ID,B25011_001E,B25011_001M,B25011_002E,B25011_002M,B25011_003E,B25011_003M,B25011_004E,B25011_004M,B25011_005E,B25011_005M,B25011_006E,B25011_006M,B25011_007E,B25011_007M,B25011_008E,B25011_008M,B25011_009E,B25011_009M,B25011_010E,B25011_010M,B25011_011E,B25011_011M,B25011_012E,B25011_012M,B25011_013E,B25011_013M,B25011_014E,B25011_014M,B25011_015E,B25011_015M,B25011_016E,B25011_016M,B25011_017E,B25011_017M,B25011_018E,B25011_018M,B25011_019E,B25011_019M,B25011_020E,B25011_020M,B25011_021E,B25011_021M,B25011_022E,B25011_022M,B25011_023E,B25011_023M,B25011_024E,B25011_024M,B25011_025E,B25011_025M,B25011_026E,B25011_026M,B25011_027E,B25011_027M,B25011_028E,B25011_028M,B25011_029E,B25011_029M,B25011_030E,B25011_030M,B25011_031E,B25011_031M,B25011_032E,B25011_032M,B25011_033E,B25011_033M,B25011_034E,B25011_034M,B25011_035E,B25011_035M,B25011_036E,B25011_036M,B25011_037E,B25011_037M,B25011_038E,B25011_038M,B25011_039E,B25011_039M,B25011_040E,B25011_040M,B25011_041E,B25011_041M,B25011_042E,B25011_042M,B25011_043E,B25011_043M,B25011_044E,B25011_044M,B25011_045E,B25011_045M,B25011_046E,B25011_046M,B25011_047E,B25011_047M,B25011_048E,B25011_048M,B25011_049E,B25011_049M,NAME,B25011_001MA,B25011_001EA,B25011_002EA,B25011_002MA,B25011_003EA,B25011_003MA,B25011_004EA,B25011_004MA,B25011_005MA,B25011_005EA,B25011_006MA,B25011_006EA,B25011_007EA,B25011_007MA,B25011_008EA,B25011_008MA,B25011_009EA,B25011_009MA,B25011_010MA,B25011_010EA,B25011_011MA,B25011_011EA,B25011_012MA,B25011_012EA,B25011_013EA,B25011_013MA,B25011_014EA,B25011_014MA,B25011_015EA,B25011_015MA,B25011_016MA,B25011_016EA,B25011_017MA,B25011_017EA,B25011_018EA,B25011_018MA,B25011_019EA,B25011_019MA,B25011_020EA,B25011_020MA,B25011_021MA,B25011_021EA,B25011_022MA,B25011_022EA,B25011_023MA,B25011_023EA,B25011_024EA,B25011_024MA,B25011_025EA,B25011_025MA,B25011_026EA,B25011_026MA,B25011_027MA,B25011_027EA,B25011_028MA,B25011_028EA,B25011_029EA,B25011_029MA,B25011_030EA,B25011_030MA,B25011_031EA,B25011_031MA,B25011_032EA,B25011_032MA,B25011_033EA,B25011_033MA,B25011_034MA,B25011_034EA,B25011_035MA,B25011_035EA,B25011_036EA,B25011_036MA,B25011_037EA,B25011_037MA,B25011_038EA,B25011_038MA,B25011_039MA,B25011_039EA,B25011_040MA,B25011_040EA,B25011_041EA,B25011_041MA,B25011_042EA,B25011_042MA,B25011_043EA,B25011_043MA,B25011_044MA,B25011_044EA,B25011_045MA,B25011_045EA,B25011_046EA,B25011_046MA,B25011_047EA,B25011_047MA,B25011_048EA,B25011_048MA,B25011_049MA,B25011_049EA,state
0400000US18,2480077,10833,1720780,14241,1264763,14221,1052217,12885,125449,5229,692400,9255,234368,4618,212546,6765,66274,3963,11146,1386,46299,3342,8829,1299,146272,5632,18653,2289,92392,4515,35227,2249,456017,9658,391107,8997,29586,2583,187526,6259,173995,5056,64910,3523,15906,1916,39270,2678,9734,1477,759297,12471,383409,9915,176889,6471,67899,3922,93450,5425,15540,1698,206520,6918,48498,3558,22452,2261,24178,2464,1868,543,158022,5847,74029,3642,77538,4185,6455,968,375888,9464,300411,9084,85285,4854,145988,5513,69138,3553,75477,4214,51437,3425,22120,2329,1920,604,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1227048,6132,882584,7833,644063,7169,550166,6547,72275,3128,347132,5572,130759,2107,93897,3891,29721,2410,6422,1241,19850,2016,3449,665,64176,2741,11407,1598,40269,2299,12500,1211,238521,5610,204241,5284,16156,1966,96062,3380,92023,2861,34280,2050,12135,1320,18104,1586,4041,702,344464,7798,152681,4338,75786,3460,30901,2758,36414,2305,8471,1071,76895,3776,20016,1964,10065,1570,9324,1521,627,360,56879,3151,28419,2524,26783,2504,1677,513,191783,5669,146824,5356,46007,3190,59992,3531,40825,2274,44959,2862,35000,2380,9220,1616,739,353,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1113911,5555,739191,7686,547966,6684,465688,5990,59089,3123,300395,5054,106204,2399,82278,4128,27105,1898,5118,1068,18585,1670,3402,603,55173,3552,8354,1324,34622,2938,12197,1421,191225,5316,165680,4571,12149,1514,80390,3617,73141,2609,25545,2165,7300,1149,15024,1760,3221,703,374720,6600,179205,5804,97719,3895,42431,2666,46161,3068,9127,1057,81486,4634,23164,2568,10647,1576,11685,1982,832,288,58322,3508,28428,2447,27826,2357,2068,646,195515,5431,155889,5060,45137,3435,72699,3712,38053,2195,39626,3203,30367,2516,8124,1414,1135,454,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1707004,8109,1144309,10967,842856,10166,692760,9891,84742,4033,450977,7430,157041,3002,150096,5156,46587,3164,7649,1471,30804,2586,8134,1198,103509,4113,13562,1855,62088,3488,27859,2097,301453,7754,264400,7001,16156,2105,127182,4587,121062,4331,37053,2716,8093,1155,24046,2402,4914,868,562695,7784,297915,7617,141882,5157,50931,3413,80313,3674,10638,1368,156033,6635,34546,3614,14256,2069,18352,2620,1938,747,121487,5222,50468,3145,64626,4158,6393,1172,264780,6863,211972,6116,52413,3150,106591,4763,52968,2814,52808,3583,35239,2903,16398,1892,1171,488,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1719473,9205,1130134,10390,817206,10286,622432,9468,72367,3677,404994,7482,145071,3888,194774,6626,56114,3866,11512,1802,34361,2909,10241,1386,138660,4909,18664,2280,88359,4472,31637,1971,312928,7343,276982,7314,21623,2263,133673,4812,121686,4899,35946,2999,8855,1631,21867,2201,5224,965,589339,11722,308453,8491,122374,5849,44033,3877,68006,4347,10335,1500,186079,6831,34188,3219,15168,2333,17502,2025,1518,645,151891,5730,69329,4068,75626,3649,6936,1119,280886,7768,226364,6678,66178,4322,116748,5158,43438,2812,54522,3379,34512,2711,18837,2000,1173,442,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,554543,4451,396014,5199,279937,4949,235187,5036,20435,1778,156594,3645,58158,2042,44750,2745,15338,1834,1757,471,11165,1634,2416,537,29412,2228,3362,731,19221,1878,6829,895,116077,4078,92256,3803,5189,1200,43985,2701,43082,2400,23821,2023,3691,933,17362,1708,2768,662,158529,4335,67013,3604,35381,3175,11576,1836,19312,2267,4493,746,31632,3011,7882,1356,3716,1016,3807,901,359,222,23750,2357,11670,1889,11465,1683,615,257,91516,3791,71399,3548,12442,1557,36784,2896,22173,1847,20117,2174,13527,1662,5583,1323,1007,512,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2157717,7667,1433937,10091,1052429,10534,838887,9975,75668,3903,583857,8053,179362,3361,213542,6089,60833,3639,8200,1552,42430,3078,10203,1216,152709,5137,13679,1758,104652,3895,34378,2687,381508,6976,324256,6958,23794,2636,165372,5985,135090,4324,57252,3177,12735,1560,36053,2377,8464,975,723780,9709,384684,8389,179242,6742,60504,3778,101116,4997,17622,1858,205442,7659,45622,3463,19062,2688,24943,2758,1617,541,159820,6107,59077,3781,92304,4847,8439,1025,339096,7688,269735,6218,67819,4388,132200,5342,69716,3356,69361,4397,43890,3504,22253,2419,3218,815,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2522394,9088,1570055,10932,1156344,9510,959277,10484,70006,3520,679851,7402,209420,4285,197067,5960,58770,3680,6788,1424,41762,2878,10220,1692,138297,4882,8059,1433,97922,4528,32316,2305,413711,8684,340859,7990,21443,2440,161862,5200,157554,5413,72852,3887,14535,1837,45843,3008,12474,1435,952339,10308,442523,9326,214010,6402,63787,3796,121446,4909,28777,2266,228513,6946,44942,3479,15789,2187,25526,2439,3627,897,183571,6177,61803,4141,111452,4592,10316,1449,509816,7694,388514,8604,78352,3750,186431,6544,123731,4788,121302,5242,85043,4125,31924,3171,4335,980,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3819068,10789,2713964,15597,1946674,15356,1590385,13261,150024,4634,1060712,10734,379649,4527,356289,8639,105017,4092,16890,1807,71708,3628,16419,1405,251272,7531,31542,2529,157210,6158,62520,3083,767290,10763,662509,10014,41963,2863,326561,7649,293985,5856,104781,4358,27027,2610,61663,3473,16091,1434,1105104,13859,535938,8399,231530,6733,77306,3934,129548,5340,24676,2240,304408,8075,62019,4319,25339,2844,35028,3047,1652,433,242389,7235,99781,4805,131423,5346,11185,1238,569166,11791,454386,10519,115886,5232,218444,7638,120056,4618,114780,4730,80704,4284,31182,2324,2894,739,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2111943,6274,1508810,9302,1109787,9257,953876,9453,118658,4431,634467,6868,200751,3049,155911,5368,56811,3375,11736,1735,39128,2953,5947,697,99100,4154,15535,1645,66155,3279,17410,1632,399023,7409,330143,6977,30394,2025,169004,5041,130745,3727,68880,3671,21491,1864,37963,2296,9426,1118,603133,9212,264649,7516,125933,5095,49388,3055,61033,3690,15512,1287,138716,5860,33076,2569,16211,2170,15708,1557,1157,487,105640,5309,50565,3328,52219,3976,2856,655,338484,6437,262111,6266,74685,3739,111535,4225,75891,3212,76373,3311,59074,2827,16170,1578,1129,379,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1090521,7826,743611,9469,541199,9947,403300,8256,43741,3712,260508,7103,99051,2500,137899,6386,34528,3344,5761,1349,21665,2625,7102,1139,103371,5085,12128,2108,66658,3879,24585,2070,202412,6933,183932,6573,9480,1586,89111,4094,85341,4718,18480,2285,3643,1114,11851,1695,2986,805,346910,8433,206421,6490,77732,4261,30181,2776,42692,3479,4859,897,128689,5340,22449,2658,8759,1624,12434,2078,1256,436,106240,4792,46686,3407,53740,3382,5814,1186,140489,5732,115558,5243,27343,3113,61538,3752,26677,2045,24931,2741,15486,2449,7983,1354,1462,560,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2359135,11280,1591686,12609,1149457,12320,952456,11682,115346,5014,605203,8479,231907,4063,197001,6474,59990,3806,10073,1575,40096,3082,9821,1286,137011,4851,17124,2019,86346,4034,33541,2114,442229,8197,378635,6955,28832,2456,183711,5063,166092,3992,63594,3349,16719,1903,37741,2628,9134,1309,767449,11382,367774,9549,171747,6665,67350,3979,87370,5353,17027,1722,196027,6786,40734,3313,17361,2211,21678,2392,1695,528,155293,5115,72359,3806,77653,3964,5281,959,399675,8057,316472,6963,82863,3875,150361,6072,83248,3900,83203,5063,56803,3685,23693,2442,2707,805,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
