GEO_ID,B27006_001E,B27006_001M,B27006_002E,B27006_002M,B27006_003E,B27006_003M,B27006_004E,B27006_004M,B27006_005E,B27006_005M,B27006_006E,B27006_006M,B27006_007E,B27006_007M,B27006_008E,B27006_008M,B27006_009E,B27006_009M,B27006_010E,B27006_010M,B27006_011E,B27006_011M,B27006_012E,B27006_012M,B27006_013E,B27006_013M,B27006_014E,B27006_014M,B27006_015E,B27006_015M,B27006_016E,B27006_016M,B27006_017E,B27006_017M,B27006_018E,B27006_018M,B27006_019E,B27006_019M,B27006_020E,B27006_020M,B27006_021E,B27006_021M,B27006_022E,B27006_022M,B27006_023E,B27006_023M,B27006_024E,B27006_024M,B27006_025E,B27006_025M,B27006_026E,B27006_026M,B27006_027E,B27006_027M,B27006_028E,B27006_028M,B27006_029E,B27006_029M,B27006_030E,B27006_030M,B27006_031E,B27006_031M,B27006_032E,B27006_032M,B27006_033E,B27006_033M,B27006_034E,B27006_034M,B27006_035E,B27006_035M,B27006_036E,B27006_036M,B27006_037E,B27006_037M,B27006_038E,B27006_038M,B27006_039E,B27006_039M,B27006_040E,B27006_040M,B27006_041E,B27006_041M,B27006_042E,B27006_042M,B27006_043E,B27006_043M,B27006_044E,B27006_044M,B27006_045E,B27006_045M,B27006_046E,B27006_046M,B27006_047E,B27006_047M,B27006_048E,B27006_048M,B27006_049E,B27006_049M,B27006_050E,B27006_050M,B27006_051E,B27006_051M,B27006_052E,B27006_052M,B27006_053E,B27006_053M,B27006_054E,B27006_054M,B27006_055E,B27006_055M,B27006_056E,B27006_056M,B27006_057E,B27006_057M,NAME,B27006_001EA,B27006_001MA,B27006_002MA,B27006_002EA,B27006_003EA,B27006_003MA,B27006_004EA,B27006_004MA,B27006_005MA,B27006_005EA,B27006_006EA,B27006_006MA,B27006_007MA,B27006_007EA,B27006_008MA,B27006_008EA,B27006_009EA,B27006_009MA,B27006_010EA,B27006_010MA,B27006_011EA,B27006_011MA,B27006_012MA,B27006_012EA,B27006_013MA,B27006_013EA,B27006_014EA,B27006_014MA,B27006_015EA,B27006_015MA,B27006_016EA,B27006_016MA,B27006_017EA,B27006_017MA,B27006_018MA,B27006_018EA,B27006_019MA,B27006_019EA,B27006_020EA,B27006_020MA,B27006_021EA,B27006_021MA,B27006_022EA,B27006_022MA,B27006_023MA,B27006_023EA,B27006_024MA,B27006_024EA,B27006_025EA,B27006_025MA,B27006_026EA,B27006_026MA,B27006_027EA,B27006_027MA,B27006_028EA,B27006_028MA,B27006_029MA,B27006_029EA,B27006_030MA,B27006_030EA,B27006_031EA,B27006_031MA,B27006_032EA,B27006_032MA,B27006_033EA,B27006_033MA,B27006_034MA,B27006_034EA,B27006_035MA,B27006_035EA,B27006_036EA,B27006_036MA,B27006_037EA,B27006_037MA,B27006_038EA,B27006_038MA,B27006_039EA,B27006_039MA,B27006_040MA,B27006_040EA,B27006_041MA,B27006_041EA,B27006_042EA,B27006_042MA,B27006_043EA,B27006_043MA,B27006_044EA,B27006_044MA,B27006_045MA,B27006_045EA,B27006_046MA,B27006_046EA,B27006_047EA,B27006_047MA,B27006_048EA,B27006_048MA,B27006_049EA,B27006_049MA,B27006_050MA,B27006_050EA,B27006_051MA,B27006_051EA,B27006_052MA,B27006_052EA,B27006_053EA,B27006_053MA,B27006_054EA,B27006_054MA,B27006_055MA,B27006_055EA,B27006_056MA,B27006_056EA,B27006_057MA,B27006_057EA,state
0400000US39,11371766,1352,5533995,5334,432579,4765,3433,1009,429146,4995,925915,6087,6452,1290,919463,6131,548552,3142,4639,939,543913,3262,686937,3140,11285,1928,675652,3637,691162,3105,18238,1807,672924,3764,806512,3139,40046,2674,766466,4110,730966,1908,69310,3481,661656,3859,425284,2041,406963,2674,18321,1882,286088,1876,282493,2185,3595,1025,5837771,5222,412814,5362,3603,1019,409211,5493,885392,5882,4943,1128,880449,6129,548156,2896,3577,858,544579,2990,714327,3186,12478,1665,701849,3536,716132,2464,20235,2475,695897,3168,846813,2536,39201,2516,807612,3572,786926,1801,71466,3557,715460,4327,489146,2052,469215,2504,19931,2038,438065,2885,432069,2880,5996,1058,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3733058,1692,1829393,3576,161307,2511,2203,581,159104,2685,317303,3082,3240,779,314063,3248,189608,2256,1652,577,187956,2206,246213,2735,3768,930,242445,2976,225535,1887,6317,960,219218,1792,241669,1996,12393,1403,229276,2418,218851,1419,26961,1794,191890,2139,140182,1138,134473,1412,5709,912,88725,1255,87443,1165,1282,476,1903665,3529,155258,2853,1968,537,153290,2870,300749,2941,3212,782,297537,2903,187212,1899,1516,544,185696,1921,249825,2060,3280,649,246545,2086,229150,2051,6864,1036,222286,2111,256717,1740,15022,1446,241695,1943,236464,1273,29712,2151,206752,2281,159896,1270,154407,1589,5489,1063,128394,1408,126360,1475,2034,547,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3860452,927,1903608,3625,144718,3432,163,142,144555,3446,298956,3003,867,487,298089,2958,182395,2783,1215,532,181180,2789,261931,2471,2640,857,259291,2447,251313,2405,4212,1128,247101,2627,252154,2064,10181,1697,241973,2965,254914,1355,23952,2372,230962,2739,156021,1184,150017,1592,6004,1054,101206,1219,99812,1377,1394,597,1956844,3619,136672,2790,306,238,136366,2793,279500,3190,574,366,278926,3171,179228,2129,554,299,178674,2146,261165,2559,2081,657,259084,2630,248409,2303,4409,1040,244000,2396,264925,1991,9750,1169,255175,2281,271728,1552,25472,2103,246256,2525,171172,1242,166669,1633,4503,1073,144045,1331,142607,1269,1438,475,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12559315,1121,6097029,4061,442869,4563,2214,885,440655,4675,952922,5007,5566,1297,947356,4907,625481,2859,4390,907,621091,3042,760280,2986,11540,2193,748740,4161,745227,3117,17296,1721,727931,3491,905422,3173,42434,2822,862988,4205,821501,2124,70662,2984,750839,3417,485309,1641,459004,3032,26305,2383,358018,1905,353787,1855,4231,912,6462286,4014,424277,4285,2147,775,422130,4198,910921,4195,4391,1135,906530,4119,625831,2733,4114,1037,621717,3002,776077,3408,12060,1703,764017,3553,780770,2895,21494,2089,759276,3124,950448,2540,45722,2695,904726,3552,876875,2169,78545,3441,798330,3803,563099,1822,540465,2807,22634,2120,553988,2803,547406,2702,6582,1236,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1034895,650,498109,1558,34230,1445,113,189,34117,1420,76397,1611,542,345,75855,1663,58811,931,520,419,58291,1021,61881,1144,806,437,61075,1198,62199,1054,1841,759,60358,1275,75275,703,4214,1104,71061,1386,64896,687,6578,1132,58318,1246,37501,441,35578,668,1923,568,26919,556,26608,623,311,237,536786,1493,32931,1444,302,409,32629,1449,73117,1315,243,312,72874,1348,60523,917,525,347,59998,1001,64633,711,1040,498,63593,830,65927,843,1397,567,64530,906,81306,804,4159,1097,77147,1460,71249,654,8685,1471,62564,1447,43441,455,40916,968,2525,870,43659,747,43006,742,653,343,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4623171,2221,2217194,5597,184266,4628,827,493,183439,4617,365636,3822,2735,1234,362901,3919,231302,3344,894,387,230408,3331,269921,4384,4663,1144,265258,4311,282670,3135,9469,1795,273201,3313,304820,2502,20643,2129,284177,3371,282481,1631,36662,3098,245819,3498,191521,1633,184469,2031,7052,1311,104577,1451,103808,1520,769,391,2405977,4849,170200,3287,764,420,169436,3320,357920,2780,2498,863,355422,2775,234314,2945,1380,609,232934,2984,303475,3263,2962,829,300513,3297,302649,2867,6945,1413,295704,3298,334184,2074,21681,1901,312503,2725,322717,1272,44088,3139,278629,3277,221863,1605,214474,2020,7389,1434,158655,1612,156716,1508,1939,675,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,816425,682,407547,1845,36331,1346,299,287,36032,1336,67166,1406,484,279,66682,1400,41817,1470,573,380,41244,1501,55095,1266,1069,627,54026,1269,46959,856,942,446,46017,1001,54561,832,2406,538,52155,925,53662,770,4225,758,49437,1092,29913,437,29368,495,545,244,22043,560,21945,576,98,79,408878,1895,34946,1368,184,196,34762,1363,64590,1627,199,185,64391,1626,40480,1461,238,183,40242,1424,52672,1247,540,341,52132,1297,45383,972,1275,563,44108,1090,55281,641,2017,475,53264,851,53154,567,4345,855,48809,931,31119,318,30430,413,689,272,31253,625,30792,595,461,278,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6354629,2073,3073054,4730,248038,3954,1702,728,246336,4166,512276,4013,2967,868,509309,4180,304058,2911,2568,993,301490,2705,394896,3782,5377,1453,389519,3983,407170,3290,12209,1600,394961,3841,429601,2995,28090,2734,401511,4346,385398,1898,50212,2775,335186,3234,249779,1589,239463,2188,10316,1478,141838,1264,140252,1397,1586,606,3281575,4661,238941,4084,1672,888,237269,4228,490994,4047,3992,1578,487002,4303,309934,3397,2300,762,307634,3527,422520,3438,5581,1088,416939,3770,425110,2900,16478,2146,408632,3517,462022,1979,29644,2396,432378,3106,430300,1922,54091,3162,376209,3252,281909,1770,274650,2025,7259,1418,219845,1926,217531,2050,2314,606,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25584499,3960,12573459,9930,1193342,8905,4940,1251,1188402,8915,2366924,9986,10605,2215,2356319,10230,1313578,6159,7578,1712,1306000,6573,1791109,7403,17865,2446,1773244,7651,1700258,5625,31909,3906,1668349,7150,1656108,5479,62654,4159,1593454,6349,1330158,3189,116703,5567,1213455,6118,762433,2893,709885,4623,52548,3697,459549,3564,447011,4427,12538,1770,13011040,9203,1140914,7997,4131,1133,1136783,7887,2270698,8567,10143,1926,2260555,9001,1287858,5573,6832,1599,1281026,5727,1834320,5186,16827,2466,1817493,5930,1773270,5265,30019,2790,1743251,5841,1730138,4311,67342,4266,1662796,5591,1441677,2909,125211,5460,1316466,6321,864390,3641,809703,5339,54687,3576,667775,3469,651581,3995,16194,2614,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2829001,909,1415433,2720,160554,2326,834,493,159720,2378,292609,2730,423,244,292186,2719,161010,1568,432,277,160578,1557,220485,2111,2306,710,218179,2141,178929,1811,2771,890,176158,1933,151617,1644,4444,845,147173,1936,127027,792,9648,1321,117379,1545,73142,754,69209,1128,3933,732,50060,671,49245,864,815,485,1413568,2385,151657,2366,488,400,151169,2315,279192,2545,935,539,278257,2576,161821,1603,605,349,161216,1636,218219,1675,1910,858,216309,1938,173642,1236,2432,707,171210,1365,152955,1385,5437,1225,147518,1940,131363,938,9647,1569,121716,1863,80260,779,76532,1011,3728,793,64459,847,63282,1005,1177,611,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,619928,318,306170,1095,20310,1260,143,144,20167,1236,43802,1084,218,214,43584,1071,34296,701,334,245,33962,742,34537,611,1581,645,32956,884,35919,593,1005,361,34914,617,47227,621,3264,649,43963,744,46555,600,4251,713,42304,971,27055,400,26016,485,1039,357,16469,399,16394,400,75,89,313758,993,18000,739,51,81,17949,744,41451,778,197,154,41254,766,32702,561,133,150,32569,582,35085,650,417,196,34668,657,36889,472,1208,559,35681,747,50001,669,2649,816,47352,895,47864,511,4169,700,43695,759,28472,329,27623,334,849,297,23294,406,23223,403,71,72,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7973466,4199,3847508,7388,311345,4629,3737,1110,307608,4666,631749,5190,3555,1185,628194,5400,383410,4157,2369,721,381041,4186,522725,5103,6505,1385,516220,5104,508659,4696,11186,1651,497473,4876,563981,3547,22320,2400,541661,3994,473785,2449,40670,3165,433115,3783,284939,2002,267368,2751,17571,1895,166915,1964,163973,2069,2942,860,4125958,7170,300510,4956,3563,1249,296947,5135,608241,5170,4890,1655,603351,5227,391795,3428,1920,695,389875,3460,556833,4497,6434,1107,550399,4470,553965,4136,12500,1617,541465,4621,608597,3574,23038,2383,585559,4009,521711,2153,43357,2889,478354,3279,326865,2239,309892,2830,16973,1925,257441,2501,251589,2512,5852,1207,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6793078,2904,3361673,3879,272610,4048,1404,515,271206,4028,540006,3773,2214,696,537792,3776,326147,2862,2378,865,323769,2902,468213,3197,4762,998,463451,3334,449385,2961,10350,1806,439035,3048,475663,2560,18322,2040,457341,3295,427048,1711,33236,2722,393812,3201,249386,1365,235370,2195,14016,1721,153215,1261,150975,1491,2240,804,3431405,3078,254619,3632,622,464,253997,3632,516360,3692,4118,1304,512242,3830,317022,3135,2343,829,314679,3204,472253,2583,7875,1647,464378,2767,448238,2621,9721,1921,438517,3099,483074,2235,18183,1833,464891,2581,454612,1420,38764,2955,415848,3248,270297,1490,256201,2302,14096,1866,214930,1504,212754,1684,2176,673,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1826512,259,893254,3414,64880,2077,185,160,64695,2089,129456,2275,860,482,128596,2325,86894,1737,464,252,86430,1751,104575,1590,2125,730,102450,1727,111512,1574,4280,1135,107232,1727,127652,1328,11397,1407,116255,1797,132724,1137,24141,1863,108583,2191,84299,625,82091,882,2208,680,51262,965,51100,948,162,168,933258,3383,62758,2327,107,144,62651,2296,125886,2305,536,279,125350,2287,85802,1586,771,411,85031,1740,106920,1323,2117,900,104803,1412,114316,1238,4927,1113,109389,1727,132556,1583,9179,1678,123377,2042,138022,995,19518,1965,118504,2111,90113,624,88718,752,1395,558,76885,981,76090,983,795,410,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5652085,607,2792797,3791,217351,3580,1889,721,215462,3649,456686,3917,3472,855,453214,4068,274797,2282,2642,848,272155,2484,359511,2854,5693,965,353818,2959,344352,2783,7129,1004,337223,2810,418951,2357,17584,1804,401367,3178,368634,1340,28689,2156,339945,2495,206749,931,198448,1205,8301,927,145766,1148,144577,1140,1189,376,2859288,3667,209949,3208,1839,899,208110,3082,431290,3092,1702,595,429588,3178,273225,2142,2134,738,271091,2206,359188,2345,4072,870,355116,2439,344823,2431,9260,1532,335563,2779,425039,1844,17482,1745,407557,2078,373868,1326,29116,2189,344752,2345,227773,1167,221784,1367,5989,969,214133,1551,211888,1784,2245,689,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,567082,836,286151,2014,23198,1329,397,348,22801,1348,46747,1789,313,316,46434,1762,29299,1272,15,25,29284,1272,40700,1435,406,323,40294,1422,34522,943,458,339,34064,971,38159,788,1220,517,36939,965,39124,642,3203,684,35921,945,21292,585,20581,634,711,305,13110,686,13086,690,24,32,280931,2040,22722,1423,98,111,22624,1431,43465,1626,363,403,43102,1649,27754,1178,112,179,27642,1197,37305,1119,166,164,37139,1095,33129,952,572,358,32557,969,38693,890,1672,747,37021,972,39343,863,3732,1020,35611,1286,21961,723,21123,839,838,521,16559,673,16513,680,46,76,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3641762,450,1738277,2973,131008,3012,788,444,130220,3072,305901,3283,1593,667,304308,3209,192485,1826,823,444,191662,1872,215080,2397,4258,1112,210822,2537,224687,1903,10005,1748,214682,2265,220623,1332,21781,2592,198842,2629,198146,405,41603,2922,156543,2979,151442,1097,144816,1538,6626,1124,98905,1024,95944,1344,2961,837,1903485,2859,123215,3496,903,471,122312,3613,288606,3496,1157,586,287449,3582,189702,1713,1218,628,188484,1960,234990,2405,2772,864,232218,2555,247901,1849,8100,1554,239801,2350,256006,275,17735,1979,238271,1994,238595,234,41335,2531,197260,2583,183338,722,174962,1556,8376,1346,141132,932,137624,1430,3508,939,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,4741698,1677,2275730,4364,186441,3721,2132,779,184309,3919,387265,4290,2595,1025,384670,4482,237884,3988,3565,1366,234319,3984,277401,3862,6253,1369,271148,4045,287800,4101,8980,1609,278820,3988,317321,2940,25132,2580,292189,3850,288783,1763,46892,3311,241891,3618,182829,1529,175965,1668,6864,1156,110006,1552,108689,1618,1317,543,2465968,4141,178393,3977,1583,819,176810,3779,370901,3930,2455,847,368446,3904,239789,2437,1476,547,238313,2401,313047,3718,6411,1116,306636,3801,312840,3307,10268,1545,302572,3504,343028,2667,29614,2092,313414,3480,319442,1684,51929,3067,267513,3463,216229,1618,211034,1806,5195,1043,172299,1387,170360,1428,1939,641,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,708946,1546,362461,2242,32771,1446,30,37,32741,1450,63992,1428,135,116,63857,1423,38386,1810,195,152,38191,1802,49743,1776,682,456,49061,1825,46027,1579,737,344,45290,1703,53186,1195,1018,345,52168,1269,48753,666,3531,892,45222,872,20319,611,18684,812,1635,565,9284,529,9247,530,37,41,346485,1896,31743,1161,7,12,31736,1160,58566,1434,110,108,58456,1434,34088,1055,81,121,34007,1066,52103,1492,563,429,51540,1518,45301,1467,359,211,44942,1482,49291,1446,1324,651,47967,1618,44068,806,2972,1068,41096,1148,19776,749,18940,757,836,318,11549,812,11460,812,89,103,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6443654,1631,3168921,3160,271998,3971,1333,598,270665,3999,555537,4136,2817,806,552720,4109,321099,2123,1833,708,319266,2369,422728,2583,4984,1317,417744,3034,399475,2210,6359,1260,393116,2345,398689,1802,15783,1797,382906,2469,359275,1195,30746,2720,328529,2986,262628,1115,248275,2055,14353,1717,177492,988,174301,1129,3191,745,3274733,2925,259137,3086,1692,619,257445,3290,530708,3200,2908,827,527800,3282,311578,1480,2270,938,309308,1613,421752,1980,5288,1241,416464,2569,409068,2133,7084,1427,401984,2540,422923,1617,18333,2124,404590,2522,400107,1296,31151,2497,368956,2730,293306,1250,279483,2084,13823,1638,226154,1305,222281,1513,3873,898,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2896297,1039,1414591,3837,121728,3516,1319,630,120409,3608,244243,3457,2704,910,241539,3393,142465,2851,1743,719,140722,2917,178565,2977,3564,1006,175001,2945,176869,2535,7465,1479,169404,2861,189768,2407,14269,1820,175499,3099,171182,1500,24150,2117,147032,2548,116970,1402,113357,1594,3613,980,72801,1081,72414,1086,387,269,1481706,3739,110319,3061,1189,605,109130,3134,233117,2758,2041,881,231076,2753,140403,2740,1450,662,138953,2550,189126,3196,3364,831,185762,3441,184113,2181,7515,1308,176598,2333,199983,2334,16391,1924,183592,3048,188891,1505,29085,2168,159806,2305,132332,1552,128838,1713,3494,843,103422,1336,102628,1267,794,420,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
