GEO_ID,B17010A_001E,B17010A_001M,B17010A_002E,B17010A_002M,B17010A_003E,B17010A_003M,B17010A_004E,B17010A_004M,B17010A_005E,B17010A_005M,B17010A_006E,B17010A_006M,B17010A_007E,B17010A_007M,B17010A_008E,B17010A_008M,B17010A_009E,B17010A_009M,B17010A_010E,B17010A_010M,B17010A_011E,B17010A_011M,B17010A_012E,B17010A_012M,B17010A_013E,B17010A_013M,B17010A_014E,B17010A_014M,B17010A_015E,B17010A_015M,B17010A_016E,B17010A_016M,B17010A_017E,B17010A_017M,B17010A_018E,B17010A_018M,B17010A_019E,B17010A_019M,B17010A_020E,B17010A_020M,B17010A_021E,B17010A_021M,B17010A_022E,B17010A_022M,B17010A_023E,B17010A_023M,B17010A_024E,B17010A_024M,B17010A_025E,B17010A_025M,B17010A_026E,B17010A_026M,B17010A_027E,B17010A_027M,B17010A_028E,B17010A_028M,B17010A_029E,B17010A_029M,B17010A_030E,B17010A_030M,B17010A_031E,B17010A_031M,B17010A_032E,B17010A_032M,B17010A_033E,B17010A_033M,B17010A_034E,B17010A_034M,B17010A_035E,B17010A_035M,B17010A_036E,B17010A_036M,B17010A_037E,B17010A_037M,B17010A_038E,B17010A_038M,B17010A_039E,B17010A_039M,B17010A_040E,B17010A_040M,B17010A_041E,B17010A_041M,NAME,B17010A_001MA,B17010A_001EA,B17010A_002MA,B17010A_002EA,B17010A_003EA,B17010A_003MA,B17010A_004EA,B17010A_004MA,B17010A_005EA,B17010A_005MA,B17010A_006MA,B17010A_006EA,B17010A_007MA,B17010A_007EA,B17010A_008EA,B17010A_008MA,B17010A_009EA,B17010A_009MA,B17010A_010EA,B17010A_010MA,B17010A_011MA,B17010A_011EA,B17010A_012MA,B17010A_012EA,B17010A_013EA,B17010A_013MA,B17010A_014EA,B17010A_014MA,B17010A_015EA,B17010A_015MA,B17010A_016EA,B17010A_016MA,B17010A_017MA,B17010A_017EA,B17010A_018MA,B17010A_018EA,B17010A_019EA,B17010A_019MA,B17010A_020EA,B17010A_020MA,B17010A_021EA,B17010A_021MA,B17010A_022MA,B17010A_022EA,B17010A_023MA,B17010A_023EA,B17010A_024EA,B17010A_024MA,B17010A_025EA,B17010A_025MA,B17010A_026EA,B17010A_026MA,B17010A_027EA,B17010A_027MA,B17010A_028MA,B17010A_028EA,B17010A_029MA,B17010A_029EA,B17010A_030EA,B17010A_030MA,B17010A_031EA,B17010A_031MA,B17010A_032EA,B17010A_032MA,B17010A_033MA,B17010A_033EA,B17010A_034MA,B17010A_034EA,B17010A_035MA,B17010A_035EA,B17010A_036EA,B17010A_036MA,B17010A_037EA,B17010A_037MA,B17010A_038MA,B17010A_038EA,B17010A_039EA,B17010A_039MA,B17010A_040MA,B17010A_040EA,B17010A_041MA,B17010A_041EA,state
0400000US35,381358,6901,53122,3568,22280,2126,12224,1628,2513,758,4257,998,5454,1227,10056,1408,30842,2742,5137,1085,3379,966,279,273,1116,576,1984,680,1758,768,25705,2594,21853,2360,3457,1100,7468,1401,10928,1589,3852,925,328236,6372,255120,6098,91016,3899,15457,2055,19498,2029,56061,3600,164104,5348,73116,3991,25681,2937,15203,2269,3322,1001,2292,696,9589,1672,10478,1489,47435,2935,26309,2536,4238,1343,2334,768,19737,2098,21126,2192,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3123455,14395,245998,8067,106494,4557,66274,3718,12032,1698,25754,2500,28488,2174,40220,2719,139504,5809,23561,2634,17430,2065,3983,962,4413,1199,9034,1417,6131,1232,115943,5180,95147,4128,20808,2193,21258,2196,53081,3564,20796,2126,2877457,15740,2292122,15788,908579,12570,178088,5795,152429,5360,578062,12789,1383543,11378,585335,10591,187717,6401,85988,5328,18035,2370,9893,1712,58060,4083,101729,4642,397618,8947,196211,6524,26760,2710,24424,2546,145027,5606,201407,6388,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1816289,13188,173210,6788,77521,4900,49304,3766,8814,1741,16850,1823,23640,2630,28217,2599,95689,5458,19012,2525,14209,2065,2616,774,3489,867,8104,1764,4803,1224,76677,4597,65861,4556,15946,2086,14564,1775,35351,3333,10816,1511,1643079,11992,1379131,11702,526745,8931,103932,4957,89923,4322,332890,6997,852386,8994,263948,8179,90874,4840,50106,4129,10198,1661,5839,1321,34069,3360,40768,2942,173074,6599,96733,5255,14831,1911,12330,2121,69572,4638,76341,3734,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,162341,3688,8487,1150,2994,576,1259,394,315,210,464,250,480,233,1735,434,5493,1032,890,419,581,289,220,201,45,82,316,218,309,242,4603,1019,4056,978,1762,740,706,268,1588,595,547,268,153854,3632,130447,3682,48236,2465,11449,1371,9550,1391,27237,1749,82211,2817,23407,2111,9154,1331,5367,1154,2321,979,408,247,2638,587,3787,852,14253,1583,9430,1350,1684,672,1243,602,6503,1076,4823,778,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2495012,12942,231162,6235,82486,4196,49152,3135,8426,1403,14864,1568,25862,2258,33334,2284,148676,5688,26956,2698,19809,2688,5436,1311,3912,1035,10461,1767,7147,1249,121720,5074,106767,4533,24067,2194,26296,2663,56404,3064,14953,1502,2263850,12975,1854709,13919,700507,10136,125255,5689,126993,4930,448259,8395,1154202,11824,409141,10451,137282,5994,76527,4432,16329,1969,8493,1464,51705,3667,60755,3426,271859,7990,143755,6638,19166,1726,18072,2423,106517,5787,128104,4545,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,746411,6407,79682,3142,34149,2246,20531,1620,3459,610,7607,1101,9465,992,13618,1349,45533,2590,8316,1141,6325,1055,1852,499,1272,442,3201,743,1991,454,37217,2318,32057,2068,8717,1157,7707,1131,15633,1609,5160,980,666729,6809,542396,5795,206941,4172,41037,2756,41703,2376,124201,3592,335455,4971,124333,4315,42511,2785,23663,2100,4758,871,2647,619,16258,1695,18848,1790,81822,3328,45206,3013,7086,1185,5026,898,33094,2565,36616,2191,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,853707,7961,91539,5090,36117,3158,20525,2299,3253,863,8772,1463,8500,1589,15592,1996,55422,4038,11653,1927,8841,1665,2138,676,1544,690,5159,1514,2812,914,43769,3671,37218,3360,8398,1673,9370,1571,19450,2440,6551,1423,762168,8096,621629,7580,222906,6049,42736,3354,43632,2929,136538,4316,398723,6314,140539,5950,46288,3081,27007,2344,5783,1311,2846,834,18378,2021,19281,2148,94251,5097,51561,3915,8926,1765,5915,1560,36720,3389,42690,3011,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2740168,12810,195287,6137,72093,3536,37388,2587,6693,1153,12526,1546,18169,2096,34705,2405,123194,5011,23515,2398,19356,2148,5456,1322,3515,826,10385,1668,4159,890,99679,4162,84859,3917,18675,1776,22103,2240,44081,3046,14820,1771,2544881,13919,2091515,13691,763995,9424,142876,5782,134059,5077,487060,6735,1327520,9328,453366,9170,145401,6017,69261,3582,15024,2147,7036,1318,47201,2894,76140,4283,307965,7108,148564,5077,22694,2171,15745,2056,110125,4692,159401,4831,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,218095,5046,15125,1902,5240,1070,2551,780,192,150,699,376,1660,693,2689,910,9885,1518,1177,515,743,397,0,200,65,111,678,380,434,302,8708,1364,7609,1428,1896,687,2005,754,3708,1046,1099,603,202970,4907,155758,5382,56653,3742,10883,1672,10052,1606,35718,2904,99105,3858,47212,3423,13172,2042,5976,1350,1715,831,363,257,3898,1110,7196,1420,34040,2972,17141,1970,2307,830,2139,811,12695,1968,16899,2110,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,854371,9053,81624,4740,32901,2632,17827,1971,2910,968,5638,1054,9279,1458,15074,1749,48723,3916,10070,1701,6888,1582,1651,828,1273,807,3964,1103,3182,983,38653,3401,33209,3082,6427,1283,8452,1693,18330,2285,5444,1257,772747,9643,642268,8900,233874,6208,47846,3327,39247,3264,146781,4935,408394,6361,130479,5894,44408,3963,22154,2912,5004,1412,2026,748,15124,2342,22254,2733,86071,4695,48663,3967,8416,1634,5865,1290,34382,3239,37408,2923,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,186155,3818,10685,1390,4323,769,1659,509,392,238,647,289,620,353,2664,567,6362,1184,991,530,510,290,66,66,217,225,227,132,481,408,5371,1135,4799,1123,1904,733,1385,467,1510,525,572,274,175470,3731,146242,3340,53339,2386,11267,1498,11585,1351,30487,1876,92903,2638,29228,2270,10040,1275,6180,1093,1381,498,691,428,4108,856,3860,753,19188,2069,13115,1702,2906,867,1319,543,8890,1275,6073,1039,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1336175,11565,147384,5766,66619,3901,39315,3012,6208,1142,11637,1746,21470,2536,27304,2502,80765,4762,14887,1842,10957,1741,1742,631,2042,691,7173,1377,3930,878,65878,4542,54880,4302,12062,2021,10686,1760,32132,3332,10998,1790,1188791,10688,986409,12122,374674,9163,71998,4132,69419,4221,233257,7242,611735,8190,202382,7470,65962,4553,34471,3196,6099,1566,4074,1458,24298,2519,31491,2574,136420,5420,70797,4009,11159,1706,8233,1417,51405,3417,65623,3647,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,4816510,22294,598152,11539,270254,8827,189568,7637,25399,2692,78555,5044,85614,4973,80686,4360,327898,9430,51138,4251,39736,3921,10009,1667,9380,2021,20347,2907,11402,1762,276760,8465,246035,8067,43835,3832,75575,5215,126625,5162,30725,2713,4218358,19740,3368212,19496,1529126,17021,282567,8710,314783,9094,931776,15488,1839086,16109,850146,15290,281052,9286,154816,8122,31341,3570,24635,3089,98840,6618,126236,6792,569094,11728,341386,9473,49569,3904,48581,3631,243236,7905,227708,7844,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,602965,6836,48795,4098,26619,3161,18502,2673,4473,1158,6479,1255,7550,1521,8117,1300,22176,2175,4083,999,3115,909,106,107,899,439,2110,790,968,402,18093,1860,15486,1838,2957,851,4428,902,8101,1434,2607,833,554170,6947,471613,7108,241554,5690,49098,3586,67306,3187,125150,4616,230059,4598,82557,3985,27497,2425,16741,1964,2971,924,2413,653,11357,1815,10756,1483,55060,3120,34051,2945,4961,1200,4553,1000,24537,2465,21009,1623,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,156056,3178,10906,1261,3379,710,1989,593,242,185,758,397,989,332,1390,379,7527,1206,1513,519,1075,425,182,151,58,100,835,372,438,302,6014,1094,5671,1089,1467,529,1660,622,2544,640,343,240,145150,3106,119987,2877,42924,1881,7575,965,6906,1082,28443,1754,77063,2481,25163,1965,8207,1121,5005,1008,1169,554,624,328,3212,710,3202,640,16956,1610,10146,1384,2084,601,1262,470,6800,1136,6810,1014,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1485916,11826,94368,4822,41012,2997,23235,2523,4547,1080,6429,1170,12259,1865,17777,1852,53356,3702,10300,1658,7474,1533,1862,692,1464,691,4148,1058,2826,739,43056,3141,35711,3108,8295,1690,8342,1569,19074,2220,7345,1115,1391548,12667,1170816,13238,473547,9376,94567,4969,82077,4029,296903,6625,697269,8934,220732,7714,70041,4197,38860,3219,8747,1554,2959,854,27154,2791,31181,2713,150691,5594,79419,4340,15218,1978,8296,1550,55905,3353,71272,3981,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1389978,13580,108954,5976,43590,3195,26339,2465,4290,1033,9366,1448,12683,1832,17251,1881,65364,4936,11145,1820,9376,1789,2302,886,1864,745,5210,1354,1769,557,54219,4288,46729,3791,12213,1795,12358,1875,22158,2585,7490,1340,1281024,13783,1059261,12158,411649,7885,84585,4174,79006,4239,248058,5513,647612,9271,221763,8008,77224,4375,43888,3440,9793,1664,5705,1242,28390,2832,33336,2780,144539,5597,82611,4087,13533,2232,7274,1422,61804,3610,61928,4070,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,449072,7505,55336,3045,23962,2042,13125,1565,2404,706,4091,1033,6630,1041,10837,1239,31374,2534,5483,943,3825,894,763,363,626,315,2436,756,1658,556,25891,2272,22065,2073,4397,963,4941,1066,12727,1480,3826,821,393736,7384,322063,6553,109891,3963,19967,2108,18785,2070,71139,3429,212172,4842,71673,4516,23518,2442,11241,1763,2058,659,1315,580,7868,1571,12277,1654,48155,3450,22741,2602,3960,917,2312,761,16469,2226,25414,2242,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1312543,10083,87020,3671,32169,1964,17435,1559,2387,583,7651,1038,7397,1148,14734,1501,54851,3360,11996,1785,10073,1742,2642,838,1929,789,5502,1135,1923,557,42855,2988,37594,2771,8978,1272,8433,1377,20183,1979,5261,1000,1225523,9210,1028235,8763,383635,6724,72545,3680,71628,3883,239462,5000,644600,7141,197288,5725,70951,3286,40482,2726,8546,1330,5080,1189,26856,1855,30469,2160,126337,4547,74345,3990,11623,1536,7397,1293,55325,3846,51992,2607,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,137373,3486,10837,1380,3894,956,2457,798,565,391,668,327,1224,562,1437,468,6943,1235,733,403,733,403,254,218,270,299,209,202,0,185,6210,1226,5528,1228,1016,466,1400,667,3112,752,682,464,126536,3619,106112,3819,40157,2772,7199,1208,8713,1373,24245,2292,65955,2934,20424,2136,8305,1531,5400,1289,1465,733,653,396,3282,843,2905,831,12119,1384,7131,1132,707,341,658,355,5766,952,4988,995,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,619447,10783,245627,8186,106212,5298,44444,3345,7988,1475,7820,1459,28636,2812,61768,3671,139415,5464,26883,2314,16919,1911,4076,1029,2397,731,10446,1564,9964,1238,112532,5060,77523,4163,13139,1752,15715,2114,48669,3116,35009,2469,373820,9143,262159,6834,93012,4530,15178,1982,12285,1808,65549,4018,169147,5138,111661,4698,26062,2636,9393,1559,1652,662,808,444,6933,1335,16669,2002,85599,3618,36254,2456,4641,1081,3249,983,28364,2301,49345,3007,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,897376,8498,90317,3910,41699,3175,23950,2736,5321,1271,8032,1672,10597,1690,17749,2241,48618,2674,8097,1166,5422,991,2181,692,862,517,2379,650,2675,762,40521,2582,33389,2526,6242,1277,7061,1472,20086,2014,7132,1342,807059,7874,679894,7669,253289,6501,52414,3599,44502,3058,156373,4857,426605,6739,127165,5500,40077,2874,19936,2230,3763,1128,1410,605,14763,1789,20141,1865,87088,4644,43903,3436,6918,1399,3819,963,33166,3092,43185,2757,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,122905,3509,5412,1034,1863,587,871,362,167,137,341,220,363,266,992,447,3549,903,559,285,442,222,66,60,66,59,310,202,117,161,2990,889,2841,871,577,299,526,244,1738,701,149,123,117493,3367,96676,3282,41188,2434,8453,1178,7515,1242,25220,1984,55488,2808,20817,2001,7088,1045,4151,870,815,359,237,143,3099,868,2937,723,13729,1820,9428,1751,1764,891,1467,791,6197,1149,4301,850,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1285882,12926,150057,5507,63613,4251,41840,3690,5928,1240,16897,2243,19015,2583,21773,2122,86444,4183,18318,2098,14157,1910,3021,956,3079,966,8057,1462,4161,1109,68126,3778,57625,3199,10929,1485,17284,2369,29412,2490,10501,1828,1135825,12355,896571,11593,324625,8806,59683,4031,67379,4216,197563,6623,571946,9446,239254,7466,81119,5048,47175,4318,9989,1867,6341,1720,30845,3193,33944,2776,158135,6628,89825,5646,12978,1779,11119,1652,65728,4429,68310,3649,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,617261,7679,72993,3902,32751,2525,21619,2155,4339,1011,6687,1299,10593,1457,11132,1575,40242,3471,7891,1352,5542,1211,1672,640,1287,491,2583,829,2349,751,32351,2972,27032,2755,6974,1227,5824,1364,14234,2135,5319,1144,544268,7629,454333,6991,169315,5194,35284,3019,31722,2883,102309,4625,285018,5512,89935,4198,30466,2809,16942,2095,2739,941,1691,729,12512,1616,13524,1817,59469,3485,30922,2571,5555,1336,3538,921,21829,2222,28547,2287,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
