GEO_ID,B08501_001E,B08501_001M,B08501_002E,B08501_002M,B08501_003E,B08501_003M,B08501_004E,B08501_004M,B08501_005E,B08501_005M,B08501_006E,B08501_006M,B08501_007E,B08501_007M,B08501_008E,B08501_008M,B08501_009E,B08501_009M,B08501_010E,B08501_010M,B08501_011E,B08501_011M,B08501_012E,B08501_012M,B08501_013E,B08501_013M,B08501_014E,B08501_014M,B08501_015E,B08501_015M,B08501_016E,B08501_016M,B08501_017E,B08501_017M,B08501_018E,B08501_018M,B08501_019E,B08501_019M,B08501_020E,B08501_020M,B08501_021E,B08501_021M,B08501_022E,B08501_022M,B08501_023E,B08501_023M,B08501_024E,B08501_024M,B08501_025E,B08501_025M,B08501_026E,B08501_026M,B08501_027E,B08501_027M,B08501_028E,B08501_028M,B08501_029E,B08501_029M,B08501_030E,B08501_030M,B08501_031E,B08501_031M,B08501_032E,B08501_032M,B08501_033E,B08501_033M,B08501_034E,B08501_034M,B08501_035E,B08501_035M,B08501_036E,B08501_036M,B08501_037E,B08501_037M,B08501_038E,B08501_038M,B08501_039E,B08501_039M,B08501_040E,B08501_040M,B08501_041E,B08501_041M,B08501_042E,B08501_042M,B08501_043E,B08501_043M,B08501_044E,B08501_044M,B08501_045E,B08501_045M,B08501_046E,B08501_046M,B08501_047E,B08501_047M,B08501_048E,B08501_048M,B08501_049E,B08501_049M,B08501_050E,B08501_050M,B08501_051E,B08501_051M,B08501_052E,B08501_052M,B08501_053E,B08501_053M,B08501_054E,B08501_054M,B08501_055E,B08501_055M,B08501_056E,B08501_056M,NAME,B08501_001EA,B08501_001MA,B08501_002EA,B08501_002MA,B08501_003EA,B08501_003MA,B08501_004MA,B08501_004EA,B08501_005EA,B08501_005MA,B08501_006MA,B08501_006EA,B08501_007EA,B08501_007MA,B08501_008EA,B08501_008MA,B08501_009MA,B08501_009EA,B08501_010EA,B08501_010MA,B08501_011EA,B08501_011MA,B08501_012EA,B08501_012MA,B08501_013EA,B08501_013MA,B08501_014EA,B08501_014MA,B08501_015MA,B08501_015EA,B08501_016MA,B08501_016EA,B08501_017MA,B08501_017EA,B08501_018EA,B08501_018MA,B08501_019EA,B08501_019MA,B08501_020EA,B08501_020MA,B08501_021MA,B08501_021EA,B08501_022MA,B08501_022EA,B08501_023EA,B08501_023MA,B08501_024EA,B08501_024MA,B08501_025EA,B08501_025MA,B08501_026EA,B08501_026MA,B08501_027MA,B08501_027EA,B08501_028MA,B08501_028EA,B08501_029EA,B08501_029MA,B08501_030MA,B08501_030EA,B08501_031EA,B08501_031MA,B08501_032MA,B08501_032EA,B08501_033MA,B08501_033EA,B08501_034EA,B08501_034MA,B08501_035EA,B08501_035MA,B08501_036EA,B08501_036MA,B08501_037MA,B08501_037EA,B08501_038MA,B08501_038EA,B08501_039MA,B08501_039EA,B08501_040EA,B08501_040MA,B08501_041MA,B08501_041EA,B08501_042MA,B08501_042EA,B08501_043MA,B08501_043EA,B08501_044MA,B08501_044EA,B08501_045EA,B08501_045MA,B08501_046EA,B08501_046MA,B08501_047EA,B08501_047MA,B08501_048MA,B08501_048EA,B08501_049MA,B08501_049EA,B08501_050MA,B08501_050EA,B08501_051EA,B08501_051MA,B08501_052EA,B08501_052MA,B08501_053MA,B08501_053EA,B08501_054MA,B08501_054EA,B08501_055EA,B08501_055MA,B08501_056EA,B08501_056MA,state
0400000US40,1672379,10097,63747,3279,184856,4684,719647,6530,357872,4287,160209,4442,98527,3667,87521,3146,1376265,10223,47371,2538,144923,4389,590794,7701,299822,4365,136315,3798,84434,3409,72606,3105,174853,6616,9582,1522,21587,2076,84298,4261,34715,2451,12408,1332,7088,1129,5175,835,7206,1154,482,219,1315,535,3298,825,1416,493,363,219,87,89,245,238,34442,2747,3548,769,9529,1484,10995,1459,4605,943,2398,595,1715,541,1652,493,23741,2039,1375,458,2579,704,10919,1273,4761,1023,1816,513,1073,486,1218,607,55872,2764,1389,503,4923,1136,19343,1671,12553,1301,6909,1037,4130,745,6625,952,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1744948,13370,52538,3840,161748,5554,763526,8636,379369,6727,184706,6632,124284,4423,78777,3978,1248489,14198,31061,3140,96216,5208,537225,9125,288431,6440,145534,5806,93513,4038,56509,3256,181779,7254,7164,1324,20845,2480,89232,5033,35856,3118,13365,1998,9627,1528,5690,1198,73888,4643,2345,937,13207,2323,36986,3149,11252,1443,4703,1145,3901,964,1494,506,77577,6487,7668,1569,18235,2650,32450,3754,8630,1584,4919,1174,3530,947,2145,779,58527,3852,2440,843,9096,1948,28582,3001,9506,1393,4423,892,3351,968,1129,486,104688,4946,1860,581,4149,1057,39051,3090,25694,2238,11762,1438,10362,1482,11810,1568,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5753977,21345,212988,5892,524761,8249,2297265,13044,1382741,9760,625491,8198,403823,6371,306908,5080,4392947,22918,126662,4292,352598,7479,1748535,13254,1098171,10431,507721,7987,323848,6494,235412,4634,513418,13260,34374,2971,55858,3750,223182,8452,107676,4457,45317,3303,27325,2287,19686,1975,321472,9086,11742,1638,43798,4244,141426,5556,67424,3907,26724,2362,18190,2130,12168,1425,223018,7681,27856,2275,47018,3406,74697,5314,36561,2739,14716,1514,10182,1310,11988,1163,76419,4578,5946,1226,11838,1723,33448,3225,12305,1542,5580,1096,3382,702,3920,848,226703,6524,6408,1340,13651,1703,75977,3716,60604,3298,25433,1936,20896,2064,23734,1616,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,479017,8312,19143,1637,50477,2996,185877,5137,113378,4030,48887,2756,34114,2404,27141,2499,381828,7295,10032,1187,33591,2664,150856,5078,95470,3811,41364,2744,29021,2264,21494,2344,38526,3846,1778,593,6485,1331,16260,2471,7494,1195,3054,829,1945,702,1510,572,13507,2298,1549,698,1744,737,5230,1322,2149,651,1584,802,577,313,674,491,18308,1692,4051,771,5873,1034,4070,904,2128,740,332,200,589,314,1265,493,8683,1689,628,364,1446,667,4195,1185,1310,523,533,394,275,168,296,217,18165,2160,1105,498,1338,500,5266,1310,4827,1151,2020,633,1707,510,1902,644,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1960684,17594,69012,4636,201888,7367,851883,10455,431279,7043,187756,6709,125524,5002,93342,3563,1622593,18401,45540,3892,155098,6750,708966,11921,365471,6936,162773,6275,109093,4694,75652,3041,185944,9058,9703,1659,23959,2822,89349,5572,35515,3170,13533,1743,7233,1175,6652,1155,9063,1553,652,486,1364,677,4187,1050,1567,587,422,236,414,242,457,296,42856,2840,8398,1157,12217,1654,13419,1672,3926,1077,2347,748,1355,501,1194,353,32018,3306,2353,980,5643,1648,11229,1887,7144,1305,2204,665,1986,901,1459,592,68210,4616,2366,1387,3607,1010,24733,2760,17656,2225,6477,1108,5443,906,7928,1147,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,425858,6290,22026,1947,39505,2665,170137,3073,93306,2358,45596,2331,30278,1895,25010,1547,336199,5547,16476,1828,28436,2262,138354,3410,74523,2421,36958,2044,23171,1657,18281,1481,38859,2682,2032,608,4211,961,17742,1840,9019,1273,2306,489,2058,471,1491,474,1775,700,11,19,256,199,434,261,446,254,159,153,469,444,0,184,16515,1562,2234,673,3448,835,3727,742,2358,562,1647,413,1540,490,1561,477,8220,1378,248,183,2167,1064,3016,858,1150,446,932,526,432,235,275,183,24290,1628,1025,518,987,401,6864,1202,5810,790,3594,639,2608,552,3402,633,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2810215,16828,92991,4408,270595,6296,1231322,11536,634538,9231,270376,6085,179545,5369,130848,4729,2354156,18041,73548,4022,215109,5918,1031804,11954,538675,9776,233688,5130,151951,4821,109381,4279,261397,8119,12494,1841,32562,3249,129567,5537,49315,3474,17291,2012,11703,1808,8465,1414,21315,2202,442,324,2189,778,7401,1307,5688,1033,2971,987,1458,566,1166,470,36949,3131,2157,590,9631,1819,13285,1947,6132,1298,2628,790,1737,582,1379,495,34780,4088,2299,965,3959,1087,13811,2508,7266,1589,3226,851,2632,736,1587,712,101618,5144,2051,543,7145,1418,35454,3421,27462,2743,10572,1664,10064,1353,8870,1221,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11604759,31349,395148,9759,1180089,14179,5370563,20065,2529409,16572,990225,12779,654204,11744,485121,8907,9298867,31614,264709,7293,898530,12569,4343966,22848,2059494,18687,813598,12556,533172,11391,385398,8110,1277522,20519,73574,4015,166983,7592,617313,14459,246729,9068,86529,4508,52319,3549,34075,2744,188019,8735,10406,2068,27687,3493,78440,4629,38737,3375,16059,1930,9268,1721,7422,1124,187316,8834,22069,2557,38996,3201,68342,5264,27681,3091,13305,1864,8559,1385,8364,1307,197381,8912,15301,2384,26586,3107,84989,5769,40998,3538,13742,1770,9853,1410,5912,1086,455654,11353,9089,1721,21307,2631,177513,6602,115770,6120,46992,3562,41033,3574,43950,2976,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1295307,8791,68402,3175,172824,3660,604623,6627,238203,4015,101729,4212,62814,3369,46712,2263,980183,9087,45211,2413,123847,4259,468294,6980,180259,4286,79450,3477,49244,2956,33878,1865,157877,7060,11062,1984,25585,2573,71728,4522,29231,2636,9711,1358,5859,1079,4701,1057,32323,3274,2367,828,4836,1044,14600,2189,5563,1013,2075,732,1614,742,1268,613,33325,3070,6206,1435,8874,2227,10611,1945,3953,852,1487,516,1552,583,642,239,29786,3032,2184,963,6410,1485,12468,1889,4900,1081,1898,597,797,393,1129,581,61813,3734,1372,461,3272,901,26922,2138,14297,1682,7108,1372,3748,784,5094,1027,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,316819,4944,13783,1256,28427,1632,114476,2645,76631,2004,37144,1991,26266,1845,20092,1602,231632,4470,7402,914,17536,1315,85103,2493,58310,2202,29076,1921,20353,1736,13852,1290,33354,2609,2050,481,3455,775,13957,1399,7065,898,3448,773,1977,492,1402,394,3561,862,579,296,460,270,1595,627,592,392,199,128,67,86,69,64,19416,1798,2477,610,4812,938,5877,1041,3043,697,943,327,794,301,1470,529,5663,1146,819,370,1475,737,1338,400,877,378,420,196,381,214,353,245,23193,1919,456,241,689,290,6606,1008,6744,994,3058,524,2694,531,2946,536,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3873831,22202,121792,5553,370068,7238,1674275,13880,905868,8772,365535,7586,249915,7131,186378,4763,3053112,21424,80979,4313,262994,7549,1327205,14361,740229,9281,294987,7851,201334,6619,145384,4223,374866,10494,16837,1747,44025,3657,171203,7399,77594,4530,32252,2343,18759,2158,14196,1987,116040,5512,4143,1110,16295,2116,54490,3777,22429,2247,8391,1175,6786,1186,3506,884,87600,4227,12719,1843,22486,2408,27518,2564,11207,1900,5124,1119,4524,1101,4022,842,54463,4586,2786,884,7929,1402,22380,2896,11325,1671,4374,957,3938,1030,1731,562,187750,6797,4328,915,16339,2543,71479,4886,43084,3123,20407,2034,14574,1771,17539,1791,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3134874,16202,94632,3752,303259,7289,1385852,11560,702701,7914,302795,7149,215594,6515,130041,4708,2266439,18830,62596,3138,206374,6491,992407,13768,525476,8209,225397,6137,161039,5792,93150,4250,335565,10823,11636,1653,35528,3296,162083,7552,69663,4559,29093,2492,17822,1844,9740,1482,181870,8218,5153,1234,21739,2856,90465,5500,34092,3139,15096,2096,9915,1210,5410,1091,112407,6258,9372,1490,23234,3009,47833,4208,14647,1961,6942,954,5371,1221,5008,1225,63356,3797,2573,891,6031,1407,29088,2997,12867,1469,7156,1146,3996,889,1645,602,175237,6460,3302,915,10353,1770,63976,3888,45956,3468,19111,2103,17451,1986,15088,1795,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,717978,10437,20782,2253,72750,3815,294442,5663,165456,4409,77266,3736,51601,3067,35681,2297,587773,9135,13089,1646,56972,3097,240684,5935,138539,4190,65418,3501,43390,2797,29681,1996,73562,4484,3631,1160,8283,1580,31784,2601,16278,1864,7455,1391,3883,775,2248,672,4412,911,519,378,503,339,1757,614,775,361,453,238,405,272,0,184,23687,2036,2348,643,4956,1303,9300,1619,3100,774,1210,445,1456,608,1317,458,7373,1686,472,292,1054,828,3600,1149,1266,556,311,236,333,266,337,245,21171,2177,723,375,982,481,7317,1404,5498,1427,2419,560,2134,507,2098,611,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2747184,12053,124241,3587,264802,5167,1114722,7168,656172,6052,285986,5773,181451,5297,119810,3763,2197727,13099,84267,3572,185236,5348,902734,8377,545087,5633,238890,5911,148743,4871,92770,3553,245414,7738,16089,1656,31346,2654,106388,4677,50625,3423,19410,1647,13004,1382,8552,1219,49376,2939,3427,1053,10616,1740,19794,1908,8298,1074,3549,881,2036,623,1656,484,92207,4090,13383,1410,23697,2026,26141,2299,13739,1609,6634,934,4848,797,3765,792,53067,3049,3975,866,7914,1499,21006,2240,10257,1310,5240,1187,2697,690,1978,596,109393,4430,3100,666,5993,1103,38659,2564,28166,2093,12263,1298,10123,1060,11089,1378,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,293039,5290,12297,1745,30479,2413,120058,3423,62968,2027,31224,2357,20629,1998,15384,1360,221456,5321,9425,1717,21769,2122,89238,3543,48823,2090,23822,2096,16575,1943,11804,1271,35336,2902,1681,715,4573,1255,16873,2171,6494,1285,3043,729,1521,533,1151,494,4562,973,34,60,435,397,2449,769,936,466,500,301,131,120,77,101,9314,1659,435,205,1572,1036,3243,1039,1882,644,795,481,863,402,524,331,6583,1730,404,334,1536,998,2906,1055,1211,547,421,264,50,59,55,70,15788,1997,318,190,594,354,5349,1313,3622,882,2643,840,1489,654,1773,528,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1055024,12424,12384,1522,86746,4304,552692,7075,242781,6258,77913,3782,47557,3399,34951,2670,851316,10864,6582,1098,71269,3915,460976,7064,191640,5933,60366,3154,35140,3046,25343,2466,102133,5257,2753,741,5792,1281,52086,4019,25728,2310,8171,1383,4701,1077,2902,790,27066,2785,913,443,3830,917,9929,1924,5938,1163,2501,797,2417,797,1538,628,32567,3029,1037,475,2556,768,12258,1808,7331,1459,3224,856,3265,800,2896,684,20735,2547,842,508,2510,909,8418,1608,5971,1345,1335,507,1050,586,609,435,21207,2395,257,231,789,434,9025,1316,6173,1285,2316,731,984,433,1663,577,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1930539,17247,59889,3748,199011,6156,836835,9718,437637,7289,184251,5410,119827,4058,93089,4023,1648084,16177,47839,3611,164659,5124,710918,10350,380704,7143,160662,5326,104760,4065,78542,3811,182768,7185,7522,1435,22997,2826,88613,5338,37313,3203,12809,1649,7781,1239,5733,1041,7416,1374,539,552,1340,547,2144,780,1006,542,1230,518,637,300,520,294,23353,2650,2670,731,4553,1159,7864,1543,3823,1007,787,342,1568,531,2088,752,17963,2036,625,382,2229,744,7471,1319,3966,936,2237,684,1045,446,390,206,50955,3258,694,432,3233,847,19825,2039,10825,1471,6526,1147,4036,990,5816,980,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,365404,5709,14582,1874,42755,2427,156250,4296,78713,2516,36892,2312,23031,1811,13181,1451,238328,5934,8529,1391,27599,2353,102649,3846,50590,2519,24980,2050,14995,1662,8986,1445,48094,4400,3038,963,6907,1523,21856,2604,9170,1720,3483,921,2612,901,1028,352,5752,1299,178,193,744,756,2934,924,1153,542,441,235,302,297,0,184,26927,2505,1728,552,3914,704,9989,1313,6363,1028,2496,551,1442,369,995,352,26404,2904,881,627,1991,751,11308,1767,6732,1323,2651,787,1974,581,867,398,19899,2496,228,177,1600,666,7514,1555,4705,1056,2841,753,1706,553,1305,504,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2705718,15760,90795,4867,286970,7229,1214722,9943,586799,6287,243066,5686,164122,4975,119244,4853,2076413,17211,57063,4032,211485,6832,942629,10971,457870,7502,190611,5633,128215,4446,88540,3786,298411,9825,16844,2068,38436,3393,142023,6323,58510,3834,20039,2108,13369,1531,9190,1584,54484,4683,4919,1204,8345,1805,22734,3015,9992,1705,4553,1252,2383,716,1558,653,54470,4062,6227,1290,11240,1986,20561,2704,6019,1228,4767,1103,3695,932,1961,589,73636,4656,3779,1018,10529,1786,33786,3422,13841,1982,6267,1248,2871,772,2563,659,148304,6579,1963,806,6935,1660,52989,4426,40567,3320,16829,2415,13589,1617,15432,2114,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1233398,11412,42281,3230,122568,4290,531648,7727,278071,5459,121849,4403,74849,3612,62132,3017,1013045,11072,30368,2759,96859,4235,439155,7819,230847,5559,101729,3596,62814,3370,51273,2866,139014,7012,6855,1418,17788,2444,65084,4626,27549,2659,10586,1689,6324,1029,4828,881,5481,1312,0,184,585,331,1902,684,1380,705,904,558,259,205,451,382,20021,2286,2750,786,3829,861,5929,1291,4228,1019,1489,607,534,299,1262,508,13170,1726,839,423,1188,535,5287,1046,3266,816,1456,608,726,291,408,248,42667,3540,1469,669,2319,699,14291,2433,10801,1308,5685,1213,4192,983,3910,842,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
