GEO_ID,C16007_001E,C16007_001M,C16007_002E,C16007_002M,C16007_003E,C16007_003M,C16007_004E,C16007_004M,C16007_005E,C16007_005M,C16007_006E,C16007_006M,C16007_007E,C16007_007M,C16007_008E,C16007_008M,C16007_009E,C16007_009M,C16007_010E,C16007_010M,C16007_011E,C16007_011M,C16007_012E,C16007_012M,C16007_013E,C16007_013M,NAME,C16007_001MA,C16007_001EA,C16007_002MA,C16007_002EA,C16007_003EA,C16007_003MA,C16007_004EA,C16007_004MA,C16007_005EA,C16007_005MA,C16007_006EA,C16007_006MA,C16007_007MA,C16007_007EA,C16007_008MA,C16007_008EA,C16007_009EA,C16007_009MA,C16007_010EA,C16007_010MA,C16007_011EA,C16007_011MA,C16007_012MA,C16007_012EA,C16007_013MA,C16007_013EA,state
0400000US31,1723524,1369,330801,1833,280111,3290,37452,2632,13238,2208,1135751,1534,1004537,4022,85736,2559,45478,2989,256972,1002,245643,1336,4045,726,7284,1093,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2576019,1369,481510,1486,322244,5768,134540,4905,24726,3611,1735023,1360,1182171,9441,380329,6171,172523,7722,359486,1286,293988,3316,28578,1790,36920,2345,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1255212,859,209516,1284,191199,2711,6367,1583,11950,2209,851599,1575,788618,3810,18036,1850,44945,3197,194097,1200,175852,2057,1046,565,17199,2114,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8338003,1549,1500151,1309,1069426,8518,258609,6146,172116,6364,5587538,1610,3757870,18559,950173,9442,879495,15068,1250314,1203,978155,5086,101157,2177,171002,4720,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1942502,1183,372812,1508,265618,6290,86442,5511,20752,2047,1275432,1722,803300,9247,366975,8262,105157,3871,294258,1155,186213,2312,86250,2032,21795,1315,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18405939,1976,3096688,2266,2168566,14200,498467,10153,429655,10278,12549790,2862,8566462,26531,1997075,15861,1986253,20280,2759461,2342,2068293,7742,264138,3308,427030,6648,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9140321,3011,1672250,3469,1426717,7323,190086,6064,55447,4411,6121371,3879,5403633,12421,468168,6629,249570,10135,1346700,2854,1292449,3262,20266,2031,33985,1882,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,654508,664,108978,1094,103664,1249,1412,439,3902,1068,444568,1218,419194,2801,8631,1179,16743,2527,100962,706,93448,1159,277,169,7237,1080,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10854170,2208,1969870,3118,1831367,6981,58681,3942,79822,4912,7176732,3662,6674631,12188,172236,6624,329865,9756,1707568,2689,1624386,3825,15214,1122,67968,3588,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3552659,1948,674123,1924,594757,3665,63532,2547,15834,1673,2342529,2032,2100624,5507,161723,3479,80182,4044,536007,1706,512420,2114,10472,1209,13115,1214,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3667240,2276,628633,2038,502823,5487,85648,4350,40162,3268,2456914,2206,2086148,8988,215931,6215,154835,6900,581693,1659,539865,3153,12724,1528,29104,2673,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12045220,1844,2019138,1977,1783517,9442,119434,5011,116187,7230,7984152,2925,7087271,12812,397118,6910,499763,11299,2041930,2404,1896776,4601,32791,2106,112363,4506,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,994145,854,160815,883,125151,2969,24923,1907,10741,2072,674505,766,530000,4758,79792,2410,64713,4170,158825,637,131316,2279,5236,745,22273,2091,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4429186,2136,786439,2029,722875,3705,47145,2726,16419,2214,2947971,2401,2727691,6907,141717,5342,78563,5188,694776,1702,669991,2038,8288,1328,16497,1875,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,774671,971,145539,1216,136542,1690,3781,941,5216,1149,508040,1195,473547,2924,10248,1570,24245,2282,121092,722,115522,942,647,314,4923,828,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6056220,2640,1094194,3642,1003304,5120,63196,3211,27694,2824,4041305,3401,3752837,8102,163008,5368,125460,6235,920721,2954,893293,3147,9317,1563,18111,1808,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,24126355,4326,5048327,4586,3211341,18752,1640662,18513,196324,8603,16240306,5207,10300720,30224,4970926,26474,968660,17756,2837722,4061,2122396,7576,574896,5435,140430,4840,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2597358,1330,629259,1732,540328,4982,69376,4238,19555,1990,1696217,1397,1427573,7169,179469,5736,89175,4766,271882,1238,247303,2059,10680,1117,13899,1513,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,595000,837,92878,850,88650,1026,1107,435,3121,661,403633,876,381850,2209,4768,855,17015,1968,98489,592,92419,1066,759,314,5311,858,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7678796,3274,1347561,3144,1139389,7420,105508,4628,102664,5873,5269102,3679,4379212,13117,388220,7608,501670,11411,1062133,2866,972897,3890,21892,1691,67344,2772,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6456039,1850,1144056,2059,887986,8591,149505,6177,106565,6464,4404365,2103,3520943,13457,380166,7280,503256,12132,907618,1931,804167,3322,21737,2075,81714,3134,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1750150,1847,278957,1869,272488,2075,4295,997,2174,699,1160089,1530,1129299,2647,13311,1850,17479,1861,311104,1236,306048,1620,1159,444,3897,929,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5375163,2082,965515,2390,853843,4226,68087,3708,43585,2798,3585618,2191,3263290,6573,171621,4192,150707,5222,824030,1429,785299,2286,10940,1210,27791,1969,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,538396,1247,98594,1351,91387,1844,5070,1094,2137,522,364752,1256,336498,2626,20282,2214,7972,1346,75050,1086,69579,1177,3827,1074,1644,624,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3457730,535,640007,535,24975,2610,614660,2694,372,343,2235689,-555555555,114869,6707,2116193,6925,4627,1327,582034,-555555555,44476,3177,536821,3258,737,471,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,72
0400000US01,4520215,2840,823167,3011,772493,3625,37087,2790,13587,1879,2996689,2663,2828480,5484,104247,4294,63962,3235,700359,1809,687049,2213,5115,909,8195,1167,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,677515,1005,133331,1045,109568,3101,4565,1174,19198,2745,482065,1082,404592,3715,17847,2092,59626,3335,62119,1013,51206,1025,1513,525,9400,893,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6115483,1614,1181813,1846,833275,10791,298449,10000,50089,4285,3962584,1837,2815895,15447,868682,12676,278007,8257,971086,1420,809780,3262,102488,2158,58818,2788,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2757475,2338,519973,2600,470668,4434,39128,2944,10177,2123,1796395,2427,1665024,4268,95307,3503,36064,2638,441107,2272,432206,2024,3365,813,5536,1053,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
