GEO_ID,C18130_001E,C18130_001M,C18130_002E,C18130_002M,C18130_003E,C18130_003M,C18130_004E,C18130_004M,C18130_005E,C18130_005M,C18130_006E,C18130_006M,C18130_007E,C18130_007M,C18130_008E,C18130_008M,C18130_009E,C18130_009M,C18130_010E,C18130_010M,C18130_011E,C18130_011M,C18130_012E,C18130_012M,C18130_013E,C18130_013M,C18130_014E,C18130_014M,C18130_015E,C18130_015M,C18130_016E,C18130_016M,C18130_017E,C18130_017M,C18130_018E,C18130_018M,C18130_019E,C18130_019M,C18130_020E,C18130_020M,C18130_021E,C18130_021M,C18130_022E,C18130_022M,NAME,C18130_001MA,C18130_001EA,C18130_002EA,C18130_002MA,C18130_003EA,C18130_003MA,C18130_004EA,C18130_004MA,C18130_005MA,C18130_005EA,C18130_006MA,C18130_006EA,C18130_007EA,C18130_007MA,C18130_008EA,C18130_008MA,C18130_009EA,C18130_009MA,C18130_010EA,C18130_010MA,C18130_011MA,C18130_011EA,C18130_012MA,C18130_012EA,C18130_013EA,C18130_013MA,C18130_014EA,C18130_014MA,C18130_015EA,C18130_015MA,C18130_016MA,C18130_016EA,C18130_017MA,C18130_017EA,C18130_018EA,C18130_018MA,C18130_019EA,C18130_019MA,C18130_020EA,C18130_020MA,C18130_021EA,C18130_021MA,C18130_022MA,C18130_022EA,state
0400000US47,6280183,3491,1468555,3986,66853,4524,28049,3497,38804,2982,1401702,5608,351270,13008,1050432,13455,3918257,3620,534939,10232,169968,7400,364971,8768,3383318,10537,489829,13157,2893489,17279,893371,2925,355178,7445,49589,2642,305589,6957,538193,6876,40053,3025,498140,6842,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25388086,7460,6897741,7646,293598,9885,109473,6380,184125,7391,6604143,10779,1667191,28237,4936952,30390,15736198,6768,1584619,20842,420256,12649,1164363,18220,14151579,20859,2043454,29847,12108125,36593,2754147,4459,1077152,10772,165515,5929,911637,10685,1676995,11296,154230,6161,1522765,11979,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2802413,2958,872728,2991,27460,3085,6332,1459,21128,2900,845268,3983,125583,9698,719685,10529,1661764,1851,137050,5930,32898,3637,104152,4959,1524714,6342,176976,9341,1347738,10724,267921,1231,92755,3677,8791,1454,83964,3393,175166,3701,9384,1354,165782,3828,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,601104,753,121600,1158,6358,1077,1867,595,4491,970,115242,1322,16949,2248,98293,2422,384214,974,45373,2756,12439,1559,32934,2479,338841,2931,32676,2321,306165,3639,95290,650,29927,1783,3022,687,26905,1689,65363,1832,4131,750,61232,1741,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7864740,5175,1828574,3986,65155,3770,15558,2109,49597,3070,1763419,5945,263341,10906,1500078,12423,5000006,6224,441794,10726,108793,6122,333001,10321,4558212,12216,461072,13552,4097140,16661,1036160,3070,348608,7835,41575,2913,307033,7152,687552,7882,40439,2887,647113,7571,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6729013,4392,1556116,3692,55257,4181,16553,2636,38704,2946,1500859,5528,271594,13919,1229265,14792,4285074,3852,440280,10632,116857,6069,323423,9017,3844794,11056,440101,15873,3404693,18983,887823,2079,312548,6692,36920,2679,275628,6400,575275,6917,32718,2827,542557,6515,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1800691,2155,373936,2410,20642,2294,8739,1409,11903,1511,353294,3134,83228,5794,270066,6780,1124196,1643,193183,6486,65244,3986,127939,5482,931013,6475,136077,7615,794936,10340,302559,1429,131295,4195,15441,1698,115854,4048,171264,4247,11326,1347,159938,4272,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5571361,3292,1290825,3711,51628,3402,15762,2104,35866,2723,1239197,5016,219672,8856,1019525,9662,3486115,2363,329657,7799,93026,5052,236631,7413,3156458,8249,349471,9019,2806987,10937,794421,1726,254992,4720,29091,1990,225901,4964,539429,5037,30334,2151,509095,5438,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,559340,1762,132899,1784,4638,1037,1094,563,3544,900,128261,1863,21380,3185,106881,3178,353519,1462,34414,3129,7841,1559,26573,2803,319105,3624,37123,3401,281982,4905,72922,1087,26702,1709,1584,607,25118,1707,46220,1868,1943,591,44277,1876,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3633110,1783,842869,1689,69845,4321,44384,3327,25461,2711,773024,4719,430656,10069,342368,10672,2215424,749,400072,8542,206609,7359,193463,6510,1815352,8742,722827,15141,1092525,18196,574817,537,294179,4931,130530,4986,163649,5428,280638,4970,97527,3985,183111,5044,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,4695915,2844,1111960,3054,49190,3100,19976,2000,29214,2507,1062770,4392,285634,9285,777136,9264,2902592,3483,434682,10046,129971,5865,304711,9368,2467910,10880,380911,12688,2086999,15369,681363,2142,291199,6578,43164,3235,248035,6318,390164,6397,32569,2333,357595,5750,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,704735,1656,184816,702,4563,958,1192,437,3371,863,180253,1188,24508,2589,155745,2912,458991,1786,48770,3637,8121,1220,40649,3361,410221,4066,35774,2725,374447,4998,60928,1056,24444,1591,1627,477,22817,1576,36484,1523,1072,405,35412,1561,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6389951,3589,1592610,3316,56379,4911,19380,2493,36999,3868,1536231,5361,410106,14826,1126125,15913,3837761,2399,372833,11582,105148,6523,267685,10384,3464928,11825,579864,13726,2885064,16154,959580,1636,324061,7127,36327,2497,287734,6884,635519,7011,43423,3351,592096,7629,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2860549,2455,699890,2504,39093,3838,17659,2402,21434,2495,660797,4829,181958,8615,478839,8317,1735134,2610,257523,7255,77402,5227,180121,7015,1477611,7510,244734,9102,1232877,9981,425525,2379,176316,4748,26382,2392,149934,4443,249209,4409,19877,1875,229332,4306,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
