GEO_ID,B08128_001E,B08128_001M,B08128_002E,B08128_002M,B08128_003E,B08128_003M,B08128_004E,B08128_004M,B08128_005E,B08128_005M,B08128_006E,B08128_006M,B08128_007E,B08128_007M,B08128_008E,B08128_008M,B08128_009E,B08128_009M,B08128_010E,B08128_010M,B08128_011E,B08128_011M,B08128_012E,B08128_012M,B08128_013E,B08128_013M,B08128_014E,B08128_014M,B08128_015E,B08128_015M,B08128_016E,B08128_016M,B08128_017E,B08128_017M,B08128_018E,B08128_018M,B08128_019E,B08128_019M,B08128_020E,B08128_020M,B08128_021E,B08128_021M,B08128_022E,B08128_022M,B08128_023E,B08128_023M,B08128_024E,B08128_024M,B08128_025E,B08128_025M,B08128_026E,B08128_026M,B08128_027E,B08128_027M,B08128_028E,B08128_028M,B08128_029E,B08128_029M,B08128_030E,B08128_030M,B08128_031E,B08128_031M,B08128_032E,B08128_032M,B08128_033E,B08128_033M,B08128_034E,B08128_034M,B08128_035E,B08128_035M,B08128_036E,B08128_036M,B08128_037E,B08128_037M,B08128_038E,B08128_038M,B08128_039E,B08128_039M,B08128_040E,B08128_040M,B08128_041E,B08128_041M,B08128_042E,B08128_042M,B08128_043E,B08128_043M,B08128_044E,B08128_044M,B08128_045E,B08128_045M,B08128_046E,B08128_046M,B08128_047E,B08128_047M,B08128_048E,B08128_048M,B08128_049E,B08128_049M,B08128_050E,B08128_050M,B08128_051E,B08128_051M,B08128_052E,B08128_052M,B08128_053E,B08128_053M,B08128_054E,B08128_054M,B08128_055E,B08128_055M,B08128_056E,B08128_056M,B08128_057E,B08128_057M,B08128_058E,B08128_058M,B08128_059E,B08128_059M,B08128_060E,B08128_060M,B08128_061E,B08128_061M,B08128_062E,B08128_062M,B08128_063E,B08128_063M,B08128_064E,B08128_064M,B08128_065E,B08128_065M,B08128_066E,B08128_066M,B08128_067E,B08128_067M,B08128_068E,B08128_068M,B08128_069E,B08128_069M,B08128_070E,B08128_070M,NAME,B08128_001EA,B08128_001MA,B08128_002MA,B08128_002EA,B08128_003MA,B08128_003EA,B08128_004EA,B08128_004MA,B08128_005EA,B08128_005MA,B08128_006EA,B08128_006MA,B08128_007MA,B08128_007EA,B08128_008MA,B08128_008EA,B08128_009MA,B08128_009EA,B08128_010EA,B08128_010MA,B08128_011MA,B08128_011EA,B08128_012MA,B08128_012EA,B08128_013MA,B08128_013EA,B08128_014MA,B08128_014EA,B08128_015EA,B08128_015MA,B08128_016EA,B08128_016MA,B08128_017EA,B08128_017MA,B08128_018MA,B08128_018EA,B08128_019MA,B08128_019EA,B08128_020MA,B08128_020EA,B08128_021EA,B08128_021MA,B08128_022EA,B08128_022MA,B08128_023MA,B08128_023EA,B08128_024MA,B08128_024EA,B08128_025EA,B08128_025MA,B08128_026EA,B08128_026MA,B08128_027EA,B08128_027MA,B08128_028EA,B08128_028MA,B08128_029MA,B08128_029EA,B08128_030EA,B08128_030MA,B08128_031MA,B08128_031EA,B08128_032EA,B08128_032MA,B08128_033EA,B08128_033MA,B08128_034MA,B08128_034EA,B08128_035EA,B08128_035MA,B08128_036EA,B08128_036MA,B08128_037EA,B08128_037MA,B08128_038EA,B08128_038MA,B08128_039EA,B08128_039MA,B08128_040MA,B08128_040EA,B08128_041EA,B08128_041MA,B08128_042EA,B08128_042MA,B08128_043EA,B08128_043MA,B08128_044EA,B08128_044MA,B08128_045MA,B08128_045EA,B08128_046MA,B08128_046EA,B08128_047MA,B08128_047EA,B08128_048EA,B08128_048MA,B08128_049EA,B08128_049MA,B08128_050EA,B08128_050MA,B08128_051EA,B08128_051MA,B08128_052MA,B08128_052EA,B08128_053MA,B08128_053EA,B08128_054EA,B08128_054MA,B08128_055MA,B08128_055EA,B08128_056EA,B08128_056MA,B08128_057MA,B08128_057EA,B08128_058MA,B08128_058EA,B08128_059EA,B08128_059MA,B08128_060EA,B08128_060MA,B08128_061EA,B08128_061MA,B08128_062MA,B08128_062EA,B08128_063MA,B08128_063EA,B08128_064MA,B08128_064EA,B08128_065EA,B08128_065MA,B08128_066MA,B08128_066EA,B08128_067MA,B08128_067EA,B08128_068MA,B08128_068EA,B08128_069MA,B08128_069EA,B08128_070EA,B08128_070MA,state
0400000US35,865474,10171,540299,10082,513566,9845,26733,2688,65413,3807,68436,5185,70705,3698,61325,4110,57392,3425,1904,523,682940,10511,436220,10042,418608,9879,17612,2236,50433,3554,57133,4806,54876,3635,49728,3476,33359,2880,1191,451,97996,5484,59735,4452,57587,4476,2148,653,8119,1150,8274,1379,8467,1582,7980,2093,5093,1091,328,262,9839,1954,5154,1591,4777,1512,377,484,782,453,302,178,2146,794,1011,678,444,367,0,185,19615,2166,10816,1838,9957,1756,859,550,1782,527,1008,501,2969,770,911,331,1965,621,164,161,15790,1970,9573,1592,9086,1511,487,340,1367,461,1064,527,1024,449,988,507,1690,708,84,92,39294,3079,18801,2157,13551,1845,5250,1264,2930,874,655,345,1223,509,707,399,14841,1860,137,93,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8916499,27186,6083577,27722,5757673,27849,325904,10186,882329,13450,826925,15534,396199,8357,186437,6605,530083,9918,10949,1504,4785225,28852,3131147,25794,2950403,25372,180744,7203,493106,8986,537616,10470,286370,7849,116387,5236,216746,6989,3853,916,612325,13047,415739,10461,392158,10019,23581,2307,63113,4416,60220,4265,28565,2300,10696,1494,32350,2445,1642,591,2429897,20382,1826425,20183,1787395,19798,39030,3108,217556,5917,180477,7779,56987,3683,39633,3687,107419,5708,1400,502,568540,14225,391178,12169,371475,11838,19703,2513,74444,4449,32758,2714,16262,1603,11750,1595,40603,3529,1545,630,170979,8102,122939,6578,114549,6456,8390,1432,15116,1826,9365,1441,3548,777,3820,1072,16040,2171,151,141,349533,8358,196149,7705,141693,6804,54456,4030,18994,2140,6489,1353,4467,934,4151,986,116925,5270,2358,611,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4263889,22148,3002149,24485,2850815,23480,151334,6702,306675,10379,233143,8515,289759,9958,178088,6335,247466,8315,6609,1243,3434930,23683,2431594,23917,2323929,23053,107665,5620,256428,9120,208946,7782,240255,8322,141922,5926,151976,5987,3809,879,449216,9843,331857,9657,319102,9188,12755,1653,28389,3069,17316,2185,27371,2496,16482,2074,27114,2592,687,345,48895,3694,33749,3639,33401,3587,348,264,3055,827,2153,740,7005,1336,831,401,2102,893,0,193,82256,4535,47596,3935,44274,3879,3322,907,7177,1341,1835,611,7437,1556,9486,1355,8344,1462,381,257,57223,4229,41832,3955,40375,3890,1457,605,4071,1081,1321,536,3188,929,2907,747,3904,1002,0,193,191369,7966,115521,5817,89734,4959,25787,2772,7555,1013,1572,580,4503,973,6460,1701,54026,3492,1732,706,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,376246,4051,238844,4995,225767,4772,13077,1725,36738,3506,24806,2036,24561,2247,19048,1821,31054,2117,1195,359,299123,4905,196288,4880,186962,4651,9326,1555,31476,3222,20408,1879,18567,1952,15841,1662,15900,1433,643,289,36676,2928,24323,2284,23165,2186,1158,462,3068,804,2695,790,2606,782,1980,503,1919,459,85,87,1430,439,776,281,741,275,35,52,113,136,77,135,351,319,105,135,8,13,0,141,14373,1815,8090,1292,7769,1275,321,175,1349,505,1253,401,1695,693,533,269,1276,449,177,167,3662,915,2359,812,2266,802,93,95,124,96,251,139,375,189,28,37,512,287,13,30,20982,1741,7008,955,4864,815,2144,573,608,285,122,75,967,354,561,278,11439,1254,277,114,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5183203,19932,3779651,20176,3640580,20570,139071,6038,470346,8857,370863,9144,188813,6409,107613,5269,258682,6851,7235,1149,4316260,22387,3183682,21885,3081473,21933,102209,4516,394898,7920,325193,8944,154435,5921,91672,4675,162020,5872,4360,936,422150,11650,311231,9997,300564,9621,10667,2070,38221,2936,26011,2861,13323,1679,8269,1424,24191,2842,904,434,80916,4180,56182,3517,55954,3490,228,213,8763,1255,6986,1297,4579,1075,2736,694,1489,533,181,158,123591,5627,84047,4914,79433,4838,4614,1000,14691,1521,5258,1034,9508,1808,1540,568,8144,1333,403,345,61660,3800,45507,3505,44365,3471,1142,596,5003,1198,3483,855,2069,529,1587,642,3970,970,41,67,178626,7286,99002,5433,78791,4768,20211,2186,8770,1244,3932,924,4899,916,1809,703,58868,4014,1346,411,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1682277,9700,1165625,9698,1108560,9630,57065,3482,104769,4293,93411,4319,120902,4914,87405,4266,106732,4406,3433,589,1384248,10120,971394,10120,928452,10034,42942,2977,86552,3868,83660,4083,99155,4190,72033,4043,69523,3541,1931,508,174714,6183,121895,4788,117379,4782,4516,832,12139,1339,7298,1093,12388,1456,8053,1351,12057,1631,884,311,7298,1131,5110,1073,5071,1088,39,64,448,292,261,149,1060,447,220,202,199,147,0,149,34486,2675,20225,2364,18733,2230,1492,508,2573,694,1120,519,4199,926,3508,747,2755,608,106,108,25659,2110,18772,2059,18137,1979,635,345,1201,455,540,232,1777,602,930,296,2416,724,23,43,55872,2764,28229,2236,20788,2039,7441,1163,1856,506,532,286,2323,695,2661,713,19782,1794,489,250,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1700679,12171,1171163,11117,1100687,11325,70476,4092,159453,5660,112327,5025,86700,5003,35115,2721,133999,5836,1922,600,1211498,13724,851506,11715,808633,11684,42873,3298,116918,5210,88648,4732,57144,3439,25327,2077,71010,4470,945,551,177288,7441,126767,6651,118480,6200,8287,1704,14382,1957,10532,1610,9275,1635,4051,1008,11985,2047,296,261,70405,4798,50424,4066,49759,4096,665,368,7624,1527,4461,995,4337,996,2383,681,1176,511,0,193,77731,6505,50896,4921,48718,4803,2178,773,9069,2102,3229,845,7172,1595,1116,517,6128,1459,121,118,59069,3824,39617,3401,37743,3301,1874,800,6090,1398,4025,980,5210,1073,1296,508,2655,681,176,220,104688,4946,51953,3302,37354,2870,14599,1684,5370,1175,1432,583,3562,961,942,531,41045,3413,384,202,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5810858,19883,4186998,21976,4016898,21661,170100,5952,674733,12895,316689,7918,206004,6645,122814,6063,294946,7366,8674,1493,4448025,23720,3246245,22753,3132006,22568,114239,4895,502374,10819,261142,6720,163985,6574,95161,4353,175673,5156,3445,783,519724,13636,379232,10775,362618,10457,16614,2573,56957,3847,25089,2262,18929,1979,10810,1477,27735,2850,972,444,314681,9457,222775,7922,220866,7937,1909,638,50064,3388,16307,2032,9191,1629,10483,2025,5708,1173,153,147,223141,7711,151775,6597,143109,6437,8666,1522,36938,3060,7223,912,7468,1376,2963,771,15381,1686,1393,582,78584,4650,57963,4266,55379,4137,2584,815,8997,1310,2546,725,2489,811,1085,524,5421,873,83,78,226703,6524,129008,4758,102920,4446,26088,2728,19403,1938,4382,749,3942,630,2312,651,65028,3179,2628,807,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,503788,7580,348977,7009,335405,6999,13572,1679,60152,3676,31294,2327,20873,1958,15748,1941,26331,2280,413,265,397042,6751,276032,5948,265807,6077,10225,1476,45951,3122,28232,2232,17122,1732,12351,1737,17100,2064,254,189,45042,4230,34273,3855,33132,3795,1141,423,5123,1110,1663,668,1349,645,1024,453,1451,590,159,193,15401,2619,10949,2030,10949,2030,0,200,2107,723,638,478,910,618,646,347,151,133,0,200,18339,1755,11175,1629,11018,1624,157,157,4375,879,546,351,591,345,732,376,920,564,0,200,9799,1959,7276,1756,6923,1714,353,286,1134,718,56,95,75,95,533,449,725,427,0,200,18165,2160,9272,1617,7576,1450,1696,658,1462,584,159,159,826,511,462,242,5984,1092,0,200,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1999706,15224,1427087,14632,1367484,14580,59603,3428,121411,5869,108203,5685,148245,5562,85767,4426,106480,5896,2513,756,1657435,17155,1195878,16283,1150826,16331,45052,3434,101591,5364,97443,5410,127086,5243,61605,4091,72479,5086,1353,489,186295,8893,137560,8189,133160,8032,4400,999,10862,1703,7784,1138,14077,1920,5572,1380,10007,1548,433,315,10356,1852,7349,1654,7261,1628,88,146,760,441,313,310,1146,591,406,260,382,337,0,197,43028,2866,19544,2577,18539,2488,1005,482,3340,936,578,306,2520,765,13825,1544,3092,852,129,161,34382,3342,27277,3238,26209,3183,1068,576,1527,556,1399,581,1039,445,1522,662,1618,556,0,197,68210,4616,39479,2970,31489,2766,7990,1486,3331,927,686,368,2377,733,2837,1443,18902,2468,598,401,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,421018,5664,271470,5834,252470,5998,19000,1938,47897,3067,28708,2464,18591,1910,18793,2441,34254,2098,1305,337,331520,5337,222798,5453,210498,5682,12300,1694,38698,2610,23156,2199,14665,1730,14594,1947,17112,1815,497,188,38511,2804,25149,2540,22639,2333,2510,827,4486,913,2968,623,1566,522,2120,664,2018,514,204,179,2033,712,1089,455,1019,443,70,112,471,440,175,133,113,148,185,166,0,147,0,147,16612,1580,7790,1183,7484,1212,306,180,2305,607,1825,512,1542,534,560,263,2460,694,130,119,8052,1393,5684,1110,5432,1092,252,158,658,435,362,270,554,474,520,350,247,203,27,47,24290,1628,8960,1165,5398,1039,3562,834,1279,500,222,146,151,173,814,565,12417,1298,447,223,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2777627,15261,1978166,16336,1913112,16302,65054,3773,209361,6913,200505,6713,115021,7052,90509,5514,180627,7246,3438,724,2322135,17652,1683698,18470,1635626,18150,48072,3107,170452,6475,173566,6333,97614,6397,78508,5185,116565,6225,1732,494,262229,8583,182609,8111,176396,7999,6213,1183,22481,2406,20789,2303,10417,1783,7647,1560,17517,1764,769,524,20847,2205,13907,1957,13778,1928,129,177,2385,695,1332,508,1359,442,798,433,1023,529,43,78,36184,3105,20904,2413,20453,2397,451,281,5331,1322,1250,476,3157,1039,1221,445,4321,899,0,193,34614,3881,26134,3614,25244,3518,890,533,1921,676,1966,806,1041,458,954,439,2565,641,33,60,101618,5144,50914,4062,41615,3639,9299,1465,6791,1367,1602,747,1433,626,1381,546,38636,2981,861,370,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11608001,31148,8464104,37502,8152085,38532,312019,7857,640606,13422,755967,16208,590064,14800,369676,11162,769997,17852,17587,2673,9292439,32347,6863544,35326,6647508,33587,216036,6933,513499,11439,647238,15999,481001,13444,297322,10263,478634,13700,11201,2068,1280750,20942,926540,19470,893489,18849,33051,3141,74683,5154,78668,4636,67688,4034,32985,3657,97624,6499,2562,1071,189285,8723,144360,7965,142693,7968,1667,649,11981,1944,9591,1779,11458,2325,4462,1035,7350,1307,83,137,187514,8710,122063,7491,117604,7198,4459,1293,13034,1960,6636,1338,13066,2090,16548,2199,15685,1651,482,260,202359,9294,150697,8024,145959,8002,4738,1278,8852,1722,7844,1120,9249,1430,6355,1342,18758,2489,604,387,455654,11353,256900,8330,204832,7748,52068,4069,18557,2466,5990,1102,7602,1459,12004,2122,151946,6759,2655,671,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1296763,8455,941721,10597,891242,10561,50479,3499,90282,4352,77293,4104,78581,4201,47747,3630,59353,3816,1786,611,981257,8637,722955,10261,691256,10237,31699,2738,64136,3793,65760,3776,59849,3614,37975,3444,29795,2380,787,356,158411,7008,119487,5383,114373,5271,5114,1011,10364,1605,7259,1258,7712,1235,6358,1255,6707,1237,524,398,32473,3324,20888,2626,20588,2640,300,250,4922,973,1238,610,4028,1065,1096,475,301,238,0,181,33288,3029,20309,2728,19105,2621,1204,443,5860,1275,1169,371,3255,872,519,273,2160,709,16,20,29521,2712,20720,2470,20309,2415,411,370,2508,700,1117,412,2298,624,1107,389,1646,637,125,146,61813,3734,37362,2950,25611,2255,11751,1700,2492,716,750,378,1439,572,692,345,18744,1907,334,276,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,318829,4556,196146,4220,180878,4784,15268,1870,47509,2959,21910,1705,15275,1846,7253,988,29997,2240,739,313,234408,4634,148089,3703,139363,4124,8726,1447,35643,2500,16962,1367,11524,1679,6246,910,15565,1510,379,235,32522,2488,20778,1958,19389,1830,1389,585,4870,1009,2544,740,1170,405,510,256,2640,638,10,19,3781,804,2300,675,2180,660,120,166,1024,374,113,97,201,171,125,137,7,11,11,21,19430,1841,11188,1515,10145,1418,1043,428,3164,721,1475,566,1400,465,205,170,1929,454,69,52,5495,1134,3679,994,3560,985,119,106,696,298,423,256,123,123,1,5,573,301,0,143,23193,1919,10112,1227,6241,1020,3871,724,2112,620,393,207,857,362,166,126,9283,1097,270,191,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3967188,18571,2567593,21432,2440804,21270,126789,5261,303287,8000,297408,9342,156748,6020,438498,10559,199062,7189,4592,1109,3067222,20066,2030777,20346,1945962,20296,84815,4300,234316,7296,260208,8284,124595,5149,300462,8758,114565,5638,2299,674,393282,10827,253619,9769,241200,9485,12419,1818,29536,2557,23775,2676,14692,1844,49793,3805,20984,2277,883,457,174525,6727,94863,5936,93668,5913,1195,459,16694,1919,4887,1198,5333,1329,49461,3398,3287,1079,0,192,87938,4176,49351,3786,47077,3580,2274,727,9947,1419,2631,613,6328,1299,13757,2364,5822,1216,102,98,56471,4684,36630,3683,35396,3566,1234,467,3244,1038,3614,790,1471,428,7930,1386,3530,958,52,77,187750,6797,102353,5562,77501,4570,24852,2559,9550,1544,2293,700,4329,1061,17095,2347,50874,3586,1256,564,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3181100,15447,2172781,17127,2058803,16888,113978,5291,258284,8290,193056,6669,199532,7147,158595,5342,194603,6543,4249,993,2297264,17657,1601676,17190,1530799,17398,70877,4001,181589,5954,150242,5578,138148,5427,113755,5319,108916,5403,2938,947,340987,11125,241277,10037,229586,9648,11691,2129,27090,2587,17834,2084,21585,2437,16242,2205,16563,2389,396,268,185379,8227,122938,6530,121688,6343,1250,679,19024,2316,12450,1695,16128,2486,11122,1754,3717,1082,0,192,113798,6414,69793,4926,65236,4510,4557,1099,14053,2127,5368,1251,9437,1744,7694,1292,7230,1174,223,219,68435,4066,42843,3279,40983,3194,1860,608,6672,1406,3983,875,5887,1203,3819,991,5131,1225,100,139,175237,6460,94254,4720,70511,3958,23743,2944,9856,1668,3179,844,8347,1443,5963,1319,53046,3703,592,336,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
