GEO_ID,C17009_001E,C17009_001M,C17009_002E,C17009_002M,C17009_003E,C17009_003M,C17009_004E,C17009_004M,C17009_005E,C17009_005M,C17009_006E,C17009_006M,C17009_007E,C17009_007M,C17009_008E,C17009_008M,C17009_009E,C17009_009M,NAME,C17009_001EA,C17009_001MA,C17009_002MA,C17009_002EA,C17009_003MA,C17009_003EA,C17009_004EA,C17009_004MA,C17009_005EA,C17009_005MA,C17009_006EA,C17009_006MA,C17009_007EA,C17009_007MA,C17009_008MA,C17009_008EA,C17009_009EA,C17009_009MA,state
0400000US36,3894832,33056,975578,15109,47158,4267,272172,7915,656248,12562,2919254,31017,1628940,26411,534645,13097,755669,10172,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1779942,20696,515420,14584,25861,3021,187321,7271,302238,10078,1264522,18842,681465,13589,235985,8185,347072,7320,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,157638,6342,36853,2884,3170,776,15871,1858,17812,1949,120785,5061,73079,4472,25760,2657,21946,1537,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2246846,20435,621437,13023,28227,2943,230439,9187,362771,9157,1625409,17223,838731,13394,288588,8512,498090,8409,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,694291,11901,197975,6607,11823,1600,69255,3944,116897,4561,496316,9968,271883,7802,85186,4066,139247,4834,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,878563,14274,259281,9120,10552,1943,109275,5314,139454,6976,619282,11514,286407,9134,153907,7314,178968,5823,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2439628,21955,622679,12904,24503,2672,209290,7969,388886,10205,1816949,17550,918815,12365,334246,8745,563888,9622,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,221649,7300,58511,4390,1700,675,19488,2583,37323,3113,163138,5979,87596,5000,30598,3110,44944,3065,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,818937,16712,243451,7529,10197,2009,84081,5409,149173,5932,575486,14585,306238,11093,104009,5220,165239,7426,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,167910,5994,42772,3003,2595,836,20717,2664,19460,1920,125138,5414,74624,5406,23191,2136,27323,2401,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1153585,18752,338413,10655,16894,2467,113054,6343,208465,8566,815172,13291,441831,10618,143766,6762,229575,6826,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,3968985,31124,1062052,22609,59927,4560,399264,13767,602861,15586,2906933,25245,1781597,22210,531821,11592,593515,10524,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,378377,10331,105853,5668,6713,1478,51829,3874,47311,3649,272524,9149,158364,7327,57162,3980,56998,3225,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,145461,4713,35036,2513,1589,521,15203,1724,18244,1709,110425,4303,56299,3735,26724,2190,27402,1883,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1455415,17419,336419,9507,19819,2450,125445,6997,191155,6379,1118996,16337,678844,13671,190372,7611,249780,5967,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1432496,20345,350524,11473,15067,2176,135177,7240,200280,7678,1081972,16960,580011,12808,231491,7739,270470,7835,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,365184,10142,118526,5728,4378,948,35491,3366,78657,4438,246658,7344,118125,5351,37322,3267,91211,3616,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1158268,14090,292569,8477,15205,2127,134117,5800,143247,5707,865699,11461,457725,10055,171851,5930,236123,5438,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,115086,4975,28096,2981,2540,871,15470,2426,10086,1640,86990,4434,48192,3544,17646,2269,21152,2120,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,528584,11480,297705,9047,9558,1756,49753,3459,238394,8298,230879,6969,128471,5468,26382,2817,76026,3981,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,799997,12206,253197,9130,13735,2012,73897,5417,165565,6306,546800,11280,280561,10016,84095,4430,182144,6284,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,142961,5561,25337,2219,1324,400,12625,1541,11388,1465,117624,5006,64072,4038,34341,2949,19211,1779,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1260003,21408,344457,10455,17573,2113,121232,7049,205652,7059,915546,18181,497068,12887,169127,7083,249351,7897,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,513522,11704,165175,7479,9638,1685,49079,3986,106458,5564,348347,8857,181324,7505,57269,3389,109754,4045,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
