GEO_ID,B27019_001E,B27019_001M,B27019_002E,B27019_002M,B27019_003E,B27019_003M,B27019_004E,B27019_004M,B27019_005E,B27019_005M,B27019_006E,B27019_006M,B27019_007E,B27019_007M,B27019_008E,B27019_008M,B27019_009E,B27019_009M,B27019_010E,B27019_010M,B27019_011E,B27019_011M,B27019_012E,B27019_012M,B27019_013E,B27019_013M,B27019_014E,B27019_014M,B27019_015E,B27019_015M,B27019_016E,B27019_016M,B27019_017E,B27019_017M,B27019_018E,B27019_018M,B27019_019E,B27019_019M,B27019_020E,B27019_020M,B27019_021E,B27019_021M,B27019_022E,B27019_022M,B27019_023E,B27019_023M,B27019_024E,B27019_024M,B27019_025E,B27019_025M,B27019_026E,B27019_026M,B27019_027E,B27019_027M,B27019_028E,B27019_028M,B27019_029E,B27019_029M,B27019_030E,B27019_030M,B27019_031E,B27019_031M,B27019_032E,B27019_032M,B27019_033E,B27019_033M,B27019_034E,B27019_034M,B27019_035E,B27019_035M,B27019_036E,B27019_036M,B27019_037E,B27019_037M,B27019_038E,B27019_038M,B27019_039E,B27019_039M,B27019_040E,B27019_040M,B27019_041E,B27019_041M,B27019_042E,B27019_042M,B27019_043E,B27019_043M,NAME,B27019_001EA,B27019_001MA,B27019_002EA,B27019_002MA,B27019_003EA,B27019_003MA,B27019_004MA,B27019_004EA,B27019_005EA,B27019_005MA,B27019_006EA,B27019_006MA,B27019_007EA,B27019_007MA,B27019_008EA,B27019_008MA,B27019_009MA,B27019_009EA,B27019_010EA,B27019_010MA,B27019_011EA,B27019_011MA,B27019_012EA,B27019_012MA,B27019_013MA,B27019_013EA,B27019_014EA,B27019_014MA,B27019_015MA,B27019_015EA,B27019_016EA,B27019_016MA,B27019_017EA,B27019_017MA,B27019_018MA,B27019_018EA,B27019_019EA,B27019_019MA,B27019_020MA,B27019_020EA,B27019_021MA,B27019_021EA,B27019_022EA,B27019_022MA,B27019_023EA,B27019_023MA,B27019_024MA,B27019_024EA,B27019_025EA,B27019_025MA,B27019_026MA,B27019_026EA,B27019_027EA,B27019_027MA,B27019_028EA,B27019_028MA,B27019_029MA,B27019_029EA,B27019_030EA,B27019_030MA,B27019_031MA,B27019_031EA,B27019_032MA,B27019_032EA,B27019_033EA,B27019_033MA,B27019_034EA,B27019_034MA,B27019_035MA,B27019_035EA,B27019_036EA,B27019_036MA,B27019_037MA,B27019_037EA,B27019_038EA,B27019_038MA,B27019_039MA,B27019_039EA,B27019_040EA,B27019_040MA,B27019_041EA,B27019_041MA,B27019_042MA,B27019_042EA,B27019_043EA,B27019_043MA,state
0400000US33,906714,1952,719828,1862,47594,4872,31872,3494,21444,2636,13021,2249,15722,2549,199622,6725,155805,5882,135912,5658,28221,2909,43817,3701,209821,7009,178142,6891,163651,6420,21916,2320,31679,2668,262791,6985,246385,7222,240611,7143,10401,1637,16406,2346,186886,1273,24486,1658,23867,1771,14527,1369,23687,1768,619,562,66034,2786,65720,2812,46006,2555,64671,2844,314,356,43622,2860,43572,2850,32649,2503,42026,2792,50,65,52744,2828,52724,2831,40311,2595,49977,2658,20,33,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5958857,2797,4747094,3231,440869,11991,251422,9093,147043,7881,117991,5906,189447,8477,1256544,16706,951972,14972,795188,14459,193646,7207,304572,10034,1181670,15613,985035,12777,879012,12187,139367,5768,196635,7675,1868011,16754,1721390,17659,1682104,17605,66770,3323,146621,6527,1211763,1727,243895,6282,236707,6441,113833,4424,232160,6761,7188,1603,436389,6750,431416,6775,279926,6853,421030,6662,4973,968,215380,6761,213626,6695,150976,5401,206043,6294,1754,711,316099,6713,310909,6656,234246,5718,294360,6120,5190,1153,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1334019,3164,1044439,3207,143576,6060,74308,4309,35904,3363,43563,2956,69268,4876,275877,8515,190567,7443,139325,6417,61335,3915,85310,4718,351984,8040,269450,7429,218712,7040,68179,4583,82534,4951,273002,7417,244247,7256,233461,6913,21081,3096,28755,2625,289580,1281,60846,2805,57942,2812,18823,1751,57279,2810,2904,1070,77734,3667,77339,3670,43663,3250,75370,3432,395,214,72483,3266,71731,3304,46312,2799,70773,3293,752,459,78517,3030,78074,3068,55557,2688,75251,3190,443,375,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,13097714,5164,10436384,5964,1294947,18098,893875,15802,386500,9346,563808,14339,401072,11145,2595528,27283,2092167,25016,1534066,21806,670057,12652,503361,13280,2786730,25573,2404005,23071,1991517,21360,527109,11632,382725,11508,3759179,26020,3451240,26257,3263652,26757,252416,8469,307939,9543,2661330,2929,592447,9258,581120,9152,229788,6648,568256,9022,11327,1932,901382,10190,895540,10343,554089,9421,872522,10234,5842,1225,503577,8226,500480,7929,343414,7494,484121,7998,3097,1072,663924,9518,658477,9533,478823,9201,626325,9182,5447,1659,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6340066,7119,5035491,7766,636112,15517,326404,10107,177849,6259,169115,7351,309708,11516,1296917,18020,900667,13937,726647,13633,225292,6797,396250,13354,1633675,17633,1300626,18183,1137416,17413,240107,7846,333049,11378,1468787,17150,1355132,16340,1326327,16405,65997,3630,113655,6286,1304575,3023,290029,7656,285731,7752,131051,4537,283099,7711,4298,1101,420483,7964,419002,7903,263406,6987,414228,7893,1481,522,307482,6738,306736,6606,217393,5520,300066,6454,746,477,286581,7489,285161,7380,226609,6139,278548,7268,1420,649,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,446563,2022,351533,2076,16257,1255,11083,1049,6999,989,4219,695,5174,997,90005,3717,70496,3082,63416,2979,9814,1334,19509,2284,134806,3769,120279,3719,113860,3775,11465,1257,14527,1462,110465,4317,104219,4078,103109,4078,4431,1098,6246,1278,95030,701,19008,1367,18837,1328,13392,1138,18723,1331,171,205,34753,1835,34654,1834,26900,1697,34042,1774,99,89,25605,1610,25605,1610,20058,1497,25096,1636,0,141,15664,1449,15625,1459,13645,1532,14899,1424,39,64,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7618358,4814,5979775,5394,522136,11832,347649,10133,173955,6696,194986,7091,174487,6254,1942857,18052,1546148,16862,1264734,14733,354627,8398,396709,10488,1863662,17595,1586045,16769,1354929,15930,307514,7793,277617,9901,1651120,18521,1548415,18881,1508895,19149,66392,3815,102705,5317,1638583,3323,305926,6310,301917,6207,169625,4248,298327,6296,4009,871,684049,8464,682740,8309,463944,8213,671777,8229,1309,630,350023,5927,348687,6014,249962,5384,339499,6247,1336,644,298585,6656,298022,6703,225229,5844,282993,6650,563,316,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2421621,3535,1904424,4156,220023,6627,109076,4367,66753,3238,49160,3043,110947,4811,582555,8878,407265,8324,332616,7511,97359,3553,175290,5658,622474,8168,481229,8484,422364,8078,87707,3457,141245,4736,479372,7855,435448,7979,422231,7820,26794,2142,43924,2550,517197,1980,93716,3315,92093,3279,43576,2110,90852,3226,1623,661,182523,4041,181741,4082,115002,3494,179286,4113,782,305,137673,4328,137191,4288,97294,3909,134591,4328,482,254,103285,3072,102588,2977,80094,2868,98825,2929,697,465,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2638983,3950,2066539,4032,199245,7698,111012,5787,66985,4685,49970,4008,88233,5558,482188,10380,354622,10003,277125,9044,98550,5417,127566,6221,741444,11843,588278,11170,503636,10045,119135,4970,153166,6484,643662,11323,582892,12764,565178,11869,35153,3306,60770,4407,572444,1872,66803,3685,66126,3729,34397,2665,65817,3734,677,380,175546,5461,174782,5318,118132,4371,172899,5320,764,411,178272,6220,177489,6180,123768,5682,174745,6073,783,506,151823,4995,151220,4951,107532,4283,147019,4984,603,313,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8577014,4434,6616600,5125,541413,12403,379082,9831,204815,6329,202161,7192,162331,7336,2257294,20652,1879753,18705,1560232,17520,420176,10708,377541,9549,1775658,15223,1543036,15439,1365672,14402,252271,7528,232622,7313,2042235,18438,1929609,18323,1883772,18289,85693,3740,112626,6193,1960414,2769,377457,7895,372497,7995,218713,6184,368325,7675,4960,1207,879805,10201,876919,10099,634676,8393,860636,9749,2886,673,324324,6980,323004,7098,245057,6404,312750,7083,1320,498,378828,7660,377730,7616,299375,7221,360765,7853,1098,531,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,698886,1217,547366,1484,59496,4059,40554,3595,21143,2459,21774,2617,18942,2533,144882,6956,114532,6322,90093,5431,29990,3418,30350,3519,159896,5454,140180,5338,120828,5265,26120,2452,19716,2026,183092,6205,170982,6154,165921,6397,8126,1253,12110,1755,151520,740,34480,2207,33756,2140,17899,1850,33501,2138,724,418,49397,2805,49094,2774,32355,2404,48542,2708,303,285,29298,2325,29049,2299,21032,2158,28158,2249,249,225,38345,2695,38288,2666,29679,2350,36044,2610,57,98,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3079533,5412,2402917,5828,297057,7867,166363,6378,86368,4153,94003,5284,130694,6281,696416,12543,491171,12043,392552,11752,130191,5975,205245,7229,776094,11725,612274,12087,536952,11498,115130,5728,163820,7217,633350,13237,581087,12724,565251,12728,38035,3285,52263,3738,676616,1909,157711,4725,155562,4767,70692,3523,154847,4771,2149,706,218479,5690,217297,5678,138484,4559,214775,5710,1182,610,151977,4377,151298,4458,110507,4102,148664,4331,679,623,148449,4823,146616,4722,115965,4564,141680,4660,1833,1155,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,531095,2083,416767,1930,28113,2331,17992,1952,9751,1226,9293,1452,10121,1508,127886,4015,101583,3701,89065,3596,17482,1934,26303,2368,142848,4555,122291,4313,112202,4063,16592,1694,20557,1762,117920,4290,110544,4376,108536,4301,6830,1211,7376,1376,114328,761,19333,1458,19030,1462,11130,1260,18920,1465,303,246,44785,1999,44785,1999,30937,1896,44486,1969,0,147,26146,1943,26071,1945,18791,1545,25780,1961,75,85,24064,1955,23955,1933,16058,1604,23611,1934,109,119,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4250388,5443,3357017,5792,394908,9251,243221,6929,121899,4854,141590,6394,151687,6899,1087560,15719,821716,13885,654855,12149,212394,7112,265844,9761,994597,13000,813326,11370,703301,12188,155689,6413,181271,6928,879952,12588,818930,12435,795532,12252,47942,4010,61022,4266,893371,2925,222853,5882,221514,5874,111534,4712,219789,5863,1339,661,314006,6763,312632,6821,199031,6179,307498,6650,1374,678,192676,5300,192115,5309,134589,4323,188806,5233,561,405,163836,5382,163136,5453,123074,5227,156785,5347,700,694,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,16011185,9750,13257038,9817,2267330,26480,949524,15372,588874,13523,399256,9406,1317806,23242,3246671,27003,2068767,22413,1704220,22541,461249,12227,1177904,21089,4047506,39347,3061752,33096,2757821,31031,459149,12005,985754,21945,3695531,29226,3316511,27106,3244986,26840,145093,6716,379020,11193,2754147,4459,657629,12078,626017,12408,213928,6670,617663,12677,31612,3364,754209,12892,743389,12883,434838,9494,727071,13058,10820,1919,690171,10912,683866,10961,457342,10539,662761,10479,6305,1366,652138,11320,645300,11398,479115,10783,615982,10587,6838,1636,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1622158,2504,1354237,2648,117955,6544,63338,4617,44102,3771,22704,2901,54617,4308,299445,8049,226052,7576,200274,7412,34853,2776,73393,5005,515033,9030,427914,8287,392505,8676,53797,3643,87119,4512,421804,7387,385600,7195,376596,7151,17512,2044,36204,2922,267921,1231,26746,1978,25576,1924,12938,1240,25290,1922,1170,515,73125,3047,72887,3063,49400,2574,71505,3081,238,196,87845,3601,87683,3628,62110,3526,84977,3617,162,141,80205,3751,79974,3764,55936,3414,76784,3676,231,245,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,429367,1166,334077,1013,20943,1959,17015,1768,6716,1153,11412,1355,3928,946,98440,3910,86560,3644,59777,2862,30763,2639,11880,1463,89112,3197,81142,3125,64199,2741,20843,2076,7970,995,125582,3540,120148,3539,111414,3526,12997,1646,5434,1050,95290,650,13563,1119,13497,1118,5847,840,13475,1120,66,114,31885,2134,31829,2131,20062,1787,31439,2117,56,67,20559,1628,20546,1627,13519,1320,20180,1610,13,21,29283,1952,29253,1951,23762,1851,28262,1961,30,35,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5346416,6723,4310256,7094,417841,10146,233557,6930,156837,6441,90566,4949,184284,8500,1041197,13439,788791,12785,681271,13156,147853,6323,252406,8351,1221789,14532,1034403,14539,958664,14967,124627,4852,187386,7651,1629429,16926,1523742,16201,1506585,15920,54951,3644,105687,6356,1036160,3070,220222,6405,215670,6289,112776,3979,212313,6305,4552,1194,305193,6349,302430,6393,213322,5673,296039,6335,2763,1174,225676,4841,224573,4932,174168,4663,216909,4855,1103,538,285069,6335,283085,6256,233696,5809,268416,6169,1984,744,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4566314,4793,3678486,4940,329594,9778,179318,7488,114290,6549,74099,4818,150276,6593,830130,12799,615611,11716,510805,11111,136110,4595,214519,7989,1322741,17158,1089681,14142,968127,13597,182033,5561,233060,9738,1196021,16282,1109842,17178,1082478,16708,56366,3902,86179,5395,887828,2080,105728,4523,103022,4482,52237,2900,101273,4436,2706,888,248991,6373,247269,6366,164228,5491,243292,6275,1722,631,271501,6279,269495,6237,192734,5746,262381,6136,2006,747,261608,6197,260141,6178,197937,5487,249481,6220,1467,599,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1270836,2724,968277,2925,115272,5531,77833,4538,33910,2656,50306,3880,37439,3208,384371,8034,290967,7545,228264,7250,84029,4254,93404,4799,268444,6855,215884,6695,186214,6250,45211,2692,52560,3611,200190,6028,182988,5681,176924,5629,11030,1716,17202,2203,302559,1429,77574,3316,77278,3336,39615,2497,76889,3360,296,272,131611,4013,131100,4015,89244,3501,129583,3954,511,418,53271,2516,53027,2587,38459,2404,52494,2516,244,289,40103,3163,40103,3163,33017,2858,39275,3200,0,182,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3788787,3477,2994366,3631,214568,6505,144062,4297,77876,3100,75836,3390,70506,4765,878365,11589,737899,11504,603067,10177,168836,5375,140466,5783,1014649,13330,907235,13865,775994,12095,172669,7157,107414,5200,886784,14279,849576,14214,818907,13983,48683,2933,37208,2727,794421,1726,124286,3669,122691,3807,71459,3102,121742,3804,1595,666,340832,5572,340391,5554,228965,4871,335750,5538,441,194,174840,4234,174480,4192,124217,4041,170521,4219,360,235,154463,4173,154127,4178,118219,4051,149258,4272,336,235,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,373897,2225,300975,2039,20479,2401,12408,1838,8183,1375,4952,1302,8071,1583,85876,4413,61812,3813,54556,3626,10229,1897,24064,3418,116243,4301,94837,4720,86672,4799,14923,1587,21406,1987,78377,3844,70679,3827,67539,3991,4844,960,7698,1713,72922,1087,10115,1554,9733,1451,5382,1207,9719,1448,382,477,27266,2118,27238,2118,18601,1899,27042,2119,28,47,20366,1833,20274,1815,15093,1509,20115,1804,92,123,15175,1862,15139,1864,11408,1470,14533,1831,36,65,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2410845,2884,1836028,2997,354344,7848,310725,7888,50683,3822,268313,8306,43619,3478,505435,10295,445933,10105,160593,6445,299967,8722,59502,4386,463472,9118,414609,9082,228262,7660,201097,7306,48863,3812,512777,10287,474682,10359,399289,9581,89657,5550,38095,3621,574817,537,300964,5303,298256,5327,45059,3073,295759,5479,2708,681,138844,5289,137966,5145,40688,3349,135385,5011,878,504,59756,3265,59229,3247,25386,2070,57560,3142,527,436,75253,3848,74552,3819,46675,3208,66792,3362,701,347,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,3141025,5461,2459662,5512,327806,9458,198262,6463,111430,4987,105559,5154,129544,5808,744919,12490,568157,11662,468306,11143,142026,5537,176762,7550,775027,14021,641953,12364,568240,12544,119496,5576,133074,7505,611910,10620,578130,10013,563939,10085,37085,2903,33780,3577,681363,2142,162847,4961,162144,4947,78084,3726,161016,5035,703,402,239240,5474,238671,5526,155490,4827,235830,5453,569,371,151819,4449,151478,4450,111928,4244,147778,4312,341,280,127457,4573,127272,4607,103223,4054,121919,4523,185,186,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,449400,2372,388472,2523,26581,2651,14847,1929,8328,1328,7558,1588,11734,1813,109463,4345,68432,4151,54658,3760,17448,2101,41031,3162,142208,4798,109063,4473,97776,4256,18831,2444,33145,2816,110220,4897,98358,4914,96372,4741,7767,1633,11862,1913,60928,1056,9299,1163,9208,1168,2683,686,9077,1143,91,74,17526,1866,17442,1892,8346,1262,17154,1925,84,65,17605,1417,17374,1430,13126,1338,16781,1434,231,232,16498,1594,16391,1583,12837,1493,15818,1575,107,94,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,4193597,3229,3234017,3596,433280,10907,231921,8493,114156,5851,126428,5768,201359,8604,751939,13634,530504,9892,385648,8746,169280,5734,221435,10547,1141403,14508,922821,12625,773826,13105,199084,7978,218582,9327,907395,14500,826716,14278,794680,13834,56586,3417,80679,5697,959580,1636,152230,5300,145797,5208,54664,4064,142765,5270,6433,1242,261017,7468,258858,7405,152351,5755,253425,7338,2159,930,290415,6733,288716,6621,183197,5860,283941,6551,1699,790,255918,6961,254532,7054,174801,5886,245189,6784,1386,697,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1904022,4512,1478497,4637,190859,6952,112261,4954,67111,4319,52978,3545,78598,4624,502523,9563,362574,9050,284794,7975,98563,5112,139949,6150,451297,8752,353033,8215,303355,7437,72281,4672,98264,5131,333818,8887,305291,8599,296001,8528,18377,2296,28527,3217,425525,2379,92964,4085,92208,4003,39439,2857,91500,3975,756,501,164136,4992,163840,4964,97964,3478,162020,4983,296,214,96303,3844,95797,3819,64699,3038,94212,3717,506,443,72122,3589,71969,3608,52200,2958,70021,3525,153,147,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
