GEO_ID,B23006_001E,B23006_001M,B23006_002E,B23006_002M,B23006_003E,B23006_003M,B23006_004E,B23006_004M,B23006_005E,B23006_005M,B23006_006E,B23006_006M,B23006_007E,B23006_007M,B23006_008E,B23006_008M,B23006_009E,B23006_009M,B23006_010E,B23006_010M,B23006_011E,B23006_011M,B23006_012E,B23006_012M,B23006_013E,B23006_013M,B23006_014E,B23006_014M,B23006_015E,B23006_015M,B23006_016E,B23006_016M,B23006_017E,B23006_017M,B23006_018E,B23006_018M,B23006_019E,B23006_019M,B23006_020E,B23006_020M,B23006_021E,B23006_021M,B23006_022E,B23006_022M,B23006_023E,B23006_023M,B23006_024E,B23006_024M,B23006_025E,B23006_025M,B23006_026E,B23006_026M,B23006_027E,B23006_027M,B23006_028E,B23006_028M,B23006_029E,B23006_029M,NAME,B23006_001EA,B23006_001MA,B23006_002MA,B23006_002EA,B23006_003EA,B23006_003MA,B23006_004EA,B23006_004MA,B23006_005EA,B23006_005MA,B23006_006MA,B23006_006EA,B23006_007MA,B23006_007EA,B23006_008MA,B23006_008EA,B23006_009EA,B23006_009MA,B23006_010EA,B23006_010MA,B23006_011EA,B23006_011MA,B23006_012MA,B23006_012EA,B23006_013MA,B23006_013EA,B23006_014MA,B23006_014EA,B23006_015MA,B23006_015EA,B23006_016EA,B23006_016MA,B23006_017MA,B23006_017EA,B23006_018MA,B23006_018EA,B23006_019MA,B23006_019EA,B23006_020MA,B23006_020EA,B23006_021MA,B23006_021EA,B23006_022EA,B23006_022MA,B23006_023MA,B23006_023EA,B23006_024MA,B23006_024EA,B23006_025MA,B23006_025EA,B23006_026MA,B23006_026EA,B23006_027EA,B23006_027MA,B23006_028MA,B23006_028EA,B23006_029MA,B23006_029EA,state
0400000US49,1369453,2349,120255,6573,83262,5621,0,181,83262,5621,73797,5374,9465,1501,36993,3460,303875,8067,234993,7776,216,158,234777,7731,218098,7920,16679,2230,68882,3466,521820,9230,404854,8492,1670,545,403184,8454,381908,8474,21276,2264,116966,5035,423503,7471,359422,6477,1089,459,358333,6422,347965,6539,10368,1861,64081,2978,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,336459,933,21496,1958,12960,1593,0,143,12960,1593,10831,1345,2129,693,8536,941,99337,3919,78974,3380,48,60,78926,3379,73384,3301,5542,964,20363,1963,89743,3216,73666,2627,235,187,73431,2611,69853,2504,3578,727,16077,1878,125883,3538,109703,3366,225,243,109478,3395,106939,3500,2539,565,16180,1650,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4442633,5838,435810,10169,264833,9069,116,178,264717,9082,232932,8441,31785,3334,170977,5797,1076991,13354,807121,13780,9106,1662,798015,13865,737336,13587,60679,3829,269870,8174,1265976,14398,1029892,13492,29327,2418,1000565,13647,940248,14076,60317,3907,236084,7698,1663856,17071,1444053,17746,31737,2372,1412316,17545,1374407,17498,37909,2551,219803,7672,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3738241,4032,336326,9879,215400,7609,0,192,215400,7609,190843,7786,24557,2134,120926,5982,844572,12906,620303,11466,4677,1200,615626,11528,555917,10921,59709,4262,224269,7504,1351001,16998,1048161,15604,15440,2233,1032721,15461,952228,14648,80493,5133,302840,7583,1206342,16376,1023827,14498,9595,1298,1014232,14406,974888,14533,39344,3135,182515,6597,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,985097,2829,119468,5826,46492,3300,0,182,46492,3300,39049,2986,7443,1406,72976,4487,391467,8082,252033,6916,23,44,252010,6911,232147,6380,19863,2365,139434,5278,273244,7028,194955,5870,292,210,194663,5858,181878,5724,12785,1842,78289,4386,200918,6014,170119,5418,125,146,169994,5430,164995,5405,4999,939,30799,2993,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3030140,3565,222978,6665,137215,5304,0,145,137215,5304,118540,4532,18675,2303,85763,4030,894685,11901,698674,11001,270,231,698404,10998,641784,10346,56620,2992,196011,5931,1024512,13383,856653,12004,841,440,855812,11973,804328,11769,51484,3206,167859,5949,887965,14280,778200,13685,425,215,777775,13684,756398,13346,21377,2128,109765,4276,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,305892,1824,21047,2416,13205,1602,0,185,13205,1602,11686,1523,1519,548,7842,1611,87413,4533,69466,3750,59,98,69407,3746,65012,3359,4395,1277,17947,2124,118660,4244,95353,4105,1162,627,94191,4182,90729,4257,3462,1010,23307,2219,78772,3854,66918,3778,274,208,66644,3781,64833,3707,1811,730,11854,1551,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1850103,2811,360911,7839,125118,5986,0,214,125118,5986,92438,4857,32680,2985,235793,7031,509980,10314,276438,7706,102,167,276336,7704,223189,7087,53147,3520,233542,7705,465724,9139,304983,7461,213,179,304770,7437,259826,7453,44944,3535,160741,6294,513488,10238,409417,9885,467,375,408950,9915,381645,9018,27305,3412,104071,5392,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,2509287,5097,343061,9476,171470,7239,0,184,171470,7239,142266,6462,29204,3299,171591,6068,758871,12410,516650,12163,731,405,515919,12154,466814,11737,49105,4060,242221,6587,789202,14117,585577,13528,4390,1187,581187,13505,535199,12853,45988,3856,203625,6176,618153,10714,517078,10056,5370,1282,511708,10007,492810,9848,18898,1989,101075,4540,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,402475,2217,27430,2654,14678,1808,0,143,14678,1808,12262,1515,2416,777,12752,1740,112712,4298,84102,3833,1174,531,82928,3783,73618,3878,9310,1502,28610,1997,148888,4736,118694,4687,5686,1081,113008,4863,106340,4434,6668,1470,30194,2945,113445,4921,98712,4263,3126,1026,95586,4213,93300,4208,2286,615,14733,1923,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,3309378,3087,456117,10891,273806,10256,0,198,273806,10256,235112,9125,38694,3543,182311,6644,773016,13702,543032,11929,1125,431,541907,11964,483149,10359,58758,4158,229984,7219,1167091,14174,890048,13724,5549,1241,884499,13880,813016,13705,71483,4798,277043,8338,913154,14466,758652,14425,3498,838,755154,14465,723234,14493,31920,2778,154502,5548,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1508275,4575,198029,7092,113240,5208,0,184,113240,5208,100012,4963,13228,1814,84789,4980,515245,9732,355456,8386,364,431,355092,8387,326408,8360,28684,2775,159789,6311,459350,8952,345954,8151,2247,703,343707,8022,319563,7692,24144,2799,113396,5309,335651,8980,285629,7878,1354,532,284275,7806,276266,7545,8009,1390,50022,3188,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
