GEO_ID,C25122_001E,C25122_001M,C25122_002E,C25122_002M,C25122_003E,C25122_003M,C25122_004E,C25122_004M,C25122_005E,C25122_005M,C25122_006E,C25122_006M,C25122_007E,C25122_007M,C25122_008E,C25122_008M,C25122_009E,C25122_009M,C25122_010E,C25122_010M,C25122_011E,C25122_011M,C25122_012E,C25122_012M,C25122_013E,C25122_013M,C25122_014E,C25122_014M,C25122_015E,C25122_015M,C25122_016E,C25122_016M,C25122_017E,C25122_017M,C25122_018E,C25122_018M,C25122_019E,C25122_019M,C25122_020E,C25122_020M,C25122_021E,C25122_021M,C25122_022E,C25122_022M,C25122_023E,C25122_023M,C25122_024E,C25122_024M,C25122_025E,C25122_025M,C25122_026E,C25122_026M,C25122_027E,C25122_027M,C25122_028E,C25122_028M,C25122_029E,C25122_029M,C25122_030E,C25122_030M,C25122_031E,C25122_031M,NAME,C25122_001MA,C25122_001EA,C25122_002MA,C25122_002EA,C25122_003MA,C25122_003EA,C25122_004MA,C25122_004EA,C25122_005EA,C25122_005MA,C25122_006MA,C25122_006EA,C25122_007MA,C25122_007EA,C25122_008EA,C25122_008MA,C25122_009MA,C25122_009EA,C25122_010EA,C25122_010MA,C25122_011EA,C25122_011MA,C25122_012MA,C25122_012EA,C25122_013EA,C25122_013MA,C25122_014MA,C25122_014EA,C25122_015MA,C25122_015EA,C25122_016EA,C25122_016MA,C25122_017EA,C25122_017MA,C25122_018MA,C25122_018EA,C25122_019MA,C25122_019EA,C25122_020MA,C25122_020EA,C25122_021EA,C25122_021MA,C25122_022EA,C25122_022MA,C25122_023EA,C25122_023MA,C25122_024MA,C25122_024EA,C25122_025MA,C25122_025EA,C25122_026EA,C25122_026MA,C25122_027EA,C25122_027MA,C25122_028EA,C25122_028MA,C25122_029MA,C25122_029EA,C25122_030MA,C25122_030EA,C25122_031MA,C25122_031EA,state
0400000US47,826089,12336,146227,6025,51017,3216,66733,4298,10670,2206,17807,2225,175377,6304,49859,3381,96871,4189,12923,1675,15724,2354,200339,6699,26044,2757,132132,6140,25538,2427,16625,1763,117936,5849,7980,1549,78560,4947,22637,2526,8759,1584,109647,4513,5992,1395,62372,4421,34236,3318,7047,1394,76563,4961,2042,669,25551,2750,43743,4288,5227,1141,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,3384103,21621,465138,11914,133086,6834,229799,7755,61823,5285,40430,3189,563339,11676,112917,5073,346190,9650,67878,4774,36354,3475,739631,13365,55539,4350,505660,12320,137555,7087,40877,3465,540818,12908,28161,2601,328802,10204,156463,6239,27392,2356,546508,13867,16776,2273,268402,9460,236359,9266,24971,2705,528669,15154,8402,1777,141887,7817,357470,11371,20910,2105,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,272102,6236,32281,2969,8372,1564,16732,2241,4048,1244,3129,833,44942,3216,8932,1469,27517,2447,6100,1250,2393,893,61973,4147,4458,886,40463,3185,14127,2120,2925,962,47541,3752,2493,887,26798,2646,16388,2083,1862,725,48662,3641,2020,651,22065,2533,23003,2379,1574,504,36703,3242,375,233,10750,1623,24533,2770,1045,409,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,74957,2865,8815,1367,2578,650,3802,894,1766,636,669,313,15749,1639,4760,1098,7369,1093,2693,711,927,368,16334,1702,1252,484,10346,1496,3926,827,810,234,12581,1315,805,426,6867,1073,4074,945,835,270,11844,1403,131,102,5857,1091,5160,1038,696,279,9634,1130,134,127,2101,648,6342,1082,1057,424,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1028525,13454,120352,5509,37241,3209,42653,3322,27982,2689,12476,1917,143628,5483,32924,2433,64529,3181,34803,3381,11372,1687,191798,6754,15766,2002,93881,4947,71112,4301,11039,1475,160795,7505,7196,1329,66853,4307,79070,5326,7676,1311,183484,6968,3637,906,47502,3777,123821,6499,8524,1294,228468,7402,2077,732,26329,2352,192311,6538,7751,1318,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,993180,12832,126101,6020,35602,3620,57680,3999,24495,2509,8324,1503,140171,5649,30892,2777,75405,3982,27731,2712,6143,1403,204304,6691,13504,1935,122541,5325,60809,3935,7450,1408,163007,6693,6406,1251,76861,4818,73204,4333,6536,1325,175641,6163,3256,1088,62397,4101,103859,5407,6129,1248,183956,7226,1675,614,35013,3953,143001,6164,4267,905,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,207786,4871,50627,3013,21845,2083,18182,2162,1678,640,8922,1293,43739,2913,15837,1652,18663,1921,2039,854,7200,1066,45749,2974,10887,1493,25940,2403,1884,639,7038,1145,24315,2375,3873,1001,14377,1765,2246,771,3819,788,24346,2755,3355,852,12670,1957,4365,1019,3956,867,19010,1938,2363,614,9358,1540,5138,1142,2151,583,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,748584,9486,99943,3830,32261,2659,54617,2880,9189,1624,3876,714,158342,5342,42053,2685,91442,4406,17752,2115,7095,1415,180133,5975,22548,2207,128117,5157,23023,2558,6445,1224,126199,6237,8647,1321,88507,5254,24488,2556,4557,880,111807,4759,4400,859,71855,4063,31531,2547,4021,705,72160,4754,1775,624,30887,2947,35516,3393,3982,865,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,69184,3701,6778,1336,1548,511,3625,970,949,618,656,326,13072,1881,4728,1019,6531,1360,783,434,1030,530,15091,1831,1798,520,9973,1705,1498,621,1822,685,11252,1683,732,329,6081,1242,3234,913,1205,519,11949,1410,532,302,6175,1216,4159,881,1083,517,11042,2044,869,504,3850,1027,5101,1467,1222,493,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,385817,7079,182077,5736,77627,3878,25585,2002,1965,674,76900,3998,92254,4057,36003,3065,20524,2233,1095,454,34632,2585,64577,3799,18697,2137,22215,2028,2250,563,21415,2342,24766,2297,3731,916,10412,1587,2291,784,8332,1307,13480,1970,1064,479,5149,1072,3272,930,3995,1068,8663,1460,540,358,2953,1040,3598,821,1572,563,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,576604,10418,119703,5681,46294,3245,45754,3488,7753,1128,19902,2044,129187,5525,40377,2847,62930,4233,9514,1713,16366,2008,124174,5877,24228,2374,76206,4855,12310,1992,11430,1538,78608,4521,7600,1179,48877,3908,14350,2249,7781,1392,75055,4272,5217,1251,43823,4007,19099,2410,6916,1099,49877,3564,1599,492,22188,2485,22637,2577,3453,947,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,92224,3507,5912,1069,1113,414,2370,816,1723,701,706,239,11880,1505,3432,902,4620,982,2889,926,939,281,16290,1786,850,305,8547,1398,6118,1354,775,177,15030,1826,391,169,5897,1332,7809,1330,933,292,19782,2284,463,195,4368,933,13984,2057,967,314,23330,2380,162,123,3835,856,18116,2027,1217,275,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,895518,13536,121576,5411,28854,2585,61658,3954,19465,2092,11599,1719,149986,6840,26683,2921,87992,4575,27536,2609,7775,1536,197233,7325,12185,1725,128151,6372,49792,4106,7105,1179,144427,6705,6170,1297,79659,5588,53945,4242,4653,1102,137710,6298,3709,877,54309,3946,75156,4964,4536,954,144586,5582,2336,725,31795,3140,107111,4916,3344,973,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,386137,6919,74914,4166,31022,2832,31838,3014,4218,1147,7836,1154,86064,4481,28534,2892,45421,3104,2677,863,9432,1406,92054,4383,17867,1910,57988,3728,6006,1340,10193,1332,55482,3411,7813,1299,37118,3085,6028,1303,4523,1069,47577,3210,3399,889,31423,2783,8928,1555,3827,910,30046,2851,1160,455,16683,2015,9111,1594,3092,907,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
