GEO_ID,C22002_001E,C22002_001M,C22002_002E,C22002_002M,C22002_003E,C22002_003M,C22002_004E,C22002_004M,C22002_005E,C22002_005M,C22002_006E,C22002_006M,C22002_007E,C22002_007M,NAME,C22002_001MA,C22002_001EA,C22002_002EA,C22002_002MA,C22002_003EA,C22002_003MA,C22002_004EA,C22002_004MA,C22002_005EA,C22002_005MA,C22002_006MA,C22002_006EA,C22002_007MA,C22002_007EA,state
0400000US41,1516957,7216,304161,8492,145285,5429,158876,6736,1212796,9812,301963,7400,910833,8634,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4958249,11531,650665,10786,316880,6825,333785,8284,4307584,14846,1111098,10182,3196486,13233,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,413083,3010,63753,3407,26466,2596,37287,2777,349330,3962,91915,3961,257415,4372,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1787340,9096,290507,7700,157501,6046,133006,5177,1496833,11774,412819,8778,1084014,11028,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,323765,3111,33587,2437,19281,2010,14306,1586,290178,3590,76949,2699,213229,3313,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2480090,11146,439997,9275,222342,7334,217655,6768,2040093,12800,556509,9195,1483584,12932,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8970959,21541,1278792,16336,837838,14291,440954,10052,7692167,22778,2584439,22058,5107728,24153,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,895691,5044,87948,4160,55838,3262,32110,2449,807743,6158,322196,5763,485547,6560,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,258520,2853,37934,2395,16366,1876,21568,1645,220586,3047,55116,2094,165470,3079,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3038967,13344,295261,8527,157735,6037,137526,5812,2743706,13900,837438,10880,1906268,13881,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2636817,10074,397413,8512,192034,5783,205379,5797,2239404,11126,628769,8980,1610635,11195,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,741544,5473,116622,4114,54733,3236,61889,3155,624922,6571,144364,4887,480558,6077,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2288362,8293,304523,6910,154665,5304,149858,4914,1983839,10461,522459,8900,1461380,9856,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,223513,2812,15615,1735,9703,1417,5912,1091,207898,3294,59172,2879,148726,3274,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1263694,9111,480672,8638,182841,6022,297831,7229,783022,9709,238897,6718,544125,7480,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1845169,11483,309540,7820,167145,6068,142395,5587,1535629,11886,411516,8152,1124113,11077,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,251651,2883,28724,2316,16648,1862,12076,1369,222927,3148,73341,3217,149586,3627,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2392168,11611,345920,8234,202853,6864,143067,5837,2046248,12983,557646,10703,1488602,12945,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1143859,7351,176758,5185,95972,4114,80786,4073,967101,8251,264169,6260,702932,8039,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
