GEO_ID,C27004_001E,C27004_001M,C27004_002E,C27004_002M,C27004_003E,C27004_003M,C27004_004E,C27004_004M,C27004_005E,C27004_005M,C27004_006E,C27004_006M,C27004_007E,C27004_007M,C27004_008E,C27004_008M,C27004_009E,C27004_009M,C27004_010E,C27004_010M,C27004_011E,C27004_011M,C27004_012E,C27004_012M,C27004_013E,C27004_013M,C27004_014E,C27004_014M,C27004_015E,C27004_015M,C27004_016E,C27004_016M,C27004_017E,C27004_017M,C27004_018E,C27004_018M,C27004_019E,C27004_019M,C27004_020E,C27004_020M,C27004_021E,C27004_021M,NAME,C27004_001EA,C27004_001MA,C27004_002EA,C27004_002MA,C27004_003EA,C27004_003MA,C27004_004EA,C27004_004MA,C27004_005MA,C27004_005EA,C27004_006EA,C27004_006MA,C27004_007EA,C27004_007MA,C27004_008EA,C27004_008MA,C27004_009EA,C27004_009MA,C27004_010MA,C27004_010EA,C27004_011MA,C27004_011EA,C27004_012EA,C27004_012MA,C27004_013EA,C27004_013MA,C27004_014EA,C27004_014MA,C27004_015MA,C27004_015EA,C27004_016MA,C27004_016EA,C27004_017EA,C27004_017MA,C27004_018EA,C27004_018MA,C27004_019EA,C27004_019MA,C27004_020MA,C27004_020EA,C27004_021MA,C27004_021EA,state
0400000US32,2723965,1559,1363626,2499,341274,1521,170984,6079,170290,6477,854575,1999,477011,8031,377564,8060,167777,901,58623,3043,109154,3114,1360339,2115,322207,1491,164364,5834,157843,5873,851154,1552,487391,8233,363763,8097,186978,1156,55288,2560,131690,2760,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1306026,548,639606,2048,138741,1529,87050,4092,51691,3986,416032,1768,291991,5787,124041,5622,84833,996,37555,1914,47278,1992,666420,1903,135822,1398,87784,3130,48038,3243,428545,1538,309859,4684,118686,4551,102053,1042,40227,2324,61826,2182,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8756542,1146,4249042,3165,1031806,2103,650836,9476,380970,9658,2702001,2234,1802770,14415,899231,14673,515235,1537,250297,5134,264938,5131,4507500,2870,992344,2192,618570,7944,373774,8371,2818628,1888,1906191,13730,912437,13933,696528,1639,271716,5053,424812,5188,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2051805,1427,1008424,3158,264292,2515,101900,5104,162392,5242,612080,2213,302862,5379,309218,5552,132052,978,47185,2309,84867,2307,1043381,2668,251049,2372,95708,4641,155341,4946,634804,1586,321904,6167,312900,6154,157528,796,51754,2457,105774,2705,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19316728,2028,9321215,5208,2171644,3191,1163614,10932,1008030,10949,6025148,4193,3683569,20997,2341579,20716,1124423,2650,532909,6954,591514,6480,9995513,4792,2081177,3245,1131559,11301,949618,11330,6377429,3680,3972323,19134,2405106,18313,1536907,2613,605834,7458,931073,7182,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9552529,3461,4596966,6236,1164639,5109,505670,10627,658969,11550,2864925,4952,1571608,14538,1293317,14592,567402,2452,210483,5185,356919,5204,4955563,5581,1116905,5044,481863,9804,635042,10302,3101485,3496,1741204,15817,1360281,15651,737173,2261,254292,5696,482881,6056,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,684776,917,348379,1796,79452,1097,52376,2082,27076,2083,226211,1456,155416,3404,70795,3476,42716,565,13353,1163,29363,1265,336397,1508,74253,978,49103,2145,25150,1965,209830,1345,144111,3367,65719,3477,52314,661,13561,1219,38753,1314,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11371766,1352,5533995,5334,1358494,3779,786403,10096,572091,10413,3464129,4505,2251059,15796,1213070,16153,711372,2471,335577,6429,375795,6142,5837771,5222,1298206,3738,755196,10165,543010,10857,3612354,3854,2338454,13675,1273900,12991,927211,2888,385774,5793,541437,6319,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3733058,1692,1829393,3576,478610,2483,214508,5512,264102,5368,1121876,2633,618963,7467,502913,7564,228907,1640,84145,2600,144762,2560,1903665,3529,456007,2627,199107,5257,256900,5482,1159368,2321,651497,7526,507871,7152,288290,1645,95772,2901,192518,2914,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3860452,927,1903608,3625,443674,2761,229127,6848,214547,6962,1202707,2581,689379,10571,513328,10395,257227,1279,91559,3715,165668,3746,1956844,3619,416172,2995,215763,6950,200409,6706,1225455,1914,723986,9220,501469,9019,315217,1434,97327,3391,217890,3452,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12559315,1121,6097029,4061,1395791,3056,814988,8506,580803,8946,3857911,3237,2581146,16082,1276765,15980,843327,2274,345556,5002,497771,5433,6462286,4014,1335198,3178,779971,9128,555227,9614,4010001,2897,2695209,14406,1314792,14301,1117087,2897,378026,6103,739061,6363,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1034895,650,498109,1558,110627,1055,65799,2947,44828,2902,323062,1232,207857,5227,115205,5177,64420,546,26784,1661,37636,1648,536786,1493,106048,1022,65615,3157,40433,3027,343638,1102,224189,4920,119449,4883,87100,829,29411,2087,57689,1987,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4623171,2221,2217194,5597,549902,3978,245417,6485,304485,7162,1371194,3320,766838,10621,604356,11383,296098,1624,109024,3401,187074,3515,2405977,4849,528120,3426,233712,6289,294408,7219,1497339,2629,849421,10521,647918,10209,380518,1548,127797,3895,252721,4076,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,816425,682,407547,1845,103497,1511,56728,2320,46769,2479,252094,1466,154385,3646,97709,3826,51956,717,11280,1067,40676,1229,408878,1895,99536,1415,52275,2460,47261,2760,246970,1533,158475,3703,88495,3575,62372,638,13378,1193,48994,1305,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6354629,2073,3073054,4730,760314,4227,386304,9344,374010,9615,1921123,3706,1110665,13053,810458,13329,391617,1905,143251,3685,248366,4035,3281575,4661,729935,4350,367373,9101,362562,9869,2049886,2901,1199953,13429,849933,12427,501754,2247,155338,4627,346416,4485,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25584499,3960,12573459,9930,3560266,6123,1526066,21117,2034200,21326,7791211,7663,4188756,30352,3602455,29792,1221982,3601,453040,7341,768942,7928,13011040,9203,3411612,6473,1448395,20649,1963217,21605,8067263,6331,4364262,28341,3703001,29180,1532165,3752,495538,8735,1036627,8845,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2829001,909,1415433,2720,453163,1687,296115,6715,157048,6648,839068,1844,557687,6976,281381,6510,123202,791,53392,2228,69810,2140,1413568,2385,430849,2030,279098,6494,151751,6585,838000,1611,558675,6264,279325,6424,144719,1109,55043,2440,89676,2520,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,619928,318,306170,1095,64112,828,33480,1939,30632,1932,198534,1002,126175,3286,72359,3246,43524,528,17057,1252,26467,1308,313758,993,59451,666,31983,2005,27468,1857,202541,865,132200,2680,70341,2523,51766,469,18386,1415,33380,1426,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7973466,4199,3847508,7388,943094,5558,548867,8705,394227,9666,2452560,5736,1572591,15043,879969,14701,451854,2244,204396,5113,247458,5047,4125958,7170,908751,5626,534398,8389,374353,8525,2632901,4531,1720753,11499,912148,11673,584306,2333,227937,5791,356369,5578,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6793078,2904,3361673,3879,812616,2782,424030,8244,388586,8031,2146456,3595,1318045,13474,828411,13480,402601,1491,157768,4505,244833,4528,3431405,3078,770979,2622,403957,7731,367022,7766,2175199,2553,1340444,10888,834755,11221,485227,1728,163921,4919,321306,5056,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1826512,259,893254,3414,194336,1983,106495,4381,87841,4330,563357,2189,333391,5831,229966,5678,135561,1037,64297,2100,71264,2070,933258,3383,188644,2342,98603,4480,90041,4595,577616,2375,345788,6980,231828,7069,166998,1062,72756,2801,94242,2668,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5652085,607,2792797,3791,674037,2963,416099,5828,257938,6005,1766245,2742,1199340,8953,566905,8649,352515,1225,130687,3164,221828,3183,2859288,3667,641239,2782,398774,6202,242465,6123,1776143,2362,1206711,8631,569432,8810,441906,1580,140451,3775,301455,4039,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,567082,836,286151,2014,69945,1603,37584,2379,32361,2363,181804,1371,115337,4098,66467,3808,34402,689,11811,1165,22591,1371,280931,2040,66187,1479,35047,2588,31140,2649,176224,1332,103885,3482,72339,3322,38520,780,11309,1306,27211,1442,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3641762,450,1738277,2973,436909,2724,137643,6400,299266,6870,1051021,796,345018,8405,706003,8482,250347,548,37599,2215,212748,2187,1903485,2859,411821,2729,120298,5456,291523,5476,1167194,529,403797,9877,763397,9808,324470,740,46421,2828,278049,2880,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,4741698,1677,2275730,4364,573706,3458,279383,6252,294323,6167,1409189,3506,840369,12198,568820,11794,292835,1524,120187,3511,172648,3941,2465968,4141,549294,3173,258684,7454,290610,7184,1528146,2593,906008,10083,622138,10482,388528,1745,141384,3879,247144,4284,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,708946,1546,362461,2242,96763,1476,43800,2800,52963,2788,236095,1783,133455,4727,102640,4177,29603,624,15455,1137,14148,1112,346485,1896,90309,1470,42798,2910,47511,2900,224851,1305,129397,4193,95454,4196,31325,890,15032,1340,16293,1376,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6443654,1631,3168921,3160,827535,2045,369294,10776,458241,10669,1901266,2562,1016464,11951,884802,12320,440120,1161,150381,4654,289739,4592,3274733,2925,789845,2129,352851,10313,436994,9619,1965428,2242,1058931,11133,906497,11167,519460,1302,153971,4844,365489,5109,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2896297,1039,1414591,3837,365971,2971,146828,6220,219143,6668,858849,2671,472875,6678,385974,6548,189771,1505,58226,2646,131545,2955,1481706,3739,343436,3019,141571,5823,201865,5987,902516,2423,498669,7381,403847,7445,235754,1834,64045,3105,171709,3460,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
