B08126_090M,B08126_091E,B08126_091M,B08126_092E,B08126_092M,B08126_093E,B08126_093M,B08126_094E,B08126_094M,B08126_095E,B08126_095M,B08126_096E,B08126_096M,B08126_097E,B08126_097M,B08126_098E,B08126_098M,B08126_099E,B08126_099M,B08126_100E,B08126_100M,B08126_101E,B08126_101M,B08126_102E,B08126_102M,B08126_103E,B08126_103M,B08126_104E,B08126_104M,B08126_105E,B08126_105M,GEO_ID,B08126_001E,B08126_001M,B08126_002E,B08126_002M,B08126_003E,B08126_003M,B08126_004E,B08126_004M,B08126_005E,B08126_005M,B08126_006E,B08126_006M,B08126_007E,B08126_007M,B08126_008E,B08126_008M,B08126_009E,B08126_009M,B08126_010E,B08126_010M,B08126_011E,B08126_011M,B08126_012E,B08126_012M,B08126_013E,B08126_013M,B08126_014E,B08126_014M,B08126_015E,B08126_015M,B08126_016E,B08126_016M,B08126_017E,B08126_017M,B08126_018E,B08126_018M,B08126_019E,B08126_019M,B08126_020E,B08126_020M,B08126_021E,B08126_021M,B08126_022E,B08126_022M,B08126_023E,B08126_023M,B08126_024E,B08126_024M,B08126_025E,B08126_025M,B08126_026E,B08126_026M,B08126_027E,B08126_027M,B08126_028E,B08126_028M,B08126_029E,B08126_029M,B08126_030E,B08126_030M,B08126_031E,B08126_031M,B08126_032E,B08126_032M,B08126_033E,B08126_033M,B08126_034E,B08126_034M,B08126_035E,B08126_035M,B08126_036E,B08126_036M,B08126_037E,B08126_037M,B08126_038E,B08126_038M,B08126_039E,B08126_039M,B08126_040E,B08126_040M,B08126_041E,B08126_041M,B08126_042E,B08126_042M,B08126_043E,B08126_043M,B08126_044E,B08126_044M,B08126_045E,B08126_045M,B08126_046E,B08126_046M,B08126_047E,B08126_047M,B08126_048E,B08126_048M,B08126_049E,B08126_049M,B08126_050E,B08126_050M,B08126_051E,B08126_051M,B08126_052E,B08126_052M,B08126_053E,B08126_053M,B08126_054E,B08126_054M,B08126_055E,B08126_055M,B08126_056E,B08126_056M,B08126_057E,B08126_057M,B08126_058E,B08126_058M,B08126_059E,B08126_059M,B08126_060E,B08126_060M,B08126_061E,B08126_061M,B08126_062E,B08126_062M,B08126_063E,B08126_063M,B08126_064E,B08126_064M,B08126_065E,B08126_065M,B08126_066E,B08126_066M,B08126_067E,B08126_067M,B08126_068E,B08126_068M,B08126_069E,B08126_069M,B08126_070E,B08126_070M,B08126_071E,B08126_071M,B08126_072E,B08126_072M,B08126_073E,B08126_073M,B08126_074E,B08126_074M,B08126_075E,B08126_075M,B08126_076E,B08126_076M,B08126_077E,B08126_077M,B08126_078E,B08126_078M,B08126_079E,B08126_079M,B08126_080E,B08126_080M,B08126_081E,B08126_081M,B08126_082E,B08126_082M,B08126_083E,B08126_083M,B08126_084E,B08126_084M,B08126_085E,B08126_085M,B08126_086E,B08126_086M,B08126_087E,B08126_087M,B08126_088E,B08126_088M,B08126_089E,B08126_089M,B08126_090E,B08126_090MA,B08126_091EA,B08126_091MA,B08126_092EA,B08126_092MA,B08126_093EA,B08126_093MA,B08126_094EA,B08126_094MA,B08126_095MA,B08126_095EA,B08126_096EA,B08126_096MA,B08126_097EA,B08126_097MA,B08126_098EA,B08126_098MA,B08126_099EA,B08126_099MA,B08126_100EA,B08126_100MA,B08126_101MA,B08126_101EA,B08126_102MA,B08126_102EA,B08126_103MA,B08126_103EA,B08126_104EA,B08126_104MA,B08126_105MA,B08126_105EA,NAME,B08126_001EA,B08126_001MA,B08126_002MA,B08126_002EA,B08126_003MA,B08126_003EA,B08126_004MA,B08126_004EA,B08126_005EA,B08126_005MA,B08126_006MA,B08126_006EA,B08126_007MA,B08126_007EA,B08126_008MA,B08126_008EA,B08126_009MA,B08126_009EA,B08126_010EA,B08126_010MA,B08126_011EA,B08126_011MA,B08126_012EA,B08126_012MA,B08126_013MA,B08126_013EA,B08126_014MA,B08126_014EA,B08126_015MA,B08126_015EA,B08126_016EA,B08126_016MA,B08126_017EA,B08126_017MA,B08126_018MA,B08126_018EA,B08126_019MA,B08126_019EA,B08126_020EA,B08126_020MA,B08126_021EA,B08126_021MA,B08126_022EA,B08126_022MA,B08126_023EA,B08126_023MA,B08126_024MA,B08126_024EA,B08126_025EA,B08126_025MA,B08126_026MA,B08126_026EA,B08126_027EA,B08126_027MA,B08126_028EA,B08126_028MA,B08126_029MA,B08126_029EA,B08126_030EA,B08126_030MA,B08126_031EA,B08126_031MA,B08126_032EA,B08126_032MA,B08126_033EA,B08126_033MA,B08126_034EA,B08126_034MA,B08126_035MA,B08126_035EA,B08126_036EA,B08126_036MA,B08126_037EA,B08126_037MA,B08126_038EA,B08126_038MA,B08126_039EA,B08126_039MA,B08126_040MA,B08126_040EA,B08126_041EA,B08126_041MA,B08126_042EA,B08126_042MA,B08126_043EA,B08126_043MA,B08126_044EA,B08126_044MA,B08126_045EA,B08126_045MA,B08126_046MA,B08126_046EA,B08126_047EA,B08126_047MA,B08126_048EA,B08126_048MA,B08126_049EA,B08126_049MA,B08126_050EA,B08126_050MA,B08126_051MA,B08126_051EA,B08126_052MA,B08126_052EA,B08126_053MA,B08126_053EA,B08126_054EA,B08126_054MA,B08126_055EA,B08126_055MA,B08126_056EA,B08126_056MA,B08126_057MA,B08126_057EA,B08126_058MA,B08126_058EA,B08126_059MA,B08126_059EA,B08126_060EA,B08126_060MA,B08126_061MA,B08126_061EA,B08126_062MA,B08126_062EA,B08126_063MA,B08126_063EA,B08126_064MA,B08126_064EA,B08126_065EA,B08126_065MA,B08126_066EA,B08126_066MA,B08126_067EA,B08126_067MA,B08126_068MA,B08126_068EA,B08126_069MA,B08126_069EA,B08126_070MA,B08126_070EA,B08126_071EA,B08126_071MA,B08126_072EA,B08126_072MA,B08126_073MA,B08126_073EA,B08126_074MA,B08126_074EA,B08126_075EA,B08126_075MA,B08126_076EA,B08126_076MA,B08126_077EA,B08126_077MA,B08126_078EA,B08126_078MA,B08126_079MA,B08126_079EA,B08126_080EA,B08126_080MA,B08126_081MA,B08126_081EA,B08126_082EA,B08126_082MA,B08126_083EA,B08126_083MA,B08126_084MA,B08126_084EA,B08126_085EA,B08126_085MA,B08126_086EA,B08126_086MA,B08126_087EA,B08126_087MA,B08126_088EA,B08126_088MA,B08126_089EA,B08126_089MA,B08126_090EA,state
136,61813,3734,1858,604,3924,1093,3651,1069,1756,641,4989,1080,2880,868,2004,585,6594,1226,14871,2031,11487,1593,2751,716,3734,942,1314,586,0,181,0400000US49,1296763,8455,27832,2376,80922,4759,138429,5331,30305,2952,157777,5401,56579,3475,29844,2615,86783,4872,156384,6545,285951,8372,113428,6243,60470,3470,68019,4048,4040,913,981257,8637,20898,2147,58330,4042,107700,5056,24142,2575,126785,4936,42943,2851,22280,2196,68779,4532,108942,5548,218317,7304,80707,4673,40922,3110,57340,3742,3172,787,158411,7008,3729,876,16428,2067,21072,2585,3241,890,15618,2023,6907,1255,2477,700,6313,1120,21400,2317,28124,2531,16927,2633,9025,1762,6562,1044,588,478,32473,3324,161,127,895,632,1940,650,349,251,3558,849,933,530,1165,533,2398,844,3197,1023,9242,1641,4547,1079,2974,789,1071,355,43,72,33288,3029,847,486,479,272,1448,536,457,334,3912,1040,1025,473,866,530,1199,483,3471,951,12597,1757,4195,1149,2264,814,445,225,83,95,29521,2712,339,217,866,461,2618,913,360,362,2915,955,1891,741,1052,559,1500,787,4503,979,6184,1086,4301,1282,1551,694,1287,469,154,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
5,23193,1919,1527,427,2035,567,1510,367,592,435,1453,422,305,223,1037,455,1218,379,5367,1037,4298,781,1910,513,1509,445,432,230,0,143,0400000US50,318829,4556,8457,965,24640,2183,34831,2422,7297,1249,37905,2470,9003,1036,7779,1187,16503,1834,28824,2445,86321,3006,29416,2086,13235,1220,14107,1468,511,317,234408,4634,4740,801,17987,1776,27132,2129,5739,1033,28288,2095,7568,951,5485,900,13197,1635,19296,1966,64608,2743,18753,1717,9180,1057,11941,1392,494,318,32522,2488,694,263,4095,875,4050,596,706,331,3672,1099,520,257,403,213,1337,418,2396,804,8828,1169,3255,781,1400,490,1151,350,15,25,3781,804,42,75,14,24,109,67,93,99,887,525,114,113,150,179,75,108,214,205,1129,378,572,277,136,165,246,221,0,143,19430,1841,1243,406,405,300,1460,502,151,184,2774,797,250,199,402,253,575,351,1004,389,6023,913,3878,870,937,378,327,181,1,3,5495,1134,211,138,104,101,570,286,16,26,831,482,246,165,302,258,101,119,547,249,1435,442,1048,522,73,74,10,16,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
688,187750,6797,4957,980,10846,1689,7916,1365,4331,1378,11200,1628,4960,1264,5991,1033,16690,2100,53499,3263,26353,2772,9622,1641,14454,2268,5036,1045,11895,2450,0400000US51,3967188,18571,39830,3016,253834,8221,285416,7738,68003,4115,427997,9836,151179,6068,79145,4416,246378,9211,575509,11559,817825,12931,342586,11393,210399,6694,360202,8610,108885,4464,3067222,20066,26458,2382,185007,7540,237896,7111,57739,3842,347894,9988,125044,5224,59598,4153,198795,8232,415171,10148,671232,12741,250038,9269,152567,5804,268644,7090,71139,4081,393282,10827,3852,1015,45014,3677,28999,2744,3932,952,39614,3765,11098,1841,6740,1367,17126,2208,52671,3818,69756,3537,41710,4020,25710,2900,37752,3512,9308,1559,174525,6727,2077,598,6823,2100,4736,1080,800,424,10650,1846,4122,1178,4682,1064,8998,1675,37805,3215,22334,2858,17869,2628,9187,1624,40255,3461,4187,849,87938,4176,1809,645,2378,959,2927,868,861,590,13225,2178,932,495,1450,547,3997,1192,7715,1319,18271,1808,15713,1925,5266,920,3504,948,9890,2286,56471,4684,677,320,3766,1216,2942,821,340,176,5414,1420,5023,1156,684,344,772,357,8648,1838,9879,1490,7634,1574,3215,895,5011,1259,2466,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
385,175237,6460,7059,1482,7358,1759,12950,1913,6319,1508,10877,1983,4529,1258,6880,1399,15976,2134,45408,3738,27658,2495,8805,1562,12467,1969,4470,922,4481,1196,0400000US53,3181100,15447,84841,4694,183246,7676,339366,10439,89512,5514,360362,10831,165329,6858,68885,3404,167747,6374,391092,10420,659831,12423,288299,10502,156853,5653,180088,7346,45649,2829,2297264,17657,50945,3637,137484,5662,262352,8082,70777,4807,270582,9879,130746,6060,46557,3257,116753,5141,243850,8274,487951,10977,202154,9624,114754,5005,132334,5829,30025,2918,340987,11125,18916,2912,31591,4245,41307,3894,6995,1719,33984,2851,15282,2139,5708,1216,13785,1761,40191,4257,62663,4270,30765,3382,15027,1861,21912,2375,2861,914,185379,8227,1491,848,2561,867,11502,2118,2651,922,22349,2846,6959,1536,5626,1281,12506,2032,36975,3911,38089,2991,23491,2878,5483,1417,13925,1693,1771,708,113798,6414,3661,1048,2674,930,4393,1037,1160,461,15559,2330,2040,628,2623,1000,7009,1840,13217,1903,29654,2915,16934,3330,6416,1356,2917,796,5541,1198,68435,4066,2769,789,1578,675,6862,1466,1610,681,7011,1440,5773,1089,1491,642,1718,712,11451,1411,13816,2095,6150,1280,2706,815,4530,1137,970,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
182,21171,2177,609,320,1221,645,1055,474,803,545,1912,566,421,281,561,472,1393,459,3783,806,5132,1074,1628,658,1809,581,844,414,0,182,0400000US54,733687,9255,38687,2727,43805,3435,60759,4001,15824,2385,97584,4951,36452,3113,13411,2108,30917,2759,58375,3241,190247,5910,67270,3995,31625,2148,48216,3263,515,259,599271,9193,31998,2397,32023,2639,49967,3433,13903,2337,82172,4642,32015,2744,10879,1842,26302,2473,44943,2855,159145,5507,49995,3492,24178,1940,41355,2940,396,250,77490,4417,5479,1282,9155,1680,8027,1522,907,481,8046,1629,2861,954,1047,518,2680,688,6543,1197,16718,2040,8312,1643,3134,1093,4560,984,21,38,5356,1138,0,182,29,49,427,343,0,182,507,345,185,218,0,182,143,172,883,428,1126,459,1295,472,223,255,538,271,0,182,23331,2028,317,277,689,304,1015,495,160,169,3642,1238,145,109,328,223,275,339,1401,494,7379,1362,5223,947,2090,803,569,371,98,44,7068,1729,284,236,688,390,268,207,51,70,1305,759,825,389,596,658,124,134,822,642,747,362,817,411,191,230,350,264,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
87,109393,4430,15605,1432,6294,1250,9372,1269,2876,719,7027,951,2650,653,2264,512,10388,1335,18546,1857,20832,1832,4447,874,6843,981,2206,661,43,23,0400000US55,2799940,11057,67351,3284,143019,5267,518126,8433,74902,3615,313855,7627,117197,4025,46095,2988,178649,5698,221538,6788,658058,11000,243638,7000,117808,4638,97803,3816,1901,608,2245736,12905,36428,2432,113743,4604,433787,7491,64873,3370,260638,7167,99742,3677,37219,2905,146459,5264,169476,6482,527825,9424,179772,6345,92164,3841,82073,3251,1537,614,250241,7483,5319,957,17789,1767,53803,3039,4621,1081,26207,2287,7974,1107,3172,797,13190,1611,20699,2514,54815,3508,24150,2300,10082,1280,8378,1230,42,31,50384,3063,139,102,723,298,3813,816,650,336,5422,1016,1490,497,467,288,3120,763,5026,825,16968,2118,9351,1669,1486,510,1729,579,0,145,91652,4065,8749,1078,2408,749,7729,1217,1151,619,9746,1490,1451,423,1585,473,4014,899,4093,855,25890,2224,17818,1795,4964,900,1847,644,207,135,52534,3042,1111,323,2062,724,9622,1847,731,297,4815,1006,3890,739,1388,653,1478,572,3698,786,11728,1609,8100,1519,2269,726,1570,460,72,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
84,15788,1997,2976,853,1794,696,152,159,514,411,591,312,601,352,51,57,898,460,1979,666,2438,795,1899,826,1698,574,197,158,0,185,0400000US56,285940,4681,36072,3226,23099,2317,9528,1538,6420,1409,28933,2818,20707,2355,4936,1181,10460,1463,20672,2225,57636,2988,30712,3549,15554,2069,18757,2137,2454,833,216595,5203,23324,2573,16557,1944,7605,1334,5151,1220,23823,2415,16430,2212,4367,1112,8402,1333,15522,2199,44966,2787,20675,2909,10988,1514,16638,1967,2147,793,33043,2962,6870,1442,3659,855,904,450,534,346,2973,1073,2549,817,449,353,558,343,1923,903,5822,1184,3306,967,2070,846,1211,557,215,168,4379,954,645,360,103,175,235,203,28,48,701,486,312,330,0,185,135,132,168,230,523,352,1529,832,0,185,0,185,0,185,9280,1714,1047,679,571,481,316,281,0,185,535,306,337,319,69,94,154,165,811,352,2012,502,2332,1314,441,226,623,356,32,54,6855,1802,1210,660,415,380,316,237,193,179,310,401,478,286,0,185,313,252,269,238,1875,1051,971,491,357,326,88,129,60,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
112,21207,2395,678,394,2009,911,938,492,820,389,1805,724,361,309,1150,569,1366,631,3246,934,2945,795,965,455,4389,1102,535,301,0,214,0400000US72,1053975,12607,13847,2150,63231,4124,99859,6655,31150,2846,143213,6065,39550,3255,20323,2325,60746,5022,100999,6363,237152,8232,89837,4628,56743,3751,96571,5028,754,441,849901,11254,9921,2018,46293,3594,88026,5990,26813,2728,121471,5942,33559,3205,16170,2002,48139,4243,79600,5570,191687,7326,67679,3921,38348,3344,81512,4637,683,436,102432,5263,887,461,8612,1427,7037,1618,2434,697,9198,1635,3141,899,1806,616,8016,1772,10526,1681,27751,2843,8243,1684,6261,1371,8520,1512,0,214,27214,2819,422,379,1369,594,1265,556,472,329,3035,932,789,448,588,410,1487,605,3016,802,4968,991,4667,1146,2766,862,2370,840,0,214,32842,3075,1636,644,2051,604,1075,466,311,290,4723,1007,566,355,289,254,1026,548,2496,732,6468,1394,5712,1402,4096,996,2393,770,0,214,20379,2618,303,246,2897,920,1518,600,300,380,2981,876,1134,580,320,260,712,468,2115,931,3333,1037,2571,882,883,477,1241,682,71,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
408,50955,3258,2388,718,3571,1086,2807,837,1655,634,4478,966,3406,1049,1963,729,3282,824,11866,1685,9119,1286,1315,470,4043,1079,755,408,307,237,0400000US01,1970822,16683,33725,3020,130762,6344,260719,8140,49765,4386,239685,8111,109322,5683,35829,3588,108646,5188,179149,6040,433618,9554,163993,8833,101751,5223,110625,5480,13233,1677,1680837,16054,23680,2551,96022,5611,223893,7506,43295,3978,210232,7370,96139,5358,30894,3357,97303,4786,149271,5440,377151,9622,138050,8120,83473,4943,101366,5321,10068,1510,186834,7639,5456,1358,28497,3261,29854,3633,3779,1180,18191,2406,6763,1194,2315,884,5656,1150,14576,2062,35092,2931,18124,2566,10344,1635,7161,1411,1026,615,8096,1441,108,127,446,347,644,342,357,373,727,440,233,248,218,304,327,292,591,377,3206,919,611,318,545,411,83,146,0,184,23578,2603,1168,675,521,337,1076,563,501,352,3579,1128,478,312,314,251,1503,758,1156,510,6081,1290,2840,964,2252,853,698,387,1411,489,20522,2253,925,437,1705,665,2445,779,178,145,2478,920,2303,788,125,155,575,395,1689,647,2969,853,3053,932,1094,551,562,282,421,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
246,19899,2496,2530,990,1384,516,1094,613,547,344,1187,501,965,556,380,478,930,469,3310,845,2951,952,1320,672,1528,641,531,237,1242,530,0400000US02,356567,5362,18443,2190,24611,2741,12833,1884,5240,1251,36563,3323,25239,2372,6755,1334,14595,2062,27259,3408,82953,4460,31795,3235,14016,1693,40632,2553,15633,1578,235946,5800,7762,1421,18205,2639,4907,999,3854,1248,24938,2744,18035,2009,5046,1035,11049,1814,16560,2019,56902,3568,20829,2536,8892,1201,27989,2237,10978,1693,47473,4331,1673,667,2793,862,1559,606,531,355,5661,1260,2716,622,432,283,1797,753,2792,1003,12227,2148,4265,1154,2244,813,6853,1511,1930,559,5746,1261,373,227,107,148,9,16,0,143,1067,752,144,156,15,26,13,22,334,316,1592,693,1131,811,226,179,735,364,0,143,26338,2408,999,406,764,372,4334,902,33,31,2756,541,1095,268,188,129,442,262,2658,2058,5836,707,2761,689,872,332,2550,452,1050,357,21165,2547,5106,1256,1358,450,930,494,275,216,954,449,2284,739,694,692,364,230,1605,603,3445,964,1489,608,254,200,1974,435,433,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
