GEO_ID,C08406_001E,C08406_001M,C08406_002E,C08406_002M,C08406_003E,C08406_003M,C08406_004E,C08406_004M,C08406_005E,C08406_005M,C08406_006E,C08406_006M,C08406_007E,C08406_007M,C08406_008E,C08406_008M,C08406_009E,C08406_009M,C08406_010E,C08406_010M,C08406_011E,C08406_011M,C08406_012E,C08406_012M,C08406_013E,C08406_013M,C08406_014E,C08406_014M,C08406_015E,C08406_015M,C08406_016E,C08406_016M,C08406_017E,C08406_017M,C08406_018E,C08406_018M,C08406_019E,C08406_019M,C08406_020E,C08406_020M,C08406_021E,C08406_021M,C08406_022E,C08406_022M,C08406_023E,C08406_023M,C08406_024E,C08406_024M,C08406_025E,C08406_025M,C08406_026E,C08406_026M,C08406_027E,C08406_027M,C08406_028E,C08406_028M,C08406_029E,C08406_029M,C08406_030E,C08406_030M,C08406_031E,C08406_031M,C08406_032E,C08406_032M,C08406_033E,C08406_033M,NAME,C08406_001MA,C08406_001EA,C08406_002MA,C08406_002EA,C08406_003EA,C08406_003MA,C08406_004EA,C08406_004MA,C08406_005EA,C08406_005MA,C08406_006MA,C08406_006EA,C08406_007MA,C08406_007EA,C08406_008MA,C08406_008EA,C08406_009EA,C08406_009MA,C08406_010EA,C08406_010MA,C08406_011EA,C08406_011MA,C08406_012MA,C08406_012EA,C08406_013MA,C08406_013EA,C08406_014EA,C08406_014MA,C08406_015EA,C08406_015MA,C08406_016EA,C08406_016MA,C08406_017MA,C08406_017EA,C08406_018MA,C08406_018EA,C08406_019MA,C08406_019EA,C08406_020EA,C08406_020MA,C08406_021EA,C08406_021MA,C08406_022EA,C08406_022MA,C08406_023MA,C08406_023EA,C08406_024MA,C08406_024EA,C08406_025EA,C08406_025MA,C08406_026EA,C08406_026MA,C08406_027EA,C08406_027MA,C08406_028MA,C08406_028EA,C08406_029MA,C08406_029EA,C08406_030EA,C08406_030MA,C08406_031MA,C08406_031EA,C08406_032EA,C08406_032MA,C08406_033EA,C08406_033MA,state
0400000US42,5753977,21345,4906365,22698,4392947,22918,513418,13260,409862,11872,58577,4113,44979,3153,321472,9086,223018,7681,76419,4578,226703,6524,2989093,15506,2573187,16613,2296790,16341,276397,8149,214440,6518,33910,3087,28047,2393,141764,7161,112818,4599,49923,3772,111401,4077,2764884,18192,2333178,16466,2096157,15833,237021,8164,195422,7819,24667,2258,16932,1898,179708,5859,110200,5461,26496,2179,115302,5273,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,479017,8312,420354,7937,381828,7295,38526,3846,30990,3464,4514,1360,3022,1107,13507,2298,18308,1692,8683,1689,18165,2160,238302,5597,205841,5247,184947,5039,20894,2751,16891,2522,2569,927,1434,627,7564,1700,8504,1377,6205,1488,10188,1634,240715,5591,214513,5660,196881,5456,17632,2155,14099,1746,1945,825,1588,752,5943,1259,9804,1292,2478,933,7977,1257,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1960684,17594,1808537,17764,1622593,18401,185944,9058,143289,8324,24921,2766,17734,3213,9063,1553,42856,2840,32018,3306,68210,4616,1011018,11722,922880,12474,821813,12441,101067,6408,74079,5173,15161,2393,11827,2731,4074,1147,26591,2286,21556,2430,35917,3119,949666,10454,885657,9759,800780,10216,84877,4822,69210,4743,9760,1616,5907,1325,4989,962,16265,1681,10462,1782,32293,2675,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,425858,6290,375058,5705,336199,5547,38859,2682,28165,2287,5374,983,5320,1266,1775,700,16515,1562,8220,1378,24290,1628,223937,4545,193510,4382,173454,4256,20056,2029,14721,1660,2610,751,2725,864,854,344,9366,1107,5840,1173,14367,1252,201921,3990,181548,3725,162745,3665,18803,1596,13444,1316,2764,607,2595,798,921,548,7149,1035,2380,756,9923,1149,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2810215,16828,2615553,16253,2354156,18041,261397,8119,205799,7136,34400,3226,21198,3126,21315,2202,36949,3131,34780,4088,101618,5144,1472727,12549,1361825,12902,1223624,13985,138201,6126,108319,5058,19431,2481,10451,2146,11365,1903,21664,2410,24671,3324,53202,3467,1337488,11226,1253728,11398,1130532,12272,123196,4663,97480,4360,14969,1902,10747,1767,9950,1383,15285,1783,10109,1689,48416,3675,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11604759,31349,10576389,30293,9298867,31614,1277522,20519,966412,17505,180909,8546,130201,9064,188019,8735,187316,8834,197381,8912,455654,11353,6397470,24200,5824383,24968,5091412,25468,732971,15106,533432,13414,110618,6673,88921,6965,96204,6413,107062,6551,136405,7294,233416,7136,5207289,24583,4752006,24262,4207455,23756,544551,12390,432980,11320,70291,4363,41280,3992,91815,5106,80254,4785,60976,4687,222238,8415,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1295307,8791,1138060,9940,980183,9087,157877,7060,115957,5640,22424,2458,19496,2646,32323,3274,33325,3070,29786,3032,61813,3734,723195,6152,637299,6733,543436,6820,93863,4837,68173,3900,12965,1767,12725,1983,17776,2289,18221,2290,21659,2355,28240,2503,572112,6872,500761,7093,436747,6603,64014,3808,47784,3232,9459,1561,6771,1261,14547,1953,15104,2162,8127,1422,33573,2618,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,316819,4944,264986,4962,231632,4470,33354,2609,27746,2350,3817,853,1791,415,3561,862,19416,1798,5663,1146,23193,1919,164756,3246,137306,3288,119181,2887,18125,1977,15193,1772,1935,605,997,347,1876,573,9540,1160,4159,1056,11875,1208,152063,3024,127680,2871,112451,2803,15229,1299,12553,1209,1882,501,794,211,1685,624,9876,1209,1504,425,11318,1263,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3873831,22202,3427978,20230,3053112,21424,374866,10494,289224,8801,51926,4300,33716,4212,116040,5512,87600,4227,54463,4586,187750,6797,2027295,15948,1787880,14205,1588194,14144,199686,6890,148490,5586,29528,3225,21668,3137,61909,4373,48032,3296,36547,3916,92927,4607,1846536,14851,1640098,13853,1464918,14724,175180,6002,140734,5651,22398,2754,12048,2057,54131,3862,39568,2621,17916,2207,94823,4874,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3134874,16202,2602004,18724,2266439,18830,335565,10823,261868,9123,38276,3496,35421,3232,181870,8218,112407,6258,63356,3797,175237,6460,1688676,11960,1403755,15200,1219315,15445,184440,8192,141640,6235,20680,2505,22120,2658,93540,5766,59792,3915,44276,3219,87313,4455,1446198,11004,1198249,11152,1047124,11386,151125,6221,120228,5677,17596,2031,13301,1811,88330,5282,52615,4157,19080,2182,87924,4354,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,717978,10437,661335,10306,587773,9135,73562,4484,61670,3995,7655,1352,4237,939,4412,911,23687,2036,7373,1686,21171,2177,372819,7035,342340,6700,300053,5948,42287,3275,34460,2860,5076,1051,2751,800,2072,659,13119,1553,5027,1205,10261,1466,345159,6384,318995,6804,287720,6604,31275,2961,27210,2649,2579,704,1486,545,2340,618,10568,1234,2346,832,10910,1597,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2747184,12053,2443141,12351,2197727,13099,245414,7738,195878,6382,31039,2742,18497,1964,49376,2939,92207,4090,53067,3049,109393,4430,1422072,7890,1255343,8489,1126396,8882,128947,5211,103416,4342,15653,1993,9878,1457,24405,2185,48854,2860,36773,2487,56697,3187,1325112,8033,1187798,8090,1071331,8295,116467,4399,92462,3879,15386,1723,8619,1050,24971,2227,43353,3044,16294,1943,52696,3007,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,293039,5290,256792,5133,221456,5321,35336,2902,24687,2118,6623,1483,4026,1322,4562,973,9314,1659,6583,1730,15788,1997,161419,3780,142894,3764,121860,3861,21034,2042,14774,1574,3440,880,2820,988,2577,707,4825,1037,3907,1177,7216,1173,131620,3367,113898,3251,99596,3055,14302,1727,9913,1485,3183,1017,1206,564,1985,673,4489,1323,2676,1169,8572,1382,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1055024,12424,953449,12257,851316,10864,102133,5257,78201,4673,17000,2707,6932,1571,27066,2785,32567,3029,20735,2547,21207,2395,564337,8874,507241,8630,457609,8365,49632,3310,38176,2925,7290,1545,4166,1093,12213,1775,19116,2361,12072,1881,13695,1845,490687,8173,446208,7898,393707,7373,52501,3654,40025,3221,9710,1689,2766,846,14853,2049,13451,1843,8663,1587,7512,1269,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1930539,17247,1830852,17567,1648084,16177,182768,7185,136743,6562,29918,2919,16107,2463,7416,1374,23353,2650,17963,2036,50955,3258,1023963,10669,970005,10342,862213,10252,107792,5291,79068,4613,18078,2589,10646,2123,3117,943,13671,2004,12250,1711,24920,2259,906576,11030,860847,11763,785871,10631,74976,4631,57675,3975,11840,1938,5461,1199,4299,1104,9682,1479,5713,1240,26035,2478,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,365404,5709,286422,6400,238328,5934,48094,4400,36715,3731,6678,2324,4701,1188,5752,1299,26927,2505,26404,2904,19899,2496,203382,4611,149928,4891,126686,4211,23242,2319,17804,2145,2572,723,2866,675,3958,1218,16961,2342,20424,2555,12111,2191,162022,3583,136494,3587,111642,3657,24852,2897,18911,2377,4106,1837,1835,765,1794,684,9966,967,5980,1104,7788,1250,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2705718,15760,2374824,16451,2076413,17211,298411,9825,229902,8273,40635,3959,27874,3106,54484,4683,54470,4062,73636,4656,148304,6579,1451350,11137,1271118,11489,1116598,10944,154520,6245,115589,4881,22360,3202,16571,2406,24899,2966,30040,3011,50636,3946,74657,4844,1254368,11591,1103706,11752,959815,13192,143891,7232,114313,6519,18275,2235,11303,1710,29585,3370,24430,2357,23000,2340,73647,4114,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1233398,11412,1152059,11529,1013045,11072,139014,7012,105948,6479,20794,2361,12272,1816,5481,1312,20021,2286,13170,1726,42667,3540,650991,7625,606597,8087,530482,7937,76115,4680,57264,4528,10614,1467,8237,1545,3218,1047,10816,1751,9005,1594,21355,2432,582407,7583,545462,7785,482563,7468,62899,3859,48684,3336,10180,1739,4035,852,2263,819,9205,1592,4165,835,21312,2166,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
