GEO_ID,B27012_001E,B27012_001M,B27012_002E,B27012_002M,B27012_003E,B27012_003M,B27012_004E,B27012_004M,B27012_005E,B27012_005M,B27012_006E,B27012_006M,B27012_007E,B27012_007M,B27012_008E,B27012_008M,B27012_009E,B27012_009M,B27012_010E,B27012_010M,B27012_011E,B27012_011M,B27012_012E,B27012_012M,B27012_013E,B27012_013M,B27012_014E,B27012_014M,B27012_015E,B27012_015M,B27012_016E,B27012_016M,B27012_017E,B27012_017M,B27012_018E,B27012_018M,B27012_019E,B27012_019M,B27012_020E,B27012_020M,B27012_021E,B27012_021M,B27012_022E,B27012_022M,B27012_023E,B27012_023M,B27012_024E,B27012_024M,B27012_025E,B27012_025M,B27012_026E,B27012_026M,B27012_027E,B27012_027M,B27012_028E,B27012_028M,B27012_029E,B27012_029M,B27012_030E,B27012_030M,B27012_031E,B27012_031M,B27012_032E,B27012_032M,B27012_033E,B27012_033M,B27012_034E,B27012_034M,B27012_035E,B27012_035M,B27012_036E,B27012_036M,B27012_037E,B27012_037M,B27012_038E,B27012_038M,B27012_039E,B27012_039M,B27012_040E,B27012_040M,B27012_041E,B27012_041M,B27012_042E,B27012_042M,B27012_043E,B27012_043M,B27012_044E,B27012_044M,B27012_045E,B27012_045M,B27012_046E,B27012_046M,B27012_047E,B27012_047M,B27012_048E,B27012_048M,B27012_049E,B27012_049M,B27012_050E,B27012_050M,B27012_051E,B27012_051M,B27012_052E,B27012_052M,B27012_053E,B27012_053M,B27012_054E,B27012_054M,B27012_055E,B27012_055M,B27012_056E,B27012_056M,B27012_057E,B27012_057M,B27012_058E,B27012_058M,B27012_059E,B27012_059M,B27012_060E,B27012_060M,B27012_061E,B27012_061M,B27012_062E,B27012_062M,B27012_063E,B27012_063M,B27012_064E,B27012_064M,B27012_065E,B27012_065M,B27012_066E,B27012_066M,B27012_067E,B27012_067M,B27012_068E,B27012_068M,B27012_069E,B27012_069M,B27012_070E,B27012_070M,B27012_071E,B27012_071M,B27012_072E,B27012_072M,B27012_073E,B27012_073M,B27012_074E,B27012_074M,B27012_075E,B27012_075M,B27012_076E,B27012_076M,B27012_077E,B27012_077M,B27012_078E,B27012_078M,B27012_079E,B27012_079M,B27012_080E,B27012_080M,B27012_081E,B27012_081M,B27012_082E,B27012_082M,B27012_083E,B27012_083M,B27012_084E,B27012_084M,B27012_085E,B27012_085M,B27012_086E,B27012_086M,B27012_087E,B27012_087M,B27012_088E,B27012_088M,B27012_089E,B27012_089M,B27012_090E,B27012_090M,B27012_091E,B27012_091M,B27012_092E,B27012_092M,B27012_093E,B27012_093M,B27012_094E,B27012_094M,NAME,B27012_001EA,B27012_001MA,B27012_002MA,B27012_002EA,B27012_003MA,B27012_003EA,B27012_004EA,B27012_004MA,B27012_005EA,B27012_005MA,B27012_006EA,B27012_006MA,B27012_007EA,B27012_007MA,B27012_008MA,B27012_008EA,B27012_009MA,B27012_009EA,B27012_010EA,B27012_010MA,B27012_011EA,B27012_011MA,B27012_012EA,B27012_012MA,B27012_013MA,B27012_013EA,B27012_014MA,B27012_014EA,B27012_015EA,B27012_015MA,B27012_016EA,B27012_016MA,B27012_017EA,B27012_017MA,B27012_018EA,B27012_018MA,B27012_019MA,B27012_019EA,B27012_020MA,B27012_020EA,B27012_021EA,B27012_021MA,B27012_022EA,B27012_022MA,B27012_023EA,B27012_023MA,B27012_024MA,B27012_024EA,B27012_025MA,B27012_025EA,B27012_026EA,B27012_026MA,B27012_027EA,B27012_027MA,B27012_028EA,B27012_028MA,B27012_029EA,B27012_029MA,B27012_030MA,B27012_030EA,B27012_031EA,B27012_031MA,B27012_032MA,B27012_032EA,B27012_033EA,B27012_033MA,B27012_034EA,B27012_034MA,B27012_035MA,B27012_035EA,B27012_036MA,B27012_036EA,B27012_037EA,B27012_037MA,B27012_038MA,B27012_038EA,B27012_039EA,B27012_039MA,B27012_040EA,B27012_040MA,B27012_041MA,B27012_041EA,B27012_042EA,B27012_042MA,B27012_043MA,B27012_043EA,B27012_044EA,B27012_044MA,B27012_045EA,B27012_045MA,B27012_046EA,B27012_046MA,B27012_047MA,B27012_047EA,B27012_048EA,B27012_048MA,B27012_049EA,B27012_049MA,B27012_050EA,B27012_050MA,B27012_051EA,B27012_051MA,B27012_052MA,B27012_052EA,B27012_053EA,B27012_053MA,B27012_054EA,B27012_054MA,B27012_055EA,B27012_055MA,B27012_056MA,B27012_056EA,B27012_057EA,B27012_057MA,B27012_058MA,B27012_058EA,B27012_059EA,B27012_059MA,B27012_060EA,B27012_060MA,B27012_061MA,B27012_061EA,B27012_062EA,B27012_062MA,B27012_063MA,B27012_063EA,B27012_064MA,B27012_064EA,B27012_065EA,B27012_065MA,B27012_066EA,B27012_066MA,B27012_067MA,B27012_067EA,B27012_068EA,B27012_068MA,B27012_069MA,B27012_069EA,B27012_070EA,B27012_070MA,B27012_071EA,B27012_071MA,B27012_072MA,B27012_072EA,B27012_073EA,B27012_073MA,B27012_074MA,B27012_074EA,B27012_075MA,B27012_075EA,B27012_076EA,B27012_076MA,B27012_077EA,B27012_077MA,B27012_078MA,B27012_078EA,B27012_079EA,B27012_079MA,B27012_080MA,B27012_080EA,B27012_081EA,B27012_081MA,B27012_082MA,B27012_082EA,B27012_083EA,B27012_083MA,B27012_084EA,B27012_084MA,B27012_085MA,B27012_085EA,B27012_086EA,B27012_086MA,B27012_087MA,B27012_087EA,B27012_088EA,B27012_088MA,B27012_089EA,B27012_089MA,B27012_090MA,B27012_090EA,B27012_091MA,B27012_091EA,B27012_092EA,B27012_092MA,B27012_093MA,B27012_093EA,B27012_094EA,B27012_094MA,state
0400000US18,4851707,3062,2043523,16554,1174026,10825,1139315,10627,980788,10990,903355,11182,84816,4540,3324,848,19731,2391,158527,6428,34711,2158,34382,2161,19314,1778,9567,1342,29266,2013,2086,518,329,232,869497,12328,845614,12011,739464,11971,690565,11487,54448,3419,2505,694,21104,2382,106150,5019,23883,2002,23561,2032,15402,1774,6558,1069,19586,1922,1274,468,322,259,1277716,13704,555457,9064,498555,8745,333283,7629,248913,6994,51954,3533,9793,1671,37627,2855,165272,6533,56902,2933,56275,2907,21998,1553,21537,2153,55592,2922,3171,804,627,389,722259,10489,670441,10253,514393,9365,386870,8574,65990,3943,10484,1460,73950,4490,156048,6888,51818,2582,51634,2540,19860,1745,22866,1733,50728,2499,3382,673,184,194,1530468,14796,610407,9115,329127,8845,243667,6911,105827,4988,31343,2800,68532,3817,83819,4517,85460,4860,281280,3922,280177,3838,110978,3709,107269,3760,278505,3826,29696,2570,1103,553,920061,10754,515206,10870,404646,9819,221281,6829,48328,3082,69770,3840,125386,6205,110560,5466,404855,3500,403491,3513,131654,3812,170263,4811,401185,3525,50739,2810,1364,522,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2308437,2349,1074174,9278,619040,6331,597698,6063,544170,6037,479276,5983,75801,3683,2219,756,13224,1603,53528,3749,21342,1673,21326,1671,10567,1252,8245,992,18521,1548,1143,464,16,28,455134,6791,443041,6597,410448,6234,372322,6251,43290,2974,1683,534,14681,1746,32593,2483,12093,1463,12093,1463,7298,1138,3891,639,10218,1346,814,341,0,151,612064,9022,261310,5903,223782,5564,175311,5293,122253,4491,31782,2547,5790,1123,27333,2487,48471,3471,37528,1781,37185,1775,11526,1100,18995,1365,36582,1794,2879,590,343,224,350754,6584,315303,6279,270408,6027,190792,5460,44959,2537,6647,1155,46960,3241,44895,2784,35451,2070,35407,2077,10702,1285,18729,1495,34924,2084,2941,745,44,57,622199,7609,250316,5234,113028,4440,92720,4165,37878,2774,15615,1643,22532,2094,38525,3158,20308,2075,137288,2094,137140,2120,40945,1938,71832,2295,136569,2128,17629,1620,148,140,371883,6289,169901,5649,144963,5175,73306,3755,25524,2210,24537,2213,51464,3432,24938,2484,201982,3049,201683,3009,52205,2362,113465,3119,200911,3015,32287,1817,299,246,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2105499,2916,980426,7898,566963,6408,542251,6029,475329,6503,423813,6851,51726,2785,2158,589,7409,1125,66922,3599,24712,1454,24423,1491,13680,1296,7747,869,21227,1439,1143,364,289,284,413463,6033,397808,5764,357621,5519,326214,5884,32629,2352,1411,594,5604,959,40187,2916,15655,1543,15451,1561,8914,1138,4941,983,13122,1528,568,251,204,170,540294,7602,233794,6208,206025,5414,139365,4394,103198,3511,23087,2056,4487,1071,12018,1592,66660,4081,27769,2375,27724,2367,7965,1171,12634,1272,27288,2318,2091,532,45,64,306500,5632,278568,5439,215726,5375,163389,5323,33229,2603,5068,934,20047,1856,62842,3133,27932,1714,27838,1697,8936,1065,13788,1289,27170,1652,2593,685,94,146,584779,7806,224695,5488,110410,4834,83917,4259,34542,3125,16151,1778,20481,2012,28021,2506,26493,2797,114285,2110,114001,2159,32444,2254,53122,2209,113687,2157,12006,1264,284,247,360084,5476,194774,5431,151974,5305,82767,3830,24505,2052,24437,2374,37337,2501,42800,2602,165310,2196,164424,2223,39455,2242,83790,2629,163640,2220,21172,1884,886,374,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3276692,2482,1306953,12792,727823,9792,702076,10048,612480,9036,553643,8384,63168,3917,2823,702,11043,1379,89596,5480,25747,1970,25672,1967,15139,1463,7508,1239,22547,2018,1636,445,75,126,579130,7638,564780,7588,501456,7236,464553,7175,43706,3226,2108,709,11509,1822,63324,3990,14350,1444,14272,1440,9592,1201,3968,977,12389,1271,482,234,78,97,767495,10570,345489,8522,314621,7974,195821,7205,143315,6438,32025,2729,6156,1085,20060,2197,118800,5702,30868,2239,30753,2254,13926,1414,11371,1446,30407,2214,2448,670,115,96,422006,7894,391613,7773,291736,6831,216343,6855,42916,3507,5954,1171,37025,2873,99877,4628,30393,2072,30282,2070,14132,1435,10893,1281,29616,1977,2999,712,111,136,1202244,12281,497561,8560,295589,8007,222863,6431,77189,3867,25647,2189,76363,3361,93550,4736,72726,4169,201972,2610,201590,2562,71625,3087,66117,2418,200139,2500,33049,2553,382,221,704683,7700,417056,7150,323547,6130,138053,5028,38247,2270,70098,3396,132816,4644,93509,4573,287627,3154,287118,3144,94441,3287,105265,3792,285126,3129,52901,2545,509,263,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3381457,2460,1432807,12937,797694,9136,764693,8654,617617,9086,540371,9705,79987,4820,3652,926,15831,1910,147076,6039,33001,2586,32833,2563,20588,2091,8810,1528,26756,2295,2172,734,168,143,635113,8786,616489,8816,513041,8865,452960,8592,56720,3613,3592,815,25097,2315,103448,4766,18624,1717,18554,1747,11259,1619,5355,946,14919,1497,1079,380,70,87,780230,13839,344546,9054,315392,8807,185371,6349,126973,4970,36665,3136,6358,1414,23866,2626,130021,5830,29154,2390,28622,2330,12547,1528,9048,1474,27984,2260,1850,506,532,389,435684,9675,402467,9245,276791,7380,185420,6177,49170,3267,7381,1244,53625,4073,125676,5567,33217,2568,32919,2543,12866,1530,10141,1625,31665,2457,3423,679,298,279,1168420,11253,457650,8001,270048,7766,192129,6369,66599,4864,29216,2693,59446,3682,84342,4674,77919,4794,187602,3002,186549,3065,61666,3143,54985,2530,184096,3103,28540,2322,1053,476,710770,9264,435742,8437,323286,7975,143022,5519,48522,3284,52688,3277,132745,5745,112456,6479,275028,3404,273189,3330,81978,2862,83993,3307,267696,3426,60964,3100,1839,786,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1050208,1333,419005,6073,237974,4371,228488,4237,197659,4613,170958,4835,17613,1904,1561,525,15006,1905,30829,2703,9486,1022,9478,1021,5357,831,2420,599,8029,970,624,310,8,14,181031,4586,174626,4454,159989,4399,141729,4460,11765,1290,486,270,11369,1546,14637,1668,6405,952,6302,924,4350,825,1372,494,5077,830,283,188,103,115,295470,6492,129043,4292,110655,4087,79560,3768,49752,2903,10475,1549,2516,678,20643,1934,31095,2445,18388,1474,18364,1479,7300,912,6475,977,17858,1488,1812,470,24,40,166427,4729,151069,4534,126441,4478,83338,3843,16374,1808,3317,948,29239,2714,24628,2475,15358,1223,15201,1256,5359,928,6334,901,14729,1249,1645,411,157,183,335733,7244,139373,4415,68019,4083,58307,3796,16402,1803,6260,892,18599,2174,33210,3211,9712,1342,71354,1861,71354,1861,23409,1698,27437,1895,70424,1845,12778,1269,0,155,196360,4517,97910,4085,86708,3734,28973,1829,11158,1293,20665,2055,47120,3198,11202,1407,98450,1561,98376,1549,29745,1618,42358,2142,97361,1565,22095,1627,74,59,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4447078,2405,2146693,16245,1165832,9303,1116883,8900,984477,9117,885800,10438,97611,4841,4472,1087,23729,2542,132406,6629,48949,2926,47820,2883,35142,2442,10332,1353,38334,2464,2273,575,1129,498,980861,12004,949516,12006,874114,11172,791770,10925,76943,4165,4228,940,36044,3106,75402,5102,31345,2218,31040,2216,23036,1792,7060,1227,24185,2008,2313,618,305,278,1043681,13585,438476,7656,387542,7523,282383,6494,205228,6506,42252,3395,6151,1250,36310,3113,105159,5559,50934,2496,50208,2399,28646,1956,14923,1631,48371,2328,3344,726,726,498,605205,9991,551208,10296,463707,9292,335473,8938,61771,3793,8020,1229,76583,4507,87501,4837,53997,2361,53658,2381,28830,1700,17944,1796,51461,2366,3069,672,339,232,1256704,11674,492307,7659,273461,7348,212128,6874,100866,5142,31742,2478,37593,2956,76007,4160,61333,4303,218846,3719,216571,3734,115149,3603,65318,2952,211611,3849,27393,2101,2275,803,764397,9690,429636,8901,354394,8019,189546,6708,46062,3288,43706,3345,114326,5353,75242,4672,334761,3699,330475,3794,150562,4055,112292,4034,324106,3805,53435,2810,4286,1020,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5168879,1492,2217725,17332,1246311,13024,1192131,12519,1139110,12545,1016257,11998,91144,5129,3921,989,75084,4606,53021,3772,54180,3175,53621,3195,36493,2532,11012,1552,40277,2882,3694,1050,559,359,971414,10613,939252,10615,913310,10067,812553,10511,71558,4488,2742,806,70505,4544,25942,2879,32162,2332,32162,2332,26038,2137,6048,1167,23149,1857,1434,461,0,195,1446010,14137,608707,10134,544005,9669,479101,9443,316401,7516,81124,4339,12225,1600,114619,5459,64904,5302,64702,3028,64233,3031,33758,2178,23117,2071,61961,2993,5268,1017,469,466,837303,10195,766606,9744,727290,9769,499762,9887,99181,4439,10314,1348,170382,6454,39316,3747,70697,3162,70549,3178,34796,2288,26008,1996,66738,3145,6322,909,148,166,1505144,13966,604579,8827,328517,8455,301248,7940,108352,4623,42040,3667,51978,3462,160850,7234,27269,2907,276062,3772,274912,3885,113636,4015,89677,3573,269244,3897,52924,2986,1150,491,900565,10156,476424,8679,456010,8671,209543,6961,55858,3115,62294,3736,208393,7406,20414,2333,424141,4187,423244,4212,154379,4853,148802,4350,414253,4349,93511,3500,897,415,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7508879,2688,2781762,18950,1592828,12745,1547994,12084,1366541,11904,1247020,12090,126522,5184,5250,941,39532,2515,181453,6247,44834,2190,44456,2187,28827,1819,13117,1466,37601,1998,1588,434,378,228,1188934,11455,1161213,11298,1055997,11426,965389,11490,81602,3640,4215,929,50301,3163,105216,5030,27721,1976,27534,1975,18711,1658,7949,1079,23451,1783,1748,488,187,171,2010792,17797,871989,10640,794122,9827,558619,8100,404380,8064,82761,4046,17035,2017,83740,4218,235503,7246,77867,3012,77616,3029,39937,2411,28638,1847,76391,2952,6239,958,251,193,1138803,11494,1059277,11414,860024,11552,626993,10313,106555,4302,15761,1685,154793,5300,199253,7013,79526,2993,79085,2944,38029,1916,31265,2052,77832,2998,6307,1097,441,306,2716325,15530,1151649,10230,655425,9918,505867,8506,231327,6319,56660,3078,129813,4224,214178,6675,149558,6473,496224,3771,494762,3670,260969,3789,170779,4302,491706,3604,62304,2983,1462,548,1564676,11034,886718,10512,738078,9996,378665,6342,91466,4841,122627,4726,285252,8276,148640,5969,677958,4156,676024,4066,325417,5097,260011,5149,671130,4102,102959,3698,1934,534,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4044274,1846,1868746,13975,1072941,9069,1041418,8625,949251,9146,842553,9284,105635,4387,1973,463,31634,2109,92167,4451,31523,2052,31323,2063,17956,1539,10018,935,25501,1892,1595,434,200,169,795805,9641,777958,9345,731887,9225,660818,9119,59718,3237,2852,873,33628,3184,46071,3140,17847,1346,17712,1356,10840,1084,6056,809,14179,1242,670,269,135,185,1158019,12545,500428,8096,444037,7583,357201,6919,246584,6734,53536,2996,11204,1430,63472,3053,86836,4257,56391,2526,56092,2513,18899,1670,28285,1717,54420,2328,3493,720,299,214,657591,7840,606412,7869,539210,7667,380947,7746,81877,4120,12675,1410,94799,4239,67202,3576,51179,2530,51005,2512,16451,1401,26989,1770,49901,2493,4048,799,174,162,1017509,10372,410860,6833,186947,5999,158222,5698,60886,3020,22750,1694,35782,2273,64171,3678,28725,2597,223913,3024,223352,3010,69496,2653,118420,3211,222029,2972,23227,1725,561,268,606649,7389,287312,6333,254325,6138,120510,4192,43528,2766,37610,2577,87540,3962,32987,2873,319337,3387,318517,3407,86694,3046,176325,3332,315830,3518,40143,2197,820,402,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2172802,2184,850069,11268,462379,8403,442308,7956,365400,7426,324138,7007,43952,3306,3291,1026,9834,1844,76908,4650,20071,1634,20065,1633,11151,1293,6498,1177,18083,1604,1163,457,6,13,387690,7166,378745,6860,326209,7531,294870,7267,33045,2873,2384,765,14656,2013,52536,3904,8945,1418,8886,1420,5542,1164,3308,865,7689,1257,497,311,59,89,474620,10317,213681,7693,193111,7442,111819,5931,79997,4751,19057,2808,3739,915,13883,1749,81292,4533,20570,1725,20490,1724,7373,1293,7349,1167,19508,1724,1928,562,80,107,260939,7438,240958,7051,160638,6303,111341,5219,25063,2779,3768,865,29016,2737,80320,4435,19981,2003,19886,2010,7118,1388,8287,1507,19418,2000,2269,625,95,131,848113,10272,335610,8190,211192,7710,145432,5982,41028,3353,17634,2007,51622,3693,70574,4134,65760,4361,124418,2173,123885,2179,29386,2186,41575,2291,123081,2190,23011,1808,533,333,512503,8110,317530,7337,232734,6431,88756,4925,28845,3044,52545,3056,108570,4523,84796,4544,194973,3244,194589,3219,42563,2835,67558,2992,193395,3347,51642,2609,384,258,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
