GEO_ID,B19001A_001E,B19001A_001M,B19001A_002E,B19001A_002M,B19001A_003E,B19001A_003M,B19001A_004E,B19001A_004M,B19001A_005E,B19001A_005M,B19001A_006E,B19001A_006M,B19001A_007E,B19001A_007M,B19001A_008E,B19001A_008M,B19001A_009E,B19001A_009M,B19001A_010E,B19001A_010M,B19001A_011E,B19001A_011M,B19001A_012E,B19001A_012M,B19001A_013E,B19001A_013M,B19001A_014E,B19001A_014M,B19001A_015E,B19001A_015M,B19001A_016E,B19001A_016M,B19001A_017E,B19001A_017M,NAME,B19001A_001EA,B19001A_001MA,B19001A_002EA,B19001A_002MA,B19001A_003MA,B19001A_003EA,B19001A_004MA,B19001A_004EA,B19001A_005MA,B19001A_005EA,B19001A_006EA,B19001A_006MA,B19001A_007EA,B19001A_007MA,B19001A_008MA,B19001A_008EA,B19001A_009MA,B19001A_009EA,B19001A_010MA,B19001A_010EA,B19001A_011EA,B19001A_011MA,B19001A_012EA,B19001A_012MA,B19001A_013MA,B19001A_013EA,B19001A_014MA,B19001A_014EA,B19001A_015MA,B19001A_015EA,B19001A_016EA,B19001A_016MA,B19001A_017EA,B19001A_017MA,state
0400000US18,2146849,9528,133843,5113,112852,5261,118603,4995,125415,5566,118753,4322,125737,3972,119127,4759,121029,4796,104408,4699,180866,5404,246692,6644,276929,6268,160534,5154,81600,4649,66709,4009,53752,3040,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1155028,5889,69776,3332,61536,3040,58065,3176,66818,3376,66177,3113,63173,3362,57255,3031,62003,3345,48954,2639,105408,4116,134518,4263,155293,4322,90663,3563,46268,2774,37291,2538,31830,2251,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,982119,5617,55325,2741,51160,3275,51616,3493,56910,2830,52555,2815,54776,3120,53389,2904,48546,2879,46417,3058,89083,3299,107935,4481,120370,3960,79719,3470,43116,2724,35353,2523,35849,2390,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1522463,8221,147228,5764,107569,4045,99165,4724,98512,3963,88615,4804,90119,4256,77791,4380,76934,3234,68356,3675,116289,4412,152578,4647,169925,5840,102398,3791,51095,3165,40270,2681,35619,2157,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1137010,7991,80874,4536,67342,3870,61276,3710,65218,4007,54914,4078,60696,3743,48051,2528,54371,3486,47820,3257,86268,4179,115932,4741,143911,6193,95704,4578,54768,3315,50114,2743,49751,2991,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,535329,4183,37737,2615,34271,2693,31222,2109,31633,2388,30618,2540,34373,2588,29038,2429,27669,2554,22689,1799,49439,3337,57827,3310,63447,3022,38296,2313,18429,1670,13876,1556,14765,1559,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1337133,6938,49282,2965,42928,3104,43613,2998,47289,3327,42391,2857,44867,3375,45308,2792,48138,3428,42839,2933,92674,4189,130647,4468,182051,5237,155530,5314,106896,4100,128673,4367,134007,3780,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2116175,10642,122871,5687,99293,4319,91656,4594,89166,3917,74748,4109,80781,4412,78111,3656,74986,4315,72647,3988,141834,5754,203812,6448,274296,7245,219961,7364,145533,5548,168128,5319,178352,5181,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3128688,10327,205242,5994,168997,5584,175893,5530,179374,5521,172057,6310,175466,4834,169675,5232,162820,5160,141540,4348,273502,6098,331909,7222,383738,7097,240805,6704,129488,4129,118248,3958,99934,3622,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1890081,6150,90253,3689,82127,3575,82218,3726,84511,3783,80808,3657,89998,3627,85398,3527,90943,4172,81959,3041,154226,4304,215617,4995,275114,5052,184637,5056,100964,3995,96406,3934,94902,3652,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,686848,6057,55278,3446,47506,3142,42971,3285,42115,3014,35248,2785,40338,2958,37162,3356,34801,2884,31093,3003,60103,3418,72030,4029,74969,4500,47924,3498,23834,2279,21355,2359,20121,2250,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2003414,10030,141422,5078,118037,4943,113667,4316,120116,4999,111742,4912,120852,5224,106031,4671,106294,4238,88296,4291,177625,5783,213288,7030,239431,6951,140426,5181,77039,3724,69873,3480,59275,3397,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,376303,3749,26494,2096,22265,2206,23405,1921,25590,1975,22378,2161,21587,1988,21170,1915,18999,2055,17114,1672,30041,2378,42607,2865,45148,2775,27194,2298,12745,1337,10265,1272,9301,1041,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,667008,4409,35931,2294,34768,2568,34157,2718,36566,2532,36113,2409,37224,2540,32912,2341,38634,2400,29939,2432,59811,3224,77869,3537,89410,3341,53418,3067,26299,2134,23973,1632,19984,1385,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,761464,7715,46063,3538,37181,2718,38427,2830,47506,3486,40319,3108,44336,3434,38599,2906,40675,3220,35344,2694,64730,3925,85708,4269,94495,4182,58036,4045,34713,2831,29232,2291,26100,2288,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,495773,4607,21994,2609,20781,2224,20836,2605,22362,2466,21511,2577,22617,2354,20191,2159,21145,2163,22269,2393,39948,3120,52626,2457,73308,3872,51177,3060,26895,2123,32512,2246,25601,2017,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2335019,10546,102363,4881,85342,4326,93280,3935,88397,4115,91685,4484,88861,4309,86734,3484,77961,3859,79001,4471,162710,5708,220340,7345,307551,8138,246557,5920,163816,5143,214986,6188,225435,5142,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,588604,6683,50188,3497,36708,2894,38395,3167,35860,2859,35160,2739,33066,2579,29751,2488,28064,2631,22935,2251,45563,3291,54250,3127,70972,3313,41764,2935,24668,2126,24094,2322,17166,1735,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,5072850,13701,309600,7700,237276,6646,238760,7234,237596,7569,210425,6627,217836,6696,192397,6168,203739,6794,184149,6569,374071,9991,506093,11546,638034,9072,476662,9678,302447,7319,340097,7276,403668,9197,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2731213,13656,181484,7109,156329,5839,147557,6252,159449,5886,150166,6874,155519,5762,135117,5264,139337,5920,125708,5724,233314,7510,286119,6995,340614,7664,204490,7117,110857,4364,101031,4716,104122,4500,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,270519,2736,16333,1930,12576,1467,11125,1421,14596,1607,13288,1448,14155,1508,15031,1966,13551,1522,12276,1494,22874,1934,29454,2396,36098,2241,24610,1997,11485,1051,11035,1460,12032,1452,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3845516,11923,248533,7132,212314,5721,216091,5586,229046,6425,198601,6152,222010,7231,201019,6383,202285,6073,174518,5833,335496,7860,420312,8318,478010,9519,292491,7497,151221,5893,138942,5070,124627,4854,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1127134,5574,81885,3549,67973,2816,67474,3413,69604,3463,65003,3107,65650,2951,61152,3117,62220,2322,50182,2732,93217,4194,121251,4253,130964,4869,77559,3460,40147,2435,37634,2586,35219,2061,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1353425,7348,102662,5353,74795,4477,77735,4038,79729,4638,71081,3837,69544,3601,70611,3955,71645,3586,56942,3196,117929,5182,139313,5713,164684,6056,107791,4113,55869,3775,50078,3017,43017,2525,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4220647,11584,246561,7302,217276,5021,223484,6078,230854,6934,215117,5546,216267,5807,200828,5458,206646,6391,178218,5375,359129,7587,450186,9384,557858,10549,352664,6758,197703,5711,191188,5837,176668,3875,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,354996,3734,24493,2327,19703,2124,17814,1800,16663,1948,15181,2000,15907,1623,14612,1851,16425,2261,14843,1911,25755,2671,37057,3035,45252,3235,34109,2649,19820,1835,19786,2001,17576,1841,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1259206,9389,85888,4749,66563,3867,72416,4037,73693,4218,69698,4067,66713,3435,66950,4103,67804,3973,58350,3663,109971,4842,133688,5017,150147,5040,96593,4231,48473,2887,48639,3347,43620,3001,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,294252,3009,16208,1798,14782,1456,15008,1605,17463,1578,15953,1731,16836,1819,17775,1998,15275,1609,16339,1764,25761,2017,33567,2277,40343,2358,21170,2092,11193,1516,8879,1212,7700,1215,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1997158,10087,152104,6195,131116,5135,119081,4819,122147,5665,119872,5748,126041,5438,106290,5866,103421,4902,94586,4725,168509,5950,201118,6448,225625,7036,128149,5343,73019,4096,62612,3948,63468,3294,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6900753,23394,465890,11754,353417,9372,364381,9334,380885,8251,354574,9525,353665,9515,335877,8637,323802,9463,286910,9450,556157,13098,686337,13663,835531,17094,577786,12043,327959,8397,347365,9357,350217,8668,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,812726,5735,40098,2863,30699,2555,35073,2684,37346,2765,35938,2556,38330,2810,38534,2804,40975,2823,40770,3021,75435,3939,104149,4540,116862,4400,72881,3567,41078,2655,35876,2522,28682,2457,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,250101,2853,13536,1404,14587,1542,13657,1254,12583,1326,12045,1299,13481,1363,11858,1426,13363,1444,11391,1264,21745,1508,28177,2025,34773,2132,20053,1585,11367,1201,8813,1167,8672,858,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2220729,11481,108742,4053,82569,4367,89077,4486,91280,4092,89007,3944,94840,4135,95342,4586,97496,4538,81702,4757,172918,5694,224642,7542,293453,8564,208592,5500,143706,5007,166677,5311,180686,4954,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2186697,10874,126929,5809,94215,4567,91916,5107,107592,4513,96784,5073,102180,4664,100050,4639,102858,4925,97321,3822,180549,5791,245954,6528,289908,7278,200511,6088,125002,4219,118922,5188,106006,4621,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,703788,5738,71761,3743,50570,3253,52141,3194,51555,3259,42889,2836,42528,3445,34682,2401,36920,2531,30715,2353,58058,3751,67329,4113,78471,3657,39130,2620,19012,1959,15213,1535,12814,1418,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2058573,8018,109818,3836,104629,4878,106987,4524,113212,4010,108082,4767,107331,4129,106065,4490,104809,4262,97340,3538,182119,4682,238591,5476,282970,6316,176197,4168,85855,4025,71075,3055,63493,3061,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,209943,3126,10518,1492,11260,1713,11237,1534,10377,1510,9792,1482,10694,1668,9210,1484,10519,1463,9057,1438,17886,1896,22713,2440,31655,2421,19341,1886,10625,1781,9736,1379,5323,1121,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,872911,10701,246101,7196,100065,4653,92790,4518,74094,3453,57557,4166,47057,3368,42722,3121,37151,3214,28169,2154,40479,3781,40335,2721,32298,2538,12712,1790,7131,1166,8629,1324,5621,1189,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1315608,8562,97459,3949,86165,4749,78323,3914,76653,3832,71777,3691,72621,4272,70859,4532,62299,3292,56240,2962,108158,5068,135501,5117,161408,6088,99208,5072,51177,3390,50011,3007,37749,2661,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,188219,2595,5705,935,5904,798,5813,1012,7160,1139,6379,1181,7757,1116,6882,1425,7565,1130,5652,863,13669,1728,22191,1972,28715,2352,21802,2085,14887,1560,14773,1493,13365,1516,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1996144,9554,139508,5646,107910,5131,104346,4623,121046,5277,107234,4654,111556,5882,109627,5173,106029,5094,89272,4159,166927,5959,213860,7481,233180,8050,158193,5230,82777,4480,76962,4386,67717,3780,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,917745,6891,72597,4377,67519,3791,62075,3712,65039,3842,55215,3053,57306,3562,46602,3186,48903,3497,41806,3302,82600,4911,88421,4035,96691,4096,57254,3587,29743,2588,24058,2299,21916,2042,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
