GEO_ID,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,NAME,B25072_001EA,B25072_001MA,B25072_002MA,B25072_002EA,B25072_003MA,B25072_003EA,B25072_004MA,B25072_004EA,B25072_005MA,B25072_005EA,B25072_006EA,B25072_006MA,B25072_007EA,B25072_007MA,B25072_008MA,B25072_008EA,B25072_009MA,B25072_009EA,B25072_010EA,B25072_010MA,B25072_011EA,B25072_011MA,B25072_012EA,B25072_012MA,B25072_013MA,B25072_013EA,B25072_014MA,B25072_014EA,B25072_015EA,B25072_015MA,B25072_016MA,B25072_016EA,B25072_017EA,B25072_017MA,B25072_018EA,B25072_018MA,B25072_019MA,B25072_019EA,B25072_020EA,B25072_020MA,B25072_021EA,B25072_021MA,B25072_022EA,B25072_022MA,B25072_023EA,B25072_023MA,B25072_024MA,B25072_024EA,B25072_025MA,B25072_025EA,B25072_026EA,B25072_026MA,B25072_027EA,B25072_027MA,B25072_028EA,B25072_028MA,B25072_029EA,B25072_029MA,state
0400000US49,272102,6236,46627,2617,9049,1645,4851,992,3460,1048,5698,1198,20572,1869,2997,1128,86232,3665,24584,2378,11481,1530,12703,1850,7622,1317,25448,2405,4394,1182,113258,4899,28680,2897,11791,1539,13012,1853,9579,1610,43593,3474,6603,1087,25985,2045,4126,811,1927,569,2594,650,2030,590,11619,1392,3689,1097,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,74957,2865,8824,1249,1376,543,680,408,1313,598,768,465,4073,791,614,342,20293,1506,4837,888,2716,686,1918,701,2215,663,7590,1208,1017,455,33325,2133,7191,1302,5230,1037,3718,721,2685,732,11793,1240,2708,624,12515,1360,1950,605,1227,356,2097,549,1191,331,4875,929,1175,366,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1028525,13454,98382,5258,10531,1639,9354,1530,9646,1797,9243,1475,52287,4036,7321,1411,303784,7053,71866,4355,47909,3274,37706,3443,27979,2831,102920,4041,15404,2204,504900,11351,124275,5304,63717,4745,57302,3981,43348,3515,177838,6810,38420,3421,121459,4365,17777,1810,9291,1356,13183,1671,8941,1331,54700,2931,17567,1610,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,993180,12832,106851,4844,15816,2686,8407,1641,10210,1749,9477,1665,56497,3810,6444,1224,283979,7011,73859,4917,40757,3023,36753,3632,24082,2603,96060,5309,12468,2273,472486,9730,117202,5276,62197,3993,55520,3649,42175,3171,167756,7073,27636,2647,129864,3968,16481,1886,10375,1504,13584,1650,13989,1758,63757,2955,11678,1584,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,207786,4871,24679,2284,6506,1481,2380,885,795,417,983,468,10237,1646,3778,954,47610,2847,12778,1697,4689,1020,3725,877,3177,827,14720,1693,8521,1677,103872,4193,26686,2571,9456,1363,8549,1341,8232,1294,31092,2441,19857,2061,31625,2111,5025,839,2697,699,3854,949,3874,797,8538,1066,7637,1124,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,748584,9486,95362,4092,16767,1756,9699,1634,9612,1627,6762,1259,48509,3189,4013,1079,197983,5128,59559,3612,31222,2740,21336,2397,15665,1891,62833,3588,7368,1348,335542,7103,95027,4877,40138,2545,38922,2787,26798,2690,115024,4865,19633,2078,119697,3651,16003,1336,9766,1149,14623,1449,12106,1719,56022,2472,11177,1343,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,69184,3701,10247,1424,2265,830,1197,702,1360,609,837,527,3846,777,742,374,19568,2043,5363,1295,2998,961,1982,711,2099,662,5361,1132,1765,707,31602,2649,9106,1498,4235,1125,3114,935,2709,929,9241,1483,3197,784,7767,1140,893,359,1083,443,1290,560,329,219,2429,742,1743,633,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,385817,7079,29698,2731,2919,948,1171,568,1196,474,1652,639,10436,1533,12324,1607,88458,3913,11989,1661,6427,1238,5145,1222,4757,1305,24586,2235,35554,2862,205505,6247,24169,2369,12452,1741,11476,1695,9743,1585,51778,3319,95887,4245,62156,3348,6643,1218,3070,808,4378,930,3125,791,13023,1944,31917,2396,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,576604,10418,67158,4081,8738,1483,6824,1745,6031,1358,4289,998,31670,2688,9606,1728,148623,6203,36056,3874,15951,2396,14892,2201,10180,1588,54296,3797,17248,2418,286584,7088,74988,4186,31739,3063,25198,2383,18495,2455,95474,5195,40690,3528,74239,3572,12141,1277,6800,1328,8031,1277,6060,1112,25180,2158,16027,1873,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,92224,3507,10262,1154,1692,583,1207,566,1737,602,992,419,3961,960,673,257,29422,2261,6993,1311,3330,939,3155,876,3098,986,11395,1899,1451,341,45967,2517,12875,1764,5967,1169,5602,1166,4421,1056,13591,1875,3511,608,6573,981,1468,520,400,168,878,390,552,278,2857,643,418,172,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,895518,13536,93037,4517,10879,1717,8670,1644,8265,1696,6423,1159,51195,3696,7605,1080,240381,6994,62643,4548,33294,2881,25007,2720,20937,3066,85628,4586,12872,2092,456572,9922,115619,6050,58445,4271,47233,3704,36563,3337,166233,6871,32479,3061,105528,4186,14843,1829,7432,1414,11753,1808,9370,1391,51211,3367,10919,1483,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,386137,6919,50932,3157,10210,1821,4667,1061,3551,936,3290,966,23599,2275,5615,1387,97057,4752,23700,2651,13700,1912,8864,1580,6838,1473,35049,3090,8906,1354,186571,6293,53174,3533,20604,2481,15560,2061,14677,1714,58679,3519,23877,2201,51577,3263,8013,1369,4609,858,5225,884,4824,981,17345,1999,11561,1471,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
