GEO_ID,B08101_001E,B08101_001M,B08101_002E,B08101_002M,B08101_003E,B08101_003M,B08101_004E,B08101_004M,B08101_005E,B08101_005M,B08101_006E,B08101_006M,B08101_007E,B08101_007M,B08101_008E,B08101_008M,B08101_009E,B08101_009M,B08101_010E,B08101_010M,B08101_011E,B08101_011M,B08101_012E,B08101_012M,B08101_013E,B08101_013M,B08101_014E,B08101_014M,B08101_015E,B08101_015M,B08101_016E,B08101_016M,B08101_017E,B08101_017M,B08101_018E,B08101_018M,B08101_019E,B08101_019M,B08101_020E,B08101_020M,B08101_021E,B08101_021M,B08101_022E,B08101_022M,B08101_023E,B08101_023M,B08101_024E,B08101_024M,B08101_025E,B08101_025M,B08101_026E,B08101_026M,B08101_027E,B08101_027M,B08101_028E,B08101_028M,B08101_029E,B08101_029M,B08101_030E,B08101_030M,B08101_031E,B08101_031M,B08101_032E,B08101_032M,B08101_033E,B08101_033M,B08101_034E,B08101_034M,B08101_035E,B08101_035M,B08101_036E,B08101_036M,B08101_037E,B08101_037M,B08101_038E,B08101_038M,B08101_039E,B08101_039M,B08101_040E,B08101_040M,B08101_041E,B08101_041M,B08101_042E,B08101_042M,B08101_043E,B08101_043M,B08101_044E,B08101_044M,B08101_045E,B08101_045M,B08101_046E,B08101_046M,B08101_047E,B08101_047M,B08101_048E,B08101_048M,B08101_049E,B08101_049M,B08101_050E,B08101_050M,B08101_051E,B08101_051M,B08101_052E,B08101_052M,B08101_053E,B08101_053M,B08101_054E,B08101_054M,B08101_055E,B08101_055M,B08101_056E,B08101_056M,NAME,B08101_001EA,B08101_001MA,B08101_002EA,B08101_002MA,B08101_003MA,B08101_003EA,B08101_004EA,B08101_004MA,B08101_005MA,B08101_005EA,B08101_006EA,B08101_006MA,B08101_007EA,B08101_007MA,B08101_008MA,B08101_008EA,B08101_009EA,B08101_009MA,B08101_010EA,B08101_010MA,B08101_011EA,B08101_011MA,B08101_012EA,B08101_012MA,B08101_013EA,B08101_013MA,B08101_014MA,B08101_014EA,B08101_015MA,B08101_015EA,B08101_016MA,B08101_016EA,B08101_017EA,B08101_017MA,B08101_018EA,B08101_018MA,B08101_019EA,B08101_019MA,B08101_020MA,B08101_020EA,B08101_021MA,B08101_021EA,B08101_022EA,B08101_022MA,B08101_023EA,B08101_023MA,B08101_024EA,B08101_024MA,B08101_025EA,B08101_025MA,B08101_026MA,B08101_026EA,B08101_027MA,B08101_027EA,B08101_028EA,B08101_028MA,B08101_029MA,B08101_029EA,B08101_030EA,B08101_030MA,B08101_031MA,B08101_031EA,B08101_032MA,B08101_032EA,B08101_033EA,B08101_033MA,B08101_034EA,B08101_034MA,B08101_035EA,B08101_035MA,B08101_036MA,B08101_036EA,B08101_037MA,B08101_037EA,B08101_038MA,B08101_038EA,B08101_039EA,B08101_039MA,B08101_040MA,B08101_040EA,B08101_041MA,B08101_041EA,B08101_042MA,B08101_042EA,B08101_043MA,B08101_043EA,B08101_044EA,B08101_044MA,B08101_045EA,B08101_045MA,B08101_046EA,B08101_046MA,B08101_047MA,B08101_047EA,B08101_048MA,B08101_048EA,B08101_049MA,B08101_049EA,B08101_050EA,B08101_050MA,B08101_051EA,B08101_051MA,B08101_052MA,B08101_052EA,B08101_053MA,B08101_053EA,B08101_054EA,B08101_054MA,B08101_055EA,B08101_055MA,B08101_056EA,B08101_056MA,state
0400000US40,1682277,9700,64161,3248,184689,4241,722859,6391,362338,4404,161222,4323,99711,3740,87297,3022,1384248,10120,47722,2441,144317,4154,594299,7556,303092,4512,137180,3743,85256,3349,72382,3026,174714,6183,9694,1503,21486,2043,83955,4120,35123,2500,12184,1358,7195,1133,5077,863,7298,1131,482,219,1264,529,3402,827,1455,491,363,219,87,89,245,238,34486,2675,3442,759,9808,1509,10667,1455,4763,943,2398,595,1715,541,1693,497,25659,2110,1432,520,2891,699,11193,1278,5352,1059,2188,590,1328,662,1275,565,55872,2764,1389,503,4923,1136,19343,1671,12553,1301,6909,1037,4130,745,6625,952,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1700679,12171,51973,3787,158367,5279,746596,7590,366731,6055,177998,6499,121347,4435,77667,3720,1211498,13724,30631,3097,93982,4939,523144,8830,277499,5891,140482,5533,90466,3997,55294,2899,177288,7441,7094,1339,20464,2478,87162,4846,34762,3111,12476,1876,9781,1627,5549,1146,70405,4798,2103,859,12863,2296,35755,3148,10505,1453,4167,1074,3474,927,1538,482,77731,6505,7837,1610,18077,2623,32514,3660,8444,1562,5032,1212,3718,1020,2109,774,59069,3824,2448,852,8832,1938,28970,2961,9827,1476,4079,987,3546,994,1367,591,104688,4946,1860,581,4149,1057,39051,3090,25694,2238,11762,1438,10362,1482,11810,1568,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5810858,19883,212962,5643,525730,8172,2323678,11474,1399233,9163,632443,7896,408436,6844,308376,4965,4448025,23720,126648,4206,352572,7602,1774376,11778,1114493,10796,513567,8233,328818,7013,237551,4672,519724,13636,34006,2866,56226,3848,226531,8305,109023,4519,46446,3194,28140,2224,19352,1951,314681,9457,11991,1665,43889,4128,138044,5382,65690,4010,26387,2493,16921,2124,11759,1427,223141,7711,27694,2196,47006,3327,74805,5256,36576,2792,14741,1503,10253,1334,12066,1128,78584,4650,6215,1252,12386,1762,33945,3398,12847,1502,5869,1022,3408,741,3914,861,226703,6524,6408,1340,13651,1703,75977,3716,60604,3298,25433,1936,20896,2064,23734,1616,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,503788,7580,20706,1671,56479,2786,195566,3758,119050,3221,48718,2643,35288,2413,27981,2561,397042,6751,11315,1283,37975,2541,155723,4367,98870,3496,40698,2515,29916,2295,22545,2361,45042,4230,2221,679,7735,1474,19104,2509,9139,1477,3018,780,2137,665,1688,703,15401,2619,1549,698,1914,757,6064,1576,2785,740,2108,917,577,313,404,259,18339,1755,3888,792,5965,1000,4183,949,2140,731,278,172,620,326,1265,493,9799,1959,628,364,1552,742,5226,1419,1289,558,596,410,331,246,177,216,18165,2160,1105,498,1338,500,5266,1310,4827,1151,2020,633,1707,510,1902,644,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1999706,15224,68687,4648,205289,7140,866387,8449,443439,7113,194450,6580,127617,4786,93837,3332,1657435,17155,45694,3895,158656,6611,721855,10914,375600,7005,168597,6081,110314,4507,76719,2985,186295,8893,9566,1621,23805,2784,88682,5433,36340,3163,13919,1776,7660,1216,6323,1038,10356,1852,652,486,1612,826,5088,1379,1567,587,478,279,502,336,457,296,43028,2866,8232,1117,12110,1656,13487,1641,4218,1172,2347,748,1435,496,1199,339,34382,3342,2177,962,5499,1602,12542,1900,8058,1500,2632,686,2263,904,1211,518,68210,4616,2366,1387,3607,1010,24733,2760,17656,2225,6477,1108,5443,906,7928,1147,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,421018,5664,22062,1989,38905,2600,168933,2407,91776,2232,44937,2187,29698,1811,24707,1535,331520,5337,16384,1852,28143,2204,136663,3160,73408,2400,36268,1840,22621,1532,18033,1492,38511,2804,2141,623,4154,944,17776,1929,8726,1306,2239,489,2042,500,1433,481,2033,712,0,147,256,199,648,314,412,246,248,190,469,444,0,147,16612,1580,2264,673,3426,834,3854,780,2329,567,1647,413,1540,490,1552,477,8052,1393,248,183,1939,1023,3128,912,1091,450,941,530,418,233,287,183,24290,1628,1025,518,987,401,6864,1202,5810,790,3594,639,2608,552,3402,633,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2777627,15261,93060,4407,271769,5683,1213608,9562,623803,7419,268411,6030,177489,4777,129487,4680,2322135,17652,73113,4026,215062,5433,1016235,10949,527055,8434,231994,5173,150202,4378,108474,4184,262229,8583,12794,1841,34413,3233,128485,6081,50065,3497,16895,1898,11394,1671,8183,1383,20847,2205,387,315,2186,783,7259,1295,5733,1045,2974,979,1339,504,969,348,36184,3105,2373,702,8879,1775,13076,1959,6145,1285,2628,790,1692,574,1391,496,34614,3881,2342,975,4084,1166,13099,1962,7343,1505,3348,846,2798,796,1600,602,101618,5144,2051,543,7145,1418,35454,3421,27462,2743,10572,1664,10064,1353,8870,1221,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11608001,31148,393633,9469,1178517,14454,5378661,20450,2527377,15845,990066,13356,654304,11758,485443,8582,9292439,32347,262977,6961,897692,12764,4346314,23504,2055067,18131,812424,12961,532459,11661,385506,7933,1280750,20942,73556,4051,167442,7704,617310,14562,247547,9138,87482,4512,53053,3609,34360,2799,189285,8723,10387,2068,27633,3498,79996,4585,38290,3392,16110,1917,9286,1737,7583,1121,187514,8710,22316,2518,37930,3220,68524,5371,27983,2929,13367,1866,8753,1415,8641,1364,202359,9294,15308,2316,26513,3219,89004,6330,42720,4065,13691,1960,9720,1453,5403,1064,455654,11353,9089,1721,21307,2631,177513,6602,115770,6120,46992,3562,41033,3574,43950,2976,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1296763,8455,68422,3132,172783,3663,605946,6553,238236,4107,102020,4181,62979,3361,46377,2271,981257,8637,45121,2406,123890,4158,469354,6825,180382,4376,79525,3471,49299,2957,33686,1862,158411,7008,11008,1985,25880,2594,72379,4628,29024,2640,9725,1310,5808,1087,4587,1082,32473,3324,2367,828,4905,1064,14656,2191,5519,1022,2144,752,1614,742,1268,613,33288,3029,6318,1423,8574,2187,10621,1930,3990,870,1576,534,1552,583,657,237,29521,2712,2236,951,6262,1433,12014,1597,5024,1223,1942,615,958,408,1085,565,61813,3734,1372,461,3272,901,26922,2138,14297,1682,7108,1372,3748,784,5094,1027,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,318829,4556,14257,1281,28210,1443,114131,2299,76439,1711,37691,1906,27322,1855,20779,1613,234408,4634,7966,1009,17210,1262,85212,2379,58684,1968,29727,1960,21310,1772,14299,1216,32522,2488,2066,486,3684,874,13539,1173,6841,954,3122,659,1907,484,1363,363,3781,804,559,290,477,269,1615,622,555,265,266,149,136,141,173,131,19430,1841,2391,583,4664,930,5820,1022,3062,699,1049,353,783,298,1661,659,5495,1134,819,370,1486,735,1339,388,553,236,469,209,492,252,337,236,23193,1919,456,241,689,290,6606,1008,6744,994,3058,524,2694,531,2946,536,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3967188,18571,120140,5714,369050,6640,1738179,11521,919274,7894,374358,7129,257418,6694,188769,4697,3067222,20066,80114,4306,259609,7294,1344980,13035,738252,8732,294860,7363,204086,6141,145321,4124,393282,10827,16213,1716,42888,3545,183281,7514,81115,4165,34968,2421,20390,2194,14427,2060,174525,6727,4084,1134,19138,2403,86668,5240,35115,2914,13882,1551,10260,1377,5378,1021,87938,4176,12658,1852,23093,2481,27705,2561,10953,1910,5231,1109,4333,1083,3965,828,56471,4684,2743,876,7983,1384,24066,3120,10755,1500,5010,981,3775,786,2139,705,187750,6797,4328,915,16339,2543,71479,4886,43084,3123,20407,2034,14574,1771,17539,1791,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3181100,15447,94539,3760,305654,6995,1403928,10953,717754,7867,308892,6977,218415,6690,131918,4505,2297264,17657,62525,3208,208042,6477,1003624,13175,535663,8241,229902,6078,163290,6002,94218,4118,340987,11125,11579,1612,35550,3311,164401,7749,71408,4576,30223,2548,17680,1802,10146,1411,185379,8227,5395,1324,22025,2807,91570,5579,35159,3246,15632,2129,10277,1239,5321,1096,113798,6414,9053,1410,23610,3107,48435,4187,15151,1980,7048,985,5397,1213,5104,1202,68435,4066,2685,907,6074,1382,31922,3026,14417,1490,6976,1143,4320,913,2041,666,175237,6460,3302,915,10353,1770,63976,3888,45956,3468,19111,2103,17451,1986,15088,1795,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,733687,9255,21202,2423,73356,3737,302246,5104,172247,3989,78556,3667,51102,2947,34978,2300,599271,9193,13407,1865,57556,3114,247291,6044,143456,4197,66018,3472,42522,2672,29021,1857,77490,4417,3828,1164,8319,1533,32925,2959,18100,2081,7866,1309,4171,781,2281,653,5356,1138,471,375,650,378,2095,659,968,383,543,254,629,358,0,182,23331,2028,2249,614,4778,1250,9329,1623,3070,778,1210,445,1386,548,1309,442,7068,1729,524,305,1071,833,3289,1124,1155,488,500,328,260,246,269,213,21171,2177,723,375,982,481,7317,1404,5498,1427,2419,560,2134,507,2098,611,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2799940,11057,124906,3451,268731,4912,1138515,6427,671923,5447,290473,6005,184540,5149,120852,3730,2245736,12905,84820,3512,189280,5550,925235,8334,558712,5445,242668,6096,151190,4723,93831,3444,250241,7483,16039,1603,31715,2611,108519,4577,52297,3227,19687,1702,13482,1389,8502,1232,50384,3063,3413,1054,10755,1699,19820,1936,8625,1109,3834,893,2198,658,1739,498,91652,4065,13535,1503,23257,2032,25539,2326,13945,1641,6742,924,4929,786,3705,777,52534,3042,3999,874,7731,1377,20743,2142,10178,1299,5279,1192,2618,675,1986,600,109393,4430,3100,666,5993,1103,38659,2564,28166,2093,12263,1298,10123,1060,11089,1378,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,285940,4681,12106,1689,29782,2264,115337,2787,61918,1660,30916,2274,20614,1966,15267,1353,216595,5203,9240,1690,21183,2132,86016,3536,48178,1937,23615,1968,16740,1851,11623,1283,33043,2962,1681,715,4231,1244,15646,2142,6130,1261,2734,643,1389,544,1232,556,4379,954,34,60,435,397,2286,752,936,466,480,297,131,120,77,101,9280,1714,429,222,1520,1021,3282,1051,1882,644,847,487,796,393,524,331,6855,1802,404,334,1819,1121,2758,962,1170,541,597,313,69,99,38,66,15788,1997,318,190,594,354,5349,1313,3622,882,2643,840,1489,654,1773,528,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1053975,12607,12494,1550,87109,4306,552170,7292,242804,6136,77729,3780,47451,3410,34218,2513,849901,11254,6582,1098,71402,3929,460330,7361,191512,5925,60296,3163,35144,3049,24635,2222,102432,5263,2753,741,5792,1281,52118,4020,25995,2351,8171,1383,4701,1077,2902,790,27214,2819,913,443,3978,925,9929,1924,5938,1163,2501,797,2417,797,1538,628,32842,3075,1147,504,2638,778,12258,1808,7387,1468,3224,856,3317,807,2871,690,20379,2618,842,508,2510,909,8510,1683,5799,1337,1221,460,888,515,609,435,21207,2395,257,231,789,434,9025,1316,6173,1285,2316,731,984,433,1663,577,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1970822,16683,60254,3816,201990,6008,854490,9108,445961,7451,188602,5383,123233,4391,96292,4300,1680837,16054,47765,3688,166786,5053,725269,9625,387627,7637,164250,5304,108082,4239,81058,3961,186834,7639,7843,1484,23100,2766,90658,5597,38116,3298,13331,1681,7747,1210,6039,1104,8096,1441,539,552,1410,561,2393,838,1192,607,1230,518,637,300,695,378,23578,2603,2788,784,4664,1173,7823,1518,3723,1002,924,357,1568,531,2088,752,20522,2253,625,382,2797,1013,8522,1366,4478,938,2341,744,1163,460,596,283,50955,3258,694,432,3233,847,19825,2039,10825,1471,6526,1147,4036,990,5816,980,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,356567,5362,14520,1867,42769,2363,151753,4100,76389,2373,36125,2209,22323,1782,12688,1408,235946,5800,8529,1391,27707,2425,101859,3800,49642,2558,24641,2038,14823,1642,8745,1416,47473,4331,3038,963,6870,1510,21369,2540,9078,1760,3568,968,2590,900,960,364,5746,1261,178,193,729,757,2897,926,1218,546,441,235,283,288,0,143,26338,2408,1705,541,3945,724,9622,1119,6185,1047,2480,557,1406,366,995,352,21165,2547,842,620,1918,733,8492,1393,5561,1222,2154,744,1515,521,683,290,19899,2496,228,177,1600,666,7514,1555,4705,1056,2841,753,1706,553,1305,504,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2721795,15551,91508,4970,288053,7011,1219178,9787,590113,6091,245660,5853,166715,4877,120568,4697,2088074,16942,57454,4045,212378,6766,946804,10695,459499,7284,192531,5820,129892,4453,89516,3853,300566,9972,17123,2060,38675,3434,141851,6328,59225,3824,20212,2098,13882,1525,9598,1704,54614,4654,4919,1204,8375,1786,22836,3016,10159,1721,4438,1217,2319,707,1568,652,54884,4154,6245,1296,11266,2077,20861,2792,6039,1276,4914,1104,3590,944,1969,607,75353,4710,3804,1038,10424,1776,33837,3478,14624,1849,6736,1237,3443,954,2485,706,148304,6579,1963,806,6935,1660,52989,4426,40567,3320,16829,2415,13589,1617,15432,2114,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1233150,10763,41819,3082,120997,4135,533321,7310,275645,5010,121932,4226,75834,3509,63602,2922,1013982,10229,30081,2628,95688,4199,440167,7534,229630,4983,101888,3651,63745,3260,52783,2812,137885,6996,6780,1382,17328,2449,65314,4751,26725,2635,10553,1624,6408,1034,4777,880,5748,1345,0,184,585,331,2005,790,1380,705,1014,578,277,210,487,388,20051,2278,2679,770,3954,907,5912,1312,4198,1016,1489,607,534,299,1285,511,12817,1628,810,423,1123,547,5632,1077,2911,772,1303,570,678,278,360,229,42667,3540,1469,669,2319,699,14291,2433,10801,1308,5685,1213,4192,983,3910,842,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
