GEO_ID,B16010_001E,B16010_001M,B16010_002E,B16010_002M,B16010_003E,B16010_003M,B16010_004E,B16010_004M,B16010_005E,B16010_005M,B16010_006E,B16010_006M,B16010_007E,B16010_007M,B16010_008E,B16010_008M,B16010_009E,B16010_009M,B16010_010E,B16010_010M,B16010_011E,B16010_011M,B16010_012E,B16010_012M,B16010_013E,B16010_013M,B16010_014E,B16010_014M,B16010_015E,B16010_015M,B16010_016E,B16010_016M,B16010_017E,B16010_017M,B16010_018E,B16010_018M,B16010_019E,B16010_019M,B16010_020E,B16010_020M,B16010_021E,B16010_021M,B16010_022E,B16010_022M,B16010_023E,B16010_023M,B16010_024E,B16010_024M,B16010_025E,B16010_025M,B16010_026E,B16010_026M,B16010_027E,B16010_027M,B16010_028E,B16010_028M,B16010_029E,B16010_029M,B16010_030E,B16010_030M,B16010_031E,B16010_031M,B16010_032E,B16010_032M,B16010_033E,B16010_033M,B16010_034E,B16010_034M,B16010_035E,B16010_035M,B16010_036E,B16010_036M,B16010_037E,B16010_037M,B16010_038E,B16010_038M,B16010_039E,B16010_039M,B16010_040E,B16010_040M,B16010_041E,B16010_041M,B16010_042E,B16010_042M,B16010_043E,B16010_043M,B16010_044E,B16010_044M,B16010_045E,B16010_045M,B16010_046E,B16010_046M,B16010_047E,B16010_047M,B16010_048E,B16010_048M,B16010_049E,B16010_049M,B16010_050E,B16010_050M,B16010_051E,B16010_051M,B16010_052E,B16010_052M,B16010_053E,B16010_053M,NAME,B16010_001MA,B16010_001EA,B16010_002EA,B16010_002MA,B16010_003EA,B16010_003MA,B16010_004EA,B16010_004MA,B16010_005EA,B16010_005MA,B16010_006EA,B16010_006MA,B16010_007EA,B16010_007MA,B16010_008EA,B16010_008MA,B16010_009EA,B16010_009MA,B16010_010EA,B16010_010MA,B16010_011MA,B16010_011EA,B16010_012MA,B16010_012EA,B16010_013EA,B16010_013MA,B16010_014EA,B16010_014MA,B16010_015EA,B16010_015MA,B16010_016EA,B16010_016MA,B16010_017MA,B16010_017EA,B16010_018EA,B16010_018MA,B16010_019EA,B16010_019MA,B16010_020MA,B16010_020EA,B16010_021EA,B16010_021MA,B16010_022MA,B16010_022EA,B16010_023MA,B16010_023EA,B16010_024EA,B16010_024MA,B16010_025EA,B16010_025MA,B16010_026EA,B16010_026MA,B16010_027MA,B16010_027EA,B16010_028MA,B16010_028EA,B16010_029EA,B16010_029MA,B16010_030EA,B16010_030MA,B16010_031MA,B16010_031EA,B16010_032MA,B16010_032EA,B16010_033MA,B16010_033EA,B16010_034MA,B16010_034EA,B16010_035EA,B16010_035MA,B16010_036EA,B16010_036MA,B16010_037MA,B16010_037EA,B16010_038MA,B16010_038EA,B16010_039MA,B16010_039EA,B16010_040EA,B16010_040MA,B16010_041EA,B16010_041MA,B16010_042MA,B16010_042EA,B16010_043MA,B16010_043EA,B16010_044MA,B16010_044EA,B16010_045EA,B16010_045MA,B16010_046EA,B16010_046MA,B16010_047MA,B16010_047EA,B16010_048MA,B16010_048EA,B16010_049MA,B16010_049EA,B16010_050MA,B16010_050EA,B16010_051EA,B16010_051MA,B16010_052EA,B16010_052MA,B16010_053MA,B16010_053EA,state
0400000US28,1911968,4922,338365,9012,121981,5645,114043,5532,5215,1226,355,253,1669,804,699,476,216384,7526,209226,7406,4970,973,1137,507,729,393,322,183,584142,10856,320477,8348,312022,8204,4595,981,1623,731,1376,581,861,368,263665,8239,256591,8355,4398,819,1078,412,1373,688,225,186,594445,12646,404135,9934,393411,9992,5749,1497,1268,496,2918,1140,789,380,190310,6579,184842,6301,2705,814,1449,642,688,480,626,359,395016,10613,292590,9081,279572,9232,5942,1147,3776,959,2487,791,813,554,102426,4796,99035,4778,1248,480,1031,443,1039,494,73,130,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4023641,5425,484404,9965,187240,5774,155014,5372,19197,2457,4792,1012,7070,1183,1167,587,297164,7567,276912,7098,8870,1729,5398,1124,3982,869,2002,1056,1272777,16223,722991,12673,694173,11899,12521,1975,7999,1813,5818,1518,2480,792,549786,10002,533895,9744,6981,1284,5287,1145,2386,707,1237,726,1203790,15114,835903,12478,802640,12871,15443,2346,8786,1664,5777,1380,3257,891,367887,8853,353325,8373,5382,1068,4835,993,2812,1116,1533,762,1062670,13756,826053,12379,765785,11741,15312,2017,21697,2237,17220,1983,6039,1538,236617,6511,217618,6079,3820,947,7471,1302,6179,1234,1529,744,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,686770,1762,49467,3132,20598,2183,18535,2145,897,343,675,301,175,197,316,272,28869,2210,26938,2297,415,263,1054,332,170,195,292,146,204215,5147,119653,4235,116693,4240,1073,500,631,272,609,309,647,281,84562,3034,82019,2965,759,376,825,343,506,293,453,190,231159,5643,154839,4747,148948,4457,2309,857,1264,563,334,220,1984,508,76320,3435,72857,3356,955,348,1446,412,143,114,919,342,201929,5829,149415,5415,142692,5145,2670,808,2338,802,884,427,831,471,52514,2799,49904,2681,960,577,1190,375,304,349,156,112,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1206908,2006,114623,3580,59627,3183,27815,2155,26393,2158,1107,564,2875,757,1437,604,54996,2534,41453,2089,9981,1706,1499,636,1244,443,819,451,334350,6210,202364,4415,185176,4488,11624,1670,1887,504,2612,698,1065,469,131986,3680,125509,3582,3173,818,2158,631,840,341,306,172,408273,7029,304891,5458,288689,5122,10164,1554,2553,669,2417,646,1068,422,103382,3797,97790,3584,2401,719,1881,568,602,307,708,389,349662,5968,283257,5697,264295,5502,5081,1103,7526,1349,5414,1124,941,434,66405,2811,61112,2958,1326,623,1680,555,1971,641,316,229,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1840642,1913,278202,8269,157007,5290,49792,3548,95682,4294,1805,768,7686,1626,2042,894,121195,4848,63133,3863,46493,3537,3473,1162,7011,1322,1085,466,529535,10300,340028,9658,231118,8844,79338,5344,6968,1717,19169,2640,3435,1219,189507,5616,153828,5598,21648,2233,4615,912,8197,1574,1219,429,621108,12303,425369,10037,332534,8247,52166,4628,9728,1723,27582,3071,3359,974,195739,6386,162853,5882,15396,1879,6921,1329,9079,1378,1490,577,411797,8634,294526,8852,223686,7059,21933,2741,16190,2263,27887,2982,4830,1309,117271,4693,92162,4239,5974,1376,5901,1560,12407,1703,827,376,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,919883,1661,75297,5339,34452,3924,28536,3667,1889,735,1871,703,1635,697,521,559,40845,2757,33737,2649,969,507,4708,977,1431,852,0,181,270690,6915,171728,6221,159382,5910,4248,1344,5318,1155,2474,1094,306,311,98962,3740,91110,3634,708,418,6479,1232,454,316,211,206,256005,7265,186716,6569,177402,6234,2816,1010,4491,800,999,449,1008,662,69289,4013,63639,3678,1285,700,3769,742,394,269,202,189,317891,7608,247414,6979,228565,6674,3575,1102,9805,1506,4462,932,1007,617,70477,3338,64058,3349,257,204,4003,1083,1927,538,232,174,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6049352,2508,709751,13991,327421,9855,104754,5338,171918,7224,34802,3115,13017,2487,2930,900,382330,9035,209037,6545,106900,4014,50339,3854,12084,1415,3970,903,1737574,17497,1048628,14839,720911,11954,216849,8933,74335,5031,22653,2683,13880,2311,688946,11044,545904,8915,71493,4521,49922,3783,14753,1716,6874,1594,1409844,18056,1029409,13675,763145,12043,154111,6720,68187,4726,30435,3222,13531,2122,380435,9087,297204,8176,38423,3450,26808,2807,13362,1905,4638,1126,2192183,18882,1716298,18826,1217015,15491,114117,5415,198471,7472,154139,6600,32556,3357,475885,9654,341340,6884,21784,2638,57677,3975,45246,3126,9838,1930,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1360330,2783,211788,6841,95851,5371,28516,3360,59770,4262,749,444,1519,778,5297,721,115937,3931,35762,2605,65568,3079,991,386,1021,418,12595,1046,360327,9726,203871,7085,115701,5261,71749,4496,1660,1097,1174,704,13587,1559,156456,6267,94050,4363,49151,3537,1173,488,693,300,11389,1324,432927,8971,277685,8236,190750,6362,64929,4860,3066,801,2164,707,16776,1527,155242,6367,108663,5242,34159,2464,3038,880,1345,501,8037,1009,355288,8260,250727,7104,196176,6526,37616,3070,7674,1353,4605,1006,4656,854,104561,4872,84044,4373,13188,1494,3464,891,2134,697,1731,490,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,13309761,4587,1954719,19811,869153,13961,305015,8309,381011,11155,72195,4883,92807,5111,18125,2470,1085566,14529,535156,10702,308244,10025,139549,5836,87434,5073,15183,2092,3579976,31591,2048937,24919,1428755,19895,353029,11840,164755,6012,73561,4724,28837,3686,1531039,17083,1174912,15372,166431,6664,130891,6184,43655,2999,15150,2178,3331304,28237,2357696,24205,1780242,22845,307741,9742,172583,7636,68871,4142,28259,3258,973608,12814,752541,10512,96242,5669,81803,4735,30757,2347,12265,1752,4443762,27757,3467902,23056,2567780,22557,250643,8406,374039,10802,217862,8548,57578,4886,975860,14985,721357,12582,53966,3844,114638,6059,68796,4509,17103,2360,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6489883,6226,962451,18734,418738,11857,257079,8325,142776,6339,4964,1647,11915,1932,2004,863,543713,12247,480717,10972,47241,3533,5892,1286,8158,1370,1705,691,1760704,19857,1012654,16354,918137,15048,71641,5676,9568,2175,10084,1556,3224,1141,748050,12576,713001,11990,20571,2532,7629,1243,5366,1215,1483,653,1990870,18573,1392361,16855,1296910,17337,54144,4387,19022,2630,15993,2112,6292,1661,598509,10912,567073,10288,15791,2113,7322,1215,5246,1311,3077,1040,1775858,19693,1331444,17560,1203167,16642,41503,3890,42887,3472,33264,3128,10623,2160,444414,7527,403097,7231,9806,1459,18144,2416,11366,1894,2001,715,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,457904,1859,37965,2073,13902,1354,11433,1324,810,369,700,264,184,254,775,544,24063,1610,20936,1445,364,170,2509,715,124,147,130,76,128310,3988,81967,3786,78090,3664,1521,652,1706,545,209,207,441,357,46343,2448,43457,2423,108,117,2205,564,420,228,153,148,163754,4428,122412,4062,117704,4334,1403,509,2408,1011,167,199,730,335,41342,2273,39240,2262,305,188,1107,332,409,223,281,144,127875,4733,105681,4461,99120,4512,1799,687,2601,825,1028,487,1133,563,22194,1659,20509,1396,343,234,971,527,54,83,317,372,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7770716,4393,871251,13866,312317,9016,259388,8572,24578,2690,16198,1649,7896,1806,4257,1275,558934,11472,502036,10731,20546,1670,25517,2429,5515,1203,5320,1422,2687397,20747,1537832,17147,1473815,16834,26732,3010,19332,2225,10012,1936,7941,1841,1149565,13014,1108013,12684,12949,1750,18558,1605,4875,1094,5170,1250,2250756,17496,1573241,15563,1498529,15808,27119,2357,26304,2801,9369,1661,11920,2102,677515,10785,642308,10463,10763,1692,14864,1927,4337,1118,5243,1282,1961312,18266,1516226,17843,1383309,16799,26895,2309,58686,3587,33679,2718,13657,1896,445086,10013,404757,9228,6981,1178,17317,1759,11138,1698,4893,1184,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2487456,3064,331560,7488,144695,5158,88173,4025,49591,3085,1270,629,4430,961,1231,367,186865,5219,159075,5170,20844,1773,1484,444,2822,554,2640,505,786275,10483,448476,8294,412655,7493,25946,2294,2885,701,4731,793,2259,710,337799,7161,321264,7120,9029,1070,2005,504,3424,770,2077,474,778314,9810,511083,9071,481862,8712,16523,1604,3691,905,4823,975,4184,839,267231,6188,254506,6029,5353,857,2724,593,2361,682,2287,687,591307,8601,438047,7567,406843,7441,10404,1398,8228,1215,8823,1170,3749,887,153260,4064,142852,4019,2832,729,3518,846,2537,698,1521,495,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2671772,3813,270612,9239,138997,6646,66516,4250,63752,4695,1701,712,6734,1261,294,290,131615,6456,100248,5352,18857,2523,4646,1433,6725,1072,1139,522,670179,11228,370547,10644,318142,9519,32705,3687,8042,1747,10049,1929,1609,655,299632,8106,278547,7874,9261,1478,4394,870,5962,1327,1468,641,931527,12866,602151,11160,547609,11105,25374,2829,12190,1791,14165,1953,2813,861,329376,9535,307685,9065,8084,1608,6610,1284,4860,1196,2137,860,799454,12099,569891,10836,501293,10205,20990,2279,21370,2660,22015,2322,4223,1268,229563,7132,205062,6626,6158,1391,9562,1506,7915,1301,866,417,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8756317,4048,969349,14626,343746,8714,229191,6254,63124,5081,30603,3087,17714,2494,3114,775,625603,10603,508755,9477,55030,3553,41842,3075,16111,2110,3865,1138,3220877,22811,1835831,18060,1696413,16410,73766,5071,41110,3421,16937,1965,7605,1791,1385046,14325,1303046,14153,33709,2797,35292,3035,9097,1719,3902,973,2130557,16486,1523360,15462,1405215,14288,52630,3756,40993,3366,15656,1555,8866,1704,607197,9230,560887,9166,19451,1860,17748,1956,6229,1243,2882,819,2435534,20871,1882385,18306,1679837,17470,41985,3520,91511,5852,55319,3716,13733,1823,553149,10362,488729,9297,11811,1950,32468,2915,16689,1920,3452,849,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,712271,1186,98769,5000,40782,3550,18101,2283,13836,2341,6437,1398,2032,666,376,348,57987,3505,33171,2826,10027,1499,12760,1719,1562,489,467,329,198539,8246,120177,6233,94596,5724,14594,2054,8814,1804,1672,653,501,343,78362,4625,66910,4316,5942,1340,4560,961,722,367,228,208,191220,6019,138894,5120,116931,5227,11629,1925,8581,1832,1207,458,546,303,52326,3155,44111,2891,2825,780,3724,894,1051,605,615,435,223743,6480,176185,6887,153727,6118,6380,1507,9858,1790,4440,1056,1780,669,47558,3258,42543,3331,1508,734,2114,676,918,372,475,368,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3151616,4800,477291,9862,183876,6463,147274,6056,30941,3318,2346,878,2691,1069,624,498,293415,6573,275656,6567,11889,1474,3086,913,2575,680,209,186,937798,13730,531846,12249,499294,12070,21685,2809,4691,1488,5451,1320,725,456,405952,9466,389756,8898,9315,1791,4080,961,2384,782,417,389,945505,13150,646493,11294,614855,11216,18702,2231,7458,1754,4733,1292,745,369,299012,8221,285225,7834,6800,1130,4696,906,1394,555,897,466,791022,15538,574634,11796,528932,11357,19190,2323,15740,1925,8555,1318,2217,711,216388,7645,201733,7442,5470,1486,6156,1361,2351,778,678,421,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,544292,2034,51516,2591,22180,1730,16613,1635,2328,740,761,309,725,377,1753,771,29336,1869,25457,1764,701,302,1372,464,357,127,1449,565,178006,4618,115624,4161,109570,4201,1642,680,2191,1019,662,423,1559,585,62382,2627,59550,2531,492,299,807,325,92,91,1441,458,171819,5214,129368,4554,123921,4530,1166,366,925,372,575,312,2781,639,42451,2573,40018,2334,473,330,795,396,132,126,1033,471,142951,4873,112082,3973,106725,3965,904,316,2564,693,1017,477,872,390,30869,2310,29456,2230,243,174,701,380,285,245,184,171,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4336473,5288,644220,11909,225438,7276,180052,6675,37815,2927,3069,935,3482,923,1020,621,418782,8665,391279,8706,18927,2675,3402,723,3591,953,1583,635,1433642,16880,828103,14565,784984,14732,28111,3194,5705,1484,4873,1152,4430,1393,605539,12018,585638,11630,10560,1991,4389,1255,3304,901,1648,754,1205807,15301,825272,11779,786714,11179,20137,2560,8840,1758,5986,998,3595,1164,380535,9443,365582,9354,6154,1250,3909,996,3076,865,1814,934,1052804,13146,794320,11934,735353,11406,15177,2420,21321,2946,15309,1772,7160,1517,258484,6810,239552,6546,5405,1225,7994,1481,4058,891,1475,615,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,16390379,8806,3042296,30612,1578170,25484,379597,12871,1135872,19685,15133,2347,41340,3627,6228,1728,1464126,18184,580976,14279,816862,13477,24599,2680,33640,3352,8049,2143,4124497,29600,2555344,24521,1644367,19793,829470,14772,24574,3196,47144,4846,9789,1923,1569153,17376,1166583,14983,342626,9293,25453,2277,26312,3050,8179,1886,4839506,38119,3412660,32005,2507304,26400,757975,16603,55876,3931,63641,5030,27864,3714,1426846,19176,1119624,14287,234861,8781,30313,3091,32691,3380,9357,1741,4384080,30475,3367796,28770,2538613,25140,446877,13120,157958,7981,179977,6736,44371,4562,1016284,14558,799687,12385,103189,5855,49791,4288,52684,4215,10933,1920,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1641335,2290,147511,7121,86014,5688,41455,3576,38959,3834,870,504,4011,1113,719,353,61497,3966,38639,3120,16134,2155,1423,679,3736,813,1565,410,378463,8792,243438,7785,207772,7553,25418,2989,3597,978,4987,1284,1664,518,135025,4695,119644,4158,9050,1411,2338,649,2534,756,1459,416,610840,9557,423493,8781,377688,8612,29473,3108,7355,1340,6203,1284,2774,699,187347,5865,173241,5397,7645,1318,3318,840,2119,809,1024,395,504521,8665,378957,6748,328382,7196,23495,2109,14102,1794,11102,1300,1876,795,125564,4698,111501,4471,5304,910,4999,1103,3241,778,519,320,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,434948,1078,36269,2419,14349,1600,12458,1583,460,216,732,443,617,342,82,123,21920,1626,20210,1598,46,47,1337,439,253,160,74,128,132522,4678,85519,3649,82197,3703,420,276,1933,557,575,316,394,445,47003,2672,45518,2632,181,141,1164,364,140,124,0,143,110652,3328,78622,2642,75341,2660,888,317,1960,526,433,283,0,143,32030,2427,30161,2367,187,162,1002,405,265,162,415,422,155505,4003,118949,3394,111936,3130,1206,427,4037,770,1191,460,579,439,36556,2230,33762,2129,607,257,1677,561,317,226,193,161,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5504766,5807,666208,11706,287944,8994,175914,6137,86128,6420,8129,1613,12103,1837,5670,1773,378264,7904,330751,7292,23347,2819,9136,1587,11501,1417,3529,1093,1392291,14131,857039,13837,732545,12370,66884,4630,18650,2132,24972,2946,13988,3076,535252,10249,494283,9662,12958,1696,11185,1614,11866,1627,4960,1479,1494763,15400,1078814,14289,944346,13126,56061,4858,30818,2812,31423,3416,16166,2283,415949,9098,372161,8901,15016,2204,12733,1555,11569,1364,4470,1294,1951504,17949,1523179,18014,1244351,14363,69664,4160,95396,5233,86690,4784,27078,3295,428325,9778,360967,9126,12601,1834,24729,2123,23548,2019,6480,1289,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
