GEO_ID,B18140_001E,B18140_001M,B18140_002E,B18140_002M,B18140_003E,B18140_003M,B18140_004E,B18140_004M,B18140_005E,B18140_005M,B18140_006E,B18140_006M,B18140_007E,B18140_007M,NAME,B18140_001MA,B18140_001EA,B18140_002EA,B18140_002MA,B18140_003EA,B18140_003MA,B18140_004MA,B18140_004EA,B18140_005MA,B18140_005EA,B18140_006MA,B18140_006EA,B18140_007EA,B18140_007MA,state
0400000US18,27452,289,17335,842,20790,927,14902,1219,28484,409,35352,328,22435,315,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,29658,505,16396,1238,21015,1471,12299,1272,30370,248,36568,383,24129,536,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,28573,508,17761,1500,21292,1851,15312,1292,29641,515,35533,414,23312,512,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,26550,235,18222,1027,20394,1254,16070,1008,27192,245,32271,351,22357,282,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,27321,339,20046,1037,26134,1310,15476,866,28564,685,36611,540,21743,281,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,27195,369,16753,1572,20488,2334,14149,1821,28379,735,33506,1355,23782,910,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,39293,618,29337,1749,32082,2607,25739,2124,40098,302,45743,485,34023,730,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,36439,274,21414,1218,24566,3050,18798,2011,37110,267,44300,1021,31435,278,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,26843,213,16137,642,20013,1107,13042,931,27460,298,35084,412,21851,188,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,32151,215,17674,1410,21629,839,13087,1118,33036,522,40350,276,27447,410,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,25041,427,17534,1512,21191,1417,15250,1360,25607,351,30698,428,21463,445,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,27098,208,19679,1224,21499,993,16502,1262,27759,403,32501,593,23241,386,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,25058,598,17763,1562,19742,2701,16008,1927,25494,504,31029,669,20713,643,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,28550,571,18368,3016,21529,2174,15071,1814,29543,567,35779,484,22782,555,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,29616,621,24381,2204,27340,2180,21321,1648,30069,333,32355,535,26090,401,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,34140,903,20990,1303,23677,3600,18065,2634,35207,531,41634,709,29292,1298,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,38340,598,25048,1372,29038,2828,21674,1165,39679,572,47351,628,31979,313,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,26159,389,18198,2439,21468,1807,15725,1764,26834,442,31405,489,22760,646,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,33295,336,21605,567,25222,1040,19249,1048,34232,345,40110,217,30214,185,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,27000,183,19482,1027,22915,1551,15770,1075,27452,247,31681,242,23659,395,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,31196,411,21830,3513,27852,6720,17060,3146,31559,432,40290,648,24539,855,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,28660,332,17832,843,20728,820,15434,805,29772,327,35842,265,23746,328,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,26951,237,20341,610,23226,1375,16818,939,27590,411,33131,682,22220,259,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,26848,270,18741,1754,22381,1887,14593,2260,27386,285,32668,786,22564,515,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,30802,136,20043,721,24128,1919,16198,851,31331,137,38316,503,25550,182,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,31107,510,21663,5038,26976,9511,16967,5001,31433,502,36458,789,27476,931,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,26705,301,19638,1398,23637,2548,15733,1171,27169,312,31978,382,22784,495,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,27372,506,18767,2661,20260,2801,15173,3804,28424,748,33114,1264,23128,731,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,26916,200,19377,996,21920,896,15515,1323,27463,297,32235,273,22904,448,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,28845,266,20600,457,24722,823,15779,657,29828,277,34947,361,24008,283,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,26467,391,18337,2279,23902,4067,14172,2071,26793,402,35721,602,20203,452,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,28591,911,16474,3251,21021,2424,11513,2531,29802,805,34284,1292,25157,834,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,33472,500,20667,877,24678,1764,17235,1086,34753,500,41081,287,28485,548,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,32019,215,21824,897,26708,1433,17109,1336,32548,415,40952,315,26527,345,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,26630,372,18319,1433,22021,1753,14861,1912,27233,367,34610,1129,21721,453,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,30117,189,17890,1307,21204,1241,14482,1228,30602,189,36462,361,25163,270,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,29904,1467,22497,3183,26908,8683,18679,4325,30283,923,41576,1206,21190,716,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,16646,164,14561,599,13550,917,15621,802,16830,172,16800,191,16866,262,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,26647,314,19227,1467,24644,2239,14971,1403,27216,318,33664,1155,21837,303,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,34117,1830,28170,3045,31073,5138,26267,2737,35023,1484,41902,908,30006,1943,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,28897,525,20467,1011,22100,1549,18352,2017,29708,522,32759,762,25299,405,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,25795,326,18735,1500,21494,1056,14151,975,26434,334,31444,312,21695,339,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
