GEO_ID,C08513_001E,C08513_001M,C08513_002E,C08513_002M,C08513_003E,C08513_003M,C08513_004E,C08513_004M,C08513_005E,C08513_005M,C08513_006E,C08513_006M,C08513_007E,C08513_007M,C08513_008E,C08513_008M,C08513_009E,C08513_009M,C08513_010E,C08513_010M,C08513_011E,C08513_011M,C08513_012E,C08513_012M,C08513_013E,C08513_013M,C08513_014E,C08513_014M,C08513_015E,C08513_015M,C08513_016E,C08513_016M,C08513_017E,C08513_017M,C08513_018E,C08513_018M,C08513_019E,C08513_019M,C08513_020E,C08513_020M,C08513_021E,C08513_021M,C08513_022E,C08513_022M,C08513_023E,C08513_023M,C08513_024E,C08513_024M,C08513_025E,C08513_025M,C08513_026E,C08513_026M,C08513_027E,C08513_027M,C08513_028E,C08513_028M,C08513_029E,C08513_029M,C08513_030E,C08513_030M,NAME,C08513_001EA,C08513_001MA,C08513_002MA,C08513_002EA,C08513_003EA,C08513_003MA,C08513_004MA,C08513_004EA,C08513_005MA,C08513_005EA,C08513_006EA,C08513_006MA,C08513_007MA,C08513_007EA,C08513_008EA,C08513_008MA,C08513_009EA,C08513_009MA,C08513_010MA,C08513_010EA,C08513_011MA,C08513_011EA,C08513_012EA,C08513_012MA,C08513_013EA,C08513_013MA,C08513_014EA,C08513_014MA,C08513_015MA,C08513_015EA,C08513_016MA,C08513_016EA,C08513_017EA,C08513_017MA,C08513_018EA,C08513_018MA,C08513_019EA,C08513_019MA,C08513_020EA,C08513_020MA,C08513_021EA,C08513_021MA,C08513_022MA,C08513_022EA,C08513_023EA,C08513_023MA,C08513_024EA,C08513_024MA,C08513_025EA,C08513_025MA,C08513_026EA,C08513_026MA,C08513_027MA,C08513_027EA,C08513_028MA,C08513_028EA,C08513_029EA,C08513_029MA,C08513_030EA,C08513_030MA,state
0400000US48,11604759,31349,7519619,33562,4085140,27464,2430962,25364,1654178,26895,9298867,31614,6168000,31065,3130867,26610,1950793,23630,1180074,21842,1277522,20519,654239,15029,623283,14514,306259,9389,317024,12243,188019,8735,115700,7173,72319,4863,34223,2968,38096,3492,384697,12743,234441,9166,150256,8175,74796,5880,75460,5513,455654,11353,347239,9642,108415,5702,64891,4380,43524,3934,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1295307,8791,1100914,10706,194393,6802,116490,5691,77903,4715,980183,9087,844592,10115,135591,5889,84190,5203,51401,3740,157877,7060,122614,6228,35263,3516,17066,2136,18197,2671,32323,3274,24772,2652,7551,1398,3620,982,3931,1039,63111,4097,53767,3954,9344,1744,6800,1378,2544,949,61813,3734,55169,3574,6644,1405,4814,1097,1830,703,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,316819,4944,299988,4908,16831,1915,13047,1742,3784,920,231632,4470,222069,4321,9563,1256,7757,1137,1806,506,33354,2609,30994,2430,2360,729,2009,661,351,206,3561,862,2762,764,799,388,650,351,149,142,25079,2166,22264,2066,2815,871,1654,529,1161,606,23193,1919,21899,1840,1294,473,977,384,317,240,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3873831,22202,3248683,20448,625148,11275,379742,11308,245406,8748,3053112,21424,2614859,19564,438253,11077,285386,9698,152867,6749,374866,10494,278949,7779,95917,7176,41162,3207,54755,6468,116040,5512,81422,4578,34618,3384,16910,2497,17708,2496,142063,5853,114362,5036,27701,3384,15825,2597,11876,2075,187750,6797,159091,6140,28659,3400,20459,2927,8200,1577,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3134874,16202,2522806,16391,612068,13459,355337,10444,256731,8908,2266439,18830,1856565,15237,409874,11767,246850,9023,163024,6888,335565,10823,235675,7813,99890,6986,46187,4216,53703,5320,181870,8218,134224,6691,47646,4599,28901,3566,18745,2676,175763,6631,147384,5703,28379,3091,16852,2046,11527,2028,175237,6460,148958,5756,26279,3490,16547,2645,9732,1907,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,717978,10437,698413,10400,19565,2001,14451,1791,5114,1250,587773,9135,574649,9225,13124,1673,10247,1569,2877,816,73562,4484,70757,4429,2805,822,2244,734,561,310,4412,911,4136,933,276,215,150,126,126,175,31060,2715,28385,2727,2675,1007,1241,684,1434,878,21171,2177,20486,2201,685,374,569,353,116,124,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2747184,12053,2515370,11496,231814,6308,140038,5426,91776,4897,2197727,13099,2033449,11792,164278,5346,104864,4490,59414,4053,245414,7738,209944,6962,35470,3167,16734,1968,18736,2307,49376,2939,41646,3078,7730,1263,4327,1018,3403,923,145274,4784,128043,4132,17231,2128,9728,1494,7503,1242,109393,4430,102288,4302,7105,1060,4385,747,2720,703,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,293039,5290,270570,5454,22469,2628,15354,2438,7115,1372,221456,5321,206685,5329,14771,1994,11568,2076,3203,794,35336,2902,30852,2766,4484,1070,2500,931,1984,666,4562,973,3371,774,1191,780,90,103,1101,775,15897,2488,14825,2407,1072,590,680,420,392,422,15788,1997,14837,1955,951,466,516,363,435,305,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1055024,12424,51159,3445,1003865,12070,205087,7674,798778,11391,851316,10864,37458,3072,813858,10515,166788,6957,647070,10012,102133,5257,8117,1502,94016,5225,19811,2290,74205,4744,27066,2785,1911,593,25155,2626,4361,1014,20794,2448,53302,4164,2827,727,50475,4239,8853,1594,41622,3885,21207,2395,846,495,20361,2347,5274,1246,15087,2107,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1930539,17247,1815578,16477,114961,5121,58662,4460,56299,3809,1648084,16177,1564982,15238,83102,4949,47226,3959,35876,3013,182768,7185,157774,7156,24994,3048,8308,1600,16686,2794,7416,1374,6510,1334,906,447,178,156,728,431,41316,3113,37473,3108,3843,1090,1535,583,2308,765,50955,3258,48839,3296,2116,601,1415,424,701,425,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,365404,5709,308264,6642,57140,3651,39941,3411,17199,2235,238328,5934,209238,5980,29090,3027,22233,2912,6857,1243,48094,4400,37323,3577,10771,1946,7221,1383,3550,1188,5752,1299,5154,1231,598,350,537,346,61,91,53331,4218,39372,3344,13959,1984,8321,981,5638,1344,19899,2496,17177,2225,2722,939,1629,639,1093,633,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2705718,15760,1984272,18086,721446,14392,464399,11856,257047,9317,2076413,17211,1538492,17712,537921,12764,360774,10574,177147,8333,298411,9825,189876,7587,108535,6374,58437,3952,50098,4374,54484,4683,38494,3771,15990,2515,8652,1744,7338,1759,128106,5938,93956,4967,34150,3777,19590,2500,14560,2446,148304,6579,123454,5606,24850,2851,16946,2332,7904,1288,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1233398,11412,1137168,10449,96230,4243,45855,3289,50375,3580,1013045,11072,946312,9863,66733,4232,34436,2988,32297,2819,139014,7012,116907,6195,22107,3448,7320,1662,14787,2900,5481,1312,4442,1098,1039,658,646,544,393,301,33191,2724,30036,2656,3155,866,1438,584,1717,667,42667,3540,39471,3225,3196,1125,2015,948,1181,693,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
