GEO_ID,B18102_001E,B18102_001M,B18102_002E,B18102_002M,B18102_003E,B18102_003M,B18102_004E,B18102_004M,B18102_005E,B18102_005M,B18102_006E,B18102_006M,B18102_007E,B18102_007M,B18102_008E,B18102_008M,B18102_009E,B18102_009M,B18102_010E,B18102_010M,B18102_011E,B18102_011M,B18102_012E,B18102_012M,B18102_013E,B18102_013M,B18102_014E,B18102_014M,B18102_015E,B18102_015M,B18102_016E,B18102_016M,B18102_017E,B18102_017M,B18102_018E,B18102_018M,B18102_019E,B18102_019M,B18102_020E,B18102_020M,B18102_021E,B18102_021M,B18102_022E,B18102_022M,B18102_023E,B18102_023M,B18102_024E,B18102_024M,B18102_025E,B18102_025M,B18102_026E,B18102_026M,B18102_027E,B18102_027M,B18102_028E,B18102_028M,B18102_029E,B18102_029M,B18102_030E,B18102_030M,B18102_031E,B18102_031M,B18102_032E,B18102_032M,B18102_033E,B18102_033M,B18102_034E,B18102_034M,B18102_035E,B18102_035M,B18102_036E,B18102_036M,B18102_037E,B18102_037M,B18102_038E,B18102_038M,B18102_039E,B18102_039M,NAME,B18102_001EA,B18102_001MA,B18102_002MA,B18102_002EA,B18102_003MA,B18102_003EA,B18102_004EA,B18102_004MA,B18102_005EA,B18102_005MA,B18102_006EA,B18102_006MA,B18102_007MA,B18102_007EA,B18102_008MA,B18102_008EA,B18102_009MA,B18102_009EA,B18102_010EA,B18102_010MA,B18102_011EA,B18102_011MA,B18102_012EA,B18102_012MA,B18102_013EA,B18102_013MA,B18102_014EA,B18102_014MA,B18102_015MA,B18102_015EA,B18102_016MA,B18102_016EA,B18102_017EA,B18102_017MA,B18102_018EA,B18102_018MA,B18102_019EA,B18102_019MA,B18102_020MA,B18102_020EA,B18102_021MA,B18102_021EA,B18102_022EA,B18102_022MA,B18102_023EA,B18102_023MA,B18102_024EA,B18102_024MA,B18102_025MA,B18102_025EA,B18102_026MA,B18102_026EA,B18102_027MA,B18102_027EA,B18102_028EA,B18102_028MA,B18102_029EA,B18102_029MA,B18102_030MA,B18102_030EA,B18102_031MA,B18102_031EA,B18102_032EA,B18102_032MA,B18102_033EA,B18102_033MA,B18102_034EA,B18102_034MA,B18102_035EA,B18102_035MA,B18102_036MA,B18102_036EA,B18102_037EA,B18102_037MA,B18102_038MA,B18102_038EA,B18102_039EA,B18102_039MA,state
0400000US37,9552529,3461,4596966,6236,310855,3979,1877,722,308978,4067,853784,4674,5165,1172,848619,4534,1028728,5072,9874,1826,1018854,5744,1836197,5593,70381,4620,1765816,7266,358171,2508,45435,2767,312736,3700,209231,2555,55428,2461,153803,3170,4955563,5581,300529,3683,1417,651,299112,3619,816376,4293,4904,1203,811472,4710,1099772,4120,9313,1928,1090459,4600,2001713,3966,41042,2918,1960671,4329,415897,2355,24045,1965,391852,2764,321276,2277,64322,3468,256954,4031,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,684776,917,348379,1796,23623,677,84,91,23539,670,55829,1175,262,169,55567,1191,94258,1448,908,443,93350,1516,131953,1506,5724,892,126229,1661,24361,409,3934,680,20427,835,18355,454,5350,698,13005,794,336397,1508,21418,587,468,327,20950,632,52835,893,84,74,52751,901,86170,1519,348,230,85822,1486,123660,826,2496,653,121164,1064,26031,477,1381,399,24650,614,26283,454,4180,689,22103,824,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11371766,1352,5533995,5334,353140,2026,2498,835,350642,2104,1005354,3824,6975,1423,998379,3998,1235489,3648,14329,1933,1221160,3846,2228640,4468,81658,4443,2146982,6338,425284,2041,55476,2704,369808,2986,286088,1876,71306,2629,214782,3166,5837771,5222,336915,1675,1165,540,335750,1728,961291,3362,7352,1551,953939,3580,1262483,3203,10834,1896,1251649,3802,2349871,3398,52363,3015,2297508,4762,489146,2052,25540,2413,463606,2783,438065,2885,79873,3498,358192,4058,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3733058,1692,1829393,3576,133075,1807,1686,688,131389,1918,345535,2376,3065,647,342470,2407,435821,2803,7171,1066,428650,2891,686055,3171,39842,2066,646213,3515,140182,1138,28602,1565,111580,2109,88725,1255,31089,1888,57636,1703,1903665,3529,129071,1839,2144,762,126927,2166,326936,2148,2374,596,324562,2142,437037,2135,4158,741,432879,2291,722331,2220,20271,1813,702060,3092,159896,1270,9711,1060,150185,1746,128394,1408,25447,1779,102947,2308,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3860452,927,1903608,3625,119963,2296,1628,757,118335,2403,323711,1872,1553,616,322158,1981,444326,3241,5493,1280,438833,3484,758381,2764,37649,3369,720732,4535,156021,1184,25362,1853,130659,2242,101206,1219,30929,2105,70277,2249,1956844,3619,112150,1885,688,471,111462,1904,304022,2370,1057,460,302965,2498,440393,2297,4037,1057,436356,2496,785062,2546,20837,2334,764225,3260,171172,1242,10394,1506,160778,2002,144045,1331,30383,2115,113662,2329,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12559315,1121,6097029,4061,367124,1634,2287,821,364837,1768,1028667,2612,7068,1506,1021599,2919,1385761,3346,15300,2065,1370461,3831,2472150,4042,87841,4438,2384309,5722,485309,1641,58470,2394,426839,2824,358018,1905,91322,3624,266696,3844,6462286,4014,351192,1816,1760,768,349432,2042,984006,2218,5555,1209,978451,2507,1401908,2940,10562,1860,1391346,3468,2608093,3538,50898,3378,2557195,5314,563099,1822,31387,2397,531712,2787,553988,2803,100896,3883,453092,3955,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1034895,650,498109,1558,28818,678,0,200,28818,678,81809,942,257,225,81552,999,120692,1412,718,385,119974,1441,202370,1196,7057,1361,195313,1952,37501,441,3275,675,34226,805,26919,556,7207,828,19712,834,536786,1493,27329,888,92,153,27237,891,78719,779,506,370,78213,885,125156,1084,369,261,124787,1135,218482,1160,4283,973,214199,1457,43441,455,2467,751,40974,926,43659,747,8195,1131,35464,1351,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4623171,2221,2217194,5597,151895,3161,1223,684,150672,3144,398007,2541,2337,823,395670,2581,501223,3856,4728,1149,496495,4121,869971,3262,35829,3305,834142,4541,191521,1633,26062,2446,165459,2584,104577,1451,27408,1812,77169,2274,2405977,4849,142642,2963,593,315,142049,2963,385478,2176,2228,804,383250,2361,537789,2571,6035,1567,531754,3180,959550,3150,20654,2193,938896,3693,221863,1605,14662,1637,207201,2005,158655,1612,30159,2277,128496,2426,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,816425,682,407547,1845,29644,1058,143,201,29501,1074,73853,1308,603,428,73250,1362,96912,1367,1986,976,94926,1674,155182,1276,7404,1055,147778,1636,29913,437,5491,753,24422,890,22043,560,7610,806,14433,844,408878,1895,29039,918,123,101,28916,913,70497,1434,586,416,69911,1454,93152,1480,903,437,92249,1525,153818,1229,3781,1101,150037,1534,31119,318,1771,429,29348,599,31253,625,6110,975,25143,977,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6354629,2073,3073054,4730,203801,2590,775,505,203026,2625,556513,3390,3428,875,553085,3514,698954,3751,6344,1514,692610,3861,1222169,4090,60505,4241,1161664,5920,249779,1589,39274,2369,210505,2906,141838,1264,43835,2311,98003,2432,3281575,4661,196222,2536,1217,744,195005,2621,533713,3540,2571,697,531142,3553,732454,3064,4368,985,728086,3239,1317432,3686,32592,2777,1284840,4536,281909,1770,19683,2008,262226,2576,219845,1926,43477,2506,176368,2916,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25584499,3960,12573459,9930,985806,4526,7734,1774,978072,4874,2574460,5030,21238,2582,2553222,5622,3104687,7047,38040,3754,3066647,8526,4686524,8078,188176,6388,4498348,9685,762433,2893,114912,4218,647521,4606,459549,3564,139013,4327,320536,5172,13011040,9203,947042,3971,4686,1240,942356,4288,2464570,5432,15304,2390,2449266,6073,3122178,5887,23251,2505,3098927,6574,4945085,5303,108107,5278,4836978,6772,864390,3641,57287,3776,807103,5186,667775,3469,134714,5440,533061,6057,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2829001,909,1415433,2720,132477,1168,589,355,131888,1173,320686,1600,1736,711,318950,1678,381495,1957,3493,993,378002,2325,457573,2096,15609,1866,441964,2822,73142,754,11077,1309,62065,1501,50060,671,16428,1123,33632,1128,1413568,2385,125448,1129,869,566,124579,1243,305401,1875,1287,441,304114,1931,380040,1447,3064,689,376976,1590,457960,1373,8550,1315,449410,1909,80260,779,4889,1025,75371,1258,64459,847,13091,1365,51368,1403,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,619928,318,306170,1095,16283,737,0,143,16283,737,47829,680,344,214,47485,720,68833,835,965,506,67868,939,129701,935,6334,902,123367,1335,27055,400,3815,556,23240,625,16469,399,4716,656,11753,707,313758,993,14728,438,331,315,14397,558,44723,588,167,89,44556,615,67787,782,719,313,67068,786,134754,799,2850,817,131904,947,28472,329,1538,438,26934,561,23294,406,5116,820,18178,800,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7973466,4199,3847508,7388,256452,3518,1101,653,255351,3630,686642,4345,3132,943,683510,4442,906135,5502,6954,1373,899181,5747,1546425,5028,43575,3139,1502850,5865,284939,2002,31200,2200,253739,3199,166915,1964,42075,2819,124840,2918,4125958,7170,250579,3528,666,318,249913,3500,658172,3869,3125,861,655047,3911,948628,4720,5419,1262,943209,4690,1684273,4538,23992,2098,1660281,5059,326865,2239,14205,1622,312660,2961,257441,2501,45181,2416,212260,3294,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6793078,2904,3361673,3879,226381,2022,2104,766,224277,2091,586235,2489,4506,1000,581729,2681,794360,3490,7593,1846,786767,3662,1352096,3252,60749,4200,1291347,5262,249386,1365,36970,2340,212416,2599,153215,1261,48657,2493,104558,2672,3431405,3078,214592,1709,969,639,213623,1734,556387,2208,2978,866,553409,2248,789275,3020,6005,1519,783270,3622,1385924,2889,31531,2919,1354393,4064,270297,1490,15001,2017,255296,2494,214930,1504,41989,2424,172941,2572,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1826512,259,893254,3414,53538,1437,401,279,53137,1446,140798,1699,1479,477,139319,1725,191469,1663,4441,1129,187028,1999,371888,2014,27408,2294,344480,2999,84299,625,17197,1632,67102,1650,51262,965,17553,1592,33709,1858,933258,3383,51725,1845,458,291,51267,1854,136919,1913,1104,455,135815,1824,192722,1862,2395,900,190327,1949,384894,2073,13219,1410,371675,2569,90113,624,8159,1283,81954,1317,76885,981,17244,1667,59641,1865,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5652085,607,2792797,3791,179576,1777,1201,464,178375,1826,494461,2353,2844,752,491617,2339,634308,2919,6274,1230,628034,3111,1131937,3046,41121,2401,1090816,3747,206749,931,25851,1723,180898,1986,145766,1148,35597,2078,110169,2164,2859288,3667,171659,2096,620,363,171039,2180,469580,2036,2906,831,466674,2219,632413,2792,3964,1048,628449,3120,1143730,2988,19441,1996,1124289,3398,227773,1167,11432,1395,216341,1716,214133,1551,37132,2256,177001,2612,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,567082,836,286151,2014,19401,935,173,169,19228,923,50544,1535,494,393,50050,1613,69999,1141,1217,574,68782,1253,111805,1240,5691,1024,106114,1649,21292,585,4068,893,17224,948,13110,686,4594,740,8516,912,280931,2040,18615,855,36,66,18579,866,47572,1285,144,103,47428,1267,65059,1278,625,470,64434,1364,111165,1235,2723,950,108442,1513,21961,723,1131,467,20830,825,16559,673,3338,799,13221,1139,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3641762,450,1738277,2973,108250,1936,829,469,107421,1962,328659,2058,2771,830,325888,2026,407565,1698,5757,1460,401808,2291,643456,1745,28797,2739,614659,3208,151442,1097,16612,1631,134830,1888,98905,1024,24368,2174,74537,2363,1903485,2859,101104,2002,547,305,100557,2044,310717,1963,2257,948,308460,2149,424692,1800,2649,846,422043,1875,742502,1902,20995,2185,721507,2730,183338,722,14995,1767,168343,1895,141132,932,29501,2268,111631,2316,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,4741698,1677,2275730,4364,154902,2562,597,310,154305,2603,418804,3392,4416,1067,414388,3280,515285,4113,5171,1146,510114,4288,893904,4010,48012,3499,845892,5253,182829,1529,30469,1985,152360,2298,110006,1552,34037,2125,75969,2141,2465968,4141,146701,2601,458,392,146243,2609,402593,2457,2891,956,399702,2854,552836,3241,5565,1307,547271,3617,975310,3279,24628,2534,950682,4155,216229,1618,15389,1743,200840,2345,172299,1387,36360,2292,135939,2636,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,708946,1546,362461,2242,27593,929,181,186,27412,970,69170,1318,199,120,68971,1332,88129,1832,1077,527,87052,1909,147966,1871,10131,1254,137835,2113,20319,611,4089,760,16230,902,9284,529,3909,687,5375,726,346485,1896,26341,865,134,124,26207,863,63968,1135,329,192,63639,1133,86191,1324,1305,614,84886,1379,138660,1169,4039,1009,134621,1369,19776,749,1451,402,18325,848,11549,812,2591,742,8958,840,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6443654,1631,3168921,3160,223705,992,1261,666,222444,1330,603830,1819,3875,992,599955,2148,743827,2634,8147,1768,735680,3321,1157439,2616,44126,3792,1113313,4680,262628,1115,33679,2564,228949,2680,177492,988,51878,2992,125614,2906,3274733,2925,213882,1539,1705,890,212177,1758,575963,1635,3364,1160,572599,1934,733330,1785,5394,1216,727936,2137,1232098,1868,24577,2869,1207521,3688,293306,1250,17135,1683,276171,2160,226154,1305,43499,2705,182655,2799,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2896297,1039,1414591,3837,98987,2389,455,253,98532,2413,266984,2978,2995,983,263989,3053,321030,2965,4692,973,316338,2928,537819,2795,30127,2582,507692,3755,116970,1402,20640,1780,96330,2215,72801,1081,22899,1586,49902,1789,1481706,3739,92646,2237,660,450,91986,2317,250790,2483,2171,851,248619,2769,329529,2523,3475,1074,326054,2512,572987,2635,13903,1567,559084,3197,132332,1552,11654,1344,120678,1823,103422,1336,20686,1655,82736,2051,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
