GEO_ID,C24090_001E,C24090_001M,C24090_002E,C24090_002M,C24090_003E,C24090_003M,C24090_004E,C24090_004M,C24090_005E,C24090_005M,C24090_006E,C24090_006M,C24090_007E,C24090_007M,C24090_008E,C24090_008M,C24090_009E,C24090_009M,C24090_010E,C24090_010M,C24090_011E,C24090_011M,C24090_012E,C24090_012M,C24090_013E,C24090_013M,C24090_014E,C24090_014M,C24090_015E,C24090_015M,C24090_016E,C24090_016M,C24090_017E,C24090_017M,C24090_018E,C24090_018M,C24090_019E,C24090_019M,NAME,C24090_001EA,C24090_001MA,C24090_002EA,C24090_002MA,C24090_003EA,C24090_003MA,C24090_004EA,C24090_004MA,C24090_005EA,C24090_005MA,C24090_006EA,C24090_006MA,C24090_007EA,C24090_007MA,C24090_008MA,C24090_008EA,C24090_009EA,C24090_009MA,C24090_010EA,C24090_010MA,C24090_011EA,C24090_011MA,C24090_012EA,C24090_012MA,C24090_013MA,C24090_013EA,C24090_014EA,C24090_014MA,C24090_015EA,C24090_015MA,C24090_016EA,C24090_016MA,C24090_017EA,C24090_017MA,C24090_018MA,C24090_018EA,C24090_019MA,C24090_019EA,state
0400000US37,2937517,22383,1636887,14942,1254899,15824,1170164,15041,84735,4352,79501,4127,82799,4962,82374,4629,47263,3882,90051,4284,1300630,13873,867433,13295,839714,12747,27719,2611,132343,6185,93531,4640,129553,5623,35588,2648,42182,3143,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,267308,3939,159508,2992,109796,3408,102096,3352,7700,1122,8696,1496,7789,1109,8115,1140,7363,1219,17749,1367,107800,2710,60428,2899,57799,2918,2629,695,17504,2161,8841,1261,9536,1394,5127,999,6364,1001,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3585745,20924,2033724,15049,1585283,14079,1502929,14493,82354,4283,109442,5273,125382,4940,62396,3270,51290,3787,99931,4575,1552021,13656,1042267,13239,1019055,12988,23212,2149,207228,6552,146128,5551,76392,3898,36750,3065,43256,3161,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1224959,10313,703896,7626,514810,8086,480593,7849,34217,2529,26137,1910,36970,2420,35509,2347,39650,2829,50820,2533,521063,7446,338405,6448,327795,6565,10610,1081,44659,2932,37420,2541,59597,3179,21997,2002,18985,1514,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1093437,11657,636238,9792,482909,9840,447255,10007,35654,2785,36497,2517,37174,2548,24611,2414,16366,1887,38681,3251,457199,8201,289333,7379,276836,7015,12497,1555,60488,3769,37688,3044,34623,2742,11069,1388,23998,2598,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4076426,19605,2316878,14749,1762140,15666,1658744,15735,103396,4436,167210,5882,112236,5123,82936,3781,62879,4080,129477,5074,1759548,13933,1168868,13662,1141635,13601,27233,2105,301938,7527,120024,4446,81094,3717,41690,3007,45934,2939,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,338301,7350,188182,4810,137853,4539,130211,4595,7642,1221,12353,1772,11575,1489,8167,1343,7890,1389,10344,1439,150119,4998,94633,3881,92260,3729,2373,570,28237,2364,11114,1268,8921,1206,3552,991,3662,874,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1394654,14888,771990,10732,591747,9448,556132,9377,35615,2398,28983,2910,40177,2939,42966,3120,26838,2620,41279,3478,622664,9051,416714,8494,407452,8476,9262,1262,48520,3292,45787,4034,76783,4170,18447,2297,16413,2145,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,301843,5285,171333,2893,116525,3635,104007,3345,12518,1525,11357,1769,10264,1479,6056,1031,7066,1204,20065,1528,130510,4169,77307,3150,74390,3187,2917,599,22705,1648,10136,1302,7471,1268,5863,1079,7028,1173,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1978970,15496,1111558,12034,831654,13144,794131,12497,37523,2803,55722,3682,70163,4177,38779,4042,40235,3599,75005,4735,867412,12084,589640,11272,579830,11234,9810,1216,91005,4927,82149,3955,52876,4207,23436,2357,28306,2387,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8494886,34961,4970019,26913,3864843,24248,3678754,24241,186089,6356,176281,7390,273462,8737,179416,7810,152332,6644,323685,10134,3524867,24625,2399876,23511,2343982,22752,55894,3853,267984,8492,336322,10191,296771,10410,93097,5464,130817,7239,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,845740,10859,531654,7067,411151,7265,381221,7348,29930,2316,26693,2767,22412,1933,26982,2082,23946,2574,20470,2079,314086,7289,209797,6175,202993,6131,6804,1205,29550,2271,23479,2665,28557,2516,13991,1944,8712,1474,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,211044,3862,120301,2663,83015,2976,74535,3062,8480,1207,11244,1146,6120,929,5981,1308,3529,685,10412,1136,90743,3011,48796,2506,46229,2444,2567,719,21070,1726,7968,1031,4684,760,2254,574,5971,976,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2829639,19349,1568549,13728,1092792,14195,1023635,14055,69157,3653,80356,4016,87255,4526,53709,3401,182919,6914,71518,4423,1261090,11616,773404,11376,747860,11673,25544,2155,134070,5296,128084,5490,65385,3634,123974,5101,36173,2842,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2139498,15918,1262313,12734,939718,12109,880240,12241,59478,3799,64546,4051,77064,3872,60162,3686,64663,3709,56160,3861,877185,11454,550337,9770,529644,9817,20693,2146,104466,5063,66401,4095,80568,3932,36392,3009,39021,3256,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,531120,9085,303006,5819,224498,5687,215684,5875,8814,1313,14094,1575,16317,2033,21289,2388,13739,1543,13069,1775,228114,6337,143704,5453,140065,5433,3639,893,22123,1990,18960,2076,25062,2411,12240,1591,6025,1142,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1904714,13721,1087144,8197,856191,8842,803057,8854,53134,2347,52589,3064,60098,3267,42062,2674,16253,1484,59951,2241,817570,9337,555069,8406,539838,8452,15231,1619,109399,4288,66577,3314,46208,2819,13655,1480,26662,1825,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,201508,5851,123104,4469,92943,3874,85025,3596,7918,1219,3089,702,8572,1658,7131,1289,3935,882,7434,1083,78404,3459,43832,3083,41070,3081,2762,818,8161,1214,9793,1284,9070,1462,2182,592,5366,1259,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,747366,11178,406399,6365,263640,7038,248792,7022,14848,2018,12735,1707,24739,2205,61585,4317,9116,1452,34584,2865,340967,8210,194536,7178,190495,7032,4041,1050,22536,2422,26377,2429,78601,4536,8272,1515,10645,1559,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1422867,16609,807836,11197,610833,9713,573605,9295,37228,2866,32209,3003,50658,3394,35675,2919,37069,3327,41392,3730,615031,9850,406017,9569,395818,9223,10199,1681,54812,3837,52611,3558,56059,3125,26966,2628,18566,2193,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,223191,6170,123557,4548,73141,4158,67531,3922,5610,1131,9269,1383,9906,1245,10400,1491,13513,1691,7328,1272,99634,3381,47923,3422,46130,3422,1793,514,14607,1790,10594,1499,12146,1516,9486,1392,4878,1264,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1896778,15460,1083310,10964,830803,11194,781807,10285,48996,3840,46613,3809,72384,4242,41397,2980,38810,3695,53303,4083,813468,11182,562483,9517,543569,9276,18914,2035,76376,4952,65144,4091,55404,4342,26593,2677,27468,2746,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,901545,10572,505959,7512,377443,7886,353118,8049,24325,2365,20379,2127,30993,2897,31413,2616,14062,1547,31669,2712,395586,6714,249104,6513,241089,6279,8015,1243,36622,2836,31908,3214,54862,3684,9598,1546,13492,1886,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
