GEO_ID,C21007_001E,C21007_001M,C21007_002E,C21007_002M,C21007_003E,C21007_003M,C21007_004E,C21007_004M,C21007_005E,C21007_005M,C21007_006E,C21007_006M,C21007_007E,C21007_007M,C21007_008E,C21007_008M,C21007_009E,C21007_009M,C21007_010E,C21007_010M,C21007_011E,C21007_011M,C21007_012E,C21007_012M,C21007_013E,C21007_013M,C21007_014E,C21007_014M,C21007_015E,C21007_015M,C21007_016E,C21007_016M,C21007_017E,C21007_017M,C21007_018E,C21007_018M,C21007_019E,C21007_019M,C21007_020E,C21007_020M,C21007_021E,C21007_021M,C21007_022E,C21007_022M,C21007_023E,C21007_023M,C21007_024E,C21007_024M,C21007_025E,C21007_025M,C21007_026E,C21007_026M,C21007_027E,C21007_027M,C21007_028E,C21007_028M,C21007_029E,C21007_029M,C21007_030E,C21007_030M,C21007_031E,C21007_031M,NAME,C21007_001EA,C21007_001MA,C21007_002EA,C21007_002MA,C21007_003EA,C21007_003MA,C21007_004MA,C21007_004EA,C21007_005MA,C21007_005EA,C21007_006EA,C21007_006MA,C21007_007EA,C21007_007MA,C21007_008EA,C21007_008MA,C21007_009MA,C21007_009EA,C21007_010MA,C21007_010EA,C21007_011MA,C21007_011EA,C21007_012EA,C21007_012MA,C21007_013EA,C21007_013MA,C21007_014MA,C21007_014EA,C21007_015MA,C21007_015EA,C21007_016MA,C21007_016EA,C21007_017EA,C21007_017MA,C21007_018EA,C21007_018MA,C21007_019EA,C21007_019MA,C21007_020EA,C21007_020MA,C21007_021MA,C21007_021EA,C21007_022MA,C21007_022EA,C21007_023EA,C21007_023MA,C21007_024EA,C21007_024MA,C21007_025EA,C21007_025MA,C21007_026MA,C21007_026EA,C21007_027MA,C21007_027EA,C21007_028EA,C21007_028MA,C21007_029EA,C21007_029MA,C21007_030EA,C21007_030MA,C21007_031EA,C21007_031MA,state
0400000US46,603237,1245,488909,1463,38494,2908,3037,756,1198,537,1839,605,35457,2973,5572,1099,29885,2535,450415,3564,58464,3476,11764,1582,46700,3311,391951,4322,31614,2684,360337,4348,114328,761,28629,1537,1645,471,1051,382,594,328,26984,1527,10918,1172,16066,1390,85699,1473,9799,1279,4503,711,5296,1033,75900,1729,23398,1480,52502,2032,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4811628,3410,3918257,3620,271448,8263,28717,2987,11458,1875,17259,2305,242731,8144,42068,3285,200663,7548,3646809,9157,631080,14958,158510,6858,472570,12857,3015729,15936,322903,7533,2692826,16733,893371,2925,196199,4381,10920,1521,5258,1075,5662,1064,185279,4587,77187,3180,108092,3882,697172,5012,78722,3124,44331,2409,34391,2699,618450,5354,228402,6260,390048,5918,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,18490345,5833,15736198,6768,958353,15345,79744,5461,26364,3059,53380,4041,878609,15888,141140,5878,737469,15097,14777845,15481,2383966,33950,393892,12226,1990074,28699,12393879,35944,1023223,16650,11370656,35120,2754147,4459,612603,7769,34481,2507,17436,1759,17045,1814,578122,7376,232954,6026,345168,7057,2141544,8034,285264,7613,148079,5619,137185,5555,1856280,10366,678683,9884,1177597,11199,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1929685,1479,1661764,1851,77729,3859,7221,1226,2411,786,4810,983,70508,3789,11018,1757,59490,3403,1584035,4287,202653,9838,30487,3296,172166,9130,1381382,11074,93134,4800,1288248,11367,267921,1231,65306,2458,2335,633,852,410,1483,480,62971,2425,25205,2002,37766,2320,202615,2757,15840,2035,7939,1423,7901,1232,186775,2956,58759,3349,128016,3106,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,479504,941,384214,974,24574,1890,1595,531,618,312,977,387,22979,1953,3994,788,18985,1710,359640,1991,43520,2779,11821,1507,31699,2271,316120,3497,28940,2360,287180,3700,95290,650,22500,1087,1128,442,195,141,933,436,21372,1109,7984,901,13388,1083,72790,1244,6025,938,2827,673,3198,621,66765,1522,18921,1485,47844,1805,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6036166,4762,5000006,6224,467767,9706,27479,2582,7615,1237,19864,2514,440288,9835,40747,3071,399541,9024,4532239,10436,542386,14705,101178,6017,441208,13372,3989853,15933,292254,9498,3697599,16833,1036160,3070,247583,4537,9251,1342,4781,988,4470,834,238332,4570,80991,3588,157341,4857,788577,5411,72763,3441,36794,2817,35969,2928,715814,5915,226042,6257,489772,6971,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5172897,3409,4285074,3852,342385,8275,25949,2449,8947,1468,17002,2011,316436,7831,50136,3420,266300,7038,3942689,8971,531009,17668,107910,5844,423099,15551,3411680,16810,273287,8475,3138393,17843,887823,2079,236737,4463,10457,1288,5174,970,5283,984,226280,4736,86402,3469,139878,4443,651086,4786,59181,3633,31746,2607,27435,2524,591905,5641,189226,5462,402679,6070,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1426755,1304,1124196,1643,87455,3873,9429,1399,3656,817,5773,1177,78026,3534,18072,1977,59954,3170,1036741,4229,191892,8574,61588,3881,130304,7550,844849,8439,109867,5096,734982,9867,302559,1429,72836,2485,3274,740,1878,569,1396,519,69562,2522,31115,2195,38447,2183,229723,2639,23493,2133,13563,1642,9930,1281,206230,2977,84739,3255,121491,3765,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4280536,2039,3486115,2363,210195,6568,18577,1722,5926,930,12651,1442,191618,5866,26605,1959,165013,5367,3275920,6104,423920,9863,87100,4744,336820,8736,2852000,12025,210026,7316,2641974,11447,794421,1726,186799,2769,8443,1079,4253,715,4190,724,178356,2958,61601,2429,116755,3337,607622,3405,50982,2607,24838,1801,26144,1997,556640,3921,164300,4129,392340,4826,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,426441,1403,353519,1462,27906,2741,2729,786,1019,553,1710,578,25177,2465,2842,860,22335,2295,325613,3119,42235,3749,6822,1334,35413,3359,283378,4180,23731,2690,259647,4900,72922,1087,19328,1414,739,278,350,193,389,207,18589,1388,7965,1054,10624,1279,53594,1596,2788,796,1234,520,1554,517,50806,1696,17153,1424,33653,1774,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2790241,500,2215424,749,45971,3402,8706,1492,2807,641,5899,1225,37265,2804,11978,1449,25287,2270,2169453,3606,920730,17891,203802,7360,716928,15209,1248723,17659,181485,6239,1067238,17884,574817,537,60083,2786,11002,1368,6019,1131,4983,1047,49081,2666,23848,2284,25233,1934,514734,2866,217055,5555,124511,5068,92544,3945,297679,5984,139801,4839,157878,5054,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,3583955,2717,2902592,3483,222661,6210,22883,2413,7286,1086,15597,2271,199778,6386,38729,2947,161049,6440,2679931,6989,487999,14168,122685,5782,365314,12119,2191932,15247,265982,8623,1925950,15719,681363,2142,154798,4432,8095,1222,3964,931,4131,865,146703,4277,64221,2880,82482,3593,526565,4710,67638,3635,39200,3014,28438,2308,458927,5167,183814,5880,275113,4925,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,519919,1559,458991,1786,54004,3149,3264,859,785,421,2479,725,50740,3089,7551,1587,43189,3214,404987,3581,40631,2898,7336,1246,33295,2593,364356,4556,33098,2660,331258,5198,60928,1056,17464,1488,742,380,381,264,361,260,16722,1447,7479,1209,9243,1306,43464,1835,1957,448,1246,376,711,251,41507,1853,15338,1583,26169,1679,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,4797341,1833,3837761,2399,273232,8431,29549,2953,9008,1761,20541,2509,243683,7600,38028,3308,205655,7640,3564529,8733,655463,14472,96140,6048,559323,13739,2909066,15600,229657,9204,2679409,15978,959580,1636,245999,5278,9720,1495,4553,957,5167,1070,236279,5081,86107,3907,150172,4161,713581,5503,70030,3687,31774,2397,38256,3227,643551,6463,201627,5756,441924,7518,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2160659,2168,1735134,2610,127072,5925,13979,2019,4253,906,9726,1748,113093,5781,24028,2038,89065,5501,1608062,6744,308157,10077,73149,5179,235008,8722,1299905,11595,156093,6650,1143812,10819,425525,2379,100761,2700,7569,1161,4472,1107,3097,766,93192,2793,39989,2380,53203,2713,324764,3405,38690,2716,21910,2114,16780,1861,286074,3821,109945,4055,176129,4176,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
