GEO_ID,B22003_001E,B22003_001M,B22003_002E,B22003_002M,B22003_003E,B22003_003M,B22003_004E,B22003_004M,B22003_005E,B22003_005M,B22003_006E,B22003_006M,B22003_007E,B22003_007M,NAME,B22003_001MA,B22003_001EA,B22003_002EA,B22003_002MA,B22003_003MA,B22003_003EA,B22003_004MA,B22003_004EA,B22003_005MA,B22003_005EA,B22003_006MA,B22003_006EA,B22003_007EA,B22003_007MA,state
0400000US18,2480077,10833,316634,7183,176316,5608,140318,5060,2163443,12139,175726,6054,1987717,12825,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1227048,6132,152621,5764,76572,3766,76049,4294,1074427,6983,76650,3404,997777,7325,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1113911,5555,110536,4034,62651,3276,47885,2637,1003375,7231,80458,4375,922917,6742,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1707004,8109,310680,8142,191022,6889,119658,4872,1396324,10438,131891,5118,1264433,11258,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1719473,9205,302676,8495,164812,6525,137864,5608,1416797,9388,163046,6432,1253751,9892,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,554543,4451,98551,3918,48935,3207,49616,2778,455992,5390,28940,2153,427052,5407,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2157717,7667,239685,7080,102451,5294,137234,5473,1918032,8555,107520,4523,1810512,8877,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2522394,9088,325306,7158,159895,5610,165411,6306,2197088,9202,150705,6662,2046383,10995,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3819068,10789,679475,11224,356329,9312,323146,7589,3139593,13440,248258,6895,2891335,13790,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2111943,6274,193271,5334,103558,4169,89713,3495,1918672,7377,126140,4294,1792532,7806,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1090521,7826,211144,6419,130524,6105,80620,3737,879377,8614,114194,5180,765183,8343,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2359135,11280,346528,8562,186188,6796,160340,5148,2012607,12068,177793,6143,1834814,11889,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,408938,3977,48819,3001,27405,2464,21414,1848,360119,4641,33244,2202,326875,4788,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,733570,4667,67983,3376,37695,2744,30288,2433,665587,5255,52986,2983,612601,6125,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1006605,7913,126482,5753,59392,3820,67090,4733,880123,8607,84954,5006,795169,8161,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,519137,4650,42991,3391,20755,2628,22236,2454,476146,5937,26038,2560,450108,6026,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3198799,8893,296880,7821,140514,5856,156366,5497,2901919,11024,195837,6370,2706082,11911,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,764996,5964,126168,5134,72277,4190,53891,3912,638828,6137,74377,3930,564451,6273,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7238922,16375,1125632,14558,574896,10013,550736,11432,6113290,18815,505092,12558,5608198,19180,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3731325,14347,572468,10240,313335,7568,259133,7835,3158857,16797,298560,9390,2860297,17314,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,290944,2708,22396,2134,11539,1356,10857,1520,268548,3277,22222,1874,246326,3498,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4554672,11606,713830,10148,400188,8326,313642,7744,3840842,14522,291107,7373,3549735,13768,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1446667,5298,205425,5065,114938,3660,90487,3597,1241242,6393,118901,4254,1122341,7034,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1516957,7216,304161,8492,141096,6258,163065,6355,1212796,9812,95986,4808,1116810,10394,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4958249,11531,650665,10786,334057,8281,316608,7362,4307584,14846,315893,8153,3991691,15533,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,413083,3010,63753,3407,29859,2363,33894,2705,349330,3962,28227,2399,321103,4882,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1787340,9096,290507,7700,158875,6202,131632,5761,1496833,11774,147174,5951,1349659,11935,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,323765,3111,33587,2437,17148,1812,16439,1767,290178,3590,21761,1854,268417,3468,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2480090,11146,439997,9275,234882,7338,205115,6241,2040093,12800,183607,6150,1856486,13478,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8970959,21541,1278792,16336,667985,11841,610807,12578,7692167,22778,770114,15705,6922053,22807,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,895691,5044,87948,4160,40893,3054,47055,3221,807743,6158,66009,4038,741734,6772,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,258520,2853,37934,2395,15509,1746,22425,1671,220586,3047,14802,1332,205784,3190,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3038967,13344,295261,8527,146248,5703,149013,5830,2743706,13900,194143,6728,2549563,14617,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2636817,10074,397413,8512,176874,7026,220539,7924,2239404,11126,145496,6782,2093908,12092,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,741544,5473,116622,4114,72238,3498,44384,2796,624922,6571,58094,3501,566828,6122,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2288362,8293,304523,6910,143504,5422,161019,5308,1983839,10461,140962,5308,1842877,9967,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,223513,2812,15615,1735,8350,1248,7265,1257,207898,3294,17102,1997,190796,3678,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1263694,9111,480672,8638,376974,8701,103698,4054,783022,9709,182393,6915,600629,9163,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1845169,11483,309540,7820,177419,6073,132121,5142,1535629,11886,162008,6372,1373621,11168,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,251651,2883,28724,2316,9495,1161,19229,1973,222927,3148,11955,1586,210972,3341,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2392168,11611,345920,8234,176256,6069,169664,6829,2046248,12983,199655,7362,1846593,11905,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1143859,7351,176758,5185,103304,4221,73454,4014,967101,8251,105154,4870,861947,7818,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
