GEO_ID,C23001_001E,C23001_001M,C23001_002E,C23001_002M,C23001_003E,C23001_003M,C23001_004E,C23001_004M,C23001_005E,C23001_005M,C23001_006E,C23001_006M,C23001_007E,C23001_007M,C23001_008E,C23001_008M,C23001_009E,C23001_009M,C23001_010E,C23001_010M,C23001_011E,C23001_011M,C23001_012E,C23001_012M,C23001_013E,C23001_013M,C23001_014E,C23001_014M,C23001_015E,C23001_015M,C23001_016E,C23001_016M,C23001_017E,C23001_017M,C23001_018E,C23001_018M,C23001_019E,C23001_019M,C23001_020E,C23001_020M,C23001_021E,C23001_021M,C23001_022E,C23001_022M,C23001_023E,C23001_023M,C23001_024E,C23001_024M,C23001_025E,C23001_025M,C23001_026E,C23001_026M,C23001_027E,C23001_027M,C23001_028E,C23001_028M,C23001_029E,C23001_029M,C23001_030E,C23001_030M,C23001_031E,C23001_031M,C23001_032E,C23001_032M,C23001_033E,C23001_033M,C23001_034E,C23001_034M,C23001_035E,C23001_035M,C23001_036E,C23001_036M,C23001_037E,C23001_037M,C23001_038E,C23001_038M,C23001_039E,C23001_039M,C23001_040E,C23001_040M,C23001_041E,C23001_041M,C23001_042E,C23001_042M,C23001_043E,C23001_043M,C23001_044E,C23001_044M,C23001_045E,C23001_045M,C23001_046E,C23001_046M,C23001_047E,C23001_047M,C23001_048E,C23001_048M,C23001_049E,C23001_049M,C23001_050E,C23001_050M,C23001_051E,C23001_051M,C23001_052E,C23001_052M,C23001_053E,C23001_053M,C23001_054E,C23001_054M,C23001_055E,C23001_055M,C23001_056E,C23001_056M,C23001_057E,C23001_057M,C23001_058E,C23001_058M,C23001_059E,C23001_059M,C23001_060E,C23001_060M,C23001_061E,C23001_061M,C23001_062E,C23001_062M,C23001_063E,C23001_063M,C23001_064E,C23001_064M,C23001_065E,C23001_065M,C23001_066E,C23001_066M,C23001_067E,C23001_067M,C23001_068E,C23001_068M,C23001_069E,C23001_069M,C23001_070E,C23001_070M,C23001_071E,C23001_071M,C23001_072E,C23001_072M,C23001_073E,C23001_073M,C23001_074E,C23001_074M,C23001_075E,C23001_075M,C23001_076E,C23001_076M,C23001_077E,C23001_077M,C23001_078E,C23001_078M,C23001_079E,C23001_079M,C23001_080E,C23001_080M,C23001_081E,C23001_081M,C23001_082E,C23001_082M,C23001_083E,C23001_083M,C23001_084E,C23001_084M,C23001_085E,C23001_085M,C23001_086E,C23001_086M,C23001_087E,C23001_087M,C23001_088E,C23001_088M,C23001_089E,C23001_089M,C23001_090E,C23001_090M,C23001_091E,C23001_091M,C23001_092E,C23001_092M,C23001_093E,C23001_093M,NAME,C23001_001EA,C23001_001MA,C23001_002EA,C23001_002MA,C23001_003MA,C23001_003EA,C23001_004MA,C23001_004EA,C23001_005EA,C23001_005MA,C23001_006EA,C23001_006MA,C23001_007EA,C23001_007MA,C23001_008MA,C23001_008EA,C23001_009MA,C23001_009EA,C23001_010EA,C23001_010MA,C23001_011EA,C23001_011MA,C23001_012EA,C23001_012MA,C23001_013EA,C23001_013MA,C23001_014MA,C23001_014EA,C23001_015MA,C23001_015EA,C23001_016EA,C23001_016MA,C23001_017EA,C23001_017MA,C23001_018EA,C23001_018MA,C23001_019MA,C23001_019EA,C23001_020MA,C23001_020EA,C23001_021EA,C23001_021MA,C23001_022EA,C23001_022MA,C23001_023EA,C23001_023MA,C23001_024EA,C23001_024MA,C23001_025MA,C23001_025EA,C23001_026MA,C23001_026EA,C23001_027EA,C23001_027MA,C23001_028EA,C23001_028MA,C23001_029EA,C23001_029MA,C23001_030MA,C23001_030EA,C23001_031MA,C23001_031EA,C23001_032EA,C23001_032MA,C23001_033EA,C23001_033MA,C23001_034EA,C23001_034MA,C23001_035EA,C23001_035MA,C23001_036MA,C23001_036EA,C23001_037MA,C23001_037EA,C23001_038EA,C23001_038MA,C23001_039EA,C23001_039MA,C23001_040EA,C23001_040MA,C23001_041MA,C23001_041EA,C23001_042MA,C23001_042EA,C23001_043EA,C23001_043MA,C23001_044EA,C23001_044MA,C23001_045EA,C23001_045MA,C23001_046EA,C23001_046MA,C23001_047MA,C23001_047EA,C23001_048MA,C23001_048EA,C23001_049EA,C23001_049MA,C23001_050EA,C23001_050MA,C23001_051EA,C23001_051MA,C23001_052MA,C23001_052EA,C23001_053MA,C23001_053EA,C23001_054EA,C23001_054MA,C23001_055EA,C23001_055MA,C23001_056EA,C23001_056MA,C23001_057EA,C23001_057MA,C23001_058MA,C23001_058EA,C23001_059MA,C23001_059EA,C23001_060EA,C23001_060MA,C23001_061EA,C23001_061MA,C23001_062EA,C23001_062MA,C23001_063MA,C23001_063EA,C23001_064MA,C23001_064EA,C23001_065EA,C23001_065MA,C23001_066EA,C23001_066MA,C23001_067EA,C23001_067MA,C23001_068EA,C23001_068MA,C23001_069MA,C23001_069EA,C23001_070MA,C23001_070EA,C23001_071EA,C23001_071MA,C23001_072EA,C23001_072MA,C23001_073EA,C23001_073MA,C23001_074MA,C23001_074EA,C23001_075MA,C23001_075EA,C23001_076EA,C23001_076MA,C23001_077EA,C23001_077MA,C23001_078EA,C23001_078MA,C23001_079EA,C23001_079MA,C23001_080MA,C23001_080EA,C23001_081MA,C23001_081EA,C23001_082EA,C23001_082MA,C23001_083EA,C23001_083MA,C23001_084EA,C23001_084MA,C23001_085MA,C23001_085EA,C23001_086MA,C23001_086EA,C23001_087EA,C23001_087MA,C23001_088EA,C23001_088MA,C23001_089EA,C23001_089MA,C23001_090EA,C23001_090MA,C23001_091MA,C23001_091EA,C23001_092MA,C23001_092EA,C23001_093EA,C23001_093MA,state
0400000US18,5126773,5171,2494490,4206,188768,4349,75641,3651,42,42,75599,3652,55781,2982,19818,2037,113127,3665,243610,3384,181906,4699,260,189,181646,4717,153014,4831,28632,2533,61704,4544,826228,3863,728010,5415,2182,719,725828,5486,667816,5829,58012,3529,98218,4174,458084,2431,393138,4583,707,555,392431,4540,366007,5351,26424,2875,64946,3652,393877,1864,271507,4547,255,392,271252,4535,254574,5086,16678,1697,122370,4482,230669,1339,63902,2752,59861,2707,4041,845,166767,2942,153254,1145,13876,1701,13099,1701,777,335,139378,1846,2632283,3568,181537,4087,78514,3435,0,184,78514,3435,58979,3145,19535,2260,103023,3249,233913,3278,174123,3556,26,35,174097,3558,147346,3404,26751,2665,59790,3596,827492,2895,644199,5839,115,144,644084,5841,592834,6667,51250,3779,183293,5392,465475,2242,356391,4508,0,184,356391,4508,334797,4440,21594,2130,109084,4609,418363,1985,250055,4379,110,182,249945,4417,238306,4566,11639,1342,168308,4483,262217,1148,54732,2548,51908,2460,2824,821,207485,2582,243286,1051,9401,1186,8767,1151,634,338,233885,1556,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2430288,3398,1194122,2585,84693,2301,41841,2277,11,21,41830,2278,34201,2309,7629,1204,42852,2220,117217,1985,92817,2791,238,241,92579,2832,82927,3112,9652,1611,24400,2225,380248,2613,347619,3371,1051,398,346568,3414,328587,3783,17981,1823,32629,2509,212692,1914,189504,2512,108,122,189396,2517,180662,2670,8734,1353,23188,2008,196051,1095,146998,2616,125,131,146873,2591,141198,2760,5675,921,49053,2750,113873,821,36923,1786,35633,1710,1290,429,76950,1898,89348,505,8833,844,8604,821,229,146,80515,976,1236166,2997,83940,2472,46264,2348,34,51,46230,2357,41072,2301,5158,859,37676,2144,107445,1917,86315,2468,0,151,86315,2468,78898,2581,7417,1316,21130,1901,369827,2644,304656,3912,122,197,304534,3888,292428,3915,12106,1688,65171,3664,211505,1513,174704,2647,43,71,174661,2643,167396,2784,7265,1200,36801,2328,197052,1018,132628,2741,0,151,132628,2741,128924,2869,3704,713,64424,2858,126316,1105,31230,2065,30286,2033,944,379,95086,2174,140081,724,6088,854,5956,842,132,116,133993,1132,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2242491,2982,1107422,2878,86707,3039,39798,2557,702,303,39096,2538,30064,2213,9032,1488,46909,2759,110871,2432,87608,2585,5378,1191,82230,2685,72988,3023,9242,1261,23263,2015,371755,2214,336992,3580,10173,1389,326819,3662,307848,4037,18971,2128,34763,2638,193643,1522,170919,2154,727,391,170192,2270,162724,2541,7468,1214,22724,1818,172028,1140,129615,2459,32,53,129583,2447,122930,2649,6653,1017,42413,2425,98706,1129,36581,1855,35177,1818,1404,482,62125,1922,73712,839,7011,1000,6789,994,222,141,66701,1051,1135069,2611,82305,2857,41096,2271,302,327,40794,2262,33326,2189,7468,1334,41209,2320,99384,2078,75274,3123,727,415,74547,3131,68262,3519,6285,1179,24110,2735,356334,2568,277664,4561,877,515,276787,4488,260155,4752,16632,2002,78670,4400,196667,1488,154427,2498,57,84,154370,2493,146186,2648,8184,1212,42240,2364,178573,1520,116806,2634,0,165,116806,2634,112272,2506,4534,957,61767,2671,108777,1142,30079,1465,29354,1448,725,323,78698,1952,113029,1089,6512,984,6329,968,183,144,106517,1371,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3470977,3017,1690527,3249,118968,3725,47980,2922,548,229,47432,2942,32365,2440,15067,1842,70988,3175,157489,2784,118907,3689,6617,1073,112290,3934,92511,4090,19779,2406,38582,2960,566344,2677,472518,4588,8476,1276,464042,4615,421512,5250,42530,2763,93826,4558,309491,2469,239198,4167,285,219,238913,4151,223488,4174,15425,1514,70293,3751,272749,1499,158577,3461,0,181,158577,3461,149847,3710,8730,1209,114172,3140,165895,928,40463,2185,38797,2163,1666,516,125432,2173,99591,749,8714,1022,8214,986,500,285,90877,1155,1780450,3124,110386,3542,50232,3149,0,181,50232,3149,36932,2411,13300,1772,60154,2961,148673,2744,106790,3478,226,156,106564,3475,91328,3438,15236,1873,41883,3043,563155,2420,419522,5101,718,366,418804,5082,382114,5725,36690,3210,143633,4846,318855,1741,226347,3323,0,181,226347,3323,212742,3660,13605,1786,92508,3062,291241,1406,148937,3858,42,70,148895,3848,141064,3671,7831,1135,142304,3893,189160,1291,33442,2152,32220,2145,1222,406,155718,2432,158980,872,5087,752,4824,742,263,189,153893,1112,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3603962,3513,1741432,3448,129996,3649,43751,3149,251,245,43500,3164,29950,2992,13550,2145,86245,3688,172157,3458,122504,4528,2919,651,119585,4528,100292,4694,19293,2446,49653,3892,600670,4484,508302,5369,9068,1327,499234,5429,459196,6314,40038,4097,92368,4420,310373,3170,246383,4938,627,370,245756,4900,230877,4886,14879,1999,63990,4123,271401,1794,173004,3621,51,107,172953,3628,163587,3762,9366,1473,98397,3615,158888,1653,46753,2815,44394,2765,2359,636,112135,2924,97947,1546,9453,1345,8730,1296,723,399,88494,1880,1862530,3076,125303,3500,44494,2878,0,193,44494,2878,31925,2623,12569,1995,80809,3589,169901,3097,117824,3510,264,214,117560,3543,101312,3254,16248,1915,52077,3501,609428,3789,464395,6056,1505,582,462890,6015,423725,5765,39165,3176,145033,5382,322441,2750,233584,4338,106,113,233478,4339,219977,4288,13501,1736,88857,4071,294542,1511,154630,4057,0,193,154630,4057,145036,4088,9594,1343,139912,4030,184610,1570,38883,2224,36711,2176,2172,596,145727,2518,156305,1473,6248,1062,6193,1064,55,65,150057,1845,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1096245,1715,530460,1914,35963,1487,16569,1410,23,47,16546,1401,12287,1326,4259,1022,19394,1744,39565,1140,32970,1485,275,187,32695,1483,26579,1485,6116,1196,6595,1219,152501,1179,133739,2351,635,374,133104,2279,122681,2255,10423,1436,18762,2123,103071,896,87336,1581,74,96,87262,1593,83639,1566,3623,722,15735,1575,98219,791,68547,1953,0,155,68547,1953,64144,2029,4403,876,29672,1906,60285,384,18466,1528,17255,1385,1211,444,41819,1581,40856,405,4004,697,3869,694,135,109,36852,861,565785,1553,33974,1285,16832,1457,4,9,16828,1456,14519,1427,2309,699,17142,1241,39726,1079,32579,1375,0,155,32579,1375,29183,1398,3396,847,7147,1179,156569,1092,123032,2628,53,55,122979,2630,112652,2712,10327,1304,33537,2350,106949,697,83113,2293,0,155,83113,2293,78995,2315,4118,880,23836,2302,103735,785,65709,2214,0,155,65709,2214,63236,2204,2473,647,38026,1999,65050,473,15449,1332,14987,1311,462,196,49601,1378,59782,280,2407,483,2336,475,71,62,57375,559,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4697087,3185,2244947,2979,164828,3180,61484,3356,1056,366,60428,3349,41294,2963,19134,2043,103344,4351,207487,2171,154759,3827,5265,614,149494,3915,125345,4262,24149,2395,52728,3607,769483,2519,694026,4178,14162,1992,679864,4489,629448,5646,50416,3589,75457,4024,429197,2285,378356,3716,2133,652,376223,3662,352546,4270,23677,2374,50841,3362,347948,1138,263553,3629,43,68,263510,3626,245228,3819,18282,1798,84395,3609,197096,1222,75096,3328,71280,3245,3816,758,122000,3320,128908,1117,13578,1218,12860,1195,718,326,115330,1505,2452140,2703,153069,2865,62389,3186,144,159,62245,3189,49611,3007,12634,1881,90680,3537,199568,2666,150249,3535,1473,463,148776,3634,125850,4039,22926,2341,49319,3460,808105,2688,665595,5888,3172,913,662423,5957,612113,6487,50310,3443,142510,5133,465679,1684,378874,4133,506,426,378368,4161,358506,4313,19862,2224,86805,3986,389042,1263,257555,4013,86,79,257469,4012,243280,4311,14189,1578,131487,3933,232830,1198,63589,2596,60026,2505,3563,951,169241,2975,203847,1017,10658,1395,10053,1361,605,392,193189,1706,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5416163,3572,2593528,3363,195676,3250,80902,3149,57,95,80845,3153,59498,2935,21347,2355,114774,3322,237446,2082,174583,3179,597,399,173986,3182,148109,3797,25877,2797,62863,3187,857609,1713,768853,4612,2501,725,766352,4545,700507,6409,65845,4485,88756,4483,489342,1489,429208,4250,233,207,428975,4246,397082,4923,31893,2429,60134,3975,406546,1148,301352,4221,139,161,301213,4214,279943,4537,21270,2174,105194,4256,236327,964,87907,3221,81864,3297,6043,977,148420,3233,170582,805,17585,1576,16456,1440,1129,538,152997,1591,2822635,3510,191670,3174,90012,4014,0,195,90012,4014,72787,3522,17225,2214,101658,4179,234762,1994,172638,4158,138,129,172500,4150,154667,3934,17833,2147,62124,3895,886102,1911,718858,6516,217,176,718641,6537,667499,7089,51142,3860,167244,6422,513384,1269,414447,4428,80,132,414367,4431,389618,5106,24749,2194,98937,4294,442595,1168,300515,4558,0,195,300515,4558,281839,4643,18676,1991,142080,4582,273342,806,76049,3185,70976,3229,5073,795,197293,3211,280780,1205,14445,1466,13949,1475,496,274,266335,1874,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7897753,4903,3832922,4720,290404,4447,114307,4019,142,125,114165,4021,74901,3406,39264,2919,176097,4535,358569,2118,271888,4883,762,542,271126,5026,215959,5414,55167,3639,86681,4429,1195356,3115,1030267,5378,1478,456,1028789,5469,914693,7669,114096,5314,165089,5269,717981,2536,592369,4063,340,229,592029,4030,540270,4457,51759,2692,125612,4119,641413,1404,397011,4266,0,161,397011,4266,360701,4656,36310,2059,244402,4182,375086,1118,87069,2948,79897,2972,7172,960,288017,2994,254113,1081,17606,1612,16046,1559,1560,454,236507,1928,4064831,3918,277360,3690,118865,3972,0,161,118865,3972,86865,4010,32000,2640,158495,4786,350402,2408,262701,4012,73,99,262628,4014,224916,4544,37712,2601,87701,3730,1202319,2406,919708,6643,499,411,919209,6717,823554,7101,95655,4368,282611,6306,739047,1894,554746,5309,73,88,554673,5293,511834,5275,42839,2397,184301,5103,682279,1467,376269,4869,0,161,376269,4869,352157,4580,24112,1904,306010,4999,420005,1467,76071,3213,70856,3137,5215,874,343934,3397,393419,1215,13667,1445,12483,1363,1184,433,379752,1904,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4242762,3554,2091237,3784,146999,2464,70169,2801,0,139,70169,2801,55627,2858,14542,1526,76830,2876,180017,1808,146647,2556,101,132,146546,2572,130156,2927,16390,1751,33370,2563,713945,2747,657956,4548,1976,568,655980,4583,618026,4996,37954,2885,55989,3564,391765,1815,355696,2770,259,166,355437,2796,336907,3166,18530,1844,36069,2445,335945,1214,251202,3023,52,71,251150,3027,237390,3234,13760,1442,84743,3050,186830,1073,58037,2321,55937,2332,2100,567,128793,2228,135736,796,12383,1235,12074,1237,309,198,123353,1426,2151525,3075,141310,2887,78746,2763,73,122,78673,2782,65911,2526,12762,1928,62564,2870,173692,1898,143491,2716,29,37,143462,2715,130239,2788,13223,1829,30201,2394,694717,2531,583129,4741,234,195,582895,4744,551315,4929,31580,2690,111588,4863,394845,1910,330947,3742,282,413,330665,3794,316742,4017,13923,1871,63898,3514,339617,1421,233172,3762,0,139,233172,3762,223898,3653,9274,1118,106445,3912,205210,1009,46622,1904,45087,1882,1535,423,158588,2226,202134,715,7648,805,7503,779,145,127,194486,1103,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2320405,3063,1104586,3258,94876,4153,33163,3129,1201,632,31962,3196,20590,2204,11372,1887,61713,3444,110421,4274,82087,4030,3051,807,79036,3886,62075,3810,16961,2056,28334,2393,366069,3979,293966,4872,4354,1069,289612,4894,262611,5455,27001,3174,72103,4079,189720,2218,149738,3242,700,392,149038,3310,138981,3222,10057,1593,39982,3020,172319,1124,102272,2902,42,74,102230,2900,96083,3289,6147,1145,70047,2803,107008,1467,29259,1680,27948,1596,1311,466,77749,1707,64173,1192,6108,1264,6072,1266,36,62,58065,1553,1215819,2923,90468,4063,26998,2410,294,264,26704,2438,14644,1845,12060,1711,63470,3591,112672,3649,75090,3712,551,365,74539,3754,57791,3810,16748,2072,37582,3212,383510,3453,285029,5509,666,369,284363,5514,251245,5703,33118,2316,98481,4954,206980,2375,147925,3820,35,61,147890,3821,136833,4015,11057,1669,59055,3509,190646,1288,99174,3086,0,198,99174,3086,93450,2974,5724,1089,91472,3208,124890,1407,21671,2325,20844,2331,827,333,103219,2578,106653,1542,4041,941,3880,926,161,160,102612,1937,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4776269,4782,2312116,4722,169930,4433,72859,3322,3700,853,69159,3307,49326,3044,19833,2158,97071,4620,212557,3267,164028,3733,4902,1312,159126,3651,135964,3731,23162,2482,48529,3185,757790,3442,661825,4923,7297,1325,654528,4773,599035,5704,55493,4101,95965,4163,421391,1979,349170,3301,603,325,348567,3283,323879,4093,24688,2329,72221,3267,365318,1596,243832,4193,0,177,243832,4193,229632,3986,14200,1637,121486,4034,228991,1332,64070,2689,60993,2623,3077,680,164921,2815,156139,1304,14150,1549,13217,1515,933,336,141989,1814,2464153,4334,160409,3667,73821,3739,686,482,73135,3718,57391,3615,15744,1921,86588,2925,209732,2779,161512,3646,1475,653,160037,3549,141267,3393,18770,2187,48220,3537,763983,3349,602303,6486,1110,574,601193,6432,553601,6832,47592,4252,161680,5664,433775,2311,330447,4895,115,135,330332,4897,310451,4889,19881,2204,103328,4454,397059,1591,238858,4315,0,177,238858,4315,225488,4279,13370,2267,158201,4306,259610,1451,57922,2787,55452,2769,2470,508,201688,2855,239585,1241,9610,1168,8881,1099,729,312,229975,1762,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
