GEO_ID,B12005_001E,B12005_001M,B12005_002E,B12005_002M,B12005_003E,B12005_003M,B12005_004E,B12005_004M,B12005_005E,B12005_005M,B12005_006E,B12005_006M,B12005_007E,B12005_007M,B12005_008E,B12005_008M,B12005_009E,B12005_009M,B12005_010E,B12005_010M,B12005_011E,B12005_011M,B12005_012E,B12005_012M,B12005_013E,B12005_013M,B12005_014E,B12005_014M,B12005_015E,B12005_015M,B12005_016E,B12005_016M,NAME,B12005_001MA,B12005_001EA,B12005_002EA,B12005_002MA,B12005_003EA,B12005_003MA,B12005_004EA,B12005_004MA,B12005_005EA,B12005_005MA,B12005_006MA,B12005_006EA,B12005_007MA,B12005_007EA,B12005_008EA,B12005_008MA,B12005_009EA,B12005_009MA,B12005_010EA,B12005_010MA,B12005_011MA,B12005_011EA,B12005_012MA,B12005_012EA,B12005_013EA,B12005_013MA,B12005_014EA,B12005_014MA,B12005_015EA,B12005_015MA,B12005_016MA,B12005_016EA,state
0400000US23,1111822,1226,304368,6466,294824,6562,9544,1690,564637,8971,539452,8254,25185,2568,13070,1784,12427,1722,643,355,71578,3087,67757,3056,3821,892,158169,5876,153771,5850,4398,917,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4773742,1569,1666345,17078,1446215,15346,220130,9871,2226969,19805,1765558,19169,461411,10149,121859,5726,98917,5181,22942,2599,278749,6488,242979,5647,35770,2794,479820,9373,421748,8464,58072,4032,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5498140,1151,1977543,16272,1731603,15768,245940,8485,2532341,20732,1996098,20460,536243,11865,108465,5330,76820,4414,31645,3129,322680,6663,267507,6212,55173,3549,557111,12036,475547,12320,81564,5747,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8030918,2914,2614151,18198,2491724,19058,122427,5121,3854970,27516,3489061,23641,365909,8821,121398,5013,111706,5116,9692,1648,491794,8124,456483,7796,35311,2583,948605,13996,913928,13352,34677,3021,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4315429,2202,1348743,10937,1245583,11711,103160,6761,2262189,17430,2055632,16832,206557,6659,48083,3571,38790,3249,9293,1410,217529,5795,204854,5336,12675,1593,438885,8731,411311,7857,27574,2565,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2359979,2427,788871,11722,769479,11514,19392,2920,1045077,16756,1015579,16229,29498,3047,76174,3765,75022,3838,1152,577,169229,6425,166203,6424,3026,975,280628,7347,277093,7469,3535,959,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4856639,3289,1450674,14857,1393739,14699,56935,4718,2382357,23225,2254510,21761,127847,5794,96571,4648,92956,4626,3615,892,318512,6575,308416,6526,10096,1316,608525,14092,594039,13910,14486,1876,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,821687,1373,226903,5770,223149,5792,3754,1152,432790,8206,421715,8146,11075,1592,10814,1644,10736,1630,78,88,49847,2615,48706,2573,1141,380,101333,5147,99960,4998,1373,515,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1465286,1438,432571,8055,400317,7735,32254,3333,773055,10941,708463,9868,64592,4044,18126,1880,16027,1708,2099,747,88768,3150,85632,2935,3136,796,152766,5856,145618,5707,7148,1397,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2204567,1038,711475,11365,589904,9746,121571,6530,1005455,17551,712127,13681,293328,9012,52337,3859,36352,3080,15985,2288,112633,4586,88998,3913,23635,2336,322667,11071,264201,9970,58466,4614,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1098030,1607,324845,7544,313717,7308,11128,2069,563976,11242,521586,10968,42390,2859,13805,1883,12314,1713,1491,692,60191,2740,55262,2587,4929,1257,135213,6282,129574,6096,5639,1330,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7196853,1468,2448984,17787,1996044,18974,452940,13030,3541303,24181,2459271,19718,1082032,14292,143559,6298,92752,4888,50807,4403,446608,8343,356865,7895,89743,4586,616399,12373,484980,10789,131419,5559,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1654214,1986,547805,8917,508731,8870,39074,4528,763313,13377,652292,12119,111021,5889,29342,3064,24080,2700,5262,1314,96265,4403,86228,4285,10037,1613,217489,7962,201899,7526,15590,1862,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,16062969,2436,6111393,28647,4898873,26215,1212520,17261,7093504,34829,4809710,28277,2283794,22322,447930,12516,277438,9309,170492,6344,990120,10180,735218,8362,254902,7259,1420022,18965,1069960,17096,350062,9569,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7840375,4317,2408932,17816,2197145,16750,211787,9098,3846819,29820,3435581,28444,411238,11098,248405,9879,230253,9608,18152,2557,489765,9815,466019,9390,23746,2295,846454,15249,807189,14966,39265,3871,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,569837,1064,179326,5192,173534,4977,5792,1237,295872,7093,286229,6960,9643,2005,4851,979,4427,936,424,291,34549,1547,33989,1511,560,232,55239,3448,54364,3455,875,392,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9351828,3177,2919565,20639,2818052,21243,101513,6209,4491363,32847,4234819,33526,256544,9108,172699,6130,165349,5987,7350,1729,603020,9278,578620,9248,24400,2304,1165181,16005,1130847,16182,34334,2827,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3026600,1666,832251,8806,783426,7791,48825,3413,1515968,14059,1390853,13822,125115,4547,67136,3426,60757,3348,6379,1403,201324,4529,193109,4494,8215,1065,409921,8853,397952,8569,11969,1554,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3185235,2171,962046,11496,871995,11476,90051,6122,1562042,16643,1352303,16361,209739,8735,59796,4115,48222,3799,11574,1750,173618,5514,158314,5391,15304,1792,427733,11945,401628,10995,26105,2456,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10519780,1904,3492860,19145,3302250,20995,190610,8544,5055314,28315,4629699,26918,425615,12143,226563,7220,205743,6296,20820,2343,748663,9750,706262,9586,42401,2823,996380,14385,947836,14238,48544,3559,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,872769,752,310864,5805,272358,6233,38506,3779,390763,9887,320696,9880,70067,4199,15721,1973,11047,1825,4674,1141,55002,2773,46872,2390,8130,1192,100419,6726,87653,6337,12766,2097,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3818052,2664,1218057,12120,1163869,11555,54188,4488,1804412,19290,1675636,19180,128776,6040,128399,6623,121941,6112,6458,1603,260399,7456,250929,7362,9470,1720,406785,10013,395157,9793,11628,1797,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,662015,1193,202052,5626,194240,5513,7812,1381,337043,7203,326704,6851,10339,1612,8861,1702,7932,1504,929,508,41202,2423,40179,2407,1023,397,72857,4221,71916,4121,941,511,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5216402,3336,1521986,16616,1444353,16587,77633,5678,2562306,26760,2398910,25490,163396,6502,119979,5356,115371,5131,4608,1239,335820,8601,326131,8427,9689,1766,676311,13732,661105,14023,15206,2241,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,20202653,5368,6384326,35679,5447413,36867,936913,22641,9987365,45641,7476590,40855,2510775,28624,563979,14999,401389,11966,162590,7873,1039765,13227,862085,12995,177680,7003,2227218,24424,1954841,21867,272377,10404,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2100869,1366,620224,9239,561313,9104,58911,4652,1169240,13632,1033027,12625,136213,5618,34883,3242,28079,2702,6804,1588,77686,3699,69485,3542,8201,1290,198836,6986,183418,6708,15418,2231,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,525211,837,161515,3538,156725,3460,4790,1072,261728,5679,246664,5171,15064,1731,7483,1188,7083,1181,400,224,30899,1700,29063,1699,1836,470,63586,3058,61666,3013,1920,508,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6642567,3280,2110046,19509,1877526,18351,232520,10723,3330017,28189,2783546,24026,546471,12370,161851,6116,141763,5505,20088,2533,366343,7347,327871,6744,38472,3330,674310,14339,611972,13382,62338,4169,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5576731,2245,1710580,16350,1500280,16613,210300,9230,2816874,24740,2288919,22779,527955,12287,92086,5219,70575,4413,21511,2759,274020,6555,231660,6209,42360,3116,683171,15588,613389,15150,69782,4348,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1535612,1651,420345,7987,414747,7788,5598,1225,766798,13977,752131,13381,14667,2109,23686,2514,23164,2511,522,414,121287,3918,119842,3874,1445,540,203496,7952,201560,8034,1936,647,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4634334,2460,1447343,14116,1378833,13593,68510,5387,2353117,18512,2203676,17864,149441,6582,56835,3657,50698,3294,6137,1317,268366,6192,256442,5635,11924,1560,508673,8787,490819,8762,17854,2118,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,461254,1243,125324,4593,121535,4413,3789,1012,243780,7240,233039,7194,10741,1665,8441,1425,7140,1217,1301,688,24844,2242,24086,2184,758,452,58865,4380,57591,4462,1274,547,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2978546,394,1138685,11960,1113494,12278,25191,2793,1132445,16520,1087760,16286,44685,3517,88190,4842,83729,4567,4461,1041,207341,5494,200622,5317,6719,1211,411885,11184,396342,10932,15543,2049,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
