GEO_ID,B16004_001E,B16004_001M,B16004_002E,B16004_002M,B16004_003E,B16004_003M,B16004_004E,B16004_004M,B16004_005E,B16004_005M,B16004_006E,B16004_006M,B16004_007E,B16004_007M,B16004_008E,B16004_008M,B16004_009E,B16004_009M,B16004_010E,B16004_010M,B16004_011E,B16004_011M,B16004_012E,B16004_012M,B16004_013E,B16004_013M,B16004_014E,B16004_014M,B16004_015E,B16004_015M,B16004_016E,B16004_016M,B16004_017E,B16004_017M,B16004_018E,B16004_018M,B16004_019E,B16004_019M,B16004_020E,B16004_020M,B16004_021E,B16004_021M,B16004_022E,B16004_022M,B16004_023E,B16004_023M,B16004_024E,B16004_024M,B16004_025E,B16004_025M,B16004_026E,B16004_026M,B16004_027E,B16004_027M,B16004_028E,B16004_028M,B16004_029E,B16004_029M,B16004_030E,B16004_030M,B16004_031E,B16004_031M,B16004_032E,B16004_032M,B16004_033E,B16004_033M,B16004_034E,B16004_034M,B16004_035E,B16004_035M,B16004_036E,B16004_036M,B16004_037E,B16004_037M,B16004_038E,B16004_038M,B16004_039E,B16004_039M,B16004_040E,B16004_040M,B16004_041E,B16004_041M,B16004_042E,B16004_042M,B16004_043E,B16004_043M,B16004_044E,B16004_044M,B16004_045E,B16004_045M,B16004_046E,B16004_046M,B16004_047E,B16004_047M,B16004_048E,B16004_048M,B16004_049E,B16004_049M,B16004_050E,B16004_050M,B16004_051E,B16004_051M,B16004_052E,B16004_052M,B16004_053E,B16004_053M,B16004_054E,B16004_054M,B16004_055E,B16004_055M,B16004_056E,B16004_056M,B16004_057E,B16004_057M,B16004_058E,B16004_058M,B16004_059E,B16004_059M,B16004_060E,B16004_060M,B16004_061E,B16004_061M,B16004_062E,B16004_062M,B16004_063E,B16004_063M,B16004_064E,B16004_064M,B16004_065E,B16004_065M,B16004_066E,B16004_066M,B16004_067E,B16004_067M,NAME,B16004_001EA,B16004_001MA,B16004_002EA,B16004_002MA,B16004_003MA,B16004_003EA,B16004_004MA,B16004_004EA,B16004_005EA,B16004_005MA,B16004_006EA,B16004_006MA,B16004_007EA,B16004_007MA,B16004_008MA,B16004_008EA,B16004_009MA,B16004_009EA,B16004_010EA,B16004_010MA,B16004_011EA,B16004_011MA,B16004_012EA,B16004_012MA,B16004_013MA,B16004_013EA,B16004_014MA,B16004_014EA,B16004_015EA,B16004_015MA,B16004_016EA,B16004_016MA,B16004_017EA,B16004_017MA,B16004_018MA,B16004_018EA,B16004_019MA,B16004_019EA,B16004_020MA,B16004_020EA,B16004_021MA,B16004_021EA,B16004_022MA,B16004_022EA,B16004_023MA,B16004_023EA,B16004_024EA,B16004_024MA,B16004_025MA,B16004_025EA,B16004_026MA,B16004_026EA,B16004_027MA,B16004_027EA,B16004_028EA,B16004_028MA,B16004_029MA,B16004_029EA,B16004_030MA,B16004_030EA,B16004_031MA,B16004_031EA,B16004_032MA,B16004_032EA,B16004_033EA,B16004_033MA,B16004_034MA,B16004_034EA,B16004_035MA,B16004_035EA,B16004_036MA,B16004_036EA,B16004_037MA,B16004_037EA,B16004_038MA,B16004_038EA,B16004_039EA,B16004_039MA,B16004_040MA,B16004_040EA,B16004_041MA,B16004_041EA,B16004_042MA,B16004_042EA,B16004_043MA,B16004_043EA,B16004_044EA,B16004_044MA,B16004_045MA,B16004_045EA,B16004_046MA,B16004_046EA,B16004_047MA,B16004_047EA,B16004_048MA,B16004_048EA,B16004_049MA,B16004_049EA,B16004_050EA,B16004_050MA,B16004_051MA,B16004_051EA,B16004_052MA,B16004_052EA,B16004_053EA,B16004_053MA,B16004_054MA,B16004_054EA,B16004_055EA,B16004_055MA,B16004_056MA,B16004_056EA,B16004_057MA,B16004_057EA,B16004_058MA,B16004_058EA,B16004_059MA,B16004_059EA,B16004_060EA,B16004_060MA,B16004_061EA,B16004_061MA,B16004_062MA,B16004_062EA,B16004_063MA,B16004_063EA,B16004_064EA,B16004_064MA,B16004_065EA,B16004_065MA,B16004_066EA,B16004_066MA,B16004_067MA,B16004_067EA,state
0400000US32,2576019,1369,481510,1486,322244,5768,134540,4905,113881,4707,14493,2291,5588,1399,578,314,6296,1260,5767,1195,407,251,122,153,0,200,14930,3054,11311,2450,2206,898,1413,813,0,200,3500,1464,2947,1425,455,421,98,152,0,200,1735023,1360,1182171,9441,380329,6171,187572,7073,82221,4591,83857,5428,26679,3896,46558,4785,34599,3905,8835,1520,2761,1043,363,364,107697,5330,64773,4803,29945,3021,11117,2020,1862,772,18268,3319,12273,2412,4959,1623,771,394,265,256,359486,1286,293988,3316,28578,1790,12669,1765,4644,1101,4775,1000,6490,1353,13315,1852,8531,1451,2995,927,1196,562,593,485,21824,1600,9377,1552,7193,1262,3682,935,1572,728,1781,540,999,306,431,266,16,28,335,348,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1255212,859,209516,1284,191199,2711,6367,1583,4686,1455,1388,674,293,264,0,181,6274,1713,5384,1603,468,340,422,416,0,181,2930,960,2484,924,259,201,187,175,0,181,2746,1312,2432,1049,284,475,0,181,30,50,851599,1575,788618,3810,18036,1850,11347,1689,3833,1203,2454,1223,402,381,28276,2856,21376,2705,4872,1074,2025,788,3,5,13053,1599,7023,1362,3861,1042,1751,723,418,422,3616,1414,2466,1119,416,342,734,590,0,181,194097,1200,175852,2057,1046,565,522,324,22,38,502,455,0,181,14936,1921,10945,1465,2313,590,1217,523,461,473,1822,773,369,307,225,192,875,666,353,379,441,256,435,255,0,181,0,181,6,12,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8338003,1549,1500151,1309,1069426,8518,258609,6146,213194,6851,30380,3055,12098,1976,2937,973,95510,6427,83891,6335,8953,1883,2458,769,208,251,53796,3538,43152,3126,6341,1276,3509,1144,794,456,22810,3101,19891,2905,1894,877,998,404,27,44,5587538,1610,3757870,18559,950173,9442,479061,11290,180212,6848,197152,8647,93748,6658,499818,14863,331660,11801,108442,6462,50181,4569,9535,1897,289749,8782,177499,6878,71125,4773,35829,3730,5296,1404,89928,7215,60334,5359,21399,2736,7720,1702,475,258,1250314,1203,978155,5086,101157,2177,24271,2419,21454,1908,30182,2658,25250,2204,117696,5025,57437,3222,28107,2477,22483,2316,9669,2107,43890,2243,15374,2058,10746,1185,11896,1588,5874,1154,9416,1672,4670,921,1787,566,2274,939,685,441,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1942502,1183,372812,1508,265618,6290,86442,5511,70353,4796,9931,1886,4954,1268,1204,746,2668,768,2252,704,219,192,197,222,0,185,2180,850,1487,657,569,480,124,122,0,185,15904,1957,14466,1911,1118,431,320,368,0,185,1275432,1722,803300,9247,366975,8262,265978,7224,44580,2865,35303,3040,21114,3534,17508,2272,15089,2137,1819,640,536,357,64,106,15139,1699,8772,1259,3775,1138,2343,1009,249,253,72510,3117,64070,3054,6390,1111,1877,542,173,145,294258,1155,186213,2312,86250,2032,59536,2206,13187,1534,6784,1151,6743,1314,6349,1200,4975,1096,1095,488,241,200,38,61,1927,423,801,310,678,358,448,268,0,185,13519,650,8354,741,2423,524,1820,407,922,284,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18405939,1976,3096688,2266,2168566,14200,498467,10153,397751,10561,65847,4594,29619,3240,5250,1209,263925,9589,199189,8327,38258,3428,19473,2285,7005,1138,107777,4829,72646,4689,23907,2625,10194,1740,1030,495,57953,6566,47657,6043,6861,1524,3263,1027,172,169,12549790,2862,8566462,26531,1997075,15861,1043637,17625,367137,11070,419481,10241,166820,9300,1113097,19572,710494,15774,268429,10834,116938,6768,17236,2163,669501,12684,281271,9683,170025,8037,159532,6952,58673,4019,203655,12574,139457,8694,42696,4252,19140,2938,2362,907,2759461,2342,2068293,7742,264138,3308,79403,3707,51807,3110,77867,3945,55061,3358,290265,7038,124918,4781,67876,3603,70576,4276,26895,2642,112592,3258,22313,2318,20235,1886,33698,2304,36346,2549,24173,2531,12484,1903,6948,1345,3660,924,1081,531,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9140321,3011,1672250,3469,1426717,7323,190086,6064,141760,6263,30479,3874,14584,2642,3263,1041,22939,3330,18263,2846,2725,784,1906,1131,45,72,24942,2373,18017,2097,5522,1667,960,417,443,385,7566,1935,6256,1766,1096,727,214,183,0,193,6121371,3879,5403633,12421,468168,6629,189204,8000,90143,5491,128581,6050,60240,5785,108674,7404,82539,5071,17042,2867,8113,2023,980,621,107524,5257,57862,4032,29481,2825,14806,2114,5375,1512,33372,5149,22046,3507,7128,1823,3633,1317,565,452,1346700,2854,1292449,3262,20266,2031,10658,1642,3184,751,2629,1045,3795,1081,20990,1993,15620,1810,2750,668,2087,731,533,453,10510,1244,4226,1014,1960,631,2650,880,1674,733,2485,905,1513,728,309,279,441,350,222,242,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,654508,664,108978,1094,103664,1249,1412,439,1293,422,96,67,23,21,0,141,1732,700,1120,459,244,223,368,283,0,141,841,503,500,544,11,21,330,344,0,141,1329,630,820,521,509,372,0,141,0,141,444568,1218,419194,2801,8631,1179,6135,1055,1211,425,980,523,305,372,9458,2196,7674,2089,1228,631,492,359,64,117,2764,741,1580,832,1117,546,67,103,0,141,4521,1241,2735,917,1204,597,361,360,221,297,100962,706,93448,1159,277,169,242,163,11,18,24,54,0,141,6161,984,4377,856,1385,467,339,219,60,74,806,438,59,154,162,206,11,21,574,513,270,147,270,147,0,141,0,141,0,141,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10854170,2208,1969870,3118,1831367,6981,58681,3942,43464,3405,8935,1781,5315,1349,967,594,45932,3902,31234,2983,8126,1391,5963,1508,609,299,17112,2210,13622,1922,2464,788,998,474,28,47,16778,3320,14018,3181,2387,1092,327,220,46,76,7176732,3662,6674631,12188,172236,6624,103270,5614,31129,3405,27898,3090,9939,1979,173992,8210,126709,6530,34607,3214,11133,2556,1543,749,91967,4272,50310,3825,27125,2581,11832,1755,2700,1002,63906,5422,41575,4773,14964,1915,5616,1287,1751,1027,1707568,2689,1624386,3825,15214,1122,8555,1155,3767,875,2311,606,581,327,50178,3696,30463,2625,12163,1738,5564,1003,1988,820,11173,1248,4553,1000,2294,645,3011,715,1315,515,6617,1129,3224,755,1594,579,974,525,825,697,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3552659,1948,674123,1924,594757,3665,63532,2547,50252,2349,9045,1199,4001,909,234,176,4265,1006,3378,856,658,304,229,183,0,149,7569,952,6042,884,1274,600,162,127,91,148,4000,1015,3564,970,412,446,24,38,0,149,2342529,2032,2100624,5507,161723,3479,72371,3264,35202,2956,37833,2969,16317,2159,24109,2537,19470,2217,2709,711,1647,655,283,297,36323,2104,19119,2005,10126,1466,5645,986,1433,548,19750,2387,16341,2063,2465,695,900,462,44,74,536007,1706,512420,2114,10472,1209,4120,763,1833,486,2313,483,2206,692,5064,936,3700,810,1070,400,238,193,56,95,4234,619,1464,515,916,432,966,360,888,338,3817,654,2981,540,462,257,209,130,165,186,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3667240,2276,628633,2038,502823,5487,85648,4350,67516,4840,10912,2400,6202,1722,1018,761,16395,2568,13305,2265,2075,750,1015,499,0,193,18262,2136,13503,1940,3091,884,1668,633,0,193,5505,2054,3667,1675,927,576,911,876,0,193,2456914,2206,2086148,8988,215931,6215,107374,6858,41785,3863,45549,4453,21223,3597,61479,5446,46122,3991,9645,2028,5254,1380,458,336,77751,4109,37905,3618,24478,3248,12551,1824,2817,834,15605,2806,10632,2126,3339,1028,1228,589,406,338,581693,1659,539865,3153,12724,1528,6281,1313,2334,614,1429,420,2680,960,15034,2192,10152,1779,1955,685,1861,997,1066,465,12065,1118,2630,692,3135,755,3869,709,2431,678,2005,704,1108,491,532,341,268,295,97,161,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12045220,1844,2019138,1977,1783517,9442,119434,5011,92604,4856,18445,2482,6778,1245,1607,1015,72873,6033,53119,4376,11497,2067,6579,1326,1678,563,31720,2714,20926,2220,6681,1272,3572,1151,541,379,11594,3001,9773,2757,1337,686,484,360,0,165,7984152,2925,7087271,12812,397118,6910,228585,7422,78336,5895,59854,5396,30343,3485,287838,10707,198386,8279,60700,3847,26024,3210,2728,972,161770,5318,79843,4154,42004,2876,31770,2708,8153,1596,50155,4799,33955,3942,10684,2122,4455,1418,1061,847,2041930,2404,1896776,4601,32791,2106,12179,1710,5609,976,8139,1274,6864,1334,87484,4339,49846,3484,16725,1648,13342,1952,7571,1548,19215,1738,5022,850,4229,1003,5555,1117,4409,935,5664,1092,2854,725,1374,565,830,364,606,355,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,994145,854,160815,883,125151,2969,24923,1907,19953,1887,3708,1143,960,568,302,256,6322,1572,6019,1533,303,231,0,200,0,200,2356,709,1736,572,259,226,361,327,0,200,2063,1167,1544,1029,438,555,81,136,0,200,674505,766,530000,4758,79792,2410,37846,2802,15228,2239,16770,2425,9948,2183,42302,3856,29388,3170,7851,1581,3553,962,1510,876,16513,1546,9391,1382,3807,781,2449,660,866,514,5898,1720,3639,1158,1284,722,746,773,229,279,158825,637,131316,2279,5236,745,1232,417,670,319,1594,583,1740,603,20027,2102,10855,1617,3960,806,3472,825,1740,690,1595,436,541,324,308,215,396,248,350,225,651,336,602,325,49,73,0,200,0,200,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4429186,2136,786439,2029,722875,3705,47145,2726,36533,2287,6106,1390,3499,1356,1007,853,9433,2126,8283,2047,902,481,248,235,0,197,5889,1110,4554,1136,718,416,507,460,110,179,1097,461,1097,461,0,197,0,197,0,197,2947971,2401,2727691,6907,141717,5342,70904,4639,27122,2977,31456,3294,12235,2822,42903,4607,31668,3686,6814,1524,3716,1175,705,487,28844,2404,15577,1835,7869,1253,4034,1136,1364,875,6816,1761,4380,1099,1458,757,683,683,295,464,694776,1702,669991,2038,8288,1328,4285,853,1551,599,1871,906,581,371,11704,1653,7418,1237,1929,642,1617,910,740,427,3866,991,1099,418,1150,585,884,619,733,495,927,464,810,440,39,65,78,130,0,197,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,774671,971,145539,1216,136542,1690,3781,941,2736,788,691,405,354,228,0,147,1554,508,1147,495,208,158,199,223,0,147,806,494,253,186,0,147,553,519,0,147,2856,853,2555,777,154,193,147,171,0,147,508040,1195,473547,2924,10248,1570,4983,1177,2875,839,1467,843,923,294,7518,1528,5123,1030,1271,587,1109,823,15,28,4789,1202,1308,552,1112,469,1647,1023,722,371,11938,1775,8905,1312,2113,864,920,581,0,147,121092,722,115522,942,647,314,596,306,51,87,0,147,0,147,3406,682,2421,605,601,302,241,162,143,174,261,210,111,157,68,79,0,147,82,131,1256,350,1008,304,132,101,0,147,116,199,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6056220,2640,1094194,3642,1003304,5120,63196,3211,51193,3589,9017,1815,2768,907,218,223,12713,2482,10478,2474,1098,624,1137,849,0,193,8702,1479,7235,1305,1088,495,379,321,0,193,6279,1505,5134,1382,664,624,481,358,0,193,4041305,3401,3752837,8102,163008,5368,76375,4213,34555,3067,42829,3950,9249,1568,58105,5385,42132,4428,9657,2018,5320,1417,996,458,42954,2833,23666,2419,12911,1448,5815,1105,562,363,24401,3375,15719,2972,5307,1267,3218,1017,157,199,920721,2954,893293,3147,9317,1563,5728,1349,1921,802,1319,447,349,293,10399,1670,7021,1398,1808,594,828,334,742,630,6048,1023,1501,530,1949,673,1641,458,957,523,1664,706,1024,474,43,73,294,377,303,289,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,24126355,4326,5048327,4586,3211341,18752,1640662,18513,1229366,16848,276092,10359,110380,6941,24824,3178,74401,5604,63400,5545,7669,1718,3141,1102,191,211,95788,4805,70671,4588,15804,2483,8147,2044,1166,466,26135,5627,17764,4424,4138,1443,3784,2193,449,393,16240306,5207,10300720,30224,4970926,26474,2802806,25972,848665,17091,837622,17788,481833,12960,358314,13047,263112,10114,69226,6248,21751,2952,4225,1200,477656,11235,259143,9672,126319,6049,72589,5561,19605,3015,132690,10262,91672,7288,27075,4067,11179,2379,2764,1108,2837722,4061,2122396,7576,574896,5435,238078,6454,109456,4226,98683,4838,128679,5557,67780,4531,42918,3309,11881,1702,8807,1947,4174,1075,59377,3237,17417,2510,13815,2074,17875,2174,10270,1598,13273,2369,6226,1554,3710,1223,1193,650,2144,1189,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2597358,1330,629259,1732,540328,4982,69376,4238,58694,3938,7704,1523,2492,753,486,422,6333,1189,4518,954,611,467,1204,699,0,181,9907,1672,7259,1531,1937,689,711,369,0,181,3315,998,2833,953,268,254,214,137,0,181,1696217,1397,1427573,7169,179469,5736,96499,5112,38198,3370,35341,3201,9431,2093,36075,3154,27572,2677,5319,1194,2761,797,423,318,40556,2979,23632,2795,9877,1342,5906,1534,1141,675,12544,1536,9982,1360,1606,716,591,308,365,262,271882,1238,247303,2059,10680,1117,4762,938,1705,516,2481,872,1732,607,7890,1400,5355,936,1347,498,943,637,245,189,4695,647,1560,543,1149,421,1373,463,613,326,1314,339,706,281,193,131,404,232,11,20,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,595000,837,92878,850,88650,1026,1107,435,753,362,239,188,115,106,0,143,2140,558,1760,507,269,183,111,121,0,143,547,267,241,184,244,178,30,58,32,55,434,442,434,442,0,143,0,143,0,143,403633,876,381850,2209,4768,855,3814,840,347,207,547,293,60,92,11415,1621,9017,1107,1597,787,795,412,6,13,4065,839,2353,663,874,369,569,320,269,201,1535,753,1167,626,294,284,74,128,0,143,98489,592,92419,1066,759,314,558,280,194,173,0,143,7,18,4491,813,3265,706,923,313,303,147,0,143,407,203,132,134,113,112,61,80,101,80,413,421,368,407,45,75,0,143,0,143,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
