GEO_ID,B23003_001E,B23003_001M,B23003_002E,B23003_002M,B23003_003E,B23003_003M,B23003_004E,B23003_004M,B23003_005E,B23003_005M,B23003_006E,B23003_006M,B23003_007E,B23003_007M,B23003_008E,B23003_008M,B23003_009E,B23003_009M,B23003_010E,B23003_010M,B23003_011E,B23003_011M,B23003_012E,B23003_012M,B23003_013E,B23003_013M,B23003_014E,B23003_014M,B23003_015E,B23003_015M,B23003_016E,B23003_016M,B23003_017E,B23003_017M,B23003_018E,B23003_018M,B23003_019E,B23003_019M,B23003_020E,B23003_020M,B23003_021E,B23003_021M,B23003_022E,B23003_022M,B23003_023E,B23003_023M,B23003_024E,B23003_024M,B23003_025E,B23003_025M,B23003_026E,B23003_026M,B23003_027E,B23003_027M,B23003_028E,B23003_028M,B23003_029E,B23003_029M,B23003_030E,B23003_030M,NAME,B23003_001MA,B23003_001EA,B23003_002MA,B23003_002EA,B23003_003EA,B23003_003MA,B23003_004EA,B23003_004MA,B23003_005EA,B23003_005MA,B23003_006MA,B23003_006EA,B23003_007MA,B23003_007EA,B23003_008EA,B23003_008MA,B23003_009EA,B23003_009MA,B23003_010EA,B23003_010MA,B23003_011MA,B23003_011EA,B23003_012MA,B23003_012EA,B23003_013MA,B23003_013EA,B23003_014MA,B23003_014EA,B23003_015MA,B23003_015EA,B23003_016EA,B23003_016MA,B23003_017MA,B23003_017EA,B23003_018MA,B23003_018EA,B23003_019MA,B23003_019EA,B23003_020MA,B23003_020EA,B23003_021EA,B23003_021MA,B23003_022MA,B23003_022EA,B23003_023MA,B23003_023EA,B23003_024MA,B23003_024EA,B23003_025MA,B23003_025EA,B23003_026MA,B23003_026EA,B23003_027EA,B23003_027MA,B23003_028MA,B23003_028EA,B23003_029MA,B23003_029EA,B23003_030EA,B23003_030MA,state
0400000US48,7669260,7817,3109669,21360,704271,14674,460655,11755,495,291,460160,11800,413077,11182,47083,4064,243616,9867,712268,15642,419280,11535,1053,593,418227,11574,374739,10888,43488,3467,292988,8851,1693130,16898,1253931,16038,1992,713,1251939,16105,1167649,14702,84290,4680,439199,10693,4559591,20954,3184241,25409,3980,911,3180261,25511,2942966,25955,237295,8194,1375350,17571,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,789501,1958,350812,5642,90996,4901,55407,3786,0,181,55407,3786,52782,3851,2625,759,35589,2861,95340,3669,49046,3034,91,153,48955,3011,46072,3018,2883,880,46294,2869,164476,4778,120844,4640,0,181,120844,4640,114134,4399,6710,1131,43632,2957,438689,6192,335192,6287,226,153,334966,6291,313580,5891,21386,2675,103497,4351,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,186347,1062,61394,2159,15363,1639,12273,1417,0,143,12273,1417,11493,1391,780,400,3090,886,10777,1223,7578,1042,0,143,7578,1042,7167,1002,411,263,3199,654,35254,1968,29431,1852,0,143,29431,1852,28257,1953,1174,344,5823,897,124953,2071,98777,2492,66,71,98711,2500,93820,2572,4891,888,26176,1803,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2507448,5837,906086,10163,229577,5883,164121,5735,3249,1210,160872,5545,146861,5321,14011,1891,65456,3795,169349,5654,111069,4344,583,328,110486,4298,99955,3805,10531,1470,58280,3356,507160,9541,398881,8688,1680,630,397201,8525,374947,7564,22254,2570,108279,4279,1601362,11325,1209100,13071,7077,1217,1202023,13098,1135261,13294,66762,3988,392262,9025,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2076309,3024,731754,9421,189086,6344,122317,5418,1008,726,121309,5332,108394,5348,12915,1707,66769,4247,139144,5218,78097,4347,59,101,78038,4339,71098,4078,6940,1168,61047,3719,403524,8733,307159,7888,506,381,306653,7924,286218,8014,20435,2135,96365,4563,1344555,9394,989027,9760,2378,832,986649,9782,912972,9236,73677,3914,355528,8016,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,551742,2990,177902,4243,43188,3312,27595,2428,0,182,27595,2428,25648,2465,1947,763,15593,1972,35449,2714,19911,2257,0,182,19911,2257,18789,2177,1122,536,15538,1944,99265,3783,71880,3070,0,182,71880,3070,67237,2974,4643,1082,27385,2297,373840,4952,230285,5188,0,182,230285,5188,217774,5249,12511,1893,143555,4876,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1679586,2984,595094,7160,140630,4591,109606,4404,83,119,109523,4405,100958,3989,8565,1704,31024,2660,118870,4493,83821,3583,0,145,83821,3583,77148,3533,6673,1237,35049,2556,335594,6035,282183,5343,8,15,282175,5346,267612,5127,14563,1821,53411,3189,1084492,7314,846605,8403,81,65,846524,8409,798218,8650,48306,3153,237887,5710,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,166224,1981,60335,2677,12674,1924,8447,1509,0,185,8447,1509,8168,1450,279,211,4227,1002,14410,1827,10020,1485,0,185,10020,1485,9230,1381,790,451,4390,1161,33251,2074,25848,1993,80,93,25768,2001,24732,1972,1036,537,7403,1289,105889,2888,79789,3498,471,428,79318,3462,75348,3542,3970,1105,26100,2448,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1107771,3006,386488,7659,81050,4609,50860,3662,0,214,50860,3662,39573,3583,11287,1777,30190,2507,65308,3177,37054,2814,0,214,37054,2814,30333,2827,6721,1079,28254,2668,240130,6646,154996,4939,0,214,154996,4939,128924,4451,26072,2743,85134,4690,721283,7699,349395,7448,0,214,349395,7448,294415,7602,54980,3831,371888,7416,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1446962,3965,527941,9293,131260,6077,91179,5470,96,123,91083,5443,77977,4823,13106,1930,40081,3097,100527,4710,64791,3763,107,130,64684,3779,54590,3401,10094,1751,35736,3048,296154,6800,223873,6650,226,187,223647,6693,202164,6234,21483,2556,72281,4160,919021,9624,585208,11094,1055,733,584153,10976,533957,10543,50196,3653,333813,8201,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,216152,1704,82696,3294,20579,1836,13779,1553,158,178,13621,1562,12344,1528,1277,475,6800,1205,18054,1865,11197,1610,262,391,10935,1486,10346,1457,589,190,6857,1102,44063,2816,34117,2424,222,231,33895,2392,32381,2423,1514,590,9946,1558,133456,3662,102202,3852,791,444,101411,3901,94835,3731,6576,1310,31254,2498,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1869984,3308,671031,9901,148759,5343,100974,4678,105,107,100869,4686,90887,4112,9982,1791,47785,3618,153542,6873,92649,5096,210,166,92439,5102,80702,4930,11737,1824,60893,4486,368730,7991,269174,7321,358,398,268816,7318,245856,7680,22960,2532,99556,3754,1198953,10081,838830,11337,615,412,838215,11317,766102,11180,72113,3947,360123,6410,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,857304,3314,317921,6404,76954,4321,52851,3436,33,54,52818,3436,47358,3442,5460,1170,24103,2829,65673,3440,41967,2483,34,58,41933,2481,38947,2442,2986,724,23706,2276,175294,4626,130587,4986,166,163,130421,4989,120738,4989,9683,1306,44707,3153,539383,6622,360529,6323,156,129,360373,6292,334808,6223,25565,2659,178854,5132,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
