GEO_ID,B01001A_001E,B01001A_001M,B01001A_002E,B01001A_002M,B01001A_003E,B01001A_003M,B01001A_004E,B01001A_004M,B01001A_005E,B01001A_005M,B01001A_006E,B01001A_006M,B01001A_007E,B01001A_007M,B01001A_008E,B01001A_008M,B01001A_009E,B01001A_009M,B01001A_010E,B01001A_010M,B01001A_011E,B01001A_011M,B01001A_012E,B01001A_012M,B01001A_013E,B01001A_013M,B01001A_014E,B01001A_014M,B01001A_015E,B01001A_015M,B01001A_016E,B01001A_016M,B01001A_017E,B01001A_017M,B01001A_018E,B01001A_018M,B01001A_019E,B01001A_019M,B01001A_020E,B01001A_020M,B01001A_021E,B01001A_021M,B01001A_022E,B01001A_022M,B01001A_023E,B01001A_023M,B01001A_024E,B01001A_024M,B01001A_025E,B01001A_025M,B01001A_026E,B01001A_026M,B01001A_027E,B01001A_027M,B01001A_028E,B01001A_028M,B01001A_029E,B01001A_029M,B01001A_030E,B01001A_030M,B01001A_031E,B01001A_031M,NAME,B01001A_001MA,B01001A_001EA,B01001A_002MA,B01001A_002EA,B01001A_003EA,B01001A_003MA,B01001A_004EA,B01001A_004MA,B01001A_005EA,B01001A_005MA,B01001A_006EA,B01001A_006MA,B01001A_007MA,B01001A_007EA,B01001A_008MA,B01001A_008EA,B01001A_009EA,B01001A_009MA,B01001A_010EA,B01001A_010MA,B01001A_011EA,B01001A_011MA,B01001A_012MA,B01001A_012EA,B01001A_013MA,B01001A_013EA,B01001A_014EA,B01001A_014MA,B01001A_015EA,B01001A_015MA,B01001A_016MA,B01001A_016EA,B01001A_017EA,B01001A_017MA,B01001A_018EA,B01001A_018MA,B01001A_019MA,B01001A_019EA,B01001A_020EA,B01001A_020MA,B01001A_021EA,B01001A_021MA,B01001A_022MA,B01001A_022EA,B01001A_023EA,B01001A_023MA,B01001A_024MA,B01001A_024EA,B01001A_025EA,B01001A_025MA,B01001A_026EA,B01001A_026MA,B01001A_027MA,B01001A_027EA,B01001A_028EA,B01001A_028MA,B01001A_029EA,B01001A_029MA,B01001A_030MA,B01001A_030EA,B01001A_031EA,B01001A_031MA,state
0400000US46,711562,2706,356595,1581,23095,738,21765,1462,23508,1362,13055,608,10488,1059,24675,1172,23449,526,23561,409,40605,562,50439,327,50219,475,28601,299,16798,693,6337,666,354967,2086,21110,738,22165,1342,19350,1345,12697,586,10882,1087,23092,1453,22060,646,21919,382,38610,449,49932,296,48604,237,29782,176,21585,1203,13179,1154,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5036564,9580,2466724,6580,141733,1995,153361,5190,159842,4803,95975,2292,63813,2684,165673,2922,156743,2043,156329,2625,332567,2649,357918,1359,326822,876,222318,588,105229,2085,28401,2026,2569840,5537,137548,2034,145632,4589,150791,4319,89554,2244,59882,2450,166187,2703,156608,1908,158304,1803,327508,2059,370267,1025,354061,1189,246164,703,145877,3135,61457,3103,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,19546170,48902,9727847,27788,715951,5333,715547,11006,731933,10413,417880,4792,280837,5071,713904,8185,704399,5963,693879,6183,1311367,7440,1301490,7462,1078212,4809,647391,2793,315204,4296,99853,3831,9818323,26723,682208,6846,689659,12038,695668,11535,394419,4803,267612,4653,673922,5934,677125,5086,670561,5068,1293435,7547,1308524,5564,1136152,3513,720079,3229,419125,5847,189834,5715,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2514908,10080,1263864,5407,111931,1341,110831,3541,110252,3683,59964,1008,37619,1275,103744,1684,93974,1645,101779,1348,158963,1512,137938,1397,118831,790,69512,603,36690,1250,11836,1237,1251044,5778,105410,1502,105668,3314,101603,3606,55277,1243,37043,1200,100852,1494,94932,1366,98611,1325,151279,1530,138945,1251,121853,788,75682,652,45514,1526,18375,1493,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,595252,736,293916,628,14406,194,15922,1065,17516,1042,10994,87,10165,432,21826,516,16708,168,16334,53,34631,166,46061,158,45618,351,26913,302,12299,701,4523,665,301336,607,13378,96,14914,1183,16437,1159,10578,148,9872,418,19634,510,16538,169,16730,102,35571,245,47944,208,46574,214,28099,98,16336,992,8731,968,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5661067,12880,2805637,8558,160220,2813,173895,4832,167812,4673,103184,1981,79291,3402,197464,3943,197171,2750,190640,3096,369966,2763,424554,2066,366166,1274,231053,975,109129,2069,35092,2007,2855430,7635,152570,2306,152206,4390,163418,4465,99201,2461,77224,3335,185546,3472,187336,2305,181820,2390,368013,2829,428367,1740,387574,1506,254609,1132,143712,2872,73834,2821,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5402912,12547,2691469,7849,154666,2161,156594,4549,164486,4526,100475,1637,70020,1854,184169,3064,187498,2169,184096,1891,355659,2067,395008,1883,371981,1509,223660,781,103194,2348,39963,2336,2711443,6869,149638,2253,147258,4564,159568,5183,94380,1488,61897,1617,174279,2072,179147,1705,178617,1739,341001,2198,395258,2033,388198,1160,238555,983,133622,2800,70025,2795,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1738148,2503,853100,2040,47931,882,48456,2374,52115,2503,30873,920,22349,1253,56769,1611,49213,941,52738,476,108768,756,123255,523,127034,389,81633,314,41110,1204,10856,1187,885048,1996,45198,1060,48997,2179,47310,2039,29463,965,20084,1955,57290,2130,48579,710,52276,623,109723,877,126330,872,132550,368,88070,255,53021,1593,26157,1544,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4967566,9048,2464457,5498,139510,1513,147107,3871,155179,4145,95595,988,68944,1187,161593,1248,155245,1586,157537,1727,303907,1833,387511,1504,345302,790,199765,568,106658,2440,40604,2317,2503109,4934,133883,1440,147437,3477,142179,3135,88491,767,66911,1153,157016,1380,149887,1229,150592,1295,297176,1477,384261,1247,347214,788,215529,532,144465,3166,78068,3168,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,523798,2887,265882,2136,16668,681,15944,1484,18136,1502,9555,891,6823,1062,20136,976,19351,998,18730,623,32225,644,37057,655,37755,328,20643,482,9568,773,3291,614,257916,1816,16313,585,17151,1497,14824,1215,9556,984,7821,1379,16153,1465,17622,709,16385,539,30179,800,36444,631,37185,699,21186,568,11499,1073,5598,1052,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2536665,23266,1201881,13117,74145,2988,83999,4216,84123,3284,55993,2591,39644,2401,90174,3587,70306,2936,75016,2653,153292,4016,150226,3894,137775,3210,109572,2335,55844,2345,21772,1542,1334784,14130,70715,2932,74698,3640,85017,4182,53259,2330,39340,2688,87000,3991,76096,2841,82856,3231,168217,3756,175955,3603,172083,3145,137789,2962,76977,2531,34782,2121,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,3333371,7259,1637947,4199,97644,2252,101082,3909,103912,3798,63116,1210,46252,2267,110021,3053,101125,2201,99782,1776,212186,2211,237894,1179,219364,742,150079,613,74176,1803,21314,1755,1695424,4340,89319,1639,97114,4270,99724,4047,58154,951,43765,2097,105785,2315,101698,1622,100849,1567,209479,1727,240866,1182,232527,769,171164,510,101179,2159,43801,2057,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,486551,2351,257237,1347,15341,461,15253,1313,13771,1353,9286,347,7150,882,20822,965,20842,703,18846,346,33204,560,40608,649,38268,374,16857,336,5847,426,1142,395,229314,1579,14163,642,14163,1010,13500,1021,8564,515,4469,691,16665,649,18308,895,16250,372,30935,763,36050,725,32827,249,14596,373,5962,728,2862,644,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,5164199,17980,2561153,10353,160412,3090,170198,5472,169464,5439,100992,2053,66908,1830,177991,2768,170367,2540,167928,2679,321388,3466,335392,2526,313486,2223,240125,1178,125879,2585,40623,2408,2603046,10059,152431,2747,160330,6025,163125,5056,96131,2046,62008,1896,169220,2567,160132,2537,161344,2284,316379,3170,342412,2353,344796,1823,262501,1583,145895,3349,66342,3289,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2307951,5816,1135921,3815,69277,1671,77186,2886,71419,2985,44252,1348,29425,1832,78126,1825,71976,1640,73112,1666,143960,1796,158309,1235,144964,661,105379,696,53926,1489,14610,1401,1172030,3334,65941,1357,71210,3712,69315,3414,42124,1380,27737,1599,75897,1652,71526,1360,70204,1321,143711,1478,160195,1418,156179,725,117700,613,69679,1988,30612,1895,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
